Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688)
2.8769941595695604e-05,0.29330639092410243,2.9439530478858761e-12,4.4859175085306042e-08,2.7548307906248062e-07,4.3985038687252435e-13,9.8887195140658776e-05,0.0,0.0,0.0001692093313272544,0.0038663423934939467,154.0,0.0,0.82701982567244414,1.0,18.938482435892048,0.0028094392077522316,1.1019541510546357e-11,0.00030210188006424109,0.0020188051126970039,0.00018984504055485053,0.0021593831041166996,6.436289981646191e-09,4.4157815753411439e-05,0.00013021440660951908,1.1895264116638079e-10,0.050545819900909263,7.9350927517002501e-09,0.00012036176906107004,7.7664235852480945e-05,1.5095463363785102e-07,1.5561904168482696e-09,1.1674480408202543e-07,0.059471877141460482,9.8272775475928607e-07,6.1755507308644492e-06,6.5033480086722423e-06,0.055085370949989367,6.6497424923336963e-08,1.4369554646151818e-12,1.298711912481215e-11,1.101789967870395e-11,4.1328716142877658e-08,9.8685264173872694e-07,6.1076910254231395e-06,3.1546069236308946e-08,2.0909674717750227e-06,6.6834213646174351e-05,4.5753905839165306e-15,2.298927318461799e-05,1.2711930860199126e-07,2.2014809247932454e-09,1.8062339070062415e-08,1.2923332765164074e-07,2.8435060385086592e-13,1.0203603101645245e-12,9.9460390949783232e-09,1.0844144905538119e-14,6.0148517871726389e-15,3.425934848750693e-06,1.6238308462144825e-11,1.1948137572083334e-09,1.9181192496299661e-13,1.618633742456554e-17,1.4491454871098092e-12,4.5013144605397649e-08,1.6828592587259936e-11,1.1089525406288652e-08,1.4857520532500956e-05,1.1902263602619316e-11,2.999524262751838e-11,5.5916632451679119e-09,4.9496615464441887e-12,7.8064965927124423e-14,7.1505260005013675e-08,3.976602929098738e-09,1.4824717621540522e-15,1.940220445437428e-09,3.3906790606521727e-08,9.1799082366114778e-09,3.164058152572528e-08
2.9508719060184808e-05,0.29330437218499184,2.9322694094217641e-12,4.7110771791150029e-08,2.8228017505259366e-07,4.5319391516978929e-13,0.00010390241149576182,0.0,0.0,0.00016924545594958361,0.0039615595984826453,154.0,0.0,0.82342977742960188,1.0,18.937175892793377,0.0027996239544940149,1.0973598149539832e-11,0.00030089142503607764,0.0020087903319025322,0.0001942683171600149,0.0021506081220189644,6.4039634242704384e-09,4.3936031121611345e-05,0.00013326592018042749,1.1846925899360974e-10,0.05162326961116713,7.9033228795480471e-09,0.000123291277459833,7.8446874025253838e-05,1.5246636424981565e-07,1.59268801989117e-09,1.1791394269914684e-07,0.06078818905495896,1.0066768758495013e-06,6.5214559410012124e-06,6.878769505784831e-06,0.056296026709565461,6.7969296491641169e-08,1.4297382906406599e-12,1.3273740485705442e-11,1.1260049773068771e-11,4.2237413532742589e-08,1.0135305272464349e-06,6.2725507929091561e-06,3.2460720943361675e-08,2.1518060536079402e-06,7.0320751150452905e-05,4.7080501802316352e-15,2.4262962560759932e-05,1.3576794562317849e-07,2.2528139390300228e-09,1.8884019261716807e-08,1.3510422048743847e-07,2.9728609869563418e-13,1.0712496752679616e-12,1.0442995925567754e-08,1.1336779536208849e-14,6.2880982546947701e-15,3.6629145965736549e-06,1.736154939384771e-11,1.2550399593668376e-09,2.0146795102283728e-13,1.7002231637466451e-17,1.5220970864844592e-12,4.846388655778578e-08,1.7756318593091623e-11,1.1935472898161015e-08,1.5493525670783357e-05,1.2411864367474133e-11,3.131128196918138e-11,5.8367816865762561e-09,5.166507360489538e-12,8.1487053815995848e-14,7.6048748192036392e-08,4.229042264304826e-09,1.5933765836199144e-15,2.1533868670380859e-09,3.6510657341031666e-08,1.0066548710812966e-08,3.4694773958087779e-08
3.024749652467401e-05,0.2933023713180672,2.9207040788861521e-12,4.938101169840005e-08,2.8905152157887319e-07,4.6659975464634752e-13,0.00010902662338042788,0.0,0.0,0.00016928268131233555,0.004056338690118802,154.0,0.0,0.8198716698761942,1.0,18.935880361135936,0.0027895727886471169,1.0928070627108861e-11,0.0002996915414915359,0.001998865936903725,0.00019867187721472714,0.0021419106986916066,6.3719322745870593e-09,4.3716273210098438e-05,0.00013630471687619696,1.1799014925427129e-10,0.05269073089295094,7.8718302684887793e-09,0.00012620908473616902,7.9187548009085294e-05,1.5389643095251855e-07,1.6290335016229972e-09,1.1901992434850819e-07,0.062093383763985835,1.0296643436554432e-06,6.8730383296100252e-06,7.2614863009320299e-06,0.057495828412792362,6.9428736962988252e-08,1.4225870689043478e-12,1.355790580715546e-11,1.1500028897664526e-11,4.3137969529014697e-08,1.040164366512249e-06,6.437125454350747e-06,3.337385518637902e-08,2.2125370363629194e-06,7.388284673227759e-05,4.8404896860308629e-15,2.5570056986540325e-05,1.4471431367405588e-07,2.3039181109612295e-09,1.9721108184515854e-08,1.4108470099108442e-07,3.1046416921395028e-13,1.1233810508871502e-12,1.0952134867031412e-08,1.1838609817658206e-14,6.5664452144181395e-15,3.9095679465629527e-06,1.8530641441651835e-11,1.3167555076052302e-09,2.1136195156216011e-13,1.7838302265350912e-17,1.5968465910143791e-12,5.208640700563371e-08,1.8712808210317429e-11,1.2823164072176559e-08,1.6135240368371786e-05,1.292604430049632e-11,3.2640010142311218e-11,6.0842422333806449e-09,5.3854226027508184e-12,8.4941839737355299e-14,8.071595422199889e-08,4.4883337197945387e-09,1.708255971588006e-15,2.3822049535416993e-09,3.9244530125246825e-08,1.1008591324317027e-08,3.793958342349276e-08
3.098627398916321e-05,0.29330038808830133,2.9092555262250726e-12,5.1667536079244314e-08,2.9579726734977312e-07,4.8006707291688237e-13,0.00011425886983491468,0.0,0.0,0.0001693209907144532,0.0041506841819786144,154.0,0.0,0.81634504238106909,1.0,18.934595696406717,0.0027793260399020746,1.0882952906060199e-11,0.00029850208513103901,0.0019890305563687754,0.00020305589356429279,0.0021332897649910688,6.3401920148849108e-09,4.3498511023938541e-05,0.00013933091085966475,1.1751525305310382e-10,0.053748338188723481,7.8406111366192036e-09,0.0001291152927550007,7.9888063212317452e-05,1.5524835849522805e-07,1.6652282278973586e-09,1.2006547498775297e-07,0.063387607020579384,1.0516982997820459e-06,7.2299382152133501e-06,7.6511638814706092e-06,0.058684919243613493,7.087590931637695e-08,1.4155007907890034e-12,1.3839647710040048e-11,1.1737865691352695e-11,4.4030491521657985e-08,1.0667542698708245e-06,6.6014158792511678e-06,3.4285476182084051e-08,2.2731608011094647e-06,7.7519607129744632e-05,4.9727097129005599e-15,2.6910477427064352e-05,1.5395698830191909e-07,2.3547954470498839e-09,2.0573459563006613e-08,1.4717371062768974e-07,3.2388251263110915e-13,1.1767541390138776e-12,1.1473454633471303e-08,1.2349546926779102e-14,6.8498433994039362e-15,4.1660119413099442e-06,1.9746139366168885e-11,1.3799602871979924e-09,2.2149387792916675e-13,1.8694547754014083e-17,1.6733936331336452e-12,5.5884901877687591e-08,1.9698340966729137e-11,1.3753595470569233e-08,1.6782325020709534e-05,1.3444531285764305e-11,3.3980703256315646e-11,6.3339096580332621e-09,5.6062877584617522e-12,8.8427435785248461e-14,8.5503986878948485e-08,4.7543156159695038e-09,1.827049231194087e-15,2.6272215546521159e-09,4.2111608066151633e-08,1.2007510984522321e-08,4.1380064169609783e-08
3.172505145365241e-05,0.2932984222649435,2.8979222801550448e-12,5.3968109972325302e-08,3.0251755893977948e-07,4.9359505430082604e-13,0.00011959820229114137,0.0,0.0,0.00016936036769348063,0.0042446005114938909,154.0,0.0,0.81284944700034134,1.0,18.933321756733921,0.0027689190867766851,1.083823911631262e-11,0.00029732291389878969,0.0019792828706553861,0.00020742053658984655,0.0021247442687444087,6.3087382955516019e-09,4.3282714721462281e-05,0.00014234461464744506,1.1704451242969333e-10,0.05479622342763027,7.8096617606050848e-09,0.00013201000199279821,8.0550172031154899e-05,1.5652556749432255e-07,1.7012735448644408e-09,1.2105324004070741e-07,0.06467100189774265,1.0727901292028786e-06,7.5918043444364697e-06,8.0474744988035684e-06,0.059863439766446556,7.2310973535078336e-08,1.4084784852064315e-12,1.411899820922411e-11,1.1973588269051891e-11,4.4915084935691882e-08,1.093300341753947e-06,6.7654228970225192e-06,3.5195587974221903e-08,2.3336777156219296e-06,8.1230151406916809e-05,5.1047108473384803e-15,2.8284145356562868e-05,1.6349440675988489e-07,2.4054479251432064e-09,2.144092932776644e-08,1.5337020709224439e-07,3.3753886090132265e-13,1.2313685487027298e-12,1.2006952988857938e-08,1.2869503402335952e-14,7.1382442980938981e-15,4.432360070315144e-06,2.1008581087004998e-11,1.4446540657948726e-09,2.318636630898203e-13,1.957096495576972e-17,1.7517377063979224e-12,5.98635666133792e-08,2.0713194690142021e-11,1.4727762548155692e-08,1.7434455295020265e-05,1.3967065439613132e-11,3.5332669252585137e-11,6.5856547074043064e-09,5.8289885944372986e-12,9.1942037462313742e-14,9.0409910976939655e-08,5.0268238799034826e-09,1.9496928134724318e-15,2.8889749007114788e-09,4.511509087053336e-08,1.3064747719869699e-08,4.5021149492873279e-08
3.2463828918141616e-05,0.293296473621417,2.886702894802003e-12,5.6280620686079632e-08,3.092125406329926e-07,5.0718289953715319e-13,0.0001250436843455009,0.0,0.0,0.00016940079605280942,0.0043380920424446615,154.0,0.0,0.80938444766906714,1.0,18.932058402813198,0.0027583829464215052,1.0793923544214232e-11,0.00029615388829475493,0.0019696216059378801,0.00021176597427465099,0.0021162731760665048,6.2775669193453459e-09,4.3068855506460536e-05,0.00014534593915517153,1.1657787043101567e-10,0.055834516100941534,7.778978483847647e-09,0.00013489331156097228,8.117557267607153e-05,1.5773137220834954e-07,1.7371707795132136e-09,1.2198578267663299e-07,0.065943708865970896,1.0929540314355697e-06,7.9582945025456826e-06,8.4500978202228102e-06,0.061031527997110681,7.3734086692239884e-08,1.4015192150882403e-12,1.439598873062289e-11,1.2207224235919817e-11,4.5791853284415559e-08,1.119802681073097e-06,6.9291473009501926e-06,3.6104194412811922e-08,2.3940881341776322e-06,8.5013610730934637e-05,5.2364936477460202e-15,2.9690982744491039e-05,1.7332488297116647e-07,2.4558774952431693e-09,2.2323375562597799e-08,1.5967316390500215e-07,3.5143097987629939e-13,1.2872237976201972e-12,1.255262676305041e-08,1.3398393111011663e-14,7.4316001354773077e-15,4.7087223441149297e-06,2.2318488034111768e-11,1.5108364961469218e-09,2.4247122205859156e-13,2.046754916637824e-17,1.8318781687387333e-12,6.4026595835106321e-08,2.1757645530365786e-11,1.5746659590513915e-08,1.8091321640350465e-05,1.4493398719542268e-11,3.66952469342905e-11,6.8393539194630291e-09,6.053415996885087e-12,9.5483921120469254e-14,9.5430757834741739e-08,5.3056926276220009e-09,2.0761207718252559e-15,3.1679942404192704e-09,4.8258178599062045e-08,1.418170620590852e-08,4.8867650152715758e-08
3.320260638263082e-05,0.2932945419351932,2.8755959753525426e-12,5.8603075667521631e-08,3.1588235467643607e-07,5.2082982550002585e-13,0.00013059439153848655,0.0,0.0,0.00016944225988584218,0.0044311630672578808,154.0,0.0,0.80594961947468147,1.0,18.930805497837643,0.0027477447949516356,1.0750000622949235e-11,0.00029499487131144972,0.0019600455293948701,0.00021609237226629776,0.0021078754724159965,6.246673820511035e-09,4.2856905484767405e-05,0.00014833499373989077,1.1611527116964766e-10,0.056863343332505131,7.7485577154213119e-09,0.0001377653192304053,8.1765908401628551e-05,1.588689790914683e-07,1.7729212401792635e-09,1.2286558269149975e-07,0.067205865865426623,1.1122066244934143e-06,8.3290760069790473e-06,8.8587214662707085e-06,0.062189319470416338,7.5145403031554805e-08,1.3946220727203518e-12,1.4670650128023923e-11,1.2438800700878943e-11,4.666089822012281e-08,1.1462613821135109e-06,7.0925898513835808e-06,3.7011299185891603e-08,2.4543923976813114e-06,8.886912815427443e-05,5.3680586490298645e-15,3.1130912042593028e-05,1.8344662147098271e-07,2.5060860802297104e-09,2.322065843787261e-08,1.6608156994513354e-07,3.6555666825611532e-13,1.3443193131149036e-12,1.311047186321289e-08,1.3936131208277545e-14,7.7298638513876977e-15,4.995205366801279e-06,2.3676365491511102e-11,1.5785071181478561e-09,2.5331645222362067e-13,2.138429415270506e-17,1.913814244920081e-12,6.8378183027232236e-08,2.2831968014818901e-11,1.6811279634024666e-08,1.8752628792692159e-05,1.5023294526310595e-11,3.8067804980022958e-11,7.0948894369826706e-09,6.2794658065623494e-12,9.9051441360060935e-14,1.0056353497330476e-07,5.5907547027313378e-09,2.2062652536537477e-15,3.4647995440277288e-09,5.1544071425192713e-08,1.5359755411633122e-08,5.2924253202920582e-08
3.394138384712002e-05,0.2932926269876883,2.8646001780982056e-12,6.0933599845246763e-08,3.2252714175410313e-07,5.3453506497585299e-13,0.00013624941114084261,0.0,0.0,0.00016948474359710055,0.0045238178091421138,154.0,0.0,0.80254454800227004,1.0,18.929562907431659,0.0027370284268919682,1.0706464923887959e-11,0.00029384572854958426,0.0019505534451651019,0.00022039989393524362,0.0020995501629970598,6.2160550533073727e-09,4.264683758555711e-05,0.00015131188623990636,1.156566598458794e-10,0.057882829944864399,7.7183959325634013e-09,0.00014062612145655611,8.2322767090956174e-05,1.5994148604089309e-07,1.8085262170220969e-09,1.2369503592598067e-07,0.068457608374227014,1.1305665807676062e-06,8.7038260958544232e-06,9.2730414450685676e-06,0.063336947304676455,7.6545074043631863e-08,1.3877861771818053e-12,1.4943012698439882e-11,1.2668344289518759e-11,4.7522319582518533e-08,1.1726765349937573e-06,7.2557512792073105e-06,3.7916905820469558e-08,2.5145908340675204e-06,9.279585840198294e-05,5.4994063627408458e-15,3.2603856172810619e-05,1.9385773038139608e-07,2.5560755765411628e-09,2.413264019311922e-08,1.7259442930376718e-07,3.7991375731502366e-13,1.4026544351127709e-12,1.368048330282379e-08,1.4482634126061558e-14,8.032989093662774e-15,5.2919124070203727e-06,2.5082702933816344e-11,1.6476653609114142e-09,2.6439923367527924e-13,2.2321192180861636e-17,1.9975450290207647e-12,7.2922520221426605e-08,2.3936434960633764e-11,1.7922614387111637e-08,1.9418095278290323e-05,1.5556527306633653e-11,3.9449740948051864e-11,7.3521488195747326e-09,6.5070386525067871e-12,1.0264302840568202e-13,1.0580523507342446e-07,5.8818421739556976e-09,2.3400569224766664e-15,3.7799012664406214e-09,5.4975969399354325e-08,1.6600228357585533e-08,5.7195521205696288e-08
3.4680161311609225e-05,0.2932907285641634,2.8537141632738706e-12,6.3270432530582181e-08,3.2914704072832982e-07,5.482978663548663e-13,0.00014200784194684523,0.0,0.0,0.00016952823192031778,0.0046160604240722712,154.0,0.0,0.79916882874450423,1.0,18.928330499588228,0.0027262546599978806,1.0663311148788312e-11,0.00029270632841626749,0.0019411441909592219,0.00022468870042999161,0.0020912962726743673,6.1857067862435877e-09,4.2438625521961948e-05,0.00015427672301228891,1.1520198274299611e-10,0.058893098521414847,7.6884896856837119e-09,0.00014347581340503501,8.2847681156400152e-05,1.6095188225788005e-07,1.8439869824746313e-09,1.2447645415790466e-07,0.069699069473202827,1.1480542937432877e-06,9.0822322212434423e-06,9.6927624929757274e-06,0.064474542263377482,7.7933248538453485e-08,1.3810106730614705e-12,1.5213106196368262e-11,1.2895881156423671e-11,4.837621544499467e-08,1.1990482257749354e-06,7.4186322890506078e-06,3.8821017662520507e-08,2.5746837590047126e-06,9.6792967664150351e-05,5.6305372741747788e-15,3.4109738515962815e-05,2.0455623345104705e-07,2.6058478548153589e-09,2.5059185101129956e-08,1.7921076099317261e-07,3.9450011033621467e-13,1.4622284182204021e-12,1.4262655223016467e-08,1.5037819548343576e-14,8.3409302046072005e-15,5.5989434675493789e-06,2.6537974356019721e-11,1.7183105455250242e-09,2.7571942963972202e-13,2.3278234053506681e-17,2.0830694877098486e-12,7.7663797688361009e-08,2.5071317462626986e-11,1.9081654152138652e-08,2.0087452917530933e-05,1.6092882157750955e-11,4.0840480275970126e-11,7.6110248550696063e-09,6.7360397852262464e-12,1.0625718547285879e-13,1.1115284422541136e-07,6.1787867932114993e-09,2.4774252871711047e-15,4.1138001656204858e-09,5.8557072218759748e-08,1.7904421977946258e-08,6.1685891801170801e-08
3.541893877609843e-05,0.2932888464536211,2.8429366277302559e-12,6.5611923958690198e-08,3.3574218859787409e-07,5.6211749330608149e-13,0.00014786879407341602,0.0,0.0,0.00016957270993380003,0.0047078950026429719,154.0,0.0,0.79582206656930876,1.0,18.92710814460893,0.0027154416915034225,1.062053412277227e-11,0.00029157654186170095,0.0019318166353539511,0.0002289589507292234,0.002083112846024917,6.1556252864241541e-09,4.2232243683498291e-05,0.00015722960896826448,1.1475118723019108e-10,0.059894269465024574,7.6588355923889787e-09,0.00014631448897735569,8.3342127718204789e-05,1.6190304864025172e-07,1.8793047916670137e-09,1.2521206540583481e-07,0.070930379907405694,1.1646915743632128e-06,9.4639922569409674e-06,1.0117598330908982e-05,0.065602232814188033,7.9310072714105681e-08,1.3742947269592658e-12,1.5480959848355275e-11,1.3121436996983978e-11,4.9222682158900047e-08,1.2253765373110428e-06,7.5812335615561081e-06,3.9723637925523029e-08,2.6346714767384626e-06,0.00010085963339310323,5.761451849409242e-15,3.5648482901140328e-05,2.1554008119652886e-07,2.6554047604956423e-09,2.6000159375722811e-08,1.8592959830971098e-07,4.0931362116001002e-13,1.5230404315247213e-12,1.4856980891646458e-08,1.560160635770188e-14,8.6536421913447905e-15,5.9163953533556211e-06,2.8042638596073615e-11,1.7904418870579568e-09,2.8727688679911143e-13,2.4255409137055549e-17,2.1703864626659684e-12,8.2606203635757983e-08,2.6236885037708779e-11,2.0289387749631677e-08,2.0760446331605777e-05,1.6632154430260617e-11,4.2239475281772828e-11,7.8714153711920156e-09,6.9663789101033147e-12,1.0989248613886574e-13,1.1660334950467035e-07,6.4814204157299869e-09,2.6182990926807262e-15,4.4669871715124875e-09,6.2290579001088589e-08,1.9273597077232158e-08,6.6399677606246936e-08
3.615771624058763e-05,0.2932869804487124,2.8322663256250274e-12,6.795653154666041e-08,3.4231272123988452e-07,5.7599322459115982e-13,0.00015383138876414238,0.0,0.0,0.0001696181630732115,0.0047993255718125532,154.0,0.0,0.79250387523843657,1.0,18.925895715046881,0.0027046054116868284,1.0578128787968425e-11,0.00029045624234242084,0.0019225696755163998,0.00023321080169118219,0.0020749989469612735,6.1258069127310816e-09,4.2027667089261749e-05,0.00016017064760668923,1.1430422174179551e-10,0.060886461053592356,7.6294303358370407e-09,0.00014914224083640743,8.3807529024677627e-05,1.6279775864952937e-07,1.9144808828274778e-09,1.2590401459970294e-07,0.072151668144669348,1.1805013757236886e-06,9.8488146300971398e-06,1.0547271845309419e-05,0.06672014518546697,8.0675690222261168e-08,1.3676375259634029e-12,1.5746602366252851e-11,1.3345037058698979e-11,5.0061814395949994e-08,1.2516615496760801e-06,7.7435557560862964e-06,4.0624769705908686e-08,2.694554281021261e-06,0.0001049950441050711,5.8921505375444377e-15,3.7220013595772131e-05,2.2680716120571117e-07,2.7047481144048838e-09,2.6955431159579393e-08,1.9274998872598621e-07,4.2435221399236052e-13,1.5850895612845601e-12,1.5463452730214934e-08,1.6173914626263534e-14,8.9710807207991095e-15,6.2443617381609606e-06,2.9597139650392809e-11,1.8640584960893748e-09,2.9907143553397094e-13,2.5252705382380294e-17,2.2594946724083559e-12,8.7753923912320624e-08,2.7433405514700118e-11,2.1546802444165404e-08,2.1436832454014117e-05,1.7174149336925396e-11,4.3646204171001787e-11,8.1332230484107064e-09,7.1979700218853567e-12,1.1354757172993146e-13,1.2215374590689758e-07,6.7895753847002269e-09,2.7626066532338773e-15,4.8399433008195457e-09,6.6179688062640503e-08,2.0708978375006119e-08,7.1341066414175399e-08
