Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298)
1.1494239906417915e-08,0.7327962691239496,2.1820007410882403e-08,6.2830617242865403e-11,5.8204292946822948e-10,6.3040680528032932e-15,2.4022587174468788e-11,0.0,0.0,9.0622385480414757e-06,1.8775475043442183e-08,154.0,0.0,0.98960272405611693,1.0,18.999624795370501,0.00085658731371007421,1.742543159577324e-07,0.002501184167352647,0.0029144871966768561,0.0014935016914117908,0.00035997695107445842,7.8415195952069202e-10,5.1204244632259906e-06,0.0021392116068908646,4.8343843820926112e-12,6.2000108031027052e-05,1.8383217169263583e-06,5.6455834365026052e-05,5.6432076834446647e-05,1.3777979423544802e-08,1.469025339302568e-07,8.654171149597542e-09,5.4870535247155513e-06,1.9805387342632859e-10,2.3160739755790402e-10,2.330229001983598e-10,1.0023803979453475e-06,1.6042114611233596e-10,4.6633950017731259e-14,3.2328717236369285e-15,3.0337200210520463e-14,2.4593751232970881e-10,2.6326566052027971e-10,2.3666495332591786e-11,1.8147560379481688e-11,2.9405124838371875e-12,3.0182626730454626e-14,8.477414440503159e-18,3.9072524105093715e-13,1.1663904262698341e-14,1.0023298179428419e-07,2.0107015840592841e-13,2.8727159006265652e-14,6.9324064158789785e-17,1.0326572300584716e-16,3.3886611456238515e-13,5.4952112536685723e-22,3.1408473022034388e-22
1.1813129010715004e-08,0.7327962409837818,2.2843697820768118e-08,6.744686835478937e-11,6.4592571049391428e-10,7.1597209199067308e-15,2.739412444641117e-11,0.0,0.0,9.566628788346765e-06,2.0925935479316209e-08,154.0,0.0,0.9893153963603466,1.0,18.999614377850783,0.00087997449112751469,1.7420977919543932e-07,0.0025681581581326511,0.0029942568134105774,0.0015346768533020722,0.00036966185548247178,8.0561381554401726e-10,5.2605808352338617e-06,0.0021982825566642565,4.9644497949536455e-12,6.5459956169290918e-05,1.8883838999914946e-06,5.9645637423914313e-05,5.9620419255909993e-05,1.4556420949956691e-08,1.5134441401124405e-07,9.1431419520219976e-09,5.8210090646897691e-06,2.260205966497454e-10,2.6580222612870572e-10,2.6747270302997638e-10,1.0869385524576407e-06,1.7034707722174936e-10,4.7910415533576645e-14,3.426740481567398e-15,3.2897297523234852e-14,2.6960404098515204e-10,2.9669918739035232e-10,2.6716632271498546e-11,2.0723461164801893e-11,3.3979713036274579e-12,3.6010698156044976e-14,9.6807167678601779e-18,4.5362628321351607e-13,1.4050735710010821e-14,1.0325213777718903e-07,2.1582722664706505e-13,3.084232852191605e-14,7.4412041605925301e-17,1.1248736488699418e-16,3.6929008944394344e-13,5.8998215161774609e-22,3.3721066647189488e-22
1.2450907219309185e-08,0.7327961859551005,2.4946853121267369e-08,7.7304960526118019e-11,7.8913990730818755e-10,9.1436140581843376e-15,3.527036038739073e-11,0.0,0.0,1.0615350626568359e-05,2.5771647209725107e-08,154.0,0.0,0.98874093230039672,1.0,18.999593544506901,0.00092668822020068457,1.7412073317998385e-07,0.0027017210165939266,0.0031536132613651652,0.0016169849771193495,0.0003889758993972418,8.4848828161226096e-10,5.5405719826195251e-06,0.002316379150867966,5.2238317144812888e-12,7.2656597824172846e-05,1.9882206516048742e-06,6.6281930807768086e-05,6.6253622639038355e-05,1.617593253644641e-08,1.6022479519161076e-07,1.0160424622066129e-08,6.5225739453085155e-06,2.9114033423859248e-10,3.4622980060086533e-10,3.4852560252976722e-10,1.2698400715430009e-06,1.9121442627321875e-10,5.046041764378943e-14,3.8337689139792875e-15,3.8436372291436919e-14,3.2146536837538303e-10,3.73120856145393e-10,3.3701921655303598e-11,2.6716114404330173e-11,4.4788830287602162e-12,5.0521556763762052e-14,1.2480116006531983e-17,6.0407579870347717e-13,2.009649951711755e-14,1.0928737043742364e-07,2.4771242764092435e-13,3.5413483815121291e-14,8.5405512265516666e-17,1.3276161695556636e-16,4.3620727546977635e-13,6.774236701194608e-22,3.8718881013209347e-22
1.3088685427903364e-08,0.7327961325875652,2.7122584826863101e-08,8.8020623748372222e-11,9.546618719768123e-10,1.1535483948020115e-14,4.4859461147594366e-11,0.0,0.0,1.1717132362263507e-05,3.1407831773211248e-08,154.0,0.0,0.98816672478806233,1.0,18.999572712809801,0.00097332120170174252,1.7403172409969042e-07,0.0028347703687587582,0.0033127249144519603,0.0016992368568699875,0.00040821558941742954,8.912967954871884e-10,5.8201324348367145e-06,0.0024344153589692771,5.4822150831108363e-12,8.0221666062357019e-05,2.0876739087781884e-06,7.3259379744112442e-05,7.3227745030338064e-05,1.7878678644616439e-08,1.6910065784560077e-07,1.1229992322396828e-08,7.2697137386550865e-06,3.7002343552309737e-10,4.4493968803963182e-10,4.480441610759098e-10,1.4718679641054042e-06,2.1345713564318637e-10,5.3006497224313039e-14,4.2669213760827393e-15,4.4556816164611984e-14,3.7966733120628621e-10,4.6357511440814516e-10,4.198886324073686e-11,3.3963807847049134e-11,5.8110036240399534e-12,6.9634396153890701e-14,1.5865793505046531e-17,7.9260411861402091e-13,2.823808230268869e-14,1.153184912507924e-07,2.8294586352343588e-13,4.0465985816444752e-14,9.7553416874046369e-17,1.5566043137622385e-16,5.1182685577170791e-13,7.7407285811583338e-22,4.4242969667066731e-22
1.3726463636497543e-08,0.7327960808719272,2.9368792297064748e-08,9.9621284051129758e-11,1.144615142542292e-09,1.4392706437370601e-14,5.6425030367930918e-11,0.0,0.0,1.2871736012137461e-05,3.7914524532584968e-08,154.0,0.0,0.98759277554161107,1.0,18.999551882029287,0.0010198735397321274,1.7394275226069743e-07,0.002967306215536516,0.0034715904833997851,0.0017814325197346927,0.00042738092637329474,9.340390101856993e-10,6.0992599258970778e-06,0.0025523912063670482,5.7395999119924268e-12,8.8154158653865717e-05,2.186743670010128e-06,8.0576671253941722e-05,8.0541458327286998e-05,1.9664334741969158e-08,1.7797199329495358e-07,1.2351641193678335e-08,8.0632685968946993e-06,4.6461556615212485e-10,5.6485166537521465e-10,5.6898860581526405e-10,1.6939097643639705e-06,2.3710074784226605e-10,5.5548633637798277e-14,4.7266791362333137e-15,5.1285827390357446e-14,4.4457087595517742e-10,5.6968963502705879e-10,5.173067716495941e-11,4.2637158701815815e-11,7.432796903061592e-12,9.4452975172838987e-14,1.9917451305733672e-17,1.0261449223365801e-12,3.9044406871103188e-14,1.2134549671229693e-07,3.2175913285064249e-13,4.6033214196243598e-14,1.1093560929215727e-16,1.814138918906447e-16,5.9691489016340103e-13,8.8056823451172255e-22,5.0329827845923815e-22
1.4364241845091723e-08,0.7327960307989644,3.1683427206717485e-08,1.1213356826589729e-10,1.3612036815390062e-09,1.7777252049438065e-14,7.0255869135317466e-11,0.0,0.0,1.4078919430030986e-05,4.53753002672647e-08,154.0,0.0,0.98701908626976809,1.0,18.999531051442617,0.0010663453383577418,1.7385381796748496e-07,0.0030993285709471955,0.0036302086878216562,0.0018635719930316385,0.00044647191298841137,9.7671458111323369e-10,6.3779522054104712e-06,0.0026703067186598195,5.9959862377028576e-12,9.6453071652772386e-05,2.2854299435978279e-06,8.8232492369889304e-05,8.8193432984287327e-05,2.1532575943730753e-08,1.8683879788453014e-07,1.3525167155289712e-08,8.9040744633629945e-06,5.7700965622740199e-10,7.0917253201225564e-10,7.1461246321737356e-10,1.9368441322880122e-06,2.6217067787403112e-10,5.8086806388955672e-14,5.2135210483328894e-15,5.8650334181732321e-14,5.16533923537844e-10,6.9317807889146539e-10,6.3088805812741865e-11,5.2918076872017257e-11,9.3856989187619261e-12,1.2626819432284688e-13,2.4720066721201707e-17,1.3124454575520442e-12,5.3200042743312022e-14,1.2736838596975066e-07,3.6439258606930304e-13,5.2149810085903381e-14,1.2563496098484497e-16,2.1026386675269331e-16,6.9227683347133865e-13,9.9757244866941265e-22,5.7017329989281e-22
1.5002020053685902e-08,0.7327959823594813,3.4064492224366995e-08,1.2558332387662617e-10,1.6067097830520233e-09,2.1755775507590455e-14,8.6667005933335201e-11,0.0,0.0,1.5338436365152174e-05,5.3877226666050315e-08,154.0,0.0,0.98644565867168899,1.0,18.999510220334528,0.0011127367016085287,1.7376492152287042e-07,0.0032308374620760665,0.0037885782562448764,0.0019456553042167236,0.00046548855387311915,1.0193231660719577e-09,6.6562070386384124e-06,0.0027881619216467068,6.2513741221576299e-12,0.00010511739942653585,2.3837327476033776e-06,9.6225530169712881e-05,9.6182337995249229e-05,2.3483077008590033e-08,1.9570107096138504e-07,1.4750365902647963e-08,9.7929630464544883e-06,7.0944708569450054e-10,8.8140793996511788e-10,8.8847498977751388e-10,2.2015408703895888e-06,2.8869221244076078e-10,6.0620995125042268e-14,5.7279235368694753e-15,6.6676995014437762e-14,5.9591130983383845e-10,8.3583918972241989e-10,7.6232827255691856e-11,6.4999690086676493e-11,1.1714108909803943e-11,1.6657773334440946e-13,3.0363857360157922e-17,1.6601134233831431e-12,7.1521534505811462e-14,1.3338715975387261e-07,4.1109565285321392e-13,5.8851723080724549e-14,1.4173747388262702e-16,2.424642262718781e-16,7.987582543133825e-13,1.1257731795256874e-21,6.4344781128983621e-22
1.563979826228008e-08,0.7327959355443079,3.6510039723532112e-08,1.3999563838020593e-10,1.8834919964872542e-09,2.6399697416425356e-14,1.0600070996347743e-10,0.0,0.0,1.6650036520655635e-05,6.3510817472696414e-08,154.0,0.0,0.98587249443693159,1.0,18.999489387997162,0.0011590477334780527,1.7367606322800313e-07,0.0033618329290277939,0.0039466979261406051,0.0020276824808836097,0.00048443085551789909,1.0618644252688056e-09,6.9340222065465966e-06,0.0029059568413278567,6.5057636525219913e-12,0.00011414613468531019,2.4816521098195536e-06,0.00010455447180966683,0.00010450684087738772,2.551551233473387e-08,2.0455881329753034e-07,1.6027032904717571e-08,1.073076179368388e-05,8.6431859838496257e-10,1.0853740160064527e-09,1.0944534178938607e-09,2.4888609409540905e-06,3.1669050915438325e-10,6.315117963634001e-14,6.2703605820561276e-15,7.5392198985168023e-14,6.8305474095108467e-10,9.9955588774887336e-10,9.1340368551164114e-11,7.9086260806211165e-11,1.4465376115289127e-11,2.1710650899625516e-13,3.6944242310824569e-17,2.0786639103043724e-12,9.497503901225041e-14,1.3940181952760176e-07,4.6212719368432463e-13,6.6176261756050627e-14,1.5933240160245537e-16,2.7828108562110037e-16,9.1724563805485125e-13,1.26588410191362e-21,7.2352972120386929e-22
1.627757647087426e-08,0.7327958903443015,3.9018170526184292e-08,1.5539485816740703e-10,2.1939830672369816e-09,3.1785278363866e-14,1.2862748768881961e-10,0.0,0.0,1.8013465612554482e-05,7.4369985297144606e-08,154.0,0.0,0.98529959524542865,1.0,18.999468553730082,0.0012052785379230758,1.7358724338235987e-07,0.0034923150248800426,0.0041045664439529469,0.0021096535507634331,0.00050329882628667505,1.1043380213233908e-09,7.2113955058565741e-06,0.0030236915039042979,6.7591549411209726e-12,0.00012353826851122833,2.5791880677351482e-06,0.00011321800455775969,0.00011316560765619331,2.7629555956170082e-08,2.1341202611151011e-07,1.7354963401700508e-08,1.1718293865925667e-05,1.0441649636386736e-09,1.3252087761072934e-09,1.3367550168533559e-09,2.7996564837069742e-06,3.4619059575277927e-10,6.5677339856626238e-14,6.8413037050721298e-15,8.4822066222106633e-14,7.7831276049418196e-10,1.1862943628886059e-09,1.0859701896845663e-10,9.5393096332792723e-11,1.7689783155880535e-11,2.798279359167758e-13,4.4561800149938977e-17,2.5785663887630853e-12,1.2469530398869208e-13,1.4541236695791899e-07,5.1775587562674123e-13,7.4162147689125797e-14,1.7851237901047251e-16,3.1799307379769404e-16,1.0486672769503263e-12,1.418645919945375e-21,8.1084238706465407e-22
1.691535467946844e-08,0.7327958467503447,4.1587032678683386e-08,1.7180460692058016e-10,2.5406878948455088e-09,3.7993685468917347e-14,1.5494706203210734e-10,0.0,0.0,1.9428465428961099e-05,8.6551994094996318e-08,154.0,0.0,0.98472696276746186,1.0,18.999447716840237,0.0012514292188631345,1.7349846228373999e-07,0.0036222838156365626,0.0042621825651274889,0.0021915685417241045,0.00052209247641004047,1.1467436192757723e-09,7.488324749096465e-06,0.0031413659357770393,7.0115481253484277e-12,0.00013329279038765791,2.6763406685001342e-06,0.00012221481582689239,0.00012215730285157448,2.9824881539336956e-08,2.2226071082648116e-07,1.8733952402906331e-08,1.2756378111841582e-05,1.2516773938849833e-09,1.6053833269304922e-09,1.6199289639868403e-09,3.1347708339264825e-06,3.7721736932173763e-10,6.8199455863635686e-14,7.4412219534118994e-15,9.4992448343858431e-14,8.820307276173308e-10,1.3981031676450298e-09,1.2819624316526352e-10,1.1414645285030402e-10,2.1440526343124841e-11,3.5698599664070002e-13,5.332222411601449e-17,3.171291740913932e-12,1.6200604982409081e-13,1.5141880380036412e-07,5.7826057296612527e-13,8.2849573085074423e-14,1.9937356035850262e-16,3.6189163013158866e-16,1.1939942521492015e-12,1.5848274693381729e-21,9.0582524522442942e-22
1.755313288806262e-08,0.7327958047533469,4.4214820259732368e-08,1.8924780353464583e-10,2.9261815089987684e-09,4.5111051563343763e-14,1.8538933394739499e-10,0.0,0.0,2.0894773889644777e-05,1.0015741132539715e-07,154.0,0.0,0.9841545986636363,1.0,18.999426876641937,0.0012974998801801177,1.7340972022826099e-07,0.0037517393801797254,0.0044195450541393306,0.0022734274817694327,0.00054081181797840504,1.1890808865940805e-09,7.7648077646507479e-06,0.0032589801635458781,7.2629433675749963e-12,0.00014340868822842741,2.7731099688904166e-06,0.00013154359320787442,0.00013148058946514538,3.2101162379992985e-08,2.3110486913962706e-07,2.0163794684798343e-08,1.3845829042502961e-05,1.489697734053861e-09,1.9307128528595612e-09,1.9488780243100029e-09,3.4950385410041915e-06,4.0979559552277581e-10,7.0717507879513874e-14,8.0705818863456586e-15,1.0592892895812886e-13,9.9455080319562503e-10,1.637112310606401e-09,1.5033929440907446e-10,1.3558343460370685e-10,2.5773693485713965e-11,4.5111811046415243e-13,6.3336275012015796e-17,3.8693593273152644e-12,2.0844179562742703e-13,1.5742113195383657e-07,6.4393079230841404e-13,9.2280261944654405e-14,2.2201576585421922e-16,4.1028132956777644e-16,1.3542415117345885e-12,1.7652268874907584e-21,1.0089344797277643e-21
1.8190911096656798e-08,0.7327957643442439,4.6899772219135282e-08,2.0774667957949958e-10,3.3531070633126618e-09,5.3228527382658689e-14,2.2041532643743694e-10,0.0,0.0,2.2412125105885631e-05,1.1529005980616662e-07,154.0,0.0,0.98358250458485541,1.0,18.999406032456839,0.001343490625717839,1.7332101751035355e-07,0.0038806818102225509,0.004576652684520564,0.0023552303990383243,0.00055945686493506579,1.2313494931819933e-09,8.0408423968091005e-06,0.0033765342140082998,7.5133408550550506e-12,0.00015388494840702104,2.8694960352720584e-06,0.00014120302450231815,0.00014113412896860073,3.4458071400372585e-08,2.3994450297518293e-07,2.1644284789206785e-08,1.4987456806211863e-05,1.761218445814938e-09,2.3063673915704925e-09,2.3288700409528267e-09,3.8812853874455868e-06,4.4394990782694588e-10,7.3231476271262046e-14,8.7298475604941031e-15,1.1765682418968494e-13,1.1162119409928239e-09,1.9055323515069623e-09,1.7523512794662192e-10,1.5995188966730617e-10,3.0748239879680488e-11,5.6507877166978747e-13,7.4719732514564796e-17,4.6863840784936195e-12,2.6577114372698368e-13,1.6341935344025842e-07,7.150671211745876e-13,1.0249753463000583e-13,2.4654263633278585e-16,4.6348023745703996e-16,1.5304690473261252e-12,1.960672848560042e-21,1.1206437282329411e-21
1.8828689305250977e-08,0.7327957255139976,4.9640171246185571e-08,2.2732279632131248e-10,3.8241738468835565e-09,6.2442327128892224e-14,2.6051811110014277e-10,0.0,0.0,2.398024944060421e-05,1.3205696928480702e-07,154.0,0.0,0.98301068217229559,1.0,18.999385183613903,0.001389401559281614,1.7323235442275757e-07,0.0040091112102602043,0.0047335042388872289,0.0024369773218040516,0.00057802763306920464,1.2735491113860736e-09,8.31642650581431e-06,0.003494028114158504,7.7627407998326459e-12,0.00016472055578574182,2.965498943565142e-06,0.00015119179775541043,0.00015111658129312642,3.6895281146595437e-08,2.4877961432009784e-07,2.3175217021701388e-08,1.6182067163524584e-05,2.069382407134765e-09,2.7378824011980185e-09,2.7655492387330994e-09,4.2943284083027578e-06,4.797048067547336e-10,7.574134155117322e-14,9.419480515519164e-15,1.3020118323152975e-13,1.2473498820458697e-09,2.2056534981683132e-09,2.0310031455654458e-10,1.8751030330442563e-10,3.642596297965999e-11,7.0206392787324536e-13,8.7593345357993015e-17,5.6371236020754404e-12,3.3602153338704539e-13,1.6941347031261137e-07,7.9198169966664308e-13,1.1354637576553908e-13,2.7306179588346408e-16,5.2182029433116262e-16,1.7237831708783829e-12,2.1720258623355393e-21,1.2414448243976595e-21
1.9466467513845156e-08,0.7327956882535959,5.2434342666951547e-08,2.4799706131367014e-10,4.3421553137319492e-09,7.2853767657582659e-14,3.0622371711892618e-10,0.0,0.0,2.5598873568751185e-05,1.5056832773949068e-07,154.0,0.0,0.98243913305738395,1.0,18.999364329449406,0.001435232784637832,1.7314373125651769e-07,0.0041370276975209817,0.0048900985089657383,0.0025186682784734743,0.00059652414000881029,1.3156794160029624e-09,8.5915579679092616e-06,0.0036114618911863411,8.0111434386464785e-12,0.00017591449374484028,3.0611187792073069e-06,0.0001615086012885607,0.00016142660481981375,3.9412463786321372e-08,2.5761020513900842e-07,2.4756385450118149e-08,1.7430461462482824e-05,2.4174825413931227e-09,3.2311691198686188e-09,3.2649473412316212e-09,4.7349759110360886e-06,5.1708465912221084e-10,7.8247084377260474e-14,1.0139939759933863e-14,1.4358678891768067e-13,1.3882971518029278e-09,2.5398447051632441e-09,2.3415895426940993e-10,2.185276893836308e-10,4.2871476001986224e-11,8.6563607923609803e-13,1.0208278061052593e-16,6.7375252976699417e-12,4.2150548436078254e-13,1.7540348460845085e-07,8.749987153766087e-13,1.2547350549987479e-13,3.0168502249045561e-16,5.8564773119553524e-16,1.9353378934678077e-12,2.4001796374072932e-21,1.371848577012377e-21
2.0104245722439335e-08,0.7327956525540531,5.528065336991283e-08,2.6978974456669649e-10,4.9098871303429347e-09,8.4569301491486805e-14,3.5809202254034534e-10,0.0,0.0,2.7267720537943135e-05,1.70937432422219e-07,154.0,0.0,0.98186785886177375,1.0,18.999343469306883,0.0014809844055135308,1.7305514830097901e-07,0.0042644314019167811,0.005046434295618748,0.0026003032975861857,0.00061494640521352452,1.3577400842864217e-09,8.8662346753829042e-06,0.0037288355724761323,8.2585490328338003e-12,0.00018746574421160859,3.1563556371168891e-06,0.00017215212373192327,0.00017206285637105337,4.2009291106645014e-08,2.6643627741004663e-07,2.6387583903236711e-08,1.8733436614058345e-05,2.8089612875805876e-09,3.7925247173736527e-09,3.8334945008457541e-09,5.2040274958039528e-06,5.5611369729361961e-10,8.0748685553675405e-14,1.0891681757034607e-14,1.5783815831659162e-13,1.5393830597313025e-09,2.9105527741051756e-09,2.6864259024516979e-10,2.5328348015878117e-10,5.0152180625576704e-11,1.0597500836016075e-12,1.183185721861426e-16,8.0047734719894519e-12,5.2484835453099125e-13,1.8138939837300041e-07,9.644549216928774e-13,1.3832745415190896e-13,3.3252842674118187e-16,6.5532351597191946e-16,2.1663364081995778e-12,2.6460625090686418e-21,1.5123855861335455e-21
2.0742023931033514e-08,0.7327956184064103,5.8177510759281706e-08,2.9272049430409712e-10,5.5302652414491965e-09,9.7700543888231656e-14,4.1671762774277478e-10,0.0,0.0,2.8986509829329083e-05,1.9328064065773695e-07,154.0,0.0,0.98129686119732307,1.0,18.999322602537116,0.001526656525595969,1.7296660584378324e-07,0.0043913224659930588,0.0052025104088704978,0.0026818824078136613,0.00063329444996741561,1.3997307959542323e-09,9.1404545366153324e-06,0.0038461491856054716,8.504957868233378e-12,0.00019937328768943708,3.2512096216556412e-06,0.00018312105405679234,0.00018302399120288232,4.4685434512223665e-08,2.7525783316890315e-07,2.8068605969604294e-08,2.0091785067816546e-05,3.2474099238970163e-09,4.4286422394712568e-09,4.4780300419243582e-09,5.7022740761778439e-06,5.968160184405541e-10,8.3246126031118646e-14,1.167516041095906e-14,1.729795433430365e-13,1.7009337007525207e-09,3.3203014556890127e-09,3.0679012282155257e-10,2.9206741480284478e-10,5.833823898513201e-11,1.2887796496019869e-12,1.3643606877426516e-16,9.4573364461365715e-12,6.4901763026362553e-13,1.8737121368556096e-07,1.060700179356128e-12,1.521586402190803e-13,3.6571263855105884e-16,7.3122383168317169e-16,2.4180326792427167e-12,2.9106389315344734e-21,1.6636070959770629e-21
