Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341)
3.166575744211908e-07,0.7190994605548969,6.357095778035424e-06,1.1823014411262841e-06,9.8953158023166302e-05,4.4645978875795024e-08,0.00026023237085962334,0.0,0.0,0.0027538339424823624,0.0054225996764327667,154.0,0.0,0.4482829925050264,1.0,18.98443981082448,0.022151433022956805,3.6936270360831522e-07,0.014859284993534868,0.058038514553266418,0.11262225231189205,0.0014035025165676643,1.2712830848653404e-08,8.2074226108546492e-05,0.20559863836731551,1.5465362721099385e-11,0.04931362491749703,1.8404032480872133e-05,0.059943313077234849,0.039215204310787358,8.2328152234544383e-06,2.0399655153693787e-05,5.0085631008237253e-06,0.021807986703937233,0.000178220046938462,0.0036453226103871526,0.0064899845915817661,0.0053927170813730784,1.0845754762454148e-06,6.2692024745849732e-13,1.7219989236467937e-11,3.6133340759976017e-10,6.8165825046406391e-06,0.00030860632858322758,1.8329391064219812e-05,4.7676548733923591e-05,6.3757485407489924e-06,1.8163137462089748e-05,2.6930730140648831e-11,3.8487328151548651e-05,8.7812890308439377e-05,1.0903450347470589e-05,6.9945739025998422e-07,6.6060422940834123e-08,3.8251992172254644e-10,1.5149608847123507e-09,4.3138487232607438e-06,1.0268513744091391e-15,5.8940833930813265e-16,2.955183660862001e-06
3.1993744942341997e-07,0.7191004928927823,6.362223145113357e-06,1.1989201698210698e-06,0.00010011290016943157,4.5568799696575863e-08,0.00026652201279794607,0.0,0.0,0.002759590393480844,0.0055109661031737794,154.0,0.0,0.44503750678955545,1.0,18.984312548226534,0.02219836522039572,3.6722087853012805e-07,0.014673958852870428,0.057963996290188863,0.11328877642413739,0.0013859886737832971,1.2696404934270377e-08,8.1968181657626955e-05,0.20710785477651375,1.52723755849177e-11,0.049787102110352754,1.8174554430738522e-05,0.060408640168430228,0.039301020725632518,8.2507643490707467e-06,2.0549776075191246e-05,5.0194827955204394e-06,0.022119739022731139,0.00017904499506502371,0.0036956485610706272,0.0066272022500067831,0.0054320040931480013,1.1000923190924067e-06,6.2611023173790002e-13,1.7465967758587045e-11,3.640416994205533e-10,6.8876159187157846e-06,0.00031515120915460987,1.8718218213184626e-05,4.8694306320492712e-05,6.5122705611624606e-06,1.878006489638057e-05,2.7505624026165617e-11,3.9853140028236706e-05,9.0557583368237743e-05,1.0968177734311764e-05,7.2204774091219222e-07,6.8193751286071844e-08,3.9487416815814347e-10,1.5659630872176148e-09,4.4591387120822308e-06,1.0600120937330715e-15,6.0844245173568523e-16,3.0782873446744581e-06
3.2321732442564913e-07,0.7191015069958203,6.3668563742292049e-06,1.2155168077827318e-06,0.00010126320575898007,4.649589698485137e-08,0.00027285655282230619,0.0,0.0,0.0027651694834300174,0.005599197745554973,154.0,0.0,0.44182335725519717,1.0,18.984186177697403,0.022243216415131998,3.6509952000579377e-07,0.014490498195402613,0.05788543745074172,0.11394825375696159,0.001368651348157299,1.2679095164555421e-08,8.1856430975749361e-05,0.20860831943360789,1.5081333512494775e-11,0.050256532958665417,1.7947384536526613e-05,0.060868157806822178,0.03938250312570208,8.26780391304076e-06,2.0699025841231034e-05,5.0298491419899553e-06,0.022430653709530839,0.00017983080022579184,0.0037451251152287256,0.0067645525798082267,0.0054704525691170926,1.1155675455818353e-06,6.2525662923136313e-13,1.7711282102422934e-11,3.6669508376146388e-10,6.95794885887231e-06,0.00032172424762901371,1.9108719158299393e-05,4.9716528071191053e-05,6.6493959516390928e-06,1.9407854111443564e-05,2.8083039554446645e-11,4.1246718736464961e-05,9.3340037539565637e-05,1.1032220894652839e-05,7.4500926482621246e-07,7.0362117437887492e-08,4.0743140270646335e-10,1.6178625802097506e-09,4.6069864941813062e-06,1.0937174450506583e-15,6.277891806206047e-16,3.204468370069728e-06
3.297770744301075e-07,0.7191034819603173,6.3746913804345345e-06,1.2486392220531562e-06,0.00010353562600794643,4.8362445023865649e-08,0.00028565568561991604,0.0,0.0,0.0027758232608487542,0.005775219588181826,154.0,0.0,0.43548751894833471,1.0,18.983936082454125,0.022326810346184358,3.6091716542502024e-07,0.014129231592744235,0.057716741731947095,0.11524634282767568,0.0013345117200070445,1.2641943170028624e-08,8.1616579906346426e-05,0.21158332628016263,1.4705144851436018e-11,0.051183296611054245,1.7500041805533514e-05,0.061770001097673055,0.039533031809446603,8.2992732352549119e-06,2.0994945053018365e-05,5.0489941125294651e-06,0.023049856245273993,0.00018128927414973666,0.0038414999068142695,0.0070395130756372533,0.0055448740808938263,1.1463874661381032e-06,6.2342453773446499e-13,1.8199828546506864e-11,3.7183969540251582e-10,7.096528640250584e-06,0.00033494979992151831,1.9894445378456025e-05,5.1773579893205199e-05,6.9253511631842642e-06,2.0695805594547523e-05,2.92449925894345e-11,4.4117330181463155e-05,9.9016507676124083e-05,1.1158281223791782e-05,7.920404320974951e-07,7.4803451396030446e-08,4.3315188279801375e-10,1.7243442152653977e-09,4.9103292506291831e-06,1.1627540887249636e-15,6.6741592165963037e-16,3.4661174678671564e-06
3.363368244345659e-07,0.7191053883031174,6.3806991623036493e-06,1.2816599133443575e-06,0.00010577068626346175,5.0244698073202805e-08,0.00029862065282222427,0.0,0.0,0.0027858478977713713,0.0059505953501486604,154.0,0.0,0.42927243993266845,1.0,18.983689463680143,0.022402479111614783,3.5681360504154086e-07,0.013775578364394114,0.057533475689962074,0.11651706084017703,0.0013010923712162478,1.2601604514397187e-08,8.1356155530380335e-05,0.21452431399679919,1.4336893035108058e-11,0.052094009728827065,1.7062120501307263e-05,0.062649319623740027,0.039667881359035602,8.327452357848706e-06,2.1287478036117199e-05,5.0661374307239931e-06,0.023665379571811546,0.00018260390714054306,0.0039343983161095174,0.0073146006883364287,0.0056160630985351784,1.1770245264420277e-06,6.2143529797002753e-13,1.8685459521848656e-11,3.7677245334891432e-10,7.2323548329807075e-06,0.00034827321549573797,2.0685989080941542e-05,5.3846171201809293e-05,7.203407570979816e-06,2.2026539959189793e-05,3.0415723311188109e-11,4.7099404499281906e-05,0.00010483885174288118,1.1281683916734973e-05,8.4053961984969557e-07,7.9383356830493767e-08,4.5967519743306405e-10,1.8343859485816411e-09,5.223820629759709e-06,1.233944704544878e-15,7.0827903358628929e-16,3.7402313910843673e-06
3.4289657443902426e-07,0.7191072287645545,6.3849726587155738e-06,1.3145707347765408e-06,0.00010796869705982415,5.2141772904757473e-08,0.00031174260536242062,0.0,0.0,0.0027952918607634554,0.0061252617354153206,154.0,0.0,0.42317517300969731,1.0,18.983446259175132,0.022470479470637236,3.5278686580521174e-07,0.013429597306159452,0.057336627496534578,0.11776093629259272,0.0012683987950316028,1.2558295661498434e-08,8.1076555351589051e-05,0.2174319212353801,1.3976638594255797e-11,0.05298878378412885,1.6633694177092814e-05,0.063506594844125047,0.039788078972511576,8.3525570356389224e-06,2.1576688399538045e-05,5.0814103548670757e-06,0.024277029023907097,0.00018378288026755897,0.004023789124673949,0.0075895671374457963,0.0056841025588553473,1.2074690156999158e-06,6.1929958470686468e-13,1.9168021818620006e-11,3.8149867125818276e-10,7.36546376509255e-06,0.0003616850857335227,2.148279109174703e-05,5.593282535398548e-05,7.4833661533693095e-06,2.3399563970205172e-05,3.1594397618232369e-11,5.0193083250024108e-05,0.00011080361944832852,1.140248030960082e-05,8.9049484891722925e-07,8.4100699118378783e-08,4.8699479543239331e-10,1.9479658273678456e-09,5.5473982390988383e-06,1.307271655791908e-15,7.5036839299887297e-16,4.0268956107542484e-06
3.488003494430368e-07,0.7191088310293209,6.3874087240107191e-06,1.3440902718975298e-06,0.00010991551556756036,5.3861114852441741e-08,0.00032367948704437245,0.0,0.0,0.0028033319091895835,0.0062818075368389573,154.0,0.0,0.41778599665525235,1.0,18.983230242518427,0.022525329615634127,3.4922689990136565e-07,0.013124798168307418,0.057148622358962842,0.11885790057530943,0.0012395973410062495,1.251694705021166e-08,8.0809610146470693e-05,0.22002074242966496,1.3659271914726666e-11,0.053780557350274816,1.6256259103300642e-05,0.064259695691984878,0.039884528909264472,8.3726905131948753e-06,2.1834188178406476e-05,5.0936589555103148e-06,0.024824055586364111,0.00018473449879648259,0.0041012288874538892,0.0078367414111434348,0.0057427145151972064,1.2346971350041713e-06,6.1726053588515548e-13,1.9599589456458603e-11,3.8558012333205447e-10,7.4829708368134852e-06,0.00037382391021732411,2.2203963754916747e-05,5.7821662445424837e-05,7.7367968112620438e-06,2.4671005121916791e-05,3.2661332332770056e-11,5.3072856118674328e-05,0.00011629083846408862,1.1509010130254863e-05,9.3668905250921848e-07,8.8462829185848523e-08,5.12257558557627e-10,2.0531931231038363e-09,5.8471857758311344e-06,1.3750771444063153e-15,7.8928845624850633e-16,4.2956829667883578e-06
3.547041244470494e-07,0.7191103839010575,6.388572046136926e-06,1.3735095439987669e-06,0.00011183287906001561,5.5591189784135651e-08,0.00033573050113840515,0.0,0.0,0.0028109678714249944,0.0064376944593522402,154.0,0.0,0.41248790407769692,1.0,18.983016894790154,0.02257434739935071,3.457262534552877e-07,0.012826239063882848,0.056951012747946159,0.11993390834838791,0.0012113860901418699,1.2473498584647082e-08,8.0529108131295246e-05,0.22258347325164665,1.3348408754681931e-11,0.054559625550070309,1.5886547618964325e-05,0.064995687407146882,0.039970557219808481,8.3906374812890742e-06,2.2089091034901749e-05,5.1045773535608651e-06,0.025367685441536586,0.00018558817725718128,0.0041758137551042192,0.0080834714850253949,0.0057989047742171076,1.2617563567996664e-06,6.1511793398570967e-13,2.002846779676547e-11,3.8950258947365356e-10,7.5983387442889726e-06,0.00038602069492420211,2.2928582126590243e-05,5.9719741497681549e-05,7.9914785745605859e-06,2.5975860320662662e-05,3.373348749261222e-11,5.6043038569034216e-05,0.00012188813772996259,1.1613505191821526e-05,9.8404283177964032e-07,9.2934406696220115e-08,5.3815447323046104e-10,2.1612483310196229e-09,6.1550351409562455e-06,1.4445838975931988e-15,8.2918503815640532e-16,4.5747361205418285e-06
3.6060789945106193e-07,0.7191118891524523,6.3885204995708738e-06,1.4028237505125262e-06,0.00011372107912909221,5.7331432389776204e-08,0.00034788974999526765,0.0,0.0,0.0028182276551235695,0.0065928880576566432,154.0,0.0,0.40727892238537061,1.0,18.982806170127585,0.022617705191014827,3.4228360793915442e-07,0.012533906648863837,0.056744407312681829,0.12098931969424982,0.0011837637423214949,1.2428083567023158e-08,8.0235909913316033e-05,0.22512054705388521,1.3044034787976691e-11,0.055326099014815715,1.552454360034206e-05,0.065714923430018168,0.040046790357906641,8.4065295020365592e-06,2.2341440128887073e-05,5.1142455871922709e-06,0.025907813184184624,0.00018634925225695752,0.0042475511771874813,0.0083296091996477462,0.0058527349331308686,1.288641421763276e-06,6.1287835271793421e-13,2.0454573945070921e-11,3.9327003188821284e-10,7.7115989025842364e-06,0.00039826931596574568,2.3656282241215776e-05,6.162610082688579e-05,8.2472818096319478e-06,2.731369806392349e-05,3.481031987781441e-11,5.910354582602217e-05,0.00012759303883792892,1.1716000470030106e-05,1.0325462373675837e-06,9.7514489879149759e-08,5.646800983296169e-10,2.2721117177914573e-09,6.4708901975669125e-06,1.5157772763580014e-15,8.7004973600170244e-16,4.8640886901284813e-06
3.665116744550745e-07,0.7191133484831705,6.3873092222766016e-06,1.4320284066671197e-06,0.00011558042190315139,5.9081299819069098e-08,0.00036015150802751195,0.0,0.0,0.0028251371635066129,0.0067473570420797345,154.0,0.0,0.40215713053351154,1.0,18.982598022787222,0.022655570936397258,3.3889768016827781e-07,0.012247773873452179,0.056529383190414992,0.12202448716600565,0.001156727704290031,1.2380828390589563e-08,7.993083149506108e-05,0.22763238758292073,1.2746121439221788e-11,0.056080095677705229,1.5170213914423085e-05,0.066417756059927405,0.040113819508364103,8.420490725082613e-06,2.2591277663038633e-05,5.1227391850718083e-06,0.026444343457449792,0.00018702284700273196,0.0043164563855432594,0.00857501588585129,0.005904266469348305,1.3153475715101826e-06,6.1054802508006833e-13,2.0877832931577813e-11,3.9688640895333642e-10,7.8227837577600919e-06,0.00041056387459000612,2.4386713511114636e-05,6.3539813950700883e-05,8.5040816237160566e-06,2.8684068131373182e-05,3.5891306152486399e-11,6.2254239980289239e-05,0.00013340308485857699,1.1816530208911191e-05,1.0821890056216381e-06,1.0220210736355404e-07,5.9182882085321884e-10,2.3857625565284637e-09,6.7946919703261448e-06,1.5886421815886098e-15,9.1187388295800224e-16,5.1637659808485477e-06
3.7241544945908704e-07,0.7191147635283507,6.3849907748475823e-06,1.4611193250204512e-06,0.00011741122575269925,6.0840270645820331e-08,0.00037251021966025304,0.0,0.0,0.0028317204397496389,0.006901073051024437,154.0,0.0,0.39712065771403399,1.0,18.982392407251979,0.022688108272280617,3.3556722118849539e-07,0.011967801601836241,0.056306487644674212,0.12303975597956868,0.0011302742426442397,1.2331852899203189e-08,7.9614646595778127e-05,0.23011940923582813,1.2454627569598786e-11,0.056821739958701406,1.4823510427912367e-05,0.067104535721574751,0.040172202238787091,8.4326382352023149e-06,2.2838644908422757e-05,5.1301293778282563e-06,0.026977190314368304,0.00018761386937353767,0.0043825516255104656,0.0088195619407163226,0.0059535605594831344,1.3418705167711737e-06,6.0813286109143621e-13,2.1298177207087181e-11,4.0035566317061131e-10,7.9319265801651431e-06,0.00042289869305277397,2.5119538481226603e-05,6.5459988958534786e-05,8.7617577808436298e-06,3.0086503339192835e-05,3.6975942509047881e-11,6.5494932826494034e-05,0.00013931584397397918,1.1915127939475971e-05,1.1329605877901802e-06,1.0699626093539354e-07,6.195948718825631e-10,2.5021792052979188e-09,7.1263788695201684e-06,1.6631630969226866e-15,9.5464857269904943e-16,5.4737853369767664e-06
3.783192244630996e-07,0.7191161358575161,6.381615287294062e-06,1.490092598284609e-06,0.00011921381929616674,6.2607843882123947e-08,0.00038496049691304408,0.0,0.0,0.0028379998012759092,0.0070540104396568494,154.0,0.0,0.39216768180789618,1.0,18.982189278323833,0.022715476637507372,3.3229101520724826e-07,0.011693940068116623,0.056076239613325758,0.12403546419953639,0.0011043986213575784,1.2281270727098403e-08,7.9288088845011958e-05,0.23258201730819075,1.2169500992262701e-11,0.057551162017759831,1.4484371813080899e-05,0.067775610326416727,0.040222464150730844,8.4430823996499206e-06,2.3083582229217203e-05,5.136483309367632e-06,0.027506276617420767,0.00018812701215636157,0.0044458654306652693,0.0090631264058894413,0.0060006779231471762,1.3682064074633505e-06,6.0563846454798636e-13,2.1715546168899923e-11,4.0368171074999108e-10,8.0390612812192488e-06,0.00043526831010862231,2.5854432561454409e-05,6.7385767820025638e-05,9.0201946093318962e-06,3.1520521203870674e-05,3.8063744277617264e-11,6.8825388616840482e-05,0.00014532891255471608,1.201182649778923e-05,1.1848501771717553e-06,1.1189592809979258e-07,6.4797234143018501e-10,2.621339180421334e-09,7.46588690019727e-06,1.73932412857358e-15,9.9836468225862874e-16,5.7941564889440733e-06
3.8422299946711216e-07,0.7191174669779877,6.3772305958582322e-06,1.5189445832168333e-06,0.00012098853963131262,6.4383538037788861e-08,0.00039749711671999626,0.0,0.0,0.0028439959652395161,0.0072061460824709885,154.0,0.0,0.38729642789130336,1.0,18.981988591204793,0.022737831381085937,3.2906787856224517e-07,0.011426130199916406,0.055839131178738302,0.12501194291973353,0.0010790952268097999,1.2229189621596017e-08,7.8951853866033092e-05,0.23502060823472029,1.1890679850058144e-11,0.058268497064702288,1.4152725189578297e-05,0.068431324709789812,0.040265100506431471,8.4519272103909342e-06,2.3326129106698795e-05,5.1418642450756083e-06,0.028031533471147341,0.00018856675484311332,0.0045064319394920163,0.009305596552716058,0.0060456786865565257,1.3943518044091803e-06,6.0307014893646935e-13,2.2129885712790769e-11,4.0686843249982868e-10,8.1442222491037425e-06,0.00044766747624074975,2.6591083743500036e-05,6.9316325650655257e-05,9.2792809033804856e-06,3.2985625523062015e-05,3.9154245511183993e-11,7.2245326731628742e-05,0.00015143991780049864,1.210665804252306e-05,1.2378467347209675e-06,1.1690006449667599e-07,6.7695519244323199e-10,2.7432192255003935e-09,7.8131498591201384e-06,1.8171090428792723e-15,1.0430128935835062e-15,6.124881894836856e-06
3.901267744711247e-07,0.7191187583367383,6.3718823708617333e-06,1.5476718854864603e-06,0.00012273573075853534,6.6166890223570294e-08,0.00041011501804194349,0.0,0.0,0.0028497281657136205,0.007357459188786452,154.0,0.0,0.38250516679287133,1.0,18.981790301567472,0.022755323867483031,3.2589665872569635e-07,0.011164304823103519,0.055595628964544494,0.1259695164386683,0.0010543576815405208,1.2175711749589125e-08,7.8606601254529819e-05,0.23743556982287456,1.1618093868983558e-11,0.058973884721013219,1.3828487618709195e-05,0.069072020135476433,0.040300577818707863,8.4592706185345748e-06,2.3566324162532572e-05,5.1463317752751255e-06,0.028552899685973219,0.00018893736685955299,0.0045642902538186566,0.0095468674765112251,0.0060886222637426173,1.4203036526119801e-06,6.0043295254858344e-13,2.2541147809838487e-11,4.0991966587789027e-10,8.2474442014681913e-06,0.00046009114868759743,2.7329192305329669e-05,7.1250869944115277e-05,9.5389098201060535e-06,3.4481307876106239e-05,4.0246998552000036e-11,7.5754424265615905e-05,0.00015764651999591216,1.2199654072015561e-05,1.2919390128905037e-06,1.2200760615398081e-07,7.0653727384240466e-10,2.8677953766528402e-09,8.1680995209268545e-06,1.8965013013265849e-15,1.0885837136371711e-15,6.4659570754438197e-06
3.9603054947513727e-07,0.7191200113228792,6.3656142358868907e-06,1.5762713454865721e-06,0.00012445574217670975,6.7957455298698758e-08,0.00042280929880045628,0.0,0.0,0.0028552142627748596,0.0075079311308476719,154.0,0.0,0.37779221370205945,1.0,18.981594365615955,0.022768101579037716,3.2277623334431167e-07,0.010908389753421252,0.055346175459920897,0.12690850242981128,0.0010301789473369249,1.2120933988105806e-08,7.8252956454498659e-05,0.23982728147936866,1.1351665494127032e-11,0.05966746843137917,1.351156745748461e-05,0.069698033863969278,0.040329335396803806,8.4652048593771912e-06,2.3804205181352131e-05,5.1499420129722295e-06,0.029070321272841322,0.00018924291207207119,0.0046194838392677245,0.0097868417016014689,0.0061295672542711344,1.4460592560644427e-06,5.9773165280988313e-13,2.2949290107509979e-11,4.1283919813161944e-10,8.3487620542696904e-06,0.00047253448630083601,2.8068470505830331e-05,7.3188639776997403e-05,9.7989787728057936e-06,3.6007049044430561e-05,4.1341573582338996e-11,7.9352318526999097e-05,0.00016394641441058429,1.2290845440825943e-05,1.3471155778642549e-06,1.2721747158526396e-07,7.367123326808548e-10,2.9950430239796142e-09,8.5306658135520002e-06,1.9774840931566525e-15,1.1350674931152454e-15,6.817370942196892e-06
