Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367)
3.650293935366688e-08,0.3715397070950503,8.8617465266062655e-07,2.5385684306302365e-08,3.4177976934775459e-06,1.7171002333923126e-10,1.2587872796561168e-06,0.0,0.0,0.00074911685066039952,0.00011353073227547166,154.0,0.0,0.88003114678200534,1.0,18.993621231036045,0.0048057217563662992,5.5435890649450763e-07,0.023347138374148771,0.032040298782936627,0.01642333148108727,0.0044861681495474469,1.3935851028187081e-08,9.0098007465523524e-05,0.026358046340808943,5.0539653710113548e-11,0.005936218003101513,2.7219081940900606e-05,0.0041484345088411154,0.0041070691597113879,1.7017855754328989e-06,2.4939738792956835e-06,1.039077074728478e-06,0.0013649533019398793,3.0114692344961477e-06,7.953068535079162e-06,8.3305632832331435e-06,0.00093189231188976513,6.354727477578773e-08,7.0184478741098469e-13,2.0214124699046702e-12,5.6096358531927873e-11,7.4858614498995932e-07,2.9994401524939722e-06,3.6095271059446159e-07,3.9332065435675733e-07,1.0232356840669972e-07,3.3729643385569074e-08,2.1738713328501062e-13,4.5157332076941553e-08,3.4284373950436573e-08,1.516694113616908e-06,1.4246987146685076e-09,2.7282944317188503e-10,7.3932736319472381e-13,1.5378911284870149e-12,4.4174605711899291e-09,4.3405047199788434e-18,2.4902378058905865e-18,8.7082851874104083e-10,1.7958609793726847e-14
3.697030990537761e-08,0.3715397624354455,8.9773631765408585e-07,2.6106242513362337e-08,3.5636506103585428e-06,1.8028059953439524e-10,1.3341024516024608e-06,0.0,0.0,0.00076394148891796023,0.00011864041373153848,154.0,0.0,0.87861324184126066,1.0,18.993533247035831,0.0048604867558167805,5.5353757740748544e-07,0.023534795623969051,0.032360410165130971,0.016618695735831471,0.0045222419704080566,1.4075015409348986e-08,9.0997760590314536e-05,0.026675836339867295,5.0946049180681626e-11,0.0060726645491967152,2.7439182451323062e-05,0.0042434462843668917,0.0041997568464586027,1.7401830395713378e-06,2.5246254055949535e-06,1.062522084866216e-06,0.0014074800354312242,3.1627142535414249e-06,8.4282714099744218e-06,8.8338342538312219e-06,0.00096265672414118939,6.5536484438455932e-08,7.0885367760215224e-13,2.0842708313769498e-12,5.7953740893718063e-11,7.7489277431141614e-07,3.14720522058016e-06,3.7878547382273873e-07,4.135509748807622e-07,1.0770789117123084e-07,3.6244699801710376e-08,2.2856837389184826e-13,4.8213944949008752e-08,3.7092949158867217e-08,1.5350815367937244e-06,1.5142250244297141e-09,2.899862520675279e-10,7.857860536886455e-13,1.6420949621796008e-12,4.7172143775014275e-09,4.6134562356179952e-18,2.6468357656337786e-18,9.3874473797914299e-10,1.9359208668573009e-14
3.7437680457088345e-08,0.37153981920153967,9.0921469012755304e-07,2.6835859853168785e-08,3.7133063774145585e-06,1.8913450953985261e-10,1.4127543411272713e-06,0.0,0.0,0.00077878648291483806,0.00012389760451106348,154.0,0.0,0.87719847981831789,1.0,18.993445048431401,0.0049150914671301209,5.5271809362481968e-07,0.023719938080913255,0.032678219766694827,0.016813703118753038,0.0045578315280006658,1.4213177099613506e-08,9.189103098383074e-05,0.026993155750642782,5.1346989104984622e-11,0.0062102415468696234,2.765633890907627e-05,0.0043392181255759599,0.0042931062237406116,1.7788542849193831e-06,2.5552314944038935e-06,1.0861342657139397e-06,0.0014507352822900408,3.3190381108604727e-06,8.9245415348795454e-06,9.3598340112028758e-06,0.00099394990940017696,6.7559964581533414e-08,7.1581206866155997e-13,2.148204099376576e-12,5.9843206117937279e-11,8.0169691840299978e-07,3.2999555493226435e-06,3.972216032280192e-07,4.3449838792556709e-07,1.1328793689777896e-07,3.890721735886837e-08,2.4014594964042279e-13,5.1431516261612913e-08,4.0085970831237652e-08,1.5534353558922411e-06,1.6083376677324759e-09,3.0802270350705453e-10,8.346247873764638e-13,1.7521575503161927e-12,5.0338494364720002e-09,4.9004021815244288e-18,2.8114626209939759e-18,1.0111921024495679e-09,2.0853250907112413e-14
3.790505100879908e-08,0.3715398773658897,9.2060930508074448e-07,2.7574461530662929e-08,3.866787659466734e-06,1.9827566033011105e-10,1.494835705555389e-06,0.0,0.0,0.00079364841015892927,0.00012930379412701869,154.0,0.0,0.87578686109414883,1.0,18.99335663565035,0.0049695362907060201,5.5190045563603134e-07,0.023902580999286927,0.0329937316328466,0.017008354407263667,0.0045929397695804782,1.4350337867923333e-08,9.2777830081853415e-05,0.027310005630954846,5.1742506685803497e-11,0.0063489354338433024,2.7870569118379189e-05,0.0044357398282229054,0.0043871044247820118,1.8177939745754798e-06,2.585792247493618e-06,1.10991035860148e-06,0.0014947193803698023,3.4805153285112929e-06,9.4424707537852376e-06,9.9092272458564634e-06,0.0010257702779904554,6.9617733300540067e-08,7.2272004967152781e-13,2.2132127514988339e-12,6.1764661016188749e-11,8.2899800759671258e-07,3.4577765253903226e-06,4.1627146616161752e-07,4.5617607350135721e-07,1.1906742702377114e-07,4.1723430403640138e-08,2.5212714509109502e-13,5.4816063497656695e-08,4.3272451411291988e-08,1.5717556438972955e-06,1.7072108834578182e-09,3.2697224875453757e-10,8.8593398498994519e-13,1.868332900013281e-12,5.3680991720958609e-09,5.2018747413515041e-18,2.9844236967982661e-18,1.0884200571914353e-09,2.2445880682650133e-14
3.837242156050981e-08,0.3715399369013742,9.3191975105208373e-07,2.8321972311970081e-08,4.0241157423849797e-06,2.0770788092140027e-10,1.580440017322891e-06,0.0,0.0,0.0008085239061334169,0.00013486042785027609,154.0,0.0,0.87437838583117622,1.0,18.993268009207085,0.0050238216265010788,5.5108466379424327e-07,0.024082739751922128,0.033306950003747303,0.017202650378688393,0.0046275696650635205,1.4486499568175831e-08,9.3658169869429019e-05,0.027626387038809964,5.2132635381212642e-11,0.0064887327263428909,2.8081891023267011e-05,0.004533001250203888,0.0044817386228505349,1.8569967883302833e-06,2.6163077666638611e-06,1.1338471150504757e-06,0.0015394325327842552,3.6472190661065168e-06,9.9826560349099054e-06,1.048268578508909e-05,0.0010581161167649334,7.1709802320986995e-08,7.2957771399302627e-13,2.2792970663709186e-12,6.3718004885501472e-11,8.5679534953798468e-07,3.6207531068400835e-06,4.3594537811858509e-07,4.7859715935789665e-07,1.2505007002453623e-07,4.4699726261626404e-08,2.6451921592006782e-13,5.8373730597063589e-08,4.6661677761507704e-08,1.5900424737920641e-06,1.8110226273875185e-09,3.468690536637382e-10,9.3980599616394034e-13,1.9908819818321694e-12,5.7207171808411359e-09,5.5184174673200686e-18,3.1660308402572947e-18,1.1706884925355937e-09,2.414245757637841e-14
3.8839792112220545e-08,0.37153999778118935,9.4314566775065688e-07,2.9078316568284495e-08,4.1853105392739853e-06,2.174349211789153e-10,1.6696614273055712e-06,0.0,0.0,0.00082340966470384328,0.00014056890641358618,154.0,0.0,0.87297305397671321,1.0,18.993179169700582,0.0050779478740144339,5.5027071831826736e-07,0.024260429825268409,0.033617879311197481,0.017396591810216726,0.0046617242060824514,1.4621664137785308e-08,9.45320628715519e-05,0.027942301032325232,5.2517408893929525e-11,0.0066296200195601427,2.8290322701840234e-05,0.0046309923120327135,0.0045769960326582058,1.8964574232474031e-06,2.6467781537354551e-06,1.1579412971290712e-06,0.0015848748097985442,3.8192210816867628e-06,1.054569925019924e-05,1.1080888388717697e-05,0.0010909855921729004,7.3836177087088427e-08,7.3638515919327027e-13,2.3464571264497726e-12,6.5703129693742841e-11,8.8508813187601994e-07,3.7889697995190265e-06,4.5625359986411904e-07,5.0177471705434064e-07,1.3123956026360284e-07,4.7842645429239124e-08,2.7732938674717869e-13,6.2110787910348357e-08,5.0263212924848613e-08,1.608295918553367e-06,1.9199545495948076e-09,3.6774799434902851e-10,9.9633508770144308e-13,2.120072752661195e-12,6.0924773001103078e-09,5.8505852113463042e-18,3.3566023814518812e-18,1.2582680071074806e-09,2.5948562001156006e-14
3.930716266393128e-08,0.3715400599788482,9.5428674378640402e-07,2.9843418317997125e-08,4.3503905976903433e-06,2.2746045072618201e-10,1.7625947280179042e-06,0.0,0.0,0.00083830243847529706,0.00014643058575739107,154.0,0.0,0.87157086526640715,1.0,18.99309011781228,0.0051319154322736543,5.4945861929488194e-07,0.024435666814527593,0.0339265241753249,0.017590179478854457,0.004695406405050684,1.4755833596226726e-08,9.5399522143825463e-05,0.028257748669653384,5.289686116078434e-11,0.0067715839880970732,2.8495882360564399e-05,0.0047297029972970051,0.0046728639117512242,1.936170594240939e-06,2.6772035105429513e-06,1.1821896778044732e-06,0.0016310461507359738,3.9965916939590956e-06,1.1132206952423292e-05,1.1704520541634197e-05,0.0011243767533045794,7.5996856851228628e-08,7.4314248697266441e-13,2.4146928208445456e-12,6.7719920263687762e-11,9.1387542494040398e-07,3.9625106341195867e-06,4.7720633463957919e-07,5.2572175813031734e-07,1.3763957687172322e-07,5.1158881686768477e-08,2.9056484901965976e-13,6.6033632101822356e-08,5.4086897704081351e-08,1.6265160511470493e-06,2.0341919691599152e-09,3.8964465233559724e-10,1.0556174304549173e-12,2.2561801735020384e-12,6.4841736619353496e-09,6.1989440478848949e-18,3.5564630890664875e-18,1.3514401703062175e-09,2.7870000614486697e-14
3.977453321564201e-08,0.37154012346817594,9.6534271449397949e-07,3.0617201267137592e-08,4.5193731078503917e-06,2.3778805795428728e-10,1.8593353167185699e-06,0.0,0.0,0.00085319903910083467,0.00015244677681651027,154.0,0.0,0.87017181922768183,1.0,18.993000854303848,0.0051857246998208819,5.4864836668087487e-07,0.024608466418833515,0.034232889401264725,0.017783414161376306,0.004728619294235209,1.4889010043600672e-08,9.6260561263135906e-05,0.028572731008908829,5.3271026342278457e-11,0.006914611386388895,2.8698588328622214e-05,0.0048291233530946328,0.0047693295618880475,1.9761310346483238e-06,2.7075839389273326e-06,1.2065890412926856e-06,0.0016779463658992439,4.1793997459017254e-06,1.1742790150043253e-05,1.2354274243349371e-05,0.0011582875349121326,7.819183476412921e-08,7.4984980309224051e-13,2.4840038481616397e-12,6.9768254455681439e-11,9.431561844030456e-07,4.1414591438829783e-06,4.988137254475502e-07,5.5045123037771758e-07,1.4425378265448472e-07,5.465528213344963e-08,3.0423275895156984e-13,7.0148786003037281e-08,5.8142852057543679e-08,1.6447029445234342e-06,2.1539238462562963e-09,4.1259530920545719e-10,1.1177510848421893e-12,2.3994862221661981e-12,6.8966207319227084e-09,6.5640711887513742e-18,3.7659441215210737e-18,1.4504977840274005e-09,2.991281171590019e-14
4.070927431906347e-08,0.3715402542186957,9.871985026627043e-07,3.2190504253528198e-08,4.8691075157290022e-06,2.5936344783609928e-10,2.0646227490306257e-06,0.0,0.0,0.00088299126416664306,0.00016494771188906807,154.0,0.0,0.86738315225418761,1.0,18.992821695862094,0.005292869954440069,5.4703339987074345e-07,0.024946816760303778,0.034838801064187713,0.01816882767373933,0.0047936493661120266,1.5152392699978533e-08,9.7963435900473185e-05,0.029201304025036005,5.40036331477636e-11,0.0072038038914870777,2.9095513089685446e-05,0.0050300535846660175,0.0049640036115402193,2.0567727525489e-06,2.7682104177803321e-06,1.2558279118786608e-06,0.0017739320266625873,4.5615959563579475e-06,1.3038647973695904e-05,1.373494557477229e-05,0.0012276591447654029,8.2684627677773569e-08,7.6311484326125211e-13,2.6258497607104303e-12,7.395903141707859e-11,1.003193367742454e-06,4.5159107069336953e-06,5.440327304320311e-07,6.0230891939687358e-07,1.5813932505613809e-07,6.2216730064488384e-08,3.3289435864591582e-13,7.8982743752780634e-08,6.6993451718719147e-08,1.6809773053214103e-06,2.4106448277852761e-09,4.6180720948562323e-10,1.2509739186682932e-12,2.7088572262554415e-12,7.7871266206593515e-09,7.3469943333229381e-18,4.2151234081332935e-18,1.6674982931178643e-09,3.4387894962676434e-14
4.155054131214279e-08,0.371540376055423,1.0065758814109369e-06,3.3635396205346512e-08,5.1973598732956365e-06,2.7984871050513062e-10,2.2633704632847258e-06,0.0,0.0,0.00090978658622535916,0.00017673920809350871,154.0,0.0,0.86488409103230912,1.0,18.992659738733906,0.0053887633171229845,5.4558624144179754e-07,0.025243155665027318,0.0353763770735653,0.018514500408594002,0.0048506021852764997,1.5386063660520577e-08,9.9474212695325237e-05,0.029765439031819482,5.4645244354820139e-11,0.0074675828446426262,2.9443171946949201e-05,0.0052132193334313431,0.00514112819766492,2.1301435220110867e-06,2.822621615091037e-06,1.300627238351016e-06,0.0018628073952103091,4.9248277988182763e-06,1.4293470998703006e-05,1.5073953390019822e-05,0.0012918477414754709,8.6845250552939734e-08,7.7488348108738602e-13,2.7571818981923111e-12,7.7837248386339397e-11,1.0589017567769797e-06,4.8722384318991067e-06,5.8706918832177976e-07,6.5178521512038635e-07,1.7140521422758129e-07,6.9710020737964551e-08,3.6023976945893968e-13,8.7659017173837816e-08,7.5860630979893957e-08,1.7135112832797508e-06,2.662453820176417e-09,5.1008068854243635e-10,1.3816477965248032e-12,3.0148830592656405e-12,8.6681369063751894e-09,8.1149879244872405e-18,4.6557372995389023e-18,1.8861035484469302e-09,3.8896072249121287e-14
4.23918083052221e-08,0.37154050168416125,1.0256753266329812e-06,3.5107218385114139e-08,5.5384625424228849e-06,3.0136471441678374e-10,2.4759611418587187e-06,0.0,0.0,0.0009365474435871576,0.00018904963869754112,154.0,0.0,0.86239519556329214,1.0,18.992497111248991,0.0054841499924286391,5.4414505899090454e-07,0.025531845846189501,0.035906649888548491,0.018859041533433669,0.0049060824099052226,1.5616553457514877e-08,0.00010096442217541505,0.030328082919340398,5.5270265809683453e-11,0.0077346050043844367,2.9781874925393967e-05,0.0053985325719710965,0.0053199942426790364,2.2042344386119167e-06,2.876888827691772e-06,1.3458662876239718e-06,0.0019540356748939964,5.3066765846856885e-06,1.5635980467974664e-05,1.6508631922101819e-05,0.0013576828779661028,9.1116623691816413e-08,7.8649190379795394e-13,2.8919850245181176e-12,8.1815467947128027e-11,1.1161877730219272e-06,5.2473611761025136e-06,6.3238145206863278e-07,7.0399466534171922e-07,1.8542118466868567e-07,7.7900524372823746e-08,3.8909578765931706e-13,9.7065557806877032e-08,8.5650616298679025e-08,1.7459386995229977e-06,2.9351664923292519e-09,5.6236470204007685e-10,1.5231695124531057e-12,3.3489387350921158e-12,9.6299764000149868e-09,8.9467860064289359e-18,5.132957153928144e-18,2.1288721248617919e-09,4.3902556803756424e-14
4.3233075298301414e-08,0.37154063096326695,1.0444967281836637e-06,3.6605519321326554e-08,5.8924681070709402e-06,3.2392935373695213e-10,2.7029681410010454e-06,0.0,0.0,0.00096325740071299016,0.00020188500771926355,154.0,0.0,0.85991645601453048,1.0,18.99233382047726,0.005579032285368434,5.4270984784598786e-07,0.02581298200144384,0.036429653783312914,0.019202455564099122,0.0049601083232498223,1.5843877062685282e-08,0.00010243416113265538,0.030889241847844105,5.587890348525618e-11,0.0080047960575825496,3.0111732634148064e-05,0.0055859376018629874,0.0055005294659983073,2.2790155267376436e-06,2.9310126488357807e-06,1.3915267568066151e-06,0.0020476113517398069,5.7074861485628349e-06,1.7069870551597483e-05,1.8043223771705728e-05,0.0014251487642751963,9.5498498616202168e-08,7.9794086538246576e-13,3.0302508747542325e-12,8.5892749549391007e-11,1.1750415248429681e-06,5.6417454123601268e-06,6.8002616805982806e-07,7.5901002145704616e-07,2.0020787390479144e-07,8.6833693856889691e-08,4.1950262277386192e-13,1.0724493186323041e-07,9.6432637404508479e-08,1.7782599783638382e-06,3.2300119251941632e-09,6.1889527592223261e-10,1.6761768960382423e-12,3.7129222953275875e-12,1.0678130083924084e-08,9.8461435687590223e-18,5.6489372869147167e-18,2.3979518123974308e-09,4.9451641378181314e-14
4.407434229138073e-08,0.3715407637541885,1.0630403209362602e-06,3.8129846973490078e-08,6.2594158577943229e-06,3.4755962292439624e-10,2.9449682273922701e-06,0.0,0.0,0.00098990065087455992,0.00021525084281189517,154.0,0.0,0.85744786064060308,1.0,18.992169874167924,0.0056734124948398775,5.4128060214009147e-07,0.026086659552023359,0.036945424708446563,0.019544747010500043,0.0050126983463068906,1.6068050178260008e-08,0.00010388353108231001,0.031448921971701994,5.6471364906277425e-11,0.0082780825559522053,3.0432856539887807e-05,0.0057753794195622536,0.0056826621564798011,2.3544570478814435e-06,2.9849936713041338e-06,1.4375904877804811e-06,0.0021435277143948398,6.1275824044877831e-06,1.8598863646061656e-05,1.9682022272113846e-05,0.0014942286420794595,9.9990570171424791e-08,8.0923115662333314e-13,3.171969416515299e-12,9.0068093583755753e-11,1.2354521232757659e-06,6.0558508323748361e-06,7.3005916050698023e-07,8.1690310252230285e-07,2.1578567069159173e-07,9.655656821485768e-08,4.5149996902755441e-13,1.1824100175211053e-07,1.0827890146405442e-07,1.8104755436148841e-06,3.5482543470859827e-09,6.7991519451780692e-10,1.8413260168353747e-12,4.1088047110851063e-12,1.1818294446583712e-08,1.0816923121751788e-17,6.2058937009522449e-18,2.6956286772158764e-09,5.5590470322357896e-14
4.491560928446004e-08,0.3715408999214185,1.0813066562950787e-06,3.9679749261886975e-08,6.6393320813655539e-06,3.7227161287179199e-10,3.2025408934122732e-06,0.0,0.0,0.0010164620147306166,0.00022915219729562303,154.0,0.0,0.85498939584709666,1.0,18.992005280712931,0.0057672929134070239,5.3985731485046964e-07,0.026352974560328778,0.037454000228258601,0.019885920375852441,0.0050638710219705393,1.6289089209688541e-08,0.00010531263808633905,0.032007129438220198,5.7047858970745631e-11,0.0085543919207323599,3.074535887021129e-05,0.0059668037214771642,0.0058663211960758837,2.4305295104558176e-06,3.0388324872880067e-06,1.4840394731912734e-06,0.0022417768919121917,6.5672728881318709e-06,2.0226705885624955e-05,2.1429367140963174e-05,0.001564904837125454,1.0459247830287228e-07,8.2036360372082875e-13,3.3171289058718944e-12,9.4340444554925919e-11,1.2974077291277358e-06,6.4901300306113196e-06,7.8253539296362193e-07,8.7774474126337914e-07,2.3217469906104193e-07,1.0711776086807443e-07,4.851269755035003e-13,1.3009891547775031e-07,1.2126458819322236e-07,1.8425858185151927e-06,3.8911922138698295e-09,7.4567382378545479e-10,2.0192907070326395e-12,4.538629287965031e-12,1.305637579642633e-08,1.1863091884303854e-17,6.8061024720081003e-18,3.02433168686302e-09,6.2369134969058718e-14
4.5756876277539356e-08,0.3715410393324478,1.0992965757188976e-06,4.1254774558657677e-08,7.0322303711116088e-06,3.9808050962671084e-10,3.4762676802722293e-06,0.0,0.0,0.0010429269376422056,0.00024359365323955493,154.0,0.0,0.85254104625393812,1.0,18.991840049111282,0.0058606758270893329,5.3843997783737705e-07,0.02661202364946182,0.037955419458351576,0.020225980155942447,0.0051136449995600654,1.6507011238462473e-08,0.00010672159257742927,0.032563870386489217,5.7608595775543674e-11,0.0088336524467321296,3.1049352519278715e-05,0.0061601569084380669,0.0060514360829299349,2.5072036793696246e-06,3.0925296882749233e-06,1.5308558622970579e-06,0.0023423498916449008,7.0268463445718868e-06,2.195716263473327e-05,2.3289640084566212e-05,0.0016371588105969714,1.0930380983826794e-07,8.3133906692356374e-13,3.465715943412481e-12,9.8708694191313301e-11,1.360895599299078e-06,6.9450282084719552e-06,8.3750893231607937e-07,9.4160473328577603e-07,2.4939480328169477e-07,1.185674455701656e-07,5.2042221807121984e-13,1.4286509458166417e-07,1.3546783872150142e-07,1.874591225659292e-06,4.2601572207942042e-09,8.1642692140624848e-10,2.2107620486372883e-12,5.0045109113571997e-12,1.439848811206396e-08,1.2988718762657127e-17,7.4518980161941286e-18,3.3866372314265123e-09,6.9840766871541401e-14
