Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006)
1.999321517717263e-06,0.4784824288090846,3.4141496457101393e-09,1.3776943228979647e-09,6.5791222386924653e-06,5.3048876335706894e-11,0.00011435196306915267,0.0,0.0,0.00059695985894538811,0.0031266614199323447,154.0,0.0,0.87316848387957657,1.0,18.965359842955863,0.0077391194050930798,1.5734213648344751e-09,0.0044632939854475301,0.013211435202933459,0.0021272634724078068,0.0041534473297527184,1.1442051796025074e-08,7.6657427958813334e-05,0.0021362872034760834,1.0889018687289378e-10,0.035352247756537288,6.6056793549720857e-07,0.0021323936141340234,0.0016966497964992745,1.1037937714961683e-06,6.5626993210624361e-08,7.6733805298522078e-07,0.028839238286254187,1.6149301462427897e-05,9.6593774826474698e-05,0.00010419326661623157,0.026478308399919534,1.7781908768351293e-07,1.2729013090927951e-12,9.9052150148487483e-12,6.9687924091382388e-11,5.1499713126948905e-07,3.2870219176949236e-05,2.3196707223217695e-05,2.2013616911488261e-06,8.0757871395869107e-06,5.4047744327193664e-05,5.7319670718749112e-13
2.0105205562414278e-06,0.47848201033631027,3.4136795898640274e-09,1.3856205474650502e-09,6.6257529799895301e-06,5.350929996740829e-11,0.00011591066874046369,0.0,0.0,0.00059699503208170005,0.0031504710043260583,154.0,0.0,0.87254006844355525,1.0,18.965172128342399,0.0077586571179252602,1.5723898885526315e-09,0.0044585958737686669,0.013206841951761018,0.002138327810890244,0.0041490394404317416,1.1437970502731647e-08,7.6630084937939823e-05,0.0021475297474021463,1.0877462602576916e-10,0.03557699359960112,6.5987262974438383e-07,0.0021448094652550087,0.0017027026487031038,1.107721596734057e-06,6.5973173095135852e-08,7.7006861090196145e-07,0.02903532408224244,1.6280375892328894e-05,9.803209084052713e-05,0.00010580204643927852,0.026643752497128335,1.7902850187414459e-07,1.2724472765484273e-12,9.9724686750851558e-12,7.0123467914454155e-11,5.182591144434515e-07,3.320016673869734e-05,2.3429518576020875e-05,2.2239772549649299e-06,8.15945807853337e-06,5.4980429950456475e-05,5.7908541092687351e-13
2.032918633289758e-06,0.4784811750944671,3.4126696680899092e-09,1.4014379817424702e-09,6.7189781988865922e-06,5.4431837705145681e-11,0.00011905807395864182,0.0,0.0,0.00059706084139369588,0.0031980564785047839,154.0,0.0,0.87128607074748998,1.0,18.964797427804751,0.0077972200695849139,1.5703317766900305e-09,0.0044492791603356211,0.013197392647105094,0.0021604303603135282,0.0041402980744569299,1.142958092992253e-08,7.6573878167683089e-05,0.0021699927265753862,1.0854545519512519e-10,0.036025763008147769,6.5849378909709798e-07,0.0021696021250684717,0.0017146527536975992,1.1154758468662485e-06,6.6664851849372569e-08,7.7545923493532995e-07,0.029426886243771898,1.6540816812961548e-05,0.0001009349751356362,0.00010905342619593761,0.0269738194193236,1.814435721122972e-07,1.2715139596691922e-12,1.0106763387219764e-11,7.0992395991481777e-11,5.2476785441201779e-07,3.3861763478376643e-05,2.389633551727376e-05,2.2693314977457746e-06,8.3272611560622129e-06,5.6872286522039839e-05,5.9089487547287782e-13
2.0553167103380876e-06,0.47848034212171353,3.4115697403589932e-09,1.4172095659011915e-09,6.8121550587814065e-06,5.5356599448450422e-11,0.00012224536095615626,0.0,0.0,0.00059712099863445402,0.0032455960937529576,154.0,0.0,0.87003584153716029,1.0,18.964423697140948,0.0078351073210911146,1.5682801035805846e-09,0.0044400664803794882,0.013187605530909396,0.0021824981571064387,0.0041316540750091727,1.1420899625246376e-08,7.6515716895681892e-05,0.0021924263045867893,1.0831883700533263e-10,0.036473562034717091,6.5713034995217483e-07,0.0021943432151671147,0.0017263977833977579,1.1230964586034955e-06,6.7355624957995835e-08,7.8075695582115729e-07,0.029817631112337879,1.6798939020878779e-05,0.00010387235690161792,0.00011234949325496948,0.027302795487615477,1.8385360234193062e-07,1.2705481881681978e-12,1.0240773029108822e-11,7.1858455582651914e-11,5.3125635420788737e-07,3.4525567069157364e-05,2.4364700950079717e-05,2.3148453995599107e-06,8.4956621510130471e-06,5.8799474051062894e-05,6.0274591248516376e-13
2.0777147873864173e-06,0.4784795114148571,3.4103833589543726e-09,1.4329363126530773e-09,6.9052835736818787e-06,5.6283550399645462e-11,0.00012547239817695612,0.0,0.0,0.00059717594608914434,0.0032930887931609067,154.0,0.0,0.86878936966296005,1.0,18.964050934210707,0.0078723278895307322,1.5662348501569918e-09,0.0044309554697802133,0.013177495142790031,0.002204531301921075,0.0041231052326567638,1.1411939193647096e-08,7.6455685570659594e-05,0.0022148305736862236,1.0809471353211496e-10,0.036920382340060919,6.5578196243211739e-07,0.0022190333082373367,0.0017379406026456106,1.1305853037494391e-06,6.8045495262513107e-08,7.8596307480496417e-07,0.030207553413012445,1.7054696028785368e-05,0.00010684362688056548,0.00011568975569723529,0.027630685764493741,1.8625855997716909e-07,1.2695513643216932e-12,1.0374495822938707e-11,7.2721659953105771e-11,5.3772468950639033e-07,3.519150539031801e-05,2.4834563875849248e-05,2.3605137295155858e-06,8.6646412607472518e-06,6.0762009086551917e-05,6.1463715992948462e-13
2.100112864434747e-06,0.47847868297053525,3.4091139275853853e-09,1.4486192441752436e-09,6.9983637803079279e-06,5.7212657011009326e-11,0.00012873905465699603,0.0,0.0,0.00059722608984762984,0.0033405335867150777,154.0,0.0,0.86754664370250123,1.0,18.963679136782396,0.0079088906777017697,1.564195996863345e-09,0.0044219437836936536,0.013167075402516595,0.0022265298951080559,0.0041146493561559248,1.1402711702250491e-08,7.6393865038144006e-05,0.002237205625840127,1.0787302732802543e-10,0.037366216104695545,6.5444827949040332e-07,0.0022436729638544563,0.0017492840700678192,1.1379442498861136e-06,6.8734465595749696e-08,7.9107889019751825e-07,0.030596648289733533,1.7308044967251156e-05,0.00010984817337871087,0.00011907371697731506,0.027957495359949611,1.8865841501858286e-07,1.2685248305746431e-12,1.050793013464562e-11,7.3582022494920213e-11,5.4417293765036333e-07,3.585950880450101e-05,2.5305875054107146e-05,2.4063314366413063e-06,8.8341793645729502e-06,6.275990368739301e-05,6.265673026197344e-13
2.1225109414830766e-06,0.478477856785181,3.4077647092955704e-09,1.4642593911570963e-09,7.0913957346460561e-06,5.8143886913215862e-11,0.00013204520003298097,0.0,0.0,0.00059727180292710243,0.003387929546741318,154.0,0.0,0.86630765197565474,1.0,18.963308302540174,0.0079448044755331144,1.5621635236818465e-09,0.0044130291022609477,0.013156359642926534,0.002248494036709547,0.0041062842777623331,1.1393228708929023e-08,7.6330332731839852e-05,0.0022595515527245084,1.0765372156169826e-10,0.037811056004670988,6.5312895775952942e-07,0.0022682627286055904,0.0017604310362047194,1.1451751591583082e-06,6.9422538781630824e-08,7.9610569652974182e-07,0.030984911280133302,1.7558946460612876e-05,0.00011288538283104496,0.00012250087648093405,0.028283229420177861,1.910531398977287e-07,1.2674698727184803e-12,1.0641074465259715e-11,7.4439556697306283e-11,5.5060117740448714e-07,3.652951007034174e-05,2.5778586940603206e-05,2.4522936436277731e-06,9.0042580001079861e-06,6.4793165607020923e-05,6.3853507058845546e-13
2.1449090185314063e-06,0.478477032855074,3.4063388335341031e-09,1.4798577919404044e-09,7.18437950901477e-06,5.9077208851597261e-11,0.00013539070454897349,0.0,0.0,0.00059731342800310218,0.0034352758038757019,154.0,0.0,0.86507238255861651,1.0,18.962938429090293,0.0079800779614442839,1.5601374101578354e-09,0.0044042091351748592,0.013145360639407208,0.0022704238264529457,0.0040980078574767483,1.1383501287884836e-08,7.6265162845027111e-05,0.002281868445718622,1.074367401291555e-10,0.038254895189478375,6.5182365822942089e-07,0.0022928031362427354,0.0017713843418242332,1.1522798871785613e-06,7.0109717634984419e-08,8.010447837914811e-07,0.031372338293108634,1.7807364508633381e-05,0.00011595464032314144,0.00012597073004199142,0.028607893118061684,1.9344270933862273e-07,1.2663877227371858e-12,1.0773927443193875e-11,7.5294276121503648e-11,5.570094887458604e-07,3.7201444260424487e-05,2.625265362918939e-05,2.4983956409453649e-06,9.1748593410520347e-06,6.6861798465567951e-05,6.5053923755513306e-13
2.189705172628066e-06,0.4784753917449438,3.4032689961517329e-09,1.5109335420265928e-09,7.3702028751403725e-06,6.0950009061261312e-11,0.00014219927503950275,0.0,0.0,0.00059738564691429283,0.0035298160029161867,154.0,0.0,0.86261296181759894,1.0,18.962201554635225,0.0080487381613744864,1.5561041782167196e-09,0.0043868443507142424,0.013122561368670214,0.0023141807476677692,0.004081712588678856,1.136335517457141e-08,7.6130191795183947e-05,0.0023264154940359793,1.0700952997725114e-10,0.039139546260930441,6.4925379451212074e-07,0.0023417379520930394,0.0017927212769139572,1.1661181835338132e-06,7.1481403556897146e-08,8.10664934382211e-07,0.032144669762526418,1.8296622472447108e-05,0.00012218683583933352,0.00013303648771880263,0.029254030206231591,1.982062915465124e-07,1.2641465201479631e-12,1.1038754451637331e-11,7.6995325120232836e-11,5.6976665114072179e-07,3.8550862821442408e-05,2.7204675658390875e-05,2.5910009748354995e-06,9.5175618913318659e-06,7.1105171753926082e-05,6.7465207332779769e-13
2.234501326724726e-06,0.4784737596073989,3.3999270193228512e-09,1.5418549247212864e-09,7.5558346938731056e-06,6.2830827740560311e-11,0.0001491637403946931,0.0,0.0,0.00059744497103701852,0.0036241482603561609,154.0,0.0,0.86016828172017112,1.0,18.961468492919757,0.0081149385253052354,1.5520961295632834e-09,0.0043698318301820718,0.013098769648817505,0.0023578014500582312,0.0040657471066970078,1.1342353154219315e-08,7.5989486466444567e-05,0.0023708474956738918,1.065909657874074e-10,0.040020123213982704,6.4673608292007208e-07,0.002390481431835987,0.0018133173485060589,1.1794738158551688e-06,7.2849545691397867e-08,8.1994954510041578e-07,0.032913616635802702,1.8775593976578299e-05,0.00012853983203031078,0.00014026690397759737,0.029895948244130131,2.029490005979861e-07,1.2618100995047449e-12,1.1302402474074177e-11,7.86852786372338e-11,5.8244508224256925e-07,3.9907288391079324e-05,2.8161604560574637e-05,2.6841129050832286e-06,9.8621563224926496e-06,7.5489975997103755e-05,6.9889681807896282e-13
2.2792974808213857e-06,0.47847213640778685,3.3963337546713589e-09,1.572630445266584e-09,7.741275902994442e-06,6.4719449384341609e-11,0.00015628308481913214,0.0,0.0,0.00059749328081373364,0.0037182673716916778,154.0,0.0,0.85773823943797067,1.0,18.960739222535043,0.008178744601874335,1.5481130872071544e-09,0.0043531546372638551,0.013074070230116345,0.0024012867195430517,0.0040500955898249286,1.1320568678037128e-08,7.5843538956137517e-05,0.0024151651704174149,1.0618063276477651e-10,0.040896586269873858,6.4426801614508133e-07,0.002439037403508695,0.0018331947812069364,1.1923612966746689e-06,7.4214166211975923e-08,8.2890870480913546e-07,0.033679157578733243,1.9244100818693584e-05,0.00013500870940474338,0.00014765786592670053,0.030533688823646463,2.0767070464121031e-07,1.2593866321139585e-12,1.1564864445933705e-11,8.0364245770385883e-11,5.9504544856473151e-07,4.1270277017918745e-05,2.9123126508836842e-05,2.7776992319567698e-06,1.0208520791100284e-05,8.0016107610992736e-05,7.2326508755227131e-13
2.3240936349180455e-06,0.478470522109368,3.3925084605065001e-09,1.6032686640070147e-09,7.926527515948805e-06,6.6615671483869536e-11,0.000163556302474598,0.0,0.0,0.00059753216695585106,0.0038121687662626656,154.0,0.0,0.85532272944685461,1.0,18.960013721294761,0.0082402202816516321,1.5441548693085383e-09,0.0043367965488454278,0.013048541220983617,0.0024446373365086147,0.0040347428835087237,1.1298069434920075e-08,7.5692802756088944e-05,0.0024593692328116214,1.0577813360512542e-10,0.04176890143838962,6.4184719234208963e-07,0.0024874095104649272,0.0018523755132230496,1.2047949496056255e-06,7.5575287131227541e-08,8.3755237103872069e-07,0.034441275490630655,1.9702007999956717e-05,0.00014158856994640005,0.00015520524701425988,0.031167293353852234,2.1237129796313719e-07,1.2568836482352872e-12,1.1826134753958162e-11,8.2032335159584838e-11,6.0756842205143473e-07,4.263941467589062e-05,3.0088948858397128e-05,2.8717299290088456e-06,1.0556541696443285e-05,8.4683411516762387e-05,7.4774906337727278e-13
2.3688897890147053e-06,0.4784689166741406,3.3884689426241898e-09,1.6337781787284961e-09,8.1115905854232586e-06,6.8519303304980152e-11,0.00017098239745499873,0.0,0.0,0.00059756297595002766,0.0039058484339166161,154.0,0.0,0.85292164387337577,1.0,18.959291966350996,0.0082994278373830187,1.5402212897947763e-09,0.004320742082336633,0.013022254678338533,0.0024878540756821349,0.0040196745255701317,1.1274917863716757e-08,7.5537696184636339e-05,0.002503460392037111,1.0538308915610937e-10,0.042637040029646744,6.394713192060844e-07,0.0025356012195208969,0.0018708811634276534,1.2167888879950583e-06,7.6932930296968245e-08,8.4589035514633148e-07,0.035199957070444633,2.0149220378109123e-05,0.0001482745489560163,0.00016290491909092577,0.031796802942212758,2.1705069831015826e-07,1.2543080940704711e-12,1.208620908707348e-11,8.3689654672514244e-11,6.2001467715071647e-07,4.4014315183620674e-05,3.105879867285272e-05,2.9661769927631251e-06,1.0906113111092238e-05,8.9491685356253169e-05,7.7234145393035883e-13
2.413685943111365e-06,0.4784673200624728,3.3842316806912497e-09,1.6641676087817255e-09,8.2964661754609214e-06,7.0430164802866983e-11,0.00017856038373006061,0.0,0.0,0.00059758684886852798,0.0039993028607668204,154.0,0.0,0.85053487281740991,1.0,18.958573934296222,0.0083564279634857769,1.5363121589345278e-09,0.0043049765078454778,0.012995277138452168,0.0025309377060208026,0.0040048767573659955,1.1251171614004634e-08,7.5378605473667455e-05,0.0025474393518016107,1.0499513870983782e-10,0.043500978206211884,6.3713821580139834e-07,0.0025836158292747379,0.0018887330025044262,1.2283569962235214e-06,7.8287117388845052e-08,8.539323093158628e-07,0.035955192429937007,2.058567944978152e-05,0.00015506182581372517,0.00017075276346887949,0.032422258301883063,2.2170884449935783e-07,1.2516663830237773e-12,1.2345084303384833e-11,8.5336311159162639e-11,6.3238488843102849e-07,4.539461825032691e-05,3.2032421340390408e-05,3.0610143012969948e-06,1.1257136244867982e-05,9.4440683425320564e-05,7.9703545751214878e-13
2.458482097208025e-06,0.4784657322335616,3.3798119416859327e-09,1.6944455808568438e-09,8.4811553400072036e-06,7.2348085661205014e-11,0.00018628928506442388,0.0,0.0,0.00059760475424763143,0.0040925289731235078,154.0,0.0,0.84816230465110554,1.0,18.957859601252871,0.0084112798147019212,1.5324272838698666e-09,0.0042894858481206475,0.012967670093365413,0.0025738889906162916,0.0039903365235357821,1.1226883959492479e-08,7.5215887538276221e-05,0.0025913068102469518,1.0461393999625517e-10,0.044360696573259341,6.3484581257344797e-07,0.0026314564784645001,0.0019059519279503287,1.2395129135238241e-06,7.9637869915425712e-08,8.6168771530896358e-07,0.036706974749574496,2.1011360275114439e-05,0.00016194563367946945,0.0001787446809880852,0.033043699681111802,2.263456942936851e-07,1.248964441692308e-12,1.2602758311918044e-11,8.6972410264624312e-11,6.4467972866571686e-07,4.6779987646829318e-05,3.3009579278467474e-05,3.1562174817677678e-06,1.1609518942577383e-05,9.9530120332278854e-05,8.2182472785359381e-13
2.5032782513046848e-06,0.4784641531454639,3.3752238809268081e-09,1.7246207163526076e-09,8.6656591070959882e-06,7.4272904449493669e-11,0.0001941681349155594,0.0,0.0,0.00059761751544129115,0.0041855240891274861,154.0,0.0,0.84580382629394202,1.0,18.957148942951044,0.0084640410438206835,1.5285664691059156e-09,0.0042742568678240571,0.012939490415211393,0.0026167086866143879,0.0039760414618405819,1.1202104166292944e-08,7.5049872444062543e-05,0.0026350634598711533,1.0423916891675174e-10,0.045216179805922116,6.3259214977692328e-07,0.0026791261542809522,0.0019225584428547416,1.2502700202539862e-06,8.0985209211757268e-08,8.6916587492220125e-07,0.037455299975071438,2.142626855570526e-05,0.00016892126812772775,0.00018687660108208386,0.033661166812632724,2.3096122252817903e-07,1.2462077508356628e-12,1.2859229968309663e-11,8.859805629460093e-11,6.5689986734362566e-07,4.817010950298898e-05,3.3990050728197791e-05,3.2517637870167022e-06,1.1963175216088024e-05,0.00010475967438084712,8.4670334198578332e-13
2.5480744054013446e-06,0.4784625827552337,3.370480632109487e-09,1.7547016201798431e-09,8.8499784680946062e-06,7.6204467882913075e-11,0.00020219597631510798,0.0,0.0,0.00059762583328616117,0.0042782858770127469,154.0,0.0,0.84345932346515395,1.0,18.956441934796111,0.0085147678384963812,1.5247295169602528e-09,0.0042592770547545157,0.01291079073485444,0.0026593975451486688,0.0039619798855124143,1.1176877821525703e-08,7.4880865608660868e-05,0.0026787099874644154,1.0387051908141835e-10,0.04606741631024918,6.3037537470807683e-07,0.0027266277005386337,0.0019385726381392215,1.2606414264235355e-06,8.2329156437356759e-08,8.7637590201071288e-07,0.038200166549339061,2.1830437865069052e-05,0.00017598409477502058,0.00019514448989539933,0.034274698879194369,2.3555541945488682e-07,1.2434013819324599e-12,1.3114498982683633e-11,9.021335212346883e-11,6.6904596952907389e-07,4.9564690726259916e-05,3.4973628634535491e-05,3.3476319808153021e-06,1.2318024809013972e-05,0.00011012899069308069,8.7166577036005854e-13
2.5928705594980044e-06,0.47846102101903526,3.3655943884300646e-09,1.7846968707799397e-09,9.034114370789371e-06,7.8142630164597007e-11,0.00021037186173942013,0.0,0.0,0.00059763030511748535,0.0043708123186398159,154.0,0.0,0.84112868091563786,1.0,18.955738551928118,0.0085635149572350876,1.5209162279758354e-09,0.0042445345960399703,0.012881619783201329,0.0027019563112866442,0.0039481407609280508,1.1151247129525263e-08,7.4709149786230463e-05,0.0027222470740574209,1.0350770122372534e-10,0.046914397912799805,6.2819373818938431e-07,0.0027739638256101141,0.0019540141778115012,1.2706399621809687e-06,8.3669732574583464e-08,8.8332671587522613e-07,0.038941575173086211,2.2223927025661324e-05,0.0001831295559952699,0.00020354435753934731,0.034884334490624079,2.4012828926474116e-07,1.2405500301329154e-12,1.3368565837381651e-11,9.181839913278835e-11,6.811186949791186e-07,5.0963457530849592e-05,3.5960119604816517e-05,3.4438022310191227e-06,1.2673992791244707e-05,0.00011563768409838336,8.9670684902709789e-13
