Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150)
6.916916045024774e-11,0.6093545739649702,7.8899832114070417e-07,1.5186901979664449e-10,1.5174824443440536e-10,5.1380713945703328e-17,1.2120512270651721e-13,0.0,0.0,1.4513882952882686e-07,6.5229800945638805e-13,154.0,0.0,0.93300764460123142,1.0,18.999975420273874,0.0002470951257345988,0.00025912461408745489,0.0013758359909279952,0.0013993934842807902,0.017395249458310235,2.3528818728727744e-05,1.5406537875092911e-10,9.0546188201927864e-07,0.046289510376072394,1.2544305024039637e-13,1.7119145530566564e-06
7.180046374906323e-11,0.6093545708424317,8.1788257381846245e-07,1.6349275730258311e-10,1.6335801785024851e-10,5.9058497065600854e-17,1.3523474197948907e-13,0.0,0.0,1.5548671068421236e-07,7.4789591236959136e-13,154.0,0.0,0.93055346665104421,1.0,18.99997448425955,0.00025615678782660658,0.00025845359443525201,0.0014244366766021051,0.00144889467095474,0.018035296390088936,2.442227460645534e-05,1.595151771983923e-10,9.376552777487621e-07,0.047996096840517942,1.3020647830429329e-13,1.8382990000169458e-06
7.443176704787871e-11,0.6093545677365747,8.4668623350481524e-07,1.7553378993429044e-10,1.7538407655347329e-10,6.7552701058422025e-17,1.5028131530555757e-13,0.0,0.0,1.6617126126419927e-07,8.5343426519918219e-13,154.0,0.0,0.92810600115375874,1.0,18.999973552778926,0.00026519429613579162,0.00025778441013176774,0.0014727816521296619,0.0014981358714281992,0.018673590550447323,2.5311028798349887e-05,1.6493635216660986e-10,9.6967958481689918e-07,0.04969826247162324,1.3494483949829203e-13,1.9687208902768282e-06
7.969437364550967e-11,0.6093545615745439,9.0405271147910654e-07,2.0086308708048475e-10,2.0068027073795232e-10,8.7207378580937624e-17,1.8355285114118397e-13,0.0,0.0,1.8854328087832026e-07,1.0968847774202303e-12,154.0,0.0,0.92323112882901215,1.0,18.999971703321723,0.00028319711535656898,0.0002564515260332849,0.0015687099446056011,0.0015958438764155504,0.01994493971870431,2.707453267632207e-05,1.7569344410915619e-10,1.0332245509529635e-06,0.053089379559267416,1.4434689736429297e-13,2.2414975396165766e-06
8.495698024314063e-11,0.6093545554781646,9.6109962264816412e-07,2.2784763808654655e-10,2.2762730626553348e-10,1.1079341341402229e-16,2.2127131442377495e-13,0.0,0.0,2.1224080346598385e-07,1.3879092512864671e-12,154.0,0.0,0.91838287089429516,1.0,18.999969871709322,0.00030110410936750107,0.00025512591889349914,0.0016636317367632579,0.0016925285480932997,0.021209335146716458,2.8819530208938453e-05,1.8633787105051927e-10,1.0961039666781619e-06,0.056462957935699783,1.536502893117705e-13,2.5298895033190716e-06
9.021958684077158e-11,0.6093545494467283,1.0178288225523546e-06,2.5647822370344488e-10,2.5621572202143615e-10,1.3878246083614748e-16,2.6368279463022472e-13,0.0,0.0,2.3724989454748101e-07,1.7320079480899209e-12,154.0,0.0,0.9135610716434952,1.0,18.999968057750898,0.00031891580106341668,0.00025380754609531967,0.0017575577776665797,0.0017882008139947956,0.022466814795194641,3.0546219051047031e-05,1.9687083610496625e-10,1.1583249393311699e-06,0.059819093333475827,1.6285606913047913e-13,2.8335479893755502e-06
9.748958241150581e-11,0.6093545412201709,1.0956778352705757e-06,2.9872037388206467e-10,2.983915238078488e-10,1.8561010634527742e-16,3.30436772214957e-13,0.0,0.0,2.7393043569793557e-07,2.3053282900189645e-12,154.0,0.0,0.90694326235343037,1.0,18.999965580558897,0.00034336585221148567,0.00025199810952105257,0.0018856930934867671,0.0019187213732977059,0.02419264639343947,3.2901788597421158e-05,2.112403944737095e-10,1.2432096558949822e-06,0.064426890101968587,1.7541470393642871e-13,3.2775129747427448e-06
9.999999999999999e-11,0.6093545331144002,1.1224209040001635e-06,3.1402831880551212e-10,3.1367427959047684e-10,2.0419821695140006e-16,3.5578727779587712e-13,0.0,0.0,2.8716541668710322e-07,2.5322223521766547e-12,154.0,0.0,0.90466963889474639,1.0,18.999964732807012,0.00035176698406100526,0.00025137645703109102,0.0019295081254406727,0.0019633528380394545,0.024785566070222281,3.370725875185092e-05,2.1615405971916904e-10,1.2722359501121345e-06,0.066010373645705597,1.7970903926273493e-13,3.437273717147778e-06
1.0475957798224003e-10,0.6093545331144002,1.172928871560763e-06,3.4406231434463868e-10,3.4365717798102188e-10,2.4315644076013384e-16,4.0722317527222191e-13,0.0,0.0,3.1305178741307577e-07,3.0066998613301699e-12,154.0,0.0,0.90037524678027669,1.0,18.999963136206556,0.00036763638221309203,0.00025020228736656917,0.0020119760634335696,0.0020473585993839331,0.025905450799498724,3.5223299522435857e-05,2.2540260543044663e-10,1.3268695017419739e-06,0.069001829618600422,1.8779175642045258e-13,3.7490746118530551e-06
1.1202957355297425e-10,0.6093545251276284,1.249586711751937e-06,3.924802401577952e-10,3.9198829386021151e-10,3.1286760277887237e-16,4.9464077281200009e-13,0.0,0.0,3.545785948265838e-07,3.8526764069252349e-12,154.0,0.0,0.89385662392947351,1.0,18.999960724210133,0.0003917287410618242,0.00024841996988278844,0.0021364339309543384,0.0021741401882110533,0.027605326022469553,3.7511252917556338e-05,2.3936051827541862e-10,1.4093224904451161e-06,0.073544159033391579,1.9998989813378098e-13,4.2473695863507451e-06
1.1929956912370847e-10,0.6093545172580854,1.3256560938357451e-06,4.4395053673339762e-10,4.4336069043651492e-10,3.9626271046328826e-16,5.9326968935113416e-13,0.0,0.0,3.9847602294153236e-07,4.8605237585527738e-12,154.0,0.0,0.88738699641159535,1.0,18.999958344093152,0.00041564426789341064,0.00024665104830883503,0.0022590935278972023,0.002299093417361999,0.029292369284429298,3.9766142347518062e-05,2.5311713624375446e-10,1.4905863634430933e-06,0.078054123505027842,2.1201176049915209e-13,4.7715554453181678e-06
1.265695646944427e-10,0.6093545095040408,1.4011417138981082e-06,4.9844977813933168e-10,4.9775039427611891e-10,4.9493092673076691e-16,7.0367178667314502e-13,0.0,0.0,4.4470974879610202e-07,6.0481760983423163e-12,154.0,0.0,0.8809659704046201,1.0,18.999955995386447,0.00043938429108321446,0.00024489541486167872,0.0023799812810976454,0.0024222451526106207,0.030966677027484926,4.1988453841070395e-05,2.6667541722843791e-10,1.5706785943115056e-06,0.082531966218789291,2.2385993476146294e-13,5.3208101172411911e-06
1.4110955583591114e-10,0.6093544943356195,1.5503802453102519e-06,6.1644232503675423e-10,6.1548685556039342e-10,7.4477680590867697e-16,9.6195387762152496e-13,0.0,0.0,5.4405131622319362e-07,9.0377295432491462e-12,154.0,0.0,0.86826816525075268,1.0,18.999951390362501,0.00048634308681158231,0.00024142358604402903,0.0026165449757794453,0.0026632495837170794,0.034277467867000269,4.6337250559460462e-05,2.9320857732177699e-10,1.7274167095404429e-06,0.091392249352413885,2.4704538896095273e-13,6.4913367557205875e-06
1.5391080623922348e-10,0.6093544813472233,1.6798840384108541e-06,7.3013120760285473e-10,7.2890680745916624e-10,1.0319645078435003e-15,1.2334183128371093e-12,0.0,0.0,6.3892692855895852e-07,1.245030351206322e-11,154.0,0.0,0.85724599142501434,1.0,18.999947435626762,0.00052711791888715583,0.00023840990512708323,0.0028192006211394233,0.0028697208683260292,0.037151092126839091,5.006269158213105e-05,3.1593983322714359e-10,1.8616959658867672e-06,0.09908894510153067,2.6690744455866584e-13,7.5973293810162688e-06
1.6671205664253581e-10,0.6093544686923992,1.8076454142157677e-06,8.5287360344371552e-10,8.5133688407597149e-10,1.3927071819304156e-15,1.5489296023817104e-12,0.0,0.0,7.4056096301639444e-07,1.6709891208034707e-11,154.0,0.0,0.84636884495554365,1.0,18.999943571653514,0.0005673677503645674,0.00023543587460756341,0.0030167358683412127,0.0030709860237203572,0.039986620168162422,5.3693988265777572e-05,3.3809791704544702e-10,1.9925893095270081e-06,0.10668955269690922,2.8626757297925528e-13,8.769746391017982e-06
1.7951330704584815e-10,0.609354456362498,1.9336886566437986e-06,9.845477446553625e-10,9.8265291586088447e-10,1.8377011252023429e-15,1.9109869050278416e-12,0.0,0.0,8.4878229103713345e-07,2.1932075418748341e-11,154.0,0.0,0.83563469095754883,1.0,18.999939796109452,0.000607099484230457,0.00023250093761509796,0.0032092821595107943,0.003267178675894729,0.042784553197033469,5.7233558136516136e-05,3.5969754078727366e-10,2.120183650574181e-06,0.11419533575781637,3.0513866317674278e-13,1.0004728560000853e-05
1.923145574491605e-10,0.6093544443491331,2.0580376763653879e-06,1.1250335602213315e-09,1.1227325848605255e-09,2.3781287141473787e-15,2.3219393271509807e-12,0.0,0.0,9.6342417724962071e-07,2.8236209880962891e-11,154.0,0.0,0.82504152625844784,1.0,18.999936106723055,0.00064631992675935363,0.00022960454597058843,0.003396967476661733,0.0034584289331548602,0.045545385408147614,6.0683754826449482e-05,3.8075302915305485e-10,2.2445636110790141e-06,0.12160754017007529,3.2353326345657491e-13,1.1298581268051588e-05
2.0511580785247282e-10,0.6093544326441067,2.1807160174004659e-06,1.2742126498190823e-09,1.2714553926333256e-09,3.0256194546801695e-15,2.7839914685491881e-12,0.0,0.0,1.0843241633700929e-06,3.5744894065415917e-11,154.0,0.0,0.81458737882345111,1.0,18.999932501282679,0.00068503578902287022,0.00022674616002840372,0.0035799164363839384,0.0036448634825641422,0.048269604093984751,6.4046870004855636e-05,4.0127833015315589e-10,2.36581158777041e-06,0.12892739436351375,3.4146359177147414e-13,1.2647767838085515e-05
2.1791705825578516e-10,0.6093544212394479,2.3017468635747578e-06,1.4319682581103883e-09,1.4287026288459012e-09,3.7922130540378812e-15,3.2992087883360919e-12,0.0,0.0,1.2113239554071898e-06,4.4583486922404894e-11,154.0,0.0,0.80427030719393611,1.0,18.999928977634788,0.00072325368837047833,0.00022392524852233954,0.0037582503817067004,0.003826605683515213,0.050957689751912102,6.7325135254934148e-05,4.2128702541104066e-10,2.4840078129246176e-06,0.13615610958417124,3.5894154572765618e-13,1.4048903151575184e-05
2.307183086590975e-10,0.6093544101274013,2.4211530448055975e-06,1.5981852496138441e-09,1.5943573406896263e-09,4.690324940043904e-15,3.8695227536136227e-12,0.0,0.0,1.3442693148548827e-06,5.4879667893264302e-11,154.0,0.0,0.79408839994123659,1.0,18.99992553368245,0.00076098014987610379,0.00022114128841537969,0.0039320874708385243,0.0040037756578294855,0.053610116188822589,7.0520723595536959e-05,4.4079234008477362e-10,2.5992304129777935e-06,0.14329488016020259,3.7597871069705827e-13,1.5498747601237725e-05
2.4351955906240986e-10,0.6093543993004137,2.5389570432514475e-06,1.772750084045131e-09,1.7683043029529985e-09,5.732713651305535e-15,4.4967358161153662e-12,0.0,0.0,1.4830099530132529e-06,6.6763032668164436e-11,154.0,0.0,0.7840397751327205,1.0,18.999922167383907,0.00079822160775730726,0.00021839376475363427,0.0041015427632061551,0.0041764903771151123,0.056227350623795462,7.3635750957305965e-05,4.5980715248525827e-10,2.711555465351631e-06,0.15034488376272576,3.9258636768898362e-13,1.699420130324714e-05
2.563208094657222e-10,0.6093543887511266,2.6551809993669874e-06,1.9555507919856276e-09,1.950429988548899e-09,6.9324494029903186e-15,5.1825262724670587e-12,0.0,0.0,1.6273994274245344e-06,8.0364708955006382e-11,154.0,0.0,0.77412257980633292,1.0,18.999918876751046,0.00083498440677525897,0.00021568217052115487,0.0042667283035091874,0.0043448637482804827,0.058809853789372063,7.6672277795493721e-05,4.7834400349399029e-10,2.8210570540839027e-06,0.15730728166313038,4.0877550194543765e-13,1.8532298475583802e-05
2.691220598690346e-10,0.6093543784723763,2.7698467178523897e-06,2.1464769509193145e-09,2.1406225395515831e-09,8.3028839801011523e-15,5.9284529944164577e-12,0.0,0.0,1.7772950407137586e-06,9.5816995279893106e-11,154.0,0.0,0.76433498945463763,1.0,18.999915659847836,0.00087127480361316473,0.00021300600649999213,0.0044277532037490059,0.0045090066969837575,0.061358080031276081,7.9632310660800767e-05,4.9641510574812835e-10,2.9278073241061477e-06,0.16418321898641172,4.245568113227478e-13,2.0110202003916082e-05
2.8192331027234695e-10,0.6093543684571905,2.8829756734614059e-06,2.3454196617580286e-09,2.3387717389136286e-09,9.8576224962197823e-15,6.7359599834310771e-12,0.0,0.0,1.9325577426736328e-06,1.1325303373855339e-10,154.0,0.0,0.7546752075215567,1.0,18.999912514788939,0.00090709896822607544,0.00021036478112897438,0.0045847237226047406,0.0046690272482851685,0.063872477406071257,8.2517803620984546e-05,5.1403235252839806e-10,3.0318765337194842e-06,0.17097382495923116,4.3994071385722092e-13,2.1725198268420578e-05
2.947245606756593e-10,0.6093543586987779,2.9945890166713986e-06,2.5522715258445907e-09,2.544768982847552e-09,1.1610496946950268e-14,7.6063807539127741e-12,0.0,0.0,2.0930520354833641e-06,1.3280651485923094e-10,154.0,0.0,0.74514146491152722,1.0,18.999909439738456,0.00094246298516272378,0.00020775801037455928,0.0047377433421223599,0.0048250306045723671,0.066353487776798975,8.5330659637514368e-05,5.3120732632485077e-10,3.1333331052649268e-06,0.17768021315281429,4.5493735513210132e-13,2.3374692222251596e-05
3.0752581107897167e-10,0.6093543491905251,3.104707579251541e-06,2.7669266223125636e-09,2.7585072536980571e-09,1.3575540960839809e-14,8.540942592821158e-12,0.0,0.0,2.2586458811789452e-06,1.5461140193438981e-10,154.0,0.0,0.73573201950775335,1.0,18.999906432908489,0.00097737285486653954,0.00020518521758847738,0.0048869128424218894,0.0049771192215291886,0.068801546907117636,8.8072731964102807e-05,5.4795130723110089e-10,3.2322436745767214e-06,0.18430348172202157,4.695566156787066e-13,2.5056202641221235e-05
3.2032706148228403e-10,0.6093543399259919,3.2133518797420623e-06,2.989280485760982e-09,2.9798810932433069e-09,1.5766965518564648e-14,9.5407707136707857e-12,0.0,0.0,2.4292106110799574e-06,1.7880167001320373e-10,154.0,0.0,0.72644515569839285,1.0,18.999903492557848,0.0010118344949582997,0.00020264593339605589,0.0050323303747677383,0.005125392882436808,0.071217084554108995,9.0745825511462383e-05,5.6427528106643971e-10,3.3286731392501149e-06,0.19084471364101474,4.8380811836344055e-13,2.6767357514385795e-05
3.331283118855964e-10,0.6093543308989077,3.3205421288210114e-06,3.2192300843245493e-09,3.2087865765384337e-09,1.8199135993016229e-14,1.0606892275159256e-11,0.0,0.0,2.6046208377397851e-06,2.055110668122475e-10,154.0,0.0,0.71727918391279277,1.0,18.999900616990832,0.0010458537414956661,0.00020013969553560332,0.0051740915325599124,0.005269948770327256,0.073600524559430891,9.3351698139827031e-05,5.8018994743952406e-10,3.4226847056912028e-06,0.19730497693470048,4.9770123505570391e-13,2.8505889623923392e-05
3.4592956228890876e-10,0.6093543221031659,3.4262982345438369e-06,3.4566737981889685e-09,3.4451212863719213e-09,2.0886550731246398e-14,1.1740240245357886e-11,0.0,0.0,2.784754369747955e-06,2.348728999341472e-10,154.0,0.0,0.7082324401691229,1.0,18.999897804555957,0.0010794363502067083,0.00019766604879472533,0.0053122894199083507,0.0054108815376828949,0.075952284938568038,9.5892061909645809e-05,5.9570572718344444e-10,3.5143399342503903e-06,0.20368532490531069,5.112450937449774e-13,3.026963234443166e-05
3.587308126922211e-10,0.6093543135328191,3.5306398074755664e-06,3.7015113984847222e-09,3.6887842882395872e-09,2.3843820852264682e-14,1.2941657137318085e-11,0.0,0.0,2.9694921288877269e-06,2.670198434486358e-10,154.0,0.0,0.69930328563159228,1.0,18.999895053644796,0.0011125879977013499,0.00019522454477911445,0.005447014718183687,0.0055482833740978467,0.078272777968535115,9.836858431474293e-05,6.1083277028764149e-10,3.6036987836014851e-06,0.209986796355037,5.244485842116036e-13,3.205651561759975e-05
3.715320630955335e-10,0.6093543051820755,3.6335861657385195e-06,3.9536440264831725e-09,3.9396761057261183e-09,2.7085650878528502e-14,1.4211898646792993e-11,0.0,0.0,3.1587180691026262e-06,3.0208375588933825e-10,154.0,0.0,0.69049010617515394,1.0,18.999892362690851,0.0011453142826652293,0.0001928147419920893,0.0055783557510515622,0.0056822440723968996,0.080562410274227683,0.00010078288948564921,6.2558096220831143e-10,3.6908196530963601e-06,0.21621041580520417,5.373203662612286e-13,3.3864562050959864e-05
3.8433331349884585e-10,0.609354297045295,3.7351563399692005e-06,4.21297417311791e-09,4.1976986963248941e-09,3.0626820282869039e-14,1.5551637184910887e-11,0.0,0.0,3.3523190974355039e-06,3.401955114085605e-10,154.0,0.0,0.68179131195828147,1.0,18.999889730168334,0.0011776207270346169,0.00019043620535635572,0.0057063985478847373,0.0058128510930920444,0.082821582913556513,0.00010313655935158065,6.3995993291729617e-10,3.7757594258607562e-06,0.2223571937123543,5.4986887225908182e-13,3.5691883152430114e-05
3.971345639021582e-10,0.6093542891169837,3.8353690781659291e-06,4.4794056588940455e-09,4.4627554277848526e-09,3.4482166233661506e-14,1.6961465282156733e-11,0.0,0.0,3.5501849973738905e-06,3.8148484990328507e-10,154.0,0.0,0.67320533700547014,1.0,18.999887154591168,0.0012095127771487007,0.00018808850675433255,0.0058312269051646812,0.0059401896267996723,0.085050691460674968,0.00010543113476669515,6.5397905984656234e-10,3.8585735073085329e-06,0.22842812667943255,5.6210232050223685e-13,3.7536675739249991e-05
4.0993581430547057e-10,0.6093542813917923,3.9342428504303933e-06,4.752843614174343e-09,4.7347510549688011e-09,3.8666567483088069e-14,1.8441898867680813e-11,0.0,0.0,3.752208354501642e-06,4.260802448603503e-10,154.0,0.0,0.66473063879920957,1.0,18.999884634511876,0.001240995804879915,0.00018577122372815183,0.0059529224459307258,0.0060643426546737834,0.087250126088118482,0.00010766811660708099,6.6764748244788252e-10,3.9393158681779956e-06,0.23442419766424824,5.7402870624000203e-13,3.9397218513787653e-05
4.2273706470878293e-10,0.6093542738645092,4.0317958536237298e-06,5.0331944597731441e-09,5.0135916971242603e-09,4.3194929062527077e-14,1.9993380451030678e-11,0.0,0.0,3.9582844839548293e-06,4.7410878194881826e-10,154.0,0.0,0.65636569787947696,1.0,18.999882168520568,0.0012720751087463812,0.00018348394152498796,0.0060715646777130755,0.0061853910073073979,0.089420271646751107,0.00010984896683896033,6.8097409276759133e-10,4.0180390761913991e-06,0.24034637618224386,5.8565583721218151e-13,4.1271868760848801e-05
4.355383151120953e-10,0.6093542665300603,4.1280460159441341e-06,5.3203658878357489e-09,5.2991848155331997e-09,4.8082167657837555e-14,2.1616282216452242e-11,0.0,0.0,4.1683113595233797e-06,5.2569604581798393e-10,154.0,0.0,0.64810901745023652,1.0,18.999879755243921,0.001302755915007774,0.00018122624907929445,0.0061872310491118566,0.0063034134222350983,0.091561507746151488,0.00011197510955806166,6.9396757379945558e-10,4.0947943453410581e-06,0.24619561851055985,5.9699127912806948e-13,4.315905914974467e-05
