Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65)
7.776691297679102e-07,0.8459429852095431,8.6448553087508749e-08,4.6777381490329301e-07,8.6273913758060911e-06,5.8542329683308539e-09,3.7078315143676413e-05,0.0,0.0,0.00089792856975646996,0.0013102766337986032,154.0,0.0,0.89534785440579367,0.99999461284979951,18.987250944634145,0.010383941386007527,1.2364002297914137e-08,0.013354738951580927,0.023658559840269287,0.0067860342616693995,0.0037178910100254948,8.3166256730903116e-09,5.5161874663175129e-05,0.0080446764484270669,7.2157823548091441e-11,0.017468653951624256,4.0418221565112254e-06,0.0061720949288713352,0.0054271384296042113,1.5606830328593397e-06,3.6611424889491778e-07,1.0376341427217265e-06,0.0082780706626335351,2.7625814642771583e-05,0.00015732809739622187,0.00017221615164069142,0.0066807014155324269,1.0332569767801081e-07,6.9861447105825027e-13,2.4203627269641977e-12,5.1856834079623627e-11,5.0285486084686887e-07,2.5820287103720945e-05,5.1314802093513251e-06,2.2993093949219366e-06,1.7684211180494771e-06,3.802813595810376e-06,7.7169610007629298e-13,3.9686052630740262e-06,1.511821632634967e-06,3.0077144394728243e-07,2.7193149312194601e-08,7.5700326140749643e-09,4.1030252343228552e-12,1.7431673676977594e-11,7.7824332598600046e-08,2.1302843054212096e-16,1.2081185561583558e-16,1.0342991625671362e-07,1.2460693471079995e-12,3.7771143898866712e-09,8.1487526719994881e-14,1.1375548611038525e-15,6.236178563303796e-13,3.9756597571919753e-08,1.531073493979074e-09,7.1701227333262707e-09,2.5907083890198591e-05,1.3852854305741413e-09,2.1538420348885783e-08,5.9703631935751682e-08,2.3263583536050655e-10,4.4363652361055654e-12,4.5479083882306317e-07,1.6253798434855854e-09,1.6376450309706029e-13,7.7887735392722625e-09,3.0959029385246121e-08,1.6735231670342741e-09,2.5348811149710858e-10,5.7986424852006583e-08,5.4995244538501066e-08,1.4262986698370051e-08,6.4515348002348449e-14,2.9035542696135515e-14,3.1569068100560005e-06,2.635218251431049e-14,6.7522200565588196e-10,8.6177494139168113e-10,2.9128849701904714e-14,4.4075355993534393e-13,3.5210354031987358e-16,5.3871502016889444e-06
7.901283530589805e-07,0.8459425836251153,8.699881531993533e-08,5.0108669721250127e-07,8.901946998181414e-06,6.0609890054083503e-09,3.9076263442188078e-05,0.0,0.0,0.00090295806139027962,0.0013577142563431504,154.0,0.0,0.89383558817819364,0.99999433578945263,18.986992823363575,0.010485468094567213,1.2346391257019647e-08,0.013365472368318884,0.023792519606791525,0.0068877672811930935,0.0037208298145801474,8.3636064351789193e-09,5.547348671542922e-05,0.0081675673656110021,7.2214860650125061e-11,0.017903662371824343,4.0450913757613769e-06,0.0063130231281346219,0.0055252767923936021,1.5888838647457338e-06,3.7172423787035194e-07,1.0563837354853623e-06,0.00853988410387942,2.8722349724250089e-05,0.00016651131819798022,0.00018259401946227492,0.0068787523644034806,1.0659552393740702e-07,7.0256097743512637e-13,2.4968674090719828e-12,5.3395295821346769e-11,5.1816772736454562e-07,2.7018473092845855e-05,5.369673794327441e-06,2.4072961242421631e-06,1.8521583659041485e-06,4.0815221575705847e-06,8.0793869524838461e-13,4.2436394792138844e-06,1.6240551699508544e-06,3.0529423220367802e-07,2.8888990045255099e-08,8.0421270034327475e-09,4.3589016075081125e-12,1.8542567701210347e-11,8.2785222550444091e-08,2.2631364765713168e-16,1.2834611631451964e-16,1.1109939955424936e-07,1.3384672614860515e-12,4.0240249745402781e-09,8.6813240765560638e-14,1.2119170083479471e-15,6.6437514952185969e-13,4.3233189900745078e-08,1.6355198854166089e-09,7.7916621351474661e-09,2.7179395876959274e-05,1.4535350944143937e-09,2.2651790467767648e-08,6.2792380829017324e-08,2.4465835476615281e-10,4.665879343785306e-12,4.8779179926188916e-07,1.7433784514961383e-09,1.781071210292424e-13,8.6383711977963348e-09,3.3692982344585838e-08,1.7960012752562982e-09,2.7204702524892945e-10,6.3540405084743091e-08,6.0573953959634541e-08,1.463722131058881e-08,6.6207243791149751e-14,2.9796991154080604e-14,3.2886073563594361e-06,2.9025351595533666e-14,7.5604519324548487e-10,9.6627095347025894e-10,3.2615106982233301e-14,4.9350474861188782e-13,3.9424987196694763e-16,5.6642105483806571e-06
8.025875763500507e-07,0.8459421783099851,8.7532203409891434e-08,5.3595072764775936e-07,9.1782589518136299e-06,6.2702121971805316e-09,4.1137421496675056e-05,0.0,0.0,0.0009077075345084798,0.0014055908929325193,154.0,0.0,0.89232845041761688,0.99999405045841661,18.986734282356448,0.010585451693339952,1.2328843976268664e-08,0.013373711110146206,0.023921672439310565,0.0069892948587490806,0.0037230739989043563,8.4088960898523925e-09,5.5773882068722265e-05,0.0082902833761505351,7.2258416379491784e-11,0.018340346203200405,4.0476045575474496e-06,0.0064540519749094359,0.005622123566834553,1.6167125149208203e-06,3.7732623920950076e-07,1.0748858801562684e-06,0.0088038109859492446,2.9826980960901958e-05,0.00017599538822593219,0.00019334133371981215,0.0070776478522505439,1.0989177987374828e-07,7.0636542647263729e-13,2.5739876890975094e-12,5.4940369398878181e-11,5.3356391537432931e-07,2.8244033226001621e-05,5.6133094443497535e-06,2.5177931427821534e-06,1.937864177861876e-06,4.3741326394251094e-06,8.4502379578347363e-13,4.531716736409686e-06,1.7418752608053048e-06,3.0980788512282454e-07,3.064960116274299e-08,8.532248745504231e-09,4.62455085144961e-12,1.9697173958967413e-11,8.7941383716701251e-08,2.4010617284495213e-16,1.3616807959586008e-16,1.1914843200561443e-07,1.4354377853953002e-12,4.2809726796178437e-09,9.2355348730207811e-14,1.2893020386727625e-15,7.0678848966730216e-13,4.693546425623804e-08,1.7445704930634719e-09,8.4526285130451349e-09,2.8480107433613958e-05,1.5233170452003953e-09,2.3792313290910424e-08,6.5956519241114879e-08,2.5697383748660973e-10,4.9009953872133225e-12,5.223603678738051e-07,1.8669845724105896e-09,1.9336162681983786e-13,9.5615399414916562e-09,3.6606378800121402e-08,1.924359179963948e-09,2.9149717447240829e-10,6.9495947724453154e-08,6.6581711090396525e-08,1.5013042854122421e-08,6.7906271890631302e-14,3.0561649553886054e-14,3.4237261266527114e-06,3.1904109669406873e-14,8.4459447788743932e-10,1.0810867813519746e-09,3.6434564629056506e-14,5.5129765627353521e-13,4.4042508022234561e-16,5.9495415843742535e-06
8.15046799641121e-07,0.8459417693361159,8.8049241084222985e-08,5.7239173511375261e-07,9.4562248029627361e-06,6.4818346932704308e-09,4.3262117668861092e-05,0.0,0.0,0.00091219040455736472,0.0014538847378157737,154.0,0.0,0.89082640400938695,0.999993756823228,18.986475369391119,0.010683911226363611,1.2311359970294453e-08,0.013379581723824132,0.024046157221253649,0.0070906176482899291,0.0037246588333053718,8.4525435416027542e-09,5.6063385093069068e-05,0.0084128250990868157,7.2289175274222663e-11,0.018778613189355312,4.0494000431489101e-06,0.0065951557917460204,0.0057176552736403216,1.6441622488021054e-06,3.8292028120322084e-07,1.0931360991843084e-06,0.0090697597630912032,3.0938602372585353e-05,0.00018577931184670965,0.00020445928183410587,0.0072773127726715355,1.1321332114757037e-07,7.1003192624489092e-13,2.6516967883250556e-12,5.6491471631813806e-11,5.4903770382563311e-07,2.9496699683076116e-05,5.8623337889314101e-06,2.6307766171664823e-06,2.0255201629146478e-06,4.6809732948617472e-06,8.829434027046819e-13,4.8331393659536438e-06,1.8654016710212506e-06,3.1431243180309734e-07,3.2475551025776792e-08,9.0405555598274147e-09,4.9000587235522616e-12,2.0895919163748503e-11,9.3294724486363255e-08,2.5441044449407692e-16,1.44280262541495e-16,1.2758483574792535e-07,1.5370751558598143e-12,4.5480648401265013e-09,9.8116157582502093e-14,1.3697422782002099e-15,7.5087553184086987e-13,5.0872592419469884e-08,1.8582989156148023e-09,9.1545128902669861e-09,2.9808694541816346e-05,1.5946032450435812e-09,2.495954770001838e-08,6.9194820543121656e-08,2.695775075844531e-10,5.1416222199065979e-12,5.5852471795102256e-07,1.9962989821664351e-09,2.0956153898676577e-13,1.0562897483769946e-08,3.970660410905921e-08,2.0587049474360518e-09,3.1185493568324222e-10,7.5872047667123326e-08,7.3040086170169176e-08,1.5390289380040612e-08,6.9611699586049951e-14,3.1329188132697283e-14,3.5622768397732785e-06,3.4998792711016981e-14,9.414111324278109e-10,1.2069972793701116e-09,4.0610558811638845e-14,6.1448538732468759e-13,4.9091141904982588e-16,6.2431767729955659e-06
8.275060229321913e-07,0.8459413567781637,8.8550438163684931e-08,6.1043432387586701e-07,9.7357462854520614e-06,6.6957897767854251e-09,4.5450653357824223e-05,0.0,0.0,0.00091641967347130717,0.0015025747308245782,154.0,0.0,0.88932941242453212,0.99999345485355862,18.986216130504086,0.010780865509134312,1.2293938761166705e-08,0.013383205635229824,0.024166109443007688,0.0071917362993021263,0.0037256181597606556,8.4945964966475889e-09,5.6342312221057294e-05,0.0085351931488592912,7.2307794135114421e-11,0.019218374036194055,4.050514622824996e-06,0.0067363102103600728,0.0058118511179543848,1.6712271045360465e-06,3.8850639193178247e-07,1.1111304287246086e-06,0.0093376413567332877,3.2056124639481644e-05,0.00019586174972943107,0.00021594869706261039,0.0074776749092667419,1.165590342391353e-07,7.1356448438247987e-13,2.7299686513590456e-12,5.8048041730527016e-11,5.6458357463010832e-07,3.0776193371236109e-05,6.1166912145102941e-06,2.7462216386948321e-06,2.1151070645822023e-06,5.0023672252878749e-06,9.21689156133333e-13,5.148206234146361e-06,1.9947509445765447e-06,3.1880790114384794e-07,3.4367365705149026e-08,9.5671933779420239e-09,5.1855046003543135e-12,2.2139200694557379e-11,9.884702216535073e-08,2.6923056926672301e-16,1.5268499410573107e-16,1.3641620428881142e-07,1.643470855495238e-12,4.8254017715765745e-09,1.0409782274384778e-13,1.4532679389882835e-15,7.9665277133709393e-13,5.5053853912601007e-08,1.9767762383364894e-09,9.8988137522116055e-09,3.1164623095143836e-05,1.6673650985665954e-09,2.615303935705028e-08,7.2506021254756512e-08,2.8246444658715598e-10,5.3876659570778447e-12,5.9631190358589988e-07,2.1314184451803399e-09,2.2674047587399374e-13,1.1647228346171003e-08,4.3001130681610309e-08,2.1991424415743903e-09,3.3313604716303089e-10,8.2688038430397251e-08,7.9971038866572648e-08,1.5768807783502851e-08,7.1322834218628723e-14,3.2099295154428816e-14,3.7042717789473684e-06,3.8319923302780507e-14,1.0470587465434553e-09,1.344815359024622e-09,4.5167387166712028e-14,6.8343559435177525e-13,5.4600277982306184e-16,6.5451464426184585e-06
8.399652462232615e-07,0.8459409407131931,8.9036290781829526e-08,6.5010186650519641e-07,1.0016729213430002e-05,6.9120118995091012e-09,4.7703304122718105e-05,0.0,0.0,0.00092040791740065461,0.0015516405556789249,154.0,0.0,0.88783743974546803,0.99999314452206989,18.985956610021113,0.010876333131387939,1.2276579879511231e-08,0.013384699280469346,0.024281661200200266,0.0072926514568769007,0.0037259844286127979,8.5351014694735009e-09,5.6610971963976049e-05,0.0086573881353764724,7.2314902777222787e-11,0.019659542330350891,4.0509835755135401e-06,0.0068774921182635932,0.005904692888508695,1.6979018631726098e-06,3.9408459926807073e-07,1.128865398931109e-06,0.0096073691513358078,3.3178477761761908e-05,0.00020624103022452063,0.00022781006736862579,0.0076786648789929392,1.1992783639841455e-07,7.1696700806073927e-13,2.808777944073266e-12,5.9609540859692489e-11,5.8019620930094602e-07,3.2082224838021176e-05,6.376324046243741e-06,2.8641023084230325e-06,2.2066048285045402e-06,5.3386322033061965e-06,9.6125236384468883e-13,5.4772126023375499e-06,2.1300363443484427e-06,3.2329432184852683e-07,3.6325530278860451e-08,1.0112296703317208e-08,5.4809616730212065e-12,2.342738741821383e-11,1.0459992664737728e-07,2.8457033222755505e-16,1.6138442085973519e-16,1.4564990092367359e-07,1.7547135934406334e-12,5.1130769501382382e-09,1.1030235203698331e-13,1.5399071732879438e-15,8.4413557388795739e-13,5.9488630484985951e-08,2.1000710741648732e-09,1.0687035729961512e-08,3.2547350679843689e-05,1.741573549388492e-09,2.7372322523880222e-08,7.5888826112662704e-08,2.9562961327906111e-10,5.6390303522413826e-12,6.3574785154121567e-07,2.2724356852332192e-09,2.4493194025009286e-13,1.2819483908462196e-08,4.6497513111190979e-08,2.345771288295603e-09,3.553556035635953e-10,8.9963578614404178e-08,8.7396898822967298e-08,1.6148453662712476e-08,7.3039022528726407e-14,3.2871676615933227e-14,3.8497218717483172e-06,4.1878201313895077e-14,1.1621232621729035e-09,1.4953926502236241e-09,5.0130310260314674e-14,7.5853050024407289e-13,6.0600470980155842e-16,6.8554779311875995e-06
8.524244695143318e-07,0.8459405212204147,8.9507281625521188e-08,6.9141650016422411e-07,1.0299083385865239e-05,7.1304367111777415e-09,5.0020320784656046e-05,0.0,0.0,0.00092416727821772527,0.0016010626351315954,154.0,0.0,0.8863504506852331,0.99999282580427418,18.985696850591008,0.010970332459855183,1.2259282864513345e-08,0.013384174241414616,0.024392941202439011,0.007393363761783605,0.0037257887364134192,8.5741037808117933e-09,5.6869664919132456e-05,0.0087794106640895122,7.2311104737131415e-11,0.020102034458382483,4.0508407098297293e-06,0.0070186796068015022,0.0059961648564001999,1.7241820200158013e-06,3.9965493088092305e-07,1.1463380148254427e-06,0.0098788589828455939,3.4304613489703376e-05,0.00021691516128374459,0.00024004354492055679,0.0078802160712045585,1.2331867550317096e-07,7.2024330425643874e-13,2.888100050700165e-12,6.1175451667067998e-11,5.9587048523734971e-07,3.3414495148051848e-05,6.6411727225972641e-06,2.9843918189381889e-06,2.2999926674451927e-06,5.6900805145032572e-06,1.0016240287129505e-12,5.8204499992443826e-06,2.2713678045655593e-06,3.27771722427926e-07,3.8350490156493407e-08,1.0675988981885675e-08,5.7864971473705512e-12,2.4760820540018645e-11,1.1055496421177461e-07,3.0043320727089324e-16,1.7038051290496091e-16,1.5529305796175748e-07,1.8708892960346637e-12,5.4111772015158927e-09,1.16731609736652e-13,1.629686130427078e-15,8.9333820666285207e-13,6.4186400762250096e-08,2.2282496095288306e-09,1.1520688328094272e-08,3.3956328243436309e-05,1.8171991705974133e-09,2.8616921781174993e-08,7.9341912858854769e-08,3.0906786219728492e-10,5.8956171530268431e-12,6.7685735631179148e-07,2.4194393678097833e-09,2.6416940933617122e-13,1.4084782278456131e-08,5.0203383419352714e-08,2.4986868522534336e-09,3.785280523846176e-10,9.7718638269368177e-08,9.5340346180662258e-08,1.6529091113320132e-08,7.4759649734560815e-14,3.3646055831003115e-14,3.9986367684882583e-06,4.5684494566505893e-14,1.2872129754881593e-09,1.6596201286798963e-09,5.552555161618435e-14,8.4016689862354306e-13,6.7123441315887157e-16,7.1741957268019113e-06
8.64883692805402e-07,0.8459400983809449,8.9963880193433273e-08,7.3439912600833705e-07,1.0582722484209511e-05,7.3510010833486039e-09,5.2401930505098885e-05,0.0,0.0,0.00092770945837790028,0.0016508221233501291,154.0,0.0,0.88486841060101418,0.9999924986783969,18.985436893221721,0.011062881640988838,1.2242047263418978e-08,0.013381737384563275,0.024500074791339952,0.007493873850544998,0.0037250608646402319,8.6116475603544324e-09,5.7118683800830328e-05,0.0089012613360679085,7.2296978003045665e-11,0.020545769526896723,4.0501184060436676e-06,0.007159851920635305,0.0060862536738302189,1.7500637558588915e-06,4.0521741423856653e-07,1.1635457371036078e-06,0.0101520291205844,3.5433507526689476e-05,0.00022788184284272249,0.00025264895614617635,0.0080822645831282198,1.2673052983532106e-07,7.2339708024313041e-13,2.9679110688889959e-12,6.2745277784797232e-11,6.1160147170976007e-07,3.4772696723384977e-05,6.911175962729507e-06,3.107062532819096e-06,2.3952491236956173e-06,6.057018816899955e-06,1.042794875043699e-12,6.1782061050335095e-06,2.4188518943626021e-06,3.3224013120351159e-07,4.044265242295652e-08,1.1258382979210056e-08,6.1021724467766999e-12,2.6139814475443327e-11,1.1671354141566479e-07,3.168223677345677e-16,1.7967506989241295e-16,1.6535257669857474e-07,1.9920811064833741e-12,5.7197828967177915e-09,1.2338732077849605e-13,1.7226290157710949e-15,9.4427387047902537e-13,6.9156735064393344e-08,2.3613756541606108e-09,1.2401284698067282e-08,3.5391001653287364e-05,1.8942122492738737e-09,2.9886353646743726e-08,8.2863936749595385e-08,3.2277396104332391e-10,6.1573264362195668e-12,7.1966407816340822e-07,2.5725140931047315e-09,2.8448639547708109e-13,1.5448407987954578e-08,5.412644642188853e-08,2.6579802250850561e-09,4.0266719219875992e-10,1.0597348520834856e-07,1.0382439214412857e-07,1.6910592495660514e-08,7.6484138484548073e-14,3.4422172958035755e-14,4.1510249186782884e-06,4.9749829522608108e-14,1.4229585063819515e-09,1.8384287094675855e-09,6.1380296345486086e-14,9.2875613311135142e-13,7.4202073507132677e-16,7.5013216041529399e-06
8.773429160964723e-07,0.8459396722775665,9.0406543069273048e-08,7.790694114819955e-07,1.0867563964556324e-05,7.5736431283358371e-09,5.4848337838511277e-05,0.0,0.0,0.00093104571874270947,0.0017009008959051502,154.0,0.0,0.88339128550262469,0.9999921631252443,18.985176777317889,0.011153998603662415,1.222487263264459e-08,0.013377491002100304,0.024603183966749879,0.0075941823555137665,0.0037238293191641128,8.647775765906021e-09,5.7358313529223365e-05,0.0090229407480765939,7.2273075835103243e-11,0.020990669283765508,4.0488476588151099e-06,0.007300989408704067,0.0061749482731264949,1.775543906839354e-06,4.1077207661212777e-07,1.1804864622636701e-06,0.010426800243348669,3.6564161508918291e-05,0.00023913847959007416,0.00026562581226915885,0.008284749152453013,1.3016240778335811e-07,7.2643194441423752e-13,3.048187801587972e-12,6.4318543309389728e-11,6.2738442559724119e-07,3.6156514147820907e-05,7.1862709266188523e-06,3.2320860577909675e-06,2.4923521288839615e-06,6.4397480172026928e-06,1.0847553737984273e-12,6.5507646466537535e-06,2.5725917918235677e-06,3.366995763108156e-07,4.2602387197328873e-08,1.1859581156879767e-08,6.4280434168068274e-12,2.7564657736480064e-11,1.2307694905208544e-07,3.3374069699210152e-16,1.8926972702968114e-16,1.7583512807313957e-07,2.1183693927780739e-12,6.0389681530361492e-09,1.3027107517480128e-13,1.8187581512508647e-15,9.969547335942646e-13,7.4409290397442544e-08,2.4995106942438933e-09,1.3330340458112419e-08,3.6850813147788749e-05,1.9725828652457902e-09,3.1180128094556584e-08,8.6453534786917528e-08,3.367426072680189e-10,6.4240569221893912e-12,7.6419054393812364e-07,2.7317403989637677e-09,3.0591616588521346e-13,1.6915811521370124e-08,5.8274475221271547e-08,2.8237382243745049e-09,4.2778617250996141e-10,1.1474867130091673e-07,1.1287235965169434e-07,1.7292838193971639e-08,7.8211947743024589e-14,3.5199784501040572e-14,4.3068936452656083e-06,5.4085382022772185e-14,1.5700127365262416e-09,2.0327898068590428e-09,6.7722688407765291e-14,1.0247240558843167e-12,8.1870412941781051e-16,7.836874756659287e-06
8.898021393875425e-07,0.8459392429945117,9.0835714206848862e-08,8.2544579529384946e-07,1.1153528945533373e-05,7.7983022136574717e-09,5.7359725757471147e-05,0.0,0.0,0.00093418687900270378,0.0017512815377031519,154.0,0.0,0.88191904205655214,0.999991819128077,18.984916540720072,0.011243701061839141,1.2207758537696061e-08,0.013371532954466699,0.024702387420266154,0.0076942899049497202,0.0037221213700550423,8.6825301899665786e-09,5.7588831295683045e-05,0.0091444494926539513,7.2239927510591325e-11,0.021436658040548229,4.0470581203503382e-06,0.0074420734766827996,0.006262239766335745,1.8006199360342115e-06,4.1631894507918588e-07,1.1971585036377538e-06,0.010703095410436004,3.7695604766829928e-05,0.00025068219405072624,0.00027897332025793683,0.0084876110876493504,1.3361334748179918e-07,7.2935140728229134e-13,3.1289077490427486e-12,6.5894792262485959e-11,6.4321478692284112e-07,3.7565624935439372e-05,7.4663933680939595e-06,3.3594333186027579e-06,2.5912790612036071e-06,6.8385631630016258e-06,1.1274957667176677e-12,6.9384053039092498e-06,2.7326872678971068e-06,3.4115008570286354e-07,4.4830028992242817e-08,1.2479676052274037e-08,6.7641605305296317e-12,2.903561382707068e-11,1.2964636614884846e-07,3.5119079913962698e-16,1.9916596114165592e-16,1.8674715394984451e-07,2.2498317631387621e-12,6.3688010387319787e-09,1.3738433240415605e-13,1.9180940370082932e-15,1.0513919653012126e-12,7.9953805621702261e-08,2.6427139483050721e-09,1.4309372560237228e-08,3.83352026832939e-05,2.052280964251447e-09,3.249774997584277e-08,9.0109329678083258e-08,3.5096844334995958e-10,6.6957062691049267e-12,8.1045815042015844e-07,2.8971947730211373e-09,3.284918376676106e-13,1.849260868265192e-08,6.2655306829354588e-08,2.9960434025548596e-09,4.5389749512274969e-10,1.2406501878089233e-07,1.2250786420843073e-07,1.7675716334751313e-08,7.9942571525640004e-14,3.5978662739053152e-14,4.4662492164572973e-06,5.8702468101154652e-14,1.7290507171258773e-09,2.2437158606681617e-09,7.4581826576346266e-14,1.1285109666265508e-12,9.0163661067667721e-16,8.1808719241824654e-06
