Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801)
2.0156946932710266e-10,0.756986355506108,1.0604388547828408e-11,5.2546942764585451e-16,4.1364282116546901e-16,4.7535006017297028e-24,4.0531059801127581e-19,0.0,0.0,7.6215508585452866e-10,2.5756687267255774e-16,154.0,0.0,0.99993689796553442,1.0,18.999997368517995,7.0908701000038113e-06,4.046472587980542e-08,1.8845262768456987e-05,2.1386900731090729e-05,5.7684281237323474e-06,2.5845699782342816e-06,7.0448677290207985e-12,4.6141303133129436e-08,7.3304966181353946e-06,4.2800323521118822e-14,5.2520037218558547e-09,2.5328984783322302e-09,6.7781100518652115e-10,6.7749780136387856e-10,1.9050037745824662e-13,2.4866424661310331e-11,1.227034156397205e-13,3.8474442018162048e-10,4.6219051973538817e-22,4.3866916821083841e-22,4.3868338597817465e-22,1.1559880222404119e-12,1.5132851610867153e-15,5.0679175301819245e-16,5.9266070748845629e-19,3.3524205940461519e-19,1.1524504540268414e-16,2.5420537403950962e-18,5.5236887640671837e-20,4.211037690918698e-21,2.7993052416475373e-23,1.2457539984875557e-26,1.624322171635949e-27,6.7087528083193188e-23,3.1923600893978529e-27,1.9546522337319877e-11,6.0514267403164e-18,6.3966569431317704e-19,1.2932826772025524e-21,1.0416631957333638e-22,1.7127160769607731e-19,1.524217305525781e-26,8.6731456552835692e-27,1.5068116046677318e-22,2.11053901088124e-27,4.5178340173867249e-23,9.4412667325842214e-28,2.2224232528738248e-29,7.2233023983734725e-27,2.093277974458352e-25,2.090078001759491e-25,3.1999726988601141e-28,2.6846381118598184e-20,1.6691608825514451e-23,1.8952338151605707e-24,3.7827392946690399e-25
2.0703937332803621e-10,0.7569863550714953,1.0910694611347368e-11,5.5659184965795405e-16,4.3710017516200014e-16,5.2958872839661965e-24,4.3971409364814234e-19,0.0,0.0,8.0378642866117384e-10,2.8467580456188207e-16,154.0,0.0,0.99993518559671302,1.0,18.999997267950061,7.2832613567209989e-06,4.046466559690136e-08,1.9327396722652599e-05,2.1967211269240192e-05,5.9254307257680484e-06,2.6838357281553048e-06,7.23602272382988e-12,4.7401546225860314e-08,7.5300168730851247e-06,4.4444158985030576e-14,5.540895507122363e-09,2.6521023325730233e-09,7.3011435922054518e-10,7.2977693675697374e-10,2.0521386864758796e-13,2.6209293643618845e-11,1.3220856117145469e-13,4.0593536079873507e-10,5.5147125529760469e-22,5.2342670453939879e-22,5.2344414667449225e-22,1.2579014390934826e-12,1.632258362615795e-15,5.2063360027274549e-16,6.1321887069832663e-19,3.4891826475846036e-19,1.2339673157973251e-16,2.7990419997986357e-18,6.2347208702331851e-20,4.7666618473373114e-21,3.257455345750897e-23,1.4730382916805038e-26,1.838655614577907e-27,7.5994493572199001e-23,3.726565174770243e-27,2.0601502734811172e-11,6.3722792363816755e-18,6.8416914060546313e-19,1.3620070472341416e-21,1.1091691331714405e-22,1.8525189863706535e-19,1.6302616692502772e-26,9.2765623834375406e-27,1.6743576846349733e-22,2.34524618148657e-27,5.0195667150512811e-23,1.048982139034705e-27,2.4692380508371399e-29,8.0258993107720794e-27,2.3892975203090888e-25,2.3855454920755008e-25,3.7520282335875952e-28,3.053438716965523e-20,1.844586640532371e-23,2.1443169721202825e-24,4.3910044903850061e-25
2.1250927732896977e-10,0.7569863546349564,1.1217982333267512e-11,5.8867615158451423e-16,4.6124890756020621e-16,5.8837927060903796e-24,4.7604327143623245e-19,0.0,0.0,8.465207042092438e-10,3.1385584026158114e-16,154.0,0.0,0.99993347322691606,1.0,18.999997166933273,7.4756509948113874e-06,4.04646053590655e-08,1.9809076076902254e-05,2.2547519249889264e-05,6.0824329863640823e-06,2.7835492109944189e-06,7.4271768742344073e-12,4.8661783753019374e-08,7.7295367970722128e-06,4.609540888855627e-14,5.8375206154382947e-09,2.773209388073032e-09,7.8484205532534544e-10,7.8447928924789803e-10,2.2060999602245818e-13,2.7585922649824119e-11,1.4215604299613717e-13,4.2769592223725442e-10,6.5483811448911614e-22,6.2156118786723417e-22,6.2158246776372668e-22,1.3656867499714119e-12,1.7569273487644166e-15,5.3447538639797581e-16,6.3401003756662451e-19,3.6272991431528601e-19,1.3186788003869089e-16,3.0737373262069494e-18,7.0133154273625636e-20,5.3772028053678874e-21,3.7749557003541391e-23,1.734025683609662e-26,2.0741746025673291e-27,8.5790496328143998e-23,4.3321779206235502e-27,2.168295866905376e-11,6.7010528851159033e-18,7.3033059888411787e-19,1.4324317342849129e-21,1.1793006134990019e-22,1.9996014070522103e-19,1.7402568029210032e-26,9.902459898033135e-27,1.8553881995583142e-22,2.5988454872322822e-27,5.5615962168588099e-23,1.1622594542383169e-27,2.7358759513113516e-29,8.8929888302765595e-27,2.7177248171132815e-25,2.7133438191575374e-25,4.3809979557433801e-28,3.460934994373982e-20,2.0328505209641409e-23,2.4178128042204406e-24,5.0759397345782972e-25
2.1797918132990332e-10,0.756986354196634,1.1526251793308601e-11,6.2172575481269437e-16,4.8609304197972614e-16,6.5197455987198717e-24,5.1435425054135534e-19,0.0,0.0,8.9035778650309199e-10,3.4520895774039026e-16,154.0,0.0,0.99993176085614366,1.0,18.999997065500608,7.668039014285636e-06,4.0464545118165129e-08,2.0290333787564412e-05,2.312782467284804e-05,6.2394349056337532e-06,2.8836774742849968e-06,7.6183301801700097e-12,4.9922015712614202e-08,7.9290563902390018e-06,4.7753527540138465e-14,6.1418789864960316e-09,2.8961776379573694e-09,8.4203206701526905e-10,8.4164281468212631e-10,2.3669946477348873e-13,2.8996196661439126e-11,1.5255282475661377e-13,4.5002623014937817e-10,7.7403673511396236e-22,7.3473119450040892e-22,7.3475702089859793e-22,1.4795076442643511e-12,1.8873901712711666e-15,5.4831711137188604e-16,6.5503425908646392e-19,3.7667512647719794e-19,1.4066106749934732e-16,3.3668055543556842e-18,7.8636696284401931e-20,6.0463360718857805e-21,4.3575554661972209e-23,2.032613639017418e-26,2.3322971395702931e-27,9.6536128837968365e-23,5.016457843707294e-27,2.2790797545860419e-11,7.0377327293294189e-18,7.781557363680082e-19,1.5045535172337074e-21,1.2520999264699169e-22,2.1541382190822926e-19,1.8542162106008799e-26,1.05509150402852e-26,2.0505956821546484e-22,2.872307311642955e-27,6.1459832917588988e-23,1.2843893278418097e-27,3.0233507081230705e-29,9.8278706846754498e-27,3.0811267840096655e-25,3.0760316041644619e-25,5.0951798452032257e-28,3.9099883710554104e-20,2.2344952514928722e-23,2.717324389023667e-24,5.8446352281182664e-25
2.2344908533083688e-10,0.7569863537566601,1.1835503064968221e-11,6.5574398417071663e-16,5.1163665604314951e-16,7.2063483690344656e-24,5.5470347911873903e-19,0.0,0.0,9.3529755815678347e-10,3.7883955806748232e-16,154.0,0.0,0.99993004848439593,1.0,18.999996963682591,7.8604254151543986e-06,4.0464484836678902e-08,2.0771200392137744e-05,2.3708127537925192e-05,6.3964364836854679e-06,2.9841899841244057e-06,7.8094826415768023e-12,5.1182242103639523e-08,8.1285756527215956e-06,4.9418009299544866e-14,6.4539705599855498e-09,3.0209661989285594e-09,9.0172153167870314e-10,9.013046331683491e-10,2.5349274434148572e-13,3.0440001051644098e-11,1.6340571666720651e-13,4.7292641019462595e-10,9.1097209320547322e-22,8.6474681750135856e-22,8.6477800613342598e-22,1.5995274433801744e-12,2.023742882476002e-15,5.6215877518369067e-16,6.7629158730909605e-19,3.9075231482537778e-19,1.4977882216928185e-16,3.6789168284906367e-18,8.7901019825250026e-20,6.777868327372888e-21,5.0113791561728861e-23,2.3730278012693423e-26,2.6144918392497328e-27,1.0829424946812783e-22,5.7871809299264635e-27,2.3924927094666582e-11,7.3823044194580855e-18,8.2764968124337376e-19,1.5783693061278382e-21,1.3276093118928778e-22,2.3163038574162667e-19,1.97215211192573e-26,1.1221997342723803e-26,2.2606890777967693e-22,3.1666250386412356e-27,6.7748368789493221e-23,1.4158125369929544e-27,3.332699771600409e-29,1.083392176907751e-26,3.4821998482435791e-25,3.4762963286502462e-25,5.9035195933316136e-28,4.4035864404369135e-20,2.4500698576212622e-23,3.0445088328731784e-24,6.704602735120938e-25
2.2891898933177043e-10,0.7569863533151575,1.2145736215676078e-11,6.9073407501378272e-16,5.3788388123757797e-16,7.9462775161869919e-24,5.9714773868617016e-19,0.0,0.0,9.8133990976101331e-10,4.1485446580354744e-16,154.0,0.0,0.99992833611167298,1.0,18.999996861507515,8.0528101974283342e-06,4.0464424583414933e-08,2.1251704186795833e-05,2.4288427844927054e-05,6.553437720581435e-06,3.0850584476609818e-06,8.0006342583900114e-12,5.2442462927036376e-08,8.3280945845973875e-06,5.1088385638259514e-14,6.773795275594424e-09,3.1475352680376702e-09,9.6394677280729761e-10,9.6350105129734134e-10,2.7100007468745189e-13,3.1917221583953882e-11,1.7472137959935899e-13,4.9639658802741223e-10,1.0677179438908528e-21,1.0135786593560979e-21,1.013616145639197e-21,1.7259091071023349e-12,2.1660795770667942e-15,5.7600037784361225e-16,6.9778207330207185e-19,4.0496016618726365e-19,1.592236308436883e-16,4.0107455133067568e-18,9.7970511881548229e-20,7.5757379420402796e-21,5.7429394747639863e-23,2.7598395511371022e-26,2.9222781241140584e-27,1.2112999817784849e-22,6.6526613274717483e-27,2.5085255367400132e-11,7.734754171699612e-18,8.7881706312745695e-19,1.653876133142402e-21,1.4058709587965286e-22,2.4862723254858232e-19,2.0940755385226387e-26,1.1915769577837013e-26,2.4863937030445538e-22,3.4828149944265382e-27,7.4503139338903966e-23,1.5569798948284208e-27,3.664984212822149e-29,1.1914595899130527e-26,3.923772932611335e-25,3.9169572898242753e-25,6.8156427870581665e-28,4.9448447909934723e-20,2.680129532710435e-23,3.4010772881729621e-24,7.6637863319931208e-25
2.34388893332704e-10,0.7569863528722398,1.2456951306943054e-11,7.2669917978916874e-16,5.6483890277881404e-16,8.7422840469557916e-24,6.4174414848619688e-19,0.0,0.0,1.0284847392965166e-09,4.5336292938488186e-16,154.0,0.0,0.99992662373797492,1.0,18.999996759001597,8.2451933611181003e-06,4.0464364350417651e-08,2.1731871390888929e-05,2.4868725593660974e-05,6.7104386164166619e-06,3.1862566486122589e-06,8.1917850305440086e-12,5.3702678182391245e-08,8.5276131859854451e-06,5.2764222415670934e-14,7.1013530730078139e-09,3.2758460818430216e-09,1.0287433213772392e-09,1.0282675835132741e-09,2.892314723233051e-13,3.3427744410886632e-11,1.8650632901106819e-13,5.204368892864035e-10,1.2465265115679192e-21,1.1833670635426522e-21,1.1834119163810684e-21,1.8588152410333153e-12,2.3144924329498016e-15,5.8984191934690776e-16,7.1950576781722925e-19,4.1929762033648025e-19,1.6899794546955238e-16,4.3629701200836586e-18,1.0889075004343511e-19,8.4440154733033999e-21,6.5591501841267035e-23,3.1979839617965747e-26,3.2572264174686516e-27,1.3511081194978749e-22,7.6217733566402526e-27,2.6271690737352591e-11,8.0950687292314252e-18,9.3166205054385247e-19,1.73107114420501e-21,1.4869270046755513e-22,2.6642172078730163e-19,2.2199964233075612e-26,1.2632288266194626e-26,2.7284512054116986e-22,3.8219163910857262e-27,8.1746192781331051e-23,1.7083522190847429e-27,4.0212886497430247e-29,1.307342357035715e-26,4.4088104334583829e-25,4.4009685456372072e-25,7.8418878211749744e-28,5.5370087958028374e-20,2.9252355196316776e-23,3.7887949668063346e-24,8.730572975703798e-25
2.3985879733363755e-10,0.7569863524280119,1.2769148394505323e-11,7.6364237411884443e-16,5.9250595947849241e-16,9.5971938916054234e-24,6.8855016983761493e-19,0.0,0.0,1.0767319515905482e-09,4.9447662149746923e-16,154.0,0.0,0.99992491136330186,1.0,18.999996656189126,8.4375749062343543e-06,4.0464304078012517e-08,2.2211726299372229e-05,2.544902078393496e-05,6.8674391713081459e-06,3.2877602948553333e-06,8.382934957980303e-12,5.4962887868281061e-08,8.7271314570327759e-06,5.4445117355174866e-14,7.4366438919084602e-09,3.405860877796516e-09,1.0961459364292388e-09,1.0956389726841166e-09,3.0819673611645715e-13,3.4971456072639451e-11,1.987669387287124e-13,5.4504743958546171e-10,1.4498384256384871e-21,1.3764315815086019e-21,1.3764850182677881e-21,1.9984081049211991e-12,2.4690717512630541e-15,6.0368339967828365e-16,7.4146272309876254e-19,4.3376385119846014e-19,1.7910418921414436e-16,4.736273246821934e-18,1.2070849123727315e-19,9.3869041477836704e-21,7.4673389949931508e-23,3.6927781450991961e-26,3.6209583293949144e-27,1.5030643998651593e-22,8.7039738353721587e-27,2.7484141898056134e-11,8.4632353262824889e-18,9.861883856307064e-19,1.8099515912369178e-21,1.570819534811646e-22,2.85031168212864e-19,2.3499236831892233e-26,1.3371604147052188e-26,2.9876195242841339e-22,4.184991271818243e-27,8.9500054527060968e-23,1.8704003014532366e-27,4.4027211750698081e-29,1.4314011723198676e-26,4.940415189460873e-25,4.9314218499245286e-25,8.9933395363434189e-28,6.1834553641347361e-20,3.1859550035591174e-23,4.2094811514969619e-24,9.9138028934118481e-25
2.453287013345711e-10,0.7569863519825718,1.3082327528463792e-11,8.0156666243509493e-16,6.2088934361440658e-16,1.0513908319925248e-23,7.3762361047648732e-19,0.0,0.0,1.1260814578132724e-09,5.3830963943863389e-16,154.0,0.0,0.99992319898765392,1.0,18.999996553092622,8.6299548327877534e-06,4.0464243811161114e-08,2.2691291424047878e-05,2.6029313415555438e-05,7.024439385327424e-06,3.3895468772020614e-06,8.5740840406351309e-12,5.6223091984612802e-08,8.9266493978286148e-06,5.6130697705496808e-14,7.7796676719766933e-09,3.5375428577093012e-09,1.1661886248907299e-09,1.1656492099146008e-09,3.2790545288054441e-13,3.6548243495770015e-11,2.1150944458929979e-13,5.7022836450600284e-10,1.6802928979799599e-21,1.5952806715049839e-21,1.595344074221843e-21,2.1448496216921567e-12,2.6299059955511169e-15,6.1752481883663285e-16,7.6365299026939597e-19,4.4835824945404e-19,1.8954476207474555e-16,5.1313415312763477e-18,1.3347166051963514e-19,1.0408740330750753e-20,8.4752604808911733e-23,4.2499399843588929e-26,4.0151468378814952e-27,1.6678895871742105e-22,9.9093247198558565e-27,2.872251786216581e-11,8.8392416548483733e-18,1.0423994162862602e-18,1.8905148249650004e-21,1.6575905816633746e-22,3.044728529797976e-19,2.4838652956668762e-26,1.4133762614210087e-26,3.2646728529125078e-22,4.5731244576669524e-27,9.7787725748257393e-23,2.0436048776294156e-27,4.8104132857721218e-29,1.5640043513388082e-26,5.5218314414046461e-25,5.5115495778242842e-25,1.0281863580360614e-27,6.88769465610377e-20,3.4628610154186776e-23,4.6650092067718441e-24,1.1222779796128751e-24
2.5079860533550466e-10,0.7569863515360096,1.3396488753419031e-11,8.4047498320193595e-16,6.499934008042299e-16,1.1495404357418068e-23,7.8902262888695951e-19,0.0,0.0,1.1765331750111242e-09,5.8497850546439528e-16,154.0,0.0,0.99992148661103142,1.0,18.999996449732933,8.822333140788955e-06,4.0464183577708372e-08,2.3170587624441216e-05,2.6609603488328228e-05,7.1814392585530984e-06,3.4915955385387365e-06,8.7652322784412352e-12,5.7483290531617742e-08,9.1261670084711652e-06,5.7820618073650114e-14,8.1304243528904216e-09,3.6708561531593567e-09,1.2389046606807955e-09,1.2383315536422513e-09,3.4836700276375168e-13,3.8157993991879561e-11,2.2473994795061536e-13,5.9597978959060437e-10,1.9407381382851791e-21,1.8426216256738947e-21,1.8426965585692304e-21,2.2983013870343656e-12,2.7970818301192649e-15,6.3136617682416782e-16,7.8607661969164678e-19,4.6308040643914139e-19,2.0032204606370167e-16,5.5488656158675674e-18,1.4722933997064092e-19,1.151399398567853e-20,9.5911090144786886e-23,4.8756072490936082e-26,4.4415164661391849e-27,1.8463278665706728e-22,1.1248516059865122e-26,2.9986727960343032e-11,9.2230758338550211e-18,1.1002981259407174e-18,1.972758288262457e-21,1.7472821243202889e-22,3.2476401467120984e-19,2.6218283697717584e-26,1.4918804119686622e-26,3.5604016014070172e-22,4.9874234956540285e-27,1.0663268197711337e-22,2.2284565980115855e-27,5.2455198141207181e-29,1.7055278087303316e-26,6.1564477831610893e-25,6.1447276416707877e-25,1.172014149029952e-27,7.6533717613771526e-20,3.7565323455317566e-23,5.1573065910501185e-24,1.2667280919588622e-24
2.562685093364382e-10,0.7569863510884086,1.3711632108601967e-11,8.8037021375270304e-16,6.7982252988277774e-16,1.2544735201613588e-23,8.4280573862215376e-19,0.0,0.0,1.2280870256744431e-09,6.3460216712110015e-16,154.0,0.0,0.99991977423343426,1.0,18.999996346129379,9.0147098302486166e-06,4.0464123317904932e-08,2.3649634229071117e-05,2.7189891002060029e-05,7.3384387911012489e-06,3.5938869525705793e-06,8.9563796713411254e-12,5.8743483508436513e-08,9.3256842891062624e-06,5.9514558416949923e-14,8.4889138743251259e-09,3.8057657927134463e-09,1.3143266031356569e-09,1.3137185480542901e-09,3.6959056444539588e-13,3.9800595256300855e-11,2.3846441907624748e-13,6.2230184033772393e-10,2.2342420033555026e-21,2.1213707217433714e-21,2.1214589501039453e-21,2.4589246793986723e-12,2.9706841575846255e-15,6.4520747363187641e-16,8.0873366380147604e-19,4.7793009923762669e-19,2.1143841000035159e-16,5.9895401235314124e-18,1.6203175771969348e-19,1.2707269126369497e-20,1.0823531725058918e-22,5.576357087357662e-26,4.9018434570467415e-27,2.0391469915283969e-22,1.2732889268777348e-26,3.127668184014348e-11,9.6147263805909001e-18,1.1598871611293603e-18,2.056679509979451e-21,1.8399360880166303e-22,3.4592185525986936e-19,2.7638192117692135e-26,1.5726764547577841e-26,3.8756123606681818e-22,5.4290186082288369e-27,1.1605887173303571e-22,2.4254559990063757e-27,5.7092188601540889e-29,1.8563550361977114e-26,6.8478001040460808e-25,6.8344783975528898e-25,1.3321706493189162e-27,8.4842683428933854e-20,4.0675534670133831e-23,5.6883548712575822e-24,1.4257566895931867e-24
2.672083173383053e-10,0.756986350190397,1.4344865340472643e-11,9.6313263362858627e-16,7.4167386442993891e-16,1.4859497459248045e-23,9.5776008745897218e-19,0.0,0.0,1.3345008422772385e-09,7.4320179577386101e-16,154.0,0.0,0.99991634947531693,1.0,18.999996138261004,9.399458353585949e-06,4.0464002815226858e-08,2.4607048955542114e-05,2.8350458351624421e-05,7.6524368344831817e-06,3.7991277422554425e-06,9.3386719221657643e-12,6.1263852750075552e-08,9.7247178607517013e-06,6.2913334922291527e-14,9.2290911974473095e-09,4.0802385223849366e-09,1.4734149770226418e-09,1.4727331989325264e-09,4.1435946006316626e-13,4.3183902782251739e-11,2.6741850940909473e-13,6.7665832057063611e-10,2.9338613472885738e-21,2.7858663838810277e-21,2.7859874065863861e-21,2.8023294364137829e-12,3.3374993111274002e-15,6.72889883691503e-16,8.5474819986933739e-19,5.0801205014860836e-19,2.3469781242330275e-16,6.9431387501505865e-18,1.9497738667625872e-19,1.537697284353761e-20,1.3675029916203655e-22,7.2317304729935523e-26,5.9317341274674197e-27,2.471117512574256e-22,1.6185946383378927e-26,3.3933461112683604e-11,1.0421432486206136e-17,1.2841452564191409e-18,2.2295457411301901e-21,2.0342987077745615e-22,3.9090619815280216e-19,3.0599057601020488e-26,1.7411564855706457e-26,4.5677869707273029e-22,6.3987310321154801e-27,1.3675310285460752e-22,2.8579492515959862e-27,6.7272228514503901e-29,2.1874925255431659e-26,8.4156102921120629e-25,8.398536981362349e-25,1.7073310749708945e-27,1.0357538990846122e-19,4.7440110181518092e-23,6.8749010583159786e-24,1.7919010593207896e-24
2.7705414453998573e-10,0.7569863493793558,1.4918134422551726e-11,1.0410218081255111e-15,7.9986502595686444e-16,1.720698251054047e-23,1.0699670237716424e-18,0.0,0.0,1.4340418940259607e-09,8.5228981145615945e-16,154.0,0.0,0.99991326718967977,1.0,18.999995950511799,9.7457264892843909e-06,4.046389434161931e-08,2.5468034944097557e-05,2.9394960212365603e-05,7.9350339092794822e-06,3.9845083338811948e-06,9.6827320576917064e-12,6.3532166012292522e-08,1.008384694769535e-05,6.5983227619028965e-14,9.9216964976138456e-09,4.3323899432180584e-09,1.626161334275963e-09,1.6254087645726209e-09,4.5734567557150718e-13,4.6340110353408481e-11,2.9522388310669953e-13,7.2753195051119438e-10,3.7122429035116934e-21,3.5252349329994559e-21,3.5253939640657789e-21,3.1375321607788826e-12,3.69042851143546e-15,6.9780384345215158e-16,8.9696007284360685e-19,5.3552307954385241e-19,2.5681457119717436e-16,7.8876016184118779e-18,2.2872843322699448e-19,1.812968749587175e-20,1.6736539248227982e-22,9.0540376648261165e-26,6.9936541891592836e-27,2.9172633055743749e-22,1.9918174211078395e-26,3.6411706224566343e-11,1.1174092026806587e-17,1.4017789700136372e-18,2.3908400597012119e-21,2.2197760226395882e-22,4.3452797921750749e-19,3.3402075025505264e-26,1.9006546001776693e-26,5.2657943817655023e-22,7.3766257268065221e-27,1.5761561817355845e-22,3.2939610549405665e-27,7.7535056337469777e-29,2.5213367306383149e-26,1.0059267895872792e-24,1.003810518891539e-24,2.1162706957399052e-27,1.2307323251150325e-19,5.4181367048251648e-23,8.0963083878695368e-24,2.1826065681389292e-24
2.8689997174166614e-10,0.7569863485659992,1.5494585984249939e-11,1.1221509648732787e-15,8.6047625122051309e-16,1.9825261189529208e-23,1.190825102269788e-18,0.0,0.0,1.5371528622319206e-09,9.7291211789232447e-16,154.0,0.0,0.99991018490088768,1.0,18.999995762214144,1.0091989381073983e-05,4.0463785823148628e-08,2.632845390382023e-05,3.0439453778792616e-05,8.2176298816530931e-06,4.1704338101606529e-06,1.0026789454743685e-11,6.580046122055855e-08,1.0442974967132679e-05,6.9062143584357788e-14,1.0639355262790624e-08,4.5892075170254918e-09,1.7881503481451184e-09,1.787322696208639e-09,5.0293486021091108e-13,4.9601025252761256e-11,3.2471690385468466e-13,7.8025635696709676e-10,4.656659288997147e-21,4.422391592723458e-21,4.4225985015164086e-21,3.4984654437011363e-12,4.0654232408890722e-15,7.2271760491810813e-16,9.3992900556699083e-19,5.6345099360092642e-19,2.8006661974828745e-16,8.9180560156351618e-18,2.6669683964254879e-19,2.1245367315496699e-20,2.0332296981249162e-22,1.1244122480463467e-25,8.1956022784000856e-27,3.423035835569057e-22,2.4329471858059303e-26,3.8971970394890508e-11,1.1951913627218802e-17,1.5249176070038748e-18,2.557535252398553e-21,2.41550110096379e-22,4.812236949799761e-19,3.6336265726378691e-26,2.0676167748426658e-26,6.0402035246997174e-22,8.4615682188235748e-27,1.807552559894721e-22,3.7775646122551296e-27,8.8918065816388409e-29,2.8916332899795339e-26,1.194878178845393e-24,1.1922747301189006e-24,2.6034487264919448e-27,1.4533639869673727e-19,6.1578189974686212e-23,9.4765615875988059e-24,2.6388140317026101e-24
