Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426)
9.343922006746488e-09,0.5553900892627501,1.7984894905246845e-09,4.0275948214046245e-12,4.8856899789246349e-11,1.5249325816785817e-16,1.9158958899392514e-12,0.0,0.0,2.6281238965796091e-06,2.3959227451550474e-09,154.0,0.0,0.99658957103884172,1.0,18.999695594743724,0.00030906099852277819,3.6331105698486119e-08,0.00096395472114625983,0.0012647200035261074,0.0002402470735858085,0.00029759817707271564,5.774830603579062e-10,3.8089966596499734e-06,0.00030288247904715674,5.0033553839434464e-12,1.908269138350851e-05,4.009038581809793e-07,6.571015277864905e-06,6.5667766604665779e-06,2.5545382989757676e-09,1.3784590431450706e-08,1.6616034916973622e-09,1.6777098288806308e-06,3.2847041977369824e-12,3.3505226977080846e-12,3.3563582295371748e-12,3.6270655413497893e-07,2.7768929100034002e-11,4.2407268582446348e-14,9.6287325915028105e-16,4.7278118539803944e-15,2.6362596591135948e-11,1.7598906229174338e-11,3.3459714610507579e-12,6.1461825721862695e-13,1.6360011402165846e-13,1.8335881785749676e-15,2.339590869212341e-19,2.6358596865462484e-14,1.3111672959274792e-16,1.0710517572941517e-08,2.9844955266859464e-14,9.0390600124391964e-15,6.1915333469981529e-18,6.0936990578520404e-18,2.3431247742112194e-14,2.1882988053043132e-22,1.2447933441768638e-22,1.1337760118737393e-15,1.5658176843905576e-20,2.0423134149847787e-16,5.8982061207712341e-21,9.5842094433489383e-23,4.5196178876083856e-20,3.9294292987771874e-17,3.5951579411353178e-17,3.3427135764186961e-18,2.4910526535328935e-12,2.0007702445112676e-16,2.980102989861092e-16,6.7377472183917619e-16,3.8502940983830436e-18,6.4186312684225698e-20,7.7579435734145746e-17,2.7919987251731211e-19,7.3271351774324393e-20,6.8030745274378784e-17
9.60160645772168e-09,0.555390064075886,1.8806491953283092e-09,4.3126502593384741e-12,5.427210520734909e-11,1.7295247753241992e-16,2.186175509398839e-12,0.0,0.0,2.7744375349330204e-06,2.6699464062597037e-09,154.0,0.0,0.99649537184166015,1.0,18.999687135611179,0.00031752047157972623,3.6328029184851923e-08,0.00099018264710643553,0.0012994126235765199,0.00024685970755011598,0.00030577525358856203,5.9332380025926988e-10,3.9134950367140683e-06,0.00031122263222048776,5.1408321000075707e-12,2.0146613280681138e-05,4.1214920136989014e-07,6.947260949369237e-06,6.9427776224288445e-06,2.7008079871911124e-09,1.4244385960651219e-08,1.7567508044220573e-09,1.7795716464861871e-06,3.7679634516529096e-12,3.8511923586189344e-12,3.85808985225506e-12,3.9341262871752026e-07,2.9499973947301266e-11,4.3570695896376025e-14,1.0197595047520601e-15,5.1273169419672113e-15,2.8986061012128005e-11,1.9881248229456658e-11,3.793070890916776e-12,7.0585401274469679e-13,1.9149665232912142e-13,2.1964627821117965e-15,2.6868871256458973e-19,3.0643871366459546e-14,1.5801842660226215e-16,1.1065884547280478e-08,3.2382263155046685e-14,9.8135732186926635e-15,6.717935535553927e-18,6.7229174371416254e-18,2.587233992785725e-14,2.3758035158700961e-22,1.3514536481445597e-22,1.2817832427485325e-15,1.7702257171704899e-20,2.2998619063129236e-16,6.6420047613119358e-21,1.0792838303489713e-22,5.0895735458637367e-20,4.5362442304208178e-17,4.1412571678137367e-17,3.9498706260708124e-18,2.8120475571993213e-12,2.2659625237376151e-16,3.4480276717782506e-16,7.8295435887542922e-16,4.4553609146349671e-18,7.4587478497099478e-20,9.26616840119752e-17,3.3498621144838857e-19,8.061934429385866e-20,7.6857860119999336e-17
9.859290908696872e-09,0.5553900389330695,1.9642153491791389e-09,4.6098502807273985e-12,6.0122701992016638e-11,1.955069495473243e-16,2.4861193154278065e-12,0.0,0.0,2.9246779515053812e-06,2.9667751921231491e-09,154.0,0.0,0.99640116543756496,1.0,18.999678676002048,0.00032597653606804587,3.6324952370323149e-08,0.0010163941838581599,0.0013340946391295441,0.00025347163138274758,0.0003139472043815345,6.0915968531867819e-10,4.0179613881391273e-06,0.00031956207922759645,5.2782226400959258e-12,2.1239218247604936e-05,4.2338753796300218e-07,7.3339110787865878e-06,7.3291759926599482e-06,2.8511224004785963e-09,1.4704363485676253e-08,1.8545293410117655e-09,1.8848578447044923e-06,4.3059806795952692e-12,4.4099293872316768e-12,4.4180451340428315e-12,4.257962320182154e-07,3.1290637975427795e-11,4.4733766654498266e-14,1.0785138170923107e-15,5.5486933790036395e-15,3.1784892375050778e-11,2.2383912314866033e-11,4.2846819353466297e-12,8.0745829377596804e-13,2.2312491792847339e-13,2.6180729339003273e-15,3.0736520618925403e-19,3.5480667832370829e-14,1.8950875068484609e-16,1.1421363798325065e-08,3.5074314878985034e-14,1.0635692311568546e-14,7.276442891497199e-18,7.4008315027734369e-18,2.8504005034842254e-14,2.574833308202438e-22,1.4646698872721214e-22,1.4450011245744121e-15,1.9956407417737995e-20,2.5826090749875953e-16,7.4585767096339396e-21,1.2119720046837249e-22,5.7152941859307527e-20,5.2185945651208782e-17,4.7538013449191164e-17,4.647932202017613e-18,3.1646100606160196e-12,2.5580232965573179e-16,3.9742641146898166e-16,9.0617624889745718e-16,5.1358912677039136e-18,8.6326438986381162e-20,1.1015126634195438e-16,3.9992396216092598e-19,8.8486088932557187e-20,8.6557959231428442e-17
9.999999999999999e-09,0.5553900138341886,2.0104322817810062e-09,4.7773301088495072e-12,6.3509175876247265e-11,2.0876107039634198e-16,2.6632696422118704e-12,0.0,0.0,3.0083733955925296e-06,3.1389226286997106e-09,154.0,0.0,0.99634972082628814,1.0,18.999674056405389,0.00033059254794064663,3.6323272143514382e-08,0.0010307001090004329,0.001353028326309311,0.00025708178537909784,0.00031840734495958129,6.1780484338358625e-10,4.0749918681376366e-06,0.00032411555225272075,5.3532085447363472e-12,2.1847939684267745e-05,4.2952128848023979e-07,7.5494316516357175e-06,7.5445561067424874e-06,2.9349082937859389e-09,1.4955600342357261e-08,1.9090315793392287e-09,1.9438073150964765e-06,4.6244620799036929e-12,4.7412832376481114e-12,4.7501365253392307e-12,4.4420313055407437e-07,3.2293815472216051e-11,4.5368712574434171e-14,1.1113919410590082e-15,5.788224803716554e-15,3.3389396358817884e-11,2.3848557943524375e-11,4.572971986267456e-12,8.6761092547634355e-13,2.4210057428365692e-13,2.8757392398940321e-15,3.3026279555482555e-19,3.8373476571328002e-14,2.0886477502641778e-16,1.16155132401872e-08,3.6611720222943383e-14,1.1105354197285706e-14,7.5954017097064679e-18,7.7924806188827638e-18,3.0025098834481052e-14,2.6885354572077547e-22,1.5293482931546061e-22,1.5409641454944903e-15,2.1281722392230764e-20,2.748280862321199e-16,7.937035581141269e-21,1.2897188031576304e-22,6.0819266212177814e-20,5.6256718940475507e-17,5.1185370253135549e-17,5.0713486873399538e-18,3.3712390092209094e-12,2.7295357385438175e-16,4.2881806372529725e-16,9.7987377824409738e-16,5.5418757963529649e-18,9.3347386552225141e-20,1.2082579958364336e-16,4.396686716306413e-19,9.3008542213269126e-20,9.2244891940807248e-17
1.0116975359672064e-08,0.5553900138341886,2.0491650845965081e-09,4.9193810226709847e-12,6.6430967738197931e-11,2.2030750816971525e-16,2.8180964276436222e-12,0.0,0.0,3.0788418853731174e-06,3.287632999287117e-09,154.0,0.0,0.9963069518808414,1.0,18.999670215889516,0.00033442919297368788,3.6321875256877401e-08,0.001042589284088694,0.0013687659999589191,0.00026008284506730234,0.00032211401472135882,6.24990692602465e-10,4.1223955626354944e-06,0.00032790082003686941,5.4155267565564825e-12,2.2360492073444962e-05,4.3461884764937369e-07,7.7309591720276335e-06,7.7259652505513068e-06,3.0054789972675018e-09,1.5164491214566945e-08,1.9549374480451947e-09,1.9936026584958238e-06,4.9031971559707031e-12,5.0316304859004701e-12,5.0411386374965229e-12,4.5990108071393594e-07,3.3141523960865519e-11,4.5896479172437479e-14,1.1391548533487069e-15,5.9925156581588119e-15,3.4765154644406798e-11,2.5121076500210179e-11,4.8237636287446286e-12,9.2025814333212041e-13,2.5884969310260745e-13,3.1059007391781404e-15,3.503033892240888e-19,4.0922024888130833e-14,2.262197589764443e-16,1.1776933147574155e-08,3.7926942416989202e-14,1.1507226540345337e-14,7.868265443370995e-18,8.1300112455527598e-18,3.1336393688110009e-14,2.7858261900236419e-22,1.584691218162994e-22,1.6246005289458246e-15,2.2436798190006325e-20,2.8923519806951184e-16,8.353111797421024e-21,1.3573287953722441e-22,6.4007567243843735e-20,5.9837793539632014e-17,5.4389989939992013e-17,5.447803599640005e-18,3.5509462861545449e-12,2.8788900752896629e-16,4.5642956379945279e-16,1.044803315280919e-15,5.8989869317168265e-18,9.9533042388003349e-20,1.3035331552728926e-16,4.7520525532327934e-19,9.689347936065115e-20,9.7191839747375057e-17
1.0374659810647256e-08,0.555389988779131,2.1354758832419921e-09,5.2414256012706222e-12,7.3219684509423166e-11,2.475113733298765e-16,3.1845972780876851e-12,0.0,0.0,3.236926034525562e-06,3.6337748672979934e-09,154.0,0.0,0.99621273122574827,1.0,18.999661755246805,0.0003428784432827662,3.6318797846490973e-08,0.0010687679005854751,0.0014034266558934027,0.00026669334858447268,0.00033027566990903324,6.4081679920205307e-10,4.2267974090788894e-06,0.00033623885461256582,5.5527442022629792e-12,2.3510420507588623e-05,4.4584311016160201e-07,8.1383987162246745e-06,8.1331388551212961e-06,3.1638752280622145e-09,1.5624741927772763e-08,2.0579734669457783e-09,2.1058402912634331e-06,5.56427679644858e-12,5.721458178141085e-12,5.7325522308590858e-12,4.9577081964941773e-07,3.5053234129112945e-11,4.7058831767659965e-14,1.2017012534566143e-15,6.4593573708310119e-15,3.7932915875760582e-11,2.8107378981256084e-11,5.4133746504383939e-12,1.0451186863122397e-12,2.9905820062446463e-13,3.6681331605366874e-15,3.9783257933229949e-19,4.7024410876982183e-14,2.6885082918061246e-16,1.2132573684207091e-08,4.094605670568436e-14,1.2430009856272156e-14,8.4946296027988601e-18,8.9130976518898745e-18,3.4379940188710503e-14,3.0092261492457173e-22,1.7117701991957087e-22,1.8218136699990538e-15,2.5160447284732433e-20,3.2309692274049379e-16,9.3310353485091038e-21,1.5162357977283677e-22,7.1501185348712744e-20,6.8396117663418375e-17,6.203472305219522e-17,6.3613946112231641e-18,3.9733583292109012e-12,3.2305875239782767e-16,5.2239627169353699e-16,1.200290124927309e-15,6.7522126074204631e-18,1.1434586822026927e-19,1.5360216464311948e-16,5.6213946698420296e-19,1.0586371830133742e-19,1.0882282961581284e-16
1.0632344261622449e-08,0.5553899637677849,2.2231255705324196e-09,5.5761641600115939e-12,8.0512135013234851e-11,2.7728222619051992e-16,3.5882364509459336e-12,0.0,0.0,3.3989270559584645e-06,4.0064869071720655e-09,154.0,0.0,0.99611850352651776,1.0,18.999653294047192,0.00035132428798155725,3.6315720141138767e-08,0.001094929986236431,0.0014380765568170915,0.00027330314191252526,0.00033843215527692739,6.5663798223410287e-10,4.3311667765116417e-06,0.00034457618291547604,5.6898747306165295e-12,2.4688989259713512e-05,4.5706030527552101e-07,8.5562231797717612e-06,8.5506902450175059e-06,3.3263085354432316e-09,1.6085092320068864e-08,2.163635733982313e-09,2.2216049146233433e-06,6.2941104881171648e-12,6.4848476092476854e-12,6.4977419680755068e-12,5.3344902156972939e-07,3.7026370150662262e-11,4.8220822759485523e-14,1.266171639983632e-15,6.949791199335736e-15,4.1294246883716232e-11,3.1357917496497535e-11,6.056673206050067e-12,1.1829435193260669e-12,3.4416060805992486e-13,4.3137056759618704e-15,4.5029673880488101e-19,5.3847839359564628e-14,3.1817381985914228e-16,1.2488269283274614e-08,4.4137646885895242e-14,1.3405900668581405e-14,9.1567780079883249e-18,9.7528025081435642e-18,3.7645361753253174e-14,3.2454830949026408e-22,1.8461627569237304e-22,2.0379357723281913e-15,2.8145242721647842e-20,3.6004223227840288e-16,1.0398012104406522e-20,1.6896135122957973e-22,7.9677204562816655e-20,7.7944420938870679e-17,7.05427355389474e-17,7.4016853999232642e-18,4.434246107811072e-12,3.6152292084207684e-16,5.9594764503740707e-16,1.3741864588803457e-15,7.7036133913936842e-18,1.3091256748127725e-19,1.8026328372769907e-16,6.6216121065525861e-19,1.1541931093471651e-19,1.2151682269029554e-16
1.0890028712597641e-08,0.555389938800038,2.3120923103361242e-09,5.9237739175021124e-12,8.8332098786611426e-11,3.0979028158358107e-16,4.0317555075729839e-12,0.0,0.0,3.5648415657682585e-06,4.4070862291877127e-09,154.0,0.0,0.99602426883735506,1.0,18.999644832263993,0.00035976672805649966,3.6312642142795157e-08,0.0011210754940302891,0.001472715652669743,0.00027991222502771152,0.00034658345618887874,6.724542188406473e-10,4.4355035141434882e-06,0.00035291280490348402,5.8269180955473551e-12,2.589618399985546e-05,4.6827041280974942e-07,8.98442601236511e-06,8.97861283851946e-06,3.4927763540680996e-09,1.654552243774283e-08,2.2719225802695654e-09,2.3409306681744521e-06,7.0978203468346621e-12,7.3275133288065548e-12,7.3424449527468552e-12,5.7297918685380545e-07,3.9061533136951491e-11,4.9382450469098341e-14,1.3325846180042758e-15,7.46438890988983e-15,4.485522003708287e-11,3.4888248616030074e-11,6.7569168905600461e-12,1.3346750784691746e-12,3.9459051278073091e-13,5.0523472403887316e-15,5.080546145581893e-19,6.1455984824217034e-14,3.7503847762161608e-16,1.2844006195384654e-08,4.7507779623769957e-14,1.4436781624650513e-14,9.8559693828468563e-18,1.0651908193746866e-17,4.1143657705149308e-14,3.4950528039288828e-22,1.9881281558009458e-22,2.2743267329899649e-15,3.1409965697643432e-20,4.0027569901174943e-16,1.1559950012645183e-20,1.8784219605092117e-22,8.8580896958074019e-20,8.8571811281586308e-17,7.998901635275352e-17,8.5827949288327498e-18,4.9361092062643761e-12,4.0350193413321793e-16,6.7774321765923686e-16,1.5681409240114645e-15,8.7617324374434062e-18,1.4939020675942328e-19,2.1073529091971127e-16,7.7683864533224262e-19,1.2558305842211585e-19,1.3534231307058435e-16
1.1147713163572833e-08,0.5553899138757783,2.402354599751129e-09,6.2844292145814131e-12,9.6703848391412997e-11,3.4521235769084681e-16,4.5180257968130592e-12,0.0,0.0,3.7346661392470648e-06,4.8369208700076976e-09,154.0,0.0,0.99593002721243762,1.0,18.999636369870593,0.00036820576449419432,3.6309563853433196e-08,0.0011472043770568866,0.0015073438934470919,0.00028652059790461727,0.00035472955804028783,6.88265486189248e-10,4.539807471352374e-06,0.0003612487205320483,5.9638740515163368e-12,2.7131990358476862e-05,4.7947341262584197e-07,9.4230006450430072e-06,9.4169000335411101e-06,3.6632761106722501e-09,1.7006015196850988e-08,2.3828323317688475e-09,2.4638516592689447e-06,7.9807639026671076e-12,8.25545605505423e-12,8.27268618592502e-12,6.1440474324904436e-07,4.115932363631997e-11,5.0543713219556561e-14,1.4009587749748539e-15,8.0037213459538957e-15,4.8621908168570567e-11,3.8714386966651161e-11,7.5174625353142265e-12,1.5012949860837987e-12,4.5080540797406341e-13,5.894626544500539e-15,5.7147987013217933e-19,6.9916298591218777e-14,4.4037809594918275e-16,1.319977269693783e-08,5.1062598501270698e-14,1.5524559412411501e-14,1.0593478410492848e-17,1.1613267465280645e-17,4.4886108626525832e-14,3.7583968733239954e-22,2.1379289709709347e-22,2.5324127773311806e-15,3.4974313455105419e-20,4.4401044334811103e-16,1.2823003880126367e-20,2.0836612784173645e-22,9.8259426285445113e-20,1.0037323898858026e-16,9.0453187027815079e-17,9.9200519607651867e-18,5.4815487128104426e-12,4.4922545225785011e-16,7.6848232334191761e-16,1.7839046047611913e-15,9.9356288053943081e-18,1.6994561616044226e-19,2.4545203887761512e-16,9.0788210314278059e-19,1.3637805142178576e-19,1.503704287030727e-16
1.1663082065523216e-08,0.5553898641572733,2.5866814513875918e-09,7.0455596788194499e-12,1.1520223773549972e-10,4.2553925411074732e-16,5.6309711279445974e-12,0.0,0.0,4.0860315749356748e-06,5.7898424430269017e-09,154.0,0.0,0.9957415233719118,1.0,18.99961944314693,0.00038507363040505145,3.6303406409540034e-08,0.0011994120816750402,0.0015765676100406355,0.00029973521283523932,0.00037100610630147392,7.1987302191138468e-10,4.7483164428615139e-06,0.00037791843252282526,6.2375227570750404e-12,2.9689380255552357e-05,5.0185800876737082e-07,1.0331238941754783e-05,1.0324541717987525e-05,4.0163611051566501e-09,1.7927132381101062e-08,2.6125138284859323e-09,2.7206156208886406e-06,1.0006983736976059e-11,1.0392646656534753e-11,1.0415363821532801e-11,7.031153756227208e-07,4.5545186527939302e-11,5.2865137144681241e-14,1.5436648867508668e-15,9.1588691176930589e-15,5.6796717416758555e-11,4.7320429000105653e-11,9.233382167849581e-12,1.8833241610124664e-12,5.8254224137815859e-13,7.9368616395704974e-15,7.169024788706884e-19,8.9682817549714182e-14,6.0066952456110732e-16,1.3911356063992152e-08,5.8751250515444724e-14,1.7878551441286008e-14,1.21886273162621e-17,1.3734508321912073e-17,5.3149998642459876e-14,4.3282833403651995e-22,2.4621035670193389e-22,3.1197165334175742e-15,4.3085388872979368e-20,5.4287970263207968e-16,1.5678333685892208e-20,2.5476369995958932e-22,1.2013926752178464e-19,1.2790867645214643e-16,1.1477785322715419e-16,1.3130823224992224e-17,6.7140797908767026e-12,5.5287187589816627e-16,9.7979585734874975e-16,2.2883986170508535e-15,1.2669678088995293e-17,2.1800800595461111e-19,3.295445865136273e-16,1.2266741395689861e-18,1.5995554697286563e-19,1.8433241146526988e-16
1.212691407727856e-08,0.5553898195582234,2.7567973230829144e-09,7.7768845390116706e-12,1.3399135847180168e-10,5.0971076117142947e-16,6.8103923548327048e-12,0.0,0.0,4.4155976960922104e-06,6.7616107365179805e-09,154.0,0.0,0.99557184673809807,1.0,18.999604206742664,0.00040024307918632096,3.6297863734524034e-08,0.001246341690605615,0.0016388313301319221,0.0003116259369784582,0.00038563707308577352,7.4830258067191892e-10,4.9358609006158714e-06,0.00039291875708209159,6.4835052011014352e-12,3.2088737935104971e-05,5.2197963576109157e-07,1.1184058684662935e-05,1.1176799522186681e-05,4.347900850932188e-09,1.8756226086896083e-08,2.8281806119126501e-09,2.9643403953694197e-06,1.2160271450203691e-11,1.2674062028876047e-11,1.2702893038452502e-11,7.8987135311155901e-07,4.9712662254251953e-11,5.4953153732670206e-14,1.6789937235827516e-15,1.0288802464539548e-14,6.4918490198513215e-11,5.6247534347554117e-11,1.1019643913765438e-11,2.2887296545281509e-12,7.2598429237931039e-13,1.0254242814939901e-14,8.7122350558103117e-19,1.1114520850751113e-13,7.8520463529520661e-16,1.4551796511432556e-08,6.6365853143341423e-14,2.0211345691756079e-14,1.3768418344409224e-17,1.588658415427678e-17,6.1541403507353381e-14,4.8930379605583159e-22,2.7833589599050504e-22,3.7382111994167465e-15,5.1627235159785677e-20,6.461536571158691e-16,1.8660868008136591e-20,3.0322831720186279e-22,1.4299387649147165e-19,1.5778652927505e-16,1.4105077870140868e-16,1.6735750573641284e-17,8.0006260525981074e-12,6.614590941755501e-16,1.2084449760894381e-15,2.8368271456330488e-15,1.5628365791324391e-17,2.7025618741977869e-19,4.2489692292350202e-16,1.5899516651536009e-18,1.8357150802949196e-19,2.19779802807961e-16
1.2580424262380447e-08,0.5553897760862071,2.9268777460218227e-09,8.5352944711798398e-12,1.5447616002189999e-10,6.0408590586810905e-16,8.1465341028965991e-12,0.0,0.0,4.7500255870397597e-06,7.8249033502587226e-09,154.0,0.0,0.99540592506552128,1.0,18.999589307091188,0.00041506430896330842,3.6292443520599291e-08,0.0012921741789259928,0.0016996747199738431,0.0003232498270484117,0.00039992594707348981,7.7608357768058297e-10,5.1191269209617797e-06,0.00040758306031194434,6.7237362260025918e-12,3.4524114822812503e-05,5.4163092263170475e-07,1.2050292223438493e-05,1.2042460501190358e-05,4.6846544392101148e-09,1.9566899378573461e-08,3.0472393998066413e-09,3.2144140912760303e-06,1.4604945358313285e-11,1.5275091246994717e-11,1.5311167392171907e-11,8.8128229172789074e-07,5.3992567724501663e-11,5.6993536557516489e-14,1.8177326562673275e-15,1.1479594810309962e-14,7.3594949853104164e-11,6.6162823383048383e-11,1.300973912090493e-11,2.7482263896878259e-12,8.9231049123480755e-13,1.3045050924889764e-14,1.0461348462288949e-18,1.3598874540905541e-13,1.0104755153804037e-15,1.5177964642953888e-08,7.4485015670043548e-14,2.2700096376371627e-14,1.5452894391618147e-17,1.8231634695174634e-17,7.0692345279835873e-14,5.4955486396713655e-22,3.1260915344025691e-22,4.4353733199493523e-15,6.1255536885214763e-20,7.6168103369256441e-16,2.1997276501307381e-20,3.5744324654552608e-22,1.6856018141183697e-19,1.9238265409824614e-16,1.7134229134695418e-16,2.104036275129196e-17,9.4387013975344106e-12,7.832274343205034e-16,1.4724008799508321e-15,3.4725113814322817e-15,1.904426335915859e-17,3.3081734092397621e-19,5.397059642586853e-16,2.0292500785552025e-18,2.0899775302024711e-19,2.5939135541836638e-16
