Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234)
9.606735482379492e-10,0.5590235188111172,6.3294454077364469e-06,1.3810605242866902e-08,1.5718905361147641e-08,8.3546259316541629e-13,1.3129386263905812e-10,0.0,0.0,2.3049379615596942e-05,2.0829838157007751e-08,154.0,0.0,0.64557486796604124,1.0,18.999758721606813,0.0019326376738333466,8.6803025110575405e-05,0.0084954099571684545,0.0098947239235570392,0.094159525580831641,0.00020980137873402422,1.3089952897165097e-09,7.8491343191680052e-06,0.23823574889958318,1.2107056974562899e-12,0.00013045116669513655,6.6551218164244422e-05,0.0011307176483703575,0.0011304044744296395,1.689796342917237e-07,5.9675886639745734e-05,9.1239999741774093e-08,1.4948471025473232e-05,5.3758821781452829e-09,1.0338074140823357e-08,1.0763197023449978e-08,2.7985270166143338e-07,3.991598386407987e-09,3.4101124313911831e-14,4.9022142216120664e-14,2.9153365917409851e-09
9.849660259678052e-10,0.5590236699814216,6.5296188599007586e-06,1.4592891370177084e-08,1.6694404427237301e-08,9.22932575719358e-13,1.4191488155507327e-10,0.0,0.0,2.4047531930218963e-05,2.2675690784194985e-08,154.0,0.0,0.63854984091041511,1.0,18.99975503033188,0.0019711331969842153,8.5886352129568245e-05,0.0085970197606173755,0.010049299536776352,0.096019964097235053,0.00021234095937527125,1.3294438285990174e-09,7.9718203506980915e-06,0.24304622436300499,1.2253609146576213e-12,0.00013537011961037822,6.7404502574217967e-05,0.0011805335742251972,0.0011802027268290277,1.7642435304616674e-07,6.1079199964892534e-05,9.5260469547421844e-08,1.5626561927981162e-05,5.9317485953317151e-09,1.1579982937219943e-08,1.2069555255524459e-08,2.9637261367768888e-07,4.1854572868973608e-09,3.4634142535915047e-14,5.1191970681612381e-14,3.1559819140844935e-09
9.999999999999999e-10,0.5590238234583108,6.6541038886328235e-06,1.5089075614684356e-08,1.7316234674074199e-08,9.8034094130430984e-13,1.487697748294755e-10,0.0,0.0,2.4672005517624508e-05,2.3870494391251589e-08,154.0,0.0,0.63424225223877473,1.0,18.999752788524706,0.0019947395441581666,8.532426585590558e-05,0.0086579616517687055,0.010143267755771188,0.097160408844301507,0.00021386426094149906,1.3418747048543335e-09,8.0464024405378093e-06,0.24599780883451233,1.2341514665116682e-12,0.00013842506502519737,6.7916567683893618e-05,0.001211676785718262,0.0012113346692728436,1.8107850726686497e-07,6.1940241003974013e-05,9.7773921322517209e-08,1.6051772694372936e-05,6.2945197882175511e-09,1.2402131496791743e-08,1.2935357129818193e-08,3.0680751945900073e-07,4.3071777824200402e-09,3.4958169749380662e-14,5.2552181748913689e-14,3.3114554269656171e-09
1.0092585036976611e-09,0.5590238234583108,6.7309905719674762e-06,1.5399245227074614e-08,1.7706132333545986e-08,1.0169794864708188e-12,1.5310030012028567e-10,0.0,0.0,2.5059095884332682e-05,2.4626568697096893e-08,154.0,0.0,0.63160457007827675,1.0,18.999751423889592,0.0020091951288890649,8.4980080260209763e-05,0.0086947655135347808,0.010200501937777979,0.097858611990450414,0.00021478426801302728,1.3494460994224908e-09,8.0918288768168238e-06,0.24780588498822265,1.2394605727574021e-12,0.00014031016428015479,6.8225926731245229e-05,0.0012309722226544445,0.0012306230375999803,1.8396207561035579e-07,6.2467695823147714e-05,9.9331180138823733e-08,1.6315719963594434e-05,6.5252043225909671e-09,1.2929536192731817e-08,1.3491158842287884e-08,3.1331294590679565e-07,4.3827934307500784e-09,3.5155528144907061e-14,5.3396370043660171e-14,3.4097315352629958e-09
1.0335509814275171e-09,0.5590239791591575,6.9335184735911919e-06,1.6229798457211526e-08,1.8754538399030779e-08,1.1179056764127235e-12,1.6486429160023417e-10,0.0,0.0,2.608368153815784e-05,2.6684920379172957e-08,154.0,0.0,0.62473808029602196,1.0,18.999747900260246,0.002046828389191038,8.4084082144866054e-05,0.0087887420382286117,0.010348405627931949,0.099675716917951851,0.00021713366653752092,1.3690119588899425e-09,8.2092190356884572e-06,0.25251530707729863,1.253018301577094e-12,0.00014526867598423573,6.9016271067799776e-05,0.0012820101893546926,0.0012816419816668249,1.9158929946949658e-07,6.3841530630349286e-05,1.0345023959828687e-07,1.7015723037795515e-05,7.1573354435673897e-09,1.4392410046849519e-08,1.503432890971943e-08,3.3066479135981281e-07,4.583537397145803e-09,3.5665538070533817e-14,5.5634660604356777e-14,3.676897254050224e-09
1.057843459157373e-09,0.5590241370033505,7.137161565927171e-06,1.7084677987308932e-08,1.9840060290350411e-08,1.2260179901162038e-12,1.772208795556455e-10,0.0,0.0,2.7120908131754754e-05,2.8853131353760901e-08,154.0,0.0,0.61794940979635948,1.0,18.999744457471163,0.002084037837521317,8.3198232180816171e-05,0.0088790419597582926,0.010493083415200071,0.10147152352138196,0.00021939146209756251,1.388151039700174e-09,8.3240486212385748e-06,0.25717505987904343,1.2660474150477352e-12,0.0001502431378084658,6.9776297921038023e-05,0.0013336246437032052,0.0013332367071767757,1.9930260782176971e-07,6.5200861298264927e-05,1.0761580230635865e-07,1.7726353113636404e-05,7.8291948204568211e-09,1.597436219818477e-08,1.6705501132251222e-08,3.4841907442891061e-07,4.7876210165370266e-09,3.6164423402036113e-14,5.7906174610659887e-14,3.9577841530829084e-09
1.082135936887229e-09,0.5590242969122454,7.3418798951441968e-06,1.7964006147741346e-08,2.0963124033625061e-08,1.3416275929003733e-12,1.9018392944082442e-10,0.0,0.0,2.8170403875869749e-05,3.1133523526070944e-08,154.0,0.0,0.61123761000296861,1.0,18.999741093595542,0.0021208282743212965,8.2322406491392266e-05,0.0089657557576452614,0.010634606454154216,0.10324627346775751,0.00022155990838939457,1.4068727555255845e-09,8.4363741149351576e-06,0.26178570568654103,1.2785609186053337e-12,0.00015523113679170194,7.0506751959326436e-05,0.0013857933154592667,0.0013853849222309777,2.0709866759371459e-07,6.6545844757779333e-05,1.1182606787014708e-07,1.8447396156202218e-05,8.5418010957654945e-09,1.7681225536806988e-08,1.8511219780282092e-08,3.665665752981097e-07,4.9949773544726918e-09,3.6652429528173588e-14,6.0210256109021291e-14,4.252690473734031e-09
1.106428414617085e-09,0.5590244588091206,7.5476345266042594e-06,1.8867900790134027e-08,2.2124144040872972e-08,1.4650497997679906e-12,2.0376714060560027e-10,0.0,0.0,2.9231805747564317e-05,3.3528354676764754e-08,154.0,0.0,0.60460174531924804,1.0,18.999737806751376,0.0021572044416516053,8.1456482898674973e-05,0.0090489718163147097,0.010773044285000821,0.1050002054900183,0.00022364120691389049,1.4251863066822224e-09,8.5462507167573705e-06,0.26634779993301982,1.2905715165066077e-12,0.00016023036020737223,7.1208360598267283e-05,0.0014384944817786253,0.0014380648819282014,2.1497422750332504e-07,6.787663757783017e-05,1.1607928007679173e-07,1.917864207681563e-05,9.296137833720587e-09,1.9518901817703091e-08,2.0458131770489375e-08,3.8509795280601491e-07,5.2055406952759885e-09,3.7129796268950054e-14,6.2546260802385238e-14,4.5619075092653378e-09
1.130720892346941e-09,0.5590246226191323,7.7543875196917633e-06,1.9796475402047997e-08,2.332352315005566e-08,1.5966039062655001e-12,2.1798403869954788e-10,0.0,0.0,3.0304759290518667e-05,3.6039818096665596e-08,154.0,0.0,0.59804089292106011,1.0,18.999734595100357,0.0021931710239882409,8.0600340896629617e-05,0.009128776474301244,0.010908464871637517,0.10673355542693148,0.00022563750820292323,1.4431006850531252e-09,8.653732375396331e-06,0.27086189128611327,1.3020916188978548e-12,0.00016523859197492303,7.1881834406505748e-05,0.001491706954533385,0.0014912553757135229,2.2292611616844083e-07,6.9193395663443754e-05,1.2037372587159251e-07,1.9919884677055659e-05,1.0093152793151663e-08,2.1493355386962466e-08,2.2552980730879343e-08,4.0400376584209079e-07,5.4192465255976215e-09,3.7596758007335758e-14,6.49135559039667e-14,4.8857195151076331e-09
1.155013370076797e-09,0.55902478826927,7.9621019032755578e-06,2.0749839218824764e-08,2.456165267773224e-08,1.7366130214096096e-12,2.3284796847624349e-10,0.0,0.0,3.1388918419904315e-05,3.8670042352832972e-08,154.0,0.0,0.59155414255338912,1.0,18.999731456846824,0.0022287326490060336,7.9753861623631242e-05,0.0092052540722498757,0.011040934638766953,0.1084465562623637,0.0002275509130156991,1.4606246784874192e-09,8.7588718177347662e-06,0.27532852174055444,1.3131333486522641e-12,0.0001702537091966466,7.2527867501586738e-05,0.001545410067930038,0.0015449357150246459,2.3095124025877215e-07,7.0496274019342357e-05,1.2470773436027559e-07,2.0670921592658975e-05,1.0933757323931157e-08,2.3610606971176411e-08,2.480260109146306e-08,4.232744933531032e-07,5.6360315178687358e-09,3.8053543820292707e-14,6.7311519985686867e-14,5.2244036351883168e-09
1.179305847806653e-09,0.5590249556883153,8.170741651787345e-06,2.1728097332661631e-08,2.5838912483365984e-08,1.8854039028096246e-12,2.4837208699441572e-10,0.0,0.0,3.2483945231720803e-05,4.1421091176676048e-08,154.0,0.0,0.58514059633082993,1.0,18.999728390236783,0.0022638938883496923,7.8916927836649039e-05,0.0092784869997433201,0.011170518508092378,0.11013943816393203,0.00022938347350581889,1.4777668762286459e-09,8.8617205775723137e-06,0.27974822670934318,1.3237085481800613e-12,0.00017527367881548764,7.3147137936115136e-05,0.0015995836664183716,0.0015990857212285854,2.3904658269256416e-07,7.1785426566161291e-05,1.2907967583458932e-07,2.1431554237367557e-05,1.1818825879228126e-08,2.5876727539689901e-08,2.7213912210655999e-08,4.4290055303339917e-07,5.8558335136804692e-09,3.8500377600043193e-14,6.9739542831035159e-14,5.5782298432682686e-09
1.2035983255365089e-09,0.5590251248067998,8.3802716619001771e-06,2.2731350798988202e-08,2.7155671044368674e-08,2.0433067941025765e-12,2.6456935721202341e-10,0.0,0.0,3.3589509816492597e-05,4.4294963465204668e-08,154.0,0.0,0.57879936854181513,1.0,18.999725393556854,0.0022986592583926551,7.8089423886172979e-05,0.0093485557409862113,0.011297279933619335,0.11181242852104574,0.00023113719435982838,1.4945356735813097e-09,8.9623290236326765e-06,0.28412153511342597,1.3338287860058845e-12,0.00018029655438953459,7.3740308074467381e-05,0.0016542080928840851,0.001653685713841526,2.472092008754705e-07,7.306100599775272e-05,1.3348796082077045e-07,2.2201587746783063e-05,1.2749195636059554e-08,2.8297832248543126e-08,2.9793912546755887e-08,4.6287231876983141e-07,6.0785915071147954e-09,3.8937478175613762e-14,7.2197025286137228e-14,5.9474608982927695e-09
1.2278908032663648e-09,0.5590252955569641,8.5906577297912576e-06,2.3759696740212429e-08,2.8512285541019543e-08,2.2106552648060243e-12,2.8145254196851598e-10,0.0,0.0,3.470529007722432e-05,4.7293593386998851e-08,154.0,0.0,0.57252958545650745,1.0,18.999722465133349,0.0023330332209839772,7.7271235690017971e-05,0.009415538919375941,0.011421280936086976,0.11346575198235055,0.00023281403390800707,1.5109392756868808e-09,9.0607463869180065e-06,0.2884489694699271,1.343505363079572e-12,0.00018532047297904937,7.430802496029946e-05,0.0017092641771181238,0.0017087164990248454,2.5543622497936472e-07,7.4323163670776327e-05,1.3793103915046328e-07,2.2980830922284073e-05,1.3725666216949686e-08,3.0880074474114761e-08,3.2549673883078847e-08,4.8318013690875278e-07,6.3042456280469527e-09,3.9365059436133818e-14,7.4683379103908955e-14,6.332352312813729e-09
1.2521832809962208e-09,0.559025467872719,8.8018665289737712e-06,2.4813228446902479e-08,2.9909101950450868e-08,2.3877860526812599e-12,2.9903419834984927e-10,0.0,0.0,3.583097155151599e-05,5.0418850584996027e-08,154.0,0.0,0.56633038513826939,1.0,18.9997196033313,0.0023670201841834945,7.6462250708805794e-05,0.0094795133409888935,0.011542582136551922,0.11509963049258629,0.00023441590520811349,1.5269857027387985e-09,9.1570207873652091e-06,0.29273104597895994,1.3527493191191545e-12,0.00019034365214206281,7.4850920675092699e-05,0.0017647332245559633,0.0017641593583505191,2.6372485626291365e-07,7.5572049520372287e-05,1.4240739905325749e-07,2.3769096175058317e-05,1.4748999505863263e-08,3.3629639943647303e-08,3.5488335614544404e-08,5.0381434140877215e-07,6.5327371254369158e-09,3.9783330442425724e-14,7.7198026794644559e-14,6.7331523335975308e-09
1.2764757587260768e-09,0.5590256416896064,9.0138655886829393e-06,2.5892035476468585e-08,3.1346455148942304e-08,2.5750389086884055e-12,3.1732667243023046e-10,0.0,0.0,3.6966247237742118e-05,5.3672540468677325e-08,154.0,0.0,0.56020091725863941,1.0,18.999716806553543,0.0024006245029854489,7.5662357922676748e-05,0.0095405540370099278,0.011661242789146684,0.1167142833288683,0.00023594467710277527,1.5426827945108346e-09,9.251199259825816e-06,0.29696827460905106,1.3615714387466925e-12,0.00019536438703472565,7.5369612687970009e-05,0.0018205970052802864,0.0018199960378293366,2.7207236543165263e-07,7.6807811997187518e-05,1.4691556627040802e-07,2.4566199470298397e-05,1.5819919551900142e-08,3.6552740969064123e-08,3.861709910276785e-08,5.2476526793951819e-07,6.7640083506269164e-09,4.0192495538575026e-14,7.9740401476842682e-14,7.1501019335848511e-09
1.3007682364559327e-09,0.5590258169447617,9.2266232728019433e-06,2.6996203749407484e-08,3.2824669021809598e-08,2.7727564446047019e-12,3.3634209438404763e-10,0.0,0.0,3.8110817425201345e-05,5.7056404588656817e-08,154.0,0.0,0.554140342915733,1.0,18.999714073239829,0.0024338504800308211,7.4871447806300744e-05,0.0095987343051321134,0.011777320813034077,0.11830992713640454,0.00023740217525120146,1.5580382134484066e-09,9.3433277794571666e-06,0.30116115918120817,1.3699822572996404e-12,0.00020038104761274065,7.5864704197005386e-05,0.0018768377432806633,0.0018762087371955389,2.8047609103440403e-07,7.8030598021646184e-05,1.5145410318947587e-07,2.5371960271605717e-05,1.6939112554525378e-08,3.9655610789797167e-08,4.1943222106062804e-08,5.4602326698364671e-07,6.9980027406618945e-09,4.0592754468691884e-14,8.2309946718606533e-14,7.5834348144133331e-09
1.3250607141857887e-09,0.5590259935768769,9.4401087593137306e-06,2.8125815643170372e-08,3.4344056580212193e-08,2.9812839833679843e-12,3.560923739609702e-10,0.0,0.0,3.9264389528144612e-05,6.0572121087062583e-08,154.0,0.0,0.54814783445600079,1.0,18.999711401865934,0.0024667023663085554,7.4089412305434953e-05,0.0096541257499531408,0.011890872823578581,0.11988677596365728,0.00023879018313587881,1.5730594496730796e-09,9.4334512864710453e-06,0.30531019745165722,1.3779920667387999e-12,0.00020539207593032362,7.6336784462244223e-05,0.0019334381059639971,0.001932780099441611,2.8893343789879837e-07,7.9240552951845912e-05,1.5602160799902634e-07,2.6186201485644351e-05,1.8107226924388063e-08,4.2944498029714648e-08,4.5474013290157444e-08,5.675787159966078e-07,7.2346648016487403e-09,4.0984302479679824e-14,8.4906116387273509e-14,8.0333774187544074e-09
1.3493531919156447e-09,0.5590261715261644,9.6542920202649598e-06,2.9280950083714073e-08,3.5904920084243009e-08,3.200969412198598e-12,3.7658919631679675e-10,0.0,0.0,4.0426677923592211e-05,6.4221305217469884e-08,154.0,0.0,0.54222257529926565,1.0,18.999708790942819,0.0024991843618458955,7.331614481542506e-05,0.0097067983223941001,0.012001954162755051,0.12144504129696006,0.00024011044304489206,1.5877538255302137e-09,9.521613710238076e-06,0.30941588119327695,1.3856109213942718e-12,0.00021039598353326513,7.6786429130647378e-05,0.0019903811939096304,0.0019896932005971403,2.9744187560406681e-07,8.0437820562153425e-05,1.6061671386292991e-07,2.7008749407083596e-05,1.9324873414071694e-08,4.6425661272641459e-08,4.9216826824860398e-08,5.8942203067604378e-07,7.47394009216861e-09,4.1367330422743963e-14,8.75283745022965e-14,8.5001489517553504e-09
1.3736456696455006e-09,0.559026350734322,9.869143802228856e-06,3.046168263479344e-08,3.7507551171701678e-08,3.4321630385446975e-12,3.9784401819226156e-10,0.0,0.0,4.1597403792852021e-05,6.8005509928512341e-08,154.0,0.0,0.53636375976697215,1.0,18.999706239015804,0.0025313006163880185,7.255154015740126e-05,0.0097568203581657031,0.012110618928814453,0.12298493209460057,0.00024136465703049025,1.6021284979195091e-09,9.6078579928631562e-06,0.31347869627575908,1.3928486433003341e-12,0.00021539134894278826,7.7214200553166355e-05,0.0020476505308631801,0.002046931539745789,3.0599893698662098e-07,8.1622543030310116e-05,1.6523808811417762e-07,2.7839433663864841e-05,2.0592625313412002e-08,5.0105363760396476e-08,5.3179057071366441e-08,6.1154367539004938e-07,7.71577520675508e-09,4.1742024864800533e-14,9.0176195075125418e-14,8.9839614109172675e-09
1.3979381473753566e-09,0.559026531144499,1.0084635607254084e-05,3.1668085585051301e-08,3.915223099198901e-08,3.6752174488880519e-12,4.1986806443170555e-10,0.0,0.0,4.2776294966653382e-05,7.1926226505648273e-08,154.0,0.0,0.53057059291357866,1.0,18.999703744663712,0.0025630552300671796,7.1795494555652249e-05,0.0098042586153061252,0.012216920005225932,0.12450665482037854,0.00024255448784450635,1.6161904630511812e-09,9.6922261121756882e-06,0.31749912274451625,1.399714827692563e-12,0.00022037681522702005,7.7620648094151729e-05,0.0021052300539633299,0.0021044790292746099,3.1460221668217351e-07,8.2794860931389676e-05,1.698844314673249e-07,2.8678087162825869e-05,2.1911018704300738e-08,5.3989868216734291e-08,5.7368133364376416e-08,6.3393417281100467e-07,7.9601177594500953e-09,4.2108568183452452e-14,9.2849061958616845e-14,9.4850196237775994e-09
1.4222306251052126e-09,0.5590267127012615,1.0300739674287077e-05,3.2900228032960947e-08,4.0839230344594615e-08,3.930487370440279e-12,4.4267232483325771e-10,0.0,0.0,4.3963085773813208e-05,7.5984885265887171e-08,154.0,0.0,0.52484229036102581,1.0,18.999701306498114,0.002594452254061541,7.104790561791818e-05,0.0098491783108141488,0.012320909088913937,0.12601041347664768,0.00024368155985122101,1.6299465612211766e-09,9.7747591040986987e-06,0.32147763489836245,1.4062188484190751e-12,0.00022535108765701209,7.8006308433289541e-05,0.0021631041041959486,0.0021623199853500709,3.2324936970343198e-07,8.3954913237254335e-05,1.7455447724904187e-07,2.952454603571278e-05,2.3280552770161311e-08,5.8085431800082806e-08,6.1791514892726456e-08,6.5658411279929963e-07,8.2069163674490021e-09,4.246713865800378e-14,9.5546468704182113e-14,1.0003521292801253e-08
1.4465231028350685e-09,0.5590268953505612,1.0517428961055613e-05,3.4158175969674629e-08,4.2568809821680971e-08,4.1983295357527511e-12,4.6626755132195728e-10,0.0,0.0,4.5157516893352788e-05,8.0182856300589472e-08,154.0,0.0,0.51917807813621208,1.0,18.99969892316258,0.0026254956912438853,7.0308672312815369e-05,0.0098916431564006063,0.012422636717808459,0.12749640963685221,0.00024474745991824294,1.6434034782980084e-09,9.8554970845424576e-06,0.32541470136599032,1.412369862819144e-12,0.00023031293144435097,7.8371705860256135e-05,0.0022212574170700512,0.0022204391186153079,3.3193811004705932e-07,8.5102837320351847e-05,1.7924699064689101e-07,3.0378649585607678e-05,2.4701690155537463e-08,6.2398301187509226e-08,6.6456685681777884e-08,6.7948416057905528e-07,8.4561206348452481e-09,4.2817910576659245e-14,9.8267918401225426e-14,1.0539657046917332e-08
1.4708155805649245e-09,0.5590270790397025,1.0734677126401747e-05,3.5441992359830228e-08,4.4341219954297249e-08,4.4791025502571958e-12,4.9066425543707125e-10,0.0,0.0,4.6359335209985428e-05,8.452145026174145e-08,154.0,0.0,0.51357719251142053,1.0,18.999696593331873,0.0026561894968203832,6.9577694947728881e-05,0.0099317153933804209,0.012522152297726078,0.12896484247756695,0.00024575373828596158,1.6565677501309052e-09,9.9344792707746259e-06,0.32931078518126988,1.4181768168233474e-12,0.00023526116955750772,7.8717352562276356e-05,0.0022796751135102556,0.0022788215251032572,3.4066620933459189e-07,8.6238768960898954e-05,1.8396076797544596e-07,3.1240240233797467e-05,2.6174857371483903e-08,6.6934707791920291e-08,7.1371149680403854e-08,7.0262506424583101e-07,8.7076811364842636e-09,4.3161054325030372e-14,1.0101292352643411e-13,1.1093610499169775e-08
