Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535)
6.546861908874975e-13,0.3614713197193657,1.1274418430592128e-11,9.5385402374962416e-18,9.5025836625426927e-18,2.64209574208458e-28,8.4409911598432831e-23,0.0,0.0,3.5748347416880881e-12,8.7202877916197527e-21,154.0,0.0,0.99999248530963014,1.0,18.999999995452079,2.0663238923008205e-07,2.0836525361576979e-06,1.6507277938081912e-06,1.6525771687936583e-06,6.8747162836356219e-07,3.1842867936318588e-09,5.9125391465304851e-13,1.3594677913182423e-09,1.2290636388136997e-06,2.9512044093530244e-17,8.5671782958587967e-12,1.1508744827312523e-11,2.7305404819936727e-14,2.7297227512143543e-14,6.3393974263258519e-18,9.4087730411161017e-14,1.837910366869338e-18,6.1905752679895685e-13,4.8232070931804106e-33,4.4836833841679926e-33,4.4836904379136421e-33,9.5621853915026873e-18,8.5175817141819272e-20,8.9122486263787877e-18,1.2730819282130441e-19,1.0286974685630676e-20,2.5586619903931524e-20,2.584774985711892e-24,3.9260458470729494e-28,7.6405907220573578e-29,3.0712587024736709e-33,5.5070605676365734e-37,4.7465178565011382e-35,3.984023735668045e-31,1.2062708252827514e-35,5.2627029635143959e-14,1.3787168362585046e-19,1.7772138429404494e-22
6.65661515288207e-13,0.36147131971906354,1.1463551891865102e-11,9.8617223470932398e-18,9.8239324763951255e-18,2.788995957922531e-28,8.8727180945222564e-23,0.0,0.0,3.6556079152397135e-12,9.0652081231156512e-21,154.0,0.0,0.99999235967309608,1.0,18.999999995305483,2.100964093318583e-07,2.0984524522767437e-06,1.6783469519889565e-06,1.6802644703388237e-06,7.0609522061648522e-07,3.2913094032888868e-09,6.0135246786504101e-13,1.3989547664537516e-09,1.2623589578503403e-06,3.0503952501232065e-17,8.8567603319119718e-12,1.1897120258582182e-11,2.8700497222081547e-14,2.8691836556887438e-14,6.7055408399719367e-18,9.8400272134690203e-14,1.9551243541373889e-18,6.3998290392695072e-13,5.4180118823735502e-33,5.03662191265553e-33,5.0366299691770133e-33,1.0057838811185058e-17,8.9529227188298694e-20,9.1711150889422529e-18,1.3103453866718121e-19,1.067401055864516e-20,2.7028689549283332e-20,2.7790365046195724e-24,4.295337238319649e-28,8.3594988123428653e-29,3.4189575173134336e-33,6.1360423025951286e-37,5.2001778952232778e-35,4.3589147095654577e-31,1.332756509927883e-35,5.5039196039203166e-14,1.4252913824152692e-19,1.867821057215647e-22
6.766368396889165e-13,0.3614713197187568,1.1652689515877326e-11,1.0190311472852153e-17,1.0150627213416426e-17,2.9416111201836432e-28,9.3189221851766216e-23,0.0,0.0,3.7370683551247642e-12,9.418466087478346e-21,154.0,0.0,0.99999223404283444,1.0,18.999999995156749,2.1356042886123095e-07,2.1128832453864057e-06,1.7059643487118085e-06,1.7079513822700276e-06,7.2484897271783608e-07,3.4000796931149051e-09,6.1111603762110185e-13,1.4388243760006997e-09,1.295886977592013e-06,3.1512059134496911e-17,9.1511536538669198e-12,1.229191610819204e-11,3.0142272219888596e-14,3.0133108835235863e-14,7.0857975658984388e-18,1.0282843724037637e-13,2.0775870868445791e-18,6.6125596715139687e-13,6.0745981909049259e-33,5.6469939661362625e-33,5.6470031480010591e-33,1.0570551666102274e-17,9.4028420979484929e-20,9.43249003239722e-18,1.3479759514108528e-19,1.1068251629152017e-20,2.8524508588540731e-20,2.9841454279254161e-24,4.6921153467246514e-28,9.1319403083301735e-29,3.7990701909192939e-33,6.8243724976241103e-37,5.6881582669431351e-35,4.7617254057558657e-31,1.4701050513855366e-35,5.7516034252596555e-14,1.4726383622811975e-19,1.9614472503979633e-22
6.87612164089626e-13,0.3614713197184458,1.1841831302597593e-11,1.0524308719510995e-17,1.0482667989174963e-17,3.1000745467697289e-28,9.7798422937185569e-23,0.0,0.0,3.8192160593779026e-12,9.7801537169705233e-21,154.0,0.0,0.99999210841868913,1.0,18.999999995005894,2.1702444781822144e-07,2.1269541226641953e-06,1.7335799849972985e-06,1.7356379104870683e-06,7.4372963795587786e-07,3.5105966433139529e-09,6.2085007391168171e-13,1.4790704150590405e-09,1.3296418935659751e-06,3.2536354506443213e-17,9.4503581932944978e-12,1.269313119724297e-11,3.1631495148375739e-14,3.1621809271996177e-14,7.480442487706531e-18,1.0737301868084064e-13,2.2054338918615002e-18,6.8287671212692684e-13,6.7982246430224119e-33,6.319688154007646e-33,6.3196985964174334e-33,1.1100626904322967e-17,9.8675794225064719e-20,9.69633277854916e-18,1.3859677864046925e-19,1.1469693962226117e-20,3.0075067924760355e-20,3.2005022875729254e-24,5.1178999691202321e-28,9.9608774199444054e-29,4.2139892718557651e-33,7.5765097884392209e-37,6.2123887485873369e-35,5.194001052381643e-31,1.6190503442591698e-35,6.0057987765766871e-14,1.5207577202285466e-19,2.0581412869017154e-22
6.985874884903355e-13,0.3614713197181304,1.2030977251995655e-11,1.0863715191230829e-17,1.082005491924335e-17,3.2645208248039174e-28,1.0255717287409725e-22,0.0,0.0,3.9020510261087303e-12,1.0150363375957399e-20,154.0,0.0,0.99999198280050805,1.0,18.999999994852921,2.2048846620285068e-07,2.1406740598868368e-06,1.7611938618653732e-06,1.7633240606032759e-06,7.6273405121734726e-07,3.6228592346847607e-09,6.310453751731783e-13,1.519686779840451e-09,1.363618047181273e-06,3.3576829168488189e-17,9.7543738828406875e-12,1.3100764347213151e-11,3.3168931202028151e-14,3.3158702650663797e-14,7.8897504884474183e-18,1.1203478937906884e-13,2.3388008758925865e-18,7.0484513458441431e-13,7.5944965413495414e-33,7.0599153773867688e-33,7.0599272292218428e-33,1.1648368163942522e-17,1.0347374239148953e-19,9.9626033120819866e-18,1.4243151507284482e-19,1.1878333594828605e-20,3.1681357910893521e-20,3.4285149280260161e-24,5.5742661047018006e-28,1.0849380110547332e-28,4.6662370116122549e-33,8.3971613374821832e-37,6.7748704675998192e-35,5.6573431097873385e-31,1.7803624715503038e-35,6.2665488865357054e-14,1.5696494008316686e-19,2.1579520022100487e-22
7.095628128910451e-13,0.36147131971781066,1.2220127364042184e-11,1.1208531991596188e-17,1.1162788119198476e-17,3.4350858106938685e-28,1.0746786038861496e-22,0.0,0.0,3.9855732535003386e-12,1.0529187760899938e-20,154.0,0.0,0.99999185718814287,1.0,18.999999994697838,2.2395248401513923e-07,2.154051808287568e-06,1.7888059803353776e-06,1.791009839430581e-06,7.8185912656938099e-07,3.7368664486203441e-09,6.4089496116044223e-13,1.5606674657263026e-09,1.3978099214057068e-06,3.46334737284164e-17,1.0063200656204523e-11,1.3514814379957902e-11,3.4755345434851193e-14,3.4744553613508681e-14,8.3139964445505248e-18,1.1681450282196913e-13,2.4778248979678313e-18,7.2716123032953166e-13,8.469385640767206e-33,7.8732272127020314e-33,7.8732406376463523e-33,1.221407977235785e-17,1.0842466070262154e-19,1.0231262267834281e-17,1.4630123967315633e-19,1.2294166540739849e-20,3.3344368345267459e-20,3.6685985013406286e-24,6.0628451316704889e-28,1.180062840400544e-28,5.1584708963175858e-33,9.2912939828764475e-37,7.3776774561641324e-35,6.1534104759646261e-31,1.9548490858498332e-35,6.5338958966223166e-14,1.6193133488634242e-19,2.260928202908088e-22
7.205381372917546e-13,0.3614713197174864,1.2409281638708779e-11,1.1558760223615567e-17,1.1510867704621591e-17,3.611906630203593e-28,1.1253287426035187e-22,0.0,0.0,4.0697827398076566e-12,1.091671990033219e-20,154.0,0.0,0.99999173158144938,1.0,18.999999994540655,2.2741650125510692e-07,2.1670959020372912e-06,1.8164163414260535e-06,1.8186952525841683e-06,8.0110185462144583e-07,3.8526172671075396e-09,6.5069156438415448e-13,1.6020065651233494e-09,1.4322121360494921e-06,3.5706278708011211e-17,1.037683844811759e-11,1.3935280117709531e-11,3.6391502760430337e-14,3.6380126661670793e-14,8.7534552199589545e-18,1.2171289370793135e-13,2.6226435395890517e-18,7.4982499524112107e-13,9.4292536763838373e-33,8.7655377854619522e-33,8.7655529632252331e-33,1.2798066745430585e-17,1.1353094414044788e-19,1.0502270916698047e-17,1.5020539680204941e-19,1.2717188795043414e-20,3.506508846756905e-20,3.9211754615453911e-24,6.5853261347083893e-28,1.2817914988082373e-28,5.6934900448356463e-33,1.0264147201925416e-36,8.0229584050640343e-35,6.6839208469115106e-31,2.1433570114922523e-35,6.807880897365431e-14,1.6697495092918451e-19,2.3671186667200101e-22
7.304159292523932e-13,0.36147131971719104,1.257952404492611e-11,1.1878593317669761e-17,1.1828710586608938e-17,3.7765084628831907e-28,1.1722531014980101e-22,0.0,0.0,4.146158882471962e-12,1.1273021111578893e-20,154.0,0.0,0.99999161854015739,1.0,18.999999994397403,2.3053411628175954e-07,2.1785571939215996e-06,1.8412641646898426e-06,1.8436118163264265e-06,8.1851847605530329e-07,3.9582829447280527e-09,6.597139155336687e-13,1.6395133926261488e-09,1.463349631525406e-06,3.6685612550362229e-17,1.0663225828574469e-11,1.4319183736345572e-11,3.7907206785711385e-14,3.7895286534474933e-14,9.1622022408890153e-18,1.2622350712372315e-13,2.7580489955608839e-18,7.7051963745091728e-13,1.0371376901212609e-32,9.6413532717867247e-33,9.6413701950229841e-33,1.3339533107950613e-17,1.1826141567587135e-19,1.0748156184265897e-17,1.5374812604751036e-19,1.3104052359170756e-20,3.6663895515777155e-20,4.1595316110690632e-24,7.0859884372637156e-28,1.3792749180956215e-28,6.2140196689834599e-33,1.1211578214841219e-36,8.6418634491523202e-35,7.1922967040763453e-31,2.3257346775924303e-35,7.0601760121924608e-14,1.7158022499479423e-19,2.4654785706636805e-22
7.402937212130317e-13,0.3614713197168922,1.2749769822823964e-11,1.2202811367616679e-17,1.2150884218714614e-17,3.9463913738468487e-28,1.2204642683912792e-22,0.0,0.0,4.2230917023285301e-12,1.1636519511610475e-20,154.0,0.0,0.99999150550324456,1.0,18.999999994252445,2.3365173084486182e-07,2.1897608925281799e-06,1.8661105660428851e-06,1.8685280927337658e-06,8.3602592943665306e-07,4.0653593766297e-09,6.6871379681412584e-13,1.6773016543141213e-09,1.4946495171019942e-06,3.7678021845705559e-17,1.0953510035851184e-11,1.4708282264288756e-11,3.9464379606702361e-14,3.9451897550701416e-14,9.5836946240399137e-18,1.308313395379522e-13,2.8983613768966289e-18,7.9149588550227649e-13,1.1393040715929322e-32,1.0591112020243793e-32,1.0591130862114209e-32,1.3896273461055649e-17,1.2312141830595682e-19,1.099588648263676e-17,1.573179103603199e-19,1.3496733064523676e-20,3.8310968606097497e-20,4.4086737501169529e-24,7.6168415994054365e-28,1.4826397147854371e-28,6.7738411171924963e-33,1.223146922146681e-36,9.2986484819381185e-35,7.7313481774898105e-31,2.5208631847020731e-35,7.3179088762073976e-14,1.7624803983763789e-19,2.5665170326875761e-22
7.501715131736703e-13,0.3614713197165898,1.2920018972383472e-11,1.2531415176353947e-17,1.2477388685206481e-17,4.121657965242935e-28,1.2699796585983033e-22,0.0,0.0,4.3005811982504202e-12,1.2007283608110702e-20,154.0,0.0,0.99999139247061297,1.0,18.99999999410581,2.3676934494442733e-07,2.2007127865748867e-06,1.8909555462265962e-06,1.8934440861942244e-06,8.5362217349951697e-07,4.1738458219134408e-09,6.7741380001038228e-13,1.7153672397768976e-09,1.5261081434029978e-06,3.8683499724713329e-17,1.1247691024452698e-11,1.5102574843729212e-11,4.1063578553818868e-14,4.1050516738702012e-14,1.0018132707601241e-17,1.3553688909266258e-13,3.0436824092523291e-18,8.1275373653889881e-13,1.2499759124391942e-32,1.1619940090982375e-32,1.1619961039151971e-32,1.4468511589540683e-17,1.2811269747182852e-19,1.1245434864715456e-17,1.6091436313535394e-19,1.3895227960802426e-20,4.0007027726686855e-20,4.6689250038416034e-24,8.1792403029404375e-28,1.5921500093649255e-28,7.3753065562474697e-33,1.3328241647009142e-36,9.9950395671342415e-35,8.3024531615903052e-31,2.7294455824459684e-35,7.581107349425951e-14,1.8097839148546435e-19,2.6702695518844572e-22
7.600493051343089e-13,0.36147131971628393,1.3090271493586337e-11,1.2864405546402164e-17,1.2808224070355356e-17,4.3024116721848822e-28,1.3208166877851157e-22,0.0,0.0,4.378627369154853e-12,1.238538212659536e-20,154.0,0.0,0.99999127944216681,1.0,18.999999993957488,2.3988695858046918e-07,2.2114185357021849e-06,1.9157991059819958e-06,1.918359800354726e-06,8.7130521249426499e-07,4.283741540068954e-09,6.8621790444399975e-13,1.7537060983257012e-09,1.5577219424263061e-06,3.9702039285083279e-17,1.1545768749519521e-11,1.5502060617104068e-11,4.2705360865462616e-14,4.2691701034409408e-14,1.0465716813494706e-17,1.4034064275720194e-13,3.1941142397203949e-18,8.3429318774953793e-13,1.3697351985088024e-32,1.2733247887009845e-32,1.2733271144667801e-32,1.5056471728291228e-17,1.3323699845723022e-19,1.1496774774919249e-17,1.6453710338458999e-19,1.4299534090975666e-20,4.1752792494546444e-20,4.9406132771929032e-24,8.7745796548172177e-28,1.7080778173023247e-28,8.0208741819716288e-33,1.4506522548653096e-36,1.0732815141308771e-34,8.9070307574625096e-31,2.9522138706075602e-35,7.8497986669066245e-14,1.8577127597814579e-19,2.7767716084815921e-22
7.699270970949475e-13,0.3614713197159746,1.326052738641483e-11,1.3201783279904943e-17,1.3143390458434997e-17,4.48875676275523e-28,1.3729927719688082e-22,0.0,0.0,4.4572302140031093e-12,1.2770884010413652e-20,154.0,0.0,0.99999116641781205,1.0,18.999999993807485,2.4300457175300038e-07,2.2218836708942153e-06,1.9406412460497107e-06,1.9432752388121397e-06,8.8907309603913082e-07,4.3950457909746054e-09,6.9552053657788391e-13,1.7923142388753314e-09,1.5894874272784962e-06,4.0733633680208647e-17,1.1847743166825812e-11,1.5906738727097449e-11,4.4390283688024596e-14,4.4376007281342498e-14,1.0926647246968391e-17,1.4524307636466921e-13,3.34975943513253e-18,8.5611423636791861e-13,1.4991947194012628e-32,1.393673218345925e-32,1.3936757970343946e-32,1.5660378562243661e-17,1.384960663885645e-19,1.1749880048429964e-17,1.6818575572602055e-19,1.4709648491619251e-20,4.3548982155207594e-20,5.224071254627682e-24,9.4042952570561693e-28,1.8307030627549941e-28,8.7131085392287391e-33,1.5771145362191556e-36,1.1513806106233296e-34,9.5465413444615925e-31,3.1899291132751039e-35,8.124009440789454e-14,1.9062668936764687e-19,2.8860586638427484e-22
7.798048890555861e-13,0.36147131971566193,1.3430786650851756e-11,1.3543549178629264e-17,1.3482887933722134e-17,4.680798338059285e-28,1.4265253275175529e-22,0.0,0.0,4.5363897317994598e-12,1.3163858420739385e-20,154.0,0.0,0.9999910533974572,1.0,18.999999993655813,2.4612218446203351e-07,2.2321135992611907e-06,1.9654819671699754e-06,1.9681904064959947e-06,9.0692391743380707e-07,4.5077578348971191e-09,7.0432529706130537e-13,1.8311877285014029e-09,1.6214011891598781e-06,4.1778276119639719e-17,1.2153614232762726e-11,1.6316608316640333e-11,4.6118904075929047e-14,4.6103992230671437e-14,1.1401124294227056e-17,1.5024465502587189e-13,3.5107209633775676e-18,8.7821687967166728e-13,1.6390000390667696e-32,1.5236394448453953e-32,1.5236423001970223e-32,1.6280457225781306e-17,1.4389164623537483e-19,1.2004724901738121e-17,1.7185995024798362e-19,1.5125568194400321e-20,4.5396315581591764e-20,5.5196363958803012e-24,1.006986418200176e-27,1.9603137700143529e-28,9.4546857139019796e-33,1.7127160496561798e-36,1.2339897118632727e-34,1.0222487580834775e-30,3.4433826981485343e-35,8.4037656834511825e-14,1.9554462771775352e-19,2.9981661604945e-22
7.896826810162247e-13,0.36147131971534574,1.3601049286880462e-11,1.3889704043965701e-17,1.3826716580496511e-17,4.8786423322624171e-28,1.4814317711506114e-22,0.0,0.0,4.6161059215904006e-12,1.3564374736558343e-20,154.0,0.0,0.99999094038101266,1.0,18.999999993502474,2.4923979670758107e-07,2.242113607223792e-06,1.9903212700826286e-06,1.9931053067516062e-06,9.248558125365358e-07,4.6218769324913282e-09,7.1316280496199423e-13,1.8703226914692994e-09,1.6534598953569556e-06,4.2835959676092674e-17,1.2463381904330856e-11,1.6731668528910444e-11,4.7891778991663816e-14,4.7876212541261815e-14,1.1889348220981635e-17,1.5534583340496322e-13,3.6771021810204751e-18,9.0060111498155754e-13,1.7898309770769685e-32,1.6638554614579871e-32,1.6638586190983979e-32,1.6916933302311101e-17,1.4942548281067063e-19,1.2261283926217993e-17,1.7555932241777306e-19,1.5547290226966751e-20,4.7295511273357587e-20,5.8276509330457491e-24,1.0772805643134571e-27,2.0972061952188856e-28,1.0248396986663083e-32,1.8579842886220509e-36,1.321302747752699e-34,1.0936415092189348e-30,3.7133972426873096e-35,8.6890928229233418e-14,2.0052508710394993e-19,3.1131295221441838e-22
7.985726937807994e-13,0.36147131971505814,1.3754288542003949e-11,1.4204996651268008e-17,1.4139865583874675e-17,5.0617512211254501e-28,1.5320366399338532e-22,0.0,0.0,4.6883264462031558e-12,1.3931345267236875e-20,154.0,0.0,0.99999083866948357,1.0,18.999999993363041,2.5204564733230344e-07,2.25092130628336e-06,2.0126754307476728e-06,2.0155284914385764e-06,9.410623290726297e-07,4.7257865404592593e-09,7.2119444287770969e-13,1.9057645600611265e-09,1.6824339639717414e-06,4.3799019391053506e-17,1.2745504371501283e-11,1.7109659994420538e-11,4.9525664292548855e-14,4.9509492058867955e-14,1.2340668839375593e-17,1.6002241922828542e-13,3.83156484151882e-18,9.2098768574567934e-13,1.9355961587813611e-32,1.799362343539929e-32,1.7993657968080704e-32,1.7503968365565217e-17,1.5452558719329669e-19,1.2493631962739059e-17,1.7890998725346791e-19,1.5931798588785956e-20,4.9049723171739655e-20,6.1157949487981143e-24,1.1438696472370851e-27,2.2268868158929396e-28,1.1009713872069602e-32,1.9974452927816122e-36,1.4040710843634117e-34,1.1612736344548718e-30,3.9712755812704127e-35,8.9506709196484181e-14,2.050609528030731e-19,3.2190675747418031e-22
8.074627065453741e-13,0.3614713197147678,1.3907530528092328e-11,1.4523845554031609e-17,1.4456522965870734e-17,5.2497249503860214e-28,1.5837811631753351e-22,0.0,0.0,4.7609978737563299e-12,1.4304531998863793e-20,154.0,0.0,0.99999073696098839,1.0,18.999999993222261,2.548514975816208e-07,2.2595506441432778e-06,2.0350284438022952e-06,2.0379514653850961e-06,9.5733173860105973e-07,4.8308347249097077e-09,7.2921630055203005e-13,1.9414123822380931e-09,1.7115204732766989e-06,4.4772631892841574e-17,1.3030783024384272e-11,1.7491854546237551e-11,5.1196252722326261e-14,5.1179458712380884e-14,1.2803432591173461e-17,1.6478035791858562e-13,3.9905773542037794e-18,9.4160234200574961e-13,2.0914176121359252e-32,1.9442178962255007e-32,1.9442216690573079e-32,1.8104633501594725e-17,1.5974036444656632e-19,1.2727330193116765e-17,1.8228049671873865e-19,1.6321002255746603e-20,5.0847048446994047e-20,6.4145602529413601e-24,1.2137292010074957e-27,2.3629401025274465e-28,1.1817818494027771e-32,2.145599589297959e-36,1.4909603730424059e-34,1.232229790219267e-30,4.2439055345482235e-35,9.2167993105483932e-14,2.0964745452715071e-19,3.3273733533553333e-22
8.163527193099488e-13,0.3614713197144748,1.406077524513457e-11,1.484625133568891e-17,1.4776688787930924e-17,5.4426424769656053e-28,1.6366780383928815e-22,0.0,0.0,4.8341202036405355e-12,1.4683985961225746e-20,154.0,0.0,0.99999063525546605,1.0,18.999999993080145,2.5765734745554173e-07,2.2680052325344228e-06,2.057380309785028e-06,2.0603742312893422e-06,9.7366276752315659e-07,4.9370209476657491e-09,7.372396270692773e-13,1.9772634487113131e-09,1.7407171463315385e-06,4.5756792191125433e-17,1.3319217832867403e-11,1.7878251560250485e-11,5.2903950115724938e-14,5.288651811446068e-14,1.3277785424207682e-17,1.6961995997293952e-13,4.1542158400556786e-18,9.6244508189626231e-13,2.2578666361921814e-32,2.0989532286833306e-32,2.0989573466563221e-32,1.8719094092412631e-17,1.6507108621484461e-19,1.2962360855750462e-17,1.8567059599107534e-19,1.671489905449703e-20,5.2688010108697177e-20,6.7242062395696221e-24,1.2869789239418649e-27,2.505599506255564e-28,1.2674995840872583e-32,2.302880620892611e-36,1.5821235957721042e-34,1.3066317770770106e-30,4.5319543636783742e-35,9.4874953606237727e-14,2.1428458943899374e-19,3.4380726428184789e-22
