Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198)
2.3907483723579932e-08,0.770627970231678,6.5921517807181651e-10,1.7065679582694628e-12,3.6698004633619985e-11,8.3171156614973504e-17,2.4071378245954422e-12,0.0,0.0,2.251745242482658e-06,2.6856868741241558e-09,154.0,0.0,0.99756070650694928,1.0,18.999747503946573,0.00033987290278803472,7.1943280146550134e-09,0.00066664587028604017,0.00091589691734212276,0.00011556509588620181,0.0002472331732949638,3.9220596988283842e-10,2.6096796149405332e-06,0.00012811387000766396,5.267037187081248e-12,1.6799672531238439e-05,1.586299224508174e-07,4.4650229659956752e-06,4.4624545653894423e-06,1.5224404969959773e-09,4.5632961142807498e-09,1.0263718735573236e-09,1.5206525620641496e-06,2.828709829561592e-12,2.9068430296687171e-12,2.9113592044360163e-12,3.9451374132976885e-07,1.4762895585223663e-11,3.5940859980325379e-14,4.4272209654435935e-16,2.1738203537403637e-15,1.3438019159077657e-11,1.8764830176912709e-11,4.682261866831571e-12,6.5573062418970644e-13,3.1456874560537341e-13,3.4705957123147005e-15,2.0315795521788339e-19,5.2637017760119564e-14,1.2108928735939673e-16,4.0214259480928344e-09,1.7308865728171595e-14,6.3246706847867616e-15,2.1274897844635762e-18,3.4850155948950247e-18,1.6384500279845228e-14,1.962415761821445e-22,1.1107275673134743e-22,1.3988888118201653e-15,1.5446319126557309e-20,2.0344819992836407e-16,5.2447818567923176e-21,4.6090572804026638e-23,4.0101617346563487e-20,4.7974393611037182e-17,2.6750281841280398e-17,4.3206685222297309e-18,2.2934121655125006e-12,7.5135467716078211e-17,1.5954992837517721e-16,5.6251645315903961e-16,2.2000638381081799e-18,3.5677125058827322e-20,7.8344872610785732e-17,3.2266227308828445e-19,1.1121537685693158e-20,2.1878801111620535e-17,1.690344324752705e-17,9.4811597288928824e-20,1.7243958211597952e-20,7.9539175835580097e-20,1.0051436649557415e-18,1.2628203027881457e-09,6.4566963995743465e-15,2.8659346280285174e-15
2.4638790122989084e-08,0.7706279378328293,6.9220774242502068e-10,1.8421272673579986e-12,4.1243823605455936e-11,9.5616185951176923e-17,2.7883883357644146e-12,0.0,0.0,2.3910149597932936e-06,3.0280753740607922e-09,154.0,0.0,0.99748588394144966,1.0,18.999739726113908,0.00035015480359927115,7.1938569411024761e-09,0.00068679250513975867,0.00094377707343515187,0.00011909509835468388,0.00025475457074701052,4.0414467998301925e-10,2.6891238468715839e-06,0.00013202853747910494,5.4272724813266529e-12,1.7840657445855188e-05,1.6351000077948534e-07,4.7458428585612963e-06,4.7431109837848871e-06,1.618191369582198e-09,4.7212839492790741e-09,1.0909255433205508e-09,1.6248151505029561e-06,3.287748320089657e-12,3.386016127623858e-12,3.3914403485326048e-12,4.3165027112726803e-07,1.5788037050158176e-11,3.7034976669647937e-14,4.7255636421711412e-16,2.3783564248179215e-15,1.4838885854410371e-11,2.135773372433909e-11,5.3434848485680007e-12,7.5766239796991692e-13,3.7074469093910949e-13,4.2113101644028743e-15,2.347383954605015e-19,6.1856263789530236e-14,1.4891408255529596e-16,4.1601272333829016e-09,1.9104063664829948e-14,6.9845015768218769e-15,2.3481487352338431e-18,3.9118574001779107e-18,1.8401260255174957e-14,2.1671477726213196e-22,1.2266059111336338e-22,1.6142582585776968e-15,1.7824398862052049e-20,2.3354815549173734e-16,6.0207401692464719e-21,5.2909626794840963e-23,4.6034623835055268e-20,5.6634620367834674e-17,3.117315447091188e-17,5.1831336103142585e-18,2.6262701321440511e-12,8.6211543591237187e-17,1.872846357899757e-16,6.629667951557443e-16,2.5826959222439471e-18,4.2048177444651269e-20,9.5145372997166986e-17,3.9306373509187115e-19,1.2371935658592088e-20,2.5072536233545624e-17,2.0278332286608535e-17,1.1709909674203544e-19,2.1363232081134876e-20,1.0133019783341104e-19,1.2286135062328855e-18,1.326762505441975e-09,6.7836252035973543e-15,3.0110485393720203e-15
2.5370096522398235e-08,0.7706279054833681,7.2574053011903088e-10,1.9840489828546813e-12,4.6194338417888758e-11,1.0946889418755017e-16,3.2162716911009266e-12,0.0,0.0,2.5344228079272538e-06,3.4021287675356608e-09,154.0,0.0,0.99741104988081253,1.0,18.999731946820365,0.00036042995287407104,7.1933857787945864e-09,0.00070692594532988182,0.00097164830229328045,0.00012262479722836671,0.00026227102856479496,4.1607955843018545e-10,2.7685425821928465e-06,0.00013594294888240189,5.5874025419696862e-12,1.8912770896522413e-05,1.6838689115816976e-07,5.0351682078731123e-06,5.0322676076483808e-06,1.7168422077500697e-09,4.8792678831090608e-09,1.1574343826868161e-09,1.7329890240219138e-06,3.8039822210383079e-12,3.9263111900598864e-12,3.9327906491874976e-12,4.7103672403976279e-07,1.6853144093297392e-11,3.8128742216217904e-14,5.0352412794449649e-16,2.5952994027143622e-15,1.6334975108767167e-11,2.4212178836533211e-11,6.0728843867320116e-12,8.7144896733087846e-13,4.3460242605764576e-13,5.0798807747779032e-15,2.6999168321527958e-19,7.2335217707636688e-14,1.8202911999417765e-16,4.2988211657946517e-09,2.1032054789104861e-14,7.6934288840746696e-15,2.5851305095344648e-18,4.3774111014509532e-18,2.060185214580246e-14,2.3871133954950623e-22,1.3511064813026753e-22,1.8556966019994551e-15,2.0490328095191372e-20,2.6708750003396665e-16,6.8853634673436478e-21,6.0507864004592282e-23,5.2645569230766321e-20,6.6556712564993834e-17,3.6168850269245827e-17,6.1858120933721584e-18,2.9960704094644843e-12,9.853705116421576e-17,2.1883774875563647e-16,7.7762180366712175e-16,3.0180329625513177e-18,4.9320169622853073e-20,1.1489498657190023e-16,4.7603579555876664e-19,1.3720315889844922e-20,2.8619692445423062e-17,2.4202050202375848e-17,1.437055899892785e-19,2.6293571497882964e-20,1.2815408045815423e-19,1.4936275992848203e-18,1.3915871082153191e-09,7.1150654048512018e-15,3.1581649245558902e-15
2.683270932121654e-08,0.7706278409318242,7.9436769686271663e-10,2.2873530472925826e-12,5.7400222875644028e-11,1.4184213057855193e-16,4.2286067027857809e-12,0.0,0.0,2.8336361929260034e-06,4.2528145143886758e-09,154.0,0.0,0.99726134754780527,1.0,18.999716383704317,0.00038096001199998197,7.1924431898830805e-09,0.00074715296486156104,0.0010273636902263753,0.00012968328404657739,0.00027728902200616795,4.3993769699823313e-10,2.9273027420769279e-06,0.00014377100331508541,5.9073447619361056e-12,2.1150324684627196e-05,1.7813104095932522e-07,5.6393129566679155e-06,5.6360590194952219e-06,1.9228361077784425e-09,5.1952185642396245e-09,1.2963123969222253e-09,1.9615727382515268e-06,5.0286611724138872e-12,5.2132159668869027e-12,5.2223230578870056e-12,5.5681893608321769e-07,1.9105281752757905e-11,4.0315208575153895e-14,5.6891721363039418e-16,3.0678417179291792e-15,1.9625405797307632e-11,3.0774462384926784e-11,7.7545480562143599e-12,1.1383611816393626e-12,5.8836027681752955e-13,7.270803234801207e-15,3.5268627431734035e-19,9.7584866405984533e-14,2.6745787760818093e-16,4.5761829916275768e-09,2.5310516355122098e-14,9.2675360111151273e-15,3.1110249200507226e-18,5.4339342186944678e-18,2.5598838029831258e-14,2.8755265956056243e-22,1.6275484139055132e-22,2.4262485984624645e-15,2.6790286493499772e-20,3.4561874691611761e-16,8.9098485930090484e-21,7.8298880928501493e-23,6.8124876300372996e-20,9.0765934413248289e-17,4.8098970814057235e-17,8.6848718829611299e-18,3.8583518704577108e-12,1.273443249657075e-16,2.9501201794704863e-16,1.0557107281221557e-15,4.0690942113239874e-18,6.6957990886427933e-20,1.6492520080126219e-16,6.8699302964800682e-19,1.6728940148804929e-20,3.6884544868960894e-17,3.3982091716229915e-17,2.1263083254545125e-19,3.9113354396510618e-20,2.0088483585150672e-19,2.1742217174390398e-18,1.5237406733732095e-09,7.7907496462238379e-15,3.4580809347414956e-15
2.8295322120034842e-08,0.770627776575482,8.6498234522699992e-10,2.6172018206606465e-12,7.0502396443013963e-11,1.8122893042811164e-16,5.4797980821481498e-12,0.0,0.0,3.1493512672730493e-06,5.2534406936347333e-09,154.0,0.0,0.99711160005516142,1.0,18.999700814306618,0.00040146311052217135,7.1915002518602766e-09,0.00078732637664843941,0.0010830425057947902,0.00013674055605171311,0.00029228694759072301,4.6378013919919852e-10,3.0859584550416079e-06,0.00015159803296661676,6.2268594577675859e-12,2.3512215659367725e-05,1.8786223800055442e-07,6.2774122802800349e-06,6.2737835837539333e-06,2.1404067443200285e-09,5.5111399430287547e-09,1.4429954977434985e-09,2.2068074224544813e-06,6.5468209545775023e-12,6.816869272296009e-12,6.8294369009423205e-12,6.5237830740810733e-07,2.1523357193758883e-11,4.2500236477013256e-14,6.3901535048454196e-16,3.5943122685855489e-15,2.3334431359467149e-11,3.8594465014938001e-11,9.7653545486694582e-12,1.4644119140870542e-12,7.8225281685100822e-13,1.020108412868881e-14,4.5370313692579546e-19,1.2949507303425512e-13,3.8502633660511524e-16,4.8535054972682422e-09,3.0193476835576719e-14,1.1065302509732195e-14,3.7112240299385584e-18,6.6737786520200188e-18,3.1467114988680502e-14,3.4333367178654979e-22,1.9432690131702677e-22,3.1308679412874702e-15,3.4570600180797344e-20,4.414465060987439e-16,1.1380224700629686e-20,1.0000837068581434e-22,8.7013501661318707e-20,1.2187803056611962e-16,6.301381061338102e-17,1.1981138235469766e-17,4.9054410967500356e-12,1.6242502189488013e-16,3.9158955300173817e-16,1.4102564556342426e-15,5.4018148523177879e-18,8.9445147223683922e-20,2.3225079113707336e-16,9.7211229078409147e-19,2.0183789188614638e-20,4.6906227837269039e-17,4.6883081717268824e-17,3.0792585326749186e-19,5.6915718518359287e-20,3.0725964811813511e-19,3.1066444019171742e-18,1.6590092134983725e-09,8.4823594733896203e-15,3.7650658345175605e-15
2.9757934918853145e-08,0.7706277124127788,9.3747603850762689e-10,2.9742782642653831e-12,8.5695774744415068e-11,2.2864571197764506e-16,7.0093265556096392e-12,0.0,0.0,3.4815327498356744e-06,6.4205454460566868e-09,154.0,0.0,0.99696180794989331,1.0,18.999685238336649,0.00042193927877332037,7.1905569686643841e-09,0.0008274456308502761,0.0011386841749673597,0.00014379661295615314,0.00030726460018458824,4.8760663920813789e-10,3.2445080852809414e-06,0.00015942403749883232,6.5459422593073146e-12,2.5998324317869063e-05,1.9758034900506721e-07,6.9494207808747524e-06,6.9453955833105877e-06,2.369538494042778e-09,5.8270270441930194e-09,1.5974731516319211e-09,2.4690959717275209e-06,8.4071846299432547e-12,8.792255612812523e-12,8.8093153563254425e-12,7.5823092046123192e-07,2.4111410844298813e-11,4.4683803393255632e-14,7.1393230260449668e-16,4.1775658317382129e-15,2.7487092239621775e-11,4.7823325686281875e-11,1.2145685316339047e-11,1.8581818706892431e-12,1.0233679776209324e-12,1.4058522834763506e-14,5.7570074319311595e-19,1.6931501602538493e-13,5.4416524578430365e-16,5.1307851343716134e-09,3.5731791010199759e-14,1.3105647510762158e-14,4.3919790197819757e-18,8.1171402542759748e-18,3.83031547049115e-14,4.0664139811012761e-22,2.3015908236916651e-22,3.992175309768262e-15,4.4081044220624969e-20,5.5719547395461779e-16,1.4364153918607963e-20,1.2623095037326261e-22,1.0982879775348363e-19,1.6136851501734391e-16,8.1440110908815036e-17,1.6267570253931093e-17,6.1649581485341953e-12,2.0473239372247012e-16,5.1257964788089538e-16,1.8566691607279135e-15,7.0715662936435093e-18,1.1775905178275124e-19,3.2147685292465258e-16,1.351460557386302e-18,2.412206940044938e-20,5.8937635218193845e-17,6.366083385459776e-17,4.3740892570165152e-19,8.120057988466549e-20,4.5971717282591762e-19,4.3647252229561248e-18,1.7971419745471549e-09,9.1886127681266024e-15,4.0785505300800109e-15
3.122054771767145e-08,0.7706276484421545,1.0117459299302887e-09,3.359228772734762e-12,1.0318323983212938e-10,2.8518820962965395e-16,8.8606679078727319e-12,0.0,0.0,3.830144216326069e-06,7.7715037158768044e-09,154.0,0.0,0.99681197177876402,1.0,18.999669655505055,0.0004423885470624098,7.1896133442318638e-09,0.00086751018004724051,0.0011942881250553874,0.00015085145447468138,0.00032222177555882748,5.1141695177452683e-10,3.4029500008112744e-06,0.00016724901657571537,6.8645888156771596e-12,2.8608529894587564e-05,2.0728524128066148e-07,7.6552925969092399e-06,7.6508488014747814e-06,2.6102155631662259e-09,6.1428769155296208e-09,1.759734710152756e-09,2.7488404403903251e-06,1.0663304662026993e-11,1.1200330271307876e-11,1.1223145857486629e-11,8.7489098543514337e-07,2.6873474748259215e-11,4.6865886847981779e-14,7.9378159617104928e-16,4.8204468534257802e-15,3.2108347286976369e-11,5.8620481571222574e-11,1.4938185969415141e-11,2.3288923510059921e-12,1.3194853857401702e-12,1.9064562046644117e-14,7.2153603390356973e-19,2.1844232349501932e-13,7.5637259533213936e-16,5.4080198285724835e-09,4.1977923144795201e-14,1.5408091658259679e-14,5.159738915332766e-18,9.7852009085880128e-18,4.6208165830109825e-14,4.7808152413724411e-22,2.7059420267617605e-22,5.0352017089740082e-15,5.5598008260729056e-20,6.9571414270283178e-16,1.7935067497214249e-20,1.5761193736861336e-22,1.3713222861915851e-19,2.1093007755068524e-16,1.0395994997765555e-16,2.1770015895171127e-17,7.6670622492495904e-12,2.5530895009444987e-16,6.6252262476585591e-16,2.412451753389608e-15,9.1410569455999941e-18,1.5300985389767751e-19,4.3810844698997023e-16,1.8490878355083585e-18,2.8581755379926555e-20,7.3252118487547611e-17,8.5200111677858583e-17,6.1061393001726439e-19,1.1380189995666367e-19,6.742658256085806e-19,6.0387813056066451e-18,1.9379076047544398e-09,9.9083266178405458e-15,4.3980099620258743e-15
3.2683160516489755e-08,0.7706275846620512,1.0876944724450707e-09,3.7726652163570014e-12,1.2317543233549604e-10,3.5203226917016261e-16,1.1081458918263448e-11,0.0,0.0,4.195148107085641e-06,9.3245223658524697e-09,154.0,0.0,0.99666209208826251,1.0,18.99965406552371,0.00046281094567474242,7.1886693824972581e-09,0.00090751947926768573,0.0012498537847395548,0.00015790508032504128,0.00033715827039979988,5.3521083223379125e-10,3.5612825735479679e-06,0.00017507296986414447,7.1827947954983772e-12,3.1342710365391177e-05,2.1697678272722472e-07,8.394981405183255e-06,8.3900965223863929e-06,2.8624219875995244e-09,6.4586878751596685e-09,1.9297694100483223e-09,3.0464420237420799e-06,1.3373736710859922e-11,1.410831570843117e-11,1.4138420035402345e-11,1.0028708157191939e-06,2.9813572382699853e-11,4.9046464418990213e-14,8.7867651429630812e-16,5.525789311605453e-15,3.7223072105157815e-11,7.1153612966485943e-11,1.8187751069826537e-11,2.8864088914156725e-12,1.6790886340712799e-12,2.5478042062300086e-14,8.9426554723388951e-19,2.7843144729134189e-13,1.0355287427975009e-15,5.6852084225608983e-09,4.8985930997832856e-14,1.7992751024919325e-14,6.0211486213932792e-18,1.1700113346710843e-17,5.5288020780456577e-14,5.5827821040512613e-22,3.1598553718069182e-22,6.2874988920112158e-15,6.9425715806644808e-20,8.600778509092012e-16,2.2172244426821908e-20,1.9484804041254083e-22,1.6952997103941244e-19,2.7249048805858588e-16,1.312122964314931e-16,2.8750528412323981e-17,9.4445545844895161e-12,3.1529016987083257e-16,8.4652913403291878e-16,3.0973588365873007e-15,1.1680875436955538e-17,1.9645052140948647e-19,5.8866944128556536e-16,2.4935611972664481e-18,3.3601535368419253e-20,9.0143888313588156e-17,1.1252766321476882e-16,8.3904804199567723e-19,1.5693860346076562e-19,9.7124659743533379e-19,8.2382445765451e-18,2.0810926551884407e-09,1.0640409648700194e-14,4.7229597022620963e-15
3.414577331530806e-08,0.7706275210709128,1.165229143069374e-09,4.2151668956580388e-12,1.4589054636025824e-10,4.3043449914690215e-16,1.3723659881025616e-11,0.0,0.0,4.5765057348914327e-06,1.1098635173149656e-08,154.0,0.0,0.9965121694245741,1.0,18.999638468105744,0.00048320650487196381,7.1877250873929829e-09,0.00094747298601569258,0.0013053805840967175,0.00016495749022834617,0.00035207388231943491,5.5898803651879189e-10,3.7195041793818223e-06,0.00018289589703444502,7.5005558871104946e-12,3.4200742451696041e-05,2.2665484184278346e-07,9.1684404229139363e-06,9.1630915314664088e-06,3.1261416330945444e-09,6.7744589566873539e-09,2.1075663733412209e-09,3.3623010397643664e-06,1.6602207111087807e-11,1.7589996240317331e-11,1.7629232102599429e-11,1.1426808035484721e-06,3.2935718474586722e-11,5.1225513738829706e-14,9.6873009185663921e-16,6.2964165804950778e-15,4.2856057524548152e-11,8.5598589421115091e-11,2.1941509272573172e-11,3.5412441709932619e-12,2.1113758776821766e-12,3.3599133476079457e-14,1.0971463190540079e-18,3.5100203187524326e-13,1.3982391702586257e-15,5.9623502634130114e-09,5.6811452346985616e-14,2.0880331973588374e-14,6.9830472654673277e-18,1.3884986946750146e-17,6.5653187208904823e-14,6.4787393294554245e-22,3.6669672739756869e-22,7.7792476446641267e-15,8.5897419891821914e-20,1.053591323083889e-15,2.7160876885238413e-20,2.3868793494698636e-22,2.0767341496265486e-19,3.4823070660437398e-16,1.6389437748476307e-16,3.7510760804691911e-17,1.1532980262826068e-11,3.8590818514760828e-16,1.0703201052604122e-15,3.9335584227659596e-15,1.4770042834882858e-17,2.4948709798603254e-19,7.8082984247373008e-16,3.318537578142814e-18,3.9220759962759047e-20,1.0992838850563337e-16,1.4682556831491897e-16,1.1364709016729413e-18,2.1326980639317487e-19,1.3762050229097287e-18,1.1094540243185775e-17,2.2265001920295558e-09,1.1383854930028279e-14,5.0529528044776428e-15
3.560838611412636e-08,0.7706274576671858,1.2442621811268253e-09,4.6872824127052232e-12,1.7155412712282048e-10,5.2173278947905508e-16,1.684371373127447e-11,0.0,0.0,4.9741772927913515e-06,1.3113697707056294e-08,154.0,0.0,0.99636220433355593,1.0,18.999622862965563,0.00050357525489208381,7.1867804628491627e-09,0.00098737016029837939,0.0013608679546265922,0.00017200868390933636,0.00036696840986541842,5.8274832117126142e-10,3.8776131982551862e-06,0.0001907177977607374,7.8178677987883359e-12,3.7182501624659126e-05,2.3631928772973781e-07,9.9756224098330274e-06,9.9697861159099713e-06,3.4013581954133825e-09,7.0901895560251705e-09,2.2931146074472853e-09,3.6968169107802932e-06,2.0417774160162636e-11,2.1726010969497841e-11,2.1776575655571362e-11,1.2948293958534675e-06,3.6243918817055065e-11,5.340301249584759e-14,1.0640551103132534e-15,7.1351412963169118e-15,4.9032008189765055e-11,1.0213941691628673e-10,2.6248808768290106e-11,4.3045602464000095e-12,2.6262689100872875e-12,4.3773446713069696e-14,1.3336365753419658e-18,4.3804727851713029e-13,1.8642057198599125e-15,6.239444943565051e-09,6.5511693978592537e-14,2.4092126942955916e-14,8.0524668441694846e-18,1.6363874540153261e-17,7.7418664300854043e-14,7.4752935252336675e-22,4.231017074028892e-22,9.5433640366810632e-15,1.0537657629560536e-19,1.2797907516911577e-15,3.2992123888102082e-20,2.899327347883402e-22,2.5225957373104574e-19,4.4060316580800589e-16,2.0276287580914384e-16,4.8395428641427371e-17,1.3970729417170214e-11,4.6849543708457111e-16,1.3402673036121303e-15,4.9457962197749142e-15,1.8496573237419535e-17,3.1368912341818196e-19,1.0235417635335543e-15,4.3633760172324704e-18,4.5479395416124829e-20,1.3294264427231113e-16,1.8944486135743461e-16,1.5191957502505105e-18,2.8595445449457946e-19,1.9208810338288647e-18,1.4764226410635243e-17,2.3739485130286e-09,1.2137733411390601e-14,5.387576891064285e-15
3.7070998912944665e-08,0.7706273944493186,1.324710340209429e-09,5.1895314606463109e-12,2.003988713779618e-10,6.2734670258509593e-16,2.0502701706209705e-11,0.0,0.0,5.3881218619741452e-06,1.5390382086375798e-08,154.0,0.0,0.99621219736070898,1.0,18.999607249818862,0.0005239172259494957,7.1858355127934246e-09,0.001027210464652971,0.0014163153292783271,0.00017905866109648133,0.00038184165253128986,6.0649144335319224e-10,4.0356080142377329e-06,0.00019853867172108574,8.1347262589571122e-12,4.0287862109428133e-05,2.4596999010183606e-07,1.0816479670306309e-05,1.0810132065221948e-05,3.6880552005104146e-09,7.4058792786498462e-09,2.4864030052983265e-09,4.0503881450768325e-06,2.4894983162192426e-11,2.6604144902523753e-11,2.6668638832989536e-11,1.4598230703182574e-06,3.9742170085278698e-11,5.5578938435233163e-14,1.1647640925224165e-15,8.0447652244777118e-15,5.577554125960284e-11,1.209681860013649e-10,3.1161203000057258e-11,5.1881701482507228e-12,3.2344207973402677e-12,5.6396321700861437e-14,1.6073962267716969e-18,5.4164230495102515e-13,2.4566277645192187e-15,6.5164921957219989e-09,7.514542317242669e-14,2.7650011169438262e-14,9.2366311763726392e-18,1.9161760273066982e-17,9.0703924111248946e-14,8.5792321292339258e-22,4.8558464626428856e-22,1.1615603682352086e-14,1.2825799477995595e-19,1.5424454526815085e-15,3.976315394478939e-20,3.4943636718338121e-22,3.040314102403957e-19,5.5235020523337183e-16,2.4863496261021886e-16,6.1795835478987638e-17,1.6799137405270206e-11,5.6448830202349867e-16,1.6634344689605648e-15,6.1615623937487138e-15,2.2958042425226228e-17,3.9080021102660031e-19,1.3271843729057729e-15,5.6737909326525105e-18,5.2417980198853672e-20,1.5954558571371284e-16,2.4191940714416511e-16,2.0064135119018252e-18,3.7871557009561537e-19,2.6443277862589097e-18,1.9432410225225957e-17,2.5232699648860065e-09,1.2901187875705561e-14,5.7264514690833865e-15
