Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448)
5.4936677034376895e-08,0.714096751530291,5.4755373108399392e-08,6.0046077013286509e-10,7.6162000737674671e-08,7.1640293870575199e-13,1.9811456677783563e-08,0.0,0.0,8.2340340433513859e-05,2.1247146091607403e-06,154.0,0.0,0.97647040452386014,1.0,18.998628066546182,0.0022718216192589903,5.9395413811530507e-08,0.0059485401775601658,0.0075236992763827986,0.0023610236140230558,0.0012281919877377158,2.4614792555664022e-09,1.618821404335263e-05,0.0031098613541930839,1.918846871328355e-11,0.00059239604069056,3.0378313702178857e-06,0.00035028857753024648,0.0003498788477208973,9.9562362448485832e-08,1.8504079725773606e-07,6.4040042452056736e-08,8.1255002802343298e-05,2.8548233754531791e-08,4.4529325119060085e-08,4.5188990425234593e-08,4.2809070472704911e-05,1.6874468092434034e-09,1.6877016352656117e-13,3.848003212541662e-14,7.3667751276481061e-13,7.4294721519611855e-09,3.3335055476381131e-08,4.6266384307966972e-09,2.9576596509025965e-09,1.1264283964694237e-09,7.692010761785613e-11,1.2023517487095192e-15,2.7498086298608233e-10,5.7455182263422567e-11,1.3699477726384656e-07,8.3235352150547602e-12,1.7119879096205108e-12,2.0355074755607751e-15,5.2493624558642367e-15,1.9659901305683536e-11,3.8378518631041679e-20,2.1865209758155415e-20,3.7419327308629745e-12,5.5483360779121896e-17,5.3370776622486889e-13,1.1217070030756299e-17,3.1499344012821701e-19,8.6013404127596094e-17,7.3289289413354288e-13,2.119186755422557e-13,9.6700048576258144e-14,9.4995840254470423e-09,1.1837584009413363e-12,8.9157632034034655e-12,1.4393906805748214e-11,7.9515669784564039e-14,1.5609445781864587e-15,1.2498327524970309e-11,3.5931371961312264e-14,8.3022779593307563e-17,4.7336391034673401e-13,4.2605332231498586e-13,4.8911877652957822e-14,5.4616726788945004e-15,1.0529389999498745e-13,5.5105066338078707e-14,1.6297102139897277e-09,8.1746277424439854e-15,3.8017746701913707e-15,4.5617908305299694e-08,6.8725095524166938e-20,1.6196416617718433e-16,1.958873260530029e-15,6.8067617247287864e-21
5.619442145342767e-08,0.7140966990384386,5.6504168078117615e-08,6.3612960845712408e-10,8.1192897134487009e-08,7.9114384736924556e-13,2.1544375525943421e-08,0.0,0.0,8.5954659555540931e-05,2.3194298088379438e-06,154.0,0.0,0.97593430442044293,1.0,18.998595614220328,0.0023212277097588757,5.9366861707502682e-08,0.0060713178260770814,0.0076879993359202127,0.002414310263080751,0.0012535758127121841,2.5152281151083836e-09,1.6541708324270084e-05,0.0031803019999742479,1.9585049000999213e-11,0.0006192203679607468,3.1008449577700215e-06,0.00036607307718881227,0.00036562771188206208,1.0404374091029189e-07,1.8934335520690865e-07,6.6922560775464607e-08,8.5830385231293611e-05,3.1597761439853849e-08,4.9754585002540769e-08,5.0508892065374457e-08,4.5699169095371823e-05,1.7828574842387009e-09,1.7245551680002585e-13,4.0639983814738339e-14,7.8647323463169845e-13,7.9541291760069276e-09,3.6516822109150285e-08,5.0702230339246349e-09,3.2558685861396519e-09,1.2448091341101558e-09,8.8170955223228847e-11,1.3235800699431471e-15,3.0917835910070464e-10,6.5336165003954654e-11,1.4016685810870196e-07,9.0697996459670435e-12,1.865646687799153e-12,2.2180063481129132e-15,5.7607172279833757e-15,2.1577808395643152e-11,4.1823166955724363e-20,2.3827712763732102e-20,4.1859344729875256e-12,6.2066782016869365e-17,5.9035197105624067e-13,1.2407555375470907e-17,3.4842475662458099e-19,9.514215596962907e-17,8.2836298712479072e-13,2.3580668378397505e-13,1.0996983232012152e-13,1.0568808638310384e-08,1.3182544647514547e-12,1.0058203377035048e-11,1.624749578648092e-11,8.9705783044769648e-14,1.7619577115662904e-15,1.4439499574276367e-11,4.1538047316226528e-14,8.9947046298124399e-17,5.2463930333941777e-13,4.8460856620759675e-13,5.6929556022711591e-14,6.3604072034267022e-15,1.2552923812478408e-13,6.4322387819488869e-14,1.6664665912101268e-09,8.3589841089352082e-15,3.8875132947126157e-15,4.7739132060589508e-08,8.0218882376248946e-20,1.9309803068189685e-16,2.2359336541676596e-15,8.1151913335997588e-21
5.745216587247844e-08,0.7140966478966404,5.8258048338887546e-08,6.7308990609444617e-10,8.6462758118135983e-08,8.7158482344157826e-13,2.3393992652629848e-08,0.0,0.0,8.9635029304056162e-05,2.526857663127582e-06,154.0,0.0,0.9753983858994274,1.0,18.998563091584913,0.0023705202680312774,5.9338318073073619e-08,0.0061934697842379576,0.0078518913933158293,0.0024675626854789045,0.001278830078842869,2.5688433016100821e-09,1.6894323475933686e-05,0.0032507087972785394,1.9979605146034236e-11,0.00064660850443085691,3.1635377620103908e-06,0.00038218080562454394,0.00038169717014959885,1.0861633343587966e-07,1.9364384609389919e-07,6.9863750446762792e-08,9.0561507484533796e-05,3.4887021010053325e-08,5.545225411615083e-08,5.6312165276188656e-08,4.8710612058680213e-05,1.8815287774032465e-09,1.7613170471481885e-13,4.2873287258819469e-14,8.383630763774685e-13,8.5019734325524742e-09,3.9916951999139485e-08,5.5443854789855588e-09,3.57580294205212e-09,1.3721981441006704e-09,1.0074647273460551e-10,1.4536402421124356e-15,3.4670216665997461e-10,7.4109760314447792e-11,1.4333690208150802e-07,9.8684530565037796e-12,2.0301020937547512e-12,2.413317001215372e-15,6.3108687235839033e-15,2.3641410317287146e-11,4.5509848870961919e-20,2.592810840859933e-20,4.6720381273169907e-12,6.9274468222939804e-17,6.5166509037074978e-13,1.3696164203020423e-17,3.84611658809384e-19,1.0502332875562614e-16,9.3385438422323246e-13,2.6178758170416129e-13,1.24706951595884e-13,1.1730335420799083e-08,1.4644859379123677e-12,1.1315167714300777e-11,1.8287834427067494e-11,1.0091752039350527e-13,1.983223083141068e-15,1.6626692667681267e-11,4.7858610273616356e-14,9.7280399128939137e-17,5.8014210170154282e-13,5.4965226198744214e-13,6.602283877900836e-14,7.380175317068092e-15,1.4903782960247046e-13,7.4837322630828074e-14,1.7031928726952714e-09,8.5431888651175625e-15,3.9731814098294871e-15,4.9907644560908412e-08,9.3330583602524441e-20,2.2935912117578565e-16,2.5459412845075389e-15,9.639094592518038e-21
5.870991029152921e-08,0.7140965980908289,6.0016451329828629e-08,7.1136876097662553e-10,9.197853291691506e-08,9.5799976375494832e-13,2.5366052532511883e-08,0.0,0.0,9.3380585840632628e-05,2.7474953294863547e-06,154.0,0.0,0.97486265291793583,1.0,18.998530497272142,0.002419699497757946,5.9309783149210081e-08,0.0063149948629046739,0.0080153724229181603,0.0025207808943943214,0.0013039545418371359,2.6223238248141103e-09,1.7246052985580757e-05,0.0033210817566288226,2.0372133331720192e-11,0.00067455838178443535,3.2259091693804228e-06,0.00039861011158982265,0.0003980854187401141,1.1327962620466205e-07,1.9794227054166686e-07,7.2863280959527253e-08,9.5450392186838766e-05,3.8428125872672775e-08,6.1652699621888966e-08,6.2630155385150439e-08,5.1845365233504155e-05,1.9835032260417031e-09,1.7979865937215756e-13,4.5180894414936096e-14,8.9238106629277112e-13,9.073413377318834e-09,4.3544708924930898e-08,6.0504287492794585e-09,3.9184497251584247e-09,1.5090246880909669e-09,1.1476612271478695e-10,1.5929335046967183e-15,3.8778938934262487e-10,8.3856838728053038e-11,1.4650490995191369e-07,1.0722345925797632e-11,2.2059419252254262e-12,2.6221365249531893e-15,6.9020589410270718e-15,2.5859134161940596e-11,4.9451741342754063e-20,2.8173903942537563e-20,5.2033233418083387e-12,7.7152082810110665e-17,7.1793553982573605e-13,1.5088957684655003e-17,4.2372436913361667e-19,1.1570340021516042e-16,1.0501850529688917e-12,2.8999814484282768e-13,1.4103720268619035e-13,1.2989764017852009e-08,1.6231741950867716e-12,1.2694997034928097e-11,2.0528595140489989e-11,1.1322529439758533e-13,2.2262234181329353e-15,1.908426134798091e-11,5.4964064096843727e-14,1.0503880203646376e-16,6.4011964728312154e-13,6.2174227002274029e-13,7.6304904276714572e-14,8.5337622536470716e-15,1.7625304877395554e-13,8.6800119352213663e-14,1.7398915100876059e-09,8.7272543055667453e-15,4.0587847333813e-15,5.2123408638558307e-08,1.0824752101149192e-19,2.7145759315570515e-16,2.8921309900450512e-15,1.1408315532574604e-20
5.996765471057998e-08,0.7140965496070069,6.1778841554281889e-08,7.509947294873669e-10,9.7747195061798307e-08,1.0506673458562386e-12,2.7466479254778259e-08,0.0,0.0,9.7190458209070346e-05,2.9818453521289605e-06,154.0,0.0,0.97432710940201206,1.0,18.998497829938586,0.0024687656024883287,5.9281257175009937e-08,0.0064358919222938489,0.0081784394352435019,0.0025739649032186294,0.0013289489676066542,2.6756687062988068e-09,1.7596890418288963e-05,0.0033914208888269066,2.0762629900814008e-11,0.00070306792388329347,3.2879585916423419e-06,0.00041535934074685707,0.00041479064528942021,1.180331029537549e-07,2.0223862919047388e-07,7.5920820236447968e-08,0.0001004990409363177,4.223344214444928e-08,6.8387454377269965e-08,6.9495435429599458e-08,5.5105361110149638e-05,2.0888229268055239e-09,1.8345631368478391e-13,4.7563747327953373e-14,9.485606568910855e-13,9.6688511842962285e-09,4.7409501870968353e-08,6.589676356475916e-09,4.2848131242965015e-09,1.6557260221048269e-09,1.30356920981792e-10,1.7418680821617524e-15,4.3268807586803231e-10,9.4663814878765422e-11,1.4967088250254103e-07,1.1634451870554757e-11,2.3937793854872078e-12,2.8451921230328542e-15,7.5366308558646911e-15,2.823978679410018e-11,5.3662590866187874e-20,3.0572931090408686e-20,5.7830385923501234e-12,8.5747792484241361e-17,7.8946517605404409e-13,1.6592279438604913e-17,4.6594104289015362e-19,1.2723101391343511e-16,1.1782231237448558e-12,3.2058178022702598e-13,1.590943996326768e-13,1.4352888106516036e-08,1.7950661082557499e-12,1.4206407631610839e-11,2.2984069531578216e-11,1.267068676402738e-13,2.4925085913566094e-15,2.1838305329007702e-11,6.2930524979872539e-14,1.1323876629088986e-16,7.0482891087013574e-13,7.0147213177750168e-13,8.7897611689793674e-14,9.8349378750675541e-15,2.0765327064202888e-13,1.0037493210091732e-13,1.776565046457281e-09,8.9111931833528401e-15,4.1443291964393716e-15,5.4386390340200943e-08,1.2517435237237391e-19,3.2018440504582395e-16,3.2779931243589484e-15,1.3456093813128333e-20
6.122539912963074e-08,0.7140965024312474,6.3544709237410187e-08,7.9199792103903252e-10,1.0377573759346286e-07,1.1498708642611064e-12,2.970137783106631e-08,0.0,0.0,0.0001010637686550304,3.2304153988651711e-06,154.0,0.0,0.97379175924641892,1.0,18.998465088265167,0.0025177187856380875,5.9252740387689803e-08,0.0065561598718645421,0.0083410894771610775,0.0026271147255565504,0.0013538131322440843,2.7288769795391475e-09,1.794682941737693e-05,0.0034617262049513077,2.1151091355133784e-11,0.00073213504692500389,3.3496854658221818e-06,0.00043242683579775172,0.00043181102893806423,1.2287624500234581e-07,2.0653292269775419e-07,7.9036034645003345e-08,0.00010570943413949452,4.6315583085516928e-08,7.568922937238711e-08,7.6941820935003364e-08,5.8492498835407736e-05,2.1975295322145198e-09,1.8710460138114056e-13,5.0022778052696536e-14,1.0069347255278405e-12,1.0288682746254458e-08,5.1520881973415451e-08,7.163471908687634e-09,4.6759141690476244e-09,1.8127472429380323e-09,1.4765370844730218e-10,1.9008590451016069e-15,4.8165745213875714e-10,1.0662290127054717e-10,1.5283482052888191e-07,1.2607871671835175e-11,2.5942539153163525e-12,3.0832420975501463e-15,8.2170321092664853e-15,3.0792568743839491e-11,5.8156732115967487e-20,3.3133356677833086e-20,6.4146082514869877e-12,9.5112372055674155e-17,8.6656982208469736e-13,1.821276657016198e-17,5.1144807831618628e-19,1.3965706390796219e-16,1.3188892192910078e-12,3.5368879694716463e-13,1.7902075286524008e-13,1.5825696249453477e-08,1.980934176419272e-12,1.5858496449769143e-11,2.5669177053278658e-11,1.4144339892724236e-13,2.7836965659799349e-15,2.4916745905280758e-11,7.1839447191057067e-14,1.218973874352924e-16,7.7453682767696622e-13,7.8947275763299453e-13,1.0093191475506664e-13,1.129850382006199e-14,2.437652752602537e-13,1.1574081668778796e-13,1.8132161156621434e-09,9.095018706826696e-15,4.2298209418124706e-15,5.6696559044129195e-08,1.4433431330167227e-19,3.7641865236332187e-16,3.7072891639908462e-15,1.5819372917900456e-20
6.248314354868151e-08,0.7140964565496942,6.5313569052157943e-08,8.3441009289568636e-10,1.1007116838104289e-07,1.2558980659446877e-12,3.2077035389978209e-08,0.0,0.0,0.00010499963294507853,3.4937179984469661e-06,154.0,0.0,0.97325660631444677,1.0,18.998432270957046,0.0025665592504876206,5.9224233022573322e-08,0.0066757976701978493,0.0085033196320713003,0.0026802303752241625,0.0013785468219980875,2.7819476899653942e-09,1.8295863704789957e-05,0.0035319977163550038,2.153751435516833e-11,0.00076175765960051554,3.4110892541486319e-06,0.00044981093661427353,0.00044914474041905691,1.278085312766903e-07,2.1082515173781258e-07,8.2208589013538442e-08,0.00011108353085062161,5.0687403450238598e-08,8.3591925604139411e-08,8.5004384154211362e-08,6.2008644255304968e-05,2.3096642472670707e-09,1.9074345700939212e-13,5.2558908578317167e-14,1.0675355751179829e-12,1.0933297676381532e-08,5.588853946903709e-08,7.7731786789905491e-09,5.0927903882853754e-09,1.9805411345508902e-09,1.6679942427323493e-10,2.0703281714314112e-15,5.3496815150551276e-10,1.1983236677932338e-10,1.5599672483908634e-07,1.36458373287287e-11,2.808032030563572e-12,3.3370768403358082e-15,8.9458187533507854e-15,3.3527088315058366e-11,6.2949106722748943e-20,3.5863693328541051e-20,7.1016398909939418e-12,1.0529931271804044e-16,9.4957980570471649e-13,1.9957360983606768e-17,5.6044043433349443e-19,1.5303478148979759e-16,1.473158874669706e-12,3.8947668517125593e-13,2.0096726297262647e-13,1.7414372609271526e-08,2.1815766368828107e-12,1.7660745981146044e-11,2.8599473190149141e-11,1.5751948693804922e-13,3.1014742810133572e-15,2.8349403279322099e-11,8.177785095992311e-14,1.3103238401848057e-16,8.49520655284058e-13,8.8641418170272795e-13,1.1554828170870506e-13,1.2940341365772609e-14,2.8516781184413734e-13,1.3309278062295025e-13,1.8498474416303951e-09,9.2787445360183679e-15,4.3152663223718313e-15,5.9053887576664617e-08,1.6597052628258245e-19,4.4113541549895831e-16,4.1840680181257412e-15,1.853912993284805e-20
6.374088796773227e-08,0.7140964119485622,6.7084958910082945e-08,8.7826474521730621e-10,1.1664050555194204e-07,1.3690409852753645e-12,3.4599922259489424e-08,0.0,0.0,0.00010899716068498534,3.7722702785600233e-06,154.0,0.0,0.97272165443772474,1.0,18.998399376743556,0.002615287200180564,5.9195735313079558e-08,0.0067948043248684479,0.0086651270200770996,0.00273331186624715,0.0014031498332466659,2.8348798950194608e-09,1.8643987081470781e-05,0.0036022354346631749,2.1921895719660661e-11,0.00079193366325186032,3.4721694439877562e-06,0.00046750998036729175,0.00046678994214776064,1.3282943833572411e-07,2.1511531700163789e-07,8.5438146647739198e-08,0.00011662326861527423,5.5361993761779575e-08,9.213064538912224e-08,9.371946776806259e-08,6.5655629963500006e-05,2.4252678261400095e-09,1.9437281594129088e-13,5.5173050754677347e-14,1.1303949349511132e-12,1.160307931104279e-08,6.0522300647758051e-08,8.4201791744825893e-09,5.5364954689257467e-09,2.1595680144902526e-09,1.8794538015762764e-10,2.2507038076618831e-15,5.9290244308567568e-10,1.3439679971015205e-10,1.591565962538294e-07,1.4751716134009941e-11,3.0358081643232057e-12,3.6075198296767019e-15,9.7256590488439911e-15,3.6453375892342487e-11,6.805528215248234e-20,3.8772810220409953e-20,7.8479318198028645e-12,1.1636493381675068e-16,1.0388405101446478e-12,2.1833320953000345e-17,6.131219555621544e-19,1.6741982390979154e-16,1.6420650498332097e-12,4.2811040335537355e-13,2.2509413005615095e-13,1.9125297524582952e-08,2.3978175582339066e-12,1.962302886931653e-11,3.1791157165784142e-11,1.750232113059735e-13,3.4475984871709445e-15,3.2168074743646631e-11,9.2838552920958321e-14,1.406621381057025e-16,9.3006835507583404e-13,9.9300738558324332e-13,1.3189712106790962e-13,1.4777459962494209e-14,3.3249532490754845e-13,1.5264288914313276e-13,1.8864618375671295e-09,9.4623847786536949e-15,4.4006718991985878e-15,6.145835232758262e-08,1.9034737952549623e-19,5.1541414811341476e-16,4.7126830644008847e-15,2.1660728040260247e-20
6.499863238678304e-08,0.7140963686141378,6.885843881374808e-08,9.2359721629766771e-10,1.2349077303199993e-07,1.4895957785841492e-12,3.7276692938586176e-08,0.0,0.0,0.00011305545563713275,4.0665937045917637e-06,154.0,0.0,0.97218690741604097,1.0,18.998366404378142,0.0026639028377222983,5.916724749071196e-08,0.0069131788923081604,0.0088265087981483012,0.0027863592128590463,0.0014276219724688572,2.8876726642090197e-09,1.8991193427715395e-05,0.0036724393717709257,2.2304232425165746e-11,0.00082266095202992821,3.532925547773605e-06,0.00048552230165587335,0.00048474478831389811,1.379384403972822e-07,2.1940341919684938e-07,8.8724369347496891e-08,0.00012233056331827034,6.035267451706125e-08,1.0134170311679043e-07,1.0312469804782534e-07,6.9435255355274281e-05,2.5443805689790979e-09,1.9799261437588616e-13,5.7866106220773129e-14,1.1955439616033001e-12,1.2298404713652512e-08,6.5432124809546617e-08,9.105874705972519e-09,6.0080989149529407e-09,2.3502955803753003e-09,2.1125153556316721e-10,2.4424207302859205e-15,6.5575445806751227e-10,1.5042737522635915e-10,1.6231443560626433e-07,1.5929014766877776e-11,3.2783055126848961e-12,3.8954286312154482e-15,1.0559337310450238e-14,3.9581898429031562e-11,7.3491470666064545e-20,4.1869943887256567e-20,8.6574808583297658e-12,1.283684981227144e-16,1.1347129364491807e-12,2.3848232938413999e-17,6.6970570423076827e-19,1.8287036498689676e-16,1.8267007368360703e-12,4.6976267339199395e-13,2.5157117909107605e-13,2.0965047948792707e-08,2.6305069151244762e-12,2.1755612225526801e-11,3.5261079171446151e-11,1.9404617111209242e-13,3.8238965308074712e-15,3.6406613654184211e-11,1.0512039892765106e-13,1.5080573756459433e-16,1.0164789982326157e-12,1.1100061929100395e-12,1.5013921290742139e-13,1.6828046401583396e-14,3.8644184459864835e-13,1.7462142948441422e-13,1.9230622050860003e-09,9.6459539857953585e-15,4.4860444395565614e-15,6.390993336446797e-08,2.1775197844194596e-19,6.00447634197567e-16,5.2978099361795096e-15,2.5234292907513212e-20
6.62563768058338e-08,0.7140963265327787,7.063358976753246e-08,9.7044477796620193e-10,1.3062899619527536e-07,1.6178625585493101e-12,4.0114186959500874e-08,0.0,0.0,0.00011717361603687849,4.3772138193058412e-06,154.0,0.0,0.97165236901717145,1.0,18.998333352638245,0.002712406365978436,5.9138769785047884e-08,0.0070309204776615661,0.0089874621602789966,0.0028393724294994596,0.0014519630562147838,2.9403250791592978e-09,1.9337476703513731e-05,0.0037426095398410083,2.2684521605582634e-11,0.00085393741305228176,3.5933571029347451e-06,0.00050384623263600937,0.00050300742497564287,1.4313500936491018e-07,2.2368945904761202e-07,9.2066917424153948e-08,0.00012820730903595948,6.567299032829868e-08,1.1126263544461296e-07,1.1325899748005813e-07,7.3349286687062983e-05,2.6670423187810459e-09,2.01602789343076e-13,6.0638966335216992e-14,1.2630132399446444e-12,1.3019644679649128e-08,7.0628101226265328e-08,9.8316849583892406e-09,6.5086857067946887e-09,2.5531987564808048e-09,2.3688677370392694e-10,2.6459200073072882e-15,7.2383041393339957e-10,1.6804212696230586e-10,1.6547024374195165e-07,1.7181383397913378e-11,3.5362768830610501e-12,4.2016959018385496e-15,1.1449757795279339e-14,4.2923574098965188e-11,7.9274548336734967e-20,4.5164709053526895e-20,9.5344903497980959e-12,1.4137233062011793e-16,1.237574276875384e-12,2.6010023633774258e-17,7.3041429859517506e-19,1.9944718749254118e-16,2.0282216636257397e-12,5.1461428342259908e-13,2.8057830170201305e-13,2.2940397752688343e-08,2.8805206449863657e-12,2.4069161653610527e-11,3.9026747113726467e-11,2.1468352078242261e-13,4.2322670856955073e-15,4.1101009131717455e-11,1.1872849904946351e-13,1.6148302012271048e-16,1.1090631973284202e-12,1.2382092365111613e-12,1.7044614527819906e-13,1.9111514576267169e-14,4.4776504327495749e-13,1.9927813567355607e-13,1.9596515332674006e-09,9.8294671471152844e-15,4.5713909146935884e-15,6.6408614545905335e-08,2.4849567256590992e-19,6.9755154291401302e-16,5.9444650876739239e-15,2.9315114193832475e-20
