Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508)
8.36704221449991e-08,0.5280644046757659,2.080030575403192e-06,1.007609544012265e-07,1.3804412978211318e-05,1.3792354485554404e-09,9.3443697848276201e-06,0.0,0.0,0.0013693211252574443,0.00049562788887061991,154.0,0.0,0.79657609457232104,1.0,18.992264834649415,0.009634794421731218,4.8328264876769258e-07,0.027715074378269245,0.043239867875829244,0.033712019830832156,0.0038072274997650504,1.3334751177483659e-08,8.6250457830289003e-05,0.054703356467454077,4.3185700023198591e-11,0.012664211629004964,3.1803235006609137e-05,0.012400738025876655,0.011870966188078265,3.481038601427021e-06,5.176365216124414e-06,2.1278584032205881e-06,0.0034628878211701549,2.2194656589102008e-05,0.00011049514636099359,0.00012297084165609237,0.0019333558719377732,1.5944644224408665e-07,6.7596751554005776e-13,3.563598744341696e-12,1.138505712909978e-10,1.6659316562438939e-06,1.6575360849587227e-05,1.4368743400622748e-06,2.3693387164440508e-06,4.6551099207317633e-07,3.0948450602533463e-07,1.3007694090354907e-12,4.7591885124731621e-07,7.8600222809111354e-07,3.1127117713949925e-06,1.0534898449173636e-08,1.445167040342497e-09,5.3793015485749867e-12,1.4793075573908309e-11,4.2940478772810825e-08,2.3157288736094581e-17,1.3283850740595118e-17,1.2282436443553411e-08,2.5148308696190616e-13,1.2087255517249702e-09,2.564536596049321e-14,1.9953849148237949e-15,1.9726936449246402e-13,5.7572979798372837e-09,3.2564272775766073e-09,2.500870702260676e-09,1.1674527574152375e-05,3.8112177912513526e-07
8.530932358248207e-08,0.528065178074878,2.1115419873608805e-06,1.0476922890060283e-07,1.4567368244840196e-05,1.471356746866524e-09,1.0120441701880578e-05,0.0,0.0,0.0013994136240618406,0.00052518822681844163,154.0,0.0,0.79316546858911119,1.0,18.992096760548414,0.0097823376556554573,4.814394186012961e-07,0.027872254614992448,0.043755132172333074,0.034287712661261856,0.0038287953373153769,1.3493514457255939e-08,8.7277372082242524e-05,0.055668123148500746,4.3430345808993694e-11,0.013069821535000681,3.1984600238657163e-05,0.012784565636315501,0.012212267506591757,3.5810849845854159e-06,5.2684623520562704e-06,2.1890141209988205e-06,0.0036161434936507302,2.3572552751915491e-05,0.00011947911915196774,0.00013327781824639366,0.0020163372915094962,1.6651954545668414e-07,6.8401571253752928e-13,3.7211553308317227e-12,1.1875046883238545e-10,1.7412750283477354e-06,1.7696872944208152e-05,1.5342114514910805e-06,2.533066036425709e-06,4.9803750414945042e-07,3.4163109449534933e-07,1.3906558913983598e-12,5.2213096628595159e-07,8.7617261573943853e-07,3.1663394417276389e-06,1.1560433580585629e-08,1.5859054551866232e-09,5.902959465890946e-12,1.6331393086580613e-11,4.7410148662117542e-08,2.5412474481933431e-17,1.4577506106774701e-17,1.3812484889670876e-08,2.8281086282994023e-13,1.3391354837585864e-09,2.8411962963542799e-14,2.210667874599577e-15,2.1855061123237402e-13,6.5138833108978172e-09,3.6557983696860958e-09,2.8580849412117234e-09,1.257466993624445e-05,4.1820776562620963e-07
8.694822501996503e-08,0.5280659547568805,2.1423894019968422e-06,1.0883272124818104e-07,1.5349997869765345e-05,1.5669555876937604e-09,1.0939998005465992e-05,0.0,0.0,0.001429033791831801,0.00055566647533921679,154.0,0.0,0.78977558447396712,1.0,18.991928262187646,0.0099284973712266342,4.7960757975250576e-07,0.02801965958276046,0.044259340515250808,0.034860480250810698,0.0038490192158875669,1.3648864592552438e-08,8.8282209502792304e-05,0.056629212754162453,4.365974695581323e-11,0.013478432948362764,3.2154718779599965e-05,0.013170507830711406,0.012553408336655374,3.6810821416859719e-06,5.3602081342814648e-06,2.2501397522211333e-06,0.0037724459786251103,2.4993241951891979e-05,0.00012894418015134898,0.0001441714651606217,0.0021005416695892621,1.7373375356198372e-07,6.9189088760150482e-13,3.881839458990984e-12,1.2372326161045586e-10,1.8179234830274624e-06,1.8865201295483801e-05,1.6356166502523956e-06,2.7038036305159753e-06,5.3197486835144079e-07,3.76252425291873e-07,1.4843910228213691e-12,5.7166783719298965e-07,9.7413576150356314e-07,3.2196945214570274e-06,1.2659127688631295e-08,1.7366878508769738e-09,6.4639739210276939e-12,1.7989100642152211e-11,5.2227111391758754e-08,2.7828604504916004e-17,1.5963484878317046e-17,1.549469138668114e-08,3.1725407915063107e-13,1.4801253195754119e-09,3.1402969784825446e-14,2.4434163218391894e-15,2.4155806748398475e-13,7.3510884752331827e-09,4.093733828585383e-09,3.2573546466477984e-09,1.3518504280198682e-05,4.5785759270493417e-07
8.8587126457448e-08,0.5280667342742443,2.172582712928959e-06,1.129499589559628e-07,1.6151940730101624e-05,1.6660360541596481e-09,1.1804150120696304e-05,0.0,0.0,0.001458171348353892,0.00058705517001265311,154.0,0.0,0.78640631484371981,1.0,18.991759366332349,0.010073283920315292,4.777870621166073e-07,0.028157548225480868,0.044752631923624012,0.035430340020262373,0.0038679347848353963,1.3800844577589792e-08,8.9265248184331207e-05,0.057586647977053818,4.387430783690607e-11,0.013889914392877617,3.2313888319206754e-05,0.013558431059554867,0.012894204982883626,3.7809762087458027e-06,5.4516047310789027e-06,2.3112023712329135e-06,0.0039317488136517073,2.6455982592904414e-05,0.0001389002266465196,0.00015566717972185132,0.0021859222315295732,1.8108692334780316e-07,6.9959522021656582e-13,4.0456032693332133e-12,1.2876620390781358e-10,1.895839161495138e-06,2.0080907540183311e-05,1.7411388257883381e-06,2.8816409439531455e-06,5.6734161504578132e-07,4.1346880233775699e-07,1.5820239088707784e-12,6.2468144243308672e-07,1.0803293958601286e-06,3.2727786340309108e-06,1.3834036678997378e-08,1.8979339327576181e-09,7.0639053343227933e-12,1.9771906356972487e-11,5.7407998610905129e-08,3.0412404143758099e-17,1.7445644950533149e-17,1.7340037640283895e-08,3.5503758674844355e-13,1.6322340170800863e-09,3.4629813929110026e-14,2.694519977555551e-15,2.6637963625252461e-13,8.2753609349874359e-09,4.5728564870720864e-09,3.7025044479153466e-09,1.4506622995481564e-05,5.0016777737325226e-07
9.022602789493096e-08,0.5280675161946989,2.202132075175255e-06,1.1711949051653268e-07,1.6972821664424779e-05,1.7685989143029745e-09,1.2713982949656288e-05,0.0,0.0,0.0014868173649194066,0.00061934599102735251,154.0,0.0,0.78305753075716211,1.0,18.991590099803727,0.010216707583545766,4.7597779459500136e-07,0.028286175579714197,0.045235146388616747,0.035997309282874687,0.0038855771540253266,1.3949497706452779e-08,9.0226768157364594e-05,0.058540451368646315,4.4074426706652712e-11,0.014304137273942178,3.246240206482571e-05,0.013948205328922892,0.013234479327752822,3.880714960517217e-06,5.5426542973505641e-06,2.3721700540988953e-06,0.004094004418827752,2.795996168518284e-05,0.00014935664508181507,0.00016777995148314055,0.0022724322744592106,1.8857685944309773e-07,7.0713090505632764e-13,4.2123977572958328e-12,1.3387655346517691e-10,1.974984048262157e-06,2.1344521030012457e-05,1.8508240586685667e-06,3.0666625117561585e-06,6.0415527742417774e-07,4.534022810177916e-07,1.683600959395989e-12,6.8132603257415825e-07,1.1951996742840083e-06,3.3255933929433666e-06,1.5088218865525254e-08,2.0700637341854794e-09,7.7043153562425267e-12,2.1685564190151646e-11,6.296957691013952e-08,3.3170603993238136e-17,1.9027847233803091e-17,1.93599471735274e-08,3.9639528267958424e-13,1.7960065396814924e-09,3.8104049827003024e-14,2.9648784767523082e-15,2.9310419689254652e-13,9.293470285887581e-09,5.095878372411188e-09,4.197591913476393e-09,1.5539565928595485e-05,5.4523405229865159e-07
9.186492933241393e-08,0.5280683001009988,2.231047854590867e-06,1.2133988614227576e-07,1.7812253037148196e-05,1.8746417704163286e-09,1.3670553776162413e-05,0.0,0.0,0.0015149642022555527,0.0006525298152951632,154.0,0.0,0.77972910187402389,1.0,18.991420489426307,0.010358778570234553,4.7417970522179019e-07,0.028405792699222818,0.04570702471355572,0.036561405243338223,0.0039019808835178251,1.409486752332839e-08,9.1167051070338147e-05,0.059490645337486797,4.4260495582911715e-11,0.014720975845526648,3.2600548654067883e-05,0.01433970414599609,0.013574058854869635,3.980247817116831e-06,5.6333589744444185e-06,2.4330118826513357e-06,0.0042591642007420213,2.950429836175927e-05,0.00016032229322086245,0.00018052433812484797,0.0023600252408412003,1.9620131914012621e-07,7.1450014947120462e-13,4.3821728801226546e-12,1.3905157583392165e-10,2.0553200404302833e-06,2.26565390555041e-05,1.9647156400838762e-06,3.2589479854017665e-06,6.4243239620655107e-07,4.961765374990009e-07,1.7891659031754581e-12,7.4175800368214247e-07,1.3192005723893793e-06,3.378140401633486e-06,1.6424730059555601e-08,2.253496941292981e-09,8.3867643598139384e-12,2.3735864474610303e-11,6.892872022211046e-08,3.6109929084225954e-17,2.0713949446849503e-17,2.1566281546687369e-08,4.4157003283409987e-13,1.9719929394493986e-09,4.1837339381494984e-14,3.2553998548831488e-15,3.2182145546721614e-13,1.0412511552920445e-08,5.6655987171585197e-09,4.7469128357619252e-09,1.6617820246232186e-05,5.9315119312940734e-07
9.350383076989689e-08,0.5280690855906853,2.2593405819977996e-06,1.2560973839700223e-07,1.8669836248681244e-05,1.984159209395821e-09,1.4674891285772128e-05,0.0,0.0,0.0015426054487426082,0.00068659676810004129,154.0,0.0,0.77642089660720659,1.0,18.991250561978909,0.010499507018365332,4.7239272130288446e-07,0.028516646588725793,0.046168408360117472,0.037122644996852881,0.003917179974509067,1.4236997774511941e-08,9.2086379881038463e-05,0.060437252147597792,4.4432900143617491e-11,0.015140307176059898,3.2728612078084325e-05,0.014732804463585649,0.013912776664106383,4.0795258482346072e-06,5.7237208899949188e-06,2.4936979470567942e-06,0.0044271786530875193,3.1088047510847901e-05,0.00017180548408966055,0.00019391444294521219,0.0024486547871495593,2.0395801706264739e-07,7.2170517107716814e-13,4.5548776602796275e-12,1.4428854844141487e-10,2.1368090128347968e-06,2.4017427118309929e-05,2.0828540955492543e-06,3.4585721673448768e-06,6.8218852598663795e-07,5.4191673744250155e-07,1.8987598068685057e-12,8.061357699633951e-07,1.4527932691624079e-06,3.4304212533952024e-06,1.7846618802710702e-08,2.4486522374021308e-09,9.1128090062276741e-12,2.5928624568355297e-11,7.5302382567594109e-08,3.9237088378604308e-17,2.2507800090644312e-17,2.397133557671618e-08,4.9081357405411559e-13,2.1607474448584219e-09,4.5841432615600006e-14,3.5669990418839781e-15,3.5262179588532282e-13,1.1639907942623476e-08,6.2849017950505737e-09,5.3550061475729008e-09,1.7741820470476056e-05,6.4401285289714366e-07
9.514273220737986e-08,0.5280698722758433,2.2870209116112529e-06,1.2992766272899244e-07,1.9545163188283633e-05,2.09714295327883e-09,1.5727994698157047e-05,0.0,0.0,0.0015697358591512389,0.00072153627408798424,154.0,0.0,0.77313278226837578,1.0,18.991080344148941,0.010638902994598897,4.7061676941426343e-07,0.028618980146477124,0.046619439300659947,0.037681045528316581,0.0039312078615010492,1.4375932363486333e-08,9.2985038562117914e-05,0.061380293917051305,4.4592019639348801e-11,0.015562011113337002,3.2846871615021041e-05,0.015127386623802442,0.01425047147873305,4.1785017753665578e-06,5.813742157780387e-06,2.5541993471906856e-06,0.0045979974538746049,3.2710203503305912e-05,0.00018381397170173455,0.00020796389396753891,0.0025382748478328877,2.1184462967699702e-07,7.2874819544425943e-13,4.7304602855668076e-12,1.4958476437794213e-10,2.219412879164682e-06,2.5427619248052523e-05,2.205277212493197e-06,3.665605052785406e-06,7.2343824309734447e-07,5.9074940449754438e-07,2.0124210979450574e-12,8.746196359843637e-07,1.5964455211196939e-06,3.4824375312977535e-06,1.9356921759427655e-08,2.6559466694086506e-09,9.8839998923307621e-12,2.8269679662197758e-11,8.2107571252665285e-08,4.2558764616237845e-17,2.4413232624274003e-17,2.6587831591323916e-08,5.4438639648613818e-13,2.3628275572376238e-09,5.0128148493072393e-14,3.9005963705758891e-15,3.8559613236992746e-13,1.2983413055332956e-08,6.9567545980072427e-09,6.0266584573257111e-09,1.891194867663172e-05,6.9791140392630389e-07
9.678163364486282e-08,0.528070659782856,2.3140995834165698e-06,1.3429229791357995e-07,2.043781762735157e-05,2.2135820092169749e-09,1.6830833008297564e-05,0.0,0.0,0.0015963512941117612,0.00075733710742437079,154.0,0.0,0.76986462520703169,1.0,18.990909862490017,0.010776976494316158,4.6885177551086638e-07,0.028713032115300661,0.047060259876669647,0.038236623711621044,0.0039440974056270499,1.4511715306901126e-08,9.3863311817965944e-05,0.062319792616707823,4.473822681705414e-11,0.015985970248546356,3.2955601773203803e-05,0.015523334300993036,0.014586987644709552,4.2771299714164527e-06,5.9034248775963963e-06,2.6144881923908173e-06,0.0047715695592066834,3.4369703997593229e-05,0.00019635493855552134,0.00022268582467611304,0.0026288396947472857,2.1985879964429473e-07,7.3563145387223803e-13,4.908868205516869e-12,1.5493753591788008e-10,2.3030936491981258e-06,2.6887518360046688e-05,2.3320200714039787e-06,3.880111878103441e-06,7.6619515487693254e-07,6.4280228895188806e-07,2.1301855912767222e-12,9.4737166878189226e-07,1.7506310301927423e-06,3.5341908081162524e-06,2.0958659281276338e-08,2.8757950378868234e-09,1.0701879285609681e-11,3.0764873777630117e-11,8.9361320615607477e-08,4.6081604542042747e-17,2.6434059858833419e-17,2.9428912759152985e-08,6.0255760701629907e-13,2.5787931595574587e-09,5.4709356012605376e-14,4.2571161054354133e-15,4.2083576403021772e-13,1.4451112565160755e-08,7.6842043707110385e-09,6.7669081944497173e-09,2.0128534843459348e-05,7.5493778757087271e-07
9.842053508234579e-08,0.5280714477521568,2.340587389227311e-06,1.3870230641166692e-07,2.1347376551443923e-05,2.3334628182835379e-09,1.7984344333315458e-05,0.0,0.0,0.0016224486604857515,0.00079398744097964105,154.0,0.0,0.76661629094315975,1.0,18.990739143382701,0.010913737441692722,4.6709766508655114e-07,0.028799037041765625,0.047491012663305097,0.038789396309050025,0.0039558808890854565,1.4644390691983429e-08,9.4721484812441457e-05,0.063255770069113551,4.4871887855775761e-11,0.016412069879498236,3.3055072243686552e-05,0.015920534444049186,0.014922175122281209,4.3753664579050456e-06,5.9927711351445746e-06,2.67453759974176e-06,0.0049478432935842259,3.606543380562053e-05,0.0002094349848948257,0.00023809285639137185,0.0027203039922056994,2.2799814001240766e-07,7.4235718126649703e-13,5.0900482241363022e-12,1.6034419778303259e-10,2.3878134822650072e-06,2.8397496650829819e-05,2.4631150802598208e-06,4.1021531754822408e-06,8.1047191023678411e-07,6.9820423685838918e-07,2.252086519125089e-12,1.0245555701341496e-06,1.9158288077917809e-06,3.5856826462719956e-06,2.2654831151499667e-08,3.1086093119117634e-09,1.1567978951032465e-11,3.3420050983907986e-11,9.7080666408630174e-08,4.9812209529125331e-17,2.8574068578515662e-17,3.2508135533764729e-08,6.6560477456082691e-13,2.8092056406968592e-09,5.9596955637962308e-14,4.6374849969198102e-15,4.5843223201748121e-13,1.6051425374776943e-08,8.4703760174770771e-09,7.5810493572998641e-09,2.1391857346861381e-05,8.1518137204384383e-07
9.999999999999998e-08,0.5280722358379787,2.3655655826863535e-06,1.4299408794331697e-07,2.2239544796891033e-05,2.4522378923411607e-09,1.9144819962931543e-05,0.0,0.0,0.0016471073748316107,0.00083010088863991617,154.0,0.0,0.76350439213205179,1.0,18.990574415366851,0.011044305804147392,4.6541739783261256e-07,0.028874523666117993,0.04789675038593745,0.039319482771251961,0.0039662200501706579,1.4769355151376695e-08,9.5529781964181937e-05,0.064154491546249665,4.498916582484976e-11,0.016824637259204637,3.314242086716702e-05,0.016304412151483975,0.015243814309522078,4.4696300454049639e-06,6.0785607110861356e-06,2.7321584811276215e-06,0.0051202318987238812,3.7732860589101572e-05,0.00022255640025694654,0.00025360072773390584,0.0028092603810740201,2.3595848692679454e-07,7.4869201856986745e-13,5.2672304324550337e-12,1.6560330744175953e-10,2.4704088920302719e-06,2.990042168293471e-05,2.5936019011875099e-06,4.3233237495647188e-06,8.5459203388709098e-07,7.5488739665169951e-07,2.3735094195482983e-12,1.1032884366338535e-06,2.0859080848942236e-06,3.6350611400320214e-06,2.4381630295532284e-08,3.3456314041785841e-09,1.2449717710086393e-11,3.6135776041656087e-11,1.0497654017981355e-07,5.3610240398053824e-17,3.0752755200461158e-17,3.5714078466011015e-08,7.3124654210779987e-13,3.0454578517541933e-09,6.4608364553391624e-14,5.0274942154217763e-15,4.9698107011595376e-13,1.7727367011751912e-08,9.2865930509890756e-09,8.4407739607628349e-09,2.2653801765898852e-05,8.7636642466713401e-07
1.0005943651982875e-07,0.5280722358379787,2.3664951421530865e-06,1.4315637465062199e-07,2.2273411429829359e-05,2.4567694025613249e-09,1.9189435361261729e-05,0.0,0.0,0.0016480258527965916,0.00083147489441700543,154.0,0.0,0.7633876442935783,1.0,18.990568212998177,0.011049195689803558,4.653543631363116e-07,0.028877225243130241,0.047911840339985565,0.039339379970775419,0.0039665900106601116,1.4774002637484794e-08,9.5559842911128927e-05,0.064188247947549307,4.4993362317648865e-11,0.016840197973137842,3.3145547861770336e-05,0.01631887721819748,0.015255889470061353,4.4731689005085722e-06,6.081783001936104e-06,2.7343216913600612e-06,0.0051267664367205404,3.7796228801459816e-05,0.00022306011971336153,0.00025419708228557783,0.0028126228478053956,2.3626023824660246e-07,7.4892761411507576e-13,5.2739465893372972e-12,1.658021101558681e-10,2.4735347370612771e-06,2.9957896028369985e-05,2.5985920119830409e-06,4.3317848332290327e-06,8.5628021142924333e-07,7.5708505994850509e-07,2.3781545642575235e-12,1.1063365492561792e-06,2.0925225374717391e-06,3.6369145977820276e-06,2.4448412517794699e-08,3.3547980697381571e-09,1.2483818074451228e-11,3.6241046860565117e-11,1.0528262089116746e-07,5.3757126616244363e-17,3.0837014399389281e-17,3.5839461253949066e-08,7.3381375808222952e-13,3.0546270382303202e-09,6.4802861104011015e-14,5.0426308663646579e-15,4.9847717957310871e-13,1.7793104254883493e-08,9.3184693965286706e-09,8.4746348583548203e-09,2.2702143587447495e-05,8.7872981854465395e-07
1.0169833795731172e-07,0.5280730237080996,2.391833649205802e-06,1.4765321323397807e-07,2.321548942170001e-05,2.5834835100056232e-09,2.0446980897877043e-05,0.0,0.0,0.0016730816958610078,0.00086978658106899847,154.0,0.0,0.76017854949213071,1.0,18.990397097264911,0.011183361020756099,4.6362179423853609e-07,0.028947822781714476,0.048322885566963757,0.039886591234446551,0.0039762558822575263,1.4900595255399324e-08,9.6378671434843899e-05,0.065117247775223083,4.5103003108233403e-11,0.017270245127425057,3.3227288577074799e-05,0.016718255946374869,0.015587991821815375,4.5704966020927822e-06,6.1704625352092279e-06,2.7938155901353223e-06,0.0053082863068657938,3.9560879854644892e-05,0.00023723575347731383,0.00027101005303338646,0.0029057518592012408,2.4464266009856601e-07,7.5534498854781271e-13,5.4605090785865933e-12,1.7130866145503521e-10,2.5602200179458514e-06,3.1569028573838007e-05,2.7384780446435135e-06,4.5690581613035048e-06,9.0363082691427384e-07,8.1957540662952971e-07,2.5084178959224741e-12,1.1928811961750555e-06,2.2811999385497391e-06,3.6878882042175501e-06,2.6342350020937517e-08,3.6147659665386267e-09,1.3450901285776813e-11,3.9233680228815239e-11,1.1398414870342399e-07,5.7922839978876801e-17,3.322661687689385e-17,3.9437246945695573e-08,8.0747851825942329e-13,3.3156192025892419e-09,7.0338981688412804e-14,5.4734812261670303e-15,5.410622156579e-13,1.9685235980096148e-08,1.0231756516933369e-08,9.453479463162778e-09,2.405957074218252e-05,9.4566895584720335e-07
