Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412)
7.57341462035097e-08,0.3720834960126631,1.6743719868722644e-06,1.1853538537024918e-07,3.0305737346415447e-05,2.2820089014046198e-09,2.9975781158957144e-05,0.0,0.0,0.0018864746911835535,0.0011601489192024715,154.0,0.0,0.76523493778720508,1.0,18.98551828472721,0.0090477421762750875,5.1072849496264475e-07,0.032185744184709916,0.052333346792272376,0.033023331777033274,0.0060878432622409233,2.2558970393688232e-08,0.00014579153575942769,0.053973134055318173,6.815717672890791e-11,0.020689683001166529,3.8211505184249451e-05,0.014551908824516858,0.013634191407029849,5.6085365272878462e-06,5.2020567565285197e-06,3.4209844623656511e-06,0.0074948991269997104,3.9440973193250713e-05,0.00019586823340358523,0.00021778045345876093,0.0051212694218224324,3.5667858982066312e-07,1.1294214294537489e-12,1.1165556122156221e-11,3.1750168183294696e-10,4.6831299235146516e-06,4.1835938772712692e-05,4.9742710746066017e-06,6.0268599651734819e-06,1.6040403262427052e-06,1.7165587278508415e-06,3.3514855418555592e-12,1.7682430372086996e-06,2.5085763861600868e-06,3.1058967254147913e-06,4.7813461833386324e-08,9.0334412540183886e-09,2.5181307334099059e-11,6.6256211031956394e-11,1.9014208375986541e-07,1.427777071533329e-16,8.1925593652906876e-17,7.2379743256037676e-08,1.5024532104500909e-12,2.9724221465048262e-08,8.8399339640210492e-13,5.1237276998581593e-14
7.667004613220066e-08,0.3720837264026311,1.6855118944835509e-06,1.2117197012428297e-07,3.1231633420167405e-05,2.3658491458729385e-09,3.1424498612841841e-05,0.0,0.0,0.0019061972068099798,0.0011991375087025248,154.0,0.0,0.76284894844595041,1.0,18.985317881603265,0.0091340224429763989,5.0928674478853645e-07,0.032244961222503914,0.052637641456257052,0.033372304752715527,0.0060989899799651689,2.2689887014029457e-08,0.00014663762932783277,0.05456207441180741,6.828197113512289e-11,0.021081092639457268,3.8282600181711144e-05,0.014821339624195528,0.01385977404278527,5.7012683344695422e-06,5.2593642764422211e-06,3.4775476049212801e-06,0.0076909912354940838,4.0855205237333802e-05,0.00020534293987388151,0.00022865902673503515,0.0052479032091766924,3.6603664211701761e-07,1.1359759679659587e-12,1.1457362518487843e-11,3.2537677829642349e-10,4.8058369147486396e-06,4.3520605455660254e-05,5.1748181906603114e-06,6.2756750521532499e-06,1.6710695579881224e-06,1.8220708210759981e-06,3.4898495195404305e-12,1.871885686495063e-06,2.6724217783646011e-06,3.1390354219998478e-06,5.0495373606230387e-08,9.5403379331630107e-09,2.6593761867532469e-11,7.0270105965943788e-11,2.0167465260201667e-07,1.5078944305786967e-16,8.652271342211777e-17,7.7766432959124538e-08,1.6142697438643082e-12,3.1989316735508941e-08,9.5134632716341342e-13,5.5141746471901636e-14
7.760594606089161e-08,0.37208395673705946,1.6964250313387592e-06,1.2382253142029015e-07,3.2167372067701863e-05,2.451194099295428e-09,3.2917795184621264e-05,0.0,0.0,0.0019255594976841596,0.0012386943836853448,154.0,0.0,0.76047432163256112,1.0,18.985117373682556,0.0092197666029841929,5.0785198866336078e-07,0.032299456307227199,0.052935521951294674,0.033720012507265418,0.0061092429900309391,2.281803573007263e-08,0.00014746583461313416,0.055149353409273648,6.8396759939257202e-11,0.021473523316274078,3.8348069907514706e-05,0.015091251340526312,0.014084501421745707,5.793646229597529e-06,5.316509909053547e-06,3.5338948785806318e-06,0.0078889365570890806,4.2290341209283975e-05,0.00021510598424619458,0.00023989286913748397,0.0053752724038369781,3.7548359129974349e-07,1.1423919287128578e-12,1.1751919173557165e-11,3.3329833671809384e-10,4.9294631543957752e-06,4.5244879980224054e-05,5.3800861915256508e-06,6.5305315128386629e-06,1.7397509256746397e-06,1.9322734250471261e-06,3.6315730551034659e-12,1.9799435365097434e-06,2.8439884865023932e-06,3.1720538898580473e-06,5.3281122484944618e-08,1.0066867206569176e-08,2.8060903499716031e-11,7.4456565184366792e-11,2.1370374692043166e-07,1.5911148117359531e-16,9.129788404654414e-17,8.3465045962304355e-08,1.7325611621113403e-12,3.439063979058386e-08,1.0227490487516386e-12,5.928103928406323e-14
7.854184598958257e-08,0.3720841869477187,1.7071155951010299e-06,1.2648665060689788e-07,3.3112673112740402e-05,2.538031138867497e-09,3.4456097592455557e-05,0.0,0.0,0.0019445638784809543,0.0012788103138011277,154.0,0.0,0.75811098895686957,1.0,18.98491678045125,0.0093049775007658514,5.0642418966936462e-07,0.03234934053763186,0.053227074326296496,0.034066460906533418,0.0061186233566611582,2.2943453752639183e-08,0.0001482763919444559,0.055734979088375228,6.850177895590248e-11,0.021866919647095903,3.8408046581681026e-05,0.015361604813459434,0.014308322904859436,5.8856493999797022e-06,5.3734944385239219e-06,3.5900135882726562e-06,0.0080886966541242108,4.3745806987228325e-05,0.00022515948716127001,0.00025148608811286654,0.005503342660992885,3.8501759950540567e-07,1.1486711739873129e-12,1.2049168807744199e-11,3.4126422673344013e-10,5.0539769038386676e-06,4.7008873620401689e-05,5.5900883958996307e-06,6.791449766537994e-06,1.8100904232684683e-06,2.047287007671215e-06,3.7766675035674079e-12,2.0925277161668804e-06,3.0234810890175842e-06,3.2049526868634412e-06,5.6172573216245926e-08,1.0613381651065894e-08,2.9583714332272644e-11,7.8819425253855995e-11,2.2624043370106609e-07,1.6774939414005112e-16,9.6254303096795561e-17,8.9487917647957074e-08,1.8575835224299788e-12,3.693399675284206e-08,1.0983740927990834e-12,6.3665163768645721e-14
7.947774591827352e-08,0.3720844169688296,1.717587717692497e-06,1.2916391739700548e-07,3.4067257887787511e-05,2.6263472983081932e-09,3.603981500434467e-05,0.0,0.0,0.0019632129156029652,0.0013194759676625062,154.0,0.0,0.75575888197550245,1.0,18.984716121147311,0.0093896579645278404,5.0500330795970205e-07,0.032394723312956869,0.053512384242172348,0.034411655781643395,0.0061271518209626849,2.3066178124481087e-08,0.00014906954063097626,0.056318959440680293,6.8597260390995851e-11,0.022261227384844342,3.846266040589122e-05,0.015632361807257467,0.014531189463056829,5.9772576964096135e-06,5.4303186442515499e-06,3.6458914435876724e-06,0.0082902331715253054,4.5221015044885273e-05,0.00023550539827825199,0.0002634426324467366,0.0056320800749472171,3.9463683260025772e-07,1.1548155578820992e-12,1.2349054268596007e-11,3.4927234488659414e-10,5.1793467377722545e-06,4.8812684508518782e-05,5.8048365541823655e-06,7.0584481597904155e-06,1.8820934684072524e-06,2.1672321063887169e-06,3.9251430673043467e-12,2.2097496585461882e-06,3.2111035208885788e-06,3.2377323676018844e-06,5.9171556970156193e-08,1.1180227480481134e-08,3.1163158783225242e-11,8.3362482035835062e-11,2.3929566337821384e-07,1.767086540265675e-16,1.0139511043648427e-16,9.5847589914209969e-08,1.9895971689067617e-12,3.9625321061232527e-08,1.1783977696754649e-12,6.8304347721499116e-14
8.041364584696447e-08,0.37208464673700054,1.7278454642477213e-06,1.318539297712723e-07,3.5030849534417478e-05,2.716129296256674e-09,3.7669339115303771e-05,0.0,0.0,0.0019815094098120148,0.0013606819269682921,154.0,0.0,0.75341793222719267,1.0,18.984515414751126,0.0094738108062486781,5.0358929082755748e-07,0.032435712325465049,0.053791536935387789,0.034755602928993212,0.0061348487995479565,2.3186245699083527e-08,0.00014984551912392948,0.056901302408639304,6.8683432839931104e-11,0.022656393404104986,3.851203955436407e-05,0.015903484996243805,0.014753053666656976,6.068451628549294e-06,5.4869833008663658e-06,3.7015165558544848e-06,0.0084935078627712112,4.6715365484453739e-05,0.00024614549550182677,0.00027576629025779576,0.005761451192799672,4.043394614321915e-07,1.1608269268150112e-12,1.265151857030427e-11,3.5732061548690065e-10,5.3055415603098424e-06,5.0656397878739488e-05,6.0243408775422248e-06,7.3315430024055466e-06,1.9557649121525474e-06,2.292229260943419e-06,4.0770088160746064e-12,2.3317210515658009e-06,3.4070589142745016e-06,3.2703934833696348e-06,6.2279870351324363e-08,1.1767744358571578e-08,3.280018306543583e-11,8.8089487990426449e-11,2.5288026203712219e-07,1.8599462937544484e-16,1.0672338652563338e-16,1.0255680494144791e-07,2.1288666030816004e-12,4.2470672077718242e-08,1.263000126914387e-12,7.3209035998921717e-14
8.134954577565543e-08,0.3720848761912064,1.7378928322999765e-06,1.3455629387748114e-07,3.6003173283944764e-05,2.8073635636184018e-09,3.9345044246052172e-05,0.0,0.0,0.0019994563794763992,0.0014024187000636343,154.0,0.0,0.75108807126632082,1.0,18.984314679977906,0.0095574388217166996,5.0218210169932259e-07,0.032472413555022041,0.054064617184476235,0.035098308110257034,0.0061417343835445939,2.3303693135047591e-08,0.0001506045641760846,0.057482015885559339,6.8760521221264998e-11,0.023052365685284751,3.8556310167174267e-05,0.016174937950495589,0.0149738696737286,6.1592123606170993e-06,5.5434891782275231e-06,3.7568774358558984e-06,0.0086984826145741993,4.8228247063339079e-05,0.00025708138446023469,0.00028846068723986017,0.0058914230268701266,4.1412366302081822e-07,1.1667071154244085e-12,1.2956504927849105e-11,3.6540699140798348e-10,5.4325306198548454e-06,5.2540086314558537e-05,6.2486100674577849e-06,7.6107486042644085e-06,2.0311090489707698e-06,2.4223989474974103e-06,4.2322727074983378e-12,2.458553789471351e-06,3.6115494436438293e-06,3.3029365821735555e-06,6.5499274494267506e-08,1.2376265227728904e-08,3.4495714712016416e-11,9.3004149624551477e-11,2.670049240316376e-07,1.9561258249489061e-16,1.1224215086728485e-16,1.0962849879017091e-07,2.2756603510522717e-12,4.5476233606136679e-08,1.3523649048197083e-12,7.8389887964536565e-14
8.228544570434638e-08,0.3720851052727206,1.7477337511809548e-06,1.3727062392625503e-07,3.69839567189833e-05,2.9000362698638953e-09,4.1067287461933711e-05,0.0,0.0,0.0020170570444335949,0.0014446767349384324,154.0,0.0,0.74876923069473467,1.0,18.984113935269733,0.0096405447905723307,5.0078170386600357e-07,0.032504931265626695,0.05433170927729529,0.035439777052420171,0.0061478283379687287,2.3418556879885964e-08,0.00015134691116076566,0.05806110771562991,6.8828746807460623e-11,0.023449093298723009,3.8595596345893435e-05,0.016446685121497735,0.015193593217448795,6.2495217058722071e-06,5.5998370414233057e-06,3.8119629902556831e-06,0.0089051194703018248,4.975903821266963e-05,0.00026831449822844631,0.00030152928514750774,0.0060219630659139149,4.2398762168709616e-07,1.1724579475650596e-12,1.3263956793280556e-11,3.7352945478438959e-10,5.5602835227854978e-06,5.4463809999726807e-05,6.4776513456707805e-06,7.8960773127908674e-06,2.1081296269165696e-06,2.5578615141389355e-06,4.3909416078892395e-12,2.5903599251738637e-06,3.8247761755582877e-06,3.3353622087328415e-06,6.8831494240958223e-08,1.3006116153116005e-08,3.6250662142323254e-11,9.811012508440167e-11,2.8168020501760825e-07,2.0556766699531865e-16,1.17954360593884e-16,1.1707579484537266e-07,2.4302508273932926e-12,4.8648312328091145e-08,1.4466794899183968e-12,8.3857774793154119e-14
8.322134563303733e-08,0.3720853339250454,1.7573720816161633e-06,1.3999654208358117e-07,3.797293001645871e-05,2.994133348286409e-09,4.2836408710773566e-05,0.0,0.0,0.0020343148104671714,0.0014874464316664711,154.0,0.0,0.74646134219189519,1.0,18.983913198788247,0.0097231314763546062,4.9938804108291104e-07,0.032533368003792355,0.054592896980042535,0.035780015447829813,0.0061531501014510598,2.3530873147806865e-08,0.00015207279449503078,0.058638585693973053,6.8888327252242929e-11,0.023846526388778301,3.8630020151445821e-05,0.016718691827774156,0.015412181592498159,6.3393621205792753e-06,5.6560276507733384e-06,3.8667625177000061e-06,0.0091133806521637266,5.1307108045669859e-05,0.00027984609729046566,0.00031497538052109169,0.0061530392851795058,4.3392953012392019e-07,1.1780812380919966e-12,1.3573817890412067e-11,3.8168601763736119e-10,5.6887702459990686e-06,5.6427616972102165e-05,6.7114704844835585e-06,8.1875395510072946e-06,2.1868298579932191e-06,2.6987371178193747e-06,4.553021313412332e-12,2.7272516234621891e-06,4.0469389232649028e-06,3.3676709044821768e-06,7.2278217398682527e-08,1.3657616182323886e-08,3.8065914269571645e-11,1.0341102189204723e-10,2.9691651540140886e-07,2.15864925570977e-16,1.2386290919443368e-16,1.2491199712243596e-07,2.5929141962001569e-12,5.1993336160679419e-08,1.5461348660542083e-12,8.962377663989764e-14
8.415724556172829e-08,0.3720855620939023,1.7668116154980171e-06,1.4273367836054641e-07,3.8969826172566062e-05,3.089640520227791e-09,4.465273097849371e-05,0.0,0.0,0.0020512332543920048,0.0015307181542922141,154.0,0.0,0.7441643375434106,1.0,18.98371248840953,0.0098052016265517006,4.9800107658148825e-07,0.032557824598681832,0.054848263509570588,0.03611902895423743,0.0061577187862991356,2.3640677918951017e-08,0.00015278244656097368,0.059214457566680194,6.8939476515120785e-11,0.024244616157898486,3.8659701604064766e-05,0.016990924240511386,0.015629593640530737,6.4287166986848915e-06,5.7120617618329777e-06,3.9212657060386924e-06,0.0093232285822028426,5.2871817354036716e-05,0.00029167726973438745,0.00032880210364642548,0.0062846201553614671,4.4394759040913803e-07,1.1835787877815819e-12,1.3886032242542289e-11,3.898747224639991e-10,5.8179611483615129e-06,5.8431543379906253e-05,6.9500718373464475e-06,8.4851438560906064e-06,2.2672124286672026e-06,2.8451456627683346e-06,4.7185165715339283e-12,2.8693411151234821e-06,4.2782361062282198e-06,3.3998632075762648e-06,7.5841094076594034e-08,1.4331077219896461e-08,3.994234015395072e-11,1.0891039482549616e-10,3.1272411420163371e-07,2.2650928801718301e-16,1.2997062537667271e-16,1.3315058344932974e-07,2.7639302295654813e-12,5.5517852540849959e-08,1.650925562968908e-12,9.5699179682851178e-14
8.509314549041924e-08,0.37208578972716816,1.776056075820653e-06,1.454816705006722e-07,3.9974381210239238e-05,3.1865433182842524e-09,4.6516560461281687e-05,0.0,0.0,0.0020678161097420519,0.0015744822421717337,154.0,0.0,0.74187814866801571,1.0,18.98351182171832,0.0098867579726552579,4.9662077852636758e-07,0.032578400163914285,0.055097891506085142,0.036456823194874768,0.0061615531788691948,2.3748006927376346e-08,0.00015347609798915612,0.059788731030901397,6.8982404903283616e-11,0.02464331485068905,3.8684758685238241e-05,0.017263349369188847,0.015845789734764262,6.5175691652100929e-06,5.7679401253997344e-06,3.9754626281009094e-06,0.0095346259021222013,5.4452519590585821e-05,0.00030380893167356509,0.00034301241774412674,0.0064166746504984813,4.5404001496251086e-07,1.1889523841307408e-12,1.4200544203230955e-11,3.9809364272762135e-10,5.9478269811078726e-06,6.0475613739913539e-05,7.1934583696779557e-06,8.7888969183497643e-06,2.3492795105144786e-06,2.9972067404213499e-06,4.8874311026932732e-12,3.0167406519962751e-06,4.5188646147142248e-06,3.4319396528956513e-06,7.9521736099055882e-08,1.5026803916119204e-08,4.1880788692995714e-11,1.1461174394103032e-10,3.291131033208043e-07,2.3750556947238083e-16,1.3628027205842063e-16,1.4180519853963566e-07,2.9435821637893443e-12,5.9228526641146477e-08,1.7612496032305571e-12,1.0209547304744328e-13
8.60290454191102e-08,0.37208601677479236,1.7851091167625195e-06,1.4824016386522776e-07,4.098633436977818e-05,3.2848271085064132e-09,4.8428186753067686e-05,0.0,0.0,0.0020840672530556032,0.0016187290207734487,154.0,0.0,0.73960270764303182,1.0,18.983311216002331,0.0099678032302182602,4.9524708666048215e-07,0.03259519210095236,0.055341863007039263,0.036793403758549177,0.0061646717402368077,2.3852895636279425e-08,0.00015415397845601497,0.060361413734965383,6.9017319135230829e-11,0.025042575738002348,3.8705307341542688e-05,0.017535935047229608,0.016060731763730653,6.6059038688651677e-06,5.8236634875216809e-06,4.0293437368088512e-06,0.0097475354919688648,5.6048561836557024e-05,0.00031624182788700703,0.00035760911838331622,0.0065491722548628242,4.6420502744813449e-07,1.1942038048961041e-12,1.4517298487042694e-11,4.0634088327849516e-10,6.0783388972378382e-06,6.2559841197151048e-05,7.4416316898575888e-06,9.0988036205507061e-06,2.4330327709758416e-06,3.1550395708764919e-06,5.0597676221628244e-12,3.1695624629697537e-06,4.7690196795199676e-06,3.4639007720537644e-06,8.3321716493218364e-08,1.5745093570184155e-08,4.3882088349230599e-11,1.2051851273633895e-10,3.4609342222286006e-07,2.4885846888728787e-16,1.4279454548926891e-16,1.508896469706409e-07,3.1321565536190774e-12,6.3132139521559042e-08,1.8773084473033109e-12,1.0882434562069078e-13
8.696494534780115e-08,0.37208624318880174,1.7939743239017329e-06,1.5100881131684313e-07,4.2005428283154792e-05,3.3844771116100529e-09,5.0387883047233545e-05,0.0,0.0,0.0020999906907474219,0.0016634488119496292,154.0,0.0,0.73733794672837538,1.0,18.98311068824939,0.01004834009891625,4.9387996290534798e-07,0.032608296103972652,0.055580259424819679,0.03712877619971891,0.0061670926071561707,2.3955379241912047e-08,0.00015481631532854469,0.060932513278467014,6.9044422250072747e-11,0.025442353101051501,3.8721461490260696e-05,0.017808649917684494,0.016274383114223724,6.6937057758919776e-06,5.8792325895076827e-06,4.0828998620334079e-06,0.0099619204877180647,5.7659285752040551e-05,0.00032897653267185858,0.00037259483311406034,0.0066820829688913801,4.7444086362385375e-07,1.1993348119011865e-12,1.4836240191114747e-11,4.1461458076206615e-10,6.2094684599500496e-06,6.4684227785653545e-05,7.694592080348682e-06,9.414867077516376e-06,2.5184733842021467e-06,3.318762945918562e-06,5.2355278620815516e-12,3.3279187109565613e-06,5.0288947469240956e-06,3.4957470934051078e-06,8.7242569048820789e-08,1.6486236047123406e-08,4.5947046921541152e-11,1.2663408645262594e-10,3.6367484301113633e-07,2.6057256771255615e-16,1.4951607449741201e-16,1.6041788608042362e-07,3.3299431248069806e-12,6.7235586222145363e-08,1.9993069363619135e-12,1.1589768276334121e-13
8.79008452764921e-08,0.37208646892324415,1.8026552145510045e-06,1.5378727310173161e-07,4.3031409132580267e-05,3.4854784232154577e-09,5.2395906351456935e-05,0.0,0.0,0.0021155905465577518,0.0017086319436888948,154.0,0.0,0.73508379838917359,1.0,18.982910255143622,0.010128371262611686,4.9251938248643869e-07,0.032617806166147519,0.055813161524517214,0.037462946038601938,0.006168833593279471,2.4055492667165938e-08,0.00015546333380756549,0.061502037212407878,6.9063913652319331e-11,0.025842602215559046,3.8733333026676721e-05,0.018081463418961677,0.016486708653491382,6.7809604625953819e-06,5.9346481679393526e-06,4.1361222059048583e-06,0.010177744297792597,5.9284028508103488e-05,0.00034201345090063899,0.00038797202131269916,0.0068153773142051984,4.8474577213925064e-07,1.2043471511372776e-12,1.5157314820492695e-11,4.2291290393226286e-10,6.3411876501579456e-06,6.6848764689864877e-05,7.9523385289034005e-06,9.7370886759337226e-06,2.6056020419703294e-06,3.4884951736359421e-06,5.4147125935891939e-12,3.4919214508578695e-06,5.298681358914772e-06,3.5274791420545413e-06,9.1285787948128946e-08,1.7250513707637546e-08,4.8076451350125026e-11,1.3296179051343303e-10,3.8186696590058117e-07,2.7265232878952783e-16,1.5644741985320186e-16,1.7040401879750982e-07,3.5372346252687579e-12,7.1545873801017552e-08,2.1274532339382665e-12,1.2332756292784619e-13
