Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498)
1.0829164437299131e-07,0.5142442793531086,4.9438658049652744e-07,7.5533948394303938e-08,6.6498736429262063e-06,2.8020213073203608e-10,5.4093822451358947e-06,0.0,0.0,0.000953028854415411,0.00032058364491345808,154.0,0.0,0.8845873923058335,1.0,18.992262999634093,0.0069890371944305186,1.5697948125562625e-07,0.02128301747554965,0.031222529588004845,0.013162477656532624,0.0043840484953043208,1.1972188602558928e-08,7.8185297153021411e-05,0.01909790198172541,5.8903216773710721e-11,0.0090620734222378162,1.5857413893859755e-05,0.0054261650584194084,0.0052812312094636122,1.8374566403559415e-06,1.4215813880339774e-06,1.1542923820854428e-06,0.0026970331661268125,8.4408561540230435e-06,2.9094612191616956e-05,3.0926840128510862e-05,0.0019794703834010029,8.1417553963405243e-08,7.1235610129169097e-13,2.2025759267880593e-12,6.040227292978531e-11,7.5625628390632789e-07,7.8391332803370357e-06,1.0596370808887161e-06,9.3552759799339191e-07,3.3454806118594289e-07,2.1342499469425486e-07,4.3683672898857551e-13,2.61861230672661e-07,2.0794956762420436e-07,9.5549433627991834e-07,5.1085055988265608e-09,1.0506241207444352e-09,1.7595572827691391e-12,5.1171314250900101e-12,1.7045993092491382e-08,2.0106934436988362e-17,1.1492224073715554e-17,6.1048492811860763e-09,1.0508454429142368e-13,5.3015765785309478e-10,1.3487142175741519e-14,5.0479015325742405e-16,1.0356616082193434e-13,1.9463748430582292e-09,2.784694913070477e-10,3.0007928593632465e-10,4.7259837870006352e-06,1.1416493322781505e-09,1.1849316215873473e-08,1.6555031503389068e-08,1.1358854622349968e-10,2.3570503298150912e-12,5.1577052996344801e-08,1.6216147182376122e-10,8.0277001588162994e-14,7.6461305312570579e-10,1.3743191326144132e-09,2.7821106791415725e-10,3.1706881067431559e-11,1.8457353692194231e-09,8.7296944697321231e-10,1.1660200567071709e-08,7.7511534374216937e-14,3.6901971403679359e-14,7.3749674166446862e-07,2.1417883228602368e-15,9.7390830260465837e-12,1.7614029168974091e-11,4.9542833013999634e-16,7.5076146267935057e-15
1.1005454471616238e-07,0.5142443734842731,5.0080731588862565e-07,8.1244479462765148e-08,6.9634766981136653e-06,2.9606042648261743e-10,5.7837732970391664e-06,0.0,0.0,0.00097193464988650229,0.0003373787364268114,154.0,0.0,0.88285281964631301,1.0,18.992112992962408,0.0070846679543426763,1.5670436822101618e-07,0.021449711566013191,0.031573317207209912,0.013361768190289837,0.0044183647053777329,1.2106599261583951e-08,7.9063089514029515e-05,0.019391772917659481,5.936428265025139e-11,0.0093207273186625139,1.5982067864586757e-05,0.0055767006944631116,0.0054215463458918336,1.8862602095198152e-06,1.4436697429492425e-06,1.1849509374138295e-06,0.00280218653467856,8.9346042668112263e-06,3.1211695609945238e-05,3.3213088236521702e-05,0.0020573666276605461,8.4598826160060169e-08,7.2035377818119872e-13,2.2883706413182256e-12,6.278276706514279e-11,7.8711267051940352e-07,8.2992933999105034e-06,1.1219233779103048e-06,9.9185844490917045e-07,3.5499321954757992e-07,2.3261509334265454e-07,4.6313994646793117e-13,2.8341797182178086e-07,2.2789809994420323e-07,9.7010127928623013e-07,5.5227252653658884e-09,1.135851107493798e-09,1.9022302536375924e-12,5.5555647860715065e-12,1.8507682669516362e-08,2.1738015811874313e-17,1.2424477207643713e-17,6.7063304800526662e-09,1.1543801729543735e-13,5.775214457903776e-10,1.4691952160384627e-14,5.498876325554003e-16,1.1281776069090641e-13,2.1549870499674874e-09,3.0450583320956743e-10,3.3299146905505915e-10,5.0456021615914163e-06,1.21941055581745e-09,1.2725006429142258e-08,1.7780647582705995e-08,1.2198251732738808e-10,2.5315500007079253e-12,5.6438647918706973e-08,1.7747667609638503e-10,8.7674854441710765e-14,8.43236874220961e-10,1.5245662077486511e-09,3.0516918321574338e-10,3.4783796474171621e-11,2.0631556443448238e-09,9.8467175704463882e-10,1.1953441230625217e-08,7.9460218384178361e-14,3.7829707927346772e-14,7.6454594617438477e-07,2.4158455748678796e-15,1.1151077345421104e-11,1.9834987859981976e-11,5.6725207687461505e-16,8.5960195741719379e-15
1.1181744505933344e-07,0.5142444691195591,5.0713319680178266e-07,8.7322400477418846e-08,7.2847705207389963e-06,3.1244685052867116e-10,6.1764206186436103e-06,0.0,0.0,0.00099064320445344423,0.00035466835245140138,154.0,0.0,0.88112345745787946,1.0,18.991962260248897,0.0071797687928010024,1.5643010271356899e-07,0.021611702070729325,0.03191913339268225,0.013560605133609021,0.0044517107426719086,1.2239100991872087e-08,7.9928415341513323e-05,0.019685129372581121,5.9812313475375705e-11,0.0095817399385689679,1.6103209178130354e-05,0.0057283983758590713,0.0055625114257022764,1.9352890377990632e-06,1.465719399058834e-06,1.2157510020521889e-06,0.0029093765884649616,9.4456554911496051e-06,3.3437884149005764e-05,3.5620597013438782e-05,0.0021366271048989011,8.7841900800110387e-08,7.2823787091176263e-13,2.375824913074619e-12,6.5205094340127878e-11,8.1855307468928059e-07,8.7769377267436674e-06,1.1865794214157392e-06,1.0503949865806237e-06,3.7625267383988225e-07,2.5312082717174436e-07,4.9047309479317572e-13,3.0631824229889769e-07,2.493237441652855e-07,9.8467496490753937e-07,5.9624400118777746e-09,1.2263262089465356e-09,2.0536847316926966e-12,6.0229017593380818e-12,2.0065826190518694e-08,2.3469536055661459e-17,1.3414136705069472e-17,7.355403431907559e-09,1.2661070137028234e-13,6.2816936068009483e-10,1.5980288439137788e-14,5.9811209673633609e-16,1.2271075012609119e-13,2.3820684684171819e-09,3.3246185945301076e-10,3.6889207936004465e-10,5.3796548629672882e-06,1.3007174324630103e-09,1.3645161356484012e-08,1.9068620878420731e-08,1.3080264015163622e-10,2.714927943403202e-12,6.1651260239602305e-08,1.9389996761713501e-10,9.5659475402618254e-14,9.2906299473373966e-10,1.6884106227423221e-09,3.3413440159488644e-10,3.8090153892019888e-11,2.30142426701202e-09,1.1084393928976473e-09,1.2252446623373144e-08,8.14471881290611e-14,3.8775671661843246e-14,7.9227358364712217e-07,2.7195048683812539e-15,1.2740049924722999e-11,2.2301711398543667e-11,6.4807739833411879e-16,9.820833296813219e-15
1.1358034540250451e-07,0.5142445661600737,5.1336513632926488e-07,9.3785049614250143e-08,7.6136984052198657e-06,3.293637052948993e-10,6.5877967763957524e-06,0.0,0.0,0.0010091479104215666,0.00037245211967533074,154.0,0.0,0.87939930622918283,1.0,18.991810814161404,0.0072743420629034859,1.5615668501125575e-07,0.021769056479524235,0.03226000880148476,0.013758989810351478,0.0044841005540592538,1.236970558921054e-08,8.0781351667713028e-05,0.019977972927247518,6.0247496636528898e-11,0.0098450609299707056,1.6220888166106732e-05,0.0058812251255685438,0.0057040795345664726,1.984526793152581e-06,1.487730475035959e-06,1.2466823161587336e-06,0.0030185887898509824,9.9740900671195761e-06,3.5776228778455054e-05,3.8153033954695642e-05,0.0022172312399923759,9.1146339650292168e-08,7.3600908133383684e-13,2.4649268306922873e-12,6.766862926377752e-11,8.5057034394609234e-07,9.2723242302451713e-06,1.2536402243383911e-06,1.1111716431923366e-06,3.9833951404743865e-07,2.7500298043150672e-07,5.1885224618751329e-13,3.3061792587967778e-07,2.7230134632221274e-07,9.9921549005871396e-07,6.4286507599456197e-09,1.3222555609384958e-09,2.2142654754975082e-12,6.5203994047217255e-12,2.1724624078978606e-08,2.5305440213641831e-17,1.4463457377367374e-17,8.0548161836964779e-09,1.386498994846467e-13,6.8225473941166574e-10,1.7356049608543944e-14,6.4960954568061026e-16,1.3327506607348266e-13,2.6288868648627298e-09,3.624368216788894e-10,4.0799222146806926e-10,5.728412020253971e-06,1.3856378327127688e-09,1.4610851563241435e-08,2.0420457408680023e-08,1.4005916829322505e-10,2.9073985825081265e-12,6.7232031359441498e-08,2.1148558724544028e-10,1.0426762141577712e-13,1.0226581977032312e-09,1.8668105262022754e-09,3.6520854655353918e-10,4.1637613691671312e-11,2.5620760528852935e-09,1.2453233026852831e-09,1.2557248886089515e-08,8.3472656153110024e-14,3.9739963795975456e-14,8.206928996989086e-07,3.0553447178266397e-15,1.4524629349108406e-11,2.5037639021073475e-11,7.3885168144891893e-16,1.1196412430382392e-14
1.1534324574567557e-07,0.5142446645095929,5.1950407221117327e-07,1.006501337713891e-07,7.95019895812049e-06,3.4681293337063236e-10,7.0183709909238796e-06,0.0,0.0,0.0010274426401578778,0.0003907293060366919,154.0,0.0,0.87768036531850391,1.0,18.991658667645197,0.0073683901103657381,1.5588411519383244e-07,0.021921842477433291,0.032595975125717519,0.013956923543989445,0.0045155481258978732,1.2498425246901861e-08,8.1621978120966177e-05,0.020270305162598593,6.0670020051678698e-11,0.010110640483689591,1.63351553089532e-05,0.0060351484432110865,0.0058462043220641764,2.0339573403981569e-06,1.5097030895831968e-06,1.2777347435601478e-06,0.0031298078802227086,1.0519971368860356e-05,3.8229760326516478e-05,4.0814063141678151e-05,0.0022991580313610673,9.4511682501596014e-08,7.4366813495123968e-13,2.5556638952645298e-12,7.0172733210492776e-11,8.8315712571761042e-07,9.7857040365396947e-06,1.3231398704964315e-06,1.1742219693470136e-06,4.2126650961698515e-07,2.9832358022824367e-07,5.4829306869786625e-13,3.5637391193732714e-07,2.9690746671642528e-07,1.0137229516368083e-06,6.9223678254009726e-09,1.4238472344875279e-09,2.3843204794508512e-12,7.0493324704259619e-12,2.348833610264682e-08,2.7249710366786574e-17,1.5574715203849098e-17,8.8074041442635038e-09,1.5160441839498688e-13,7.3993357788860626e-10,1.8823201764498388e-14,7.0452851105176646e-16,1.445411638016814e-13,2.8967684782727277e-09,3.94532394494229e-10,4.5051307844384357e-10,6.0921349328979055e-06,1.4742374825147126e-09,1.562312484538654e-08,2.1837631284248923e-08,1.4976213667075639e-10,3.1091717997544538e-12,7.3198467044039603e-08,2.302889335153674e-10,1.1353753336537519e-13,1.1246243938030105e-09,2.0607698985119617e-09,3.9849577717011595e-10,4.5438104441691866e-11,2.8467226335267253e-09,1.3964417955506465e-09,1.2867872983625027e-08,8.5536787291363464e-14,4.0722662804979343e-14,8.4981720534269581e-07,3.4261089121139458e-15,1.6525009762632935e-11,2.806806513650014e-11,8.4060191786886322e-16,1.2738319939578328e-14
1.1710614608884664e-07,0.5142447640745165,5.2555096399295374e-07,1.0793571631577106e-07,8.2942063461027113e-06,3.6479612631821739e-10,7.46860877123363e-06,0.0,0.0,0.0010455217344010764,0.00040949883184598744,154.0,0.0,0.87596663299705513,1.0,18.991505833899978,0.0074619152733966868,1.5561239315040071e-07,0.022070127890017929,0.032927065041941664,0.014154407657351547,0.0045460674727599362,1.2625272536325239e-08,8.245037679875932e-05,0.020562127659402143,6.1080072017871741e-11,0.010378429337891305,1.6446061195031889e-05,0.006190136306277412,0.0059888400170556603,2.083564746560619e-06,1.5316373614052644e-06,1.3088982751112081e-06,0.0032430179131502858,1.1083345935685387e-05,4.0801486068410711e-05,4.360734169362762e-05,0.0023823860863407091,9.7937448175894289e-08,7.512157797645279e-13,2.6480230474333725e-12,7.2716755501142711e-11,9.1630588138826896e-07,1.0317321358092438e-05,1.395111505034901e-06,1.2395786430402839e-06,4.4504610493618108e-07,3.2314586553458723e-07,5.7881082104676684e-13,3.8364407202171201e-07,3.2322033028123536e-07,1.0281974465020239e-06,7.4446099025371106e-09,1.5313110262825461e-09,2.564200623907905e-12,7.6109921447611882e-12,2.5361277203625424e-08,2.9306361622107523e-17,1.6750205040033456e-17,9.6160891166731704e-09,1.6552455198861985e-13,8.0136438209470098e-10,2.038577471014364e-14,7.6301991448900552e-16,1.565399877826967e-13,3.1870990117263832e-09,4.2885261085448855e-10,4.9668609195569301e-10,6.4710758221991175e-06,1.5665798990614721e-09,1.6683004944911716e-08,2.3321582894454356e-08,1.5992134921561453e-10,3.3204526757144546e-12,7.9568426015907383e-08,2.5036652653609587e-10,1.235089461824045e-13,1.2356000165864748e-09,2.271339408888365e-09,4.3410252306728346e-10,4.9503815460076276e-11,3.1570541732441293e-09,1.5629829782007411e-09,1.3184336816938382e-08,8.7639699416580155e-14,4.1723824806119677e-14,8.7965986067256226e-07,3.8347124931942862e-15,1.8763045343879326e-11,3.1420250933477407e-11,9.5443950607217939e-16,1.4463397889610705e-14
1.188690464320177e-07,0.5142448647638216,5.3150679037846478e-07,1.1566020432307899e-07,8.64565054191939e-06,3.8331453384454618e-10,7.9389715646937118e-06,0.0,0.0,0.0010633799901748546,0.00042875928119313282,154.0,0.0,0.87425810649159996,1.0,18.991352326357728,0.0075549198825803606,1.553415185868422e-07,0.022213980630480468,0.03325331216129894,0.01435144347237822,0.0045756726265314858,1.275026038776424e-08,8.3266632142520619e-05,0.020853441997912697,6.1477841064779814e-11,0.010648378782141268,1.6553656481073328e-05,0.0063461571709618903,0.0061319414423872416,2.1333332859869292e-06,1.5535334091828151e-06,1.3401630319080199e-06,0.0033582022872002773,1.1664243533836415e-05,4.349438637523276e-05,4.6536516260973671e-05,0.0024668936555398324,1.0142313552211842e-07,7.5865278513020428e-13,2.7419906941932633e-12,7.5300034453288637e-11,9.5000889999463087e-07,1.0867413433701871e-05,1.4695873262775666e-06,1.3072734560338595e-06,4.6969041534866088e-07,3.495342550877792e-07,6.1042034813716103e-13,4.1248723578775778e-07,3.5131977451080049e-07,1.0426390714594039e-06,7.9964030470567222e-09,1.6448582489598029e-09,2.7542593248659172e-12,8.2066847900177644e-12,2.7347813268101847e-08,3.1479438098946702e-17,1.7992238323589069e-17,1.0483878176344648e-08,1.8046206197273163e-13,8.6670801547083094e-10,2.204785806984757e-14,8.2523692228687556e-16,1.6930294185156622e-13,3.501324568292877e-09,4.6550379390319242e-10,5.4675313199435953e-10,6.8654776074354354e-06,1.6627263326558245e-09,1.779149034403983e-08,2.487371720399701e-08,1.7054636731929699e-10,3.5414412473019709e-12,8.6360108075371501e-08,2.7177597039139085e-10,1.342230994490722e-13,1.3562614274423151e-09,2.4996172295298566e-09,4.7213741617657079e-10,5.3847188996662591e-11,3.4948410361164788e-09,1.7462071668411204e-09,1.3506651351923736e-08,8.9781464297827151e-14,4.2743483967450236e-14,9.1023425882425862e-07,4.2842476741623849e-15,2.1262347666897044e-11,3.5123539887130791e-11,1.0815652001321654e-15,1.6389842440139729e-14
1.2063194677518878e-07,0.5142449664890186,5.3737254676378589e-07,1.2384233534850816e-07,9.0044575678682069e-06,4.0236907328754355e-10,8.4299164229652813e-06,0.0,0.0,0.0010810126483597354,0.0004485089135914079,154.0,0.0,0.87255478202634706,1.0,18.991198158661138,0.00764740626076367,1.5507149103312175e-07,0.02235346864858773,0.033574750980377259,0.014548032309886874,0.0046043776258852783,1.2873402071524808e-08,8.4070830814307677e-05,0.021144249757543903,6.1863515813259913e-11,0.010920440660993685,1.6657991853969006e-05,0.0065031799726274174,0.0062754640289233712,2.183247445227088e-06,1.5753913515472674e-06,1.3715192683540826e-06,0.0034753437783561119,1.2262677247948657e-05,4.6311411428400169e-05,4.9605219565592152e-05,0.0025526586661738892,1.0496822440068206e-07,7.6597994063719415e-13,2.8375527353731875e-12,7.7921898400263804e-11,9.842583115518766e-07,1.1436210478503443e-05,1.546598578939593e-06,1.3773373055815036e-06,4.9521122368843237e-07,3.7755431426079617e-07,6.4313607718891123e-13,4.4296316632496603e-07,3.8128719512325556e-07,1.057047923241252e-06,8.578779660530974e-09,1.764701521649348e-09,2.9548521841688339e-12,8.8377306623743995e-12,2.945235684877563e-08,3.3773008920436553e-17,1.930314078323244e-17,1.1413862400040038e-08,1.9647015599608949e-13,9.3612754311939069e-10,2.3813597322886493e-14,8.9133479705434719e-16,1.8286185874939302e-13,3.8409525299360634e-09,5.0459448553542133e-10,6.0096665585199886e-10,7.2755737062528499e-06,1.7627357145769125e-09,1.894955313899098e-08,2.6495402161517178e-08,1.8164649904311006e-10,3.7723322811848699e-12,9.3592041786701648e-08,2.9457591414978869e-10,1.4572274522433024e-13,1.4873243284763687e-09,2.7467498056055207e-09,5.1271121951229373e-10,5.8480912070896743e-11,3.8619354008877784e-09,1.9474492687363263e-09,1.3834820763691294e-08,9.196210856167701e-14,4.3781652965423788e-14,9.4155381024893066e-07,4.7779896828485304e-15,2.4048385869350366e-11,3.9209477124686441e-11,1.2232742010811716e-15,1.853728100017394e-14
1.2239484711835986e-07,0.5142450691641075,5.4314924293920098e-07,1.3250116376597302e-07,9.370549736171937e-06,4.2196033937156584e-10,8.9418956839731684e-06,0.0,0.0,0.0010984153809763769,0.00046874567581284824,154.0,0.0,0.87085665486409047,1.0,18.991043344642847,0.0077393767229500714,1.5480230985047428e-07,0.022488659881409214,0.033891416832868421,0.014744175489346683,0.0046321965061285209,1.2994711179354401e-08,8.4863061575461151e-05,0.021434552516554222,6.2237284838950842e-11,0.011194567377126435,1.6759117993918482e-05,0.0066611741259153786,0.0064193638289000718,2.233291927677345e-06,1.5972113070566392e-06,1.4029573750770696e-06,0.0035944245720081589,1.2878643601254984e-05,4.9255478004524528e-05,5.2817066993239101e-05,0.0026396587543705634,1.0857217665496112e-07,7.7319805500127036e-13,2.9346945897651357e-12,8.0581666678921167e-11,1.0190461000069667e-06,1.2023935643625768e-05,1.6261755486515073e-06,1.4498001874619438e-06,5.2161997731652801e-07,4.0727272099002676e-07,6.7697201448559197e-13,4.7513253493918926e-07,4.132054896298001e-07,1.071424098490254e-06,9.1927774789373415e-09,1.891054561333739e-09,3.1663366411165194e-12,9.5054626216374608e-12,3.1679362852685256e-08,3.619116422050483e-17,2.06852501565106e-17,1.2409215451151285e-08,2.1360346329717608e-13,1.0097880733449105e-09,2.5687189769780055e-14,9.6147074683754526e-16,1.9724896914921704e-13,4.2075523783796775e-09,5.4623537195374903e-10,6.5958985609550918e-10,7.7015878589286021e-06,1.8666646108631802e-09,2.0158137993555835e-08,2.8187967220529472e-08,1.9323078909553122e-10,4.0133150631963735e-12,1.0128307176447856e-07,3.1882601159761021e-10,1.5805215187349196e-13,1.6295451815317404e-09,3.0139325799907232e-09,5.5593675316897705e-10,6.3417907989599554e-11,4.2602728215792577e-09,2.168121127780126e-09,1.4168842595108233e-08,9.4181614748224025e-14,4.483832348764381e-14,9.7363192733399988e-07,5.3194025171350867e-15,2.7148589541458148e-11,4.3711932600053684e-11,1.3809613861236582e-15,2.0926851471984953e-14
1.2415774746153094e-07,0.5142451727055319,5.4883790094782372e-07,1.4165604671335616e-07,9.7438458857966575e-06,4.4208861418777161e-10,9.475356669965118e-06,0.0,0.0,0.0011155842782309428,0.00048946721387167335,154.0,0.0,0.86916371934656012,1.0,18.990887898305346,0.0078308335761989555,1.5453397423844781e-07,0.022619622205871361,0.034203345842060889,0.014939874328662797,0.004659143289425972,1.3114201606180259e-08,8.5643415167343436e-05,0.021724351851745597,6.2599336540910955e-11,0.011470711894034907,1.6857085538930971e-05,0.0068201095245135302,0.006563597528595538,2.2834516579845734e-06,1.6189933941723713e-06,1.4344678816956246e-06,0.0037154262944776172,1.3512122703516368e-05,5.2329466335287145e-05,5.6175653243166838e-05,0.0027278712964429351,1.1223443706878309e-07,7.8030795497843343e-13,3.0334012208717135e-12,8.327865058594916e-11,1.0543641158151377e-06,1.2630804985138724e-05,1.7083475577461753e-06,1.5246911902725741e-06,5.4892778564266978e-07,4.3875723084224674e-07,7.1194174270995982e-13,5.0905689543706704e-07,4.4715899898238633e-07,1.0857676937433081e-06,9.8394385676598805e-09,2.0241319756044001e-09,3.389071626301746e-12,1.021122483449518e-11,3.4033324206772338e-08,3.8738011177628177e-17,2.2140913922872008e-17,1.3473192027094411e-08,2.3191800797873139e-13,1.0878565970303899e-09,2.7672880443426612e-14,1.0358037721817549e-15,2.1249687025801166e-13,4.6027564570550177e-09,5.9053920648562257e-10,7.2289679730477473e-10,8.1437339760508136e-06,1.9745671819051822e-09,2.1418161172527948e-08,2.9952701972833597e-08,2.0530800957584491e-10,4.2645732037603963e-12,1.0945234559540519e-07,3.4458687980652282e-10,1.7125710909407685e-13,1.7837226315536371e-09,3.3024106718048811e-09,6.0192881775763312e-10,6.8671327569350436e-11,4.6918737318278695e-09,2.4097138285970746e-09,1.4508707928361572e-08,9.6439922453677496e-14,4.5913466776835078e-14,1.0064820094023681e-06,5.9121445985199832e-15,3.0592454241218102e-11,4.8667228018273804e-11,1.556126671314904e-15,2.3581283517563582e-14
