Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802)
8.444018717214457e-08,0.4235536282642597,5.9918197009899573e-08,1.8858170311732203e-09,7.6629779476514129e-07,1.0488650328808887e-11,4.4885578845190614e-07,0.0,0.0,0.00036734481379924774,5.2743134106305894e-05,154.0,0.0,0.95379006710760372,1.0,18.994728312308233,0.0030421281321577663,4.7085276729809222e-08,0.010811981751076947,0.015953003406789415,0.0028872760371027074,0.0040184612276119849,9.0992521458899805e-09,5.9919269746001577e-05,0.0037438307532134188,6.4703142611009223e-11,0.0031378140047612084,5.1359887183062333e-06,0.00090477152515028455,0.00090000928182535939,4.4272658684623171e-07,2.1557298623390769e-07,2.8609928989334597e-07,0.00087284273409355415,4.3284161173497517e-07,7.8399202937361217e-07,7.9987508298417974e-07,0.00077126613951421566,1.6906612299340946e-08,6.4177589570879426e-13,6.6490274931596868e-13,1.5211603871055946e-11,1.2131771123065097e-06
8.655475648089062e-08,0.4235534193266232,6.1337810856843417e-08,1.9857707592445057e-09,8.3173957597388598e-07,1.1515512442709053e-11,5.0234018469454152e-07,0.0,0.0,0.00038218790439567617,5.7621683926821301e-05,154.0,0.0,0.95264917449578301,1.0,18.994579904812202,0.0031122383109867431,4.7033760515409721e-08,0.011011249708679324,0.016285610140739388,0.002957634155458036,0.0040925594248404891,9.2888959244755212e-09,6.1168112911466954e-05,0.0038355122528637552,6.5896232690943393e-11,0.0032867669419762483,5.2310599115027062e-06,0.00094725695383417251,0.00094197071874056065,4.6336463323501687e-07,2.2095003731463031e-07,2.99436128939661e-07,0.00092951922492990919,4.803817171338717e-07,8.8150287624615752e-07,8.9983257233855562e-07,0.00082445187488812833,1.8007914051210868e-08,6.5515185046831463e-13,7.080170273449238e-13,1.6368000429229422e-11,1.3319779633401143e-06
8.866932578963667e-08,0.4235532106949365,6.2739865975842152e-08,2.0879700473316756e-09,9.0059425683451764e-07,1.2608428374935264e-11,5.6048820694656754e-07,0.0,0.0,0.0003970996547992652,6.2792972705490933e-05,154.0,0.0,0.95150991059380874,1.0,18.994430504470195,0.0031820642113004243,4.6982318276823919e-08,0.011206787600731146,0.016614429683242345,0.0030278984518034868,0.0041652680019083812,9.4763763220819264e-09,6.2402709897829584e-05,0.0039270937612307967,6.7066947840180721e-11,0.00343859545837682,5.3243542940129611e-06,0.00099051430254900675,0.00098465923647941952,4.8436000927842128e-07,2.2632122263823177e-07,3.1300388604590318e-07,0.00098828574195480444,5.3156772038866427e-07,9.8810363879092546e-07,1.0091797279519713e-06,0.0008796642625282712,1.9149979779161269e-08,6.6837521901651936e-13,7.5271924877703691e-13,1.7579299220257199e-11,1.4588504103330474e-06
9.078389509838272e-08,0.42355300231293314,6.4124320901238167e-08,2.1923814039863239e-09,9.7290983560158909e-07,1.3769217979846564e-11,6.2355407521175115e-07,0.0,0.0,0.00041206674153084779,6.8263940221794783e-05,154.0,0.0,0.95037231507845188,1.0,18.994280109963956,0.0032516067412371916,4.6930951973719926e-08,0.011398605456912035,0.016939449761136937,0.0030980690607811958,0.0042365907492139757,9.6616863570865862e-09,6.3623014725112226e-05,0.0040185754242211876,6.8215349089713329e-11,0.0035932575792726696,5.4158765507612759e-06,0.0010345290270350458,0.0010280576922423134,5.057042711435019e-07,2.3168655060241585e-07,3.2679710456698751e-07,0.0010491524614041139,5.8655147767257855e-07,1.1043577479260822e-06,1.1285074829124329e-06,0.00093690697175026038,2.0333011676265375e-08,6.8144550887673811e-13,7.9901709652945489e-13,1.8846478693315988e-11,1.5940965654949551e-06
9.289846440712877e-08,0.4235527941268128,6.549114997054414e-08,2.2989711992268686e-09,1.0487303929280484e-06,1.4999642125466998e-11,6.9179634006196178e-07,0.0,0.0,0.00042707617764635545,7.4041229500351779e-05,154.0,0.0,0.94923642585613788,1.0,18.994128720949185,0.0033208668096568047,4.6879663478901214e-08,0.011586715405273642,0.017260660229230236,0.0031681461198941642,0.0043065322374479719,9.8448202629683189e-09,6.4828989415068345e-05,0.0041099573912102699,6.9341510034392421e-11,0.0037507113724108529,5.5056323689688972e-06,0.0010792866255571784,0.0010721489206776749,5.2738896407156096e-07,2.3704602981498751e-07,3.4081032079647582e-07,0.00111212802428918,6.4548413990481644e-07,1.230844424248105e-06,1.2584242331649197e-06,0.0009961818694070501,2.1557181910413882e-08,6.9436231327630063e-13,8.4691708613096997e-13,2.0170491676593761e-11,1.7380189527156605e-06
9.501303371587482e-08,0.42355258608521773,6.6840342267091357e-08,2.4077056942448996e-09,1.1280961274254963e-06,1.6301400384369526e-11,7.6547758246770429e-07,0.0,0.0,0.00044211532498834372,8.0131178320441471e-05,154.0,0.0,0.94810227909067868,1.0,18.993976338024659,0.0033898453259940133,4.6828454579680993e-08,0.011771131603524883,0.017578053028497149,0.0032381297693755431,0.0043750977919825278,1.0025773464447516e-08,6.6020603834055682e-05,0.0042012398148818433,7.0445516420551389e-11,0.0039109149677021646,5.5936284054744822e-06,0.0011247726469865893,0.0011169157440514873,5.4940562738960155e-07,2.423996690843474e-07,3.5503806720514578e-07,0.00117721956466553,7.0851588076977187e-07,1.3681582673619082e-06,1.3995554721217243e-06,0.0010574890730975269,2.2822633172420575e-08,7.0712530946352252e-13,8.9642458726560431e-13,2.1552265362078986e-11,1.8909202430751507e-06
9.712760302462088e-08,0.4235523781391743,6.8171900674352077e-08,2.5185510696905056e-09,1.2110434007734239e-06,1.7676128986316813e-11,8.4486411200967767e-07,0.0,0.0,0.00045717190504853322,8.65398118940577e-05,154.0,0.0,0.94696990923267221,1.0,18.993822962700904,0.0034585432001148918,4.6777326979293807e-08,0.011951870169240817,0.017891622142455137,0.0033080201520600226,0.0044422934668611443,1.0204542552586551e-08,6.7197835529088286e-05,0.0042924228510707986,7.1527465727202162e-11,0.0040738265764075667,5.6798722535352389e-06,0.0011709726986146357,0.001162340982237156,5.7174579943376015e-07,2.4774747741015017e-07,3.69474875622624e-07,0.0012444327393801306,7.7579563129906211e-07,1.5169088205519504e-06,1.5525433993607341e-06,0.0011208270053287041,2.412947925320314e-08,7.1973425695170254e-13,9.4754384644178467e-13,2.2992701328817565e-11,2.053102998283623e-06
9.924217233336693e-08,0.423552170242051,6.9485841027581189e-08,2.6314734526235266e-09,1.2976047918922912e-06,1.9125399033146051e-11,9.3022566424642489e-07,0.0,0.0,0.0004722340084380701,9.3272836713123155e-05,154.0,0.0,0.94583934905049538,1.0,18.993668597368661,0.0035269613421760626,4.672628229841174e-08,0.012128949109129511,0.018201363551800558,0.0033778174132575046,0.0045081260184404648,1.0381125258890815e-08,6.8360669557288495e-05,0.004383506658608859,7.2587466741635897e-11,0.0042394045097625399,5.7643724091712205e-06,0.0012178724536896324,0.00120840746251335,5.9440102237744474e-07,2.5308946397413681e-07,3.8411528035751784e-07,0.0013137717592359127,8.4747082149987487e-07,1.6777201113732409e-06,1.7180465039006708e-06,0.0011861924485255901,2.5477805648893385e-08,7.3218899569255184e-13,1.0002780107364535e-12,2.4492675603944341e-11,2.2248694223411229e-06
9.999999999999998e-08,0.4235519623495064,6.9952452705588267e-08,2.6724421012168035e-09,1.3295123565602029e-06,1.9663228333736896e-11,9.6232438493650358e-07,0.0,0.0,0.00047763115028922622,9.5765845230365247e-05,154.0,0.0,0.94543462094576802,1.0,18.993613034928689,0.0035514133892452604,4.6708009185532333e-08,0.01219152430031561,0.018311437734378586,0.0034028089916224419,0.0045313889493106274,1.0443877218705199e-08,6.8773904355370633e-05,0.0044161255092966126,7.2962034181749866e-11,0.0042993860362177784,5.7942332385748686e-06,0.0012348481584059277,0.0012250697511006704,6.0259536015177662e-07,2.5500253083314554e-07,3.8941067883001236e-07,0.0013391397830213258,8.7425589343491936e-07,1.7384096852973514e-06,1.7805350544054436e-06,0.0012101110212507458,2.5971132853844826e-08,7.3661501980600137e-13,1.0195706034560384e-12,2.5044898131537206e-11,2.2888182605698683e-06
1.0135674164211298e-07,0.4235519623495064,7.0782191339698391e-08,2.7464389423030678e-09,1.3878091591492404e-06,2.0650714966020377e-11,1.0218350982872409e-06,0.0,0.0,0.00048729010302111175,0.00010033563551648051,154.0,0.0,0.94471062966271502,1.0,18.993513245267138,0.0035951006624869121,4.6675322076760531e-08,0.012302388247585973,0.018507275187501997,0.0034475217006291309,0.0045726028787694507,1.0555520428526729e-08,6.9509098309510287e-05,0.0044744913991734553,7.3625639130785144e-11,0.0044076071970358356,5.8471382371608948e-06,0.0012654576586765018,0.0012550980291617477,6.1736284696067874e-07,2.5842563813114783e-07,3.9895382125369103e-07,0.0013852394214263022,9.2368712942739233e-07,1.851230170004266e-06,1.8967391238381388e-06,0.001253580600703449,2.6867670191030226e-08,7.4448944418698095e-13,1.0546291525040133e-12,2.6053038758776862e-11,2.4065211214342226e-06
1.0347131095085903e-07,0.4235517544194395,7.2060991086172069e-08,2.8634136349210401e-09,1.4816817097979721e-06,2.2253513277898083e-11,1.119968095466247e-06,0.0,0.0,0.00050232904074970519,0.00010773326334221614,154.0,0.0,0.94358378057178138,1.0,18.99335691045216,0.0036629620713749022,4.6624447774737495e-08,0.012472209154722469,0.018809356882504274,0.0035171331640657926,0.0046357321287749283,1.0727727992750857e-08,7.064312132880301e-05,0.0045653772371398995,7.4642113009467132e-11,0.0045783932030134646,5.9281799367807123e-06,0.0013137141402365295,0.001302395552855704,6.4062283711713385e-07,2.6375600940032466e-07,4.1398504668033945e-07,0.001458837143124858,1.0045882380878284e-06,2.0380905267539984e-06,2.0893109836721793e-06,0.0013229851316517121,2.8299103699527057e-08,7.5663559754068499e-13,1.1105982949656269e-12,2.7674616038021013e-11,2.5983588721667497e-06
1.0558588025960508e-07,0.42355154641193726,7.3322290538965191e-08,2.9823636473472636e-09,1.5792440758772161e-06,2.3935161462892615e-11,1.2249028599382233e-06,0.0,0.0,0.00051734006324523731,0.00011547044462478772,154.0,0.0,0.9424588296988663,1.0,18.993199597764271,0.003730546479054059,4.6573660775109866e-08,0.01263843507406028,0.019107610322200371,0.0035866519555691938,0.0046975224713234421,1.0897748940628131e-08,7.1762745124174908e-05,0.0046561643394369212,7.5637028506648345e-11,0.0047517212449026342,6.0075085073768747e-06,0.0013626278119261679,0.0013502829398323864,6.6417257449366051e-07,2.6908058745650294e-07,4.2920351645269464e-07,0.0015345649961115361,1.0903156005175547e-06,2.2389656901813565e-06,2.2964667107186783e-06,0.0013943982394803796,2.9772110656113401e-08,7.6862752546958223e-13,1.1681854385833559e-12,2.9358207520002912e-11,2.8006823981692647e-06
1.0770044956835113e-07,0.4235513382892213,7.4566150143703e-08,3.1032551399207182e-09,1.6805143959186901e-06,2.5696957195085281e-11,1.3369198219077799e-06,0.0,0.0,0.00053231280616578068,0.00012355157130151666,154.0,0.0,0.94133580341972389,1.0,18.993041312796901,0.0037978547954967317,4.652296238481493e-08,0.012801090850044692,0.019402038993807491,0.0036560782291355514,0.0047579832042202739,1.1065585290120932e-08,7.2867982980187785e-05,0.0047468528754056405,7.661053533068653e-11,0.0049275502086491155,6.0851357138447543e-06,0.0014121846806132087,0.001398743140841168,6.8800366285910662e-07,2.7439938212180599e-07,4.4460380468119018e-07,0.001612421742332826,1.1810082133534622e-06,2.4545326070826753e-06,2.5189253318141077e-06,0.0014678107073993782,3.1286669896292173e-08,7.8046537026033987e-13,1.2273895881425689e-12,3.1104588306182494e-11,3.013790155149485e-06
1.0981501887709718e-07,0.4235511300155947,7.5792639934292147e-08,3.2260543383235972e-09,1.7855074018090814e-06,2.7540127728287896e-11,1.4563013441752877e-06,0.0,0.0,0.00054723730240466501,0.00013198070188792364,154.0,0.0,0.94021472660145544,1.0,18.992882061864606,0.003864887930308683,4.6472353836725044e-08,0.012960202855545945,0.019692648134787473,0.0037254121406420158,0.0048171241932043959,1.1231240058639927e-08,7.3958854763054742e-05,0.00483744301666208,7.7562792334501549e-11,0.0051058391646639128,6.1610740520948419e-06,0.0014623708526097933,0.0014477591598619846,7.1210773240080648e-07,2.7971240335744032e-07,4.6018050254790808e-07,0.0016924048702893961,1.2768023991703141e-06,2.6854801056743408e-06,2.757419751585314e-06,0.001543211960601885,3.2842735317689061e-08,7.9214934469345698e-13,1.2882087804665749e-12,3.2914508738109924e-11,3.2379791244113504e-06
1.1192958818584324e-07,0.423550921557387,7.700183897913361e-08,3.3507275545771685e-09,1.8942345101587338e-06,2.9465829507570159e-11,1.5833314326546193e-06,0.0,0.0,0.00056210398416885925,0.00014076156147862818,154.0,0.0,0.93909562264005053,1.0,18.992721851971446,0.003931646792607579,4.6421836291466576e-08,0.013115798919503036,0.019979444680451656,0.0037946538477358536,0.0048749558449984742,1.1394717233121468e-08,7.5035386723604043e-05,0.0049279349369632502,7.8493967081651775e-11,0.0052865473829564382,6.2353367145815332e-06,0.0015131725395224126,0.0014973140625880012,7.3647644390403652e-07,2.8501966125569948e-07,4.7592822100751674e-07,0.0017745106321445693,1.3778315978270236e-06,2.9325083233276748e-06,3.012696213595316e-06,0.0016205901231257772,3.4440236602687234e-08,8.0367972993309526e-13,1.3506401126754573e-12,3.4788694639975105e-11,3.4735446148502315e-06
1.1404415749458929e-07,0.42355071288289875,7.8193834853898691e-08,3.4772412071939098e-09,2.0067039175429057e-06,3.1475147982740413e-11,1.7182954514795685e-06,0.0,0.0,0.00057690368398913435,0.00014989754262770025,154.0,0.0,0.93797851349858963,1.0,18.992560690779598,0.0039981322909049197,4.637141083935379e-08,0.013267908254862827,0.020262437210890528,0.0038638035097264632,0.0049314890804719996,1.1556021739713603e-08,7.6097611297622791e-05,0.0050183288120768492,7.9404235414220179e-11,0.0054696343476731447,6.307937555965987e-06,0.0015645760638198817,0.0015473909846676892,7.6110149281207232e-07,2.9032116603217726e-07,4.9184159341108722e-07,0.0018587340814465311,1.4842261670310665e-06,3.1963281202434577e-06,3.2855137457099279e-06,0.0016999320745704613,3.6079079953303968e-08,8.1505687338851845e-13,1.4146797709083168e-12,3.6727847584862068e-11,3.7207800734067834e-06
1.1615872680333534e-07,0.42355050396234667,7.9368723137437371e-08,3.6055618405091702e-09,2.1229206990254451e-06,3.3569097613833629e-11,1.8614798432574166e-06,0.0,0.0,0.00059162763471444198,0.00015939170706203766,154.0,0.0,0.93686341974599008,1.0,18.992398586578283,0.0040643453329914578,4.6321078502249768e-08,0.013416561386960095,0.020541635897362059,0.0039328612874802542,0.004986735307969648,1.1715159413164259e-08,7.7145566904299702e-05,0.0051086248196546419,8.0293781023348859e-11,0.0056550597710415757,6.3788910589823579e-06,0.0016165678641207439,0.0015979731397020784,7.8597461316702621e-07,2.9561692801819461e-07,5.0791527805268448e-07,0.0019450691113612961,1.5961131922999495e-06,3.4776604804211799e-06,3.5766435910016378e-06,0.0017812235065538631,3.7759148836279919e-08,8.2628118655511555e-13,1.4803230594382405e-12,3.8732645182892038e-11,3.9799769039475815e-06
1.1827329611208139e-07,0.4235502947678076,8.0526606928600159e-08,3.7356561432074334e-09,2.242886909417741e-06,3.5748622058568438e-11,2.013171854970481e-06,0.0,0.0,0.00060626746854326372,0.00016924678818114168,154.0,0.0,0.93575036059617978,1.0,18.992235548252893,0.0041302868258261353,4.6270840235446082e-08,0.013561790082472977,0.020817052448267228,0.00400182734331844,0.0050407063968550764,1.1872136965966e-08,7.8179297743057705e-05,0.0051988231391095294,8.1162795023268925e-11,0.0058427836067209008,6.4482123005736392e-06,0.0016691345002020244,0.0016490438269935789,8.110875814273835e-07,3.0090695765344175e-07,5.2414396063641005e-07,0.0020335084933176674,1.7136163064682039e-06,3.7772359012447494e-06,3.8868686254777164e-06,0.001864448978801873,3.9480304736406187e-08,8.3735314283862757e-13,1.5475644300964129e-12,4.0803741389512686e-11,4.2514242945260853e-06
1.2038786542082745e-07,0.42355008527316196,8.1667596382249496e-08,3.8674909660558058e-09,2.3666016867606842e-06,3.8014594531621356e-11,2.1736592699773032e-06,0.0,0.0,0.00062081521514512398,0.00017946519429637707,154.0,0.0,0.93463935394760289,1.0,18.992071585254649,0.0041959576754285457,4.6220696929683653e-08,0.013703627279078414,0.021088700054836103,0.0040707018409177568,0.0050934146513187039,1.2026961957325881e-08,7.9198853589166658e-05,0.0052889239514963184,8.2011475529569211e-11,0.0060327660625610477,6.5159169183562387e-06,0.0017222626577317311,0.0017005864390434273,8.3643222016025655e-07,3.0619126547883667e-07,5.405223566625776e-07,0.002124043915969103,1.8368555188584054e-06,4.095793772982391e-06,4.2169827638994057e-06,0.0019495919747693812,4.1242387916262936e-08,8.4827327536594104e-13,1.6163975119319045e-12,4.2941766832238377e-11,4.5354090529631697e-06
1.2250243472957352e-07,0.4235498754540391,8.2791808262862986e-08,4.0010333388578387e-09,2.4940613575434829e-06,4.0367818325413143e-11,2.3432301465233645e-06,0.0,0.0,0.00063526329892623658,0.00019004901256221017,154.0,0.0,0.93353041642294987,1.0,18.991906707570525,0.0042613587867749653,4.6170649413065312e-08,0.013842107015928083,0.021356593336643168,0.0041394849452141428,0.0051448727844920121,1.2179642762053661e-08,8.020428958889325e-05,0.0053789274393962281,8.2840027242379744e-11,0.006224967612773624,6.5820210774693062e-06,0.0017759391527280132,0.0017525844687953762,8.6200040161051174e-07,3.1146986212960064e-07,5.5704521373406917e-07,0.0022166660243801038,1.9659470542055587e-06,4.4340817494879844e-06,4.5677903549522989e-06,0.0020366349566976563,4.3045218180573808e-08,8.5904217479073046e-13,1.6868151410482552e-12,4.5147329154185998e-11,4.8322154506708772e-06
1.2461700403831958e-07,0.42354966528775995,8.3899365514334754e-08,4.1362504866405958e-09,2.6252595431998193e-06,4.2809027482022602e-11,2.5221725631299546e-06,0.0,0.0,0.00064960453549369737,0.00020100001355163652,154.0,0.0,0.93242356340901489,1.0,18.991740925693716,0.0043264910636979263,4.6120698452939688e-08,0.013977264365057028,0.021620748287067303,0.0042081768223093717,0.0051950938929096017,1.2330188539411633e-08,8.1195666054407358e-05,0.0054688337868051065,8.3648661035189012e-11,0.0064193490095189442,6.6465414378641677e-06,0.0018301509357483759,0.0018050215166238676,8.8778405114326308e-07,3.1674275832855314e-07,5.7370731378098689e-07,0.0023113644593476825,2.1010032013964694e-06,4.7928551113772505e-06,4.9401055670180036e-06,0.0021255594200185052,4.4888595643379074e-08,8.6966048709713611e-13,1.7588093905389387e-12,4.7421013372800304e-11,5.1421250746283625e-06
