Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270)
1.1174500461199866e-09,1.1454696036643637,4.7937315991121538e-10,1.0593646479764962e-13,1.0551451121409907e-13,2.2386112772201678e-20,4.2224287709909961e-16,0.0,0.0,2.0171277546278796e-08,9.3013036822030079e-14,154.0,0.0,0.99913620511868573,1.0,18.999984526673266,8.8303171001361086e-05,1.9139972877876688e-07,0.00017735297560487895,0.00019282026773706921,0.00015940342671769868,1.5239616374969381e-05,3.2743935104427014e-11,2.1350593916682517e-07,0.00022958830056703046,2.0222186254074358e-13,2.6162140241981122e-07,1.1444730558908165e-07,3.0611598942060099e-07,3.0611598942060099e-07
1.1534279407691127e-09,1.145469600426619,4.9481934157809229e-10,1.12868033600181e-13,1.1240405008035375e-13,2.5409700759801875e-20,4.6431205628160351e-16,0.0,0.0,2.1489587190539042e-08,1.0524599617979838e-13,154.0,0.0,0.9991084070675631,1.0,18.999984007666718,9.1141964398498059e-05,1.9139519279716087e-07,0.00018302289593034738,0.0001990228426457718,0.00016453533391024293,1.5750429242867504e-05,3.3797229816675107e-11,2.2038023056809407e-07,0.00023698098151664758,2.0900008650217852e-13,2.7872880214232647e-07,1.1880672524850035e-07,3.2913983574943456e-07,3.2913983574943456e-07
1.1894058354182387e-09,1.145469597195186,5.1026685270983331e-10,1.2001941718768351e-13,1.1951070430894553e-13,2.872968457570193e-20,5.0908453230728409e-16,0.0,0.0,2.2849537191766242e-08,1.1864607189785819e-13,154.0,0.0,0.99908060982370273,1.0,18.999983488722155,9.3980492700074768e-05,1.9139065694344824e-07,0.00018869167048604123,0.00020522507185212599,0.00016966706697965593,1.6261138869342067e-05,3.4850465771519705e-11,2.2725413849177291e-07,0.00024437348714980795,2.1577694050303715e-13,2.963772908731163e-07,1.231667488279986e-07,3.5302435922978241e-07,3.5302435922978241e-07
1.2253837300673648e-09,1.145469593970065,5.2571569337923541e-10,1.2739063449576543e-13,1.2683440914518273e-13,3.2364824891856744e-20,5.566442441216261e-16,0.0,0.0,2.4251118926580337e-08,1.3328505354900923e-13,154.0,0.0,0.99905281338712326,1.0,18.999982969839568,9.6818755925754562e-05,1.9138612121762784e-07,0.00019435929944119573,0.00021142695535751423,0.00017479862593114816,1.6771745269650615e-05,3.5903642969193264e-11,2.3412766293937741e-07,0.00025176581747146523,2.2255242474576788e-13,3.1456680838191197e-07,1.2752710970966863e-07,3.7776965185032481e-07,3.7776965185032481e-07
1.2613616247164909e-09,1.1454695907512573,5.4116586294194722e-10,1.349817044565759e-13,1.3437509985896848e-13,3.6334457489568907e-20,6.0707511055121665e-16,0.0,0.0,2.5694323769988798e-08,1.4923685526371206e-13,154.0,0.0,0.99902501775784425,1.0,18.999982451018944,9.9656754095199461e-05,1.9138158561971269e-07,0.00020002578296492957,0.00021762849316332545,0.00017993001076992997,1.7282248459043631e-05,3.6956761409927258e-11,2.4100080391242336e-07,0.00025915797248657151,2.293265394327577e-13,3.332972944423605e-07,1.3188758918268485e-07,4.0337575782094567e-07,4.0337575782094567e-07
1.297339519365617e-09,1.145469587538762,5.5661736016710528e-10,1.4279264598945853e-13,1.4213271173546948e-13,4.0658493193875965e-20,6.6046103030580982e-16,0.0,0.0,2.7179143095526931e-08,1.6657751427356504e-13,154.0,0.0,0.99899722293588467,1.0,18.999981932260287,0.00010249448722807031,1.9137705014970617e-07,0.00020569112122626411,0.00022382968527095504,0.00018506122150121199,1.779264845276335e-05,3.8009821093956706e-11,2.4787356141244063e-07,0.00026654995220007827,2.360992847662571e-13,3.5256868883202521e-07,1.362480077590017e-07,4.2984268223842191e-07,4.2984268223842191e-07
1.333317414014743e-09,1.1454695843325782,5.7207018334280978e-10,1.5082347799341378e-13,1.5010718006759789e-13,4.5357417807389038e-20,7.168858819768841e-16,0.0,0.0,2.870556827537147e-08,1.8538518945525888e-13,154.0,0.0,0.99896942892126361,1.0,18.999981413563592,0.00010533195534402669,1.9137251480760379e-07,0.00021135531439414016,0.00023003053168180475,0.00019019225813020465,1.8302945266042136e-05,3.9062822021517927e-11,2.5474593544096837e-07,0.00027394175661693576,2.4287066094837253e-13,3.7238093133238599e-07,1.4060821816149991e-07,4.5717039808325039e-07,4.5717039808325039e-07
1.369295308663869e-09,1.1454695811327071,5.8752433036247262e-10,1.5907421934093788e-13,1.582984401498715e-13,5.0452292043564661e-20,7.7643352403354613e-16,0.0,0.0,3.0273590680433741e-08,2.057401598750039e-13,154.0,0.0,0.99894163571400019,1.0,18.999980894928843,0.00010816915846272698,1.9136797959342009e-07,0.0002170183626374292,0.00023623103239728304,0.00019532312066211882,1.8813138914103085e-05,4.0115764192845169e-11,2.6161792599954332e-07,0.0002813333857420939,2.4964066818113351e-13,3.9273396172883979e-07,1.4496809958378561e-07,4.8535885194754491e-07,4.8535885194754491e-07
1.405273203312995e-09,1.1454695779391466,6.0297979879609762e-10,1.6754488887294536e-13,1.6670642727336014e-13,5.5964751459457315e-20,8.3918779481634868e-16,0.0,0.0,3.1883201680436809e-08,2.277248233334136e-13,154.0,0.0,0.9989138433141137,1.0,18.999980376356035,0.00011100609660382832,1.9136344450716051e-07,0.00022268026612494129,0.00024243118741880458,0.00020045380910216503,1.9323229412162445e-05,4.1168647608176667e-11,2.6848953308971529e-07,0.00028872483958050182,2.564093066664488e-13,4.136277198107015e-07,1.4932755295158695e-07,5.1440796876348395e-07,5.1440796876348395e-07
1.4412510979621211e-09,1.1454695747518968,6.1843658594923874e-10,1.7623550539457771e-13,1.7533107672151983e-13,6.1917006387946242e-20,9.0523251252941057e-16,0.0,0.0,3.3534392643979496e-08,2.5142369491084385e-13,154.0,0.0,0.99888605172162293,1.0,18.999979857845162,0.00011384276978698658,1.9135890954881689e-07,0.00022834102502543134,0.00024863099674779065,0.00020558432345555412,1.9833216775431377e-05,4.2221472267752833e-11,2.7536075671304762e-07,0.00029611611813710857,2.6317657660613265e-13,4.3506214537120375e-07,1.5368649700329339e-07,5.4431765571437034e-07,5.4431765571437034e-07
1.4772289926112472e-09,1.1454695715709566,6.3389468891134416e-10,1.851460876717756e-13,1.8417232376679138e-13,6.8331841869451488e-20,9.7465147523107679e-16,0.0,0.0,3.522715493858916e-08,2.7692340551318351e-13,154.0,0.0,0.99885826093654728,1.0,18.999979339396226,0.00011667917803185644,1.9135437471840402e-07,0.00023400063950760575,0.00025483046038566888,0.00021071466372749693,2.034310101911622e-05,4.3274238171810577e-11,2.8223159687109834e-07,0.00030350722141686266,2.6994247820199866e-13,4.5703717820749798e-07,1.5804486507598325e-07,5.750878054417132e-07,5.750878054417132e-07
1.5132068872603733e-09,1.1454695683963256,6.4935410459517835e-10,1.9427665442849272e-13,1.9323010366784281e-13,7.5232617583140039e-20,1.0475284608233587e-15,0.0,0.0,3.6961479930764966e-08,3.0431270041809344e-13,154.0,0.0,0.99883047095890554,1.0,18.999978821009211,0.00011951532135809133,1.9134984001593182e-07,0.00023965910974012782,0.00026102957833387349,0.00021584482992320443,2.0852882158418372e-05,4.4326945320591137e-11,2.8910205356543626e-07,0.00031089814942471245,2.7670701165576533e-13,4.7955275812065463e-07,1.6240260248466626e-07,6.0671829866036662e-07,6.0671829866036662e-07
1.5491847819094993e-09,1.1454695652280025,6.6481482976902451e-10,2.0362722434442879e-13,2.0250435166733119e-13,8.2643267777631412e-20,1.1239472270403913e-15,0.0,0.0,3.8737358986013372e-08,3.3368243782168934e-13,154.0,0.0,0.99880268178871667,1.0,18.999978302684106,0.00012235119978534344,1.913453054413873e-07,0.00024531643589162242,0.00026722835059384524,0.00022097482204788761,2.1362560208534719e-05,4.5379593714339328e-11,2.9597212679764887e-07,0.00031828890216560628,2.8347017716904321e-13,5.0260882491566347e-07,1.6675966438141602e-07,6.3920900629480739e-07,6.3920900629480739e-07
1.5851626765586254e-09,1.1454695620659856,6.8027686108315861e-10,2.1319781605317514e-13,2.1199500299007745e-13,9.0588301201203645e-20,1.2039915114361203e-15,0.0,0.0,4.0554783468877684e-08,3.6512558738566733e-13,154.0,0.0,0.99877489342600001,1.0,18.999977784420913,0.0001251868133332637,1.9134077099478467e-07,0.00025097261813067823,0.00027342677716703099,0.00022610464010675742,2.1872135184658379e-05,4.6432183353294677e-11,3.0284181656931657e-07,0.00032567947964449225,2.9023197494347626e-13,5.2620531840143481e-07,1.7111601399528796e-07,6.725597912354423e-07,6.725597912354423e-07
1.6571184658568775e-09,1.1454695557608687,7.1120482826100186e-10,2.3299913914475391e-13,2.3162525640746591e-13,1.0818242480333668e-19,1.3752914839991485e-15,0.0,0.0,4.4314234170944342e-08,4.346145502564317e-13,154.0,0.0,0.99871931912305856,1.0,18.999976748080236,0.00013085724586970652,1.913317024854324e-07,0.00026228155154566402,0.00028582259325886519,0.00023636375404790169,2.2890975975683821e-05,4.8537186367807629e-11,3.1658004573739125e-07,0.00034046010883603334,3.0375146808199757e-13,5.7501934470050596e-07,1.7982646185401151e-07,7.4184101223131035e-07,7.4184101223131035e-07
1.7290742551551296e-09,1.145469549480967,7.4213797770888711e-10,2.5368077179856796e-13,2.5212034531180412e-13,1.2822254568430723e-19,1.5620978748367928e-15,0.0,0.0,4.8239762934882583e-08,5.1356552045474123e-13,154.0,0.0,0.9986637480502335,1.0,18.999975711987119,0.00013652661912460284,1.9132263448790132e-07,0.00027358591133316927,0.00029821702662108227,0.00024662217178832705,2.390940465297844e-05,5.0641954366097947e-11,3.3031674108249094e-07,0.00035524003703892086,3.1726549268332121e-13,6.2599435556756467e-07,1.8853376435900367e-07,8.145607530584649e-07,8.145607530584649e-07
1.8010300444533817e-09,1.1454695432262703,7.7307628017556511e-10,2.752428612993661e-13,2.7347975073864525e-13,1.5092540858427899e-19,1.7650798565181872e-15,0.0,0.0,5.2331300644406847e-08,6.0279811994296503e-13,154.0,0.0,0.9986081802076765,1.0,18.999974676141502,0.00014219493325511587,1.9131356700222323e-07,0.000284885698840837,0.00031061007726549084,0.00025687989336972418,2.4927421337981879e-05,5.2746487350148604e-11,3.4405190261756392e-07,0.00037001926429274131,3.3077405035889685e-13,6.7912986961505595e-07,1.9723779878411173e-07,8.9071774668756777e-07,8.9071774668756777e-07
1.872985833751634e-09,1.1454695369967693,8.0401970585822016e-10,2.9768555410275114e-13,2.9570295334976541e-13,1.7651694336651733e-19,1.984906277389369e-15,0.0,0.0,5.6588778169367877e-08,7.0316561480737752e-13,154.0,0.0,0.99855261559553909,1.0,18.999973640543342,0.0001478621884183893,1.9130450002843785e-07,0.00029618091541590568,0.00032300174520400322,0.00026713691883378489,2.5945026152093413e-05,5.4850785321960683e-11,3.577855303556646e-07,0.00038479779063708215,3.4427714271963067e-13,7.3442540551818919e-07,2.059384827688418e-07,9.7031068621949214e-07,9.7031068621949214e-07
1.944941623049886e-09,1.1454695307924556,8.349682245912453e-10,3.2100899582317188e-13,3.1878943342218898e-13,2.0523226266320562e-19,2.2222456610947691e-15,0.0,0.0,6.1012126365995086e-08,8.1555486887235667e-13,154.0,0.0,0.99849705421397261,1.0,18.999972605192582,0.00015352838477154703,1.9129543356657955e-07,0.00030747156240523016,0.00033539203044863439,0.00027739324822220214,2.6962219216676255e-05,5.6954848283552701e-11,3.7151762430996582e-07,0.00039957561611153294,3.5777477137594996e-13,7.9188048201495174e-07,2.1463576176345753e-07,1.0533382374132208e-06,1.0533382374132208e-06
2.016897412348138e-09,1.1454695246133184,8.6592180598535535e-10,3.4521333122548665e-13,3.4273867084078563e-13,2.3731565948963083e-19,2.4777662060937954e-15,0.0,0.0,6.560127607708626e-08,9.4088629734197175e-13,154.0,0.0,0.99844149606312882,1.0,18.999971570089169,0.00015919352247169313,1.9128636761668381e-07,0.0003187576411553001,0.00034778093301150281,0.00028764888157666984,2.7979000653060326e-05,5.905867623696093e-11,3.8524818449375564e-07,0.00041435274075568525,3.7126693793784026e-13,8.5149461790612364e-07,2.2332959977541219e-07,1.1397990479194891e-06,1.1397990479194891e-06
2.08885320164639e-09,1.1454695184593489,8.9688041952611259e-10,3.7029870421944215e-13,3.6755014509378804e-13,2.7302060482715129e-19,2.7521357851737929e-15,0.0,0.0,7.0356158132153805e-08,1.0801138204688859e-12,154.0,0.0,0.99838594114315804,1.0,18.99997053523305,0.00016485760167591208,1.9127730217878587e-07,0.00033003915301225208,0.00036016845290482937,0.00029790381893888282,2.8995370582542947e-05,6.1162269184238943e-11,3.9897721092043521e-07,0.00042912916460913306,3.8475364401485464e-13,9.132673320552927e-07,2.3201997281382861e-07,1.2296917538221529e-06,1.2296917538221529e-06
2.1608089909446423e-09,1.1454695123305367,9.2784403463498707e-10,3.9626525785684547e-13,3.9322333527100348e-13,3.1260974517389693e-19,3.046021944959857e-15,0.0,0.0,7.5276703347531478e-08,1.2342248172514069e-12,154.0,0.0,0.99833038945421126,1.0,18.999969500624172,0.00017052062254126858,1.9126823725292105e-07,0.00034131609932187807,0.00037255459014093838,0.00030815806035053712,3.0011329126389375e-05,6.3265627127458071e-11,4.1270470360352092e-07,0.00044390488771147297,3.9823489121612087e-13,9.7719814338886846e-07,2.4070686482467323e-07,1.3230149836942065e-06,1.3230149836942065e-06
2.2327647802428944e-09,1.1454695062268718,9.5881262070531624e-10,4.2311313433053883e-13,4.1975772006382819e-13,3.5635490006260473e-19,3.3600919054232876e-15,0.0,0.0,8.0362842526453965e-08,1.4042400791590931e-12,154.0,0.0,0.99827484099643904,1.0,18.99996846626248,0.00017618258522480757,1.9125917283912459e-07,0.00035258848142962981,0.00038493934473225679,0.0003184116058533298,3.1026876405833774e-05,6.5368750068707126e-11,4.2643066255664385e-07,0.00045867991010230361,4.1171068115035367e-13,1.0432865708960973e-06,2.4939026529430085e-07,1.4197673609890034e-06,1.4197673609890034e-06
2.3047205695411465e-09,1.1454695001483453,9.8978614712722692e-10,4.5084247497416504e-13,4.4715277776605168e-13,4.0453705954608786e-19,3.6950125593906085e-15,0.0,0.0,8.5614506459125021e-08,1.5912137638865954e-12,154.0,0.0,0.99821929576999213,1.0,18.999967432147923,0.00018184348988355438,1.9125010893743181e-07,0.00036385630068062148,0.00039732271669131429,0.00032866445548895905,3.2042012542079946e-05,6.7471638010092304e-11,4.401550877935486e-07,0.00047345423182122687,4.251810154258654e-13,1.1115321336290756e-06,2.580701675869347e-07,1.5199475056991123e-06,1.5199475056991123e-06
2.3766763588393986e-09,1.1454694940949464,1.0207645833074035e-09,4.7945342026230254e-13,4.7540798627502653e-13,4.5744638165076877e-19,4.0514504720539752e-15,0.0,0.0,9.1031625922779749e-08,1.7962333491354626e-12,154.0,0.0,0.99816375377502042,1.0,18.999966398280446,0.00018750333667451454,1.9124104554787776e-07,0.00037511955841963246,0.00040970470603074336,0.00033891660929912372,3.3056737656301496e-05,6.9574290953737482e-11,4.5387797932809468e-07,0.0004882278529078466,4.3864589565056722e-13,1.1819343507027654e-06,2.6674656762475839e-07,1.6235540356732953e-06,1.6235540356732953e-06
2.520587937435903e-09,1.1454694820634934,1.08273606271851e-09,5.3932068237963433e-13,5.3449676533117594e-13,5.7865297010816189e-19,4.8315426931409601e-15,0.0,0.0,1.0236195448745774e-07,2.2649264549995031e-12,154.0,0.0,0.99805267948010257,1.0,18.999964331286531,0.00019881985728099859,1.9122292030532644e-07,0.00039763239473916597,0.00043446453690175972,0.00035941882960986151,3.5084955303214191e-05,7.3778891856390585e-11,4.8131916134611905e-07,0.00051777299334260566,4.6555930037718374e-13,1.3292068246465395e-06,2.8408885296281543e-07,1.8410407165314693e-06,1.8410407165314693e-06
2.664499516032407e-09,1.1454694701324335,1.1447268149524177e-09,6.0271602733044658e-13,5.9701987255709649e-13,7.224791827512605e-19,5.7056945176116106e-15,0.0,0.0,1.1435327418114904e-07,2.8196837304798426e-12,154.0,0.0,0.99794161811288329,1.0,18.999962265280299,0.00021013214829990992,1.9120479711175128e-07,0.00042012700113983032,0.00045921883744841802,0.00037991826711915652,3.7111530315360315e-05,7.7982552794006545e-11,5.0875420872387427e-07,0.0005473153317234672,4.9245090818552812e-13,1.485100146905008e-06,3.0141711107593773e-07,2.0722163321809946e-06,2.0722163321809946e-06
2.8084110946289113e-09,1.1454694583016891,1.2067365967248773e-09,6.6964054807971553e-13,6.6297311705880383e-13,8.9157606551980516e-19,6.6792266229212451e-15,0.0,0.0,1.270050307599818e-07,3.4703998434872308e-12,154.0,0.0,0.99783056967455708,1.0,18.999960200261341,0.00022144021098658342,1.9118667596743234e-07,0.00044260338836793039,0.00048396760777547044,0.00040041492216063884,3.9136463661051284e-05,8.218527378420502e-11,5.3618312157634019e-07,0.00057685486836736013,5.1932073192459444e-13,1.6496104726624693e-06,3.1873134325234784e-07,2.3170698062760063e-06,2.3170698062760063e-06
2.9523226732254155e-09,1.1454694465711812,1.2687651655476668e-09,7.4009532395491987e-13,7.3235230180347751e-13,1.088741101099603e-18,7.7574543987766762e-15,0.0,0.0,1.403166697770489e-07,4.2274982375962431e-12,154.0,0.0,0.9977195341663152,1.0,18.999958136229225,0.00023274404659603864,1.9116855687264888e-07,0.00046506156716449127,0.00050871084798930746,0.00042090879506795473,4.1159756308123039e-05,8.638705484488475e-11,5.6360590002032064e-07,0.00060639160359125604,5.4616878443706701e-13,1.8227339581104165e-06,3.3603155585173631e-07,2.5755900639393845e-06,2.5755900639393845e-06
3.0962342518219198e-09,1.1454694349408299,1.3308122797956855e-09,8.1408142069567856e-13,8.0515322370504158e-13,1.3169181109605865e-18,8.9456879302291807e-15,0.0,0.0,1.5428763658393974e-07,5.101929502903666e-12,154.0,0.0,0.99760851158934583,1.0,18.999956073183519,0.00024404365638297986,1.9115043982767988e-07,0.00048750154826526933,0.00053344855819795569,0.00044139988617476679,4.3181409223937138e-05,9.0587895994223573e-11,5.9102254417443762e-07,0.00063592553771216946,5.7299507855933764e-13,2.0044667604480429e-06,3.5331775563979744e-07,2.8477660364146837e-06,2.8477660364146837e-06
3.240145830418424e-09,1.145469423410557,1.3928776987105674e-09,8.9159989050255656e-13,8.8137167370520785e-13,1.579197164058633e-18,1.0249231982549775e-14,0.0,0.0,1.6891737633206375e-07,6.1051699043644762e-12,154.0,0.0,0.99749750194483411,1.0,18.999954011123812,0.00025533904160179616,1.9113232483280338e-07,0.00050992334240075685,0.00055818073851107545,0.00046188819581475361,4.5201423375381204e-05,9.4787797250677425e-11,6.1843305415913168e-07,0.00066545667104715744,5.9979962712150584e-13,2.1948050378826974e-06,3.7058994936305326e-07,3.1335866614871902e-06,3.1335866614871902e-06
3.5279689876114325e-09,1.1454694006499324,1.5170624917503138e-09,1.0572380908134048e-12,1.04404429255069e-12,2.2191521689399898e-18,1.3223443994333662e-14,0.0,0.0,2.0015095426704645e-07,8.5465999510205897e-12,154.0,0.0,0.99727552145790721,1.0,18.999949889960682,0.00027791714335103479,1.9109610099443793e-07,0.00055471241267151747,0.00060762850989752842,0.00050285647202904832,4.9236539250340915e-05,1.0318478016014471e-10,6.7323567211108062e-07,0.00072451053662779779,6.5334353885451123e-13,2.6012826559168495e-06,4.0509235009093077e-07,3.7461176486726438e-06,3.7461176486726438e-06
3.8157921448044405e-09,1.1454693782886787,1.6413176356694052e-09,1.2370180735441141e-12,1.2203363694471123e-12,3.0362480748035275e-18,1.6722421607631803e-14,0.0,0.0,2.3401296083836161e-07,1.1654057348405888e-11,154.0,0.0,0.99705359271495109,1.0,18.999945772736446,0.0003004783618725647,1.9105988535976594e-07,0.00059942886371549414,0.00065705416305856319,0.00054381362638059115,5.3265111658631274e-05,1.1157800372649267e-10,7.2801375487595751e-07,0.00078355320287048363,7.0680062215120626e-13,3.0421360980516639e-06,4.3953882242059293e-07,4.4130946477202557e-06,4.4130946477202557e-06
