Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990)
3.3573532283026255e-08,0.4321062244987616,1.1215409842069191e-06,2.5501166109082234e-08,2.1362037438302173e-06,1.3150371918971953e-10,6.0180784842382394e-07,0.0,0.0,0.00059586679542158907,6.4169049584634211e-05,154.0,0.0,0.88161391708198478,1.0,18.995390541096722,0.0049367818112103223,6.8313644326815467e-07,0.021762674794485688,0.029105398992952957,0.018702808319812289,0.0033733230705036959,1.0543082763506549e-08,6.8037666302491371e-05,0.03054998078160737,3.6947340672857902e-11,0.0044782811391154507,2.7296530630533803e-05,0.0040058318245168884,0.003975348779503337,1.382453392841815e-06,3.0091283203999325e-06,8.4018262603395977e-07,0.0008663506553784285,2.1659202400775065e-06,5.8367706794295683e-06,6.1275135778310746e-06,0.00050285964244696578,4.3303848408681399e-08,5.1692980618727522e-13,1.153569430617599e-12,3.3820905490410691e-11,4.5857912753805738e-07,1.7805551689037934e-06,1.7168264765725101e-07,2.4043506677531281e-07,4.8728032796630994e-08,1.152487505339814e-08
3.4236813957404134e-08,0.4321063993563179,1.1471522289226839e-06,2.6680431322878265e-08,2.2828286272302123e-06,1.4221677636410296e-10,6.5885905086075632e-07,0.0,0.0,0.00061512703293268938,6.8765338014468598e-05,154.0,0.0,0.87945154985133511,1.0,18.99529557035752,0.0050237434688319028,6.8160450009262282e-07,0.022044008758952974,0.029570836315041635,0.019046046994175281,0.0034169607354874801,1.0711623979039479e-08,6.9125347093131959e-05,0.031118769499839147,3.7425295390567432e-11,0.0046390020370536576,2.7651485192251007e-05,0.0041488316648033022,0.0041156701816561607,1.4312435460773025e-06,3.0662550729880142e-06,8.6983506989565112e-07,0.00090780848443300832,2.3364967031679336e-06,6.3844815216508498e-06,6.7092240407663201e-06,0.0005289474932431696,4.5386008546642311e-08,5.2519367899503407e-13,1.2086507617499321e-12,3.558102526692936e-11,4.8397198502609948e-07,1.9191607501290289e-06,1.850866394475656e-07,2.5995166021660071e-07,5.2772806995941931e-08,1.288873039926626e-08
3.490009563178201e-08,0.4321065787112,1.1725937602013808e-06,2.7885767536843547e-08,2.4358388846999737e-06,1.5352378447090148e-10,7.1993633192952141e-07,0.0,0.0,0.00063449692410163193,7.3576923501960561e-05,154.0,0.0,0.8772961425572392,1.0,18.995200343212762,0.0051103209205870196,6.8007753996373853e-07,0.02232025658105324,0.030032025754420127,0.01938832166556452,0.0034598084113044436,1.0878624384130282e-08,7.0203084349800289e-05,0.031686283110036156,3.7894597513109209e-11,0.0048018621575541091,2.8000032994516654e-05,0.004293662278481155,0.004257645031600925,1.480608133820948e-06,3.1232536403917407e-06,8.9983663552622479e-07,0.00095037077804732359,2.5160763947084029e-06,6.970217465890013e-06,7.3321071948443717e-06,0.00055575432503103138,4.7523942788683518e-08,5.3338200381039107e-13,1.2651967902744236e-12,3.7389902984068064e-11,5.101353250926001e-07,2.0651928857917209e-06,1.9921094892819598e-07,2.8056387023238489e-07,5.7050187365156752e-08,1.4379289544831501e-08
3.556337730615989e-08,0.43210676245810065,1.1978599170303981e-06,2.9116976851693492e-08,2.5953326069467845e-06,1.6544076514921074e-10,7.8522360631179081e-07,0.0,0.0,0.00065396736430064389,7.8607985215093076e-05,154.0,0.0,0.87514769111992519,1.0,18.99510485866865,0.0051965155841433653,6.7855556088208539e-07,0.022591462785865817,0.030488976486136583,0.019729635396282797,0.0035018730320854688,1.1044087317472587e-08,7.1270899616823771e-05,0.032252525764214994,3.8355322988646951e-11,0.0049668272574124534,2.8342230004417168e-05,0.0044402904650007085,0.0044012325416445649,1.5305329594047289e-06,3.1801244388902123e-06,9.3017869476319787e-07,0.00099404076544511752,2.7048783278060628e-06,7.5956639115030537e-06,7.9980636116792043e-06,0.00058327880606155659,4.9717818996653089e-08,5.4149494432065221e-13,1.3232117682522604e-12,3.9247456082647013e-11,5.3706989397936518e-07,2.218863004159227e-06,2.140761482200636e-07,3.0230486005749125e-07,6.1567430711114781e-08,1.600509423064289e-08
3.622665898053777e-08,0.4321069504930896,1.2229454714321182e-06,3.0373855335040297e-08,2.761404074935988e-06,1.7798350465495982e-10,8.5490800025083215e-07,0.0,0.0,0.00067352940562868371,8.3862590094631136e-05,154.0,0.0,0.87300619078170616,1.0,18.99500911600969,0.0052823288742423558,6.7703856032581127e-07,0.022857672150927034,0.030941698262135421,0.020069991245916474,0.0035431615707457831,1.1208016327126116e-08,7.2328815789709063e-05,0.032817501612326952,3.8807548190149035e-11,0.0051338633728259652,2.8678132510065761e-05,0.0045886833159547056,0.0045463921016742816,1.5810038881982816e-06,3.236867884595987e-06,9.6085265714747996e-07,0.0010388212834343325,2.9031171419637588e-06,8.2625323930304603e-06,8.7090293325447541e-06,0.00061151924188528539,5.1967785130314351e-08,5.4953267447941401e-13,1.3826994269159983e-12,4.1153577353300884e-11,5.6477603439936255e-07,2.3803820728453612e-06,2.2970276521015581e-07,3.2520776221363862e-07,6.6331791444548154e-08,1.7775034038621277e-08
3.6889940654915646e-08,0.43210714271360234,1.2478456064704597e-06,3.1656193456825218e-08,2.9341437373134807e-06,1.911675390556848e-10,9.291797342177079e-07,0.0,0.0,0.00069317426017251912,8.9344690145565835e-05,154.0,0.0,0.87087163612104113,1.0,18.99491311478975,0.0053677622026314358,6.755265352651365e-07,0.023118929687514861,0.031390201399312832,0.020409392271070352,0.0035836810360831842,1.1370415166195456e-08,7.3376857087214118e-05,0.033381214801833425,3.9251349883586941e-11,0.0053029368207313972,2.9007797097008517e-05,0.004738808216687769,0.0046930832859059966,1.6320068499623478e-06,3.2934843934117113e-06,9.91849971353108e-07,0.0010847147825000347,3.111002870029863e-06,8.9725593435760712e-06,9.4669747666223374e-06,0.00064047358676111346,5.427396955412601e-08,5.5749537829320358e-13,1.4436629847743989e-12,4.3108135707076601e-11,5.9325369688653725e-07,2.5499604803609986e-06,2.4611127198785205e-07,3.4930565870844498e-07,7.1350517111136437e-08,1.9698349324178532e-08
3.7553222329293525e-08,0.43210733901842957,1.2725558953480517e-06,3.296377650386433e-08,3.1136381945410025e-06,2.050081403430033e-10,1.0082320033033387e-06,0.0,0.0,0.00071289330297377121,9.5058119976017955e-05,154.0,0.0,0.86874402106659188,1.0,18.994816854823323,0.0054528169779980143,6.7401948217008196e-07,0.023375280622191151,0.031834496767518962,0.020747841525108154,0.0036234384699161851,1.1531287788473797e-08,7.4415049023266591e-05,0.033943669477290335,3.9686805196603808e-11,0.0054740142000387461,2.9331280624953323e-05,0.0048906328477838143,0.0048412658596089873,1.6835278411907026e-06,3.349974380987642e-06,1.0231621266110691e-06,0.0011317233329891812,3.3287407151159236e-06,9.7275048322295817e-06,1.0273903556169248e-05,0.00067013945493825952,5.663648134873606e-08,5.6538324960904944e-13,1.5061051558380763e-12,4.5110976937543355e-11,6.2250245104810837e-07,2.7278079214419756e-06,2.6332207365094006e-07,3.7463156183627172e-07,7.6630844055529769e-08,2.1784633814383908e-08
3.82165040036714e-08,0.4321075393077069,1.2970722815334556e-06,3.4296384974553938e-08,3.2999701894386889e-06,2.1952030345228089e-10,1.0922608555921452e-06,0.0,0.0,0.00073267807470859441,0.00010100659457808135,154.0,0.0,0.86662333891126653,1.0,18.994720336176915,0.0055374946059050531,6.7251739701938141e-07,0.023626770378608088,0.032274595777516138,0.021085342057898727,0.0036624409442631654,1.1690638344066326e-08,7.544341837873994e-05,0.034504869779941404,4.0113991587627964e-11,0.005647062392762507,2.9648640204830038e-05,0.0050441251864331823,0.0049908997858003684,1.7355529274417954e-06,3.4063382626800544e-06,1.0547806541266168e-06,0.0011798486313810128,3.5565308374832527e-06,1.0529151277598674e-05,1.1131851410541061e-05,0.00070051413180709145,5.9055410626876809e-08,5.7319649190057098e-13,1.570028157958417e-12,4.716192447415231e-11,6.5252149671415841e-07,2.9141332861175157e-06,2.8135549747733202e-07,4.0121839557577567e-07,8.2179993217291929e-08,2.4043836873235538e-08
3.887978567804928e-08,0.4321077434829045,1.321391059861577e-06,3.5653794954722066e-08,3.4932186038332806e-06,2.3471873417702094e-10,1.1814650687671562e-06,0.0,0.0,0.00075252028408692327,0.00010719370734484913,154.0,0.0,0.86450958232624109,1.0,18.994623559160534,0.0056217964887282732,6.7102027531649447e-07,0.023873444559585316,0.032710510368901762,0.021421896915567815,0.0037006955585636081,1.1848471175022875e-08,7.6461993173211178e-05,0.03506481984732026,4.0532986815410995e-11,0.0058220485650519408,2.9959933176190244e-05,0.0051992535076812582,0.0051419452319033439,1.7880682456609025e-06,3.462576453510548e-06,1.0866971284897461e-06,0.0012290920066368655,3.7945681513922959e-06,1.137930213949725e-05,1.2042884910992418e-05,0.00073159458491474003,6.1530828853345601e-08,5.8093531805174695e-13,1.6354337212732468e-12,4.9260780126577831e-11,6.8330967497957087e-07,3.1091445524801943e-06,3.0023178245857801e-07,4.2909897757870021e-07,8.8005166057634934e-08,2.6486265435660277e-08
3.954306735242716e-08,0.4321079514468154,1.3455088585543744e-06,3.7035778475547805e-08,3.6934584610164166e-06,2.5061783796373967e-10,1.2760460251892898e-06,0.0,0.0,0.00077241180997840398,0.00011362292831768706,154.0,0.0,0.86240274337494705,1.0,18.994526524319365,0.005705724025595005,6.6952811209715301e-07,0.024115348929463726,0.033142252998004863,0.021757509140255499,0.003738209436942259,1.2004790810943203e-08,7.7470802636632453e-05,0.035623523812861317,4.0943868909076979e-11,0.0059989401681220262,3.0265217084954094e-05,0.0053559863855603875,0.0052943625763630878,1.8410600064836154e-06,3.5186893681262315e-06,1.1189031690756955e-06,0.0012794544266232098,4.0430421319018594e-06,1.227978059080634e-05,1.3009100288162603e-05,0.00076337747484167345,6.40627891687587e-08,5.885999501426717e-13,1.7023230967484357e-12,5.1407324819731728e-11,7.1486547913360659e-07,3.3130486831167021e-06,3.199710691914775e-07,4.5830600174419397e-07,9.4113540615757778e-08,2.9122585612387399e-08
4.020634902680504e-08,0.43210816310354694,1.3694226221125163e-06,3.8442103854412686e-08,3.9007609337233463e-06,2.6723170957147193e-10,1.3762075856864111e-06,0.0,0.0,0.00079234470327231164,0.00012029760265765377,154.0,0.0,0.86030281352701965,1.0,18.994429232425535,0.0057892786123246399,6.6804090193647108e-07,0.024352529396741675,0.033569836625765008,0.022092181769879281,0.0037749897255170586,1.2159601964564977e-08,7.8469877180897509e-05,0.036180985805519685,4.1346716138655461e-11,0.0061777049390866322,3.0564549661511545e-05,0.0055142926941068749,0.0054481124152144667,1.8945144965219378e-06,3.5746774207607932e-06,1.1513904414348443e-06,0.0013309365046017632,4.3021366315972e-06,1.3232428171495094e-05,1.4032622174134529e-05,0.00079585916593561681,6.6651326716767589e-08,5.9619061923458088e-13,1.77069706480765e-12,5.360131931923698e-11,7.4718706547263211e-07,3.5260515251577432e-06,3.4059339012350865e-07,4.8887202137268733e-07,1.0051226769354582e-07,3.1963823968340189e-08
4.0869630701182916e-08,0.4321083783585087,1.3931295950315875e-06,3.9872536019500002e-08,4.1151933573475083e-06,2.8457412357859093e-10,1.4821559622811282e-06,0.0,0.0,0.00081231118847892205,0.00012722094933480382,154.0,0.0,0.85820978367219614,1.0,18.99433168447003,0.0058724616413707098,6.6655863896673807e-07,0.024585031996998869,0.033993274705601782,0.022425917837902702,0.0038110435897518412,1.2312909527379606e-08,7.9459248371470471e-05,0.036737209949399663,4.1741606986049928e-11,0.0063583109016955896,3.0857988799184587e-05,0.0056741416082649503,0.0056031555685957975,1.9484180806363794e-06,3.6305410251964679e-06,1.1841506586724637e-06,0.0013835385057805491,4.5720297072169276e-06,1.4239103426764054e-05,1.5115602330941488e-05,0.0008290357368994464,6.9296458974427478e-08,6.0370756515204744e-13,1.8405559440448756e-12,5.5842504947153586e-11,7.8027226399173809e-07,3.7483577139037903e-06,3.6211866014759737e-07,5.2082943289307924e-07,1.0720846716732227e-07,3.5021368477669128e-08
4.1532912375560794e-08,0.4321085971184029,1.4166273062991185e-06,4.1326836818916076e-08,4.3368192481114815e-06,3.0265852571832252e-10,1.5940995900797648e-06,0.0,0.0,0.00083230366507997325,0.00013439606002896228,154.0,0.0,0.85612364413415587,1.0,18.994233881654736,0.0059552745017645691,6.6508131688514443e-07,0.024812902876112881,0.034412581171283561,0.022758720373109546,0.0038463782118544503,1.2464718565229058e-08,8.0438948898999338e-05,0.037292200363392126,4.2128620116552843e-11,0.0065407263669773332,3.1145592533057146e-05,0.0058355026046795645,0.0057594530872030238,2.0027572041827104e-06,3.6862805947268702e-06,1.2171755828147194e-06,0.0014372603539198191,4.8528934561397974e-06,1.5301680531248844e-05,1.6260218357383028e-05,0.00086290299122989832,7.1998186085409489e-08,6.11151036268231e-13,1.9118996000084182e-12,5.8130604287676153e-11,8.1411858895120143e-07,3.9801705799814127e-06,3.8456666754201415e-07,5.5421046015670465e-07,1.1420922442527758e-07,3.8306969159014594e-08
4.219619404993867e-08,0.43210881929121425,1.4399135546312562e-06,4.2804765315064909e-08,4.5656983259203072e-06,3.2149802502319406e-10,1.7122489985380175e-06,0.0,0.0,0.0008523147086359782,0.0001418258982354334,154.0,0.0,0.85404438468429611,1.0,18.994135825384692,0.0060377185790606589,6.6360892895820187e-07,0.025036188273773043,0.034827770424803624,0.023090592399383672,0.0038810007882209277,1.2615034313884448e-08,8.1409012550850271e-05,0.037845961160820479,4.2507834350883754e-11,0.0067249199337887644,3.1427419019178129e-05,0.0059983454623800054,0.0059169662586788614,2.0575183952340861e-06,3.7418965421207137e-06,1.2504570261600832e-06,0.0014921016379867849,5.144893862684287e-06,1.6422047901195763e-05,1.7468672375995507e-05,0.00089745646750415305,7.4756491195750458e-08,6.185212892904489e-13,1.9847274540480857e-12,6.0465321882634548e-11,8.4872324931397592e-07,4.2216920599835584e-06,4.0795706525084135e-07,5.8904713929129134e-07,1.2152158692914178e-07,4.1832738395021316e-08
4.285947572431655e-08,0.43210904478619955,1.4629863944104647e-06,4.4306078064966883e-08,4.8018865416294318e-06,3.4110538675765379e-10,1.8368166823114821e-06,0.0,0.0,0.00087233707165825446,0.00014951329856901192,154.0,0.0,0.85197199455543204,1.0,18.994037517260377,0.0061197952552833673,6.6214146804155666e-07,0.025254934507295806,0.035238857324271532,0.023421536935494213,0.0039149185269266125,1.2763862174672522e-08,8.2369474182780982e-05,0.038398496449095494,4.2879328637663063e-11,0.006910860489274093,3.1703526514143121e-05,0.0061626402633562201,0.006075656613931499,2.1126882667855749e-06,3.7973892795863959e-06,1.2839868526176603e-06,0.0015480616188531839,5.4481906541660277e-06,1.7602106796490615e-05,1.8743189702003411e-05,0.0009326914495115799,7.7571340791837927e-08,6.2581858904201395e-13,2.0590384922217655e-12,6.2846344916657131e-11,8.8408315905061513e-07,4.4731226105461644e-06,4.3230936250005734e-07,6.2537130410787617e-07,1.2915256089861036e-07,4.5611150940524287e-08
4.352275739869443e-08,0.4321092735138772,1.4858441222880183e-06,4.583052938717307e-08,5.0454361084659665e-06,3.6149302611722937e-10,1.9680169718917545e-06,0.0,0.0,0.00089236368425360925,0.00015746096625959,154.0,0.0,0.8499064624554179,1.0,18.993938959070217,0.0062015059088754614,6.6067892658855923e-07,0.025469187955745435,0.035645857171827826,0.023751556994886402,0.003948138645264678,1.2911207710093492e-08,8.3320369690678591e-05,0.038949810329378567,4.3243182026459594e-11,0.0070985172092343342,3.1973973355060059e-05,0.0063283573930298766,0.0062354859333777291,2.1682535189273149e-06,3.8527592187374606e-06,1.317756979028339e-06,0.0016051392360297686,5.7629371666503094e-06,1.8843769914390233e-05,2.0086017496056226e-05,0.00096860297622814102,8.0442685040330028e-08,6.330432082481484e-13,2.1348312742497601e-12,6.5273343891738449e-11,9.2019494730825179e-07,4.7346611258119921e-06,4.5764291674452084e-07,6.6321457205344459e-07,1.3710910811698503e-07,4.96550436242e-08
4.418603907307231e-08,0.43210950538601706,1.5084852644172577e-06,4.7377871615890637e-08,5.2963955373484897e-06,3.8267300267184193e-10,2.1060659042212798e-06,0.0,0.0,0.0009123876545496756,0.00016567147683259193,154.0,0.0,0.84784777658067767,1.0,18.993840152783186,0.0062828519146480785,6.5922129665087138e-07,0.025678995044363835,0.036048785701589633,0.024080655585477773,0.003980668367332507,1.3057076639414089e-08,8.426173598222777e-05,0.039499906896253614,4.35994736414046e-11,0.0072878595584092327,3.2238817939902717e-05,0.0064954675406221586,0.0063964162531054327,2.2242009409854414e-06,3.9080067705589125e-06,1.3517593764674232e-06,0.0016633331144318905,6.0892802203288488e-06,2.0148959976773855e-05,2.1499423402533556e-05,0.0010051858516311601,8.3370458129715094e-08,6.4019542732370082e-13,2.2121039425077406e-12,6.7745973291081595e-11,9.5705496844047771e-07,5.0065048582313593e-06,4.8397692594106492e-07,7.0260833070185594e-07,1.4539814285644341e-07,5.3977614748831638e-08
4.4849320747450185e-08,0.4321097403156313,1.5309085642855733e-06,4.8947855342902342e-08,5.5548096758571823e-06,4.046570155302658e-10,2.2511810934727004e-06,0.0,0.0,0.0009324022689089366,0.00017414727596742948,154.0,0.0,0.84579592462964204,1.0,18.993741100541609,0.0063638346437322616,6.5776856990041422e-07,0.025884402229312407,0.036447659067634551,0.024408835709459765,0.0040125149216666458,1.3201474834329952e-08,8.5193610948789466e-05,0.040048790237407525,4.3948282655229413e-11,0.0074788572906733493,3.2498118708256732e-05,0.0066639416994203208,0.0065584098709505099,2.2805174136428107e-06,3.9631323453744039e-06,1.385986071531623e-06,0.0017226415711704361,6.4273600044420629e-06,2.151960831269846e-05,2.2985694175178251e-05,0.0010424346543523751,8.6354578613220076e-08,6.4727553415577693e-13,2.2908542310566808e-12,7.0263872232149038e-11,9.9465931189518071e-07,5.2888493426487406e-06,5.1133042114248122e-07,7.435837247754125e-07,1.5402652892130438e-07,5.8592423195662591e-08
4.551260242182806e-08,0.4321099782169629,1.5531129711149559e-06,5.0540229647832859e-08,5.8207197506127342e-06,4.2745639920220356e-10,2.4035816021708903e-06,0.0,0.0,0.00095240099193949642,0.00018289067952713829,154.0,0.0,0.84375089381608304,1.0,18.993641804654036,0.0064444554635320374,6.5632073763987983e-07,0.026085455982728784,0.036842493832030192,0.024736100363104755,0.0040436855389267062,1.3344408314633286e-08,8.6116033437436319e-05,0.040596464433318942,4.4289688263894162e-11,0.0076714804491480786,3.2751934122461489e-05,0.006833751166945067,0.0067214293524835147,2.3371899110232932e-06,4.0181363528142556e-06,1.4204291476059012e-06,0.0017830626223624634,6.7773099716602801e-06,2.2957653438008188e-05,2.4547134291793415e-05,0.0010803437471674036,8.9394949752780469e-08,6.5428382389128637e-13,2.3710794746980744e-12,7.282666510868148e-11,1.0330038119576013e-06,5.581888323623052e-06,5.397222594072319e-07,7.8617164368925287e-07,1.6300107680761405e-07,6.3513387238614788e-08
