Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143)
1.257822114563987e-07,0.8358756389814809,5.4236973058021942e-05,3.1579078143567094e-05,6.7558752928063205e-05,1.0535920203100388e-07,2.2227402594204114e-05,0.0,0.0,0.0025232870361852114,0.00085745892278453841,154.0,0.0,0.065344908744070451,1.0,18.99616145324412,0.015313804398171862,8.8563960325547141e-07,0.0010594242641145848,0.036995490728852179,0.21967043102387449,4.1195422370353679e-05,4.8586371042247389e-09,3.0547374350939947e-05,0.60395055926088481,3.3139758102924456e-13,0.010445475229254113,3.1023972103513759e-06,0.041538993527951193,0.035893042167496898,4.9128419765763962e-06,9.6048170089884559e-05,2.8306712937604291e-06,0.005244340692691812,3.1230453258247332e-05,0.00071741265849632112,0.0020047462499432514,0.0001646834826413728,5.9628148908972757e-07,1.7686369689864324e-13,5.9855828700326945e-12,4.2136764562941833e-11,1.3714094399160146e-06,4.0476609859342521e-05,9.1195408672617575e-07,8.5563578681170176e-06,3.1459451327865544e-07,2.289555981548611e-07,6.7077327491115613e-12,1.8500787705505923e-06,1.9437900487550676e-05,3.4138810885785036e-05,3.1613811373281064e-08,1.2284525935271169e-09,3.7585355347979332e-11,1.1948361320320904e-10,2.5950997647506573e-07,1.3723073194196385e-17,7.9322427040495799e-18,5.3289486750765798e-08,1.5949524423007147e-12,6.196711223093578e-09,6.0205004994611171e-14,3.3286022087412193e-14,4.6535746625359557e-13,2.180336988999148e-07,9.5980690079330331e-08,4.9270126985152804e-08,6.8138675939094563e-05,2.0281927761258355e-07,6.2079085988064139e-06,9.0178675686455405e-07,1.4538729879654386e-08,3.5217063433971323e-10,2.7263263172632002e-05,2.1251985671349734e-08,4.5305693498335178e-10,1.1089192964787614e-05,7.2782881835431722e-08,9.2406266695646459e-06
1.2709441920160718e-07,0.8358757772227727,5.4318682947703406e-05,3.2426294277547477e-05,6.8796305884645436e-05,1.0787486008027321e-07,2.2763151878596189e-05,0.0,0.0,0.0025395093766223949,0.00087221355319863538,154.0,0.0,0.063684031857634785,1.0,18.996128109336496,0.015264781548482846,8.7193642471804419e-07,0.0010131899843647883,0.03692342029590788,0.21945947389853337,3.9397581085106074e-05,4.8491627429225358e-09,3.0487807052536137e-05,0.60583783856335949,3.1693480291674924e-13,0.010474841169320652,2.9678643232026766e-06,0.041596728165838051,0.035889462320380969,4.9123425684417122e-06,9.634953537770435e-05,2.8303835814079206e-06,0.0053099938499958019,3.1226135381770507e-05,0.00071987550950058465,0.002031420792060667,0.00016423783249226107,6.0375408917723979e-07,1.7651881316201175e-13,6.0604941931137874e-12,4.2064738588174073e-11,1.3780017203233032e-06,4.1056036018014419e-05,9.2501497099745385e-07,8.6797882374371316e-06,3.1914579988745548e-07,2.3521802028722678e-07,6.8044956541803299e-12,1.9032153897844733e-06,2.0058580693413473e-05,3.410649171730764e-05,3.2461003690122515e-08,1.2613764178471667e-09,3.8592575473685623e-11,1.22863385206714e-10,2.6685501792252018e-07,1.40908660202304e-17,8.1448351692790515e-18,5.5124050307159677e-08,1.6498608760090985e-12,6.3740343830927781e-09,6.1927693818179621e-14,3.4238524545237031e-14,4.7867307997291056e-13,2.2740653054090882e-07,1.0027278300828549e-07,5.1720115444029113e-08,6.9182566060595888e-05,2.0607130517989512e-07,6.3189376364062611e-06,9.1792022773580961e-07,1.4798735818097076e-08,3.5847118882094118e-10,2.809132203455437e-05,2.189801237301755e-08,4.6666561822640693e-10,1.1586426898051044e-05,7.5413632088594278e-08,9.6657922439289747e-06
1.2840662694681566e-07,0.8358759051731615,5.4394484477404681e-05,3.3280563826484246e-05,7.0037732751753541e-05,1.1041106647994792e-07,2.3304640876667547e-05,0.0,0.0,0.0025555681194215285,0.00088701724020191579,154.0,0.0,0.06206887483775371,1.0,18.996094782231729,0.015214859338536229,8.5857891032918704e-07,0.00096890793013701491,0.036850946569578595,0.21923476186729668,3.7675653958432708e-05,4.8396355173349117e-09,3.0427907371619679e-05,0.60769580625490105,3.030827181059667e-13,0.010503408727110026,2.8390119490116648e-06,0.041651957519618102,0.035884226000270782,4.911616498030838e-06,9.6646210230659835e-05,2.8299652697019711e-06,0.0053755727209102797,3.1218825261928671e-05,0.00072217996739465428,0.002057819733418763,0.00016377942604734564,6.1121824864356831e-07,1.7617200499161064e-13,6.1353206209638402e-12,4.1989485932845409e-11,1.3844966972195294e-06,4.1633143271343261e-05,9.3802358958393443e-07,8.8027297956992649e-06,3.2367912168008967e-07,2.415590499649061e-07,6.9008753572097496e-12,1.9570863940931739e-06,2.0689772215397036e-05,3.4072020379377502e-05,3.3316939671121618e-08,1.2946400674863802e-09,3.9610190896960534e-11,1.2628213052233964e-10,2.7428485380836311e-07,1.446245504300388e-17,8.3596219209818814e-18,5.699025985600238e-08,1.7057164736577723e-12,6.5534444377559959e-09,6.3670652302720694e-14,3.5202236888597352e-14,4.9214536926477739e-13,2.3704535661847356e-07,1.046970532244129e-07,5.4256641126379052e-08,7.0219868689288661e-05,2.0930464459376095e-07,6.429469893843527e-06,9.3398152830794845e-07,1.5057577566820723e-08,3.6474355912247853e-10,2.8928814874016041e-05,2.2551410798514681e-08,4.8042892659711137e-10,1.209845989027543e-05,7.8091662267681642e-08,1.0103699851529689e-05
1.2971883469202415e-07,0.8358760233300065,5.4464528089801738e-05,3.4141604122680277e-05,7.1282841443428362e-05,1.1296744385799636e-07,2.3851850708627799e-05,0.0,0.0,0.0025714657535980505,0.00090186904529439716,154.0,0.0,0.060498134491013919,1.0,18.996061473092507,0.01516407669876192,8.4555729919891532e-07,0.00092650091640767449,0.036778099862942358,0.21899674360529298,3.6026639584461961e-05,4.830059405830476e-09,3.0367700323171246e-05,0.60952519969986463,2.8981718171457794e-13,0.010531200837315293,2.7156155091545125e-06,0.041704787520758187,0.035877431080746779,4.9106771602953761e-06,9.6938312721151342e-05,2.829424076601576e-06,0.0054410757575613774,3.1208699297990015e-05,0.0007243314429829789,0.0020839416397012331,0.00016330895646772528,6.1867379074617155e-07,1.7582341721954439e-13,6.2100603849121793e-12,4.1911171328563556e-11,1.3908970552837233e-06,4.2207885436066499e-05,9.5097889968433537e-07,8.9251724680516252e-06,3.2819410379207765e-07,2.4797819538375547e-07,6.9968639600449978e-12,2.0116879516793867e-06,2.1331470708343366e-05,3.403546701947763e-05,3.4181451210967037e-08,1.3282370071909799e-09,4.0638001758633142e-11,1.2973917940774243e-10,2.8179802864568479e-07,1.4837767257040831e-17,8.5765607603632855e-18,5.8887844360109699e-08,1.7625111231144268e-12,6.7349061795908333e-09,6.5433538304668443e-14,3.6176969998237849e-14,5.0577168951223886e-13,2.4695326301186143e-07,1.0925546711365065e-07,5.6881353643289834e-08,7.1250449180541189e-05,2.1251878934539934e-07,6.539481345982655e-06,9.4996716441146681e-07,1.5315198863189464e-08,3.7098638066511663e-10,2.9775500242500901e-05,2.3211992470379502e-08,4.9434251732253509e-10,1.2625456793523454e-05,8.0816442254920894e-08,1.0554489201270306e-05
1.3103104243723263e-07,0.8358761321694015,5.4528961123664478e-05,3.5009132993225681e-05,7.2531441958611947e-05,1.1554361816506697e-07,2.4404762608406178e-05,0.0,0.0,0.0025872047019996933,0.00091676804572072147,154.0,0.0,0.058970546297540907,1.0,18.996028183053319,0.015112471366602645,8.3286212124903671e-07,0.00088589441838179766,0.03670490885334602,0.21874585480207387,3.4447639962209992e-05,4.8204381719741193e-09,3.0307209572662761e-05,0.61132673545729643,2.7711488070301693e-13,0.010558239780808205,2.5974581614967339e-06,0.041755319901647832,0.035869170879470981,4.9095373266707487e-06,9.7225957588957827e-05,2.8287673608128908e-06,0.0055065014763907155,3.1195926045417475e-05,0.0007263352670014041,0.0021097853405327911,0.00016282708815267439,6.2612054609156799e-07,1.7547318686452352e-13,6.2847117897253085e-12,4.1829952723369863e-11,1.3972053805410651e-06,4.2780219055307944e-05,9.6387992004084456e-07,9.0471067700012739e-06,3.3269039326860812e-07,2.5447496019709501e-07,7.0924540273408182e-12,2.0670161785676801e-06,2.1983670842673925e-05,3.3996899754595134e-05,3.5054369531480265e-08,1.3621606756510918e-09,4.1675807399615589e-11,1.3323385689932355e-10,2.893930755408729e-07,1.5216729365791147e-17,8.7956093203814644e-18,6.0816521137034027e-08,1.8202363637041038e-12,6.9183841028913208e-09,6.7216006785260231e-14,3.7162533153035634e-14,5.1954937371968283e-13,2.5713328287079664e-07,1.1394996929557234e-07,5.9595894569389714e-08,7.2274182787054257e-05,2.1571326609075138e-07,6.648949278450598e-06,9.6587383244827068e-07,1.5571546514607009e-08,3.7719836329317557e-10,3.0631135801553425e-05,2.3879568207039139e-08,5.0840202035435272e-10,1.3167577746145768e-05,8.3587419005834552e-08,1.1018296208788233e-05
1.3234325018244112e-07,0.8358762321469654,5.4587927858374407e-05,3.5882869039206597e-05,7.3783346419092679e-05,1.1813921875478908e-07,2.4963357897759434e-05,0.0,0.0,0.0026027873234837433,0.00093171333368230068,154.0,0.0,0.057484883186375874,1.0,18.99599491322024,0.015060079922125977,8.204841836393477e-07,0.00084701651023145422,0.036631400672780819,0.21848251854545675,3.2935858163849744e-05,4.8107753766122925e-09,3.0246457504186067e-05,0.61310110989896793,2.6495331511639302e-13,0.010584547201757197,2.4843306223152271e-06,0.041803652341115216,0.035859534343363891,4.9082091704175795e-06,9.7509256340280197e-05,2.8280021363198176e-06,0.0055718484549385052,3.1180666477407595e-05,0.00072819668393895925,0.0021353499156137965,0.00016233445780031297,6.3355835226717555e-07,1.7512144352642664e-13,6.3592732102038553e-12,4.1745981530797383e-11,1.403424163752585e-06,4.3350103284508675e-05,9.7672572836181695e-07,9.1685237827685592e-06,3.3716765815073811e-07,2.6104884373223733e-07,7.1876385672386978e-12,2.1230671422363134e-06,2.2646366337967682e-05,3.3956384731264769e-05,3.5935525301487331e-08,1.3964044900647529e-09,4.272340650331947e-11,1.3676548337298444e-10,2.9706851741417917e-07,1.5599267832618748e-17,9.0167250952178063e-18,6.2775996338019527e-08,1.8788834005444114e-12,7.1038424340568188e-09,6.9017710105664928e-14,3.8158734192859861e-14,5.3347573479405395e-13,2.6758839619348428e-07,1.1878248180810283e-07,6.2401896624815003e-08,7.3290954274577013e-05,2.1888763347627584e-07,6.7578522495544771e-06,9.8169841387192547e-07,1.582657030953642e-08,3.8337828911892217e-10,3.1495478591780311e-05,2.4553948333262753e-08,5.226030364118537e-10,1.3724978146482139e-05,8.6404017760566454e-08,1.1495252986101009e-05
1.336554579276496e-07,0.8358763236986149,5.4641569559006946e-05,3.6762531901275349e-05,7.503836910561304e-05,1.2075387845686705e-07,2.5527617961250986e-05,0.0,0.0,0.0026182159150411606,0.00094670401560556809,154.0,0.0,0.056039954353688838,1.0,18.995961664670887,0.015006937822523873,8.0841456859151939e-07,0.00080979780255118676,0.03655760099310866,0.2182071456933245,3.1488595929745635e-05,4.801074388902803e-09,3.0185465302031985e-05,0.61484899980776875,2.5331077873975928e-13,0.010610144124448211,2.3760309856172268e-06,0.041849878606524359,0.035848606227824854,4.9067042909515044e-06,9.7788317343635819e-05,2.827135086523438e-06,0.0056371153288104093,3.1163074244946487e-05,0.00072992084660641193,0.0021606346813795416,0.00016183167543726041,6.4098705349456742e-07,1.7476830985836477e-13,6.4337430872040981e-12,4.1659402872014569e-11,1.4095558037252047e-06,4.391749978156581e-05,9.895154588418838e-07,9.2894151295478978e-06,3.4162558659511804e-07,2.6769934120158255e-07,7.2824110127630887e-12,2.1798368650868514e-06,2.3319549994670736e-05,3.391398618372792e-05,3.6824748752742536e-08,1.4309618504768346e-09,4.3780597233472618e-11,1.4033337508774066e-10,3.0482286818310944e-07,1.5985308929267518e-17,9.2398654682943986e-18,6.4765965421537637e-08,1.9384431187182246e-12,7.2912451609970438e-09,7.0838298311202871e-14,3.9165379676505937e-14,5.4754806774170835e-13,2.783215294491486e-07,1.2375490332118971e-07,6.5300982872590444e-08,7.4300657546439596e-05,2.2204148098368646e-07,6.866170052170228e-06,9.9743796964900528e-07,1.6080222927959723e-08,3.8952501035969246e-10,3.2368285290154699e-05,2.5234942881493065e-08,5.3694115773803657e-10,1.4297808632470983e-05,8.9265643255368458e-08,1.1985487835329161e-05
1.349676656728581e-07,0.835876407241324,5.4690024521853223e-05,3.764784251182572e-05,7.6296326492088874e-05,1.233872336433699e-07,2.6097524222131159e-05,0.0,0.0,0.0026334927138660664,0.0009617392114629746,154.0,0.0,0.05463460412212278,1.0,18.995928438454563,0.014953079435537708,7.9664462347975333e-07,0.0007741713789499086,0.036483534106470109,0.21792013523380549,3.010325111770381e-05,4.7913383967605118e-09,3.0124253013955597e-05,0.61657106295715836,2.4216633857700821e-13,0.010635050969798167,2.2723645386628773e-06,0.04189408869239148,0.035836467270048772,4.9050337377793376e-06,9.8063245922714714e-05,2.8261725780008356e-06,0.005702300788817477,3.1143295934506436e-05,0.00073151281140336163,0.002185639178175304,0.00016131932541823621,6.484065003028637e-07,1.7441390193310127e-13,6.5081199245615384e-12,4.1570355810725363e-11,1.4156026105402003e-06,4.4482372601055958e-05,1.0022482997785987e-06,9.4097729526490308e-06,3.4606388602633799e-07,2.7442594390865227e-07,7.3767652038973535e-12,2.2373213277577935e-06,2.4003213724053009e-05,3.3869766490272278e-05,3.772186979145046e-08,1.4658261443917317e-09,4.4847177366832615e-11,1.4393684471254706e-10,3.1265463390922249e-07,1.6374778787389715e-17,9.4649877420580391e-18,6.6786113621025313e-08,1.9989060972731738e-12,7.4805560616370358e-09,7.2677419409129472e-14,4.0182275034828392e-14,5.6176365181559956e-13,2.8933555524374955e-07,1.2886910837978841e-07,6.8294765932084808e-08,7.5303195277117726e-05,2.2517442779484507e-07,6.9738836757132098e-06,1.0130897347145705e-06,1.6332459852294019e-08,3.9563744717246599e-10,3.3249312455806359e-05,2.5922361784139439e-08,5.5141196739852343e-10,1.4886215066977205e-05,9.217168093187631e-08,1.2489125246314571e-05
1.3627987341806657e-07,0.835876483173853,5.4733428120266776e-05,3.8538523334034537e-05,7.7557037277905239e-05,1.260389242885985e-07,2.6673058119136711e-05,0.0,0.0,0.0026486198993696812,0.00097681805414341757,154.0,0.0,0.053267710839639389,1.0,18.995895235592354,0.014898538071845338,7.8516594558578685e-07,0.00074007273184454312,0.036409223001148898,0.21762187463423005,2.8777315254846793e-05,4.7815704171226906e-09,3.0062839603127841e-05,0.61826793867234209,2.3149981515584487e-13,0.010659287571552704,2.1731435749273083e-06,0.041936368955474937,0.035823194356507847,4.9032080334677322e-06,9.833414444630428e-05,2.8251206736232877e-06,0.0057674035782789177,3.1121471322626987e-05,0.00073297753423744389,0.002210363157937283,0.00016079796739552324,6.5581654922007942e-07,1.740583295440411e-13,6.5824022864695713e-12,4.147897358092182e-11,1.4215668086987475e-06,4.5044688092433127e-05,1.0149234912720884e-06,9.5295898914927945e-06,3.5048228232093355e-07,2.8122813944937735e-07,7.4706953703295761e-12,2.2955164722887445e-06,2.4697348576524108e-05,3.3823786227814513e-05,3.8626718106237706e-08,1.5009907509130484e-09,4.5922944421435967e-11,1.4757520183656982e-10,3.2056231390888703e-07,1.6767603444795786e-17,9.6920491647104296e-18,6.8836116406482395e-08,2.0602626230374117e-12,7.6717387315359865e-09,7.4534719638017146e-14,4.1209224719101427e-14,5.761197525974971e-13,3.0063329202754418e-07,1.3412694667646355e-07,7.1384847209168713e-08,7.6298478555000105e-05,2.2828612167813749e-07,7.0809752682438846e-06,1.0286511124802108e-06,1.6583239278966913e-08,4.0171458550910501e-10,3.4138316764497584e-05,2.6616015057044046e-08,5.6601103119336647e-10,1.549033852859127e-05,9.5121498141911915e-08,1.3006285897956282e-05
1.3759208116327506e-07,0.835876551877451,5.4771912850732383e-05,3.9434298588050432e-05,7.882032241826935e-05,1.2870859402288831e-07,2.7254201084217457e-05,0.0,0.0,0.0026635995951381991,0.00099193968886884397,154.0,0.0,0.051938185816310857,1.0,18.995862057077208,0.014843346016445297,7.7397038252483141e-07,0.00070743969784897547,0.036334689433124741,0.21731274017924151,2.7508371081086403e-05,4.7717733051787563e-09,3.0001243021489491e-05,0.61994024837378936,2.2129176276908072e-13,0.010682873192162006,2.0781872073222725e-06,0.041976802246305789,0.035808860684677563,4.9012371954817306e-06,9.8601112415383819e-05,2.8239851452933387e-06,0.0058324224904778132,3.1097733626727378e-05,0.00073431986705106765,0.0022348065723686544,0.00016026813725778685,6.6321706248209983e-07,1.7370169662958704e-13,6.656588793902231e-12,4.1385383807910189e-11,1.4274505401836628e-06,4.5604414802072992e-05,1.0275403230122868e-06,9.6488590614359091e-06,3.5488051902205519e-07,2.8810541190885352e-07,7.5641961148611525e-12,2.3544182051416194e-06,2.5401944768415183e-05,3.3776104224786242e-05,3.9539123272543919e-08,1.536449044530483e-09,4.7007695780670827e-11,1.5124775346308774e-10,3.2854440182857513e-07,1.7163708887752579e-17,9.9210069546613283e-18,7.0915639939613846e-08,2.1225027042417344e-12,7.8647566106339062e-09,7.6409843725622795e-14,4.2246032344665583e-14,5.9061362399112926e-13,3.1221750384318373e-07,1.3953024235385972e-07,7.4572816143667359e-08,7.7286426534481446e-05,2.3137623789750958e-07,7.1874280988334187e-06,1.0441196693695655e-06,1.683252202994171e-08,4.0775547498250317e-10,3.5035055232001501e-05,2.7315712974306396e-08,5.8073392233311545e-10,1.6110315307627806e-05,9.8114445345656557e-08,1.3537086663088995e-05
1.3890428890848354e-07,0.8358766137165516,5.4805608379065117e-05,4.03348944646231e-05,8.008600515259583e-05,1.3139589018068803e-07,2.7840934521206829e-05,0.0,0.0,0.0026784338708341162,0.0010071032726541832,154.0,0.0,0.050644972297574489,1.0,18.995828903874319,0.014787534559071941,7.6305002471793319e-07,0.00067621239316560135,0.036259953993603142,0.21699309729843694,2.6294089926521239e-05,4.7619497630239583e-09,2.9939480264500995e-05,0.6215885961037233,2.1152344837545644e-13,0.010705826538329886,1.9873211803688627e-06,0.04201546803714569,0.035793535919100894,4.8991307577908957e-06,9.886424654748781e-05,2.8227714863840126e-06,0.0058973563662610565,3.1072209751591499e-05,0.00073554455491298197,0.0022589695615992992,0.00015973034803970433,6.7060790775870962e-07,1.733441015902322e-13,6.7306781219825755e-12,4.1289708722255705e-11,1.4332558674368329e-06,4.616152337903867e-05,1.0400981321570137e-06,9.7675740333993731e-06,3.5925835658391986e-07,2.9505724205381925e-07,7.6572623974327599e-12,2.4140224000842925e-06,2.6116991707325226e-05,3.3726777612380712e-05,4.0458914852678717e-08,1.5721943993387612e-09,4.8101228812415702e-11,1.5495380448740531e-10,3.3659938668529289e-07,1.75630210981118e-17,1.0151818327770041e-17,7.3024341522233266e-08,2.1856160839403663e-12,8.0595730091400879e-09,7.8302435141155187e-14,4.3292500830008416e-14,6.0524251017214239e-13,3.2409090011305436e-07,1.4508079333723989e-07,7.7860249474666623e-08,7.8266966097461537e-05,2.3444447814485994e-07,7.2932265202858198e-06,1.0594931293759477e-06,1.7080271465306077e-08,4.137592267410243e-10,3.5939285426612558e-05,2.802126623457373e-08,5.9557622231932618e-10,1.6746276907151111e-05,1.0114985730114781e-07,1.4081640616733036e-05
1.4021649665369203e-07,0.8358766690394356,5.4834641586656013e-05,4.1240039326477491e-05,8.1353911030914287e-05,1.3410046384323305e-07,2.8433239785443078e-05,0.0,0.0,0.0026931247440408861,0.001022307973807806,154.0,0.0,0.049387044472532539,1.0,18.995795776921362,0.014731134023673986,7.5239718740264288e-07,0.0006463331488929478,0.03618503617275614,0.21666330088389393,2.5132229233686086e-05,4.7521023484371652e-09,2.9877567407254115e-05,0.62321356903616454,2.0217683166534455e-13,0.01072816577623254,1.9003776814179939e-06,0.042052442546369175,0.035777286341895982,4.8968977915990757e-06,9.9123640858431175e-05,2.8214849235040173e-06,0.0059622040917749475,3.1045020531058358e-05,0.00073665623363385134,0.0022828524433171566,0.00015918509080273128,6.7798895789458726e-07,1.7298563749796853e-13,6.8046689981240042e-12,4.1192065366725948e-11,1.4389847762522402e-06,4.6715986484464051e-05,1.0525963012847557e-06,9.8857288142750229e-06,3.6361557164512321e-07,3.0208310752107303e-07,7.7498895197569859e-12,2.4743249009424833e-06,2.6842478016127994e-05,3.3675861874216126e-05,4.138592249252293e-08,1.6082201928132467e-09,4.9203340983874558e-11,1.5869265815902673e-10,3.4472575387269883e-07,1.796546609549507e-17,1.0384440521724429e-17,7.5161870037671261e-08,2.2495922532225684e-12,8.2561511325773816e-09,8.0212136340364993e-14,4.4348432531302805e-14,6.200036474825712e-13,3.3625613546459363e-07,1.5078037069723948e-07,8.1248710524193336e-08,7.9240031524297069e-05,2.3749056949653155e-07,7.3983559322274775e-06,1.0747693687123959e-06,1.7326453397303035e-08,4.1972501137914279e-10,3.6850765671028168e-05,2.8732486119023126e-08,6.105335044723157e-10,1.7398350048794759e-05,1.0422705424316072e-07,1.4640057047548172e-05
