Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842)
1.6644433752150556e-05,0.7062230063974781,3.6989271376925835e-08,8.6372206368631824e-05,0.00017197687193607175,1.5080346269866439e-08,0.020157488546223991,0.0,0.0,0.001213730464812098,0.040732569435907987,154.0,0.0,0.30827876104582441,1.0,18.833505289479888,0.006116103310873605,3.3533239551469529e-09,0.002483312063485905,0.0074941032501645265,0.041273863179035461,0.00096699668115670301,3.4065170406112993e-09,2.2654984421101957e-05,0.060104616469653753,2.0254611903160274e-11,0.22379581342387037,6.2615755916118415e-07,0.05462350119332289,0.0065252733936616361,2.3745674108421653e-06,2.4799476306260331e-06,1.5968998459430154e-06,0.18136211474716071,7.2267887043321531e-05,0.0032117876020652447,0.018108102561768286,0.087108738804007962,1.8919359394962424e-06,3.0728439477083144e-13,5.6704738582045939e-11,5.1417380028375869e-10,5.2316930149925207e-06,0.0012255935158817133,0.00034684524967560927,0.00010412393372521257,0.00012451639881673872,0.0073262847731043685,3.2729301818898257e-11,0.010020540250057098,0.0026152056974488897,1.6579932730699157e-06,1.3699533207067089e-05,5.3356907976809221e-06,1.7477976503840225e-09,8.2164540885273818e-09,3.8939178111884787e-05,1.6264120019951584e-13,9.2087925968618188e-14,0.00026489534066798982,2.9714471985975968e-09,2.1559401702498732e-06,5.9203531436033748e-11,5.1429450117129562e-13,4.5275379166112233e-10,0.00089457445316712598,2.0832078692151301e-06,7.8279675636079148e-05,0.0014609142463465061,5.716013825222128e-08,8.1598150875097374e-07,3.4169943429542437e-06,1.1868396506371253e-08,2.2302596611755368e-10,0.0001619768956102415,7.8168855191740163e-07,2.8498198251035214e-10,0.00082018197455187996,0.00081421156966183194,4.2244326735843942e-07,8.9093281478206442e-08,0.0010662479387319793,0.0030314567323150464,3.5814487206084295e-07,1.9703897479187214e-12,8.7679230748238719e-13,0.0021380108902180868
1.6718910176358427e-05,0.7062229897664897,3.7000582193420133e-08,8.644226424491368e-05,0.00017235740764654233,1.5182936252018358e-08,0.020281701238185717,0.0,0.0,0.001215957949528945,0.040855698294328988,154.0,0.0,0.30723002106152825,1.0,18.833171115388435,0.0060942935306960563,3.3464004444181911e-09,0.002470385674611946,0.0074607159426959202,0.041348597429971976,0.00096194706658556811,3.3912804227028996e-09,2.2553653545963155e-05,0.060284482067667552,2.014884320157926e-11,0.22404973360928079,6.2289858845342739e-07,0.054737637601285194,0.0065200894312415041,2.3726389066678705e-06,2.4873704155008455e-06,1.5956029335330086e-06,0.18169287199189571,7.2153002472533637e-05,0.0032068310909389038,0.018156449324970427,0.08710016265001877,1.8953864532413654e-06,3.0590997773041869e-13,5.6807146988181776e-11,5.1412731157121486e-10,5.2326648395966398e-06,0.0012280046702601605,0.00034752254960113556,0.0001043290667642476,0.00012475970915040989,0.0073627760716031138,3.2793781337855577e-11,0.010093404575578141,0.0026336967060000848,1.6609963150327627e-06,1.3763405260924506e-05,5.360472991051097e-06,1.7559464998515869e-09,8.2567665385651991e-09,3.9130330499523514e-05,1.6339660485585039e-13,9.2515638307088287e-14,0.00026686061139509753,2.9934925022022349e-09,2.1665383653416402e-06,5.9493510579797325e-11,5.1682267590162651e-13,4.5497138163904621e-10,0.00090374829913675173,2.100769732635961e-06,7.8976845755608909e-05,0.001465027880778414,5.7322313324672228e-08,8.1838764255222211e-07,3.4270102599556095e-06,1.1903182667732165e-08,2.2367970135784575e-10,0.00016251311266259972,7.8426249878588232e-07,2.860666553225259e-10,0.00082819436942662317,0.00082267068364850701,4.238517105191028e-07,8.9388748258726074e-08,0.0010758630419629069,0.0030588853962882946,3.5944107028369342e-07,1.9774859423976968e-12,8.7995000191186976e-13,0.002155411723981984
1.6793386600566298e-05,0.7062229759526518,3.7011998023370394e-08,8.6511339497507674e-05,0.00017273604309672895,1.5285819754213185e-08,0.020405970817504421,0.0,0.0,0.0012181864833030892,0.040978479852397123,154.0,0.0,0.30618739769300596,1.0,18.832838157345154,0.0060726185755121875,3.3395156851695139e-09,0.0024575445182965822,0.0074275264279128781,0.041422816815587668,0.00095693086140721014,3.3761344525738426e-09,2.2452925522404899e-05,0.060463929254340472,2.0043774289664343e-11,0.22430118393478166,6.1966110549113841e-07,0.054851180321403174,0.0065149177779221037,2.3707150921303682e-06,2.4947759312002067e-06,1.5943091748382562e-06,0.1820218337999793,7.2038479669299388e-05,0.0032018776237198294,0.018204469961385219,0.087090602090771296,1.898818236464954e-06,3.0454373756091523e-13,5.6908993848062155e-11,5.1407499972904614e-10,5.2335730396091161e-06,0.0012303943442281034,0.00034819376506191861,0.00010453237324036489,0.00012500083292935868,0.0073991768821045365,3.2857686712838976e-11,0.010166379276380746,0.0026522130571172862,1.6639786688308169e-06,1.3827184745176122e-05,5.3852185756996813e-06,1.7640835392116417e-09,8.2970398148281282e-09,3.9321298090648714e-05,1.6415089361423593e-13,9.2942718820857226e-14,0.00026883018755658106,3.0155861017525239e-09,2.1771263099008385e-06,5.9783201554633162e-11,5.1934840539131139e-13,4.5718676787045333e-10,0.00091296710963874414,2.1183989493429016e-06,7.9676801666164483e-05,0.0014691260041013103,5.7483886138126249e-08,8.20785174849747e-07,3.4369900053956537e-06,1.1937843207933041e-08,2.2433107569352652e-10,0.00016304726896974815,7.8682645638854933e-07,2.8714746192228383e-10,0.0008362371481036605,0.00083117190902323691,4.2525481555840453e-07,8.9683084118253644e-08,0.0010855098738803473,0.0030863918813454332,3.6073647290824622e-07,1.9845776274111134e-12,8.8310568970042422e-13,0.0021728753854023978
1.686786302477417e-05,0.7062229649195644,3.7023517904835775e-08,8.6579446403190074e-05,0.0001731127912673988,1.5388996726549609e-08,0.020530296070896837,0.0,0.0,0.0012204160249751272,0.041100915615243434,154.0,0.0,0.30515083752844541,1.0,18.83250640422288,0.0060510771990584088,3.3326693098660913e-09,0.0024447878503518145,0.0073945331777619527,0.041496524432165616,0.00095194777288972637,3.3610784263346746e-09,2.2352795669221419e-05,0.060642960304445763,1.9939399035883544e-11,0.22455018762233575,6.1644492267122707e-07,0.054964133264285023,0.0065097585253692898,2.3687959987311734e-06,2.5021642716246475e-06,1.5930185910442304e-06,0.18234901475918819,7.1924320078797801e-05,0.0031969276264713999,0.018252166064981045,0.087080069371094304,1.9022314413533754e-06,3.0318561076806084e-13,5.7010283740174855e-11,5.1401693692843185e-10,5.2344183123362015e-06,0.0012327626444686413,0.0003488589264666668,0.0001047338622257772,0.00012523978110096507,0.0074354869375945791,3.2921020795519339e-11,0.010239463193593546,0.0026707545176941376,1.6669404588876002e-06,1.3890871973421791e-05,5.4099276772894117e-06,1.7722088084735057e-09,8.3372740344118617e-09,3.9512081436484994e-05,1.6490407030509287e-13,9.3369169678720312e-14,0.00027080404892218697,3.0377277703168389e-09,2.1877040342659631e-06,6.0072605229087144e-11,5.2187169687752733e-13,4.5939995699747201e-10,0.00092223084122650307,2.136095375628709e-06,8.0379543734222398e-05,0.001473208731864934,5.7644861169645641e-08,8.2317416729083597e-07,3.4469338393290317e-06,1.1972379030117833e-08,2.249801060982687e-10,0.00016357937934101621,7.8938049676553291e-07,2.8822442671355311e-10,0.00084431020242756801,0.00083971520211665218,4.2665262078497566e-07,8.9976297201136209e-08,0.0010951883127217333,0.003113975556428623,3.6203107843609503e-07,1.991664795179054e-12,8.8625936738610957e-13,0.0021904018357423709
1.694206465632818e-05,0.70622295665704,3.7035097819938423e-08,8.6646352974090234e-05,0.00017348628530205109,1.5492084809408324e-08,0.020654216782140234,0.0,0.0,0.0012226383019540116,0.041222557228655081,154.0,0.0,0.30412407916197864,1.0,18.832177062504645,0.006029746920354624,3.3258860064593653e-09,0.002432161540827944,0.0073618553401764439,0.041569454202907426,0.00094701571648254793,3.3461667070508383e-09,2.2253625527078603e-05,0.060820919193031911,1.9836092695377174e-11,0.22479586225578674,6.1326160467342166e-07,0.055076086782561574,0.0065046307277306968,2.3668887109353557e-06,2.5095083636518933e-06,1.5917359464306876e-06,0.18267323185001388,7.1810944239719419e-05,0.0031919997543959611,0.018299365027400438,0.087068620732944815,1.9056137264604929e-06,3.018405011647486e-13,5.7110650512920136e-11,5.1395343995568038e-10,5.2351985710152528e-06,0.0012351010562933764,0.00034951564309772503,0.00010493280930345409,0.00012547569486792449,0.0074715725119425119,3.2983555879712135e-11,0.010312384925002858,0.0026892523080765131,1.6698709934522271e-06,1.3954232785772204e-05,5.4345094551907894e-06,1.7802924333247788e-09,8.3773210807289294e-09,3.970197818586362e-05,1.656533659469399e-13,9.3793423075217628e-14,0.00027277486888817543,3.0598353221679766e-09,2.1982325975770721e-06,6.0360656271789709e-11,5.2438326110892303e-13,4.6160280199222366e-10,0.0009315050225479261,2.1537933549642871e-06,8.1082464000689292e-05,0.0014772611990277015,5.7804652187266248e-08,8.2554591321565266e-07,3.4568055269432203e-06,1.2006664287478305e-08,2.2562442753910896e-10,0.00016410750638406072,7.919153222319931e-07,2.8929362182472893e-10,0.00085238347147462926,0.00084826876519227283,4.2804003585129335e-07,9.0267319888706375e-08,0.001104862353553983,0.0031415335962333441,3.6332011298081675e-07,1.9987213128718566e-12,8.8939940627260256e-13,0.0022079260227414205
1.7016266287882188e-05,0.706222951084239,3.7046779164967534e-08,8.6712325935518219e-05,0.00017385793134279366,1.5595464102096326e-08,0.02077819039644736,0.0,0.0,0.0012248614981833969,0.041343858533588768,154.0,0.0,0.30310323531186939,1.0,18.831848895198949,0.0060085468114206408,3.3191400890676384e-09,0.0024196176480149665,0.0073293693432954559,0.041641882034720065,0.00094211596275482106,3.331342897379452e-09,2.2155040026380997e-05,0.060998469455021055,1.9733462963434702e-11,0.225039153492092,6.1009906456061234e-07,0.055187462515920702,0.0064995154085657741,2.3649861673925647e-06,2.5168355903905228e-06,1.5904564922643588e-06,0.18299570961919348,7.1697931507463668e-05,0.0031870761335149908,0.018346244996492813,0.087056230892930728,1.9089778664612211e-06,3.0050332143635086e-13,5.721047333622021e-11,5.1388437465338675e-10,5.235917722500609e-06,0.0012374184615025715,0.00035016641002622956,0.00010512997010875306,0.00012570947056713143,0.007507567497989363,3.3045529484466368e-11,0.010385412793902688,0.0027077745680897012,1.6727813592844886e-06,1.401750265100479e-05,5.4590552706928303e-06,1.7883644550668508e-09,8.41732959476611e-09,3.989169316154381e-05,1.6640156539187206e-13,9.4217055801797336e-14,0.00027474990257481428,3.0819901411716813e-09,2.2087510777526394e-06,6.0648423895419491e-11,5.2689242003184305e-13,4.6380347956455567e-10,0.00094082370837214591,2.171558256860662e-06,8.1788150613350618e-05,0.0014812986098846413,5.7963858577267965e-08,8.2790930276361356e-07,3.4666420761476554e-06,1.2040827511731621e-08,2.2626645550876407e-10,0.00016463363159085746,7.9444044471786353e-07,2.9035905185431412e-10,0.00086048658088287797,0.00085686399950193502,4.2942226524562579e-07,9.0557244034466227e-08,0.0011145675298141072,0.0031691670146755538,3.6460835283904811e-07,2.0057733284361641e-12,8.9253744178304527e-13,0.0022255124591824978
1.7090467919436197e-05,0.7062229481666723,3.7058561038572408e-08,8.6777378727992516e-05,0.00017422774187570635,1.5699134555442914e-08,0.020902215756869756,0.0,0.0,0.0012270855732955323,0.041464820976120018,154.0,0.0,0.30208825495190772,1.0,18.831521891713308,0.0059874756838665475,3.3124312071885352e-09,0.0024071554610501475,0.0072970737252088863,0.041713810915226371,0.00093724823210482398,3.3166063239626438e-09,2.2057034688972668e-05,0.061175613277705196,1.9631503983547555e-11,0.22528008350728343,6.0695712313004473e-07,0.055298264231500978,0.006494412646127129,2.3630883948038236e-06,2.524146042129685e-06,1.5891802465023559e-06,0.18331646200114435,7.1585283020671338e-05,0.0031821571482388076,0.018392807538859701,0.08704291149884591,1.9123240067257263e-06,2.9917401084270509e-13,5.7309756583298295e-11,5.1380980967756178e-10,5.2365764314526668e-06,0.0012397149638885669,0.00035081125683366097,0.00010532535346782012,0.0001259411188468256,0.0075434716587378138,3.3106944384106677e-11,0.010458545676042024,0.0027263210741883515,1.6756716764411219e-06,1.4080681885323727e-05,5.4835652503042553e-06,1.7964249140413183e-09,8.4572996960164591e-09,4.0081226926155456e-05,1.6714867249609712e-13,9.4640070041855446e-14,0.00027672913014613587,3.1041920048192151e-09,2.2192595058316729e-06,6.0935908986695093e-11,5.2939918105057029e-13,4.6600199649557164e-10,0.00095018685612232234,2.1893901229414959e-06,8.2496604136135003e-05,0.0014853210755979703,5.81224846469418e-08,8.3026439532776928e-07,3.4764437374603082e-06,1.2074869572898556e-08,2.2690620635845098e-10,0.00016515776929041423,7.9695593391620428e-07,2.9142074015666486e-10,0.00086861942571941182,0.00086550086186324641,4.3079934604208756e-07,9.0846077519137513e-08,0.0011243037236667577,0.003196875195340875,3.658957959733171e-07,2.0128208311046616e-12,8.9567346912615003e-13,0.0022431611065077714
1.7164669550990206e-05,0.7062229478703321,3.7070442554819546e-08,8.6841524577833324e-05,0.00017459572927292817,1.5803096120324984e-08,0.02102629172018573,0.0,0.0,0.0012293104870264688,0.041585445988802733,154.0,0.0,0.30107908762864649,1.0,18.83119604158631,0.005966532363366985,3.3057590144529265e-09,0.0023947742770601319,0.0072649670400827824,0.04178524380807002,0.00093241224811131749,3.3019563209506863e-09,2.1959605086630436e-05,0.061352352828344982,1.9530209965825202e-11,0.22551867422542429,6.0383560319331539e-07,0.055408495664195243,0.0064893225148163428,2.3611954184796308e-06,2.5314398083315897e-06,1.5879072261666442e-06,0.18363550277334911,7.1472999827984439e-05,0.0031772431714779778,0.018439054217522989,0.087028674051378915,1.9156522909868955e-06,2.9785250932091946e-13,5.7408504577470451e-11,5.1372981281835151e-10,5.2371753545774848e-06,0.0012419906666865852,0.00035145021293977069,0.0001055189681597686,0.00012617065029792572,0.0075792847657887132,3.3167803338173967e-11,0.010531782454244311,0.0027448916050665656,1.6785420640151706e-06,1.414377080582196e-05,5.5080395208541394e-06,1.8044738507031358e-09,8.4972315048041865e-09,4.0270580046282787e-05,1.6789469112558729e-13,9.5062467984316825e-14,0.00027871253181162026,3.1264406911116251e-09,2.2297579131556151e-06,6.12231124394923e-11,5.3190355164153338e-13,4.6819835962110726e-10,0.00095959442335427311,2.2072887798943881e-06,8.3207825111766636e-05,0.0014893287063065795,5.8280534664023526e-08,8.3261124978789969e-07,3.4862107591977792e-06,1.2108791333361412e-08,2.2754369629570366e-10,0.00016567993370592745,7.9946185899519474e-07,2.9247871066691023e-10,0.00087678190171263542,0.00087417930946261254,4.3217131504405973e-07,9.1133828164642451e-08,0.0011340708181163948,0.0032246575243764924,3.671824402045333e-07,2.0198638093368408e-12,8.988074831665751e-13,0.0022608719260539239
1.7238871182544215e-05,0.7062229501615894,3.7082422843952463e-08,8.6904776496644524e-05,0.00017496190579753627,1.5907348747664799e-08,0.021150417156890707,0.0,0.0,0.0012315361992190044,0.041705734990672892,154.0,0.0,0.30007568346137631,1.0,18.830871334487725,0.0059457156896556779,3.2991231686247993e-09,0.0023824734011728328,0.0072330478578707643,0.04185618365291955,0.00092760773752642524,3.2873922298382179e-09,2.1862746839974902e-05,0.061528690254173297,1.9429575186846004e-11,0.22575494731874859,6.0073432957896739e-07,0.055518160516657158,0.0064842450851919338,2.359307262345447e-06,2.5387169776316536e-06,1.5866374473477383e-06,0.18395284555644104,7.1361082887693315e-05,0.0031723345646516802,0.018484986591916299,0.087013529904191617,1.9189628613412501e-06,2.9653875747060229e-13,5.7506721592405284e-11,5.1364445100050025e-10,5.2377151406313167e-06,0.0012442456725751542,0.00035208330760340937,0.00010571082291655641,0.00012639807545374634,0.0076150065993366061,3.3228109091386712e-11,0.010605122018406871,0.0027634859416576685,1.681392640136152e-06,1.4206769731508864e-05,5.5324782098521423e-06,1.8125113057517408e-09,8.5371251424838134e-09,4.0459753093386751e-05,1.6863962516705977e-13,9.5484251829852351e-14,0.00028070008782684881,3.1487359785671014e-09,2.2402463314170005e-06,6.1510035156396567e-11,5.344055393649116e-13,4.7039257584360373e-10,0.00096904636775640442,2.2252542176852949e-06,8.3921813956958568e-05,0.0014933216111259961,5.843801285676439e-08,8.3494992450882898e-07,3.4959433874767243e-06,1.2142593647867908e-08,2.2817894138446606e-10,0.00016620013895473869,8.0195828860071492e-07,2.935329875534859e-10,0.00088497390525297506,0.00088289929958176091,4.335382087843215e-07,9.1420503734481928e-08,0.0011438686970072511,0.0032525133904912264,3.6846828321346711e-07,2.026902250797093e-12,9.0193947841517075e-13,0.0022786448790517548
1.7313072814098225e-05,0.7062229550073705,3.7094501051009137e-08,8.6967147289192422e-05,0.00017532628360200856,1.6011892388422102e-08,0.021274590950838904,0.0,0.0,0.0012337626698193098,0.041825689387637074,154.0,0.0,0.29907799312670202,1.0,18.830547760214412,0.0059250245161276468,3.2925233314872156e-09,0.0023702521463248864,0.0072013147635218962,0.041926633365981271,0.00092283443013982099,3.2729133989389935e-09,2.1766455614977086e-05,0.061704627682858226,1.9329593986812616e-11,0.22598892421460706,5.9765312908335845e-07,0.055627262460023023,0.0064791804241440629,2.3574239490230766e-06,2.5459776378575907e-06,1.5853709252594506e-06,0.18426850381865831,7.1249533073346473e-05,0.0031674316782071047,0.018530606217664305,0.086997490268163127,1.9222558582954946e-06,2.9523269650647921e-13,5.7604411854637665e-11,5.1355379030832783e-10,5.2381964306491238e-06,0.0012464800836846767,0.00035271056992860637,0.00010590092642310057,0.0001266234047902315,0.0076506369479022391,3.3287864373677042e-11,0.010678563265381521,0.0027821038670786738,1.6842235219906715e-06,1.4269678982572937e-05,5.5568814452441577e-06,1.8205373200370518e-09,8.5769807311458598e-09,4.064874664241789e-05,1.6938347852052983e-13,9.5905423786662081e-14,0.0002826917784892337,3.1710776461730855e-09,2.2507247924372329e-06,6.1796678044556656e-11,5.3690515181162693e-13,4.7258465210040252e-10,0.00097854264715162764,2.243286686138038e-06,8.4638571171939415e-05,0.0014972998981552111,5.8594923413972055e-08,8.3728047733269371e-07,3.5056418662400686e-06,1.2176277363603041e-08,2.2881195754680425e-10,0.00016671839904795435,8.0444529086746174e-07,2.9458359369227524e-10,0.000893195333383675,0.0008916607892935504,4.3490006352182812e-07,9.1706111934713424e-08,0.001153697245010725,0.0032804421849600474,3.6975332244589219e-07,2.0339361418646366e-12,9.0506944881090281e-13,0.0022964799266100549
1.7387274445652234e-05,0.7062229623749341,3.7106676335507684e-08,8.7028649552862785e-05,0.0001756888747268368,1.6116726993590631e-08,0.021398811999240507,0.0,0.0,0.0012359898588810696,0.041945310572469689,154.0,0.0,0.2980859678581041,1.0,18.830225308690057,0.0059044577098353321,3.2859591688388112e-09,0.0023581098332298772,0.0071697663571816386,0.041996595840002184,0.00091809205880083943,3.258519183572065e-09,2.1670727124196419e-05,0.061880167222505611,1.923026077001501e-11,0.22622062609556792,5.9459183046331982e-07,0.055735805133916287,0.0064741285949020547,2.3555454998230434e-06,2.5532218760295311e-06,1.5841076742337511e-06,0.1845824908759052,7.113835117318692e-05,0.0031625348516264294,0.018575914646574727,0.086980566211469046,1.9255314207671015e-06,2.9393426827518549e-13,5.7701579542925784e-11,5.1345789598619702e-10,5.2386198579490475e-06,0.0012486940016007959,0.00035333202886349643,0.0001060892873177564,0.00012684664872646253,0.0076861756083265748,3.3347071900341302e-11,0.010752105098974106,0.0028007451666306172,1.6870348258225384e-06,1.4332498880071464e-05,5.5812493553150171e-06,1.8285519345198433e-09,8.6167983936830853e-09,4.0837561272143355e-05,1.7012625509634446e-13,9.6325986068795722e-14,0.00028468758414138982,3.1934654734240724e-09,2.2611933281919749e-06,6.2083042015490797e-11,5.3940239660940028e-13,4.7477459536226065e-10,0.00098808321949751311,2.2613863103766334e-06,8.5358097535094521e-05,0.0015012636744766387,5.8751270485032904e-08,8.3960296558490477e-07,3.515306437252462e-06,1.2209843320180884e-08,2.2944276056260948e-10,0.0001672347278904001,8.0692293341144469e-07,2.956305516110512e-10,0.00090144608380157102,0.00090046373565204221,4.3625691524221606e-07,9.1990660413134117e-08,0.0011635563476253836,0.0033084433016224296,3.7103755515642337e-07,2.0409654678952102e-12,9.0819738783730432e-13,0.0023143770297152748
