Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856)
5.738894975995981e-12,0.9592110796064824,1.2955683045547909e-11,2.4526322674587763e-17,2.4241488408799574e-17,1.260569164480105e-27,6.4166118767070793e-22,0.0,0.0,5.6887564145562079e-12,2.8497688105434638e-20,154.0,0.0,0.99998722504536131,1.0,18.999999984088451,8.4482337495329834e-07,6.2699632860727721e-07,2.3424229338801671e-06,2.3540317211104324e-06,2.5485224906276941e-06,1.3720552860019634e-08,3.9640915129663619e-13,2.184888571559515e-09,4.0421625607170377e-06,1.5446448229270688e-16,2.7000692496175608e-11,5.8007357231028367e-11,8.3024075567195831e-13,8.3005157413737914e-13,1.2489615186887341e-16,1.5709690639767769e-12,6.4285382710281227e-17,1.9815181169366248e-12,1.47693819206882e-29,1.3824650793763845e-29,1.3824724601188901e-29,9.5003691357745203e-17,1.1061886199073159e-18,1.7009501901310343e-17,4.5984908917815384e-20,1.6028432714710404e-20,2.6808594571811272e-19,2.1446039838782342e-22
5.884374411668031e-12,0.9592110796023834,1.3284756838563526e-11,2.5793626332215416e-17,2.5486915798002016e-17,1.3796843617361933e-27,6.9172343407711965e-22,0.0,0.0,5.9350419436268246e-12,3.0532370706774933e-20,154.0,0.0,0.99998690149434777,1.0,18.999999983339944,8.6623912312900164e-07,6.2699747851462191e-07,2.4014648155924332e-06,2.4136954534879759e-06,2.6191604607477268e-06,1.4403914995057285e-08,4.0645641266427287e-13,2.2497767612003984e-09,4.1542002415299905e-06,1.6215772957091732e-16,2.8386791262851122e-11,6.0957747548525424e-11,8.9468658125467515e-13,8.9448211894599753e-13,1.3480337923832884e-16,1.6583782044068548e-12,6.965892943946171e-17,2.083243972562618e-12,1.7587418498411195e-29,1.6462509500414509e-29,1.6462599624835208e-29,1.0255608003672632e-16,1.1921878158167537e-18,1.7514661536379902e-17,4.7376259584728182e-20,1.6843406329362715e-20,2.8908888860357862e-19,2.3728169091485634e-22
6.0298538473400816e-12,0.9592110795981988,1.3613862830733127e-11,2.709324289707532e-17,2.6763580918142816e-17,1.5069486512894529e-27,7.4432500099216453e-22,0.0,0.0,6.1863839758535882e-12,3.2664682792730447e-20,154.0,0.0,0.99998657794345946,1.0,18.999999982575851,8.8765485667408441e-07,6.2699828706285728e-07,2.4604910084878448e-06,2.4733591339995304e-06,2.6897985334179292e-06,1.5102849721000438e-08,4.1650366529659646e-13,2.3146756196106656e-09,4.2662380933520141e-06,1.7002629281915988e-16,2.9807581065507242e-11,6.397993353061889e-11,9.6236820785985164e-13,9.6214766443574416e-13,1.4521895677473729e-16,1.7481670886621382e-12,7.5324467332544175e-17,2.1875160493187534e-12,2.0853707418438057e-29,1.9519977320917588e-29,1.9520086832678157e-29,1.1050529806381731e-16,1.2825186190161267e-18,1.8019904229415424e-17,4.8769289649723457e-20,1.7677372176579972e-20,3.1114485291339714e-19,2.6186701248951073e-22
6.175333283012132e-12,0.9592110795939292,1.3943001023801941e-11,2.8425199551985963e-17,2.8071486792588906e-17,1.642720474481223e-27,7.9952879599316493e-22,0.0,0.0,6.4427831524470967e-12,3.4897274483833789e-20,154.0,0.0,0.99998625439269495,1.0,18.999999981796233,9.0907057558855427e-07,6.2699884192504798e-07,2.5195015828431089e-06,2.5330227643367677e-06,2.7604366753511939e-06,1.5817286780556267e-08,4.2655090947848699e-13,2.3795834551291154e-09,4.3782760633876795e-06,1.7806938108199789e-16,3.1263061852120095e-11,6.7073817389795765e-11,1.0333633766751891e-12,1.0331259316611614e-12,1.561553699345985e-16,1.8403351908862374e-12,8.1289644093260411e-17,2.2943343555517617e-12,2.462603477685566e-29,2.3051150884859509e-29,2.3051283336145123e-29,1.188621399504749e-16,1.377286106973186e-18,1.8525216810581838e-17,5.0163964197679556e-20,1.8530245392669976e-20,3.3427799197975458e-19,2.8830364128093161e-22
6.320812718684182e-12,0.9592110795895747,1.4272171419513578e-11,2.9789523371083685e-17,2.9410636445662516e-17,1.7873658868754478e-27,8.5739773285706878e-22,0.0,0.0,6.704240111763889e-12,3.7232822283619766e-20,154.0,0.0,0.99998593084205234,1.0,18.999999981001181,9.3048627987241928e-07,6.2699920829928859e-07,2.5784966086180303e-06,2.5926863459243053e-06,2.8310748617935585e-06,1.6547156233246853e-08,4.3659814544984941e-13,2.4444988431531407e-09,4.4903141123757942e-06,1.862862069706917e-16,3.2753233571569385e-11,7.0239301533724382e-11,1.1077497230365417e-12,1.107494535852379e-12,1.6762508716500097e-16,1.9348819843629473e-12,8.7562096997882161e-17,2.4036988997116352e-12,2.8967977558819083e-29,2.7115548442216281e-29,2.7115707928360167e-29,1.276374426022966e-16,1.4765952620683328e-18,1.9030588189135119e-17,5.1560253826250437e-20,1.9401941501859867e-20,3.5851234872053254e-19,3.1668083011185908e-22
6.466292154356233e-12,0.9592110795851365,1.4601374019609882e-11,3.1186241320313447e-17,3.0781032902644199e-17,1.9412585609548732e-27,9.1799473156235632e-22,0.0,0.0,6.9707554893093072e-12,3.9674029076145187e-20,154.0,0.0,0.99998560729153174,1.0,18.999999980190754,9.5190196952568706e-07,6.2699943454619284e-07,2.6374761554569401e-06,2.6523498799617625e-06,2.9017130743838003e-06,1.7292388453980558e-08,4.4664537341269521e-13,2.5094205840773415e-09,4.6023522111945496e-06,1.9467598664711514e-16,3.4278096173496128e-11,7.347628856464087e-11,1.1856047766390695e-12,1.1853309866262179e-12,1.7964055993758618e-16,2.0318069417614264e-12,9.4149452914194129e-17,2.5156096903411395e-12,3.3949325348915503e-29,3.1778504739253897e-29,3.1778695966110659e-29,1.3684208498621021e-16,1.5805509716851714e-18,1.9536009025968101e-17,5.2958133777614926e-20,2.0292376414538699e-20,3.8387185614402981e-19,3.4708979743089617e-22
6.7572510257003335e-12,0.9592110795760085,1.525987583991445e-11,3.4076966934914178e-17,3.3615578334262746e-17,2.2783184848083949e-27,1.047624625430154e-21,0.0,0.0,7.5189640268823327e-12,4.4884363063574675e-20,154.0,0.0,0.99998496019085248,1.0,18.999999978524048,9.9473330494046331e-07,6.2699959859031485e-07,2.7553890893352049e-06,2.7716768092535446e-06,3.0429895279167808e-06,1.8828664267632346e-08,4.6673980596403106e-13,2.6392792575657163e-09,4.8264284788776458e-06,2.1197128966791028e-16,3.743189382649722e-11,8.0164382665564973e-11,1.3520305974053998e-12,1.3517169395827508e-12,2.0535849332140021e-16,2.2327892369133276e-12,1.0829932932762115e-16,2.7470700455953371e-12,4.614317715747469e-29,4.3193061870591241e-29,4.3193333516068138e-29,1.5658311314954297e-16,1.802821129573244e-18,2.0546968968829306e-17,5.5758584843168159e-20,2.2129128212260889e-20,4.3806150853086135e-19,4.1437771568647713e-22
7.048209897044434e-12,0.9592110795665482,1.5918506498611302e-11,3.7097589978021341e-17,3.6575147308964506e-17,2.6570420663128651e-27,1.1889219615278508e-21,0.0,0.0,8.0874137923827081e-12,5.0550427036146135e-20,154.0,0.0,0.9999843130906535,1.0,18.999999976796691,1.0375645818329451e-06,6.2699952521405779e-07,2.8732409353769989e-06,2.8910035585271128e-06,3.1842659633731507e-06,2.0425563474630452e-08,4.8683420819586662e-13,2.7691531606980442e-09,5.0505047513284177e-06,2.2994908984513525e-16,4.0724454419355977e-11,8.7137324378663214e-11,1.5332589717028973e-12,1.5329017631784148e-12,2.3340844363402898e-16,2.443277851535198e-12,1.2380008084809622e-16,2.9887154912060236e-12,6.1907465480517424e-29,5.7950035901576035e-29,5.7950416099916686e-29,1.7817308490096572e-16,2.0449337831824031e-18,2.1558047476755594e-17,5.8565187079791535e-20,2.4039835725917286e-20,4.9703623404756547e-19,4.909361157500856e-22
7.339168768388534e-12,0.9592110795567584,1.6577266009562377e-11,4.0248322331841961e-17,3.9659764063785048e-17,3.0806931679145127e-27,1.3423903231342339e-21,0.0,0.0,8.6761097678043188e-12,5.6694793517060462e-20,154.0,0.0,0.99998366599093325,1.0,18.999999975009217,1.0803958002031957e-06,6.269993234957224e-07,2.9910322395242558e-06,3.0103301322766158e-06,3.325542339338876e-06,2.2082540283903036e-08,5.0692858086491979e-13,2.8990377994233228e-09,5.2745809628651913e-06,2.4860324267196112e-16,4.4155777566466115e-11,9.439434146426356e-11,1.729906355413872e-12,1.7295017536491812e-12,2.6388941497244759e-16,2.6632685591319881e-12,1.4071234971788253e-16,3.2405460981005491e-12,8.2071787189220044e-29,7.6826096066936195e-29,7.6826620986031904e-29,2.0170051275419609e-16,2.3077246208338212e-18,2.2569209562888826e-17,6.1377847760086059e-20,2.602383996301677e-20,5.6098359097388928e-19,5.775645963563606e-22
7.630127639732635e-12,0.9592110795466429,1.7236154386594307e-11,4.3529374193868967e-17,4.2869452851364065e-17,3.5526577793632619e-27,1.5085333929376395e-21,0.0,0.0,9.2850568902026651e-12,6.3340456887150492e-20,154.0,0.0,0.99998301889169006,1.0,18.999999973162183,1.1232269600512773e-06,6.2699905354830364e-07,3.1087635428063439e-06,3.1296565336913081e-06,3.4668186329907395e-06,2.3799053815600617e-08,5.2702292450814771e-13,3.0289299845861066e-09,5.4986570772927858e-06,2.6792765893201903e-16,4.772586288663678e-11,1.0193466473773023e-10,1.942587534214823e-12,1.9421315374582177e-12,2.9690014305074223e-16,2.8927571329597581e-12,1.5909661355346507e-16,3.5025619381088771e-12,1.0761260037798791e-28,1.0073541738303875e-28,1.0073613304659179e-28,2.2725455102104142e-16,2.5920278194560343e-18,2.3580430399177635e-17,6.4196501093332542e-20,2.8080487943655483e-20,6.3008942671238199e-19,6.7509335361609391e-22
7.921086511076736e-12,0.9592110795362035,1.7895171643497427e-11,4.6940954092052713e-17,4.6204237940032195e-17,4.0764441024272861e-27,1.6878549530983856e-21,0.0,0.0,9.9142600520122475e-12,7.0510833310771671e-20,154.0,0.0,0.99998237179292371,1.0,18.99999997125612,1.1660580613772525e-06,6.2699874563223512e-07,3.2264353813842561e-06,3.2489827650211807e-06,3.6080948328397448e-06,2.5574568056917603e-08,5.4711723950432559e-13,3.1588274662901339e-09,5.7227330763929729e-06,2.8791630420203912e-16,5.1434710001855639e-11,1.0975752805042458e-10,2.1719156301748449e-12,2.1714040778925902e-12,3.3253909626144099e-16,3.1317393468561565e-12,1.7901318599242337e-16,3.7747630838672575e-12,1.3967180272869456e-28,1.307470785696383e-28,1.3074804299574967e-28,2.5492498569819017e-16,2.898676047401138e-18,2.4591692469843656e-17,6.7021100677810743e-20,3.0209132646181191e-20,7.0453789339374751e-19,7.8438290197704479e-22
8.212045382420836e-12,0.9592110795254439,1.8554317794024969e-11,5.048326889983966e-17,4.9664143613896166e-17,4.6556826352178764e-27,1.8808588853115545e-21,0.0,0.0,1.0563724101382327e-11,7.8229760663050118e-20,154.0,0.0,0.99998172469463387,1.0,18.999999969291565,1.2088891041811844e-06,6.2699841496707208e-07,3.3440482865944229e-06,3.3683088278529782e-06,3.7493709331075122e-06,2.7408551818300111e-08,5.6721152612052997e-13,3.2887286578860187e-09,5.9468089510050131e-06,3.0856319835883942e-16,5.5282318536354826e-11,1.1786216827081428e-10,2.4185021083141065e-12,2.4179306816200371e-12,3.7090447673041856e-16,3.3802109758838182e-12,2.0052221733758278e-16,4.0571496087438525e-12,1.795767430532438e-28,1.6810380258421404e-28,1.6810508827880096e-28,2.8480222448751026e-16,3.2285004672499823e-18,2.56029834225845e-17,6.9851613803237522e-20,3.2409132953335348e-20,7.8451146334513268e-19,9.0632379765815161e-22
8.503004253764937e-12,0.9592110795143669,1.9213592851892575e-11,5.4156523851079107e-17,5.3249194172922537e-17,5.294126256127732e-27,2.0880491708701249e-21,0.0,0.0,1.1233453842526985e-11,8.6521498458481816e-20,154.0,0.0,0.99998107759682042,1.0,18.999999967269044,1.2517200884631344e-06,6.2699807095761826e-07,3.4616027849921186e-06,3.487634723313418e-06,3.8906469302233696e-06,2.9300478690037608e-08,5.8730578454636446e-13,3.4186324327491692e-09,6.1708846954697583e-06,3.298624150906352e-16,5.9268688115923596e-11,1.2624782526573056e-10,2.6829567831225956e-12,2.68232100520603e-12,4.1209422136540422e-16,3.6381677967308219e-12,2.2368369519905795e-16,4.349721586782186e-12,2.2886171744913417e-28,2.1424208800680949e-28,2.1424378485314629e-28,3.1697728694852841e-16,3.5823307386074039e-18,2.6614294486459482e-17,7.2688017255729969e-20,3.467985359886991e-20,8.7019094442214495e-19,1.0418363645428209e-21
8.793963125109038e-12,0.959211079502975,1.9872996830777946e-11,5.7960922554794898e-17,5.6959413933019785e-17,5.9956503073753111e-27,2.3099298907284524e-21,0.0,0.0,1.1923454036087736e-11,9.5410727780906887e-20,154.0,0.0,0.99998043049948293,1.0,18.99999996518908,1.2945510142231657e-06,6.2699772002377916e-07,3.5790993983945025e-06,3.6069604522064961e-06,4.0319228217499333e-06,3.1249826999246862e-08,6.0740001491708408e-13,3.5485379869755371e-09,6.3949603059255394e-06,3.5180808141276438e-16,6.3393818367443536e-11,1.3491374188177638e-10,2.9658878250382558e-12,2.9651830615902215e-12,4.5620600289795134e-16,3.9056055878329437e-12,2.4855744513443753e-16,4.6524790926607652e-12,2.8929103450415834e-28,2.7081381042931303e-28,2.7081602901876032e-28,3.5154179478541441e-16,3.9609950208877519e-18,2.7625619402955531e-17,7.5530294483501414e-20,3.7020665114649112e-20,9.6175549520169338e-19,1.1918704225837682e-21
9.084921996453139e-12,0.9592110794912715,2.053252974432075e-11,6.1896667009822259e-17,6.0794827226118985e-17,6.7642526781552554e-27,2.5470052255661048e-21,0.0,0.0,1.2633729399504065e-11,1.0492255121485787e-19,154.0,0.0,0.99997978340262184,1.0,18.99999996305219,1.3373818814613406e-06,6.2699736564317865e-07,3.6965386439232437e-06,3.726286015103546e-06,4.1731986063669198e-06,3.3256079767248894e-08,6.2749421732876204e-13,3.6784447493200251e-09,6.6190357802825018e-06,3.7439437718783927e-16,6.7657708918584158e-11,1.4385916392688594e-10,3.2679017668843594e-12,3.2671232265221526e-12,5.0333723091884735e-16,4.1825201293746637e-12,2.7520313128581275e-16,4.9654222016642911e-12,3.628837142851777e-28,3.3970935455890568e-28,3.3971223001147784e-28,3.8858796226830873e-16,4.365319976091815e-18,2.8636953724844275e-17,7.8378433737759153e-20,3.9430943778237155e-20,1.0593826400353023e-18,1.3574050187257238e-21
9.37588086779724e-12,0.959211079479259,2.1192191606122508e-11,6.5963957619311927e-17,6.4755458400252979e-17,7.6040538874034457e-27,2.7997794558520329e-21,0.0,0.0,1.3364284607386729e-11,1.1508249277825506e-19,154.0,0.0,0.99997913630623692,1.0,18.99999996085889,1.3802126901777217e-06,6.2699700909000312e-07,3.8139210340467764e-06,3.8456114124076909e-06,4.3144742835906377e-06,3.5318724667331676e-08,6.4758839184914446e-13,3.8083523167495057e-09,6.8431111177776797e-06,3.9761553465023801e-16,7.2060359397584505e-11,1.5308334015203297e-10,3.5896035102668761e-12,3.5887462449569531e-12,5.5358505290708239e-16,4.4689072033204873e-12,3.0368025701251191e-16,5.2885509896612075e-12,4.5193985932203512e-28,4.230823129075551e-28,4.2308600923412626e-28,4.2820858678585479e-16,4.7961307715765516e-18,2.964829431445263e-17,8.1232426742347583e-20,4.1910071560962867e-20,1.1632482839656052e-18,1.5394481602971691e-21
9.957798610485441e-12,0.959211079454318,2.2511902228718264e-11,7.4493971021639673e-17,7.3052471864727882e-17,9.5143485387266059e-27,3.3544422239796259e-21,0.0,0.0,1.4886253043088486e-11,1.3745093314078366e-19,154.0,0.0,0.99997784211489527,1.0,18.999999956305064,1.465874132045352e-06,6.269962922521744e-07,4.0485172749356318e-06,4.0842617112656377e-06,4.597025314800715e-06,3.96111645669237e-08,6.8777665738864078e-13,4.0681688388394919e-09,7.2912613805221798e-06,4.4593962262108381e-16,8.1281938654100304e-11,1.7236496475317647e-10,4.2944818899862302e-12,4.2934517061814991e-12,6.638177642557555e-16,5.0700820855562105e-12,3.6636604047272909e-16,5.9653659089253347e-12,6.8722312482350517e-28,6.4335456371457974e-28,6.4336053498985806e-28,5.1554725661708475e-16,5.7405030961536045e-18,3.1670986293508193e-17,8.6957952956939167e-20,4.707243053083058e-20,1.3903906809560203e-18,1.957235334506552e-21
1e-11,0.9592110794281741,2.2607629328522097e-11,7.5133114791387638e-17,7.3673669537211781e-17,9.6655654565069134e-27,3.3972960844223646e-21,0.0,0.0,1.4999784523996324e-11,1.3918366479531025e-19,154.0,0.0,0.99997774825862362,1.0,18.999999955966228,1.4720863959305103e-06,6.2699624012592734e-07,4.0655218249729341e-06,4.1015688984140275e-06,4.6175162458822295e-06,3.9931043090372664e-08,6.9069115544694467e-13,4.0870110951369174e-09,7.3237617666664181e-06,4.4954080036101022e-16,8.1972284420797262e-11,1.7380637867317763e-10,4.3488862812452006e-12,4.3478427296843385e-12,6.7233262482563486e-16,5.1151520225817831e-12,3.7121893603322782e-16,6.0160338822869309e-12,7.077487784076914e-28,6.6257090160472917e-28,6.6257707743000568e-28,5.2231639077491891e-16,5.8134150837427387e-18,3.1817674734931554e-17,8.737408408494239e-20,4.7457295964008654e-20,1.4078979568586052e-18,1.990493386363101e-21
1.0539716353173643e-11,0.9592110794281741,2.3832128806614829e-11,8.3552534616125748e-17,8.1850649435665371e-17,1.1761954128566322e-26,3.977954437110108e-21,0.0,0.0,1.6489395897679726e-11,1.627286672060976e-19,154.0,0.0,0.99997654792545843,1.0,18.999999951531631,1.5515353398265571e-06,6.2699557188675415e-07,4.2828921293250021e-06,4.3229113502162785e-06,4.8795759144785299e-06,4.412313954288739e-08,7.2796481177627796e-13,4.3279861179896204e-09,7.7394110927626261e-06,4.9673523283928842e-16,9.1058553168968822e-11,1.9275266386804114e-10,5.085329793277613e-12,5.0841050295338486e-12,7.8767611323506821e-16,5.7090965274015056e-12,4.3708763052435446e-16,6.6829244684402507e-12,1.0202775084373939e-27,9.5516706015478695e-28,9.551764462499925e-28,6.1431149495803787e-16,6.8006835454353597e-18,3.3693684166440899e-17,9.270684385388571e-20,5.2502909726596856e-20,1.6445580985605228e-18,2.4538652356411356e-21
1.1121634095861844e-11,0.9592110794008492,2.5152871447253867e-11,9.3141195633108383e-17,9.1150186484760694e-17,1.4384257835216145e-26,4.6743539380332111e-21,0.0,0.0,1.8173749064220044e-11,1.9113505215294078e-19,154.0,0.0,0.99997525373792606,1.0,18.999999946542516,1.6371963135218359e-06,6.2699485167500093e-07,4.5170495336688529e-06,4.5615603300288698e-06,5.1621260812270473e-06,4.8850714230443261e-08,7.6815285514050871e-13,4.587803385603836e-09,8.1875602523168424e-06,5.4995806103347634e-16,1.0139019997643304e-10,2.1424053162134745e-10,5.9669283527203464e-12,5.9654861094436682e-12,9.2592794716206344e-16,6.3859168517348426e-12,5.163153295083826e-16,7.4412272946205374e-12,1.4827173691718145e-27,1.3881225383873181e-27,1.38813693610727e-27,7.2526373868311918e-16,7.9832199321501431e-18,3.5716381949615705e-17,9.8479083926108911e-20,5.8196764703708778e-20,1.9271009728530978e-18,3.038417854842592e-21
1.1703551838550046e-11,0.9592110793723638,2.647413025747256e-11,1.0326147712042861e-16,1.0095127864848267e-16,1.7420616731199131e-26,5.4476801724394808e-21,0.0,0.0,1.9939347786116393e-11,2.2289618207312367e-19,154.0,0.0,0.99997395955229806,1.0,18.999999941341578,1.7228570531316893e-06,6.2699413313499862e-07,4.7509933538972923e-06,4.8002086510887601e-06,5.4446758144705347e-06,5.3790023769421255e-08,8.0834078754515709e-13,4.8476202569785815e-09,8.6357088583052596e-06,6.0556459667199353e-16,1.1227687611204433e-10,2.3682270751975745e-10,6.9440332022513829e-12,6.9423493483084963e-12,1.0793370162031137e-15,7.1005094112743014e-12,6.0451692667260124e-16,8.2402750220370133e-12,2.1138013879763244e-27,1.9789827949410605e-27,1.9790044008490625e-27,8.4917489064212179e-16,9.2946364184776131e-18,3.773907664805796e-17,1.0427466559575788e-19,6.4149337290175908e-20,2.2393452175581384e-18,3.720411774128885e-21
