Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878)
3.503546339489072e-11,0.3829669923443342,3.7446893581828397e-17,7.1652582884998773e-23,6.2346891485287644e-23,7.96822984057213e-34,1.4839923815620942e-26,0.0,0.0,1.3311516730100419e-13,5.3026779789949288e-22,154.0,0.0,0.99999980805587252,1.0,18.999999993163463,2.2028811125493871e-08,1.64098515362084e-11,7.9017917787820226e-08,8.3520028250965478e-08,3.091740779444354e-10,5.6692482964654588e-09,1.9738324747454064e-13,1.1669608443116021e-09,2.1425536531271661e-10,3.0220082736500101e-16,1.0351895906342121e-12,2.1177211078999268e-14,1.3221422812996572e-16,1.3190814640925916e-16,1.8494717103447351e-19,2.2908275388591663e-18,1.2113454914114317e-19,6.7201729158160356e-14,5.7415922958713457e-36,5.6394179544014476e-36,5.6394181357359745e-36,3.5159411043279372e-17,9.7915421112086367e-22,3.685850418459326e-17,1.3227523363416238e-21,1.1230445405856723e-24,8.2445260024194315e-24,1.1559859613920704e-26,7.978667656661694e-29,1.137911039558015e-31,2.4082360610558532e-34,2.3845932400620677e-37,1.6888256212918635e-38,9.3786988852213729e-32,3.0951591745417787e-40,3.3056447665379324e-18,1.5032523867526768e-24,7.1155510496694215e-26,2.2566792730300645e-29,1.8995849107906371e-30,6.3271311092668661e-28,5.7688783199074702e-33,3.2019896957391935e-33,1.9489103499978481e-31,9.4504946725202144e-37,2.7635237655141042e-33,3.2960591825195689e-37,4.1183009239179222e-41,2.4251062348557682e-36,8.1046674989635738e-38,8.1016422685071289e-38,3.0252304564443172e-41,5.3089457931563032e-28,9.3366610756657429e-34,6.1370472744441199e-36,3.7784455441033616e-37,6.4446247890811835e-38,5.2328095284084436e-42,4.1541407346871796e-42
3.7014493262888195e-11,0.382966992342769,3.9585173071588896e-17,8.056612436637089e-23,6.9621301042922765e-23,9.9165920428746487e-34,1.7505242008954336e-26,0.0,0.0,1.483371955664423e-13,6.2747637798296462e-22,154.0,0.0,0.999999797213598,1.0,18.999999992448206,2.3273136779985908e-08,1.6409850552049211e-11,8.3162571022636711e-08,8.8227488457960589e-08,3.2717128175575964e-10,6.3082687422550523e-09,2.0850859410347419e-13,1.2431652879828037e-09,2.2672729546486072e-10,3.3626508026446102e-16,1.1552418895753955e-12,2.3568283864918103e-14,1.5556610690930477e-16,1.5520407143394978e-16,2.1803673486547992e-19,2.5649501074075873e-18,1.4399873981842327e-19,7.4995487485976758e-14,8.4022532016790093e-36,8.2527322795983477e-36,8.2527325600751867e-36,4.1497084826266498e-17,1.1538072333467397e-21,3.9265449545120622e-17,1.4097569707355909e-21,1.2559966919385876e-24,9.766878233171303e-24,1.4495140592938372e-26,1.059076913684129e-28,1.5103543391043548e-31,3.3832855419905281e-34,3.3624668257816181e-37,2.241817232532129e-38,1.245010705783299e-31,4.3520050186801701e-40,3.7011975661650371e-18,1.674251126649317e-24,8.3731318074625036e-26,2.529489953496318e-29,2.120021417488013e-30,7.4491955115436445e-28,6.7884741418895709e-33,3.7679150707355006e-33,2.4249565066330975e-31,1.1762391746457755e-36,3.4385390028539157e-33,4.1018916427247602e-37,5.1242908200251827e-41,3.0223553155790404e-36,1.0656540924150772e-37,1.0652337725925497e-37,4.2031982252732179e-41,6.710220340236921e-28,1.1758477492622506e-33,8.1542003989393101e-36,5.3185343954928909e-37,9.0310683863211541e-38,7.3892084040414399e-42,6.1924095922915244e-42
3.899352313088567e-11,0.3829669923411337,4.1725909736899769e-17,9.0063559867760751e-23,7.7300942440143551e-23,1.220151181656108e-33,2.0472734881969833e-26,0.0,0.0,1.6436355096446207e-13,7.3617047633676135e-22,154.0,0.0,0.99999978637131792,1.0,18.999999991700957,2.4517461978935037e-08,1.6409850431551589e-11,8.7275234880521699e-08,9.2934934954192479e-08,3.4516848484691599e-10,6.9792779587241359e-09,2.1963390832424397e-13,1.3193829120098489e-09,2.3919922512786183e-10,3.7203461306255176e-16,1.2818752490288543e-12,2.6079713366200332e-14,1.8147776106560261e-16,1.8105341531243108e-16,2.5479912264197663e-19,2.8545637792019222e-18,1.6954662969203424e-19,8.3216537920019844e-14,1.2051966290770392e-35,1.1837499124826659e-35,1.1837499548824871e-35,4.8557490742615096e-17,1.3480073289313459e-21,4.1672811239768277e-17,1.4968512849605697e-21,1.3960159577784478e-24,1.1463806812265812e-23,1.7953894084301755e-26,1.3844689073519954e-28,1.9742763342830677e-31,4.6669800056525648e-34,4.6553063170431307e-37,2.9306873593309387e-38,1.6276543889283209e-31,6.0067130287830122e-40,4.1191030496760018e-18,1.8540943256093392e-24,9.768901049261793e-26,2.8173374409804103e-29,2.3525496722816433e-30,8.6952794575354945e-28,7.92010991973164e-33,4.3960284335634592e-33,2.9829187168142717e-31,1.4472681938129787e-36,4.2297056171411104e-33,5.0465065126062489e-37,6.303393150173562e-41,3.723185486742091e-36,1.3812636359203353e-37,1.3806896065437433e-37,5.7402937659168927e-41,8.3745436944201793e-28,1.4622346958620025e-33,1.0665859374998443e-35,7.3477680838526938e-37,1.2421316843960819e-37,1.0237744885702563e-41,9.0328120348301109e-42
4.0972552998883147e-11,0.3829669923394291,4.3869102885553321e-17,1.0015411424878387e-22,8.5386474189742256e-23,1.4859524840776757e-33,2.3758792811066015e-26,0.0,0.0,1.8119146344215657e-13,8.5704684358130757e-22,154.0,0.0,0.9999997755290323,1.0,18.999999990922003,2.5761786722341416e-08,1.6409850743682558e-11,9.1356213463260483e-08,9.7642372239703304e-08,3.6316568746578018e-10,7.6819718477768337e-09,2.307592007732599e-13,1.3956092163625334e-09,2.516711544735014e-10,4.0949321468397812e-16,1.4150896530365172e-12,2.8710425816339364e-14,2.1007430974111899e-16,2.0958097412720288e-16,2.9541615068549496e-19,3.1596670073495391e-18,1.9791946219719612e-19,9.1864886091050909e-14,1.6977791815099633e-35,1.6675670887734419e-35,1.6675671515602015e-35,5.6380264450532697e-17,1.5627764692791594e-21,4.4080447123964538e-17,1.5840302112062175e-21,1.5430454191830082e-24,1.3344282460367949e-23,2.1993986150114614e-26,1.7851355321801606e-28,2.545477668794211e-31,6.3327824191933415e-34,6.339994892913713e-37,3.7789144957260438e-38,2.0988606988539177e-31,8.1534401115567387e-40,4.5593589169371966e-18,2.0427307628491283e-24,1.1309688985994304e-25,3.1201341769498981e-29,2.5971712246336425e-30,1.0071614828642824e-27,9.1693235398913454e-33,5.0894036157661139e-33,3.6315964881578942e-31,1.7624219879433841e-36,5.1495002680282898e-33,6.1448238603354335e-37,7.674204149649392e-41,4.5388076833058613e-36,1.7673926579653646e-37,1.7666207567937313e-37,7.719011716329112e-41,1.0333421863892897e-27,1.7978446271783953e-33,1.3756149071591478e-35,9.9822212397437439e-37,1.6799912234861737e-37,1.3944345300930689e-41,1.2921815650114989e-41
4.295158286688062e-11,0.3829669923376558,4.6014751828992784e-17,1.1084692894831418e-22,9.3878565939397217e-23,1.7929020353624421e-33,2.7379833015424524e-26,0.0,0.0,1.9881818961198031e-13,9.9081010107682462e-22,154.0,0.0,0.99999976468674112,1.0,18.999999990111668,2.7006111010205195e-08,1.6409850597123805e-11,9.5405807981734984e-08,1.0234980324304323e-07,3.8116289012492372e-10,8.4160492021848849e-09,2.4188447837249976e-13,1.4718412725055442e-09,2.6414308385699322e-10,4.4862482816184937e-16,1.5548850909110675e-12,3.1459357582568731e-14,2.414797561109167e-16,2.4091043087601202e-16,3.4006801347130993e-19,3.480258244992552e-18,2.2925722017134949e-19,1.0094053818011773e-13,2.3529154934374061e-35,2.3110455250560199e-35,2.3110456163111715e-35,6.500510464853296e-17,1.7991345320821472e-21,4.6488264692686319e-17,1.6712904518795999e-21,1.6970287962891689e-24,1.5417200318436866e-23,2.6676105796669661e-26,2.2733585514995504e-28,3.2414503773760463e-31,8.4664744722847949e-34,8.506839218352831e-37,4.8124913299774096e-38,2.6730914863178898e-31,1.090184201435919e-39,5.0219628678789027e-18,2.2401097677614321e-24,1.3002274504988977e-25,3.4377935516792064e-29,2.8538879167836648e-30,1.15843966074861e-27,1.0541611275979729e-32,5.8510913514622665e-33,4.3802193699809603e-31,2.1261957396191013e-36,6.211009303706903e-33,7.4124934433063131e-37,9.2562288304914558e-41,5.4809848084348449e-36,2.2351933798243121e-37,2.2341698553222282e-37,1.0235245020832159e-40,1.2620218109256317e-27,2.1879490665564419e-33,1.7517743935613067e-35,1.3357107251317019e-36,2.2380129588228632e-37,1.8702569120746902e-41,1.8162586943838402e-41
4.49306127348781e-11,0.38296699233581444,4.8162855881425419e-17,1.2215106277704141e-22,1.0277789848914564e-22,2.1450237326600363e-33,3.135230000732774e-26,0.0,0.0,2.1724101237388126e-13,1.1381726457945456e-21,154.0,0.0,0.99999975384444439,1.0,18.99999998927024,2.8250434842526531e-08,1.6409850143327173e-11,9.942431678341033e-08,1.0705722990731258e-07,3.9916009273725364e-10,9.1812116781015887e-09,2.5300974571469749e-13,1.5480771373549787e-09,2.7661501321798769e-10,4.8941354917243487e-16,1.7012615552703646e-12,3.432545506958919e-14,2.7581699791623335e-16,2.7516436597800887e-16,3.8893329893672385e-19,3.8163359456986514e-18,2.6369863776072016e-19,1.1044350078855932e-13,3.2127252738745285e-35,3.1555554849280493e-35,3.1555556153242475e-35,7.4471768307228664e-17,2.058099306915125e-21,4.8896202568828012e-17,1.7586298194568837e-21,1.8579104413874111e-24,1.769138078858886e-23,3.2063734598014617e-26,2.8626647311571872e-28,4.0814572387603438e-31,1.1167436940941057e-33,1.1261075141208361e-36,6.0600427445602811e-38,3.3662771183836794e-31,1.4378599600983438e-39,5.5069126030592889e-18,2.4461812128176295e-24,1.4853385687088294e-25,3.7702298865288945e-29,3.1227018790866086e-30,1.3239783270483e-27,1.204242820803236e-32,6.6841195100651463e-33,5.2384444124984542e-31,2.5432931115905447e-36,7.4279251531312119e-33,8.8658903899596603e-37,1.1069875603863896e-40,6.5620284651647095e-36,2.7969231433350921e-37,2.7955831787711829e-37,1.339964563908639e-40,1.5270161529843886e-27,2.6380709006644678e-33,2.2052182704574426e-35,1.7628661207043258e-36,2.9406461297700344e-37,2.4736355321205512e-41,2.5124050130375521e-41
4.6909642602875574e-11,0.38296699233390574,5.0313414359291961e-17,1.3407549270231034e-22,1.1208516380734658e-22,2.5465260709119583e-33,3.5692666043160906e-26,0.0,0.0,2.3645724059171412e-13,1.2998545570126995e-21,154.0,0.0,0.99999974300214212,1.0,18.99999998839802,2.9494758219305581e-08,1.640984993640373e-11,1.0341203537955878e-07,1.117646535378458e-07,4.1715729498412008e-10,9.9771637678379736e-09,2.6413500588514248e-13,1.6243155055937246e-09,2.8908694233566822e-10,5.3184362458389591e-16,1.8542190408713184e-12,3.7307674624214088e-14,3.1320783789745239e-16,3.1246426767975643e-16,4.4218900364376578e-19,4.1678985632946337e-18,3.013812122200744e-19,1.2037378085982052e-13,4.3275311413576275e-35,4.2505241964581331e-35,4.25052437991249e-35,8.4820066023789702e-17,2.3406865005037586e-21,5.1304219520723725e-17,1.8460468448496727e-21,2.025635332429872e-24,2.017557036536998e-23,3.822311665982085e-26,3.5678812280754274e-28,5.0866101916283286e-31,1.4549988640657928e-33,1.4724458516022915e-36,7.5529424228198297e-38,4.1958821883262051e-31,1.8729000273760567e-39,6.0142058234241931e-18,2.6608955077159897e-24,1.6869700317337779e-25,4.1173584214426005e-29,3.4036155268329528e-30,1.5043897175381985e-27,1.3677188636573236e-32,7.5914933261106971e-33,6.2163536531715136e-31,3.0186250207952769e-36,8.8145427567708472e-33,1.0522110927723907e-36,1.3136450959858599e-40,7.7947957229851867e-36,3.4659942904982014e-37,3.4642603856536167e-37,1.7339048445849293e-40,1.8320355327354893e-27,3.1539819278947316e-33,2.7470170839760825e-35,2.2976089769887121e-36,3.8157142270596703e-37,3.2302867627987952e-41,3.4250812283034362e-41
4.888867247087305e-11,0.3829669923319303,5.2466426580962989e-17,1.466291146252843e-22,1.2180106504521094e-22,3.0018017743495159e-33,4.0417431575049179e-26,0.0,0.0,2.5646420880510048e-13,1.4765835048523455e-21,154.0,0.0,0.99999973215983429,1.0,18.999999987495304,3.073908114054249e-08,1.6409849937938292e-11,1.0736925647222129e-07,1.1647207499807429e-07,4.351544968876166e-10,1.0803612772901751e-08,2.7526026092462688e-13,1.7005555138080465e-09,3.0155887122535074e-10,5.7589945101902661e-16,2.0137575439529683e-12,4.0404982440935017e-14,3.5377299412644909e-16,3.529305423608933e-16,5.0001054779555914e-19,4.5349445516076135e-18,3.4244121557935348e-19,1.3073138563427879e-13,5.756972878851828e-35,5.6545302850646688e-35,5.6545305395159521e-35,9.6089857497874526e-17,2.6479097417779296e-21,5.3712288275317497e-17,1.9335405567781672e-21,2.2001490662103501e-24,2.2878442458180958e-23,4.5223228923639766e-26,4.4051903422604319e-28,6.2799478129898957e-31,1.8744783972670053e-33,1.9036942595203793e-36,9.3254280614288998e-38,5.1809705085286942e-31,2.4118573234051729e-39,6.5438402299336748e-18,2.8842035943323382e-24,1.9057846390086027e-25,4.4790953060111705e-29,3.6966315580134429e-30,1.700282494449523e-27,1.5451266492146575e-32,8.5761956265703094e-33,7.3244516301886397e-31,3.5573084256105291e-36,1.0385756035866979e-32,1.2398968157041472e-36,1.547815420468976e-40,9.1926859193060077e-36,4.2570237454910728e-37,4.2548039496239154e-37,2.2197958671561434e-40,2.1809784751281961e-27,3.7417004354440298e-33,3.3891870905550357e-35,2.9603586238775509e-36,4.8946710510845526e-37,4.1695436072329397e-41,4.607399274597854e-41
5.0867702338870525e-11,0.3829669923298888,5.4621891866523972e-17,1.5982074415064219e-22,1.319263165500095e-22,3.5154274349018227e-33,4.5543125703059757e-26,0.0,0.0,2.7725927695655458e-13,1.6690946606346499e-21,154.0,0.0,0.99999972131752091,1.0,18.999999986562372,3.1983403606237424e-08,1.6409849806715639e-11,1.1129626998091125e-07,1.2117949484604591e-07,4.5315169864396778e-10,1.166026877729392e-08,2.8638551215212813e-13,1.7767966039680977e-09,3.140308000230224e-10,6.2156557343173256e-16,2.1798770617785981e-12,4.3616354468390127e-14,3.9763211024026468e-16,3.9668252474138522e-16,5.6257179010913017e-19,4.9174723645403373e-18,3.8701370619236258e-19,1.4151632261699354e-13,7.5712122947536551e-35,7.436487201132476e-35,7.436487549458714e-35,1.0832104712540394e-16,2.9807805868312633e-21,5.6120391205857961e-17,2.0211103279894921e-21,2.3813978513328938e-24,2.5808598204939868e-23,5.3135751804409112e-26,5.3921836457779882e-28,7.6865118789356376e-31,2.3900267778799988e-33,2.4358441732657302e-36,1.1414715218314179e-37,6.3422694015930906e-31,3.0734775895962222e-39,7.095813523670709e-18,3.1160569419986828e-24,2.1424402609472913e-25,4.8553575909015268e-29,4.0017529514515627e-30,1.9122617844488648e-27,1.7369995741109316e-32,9.6411870560880029e-33,8.5736629224786726e-31,4.1646651260455125e-36,1.2157054399338913e-32,1.4514987870458051e-36,1.8118072254008828e-40,1.0769637495023357e-35,5.1858823052494405e-37,5.1830682950601718e-37,2.8140101892690161e-40,2.5779324737783999e-27,4.4074888044284456e-33,4.1447181418906256e-35,3.77424073606749e-36,6.2128596313610212e-37,5.32465897867065e-41,6.1222980573716894e-41
5.2846732206868e-11,0.38296699232778186,5.6779809537599213e-17,1.7365911734898027e-22,1.4246164387703158e-22,4.0921631573734572e-33,5.1086306627905574e-26,0.0,0.0,2.988398301265388e-13,1.878130609017362e-21,154.0,0.0,0.99999971047520197,1.0,18.999999985599523,3.3227725616390534e-08,1.6409849534492816e-11,1.1519336306906554e-07,1.2588691344508736e-07,4.7114890025791578e-10,1.2546844621057945e-08,2.9751076042637488e-13,1.8530384127650075e-09,3.2650272873197485e-10,6.6882668369696988e-16,2.3525775922645743e-12,4.6940776316716703e-14,4.4490376557808792e-16,4.4383848799232598e-16,6.3004504254777308e-19,5.3154804562364963e-18,4.3523254018706294e-19,1.52728599551105e-13,9.8522305471104944e-35,9.6769174665288763e-35,9.6769179376230628e-35,1.2155357970635678e-16,3.3403085238307735e-21,5.8528516836336837e-17,2.1087557506045448e-21,2.5693285014501337e-24,2.8974567276704825e-23,6.2035040154105459e-26,6.5479155023254737e-28,9.3334230278725581e-31,3.0184186211749351e-33,3.08706810673624e-36,1.3861109825956098e-37,7.7022333050114181e-31,3.8788728868841623e-39,7.6701234060797142e-18,3.3564075429377979e-24,2.3975898885703046e-25,5.2460632188520182e-29,4.3189829650959368e-30,2.1409292163069998e-27,1.9438670788006324e-32,1.0789406300320814e-32,9.9753297157302532e-31,4.8462205766170856e-36,1.4144519287595741e-32,1.6889404415882229e-36,2.1080174481228673e-40,1.2540124863508143e-35,6.2697436448168345e-37,6.2662086412612554e-37,3.5350035555795531e-40,3.0271747253406451e-27,5.1578511423726034e-33,5.0276004674603808e-35,4.7653008591038966e-36,7.8097733832659521e-37,6.7331176167010368e-41,8.0438140898629198e-41
5.680479194286296e-11,0.3829669923233738,6.1102999329890098e-17,2.0331064588160826e-22,1.6476548431910094e-22,5.4549207073220588e-33,6.3491509894580243e-26,0.0,0.0,3.4434705603321346e-13,2.3487837783943242e-21,154.0,0.0,0.99999968879054746,1.0,18.999999983585194,3.5716368270071908e-08,1.6409848655754614e-11,1.2289892301343961e-07,1.3530174773073377e-07,5.071433030075986e-10,1.4408620810782455e-08,3.1976125008704229e-13,2.0055233519858672e-09,3.5144658584839707e-10,7.6807336155768678e-16,2.7177216849589577e-12,5.3924759676549807e-14,5.5015374969616213e-16,5.4883020179370379e-16,7.8040917894367493e-19,6.157931293297227e-18,5.43138719414193e-19,1.7643520534435748e-13,1.6210326735922833e-34,1.592188049669954e-34,1.5921881330584324e-34,1.5118263026331459e-16,4.1433633156034773e-21,6.3344809844203182e-17,2.284272615911345e-21,2.9650256380925601e-24,3.6047711487706936e-23,8.310453372850989e-26,9.4494416266770435e-28,1.34676089097901e-30,4.6914413985714279e-33,4.831526474499399e-36,2.0002559422106883e-37,1.1116984586666631e-30,6.0183537547169165e-39,8.8857437439193633e-18,3.8624110623974946e-24,2.9659590216618114e-25,6.0704806880681984e-29,4.9897832720952897e-30,2.6507177541985691e-27,2.4046840465845641e-32,1.3347174502279683e-32,1.3283472225705574e-30,6.4550408169394521e-36,1.8835214172229149e-32,2.2493883771829506e-36,2.8071190866169225e-40,1.6722266027179482e-35,8.9779750796201623e-37,8.9725324875903261e-37,5.442592029834423e-40,4.1005854193107467e-27,6.939508841822228e-33,7.2365322827882127e-35,7.3990709714640274e-36,1.202008391356358e-36,1.0483112811377257e-40,1.3466904398455754e-40
6.076285167885792e-11,0.3829669923187112,6.5435990557959806e-17,2.3565202661312675e-22,1.8871861535088111e-22,7.1318124683024015e-33,7.7766106223707743e-26,0.0,0.0,3.9296546044914309e-13,2.8946287293619331e-21,154.0,0.0,0.99999966710587052,1.0,18.999999981454561,3.8205009101587848e-08,1.6409848642826706e-11,1.3048817948038696e-07,1.4471657903775506e-07,5.4313770436545617e-10,1.6386698194207158e-08,3.4201173270186324e-13,2.1580091488665916e-09,3.7639044204021547e-10,8.7351990529607169e-16,3.1091898111487394e-12,6.1349007167187691e-14,6.7045067428982329e-16,6.6883101622978364e-16,9.5245106850403272e-19,7.0622846993917926e-18,6.6720698609635606e-19,2.0185126915384525e-13,2.5779011957905486e-34,2.5320307749221652e-34,2.5320309168975638e-34,1.8529721965336121e-16,5.0651088467792146e-21,6.8161129943446452e-17,2.4600898321612745e-21,3.3868268402511729e-24,4.4164713131375509e-23,1.0907895452325541e-25,1.32934545315699e-27,1.8943866067099204e-30,7.0724426468295787e-33,7.3336597318232556e-36,2.8138222623002489e-37,1.5641775570404507e-30,9.0534106162542376e-39,1.019068286026518e-17,4.4018403867652302e-24,3.6160202370771756e-25,6.9517088031754733e-29,5.7090640728289129e-30,3.2343925915995402e-27,2.9317354594379886e-32,1.6272578901865077e-32,1.7347877950064132e-30,8.4320015719726368e-36,2.459820386403736e-32,2.9380297739523267e-36,3.6660415250663114e-40,2.1865507322342329e-35,1.2547009100339721e-36,1.2538870711672024e-36,8.1383886676983901e-40,5.4392482656991355e-27,9.1434526943715143e-33,1.0148861988237711e-34,1.1136897842323287e-35,1.793457526261744e-36,1.5816418283647812e-40,2.1745601716380877e-40
