Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859)
3.1700665319675653e-07,0.5081983544295977,6.9703728671716448e-07,1.1580921606923388e-07,6.3306803933964464e-05,4.0756873241505058e-09,0.00021741937729895651,0.0,0.0,0.0017846885480874617,0.0042200000030147601,154.0,0.0,0.73161438505789977,1.0,18.973167421888522,0.014481160646297635,1.1554880931053986e-07,0.023034930699666622,0.04695015692938697,0.029878166130900781,0.0050095629771496628,1.8605068036068663e-08,0.0001216225175138358,0.043959263991667573,6.8641679745590323e-11,0.044043894685132805,1.6354480338124273e-05,0.022761658875993185,0.017186112825318168,6.145685296628996e-06,3.2030932784651709e-06,3.8727605405455019e-06,0.022642885994315833,0.00011865396287912867,0.001162416173558094,0.0014169315214521134,0.015176686123101257,6.5352297822701637e-07,1.1276881607877638e-12,1.8138538738454439e-11,4.3122768322196741e-10,5.7690850541268167e-06,0.00018039998762213249,2.5943587778348148e-05,2.2367437156997834e-05,8.9389436470363349e-06,2.8398781319701613e-05,1.0254790153584094e-11,2.6444516747386664e-05,3.1202730023496864e-05,2.1226918565109922e-06,3.9275107535643586e-07,8.5424918901172401e-08,1.2933274561506874e-10,4.7316469045933717e-10,1.6060915018440988e-06,1.6688691314075722e-15,9.534517927109002e-16,2.0001992684381678e-06,3.3759201962203817e-11,5.9048748509533762e-08,1.5459222056575525e-12,5.2800515344598389e-14,1.1868759336754386e-11,7.5039469080746079e-07,1.8096206733264041e-07,5.6943262347482028e-07,0.00013293325918631435,3.7931379853227798e-08,2.0871411877894736e-06,3.2418618520109381e-06,2.092014402984162e-08,4.4528568328305644e-10
3.2214070202525445e-07,0.5081983232651985,6.991787354609807e-07,1.1839404680912833e-07,6.4976385906705608e-05,4.21212225791759e-09,0.00022795833713682082,0.0,0.0,0.0017882670889376145,0.0043418289333379259,154.0,0.0,0.72824705421181124,1.0,18.972707213280749,0.014616155140657082,1.1508862142010907e-07,0.022916252343665552,0.047023112426252976,0.030278972241302795,0.0049836413427795778,1.8633527475025005e-08,0.00012180856355506078,0.044578681540277103,6.8286498405756646e-11,0.044951892517960904,1.6270300274731913e-05,0.023195101154141161,0.01736874507010041,6.2108436735474393e-06,3.2483934211194234e-06,3.9138208739901471e-06,0.023233564530481091,0.00012138578819977721,0.0012132076762160179,0.0014850571017565562,0.015514456885484182,6.7058870779809476e-07,1.1294131846823922e-12,1.8611161503516506e-11,4.4085480615988282e-10,5.9066439702422882e-06,0.00018773870664658831,2.6999205033020757e-05,2.3288414221584772e-05,9.3093084818213303e-06,3.0223756247221527e-05,1.0677030168983577e-11,2.8130688174491506e-05,3.3220736584240417e-05,2.1512746721235877e-06,4.1485275264606084e-07,9.0231212859883281e-08,1.3661082918683605e-10,5.0102836550519459e-10,1.7007220696250936e-06,1.7627653355659719e-15,1.0070962052644733e-15,2.1532496719493277e-06,3.6342374608540338e-11,6.2609062912342379e-08,1.6390931474325334e-12,5.598409570548908e-14,1.2584075985756616e-11,8.1320704052578281e-07,1.9369978420508235e-07,6.1950725632070024e-07,0.00013802988228559093,3.9539850228822517e-08,2.2001482984687955e-06,3.41745837518421e-06,2.2052350047045474e-08,4.6940476042392299e-10
3.2727475085375237e-07,0.5081982875571499,7.0119689796927433e-07,1.2097624042789538e-07,6.6645152945557203e-05,4.3497077812076943e-09,0.00023874971376840746,0.0,0.0,0.0017915683403834778,0.0044638042175414051,154.0,0.0,0.7249050319261483,1.0,18.972249470109183,0.014748759918020769,1.146319951947065e-07,0.022795602424725819,0.047087219076452691,0.030677540748165043,0.0049572929247705226,1.8658481715669921e-08,0.00012197169576371608,0.045195634748822357,6.7925468716894081e-11,0.045857029464804584,1.6184715011159028e-05,0.023626287571796814,0.017545195813438282,6.2737893798754726e-06,3.2935132003524999e-06,3.9534868755155698e-06,0.023824459962616722,0.00012405696094188552,0.0012646122777076134,0.0015545287103382881,0.015849874270258826,6.8766091215731422e-07,1.1309257534978369e-12,1.9083936705580003e-11,4.5041615870189821e-10,6.0436458086674977e-06,0.000195192835812603,2.8071419289315449e-05,2.4224170877077723e-05,9.685671194560019e-06,3.2120774227976446e-05,1.1106046178560646e-11,2.9885069887695257e-05,3.5316282047103973e-05,2.1796978635015223e-06,4.3764043019513968e-07,9.5186575987956953e-08,1.4411481312318085e-10,5.2982390327465051e-10,1.7985200800595708e-06,1.8595737688305907e-15,1.0624044211746989e-15,2.3141265371302165e-06,3.9057641674426888e-11,6.629200134976673e-08,1.7354700164596905e-12,5.9277324660933771e-14,1.3324006040062153e-11,8.7975968815607314e-07,2.0702206254711383e-07,6.7273762560895945e-07,0.00014317343846848146,4.1172455531871637e-08,2.316198631243761e-06,3.5977833436802326e-06,2.3215008219178135e-08,4.9417331477483673e-10
3.324087996822503e-07,0.5081982475373662,7.0309657295593772e-07,1.2355543039288908e-07,6.8312746846990385e-05,4.4884072352513922e-09,0.00024979171886822717,0.0,0.0,0.0017946141946006871,0.0045858890210524732,154.0,0.0,0.72158804999949433,1.0,18.97179423872057,0.014879004996688445,1.1417889247261419e-07,0.022673200946624159,0.047142845673102,0.031073887877795726,0.0049305655881737003,1.8680077195937528e-08,0.00012211287130745055,0.045810142632763569,6.7559247245547811e-11,0.046759158434880689,1.6097881083642117e-05,0.024055182894857981,0.017715603562551748,6.3345721490504611e-06,3.3384540087663775e-06,3.9917898824401649e-06,0.024415397520372667,0.00012666638416737103,0.001316583977394417,0.0016253077413093829,0.016182862303569533,7.0473453092785186e-07,1.1322347383421103e-12,1.9556724652355684e-11,4.5990956332100853e-10,6.1800558948034309e-06,0.00020275956437913753,2.9159825730066134e-05,2.5174351025404307e-05,1.0067887491795691e-05,3.4090566695366943e-05,1.154167492212678e-11,3.1708602628368975e-05,3.7489908359664952e-05,2.2079625888780387e-06,4.6111472772482512e-07,1.002911353673031e-07,1.5184490150566122e-10,5.5955460690935323e-10,1.8994968510685992e-06,1.9592969138862931e-15,1.1193778588389514e-15,2.4830060319238357e-06,4.1907976509480788e-11,7.0098062085027361e-08,1.8350656679077608e-12,6.2680647750540751e-14,1.408864819508872e-11,9.5017953982738297e-07,2.2094058684090308e-07,7.2923895298647966e-07,0.00014836105234732278,4.2828437143938527e-08,2.4352605885428723e-06,3.7827874149772815e-06,2.4407800184016212e-08,5.19584568895962e-10
3.375428485107482e-07,0.5081982034370482,7.0488235915001989e-07,1.261312752650108e-07,6.9978835331727332e-05,4.6281856318569387e-09,0.00026108250591352596,0.0,0.0,0.0017974249798276933,0.0047080488980565573,154.0,0.0,0.71829584490897813,1.0,18.97134156085308,0.015006920035976243,1.1372927540642534e-07,0.02254925311897707,0.047190345966886489,0.03146802969059246,0.0049035039747791914,1.8698454368735622e-08,0.00012223300830717805,0.046422224003284614,6.7188445882135006e-11,0.047658141308808133,1.6009944505172941e-05,0.024481755907393321,0.017880109910331881,6.3932428037991065e-06,3.3832172239823312e-06,4.0287619203371456e-06,0.025006211593355969,0.00012921320394071556,0.0013690772278956388,0.0016973553396120509,0.016513352089944082,7.218047688456211e-07,1.1333486507036706e-12,2.0029392997000882e-11,4.6933304334597212e-10,6.315842165517339e-06,0.00021043609374288643,3.0264021297943739e-05,2.6138599847435777e-05,1.0455813557191683e-05,3.6133817772794632e-05,1.1983753725873402e-11,3.3602193274072996e-05,3.9742106048962275e-05,2.2360699946277245e-06,4.8527598154227478e-07,1.0554495647900419e-07,1.5980120508598664e-10,5.9022335824705811e-10,2.0036622672105936e-06,2.0619360499778544e-15,1.1780172491101819e-15,2.6600604884391972e-06,4.4896287722403438e-11,7.4027684734978388e-08,1.9378914241099411e-12,6.6194458073197658e-14,1.4878089377880851e-11,1.0245939857221388e-06,2.3546692053820389e-07,7.8912706518393492e-07,0.00015358994017651001,4.450704925792569e-08,2.5573011334869002e-06,3.9724190076185597e-06,2.5630393211999887e-08,5.4563143781606566e-10
3.4267689733924613e-07,0.5081981554859167,7.0655866461728904e-07,1.2870345734444492e-07,7.1643110141776889e-05,4.7690095715447546e-09,0.00027262017629077582,0.0,0.0,0.0018000195557641172,0.0048302516531847648,154.0,0.0,0.71502815765570782,1.0,18.97089147390097,0.015132534341020177,1.1328310569854039e-07,0.022423950242028572,0.04723005924769353,0.031859982083829355,0.0048761496961850061,1.8713747927688824e-08,0.00012233298744881811,0.047031897470813266,6.6813633721010866e-11,0.048553848503087617,1.5921041394676636e-05,0.024905979140450667,0.018038858830549308,6.449852994275114e-06,3.427804208899895e-06,4.0644355405676334e-06,0.025596745337872248,0.00013169679392710298,0.0014220470460905453,0.0017706325210869894,0.016841281388065017,7.3886708438937571e-07,1.1342756623036327e-12,2.0501816422583315e-11,4.7868481094721307e-10,6.4509750238445641e-06,0.00021821964110328533,3.1383605222961477e-05,2.7116564289692731e-05,1.0849306253072194e-05,3.8251165152245866e-05,1.2432120725537932e-11,3.556671518937138e-05,4.2073316342383036e-05,2.2640212154663097e-06,5.1012426093219588e-07,1.1094804670360686e-07,1.6798374668483333e-10,6.2183263883924214e-10,2.1110248510768486e-06,2.1674913212909644e-15,1.2383226743647109e-15,2.845458336836355e-06,4.8025418065093271e-11,7.808125320584383e-08,2.0439571522301121e-12,6.9819098912154953e-14,1.569240534333117e-11,1.1031308410373252e-06,2.5061250929102897e-07,8.5251833174629637e-07,0.00015885740998265244,4.6207559692468507e-08,2.6822859590454583e-06,4.1666245650021711e-06,2.6882441903553296e-08,5.723065652654387e-10
3.4781094616774406e-07,0.5081981039115613,7.0812971559571928e-07,1.3127168138759065e-07,7.330528526572565e-05,4.9108471641425842e-09,0.00028440278494752186,0.0,0.0,0.0018024154055245067,0.0049524672090844428,154.0,0.0,0.71178473361379924,1.0,18.970444011168354,0.015255876867482622,1.1284034725893617e-07,0.022297470546038405,0.047262310912791275,0.032249760794352204,0.0048485415166464128,1.8726087056157679e-08,0.00012241365309079749,0.04763918144842335,6.6435342722976772e-11,0.049446158554555156,1.5831298573822971e-05,0.025327828617152728,0.018191996028733518,6.5044550059204405e-06,3.472216311947297e-06,4.0988436883063198e-06,0.026186850294208468,0.000134116740015384,0.0014754491135652878,0.0018451002835550899,0.017166594206411069,7.5591717870710172e-07,1.13502359785037e-12,2.0973876335434613e-11,4.8796325574810511e-10,6.5854271999916661e-06,0.00022610744278757391,3.2518179501263736e-05,2.8107893506646909e-05,1.1248223303668569e-05,4.044320101718649e-05,1.2886615069058084e-11,3.7603008617434354e-05,4.4483933278217546e-05,2.2918173746440059e-06,5.3565938330074324e-07,1.1650035881314838e-07,1.7639246618006418e-10,6.5438454976554028e-10,2.2215918306061104e-06,2.2759618051767747e-15,1.3002936074779166e-15,3.0393640500475515e-06,5.1298143499667491e-11,8.225909846576164e-08,2.153271333709632e-12,7.3554866214237324e-14,1.6531661207689603e-11,1.1859182898926667e-06,2.6638868403690378e-07,9.1952960585576286e-07,0.00016416086128005506,4.7929250574424855e-08,2.8101796478974968e-06,4.3653488045783744e-06,2.8163589785246597e-08,5.9960235790505596e-10
3.52944994996242e-07,0.5081980489388117,7.0959956487245871e-07,1.3383567339168838e-07,7.4965095286820031e-05,5.0536679520707757e-09,0.00029642834561849016,0.0,0.0,0.0018046287238782876,0.0050746674799843159,154.0,0.0,0.70856532238358771,1.0,18.969999202110728,0.015376976226164055,1.1240096445316215e-07,0.022169979986157325,0.047287413019427717,0.032637381401187271,0.0048207155265326384,1.8735595631902546e-08,0.00012247581494738197,0.048244094155126205,6.6054067921526361e-11,0.050334957724046926,1.5740834132433652e-05,0.025747283613234279,0.018339668346658119,6.5571015191884652e-06,3.51645486732357e-06,4.1320195587369115e-06,0.026776386015114249,0.00013647282509566058,0.0015292398668525756,0.0019207197091022099,0.017489240418435199,7.7295098486716482e-07,1.1355999618778108e-12,2.1445460564687095e-11,4.9716693389786656e-10,6.7191736185972868e-06,0.00023409675725780623,3.3667349327944014e-05,2.9112239261398456e-05,1.165242346120922e-05,4.2710473002891245e-05,1.3347077100363842e-11,3.9711881107871722e-05,4.6974305795987234e-05,2.3194595841325229e-06,5.6188092858139498e-07,1.2220179402198034e-07,1.8502722524804611e-10,6.8788083028770395e-10,2.3353692024622331e-06,2.3873455717503893e-15,1.3639289458751002e-15,3.2419380985048056e-06,5.4717172434345969e-11,8.6561501159187237e-08,2.2658411352760213e-12,7.740201092757217e-14,1.7395911993474348e-11,1.2730848320202887e-06,2.8280666392493424e-07,9.902781680953546e-07,0.00016949778442498011,4.9671418901855602e-08,2.9409458230111329e-06,4.5685349526312819e-06,2.9473470824500381e-08,6.2751101757481939e-10
3.580790438247399e-07,0.5081979907891828,7.1097209972849964e-07,1.3639517944374895e-07,7.6622293848186898e-05,5.1974428364922844e-09,0.00030869483565378264,0.0,0.0,0.001806674501581351,0.0051968262513011213,154.0,0.0,0.70536967764948322,1.0,18.969557072565294,0.015495860687522399,1.1196492050231718e-07,0.022041632994516475,0.047305664821672207,0.033022859328064404,0.0047927053064905642,1.8742392427928522e-08,0.00012252024969865472,0.048846653619052126,6.5670267943367574e-11,0.051220139618519574,1.5649757963388941e-05,0.026164326432198026,0.018482023218002352,6.6078453929526766e-06,3.5605211952325757e-06,4.1639964664171179e-06,0.027365219705987667,0.00013876501410023322,0.0015833765778537465,0.0019974520578030916,0.01780917539686706,7.899646574537156e-07,1.1360119640620985e-12,2.191646307363253e-11,5.0629455769313623e-10,6.8521912721667273e-06,0.00024218486782066233,3.4830723486858453e-05,3.0129256287412705e-05,1.2061766655952061e-05,4.5053485187773452e-05,1.381334852528708e-11,4.1894107976519248e-05,4.9544739797901594e-05,2.3469489448059455e-06,5.8878825275790637e-07,1.2805220479461936e-07,1.9388781181771694e-10,7.2232287539891926e-10,2.4523617916588709e-06,2.5016397387430411e-15,1.4292270428707184e-15,3.453336914085172e-06,5.8285145114913697e-11,9.0988694069145427e-08,2.3816724751385589e-12,8.1360741203277356e-14,1.8285203137531277e-11,1.3647592320757141e-06,2.9987755907320334e-07,1.0648816730025107e-06,0.00017486575965790856,5.1433376997843605e-08,3.0745472890967416e-06,4.7761249648475744e-06,3.0811710850373888e-08,6.5602457158965302e-10
3.632130926532378e-07,0.5081979296804325,7.1225104947527774e-07,1.3894996463047694e-07,7.8276652229083724e-05,5.342144006446242e-09,0.00032120020047617559,0.0,0.0,0.001808566605679212,0.0053189190652709771,154.0,0.0,0.70219755704282505,1.0,18.969117644971192,0.015612558186102552,1.1153218113318254e-07,0.021912573191510638,0.047317353291588204,0.033406209845855281,0.0047645420822572584,1.8746591351345363e-08,0.00012254770183701546,0.049446877680522465,6.5284371488810443e-11,0.0521016048308649,1.5558172268318709e-05,0.026578942194293242,0.018619208172693462,6.6567395425366392e-06,3.6044166021092088e-06,4.1948077533384487e-06,0.027953225877112745,0.00014099343939499173,0.0016378174248646796,0.0020752588531586466,0.0181263596666493,8.0695456250238433e-07,1.1362665030947795e-12,2.2386783681993097e-11,5.1534498582673753e-10,6.9844591005586912e-06,0.00025036908505938029,3.6007914700728859e-05,3.1158602613883763e-05,1.2476114131220226e-05,4.7472699109992196e-05,1.4285272560553104e-11,4.415043279322433e-05,5.2195500173971811e-05,2.3742865466156773e-06,6.1638050019429668e-07,1.3405139777596611e-07,2.0297394413312195e-10,7.5771175232406712e-10,2.5725733076246427e-06,2.6188405287526315e-15,1.4961857403736747e-15,3.6737128625298982e-06,6.200463315923405e-11,9.5540864434029163e-08,2.5007700791669079e-12,8.5431224467169123e-14,1.9199570922812901e-11,1.4610704714162142e-06,3.1761237315260392e-07,1.1434580982636102e-06,0.00018026245587857498,5.3214452865498002e-08,3.2109461651794004e-06,4.9880597329128548e-06,3.2177928872851036e-08,6.8513490111739466e-10
3.6834714148173574e-07,0.5081978658261297,7.1343999260616689e-07,1.41499812006031e-07,7.9927958026070119e-05,5.4877448710308047e-09,0.00033394235769312094,0.0,0.0,0.0018103178557331695,0.0054409231125284365,154.0,0.0,0.69904872200995793,1.0,18.968680938578114,0.015727096324878693,1.1110271287902993e-07,0.021782934057253723,0.047322753622878473,0.033787448074934098,0.004736254871137254,1.8748301628648127e-08,0.0001225588852181981,0.050044783995022261,6.4896777164758375e-11,0.052979260596678512,1.5466172035286493e-05,0.026991118638554228,0.018751370387684381,6.7038367518608947e-06,3.6481423808380534e-06,4.2244866782295774e-06,0.028540286008152276,0.00014315838659524337,0.0016925215546550667,0.0021541019595560291,0.018440758575954119,8.2391726778902699e-07,1.1363701919440697e-12,2.285632779400968e-11,5.2431721403669959e-10,7.1159578763792812e-06,0.00025864674900705399,3.7198539943905015e-05,3.2199939857170444e-05,1.2895328564444536e-05,4.9968534804048587e-05,1.4762694067491576e-11,4.6481567893973299e-05,5.4926812784535892e-05,2.401473468759665e-06,6.446566154055921e-07,1.4019913629527446e-07,2.1228527462619061e-10,7.940482160210469e-10,2.6960063968807046e-06,2.7389433181588437e-15,1.5648023968345389e-15,3.9032142236417323e-06,6.5878139223008179e-11,1.0021815612599147e-07,2.6231375405322428e-12,8.9613589367614382e-14,2.0139042935999296e-11,1.5621477021997114e-06,3.3602200579633457e-07,1.2261256964033764e-06,0.00018568562919401137,5.5013990454713328e-08,3.3501040084407541e-06,5.2042792775509852e-06,3.3571738329153741e-08,7.14833767693498e-10
3.7348119031023366e-07,0.5081977994352611,7.1454236358490011e-07,1.4404452161462603e-07,8.1576013933137867e-05,5.6342199946582463e-09,0.00034691920088751886,0.0,0.0,0.0018119400959775414,0.0055628171295095761,154.0,0.0,0.69592293768564373,1.0,18.968246969644174,0.015839502379512021,1.1067648022008682e-07,0.021652839565018785,0.047322129717387459,0.034166588987461999,0.0047078706203681556,1.8747627975831507e-08,0.0001225544847140266,0.050640390036075254,6.4507852183581563e-11,0.053853020467265131,1.5373845489418373e-05,0.027400845937168586,0.018878656281572478,6.7491894880093907e-06,3.6916998109647825e-06,4.2530663106066941e-06,0.029126288224983914,0.0001452602808695767,0.0017474491360707238,0.0022339436520885576,0.018752341984681245,8.4084953348416834e-07,1.1363293918236586e-12,2.3325006139017474e-11,5.332103662338823e-10,7.2466700961204061e-06,0.00026701523107951778,3.8402220720185709e-05,3.325293348063498e-05,1.3319274175162619e-05,5.2541371852446591e-05,1.5245459671287564e-11,4.8888194913993139e-05,5.773886639506929e-05,2.4285107798461122e-06,6.7361535420916589e-07,1.4649514256552584e-07,2.2182139358944015e-10,8.3133272374550585e-10,2.8226626925329386e-06,2.8619426800861886e-15,1.6350739117933239e-15,4.1419851786115312e-06,6.9908096785859445e-11,1.0502067169838185e-07,2.7487773765075747e-12,9.3907927606276627e-14,2.110363850327475e-11,1.6681202036651219e-06,3.5511725483722389e-07,1.3130029488278975e-06,0.00019113312127575288,5.6831349848979181e-08,3.4919819296012898e-06,5.4247229284280101e-06,3.4992748245632368e-08,7.4511283793135701e-10
