Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298)
1.9860518997365177e-09,0.6097085744761062,2.1025460869700474e-06,7.5045384175459915e-09,7.383567446328704e-09,4.7210803036972268e-13,1.2597580720244566e-10,0.0,0.0,2.0187211774424296e-05,1.9137900775923595e-08,154.0,0.0,0.70806507143068109,1.0,18.999667105663594,0.0025606085855197822,3.8298919375260599e-05,0.010127115822595805,0.012067902190297214,0.079305703461922589,0.00030232278230857431,1.6579149249916914e-09,1.0118276162423527e-05,0.18561955220682547,1.9338267784465783e-12,0.00023689768618731115,5.7401914248958943e-05,0.0015688459331611709,0.0015686081718372707,2.3776132389966304e-07,4.0159130864761986e-05
2.0286673789287483e-09,0.609708767496481,2.1429369569201781e-06,7.819549959638844e-09,7.6914371033220016e-09,5.1041067347674713e-13,1.3353030239433846e-10,0.0,0.0,2.0925929565979631e-05,2.0563636939961019e-08,154.0,0.0,0.70290767838496837,1.0,18.999662750332153,0.002605987396101466,3.8030674537285396e-05,0.010242060319779199,0.012246588289405025,0.080705338532838039,0.000305778835451532,1.6824622962953425e-09,1.0268132995672999e-05,0.18896642587090409,1.9559336408312221e-12,0.00024498709215314054,5.8079330831777301e-05,0.0016278216635292422,0.001627574964054984,2.4669947425799634e-07,4.0953792086119519e-05
2.071282858120979e-09,0.6097089632327893,2.1831125348541157e-06,8.1405411149735747e-09,8.0050447210261492e-09,5.5084963054643766e-13,1.4135007973997875e-10,0.0,0.0,2.1672798704746501e-05,2.2057229700177899e-08,154.0,0.0,0.69779037015363465,1.0,18.999658484123533,0.0026510139430495606,3.7764513293715318e-05,0.010353830530755502,0.012422678960143058,0.082093838667252297,0.00030913961445009432,1.7066530759321877e-09,1.0415812897381969e-05,0.19228985043698563,1.9774310761296684e-12,0.00025313477039242782,5.8738223566651783e-05,0.0016874797943982535,0.0016872240533523991,2.5574104585462106e-07,4.174287054960647e-05
2.1138983373132094e-09,0.6097091616137451,2.2230723193557128e-06,8.4674799792764272e-09,8.3243568937274334e-09,5.9348875344559167e-13,1.4943739027980856e-10,0.0,0.0,2.242758985276066e-05,2.3619919596656447e-08,154.0,0.0,0.69271280014299985,1.0,18.999654305558355,0.0026956909629622071,3.7500417576317074e-05,0.010462482362434838,0.012596213100207976,0.083471290499745221,0.00031240679700890076,1.7304926084130413e-09,1.0561348495096849e-05,0.19559000795135828,1.9983298158856776e-12,0.00026133778375794043,5.9378918281864082e-05,0.0017478015730417842,0.0017475366898455314,2.6488319625270018e-07,4.2526409637940795e-05
2.199129295697671e-09,0.6097095660306715,2.3023426776875875e-06,9.1390728633985417e-09,8.9799614631167255e-09,6.8562269811718193e-13,1.6642308756747951e-10,0.0,0.0,2.3960041096372576e-05,2.6957364581815749e-08,154.0,0.0,0.6826755058149262,1.0,18.999646205559298,0.002784007250599472,3.6978351357949074e-05,0.010670649977576999,0.012935764346327219,0.086193392084525089,0.00031866694743847869,1.7771388932518618e-09,1.0846114744818882e-05,0.20212124213843943,2.0383732638145889e-12,0.00027789845494842735,6.0606990513591851e-05,0.0018703627079613766,0.0018700792498482742,2.8345811310221126e-07,4.407704146293922e-05
2.275837158243686e-09,0.6097099383606905,2.3729436656945806e-06,9.7635261649559111e-09,9.5891808048452208e-09,7.7670717183276008e-13,1.8264561961387335e-10,0.0,0.0,2.5364122068917308e-05,3.0209046766424479e-08,154.0,0.0,0.67377443942727622,1.0,18.999639200940319,0.002862323502070249,3.6515378306361144e-05,0.010847878412134995,0.013232995044909204,0.088606352313410297,0.00032399726093833693,1.8179712091318197e-09,1.1095387843988137e-05,0.20792157381721363,2.0724689510495849e-12,0.0002929644067060691,6.1653179630665256e-05,0.0019827559560943288,0.0019824554640794751,3.0049201485338645e-07,4.5454093421103897e-05
2.3491525109563367e-09,0.6097103012536444,2.439762953978579e-06,1.0377909251069598e-08,1.0188250077272708e-08,8.7134563468331029e-13,1.989890006722291e-10,0.0,0.0,2.6726948483777495e-05,3.3542484722601847e-08,154.0,0.0,0.66538250635927332,1.0,18.999632751112696,0.0029361562387473991,3.6078882171971034e-05,0.011008595994292653,0.013509875656599772,0.090880360582550668,0.00032883152389392956,1.8560078013231472e-09,1.1327593583849052e-05,0.21339748568186401,2.1033916196245536e-12,0.00030749234637024263,6.260248221160426e-05,0.0020919307193118727,0.0020916136811849431,3.170381269289924e-07,4.6754081016599171e-05
2.4224678636689875e-09,0.6097106706867231,2.5059363376421094e-06,1.1009275795407467e-08,1.0803561733645099e-08,9.7372136012779322e-13,2.161601578291686e-10,0.0,0.0,2.8109084432245458e-05,3.7101583609592248e-08,154.0,0.0,0.65710174894476281,1.0,18.999626533820777,0.0030090055875830139,3.5648163828153627e-05,0.011161098382313894,0.013779897150038429,0.0931232872241302,0.00033341920657215966,1.8931020097635377e-09,1.1554046235276756e-05,0.21880793305741247,2.1327370218708282e-12,0.00032213282050540373,6.3503835279663014e-05,0.0022027312013106612,0.0022023973706931424,3.3383061751859553e-07,4.8038484792292122e-05
2.4957832163816383e-09,0.6097110463442564,2.5714625709628357e-06,1.1657461143859093e-08,1.143494750481241e-08,1.0841537331094716e-12,2.3416654317745594e-10,0.0,0.0,2.9509516491887651e-05,4.0891115190489583e-08,154.0,0.0,0.64893053669116152,1.0,18.999620542432311,0.0030808845705512459,3.5223138301613168e-05,0.01130563573182309,0.014043234526159598,0.095335544530753963,0.0003377678158117563,1.9292778794420864e-09,1.1774892589654266e-05,0.22415378177943743,2.1605531757567813e-12,0.00033687374900966019,6.4358696722821861e-05,0.0023150744347667789,0.0023147235778557171,3.5085691106110323e-07,4.9307511471673019e-05
2.569098569094289e-09,0.6097114279200887,2.6363406638062105e-06,1.2322300353998014e-08,1.208223962925611e-08,1.2029597037155737e-12,2.530148028450107e-10,0.0,0.0,3.0927262400281541e-05,4.4915509972181677e-08,154.0,0.0,0.64086726679845463,1.0,18.999614770496599,0.0031518060196821999,3.4803722067676374e-05,0.011442451238212669,0.014300058136769375,0.097517538790715314,0.00034188464957316114,1.9645588165589855e-09,1.1990275538612072e-05,0.22943588496569908,2.1868867631476226e-12,0.00035170360965949707,6.5168483860885952e-05,0.0024288799782740101,0.002428511873459114,3.6810481489509515e-07,5.056136474627203e-05
2.64241392180694e-09,0.6097118151173513,2.7005698716313124e-06,1.3003628258676099e-08,1.2745270887760038e-08,1.330453413628201e-12,2.727108012335508e-10,0.0,0.0,3.2361370192152381e-05,4.9178858338559513e-08,154.0,0.0,0.63291036359949071,1.0,18.999609211739447,0.0032217825802673787,3.4389833020903571e-05,0.011571781331369513,0.014550533814902381,0.099669670389085752,0.0003457768027829161,1.998967606435233e-09,1.2200334183366599e-05,0.23465508323277909,2.211783167189387e-12,0.00036661141506511789,6.5934574581329452e-05,0.0025440698459739505,0.0025436842834653589,3.8556250859112239e-07,5.1800245317472708e-05
2.7157292745195907e-09,0.6097122076481915,2.764149685858526e-06,1.3701279526970875e-08,1.3423874636089847e-08,1.4669458471107695e-12,2.93259644847039e-10,0.0,0.0,3.3810917361205889e-05,5.3684912784311043e-08,154.0,0.0,0.62505827801448244,1.0,18.999603860058247,0.0032908267139967785,3.3981390446448182e-05,0.011693855864340807,0.01479482300102857,0.10179233390665474,0.00034945117299617915,2.0325264308522734e-09,1.2405203940578401e-05,0.23981220490804897,2.2352865085295822e-12,0.00038158669063311445,6.6658308439765127e-05,0.0026605684392830876,0.0026601652207494855,4.0321853360186387e-07,5.3024350945935004e-05
2.7890446272322415e-09,0.6097126052335234,2.8270798245670658e-06,1.4415088722719878e-08,1.4117884835886203e-08,1.6127445043712329e-12,3.1466570572161831e-10,0.0,0.0,3.5275010044719393e-05,5.8437091062796265e-08,154.0,0.0,0.61730948701860289,1.0,18.999598709517169,0.0033589507020327508,3.3578314992105664e-05,0.011808898296444898,0.015033082865458727,0.10388591821687947,0.00035291446589250054,2.0652568848694511e-09,1.2605016645022358e-05,0.24490806623732381,2.2574396804712589e-12,0.00039661945343929909,6.7340987728012217e-05,0.0027783024805446313,0.0027778814187614264,4.210617832040353e-07,5.4233876500659176e-05
2.8623599799448923e-09,0.6097130076027832,2.8893602234972673e-06,1.5144890360824887e-08,1.4827136083932642e-08,1.7681530955597993e-12,3.3693264446500862e-10,0.0,0.0,3.6752782229391337e-05,6.3438480096225308e-08,154.0,0.0,0.60966249312179277,1.0,18.999593754342548,0.003426166648024562,3.3180528641005608e-05,0.01191712587122481,0.015265466427224584,0.10595080658096923,0.00035617320061678869,2.0971799931572088e-09,1.2799900649301465e-05,0.24994347158847571,2.2782843831368448e-12,0.00041170019193411523,6.7983878512041843e-05,0.0028972009484711896,0.0028967618669784767,4.3908149271176067e-07,5.5429014004866197e-05
2.935675332657543e-09,0.6097134144936928,2.9509910273515686e-06,1.589051896136989e-08,1.555146363984447e-08,1.9334712548828465e-12,3.6006343289964754e-10,0.0,0.0,3.8243394978169244e-05,6.8691840581018153e-08,154.0,0.0,0.6021158238606068,1.0,18.999588988918376,0.0034924864810643051,3.2787954684937735e-05,0.01201874978933766,0.01549212266950171,0.10798737674112394,0.0003592337149682719,2.1283162258553631e-09,1.2989980920661167e-05,0.25491921365104775,2.2978611566596646e-12,0.00042681984645725091,6.8588211640320925e-05,0.0030171950153503493,0.0030167377481203914,4.5726722995717304e-07,5.6609952681234512e-05
3.008990685370194e-09,0.6097138256520303,3.0119725813928324e-06,1.6651809101562031e-08,1.6290703452196137e-08,2.1089942746336344e-12,3.840603763007127e-10,0.0,0.0,3.9746035678076611e-05,7.4199612246187782e-08,154.0,0.0,0.59466803130209878,1.0,18.999584407781914,0.0035579219585839639,3.2400517698311752e-05,0.012113975376394845,0.015713196651588959,0.10999600101192117,0.00036210217043790939,2.1586855139583514e-09,1.3175379134915859e-05,0.2598360736318534,2.3162094134060543e-12,0.00044196979055250455,6.9155183722668532e-05,0.0031382179860115962,0.0031377423771255571,4.7560888603800445e-07,5.7776878998452506e-05
3.0823060380828448e-09,0.6097142408314044,3.072305423331447e-06,1.742859546555821e-08,1.7044692183147643e-08,2.2950128584771339e-12,4.0892513522635683e-10,0.0,0.0,4.1259917308581185e-05,7.9963919697145251e-08,154.0,0.0,0.58731769155947389,1.0,18.999580005619446,0.0036224846691947457,3.201814351273676e-05,0.012203002245883084,0.015928829617536021,0.11197704636988597,0.00036478455709815347,2.1883072642400266e-09,1.3356213767564291e-05,0.26469482144664169,2.3333674692530366e-12,0.00045714181305433051,6.968595808040556e-05,0.0032602052385120499,0.0032597111418457237,4.9409666632572952e-07,5.8929976718027797e-05
3.1556213907954956e-09,0.6097146597930369,3.131990275487635e-06,1.822071289227695e-08,1.7813267231659605e-08,2.4918128929912321e-12,4.3465874694227474e-10,0.0,0.0,4.2784277729709275e-05,8.598657876028222e-08,154.0,0.0,0.58006340431905568,1.0,18.999575777262162,0.0036861860354706817,3.1640759192196395e-05,0.012286024457378289,0.016139159101566349,0.11393087454130749,0.00036728669835142463,2.2172003737382194e-09,1.3532600182217314e-05,0.26949621590796335,2.3493725739622446e-12,0.0004723281009035629,7.0181665669026964e-05,0.0033830941664697556,0.0033825814453880315,5.1272108172345476e-07,6.006942693966717e-05
3.2289367435081464e-09,0.6097150823055515,3.1910280372172665e-06,1.9027996421281116e-08,1.8596266755373492e-08,2.6996752365789232e-12,4.6126164644222595e-10,0.0,0.0,4.4318378989227443e-05,9.2269103255079095e-08,154.0,0.0,0.57290379237817246,1.0,18.999571717682148,0.0037490373166782368,3.1268293008798695e-05,0.012363230670235316,0.016344319030423111,0.11585784208835562,0.00036961425554279237,2.2453832438166046e-09,1.3704650716445074e-05,0.27424100490936038,2.3642609406852209e-12,0.00048752122265537107,7.0643405974450313e-05,0.0035068241229836246,0.0035062926500434599,5.314729401643298e-07,6.1195408145107175e-05
3.302252096220797e-09,0.6097155081447674,3.2494197775932608e-06,1.985028133678962e-08,1.9393529691210474e-08,2.9188755251018442e-12,4.8873368706405252e-10,0.0,0.0,4.586150664844746e-05,9.8812712139246989e-08,154.0,0.0,0.56583750119370746,1.0,18.999567821988524,0.0038110496114529832,3.0900674419087477e-05,0.012434804292877541,0.016544439822725653,0.11775830049353198,0.00037177273244058093,2.272873793815885e-09,1.3872474765116984e-05,0.27892992560594926,2.3780677746238983e-12,0.00050271411265327313,7.107224788357021e-05,0.0036313363660996651,0.0036307860227613197,5.5034333834436096e-07,6.2308096241250335e-05
3.375567448933448e-09,0.6097159370934997,3.3071667283355655e-06,2.0687403209869421e-08,2.0204895774735867e-08,3.1496839936477459e-12,5.1707416070060727e-10,0.0,0.0,4.7412969126263586e-05,1.0561833697965151e-07,154.0,0.0,0.5588631984410809,1.0,18.999564085423618,0.0038722338604242823,3.0537834040902602e-05,0.012500923627795252,0.016739648485413313,0.11963259624248453,0.00037376747958817186,2.2996894743048372e-09,1.4036178861298794e-05,0.28356370459146335,2.3908273008671816e-12,0.00051790005584613193,7.1469230529765297e-05,0.0037565740057880427,0.003756004682134358,5.6932365368425305e-07,6.3407664602959429e-05
3.4488828016460988e-09,0.609716368941364,3.3642702769815336e-06,2.1539197938868235e-08,2.1030205558343062e-08,3.3923653137723756e-12,5.4628181760645554e-10,0.0,0.0,4.8972097060949181e-05,1.126866297001314e-07,154.0,0.0,0.55197957358340299,1.0,18.999560503359351,0.003932600848789141,3.0179703630775824e-05,0.012561762012380252,0.016930068707365638,0.12148107090522194,0.00037560369853083085,2.3258472799434743e-09,1.4195866754781643e-05,0.28814305807183277,2.402572791428107e-12,0.00053307267322224802,7.1835364114102387e-05,0.0038824819523886876,0.0038818935468521733,5.8840553651387363e-07,6.4494284115146499e-05
3.5221981543587496e-09,0.6097168034845883,3.4207319602879218e-06,2.2405501788152559e-08,2.1869300428313425e-08,3.6471784455148237e-12,5.7635488580232624e-10,0.0,0.0,5.0538242689191331e-05,1.2001797055743088e-07,154.0,0.0,0.54518533745049302,1.0,18.999557071293623,0.0039921612088365151,2.9826216061845656e-05,0.012617487955734594,0.017115820950295017,0.12330406121576862,0.00037728644592169454,2.3513637619714669e-09,1.4351639488323313e-05,0.29266869203539325,2.4133365915080547e-12,0.00054822590783317685,7.2171630703037794e-05,0.0040090068664792857,0.0040083992855768132,6.0758090247234018e-07,6.5568123213828768e-05
3.6688288597840508e-09,0.6097176798740036,3.5317365865372861e-06,2.4180983952076647e-08,2.3588215234185739e-08,4.1942066733388766e-12,6.3908766955515661e-10,0.0,0.0,5.3689100398575921e-05,1.3547000892642708e-07,154.0,0.0,0.53185997907746418,1.0,18.999550639759136,0.0041089038232797401,2.913290639547125e-05,0.012714253197398476,0.017473787730249105,0.12687491199989887,0.00038021105172091112,2.4005368145204458e-09,1.4651830547756774e-05,0.30156157526736255,2.432044017425611e-12,0.00057845153280485157,7.2758355057133824e-05,0.004263702702943158,0.0042630565219138918,6.4618102926565966e-07,6.7678121908170284e-05
3.800796494666822e-09,0.609718475927335,3.6294638220308502e-06,2.582690526594886e-08,2.5180809958121273e-08,4.7304993908655262e-12,6.9847907558151269e-10,0.0,0.0,5.6542795701425249e-05,1.5027501222610746e-07,154.0,0.0,0.52016035615899181,1.0,18.999545321668048,0.0042113171263459181,2.8524154905779566e-05,0.012785453607801901,0.017781138804729115,0.13000480305241816,0.00038236622450430136,2.4427566192153201e-09,1.4909573459752545e-05,0.30938832853463194,2.4458297164187961e-12,0.00060553367485924423,7.3193564810905391e-05,0.0044945380246055296,0.0044938568596769096,6.8116492861933861e-07,6.953505273242863e-05
3.932764129549593e-09,0.6097192778276466,3.7251414823875845e-06,2.7517310198802865e-08,2.6815641298248624e-08,5.3098527405623826e-12,7.6062495389151155e-10,0.0,0.0,5.9410079325667944e-05,1.659266647406657e-07,154.0,0.0,0.50873123760646466,1.0,18.999540424959775,0.0043112755750409452,2.7929451070232137e-05,0.012842503335378097,0.01807510060887052,0.1330571487631135,0.00038409657791077685,2.4831369184345583e-09,1.5156086544199135e-05,0.31705156040401783,2.4568980314174076e-12,0.00063247217806438986,7.3546072291666783e-05,0.0047266177688657486,0.0047259014315142655,7.1633735148095663e-07,7.1353086773008368e-05
4.064731764432364e-09,0.6097200846029769,3.8187831340193985e-06,2.9251261613553946e-08,2.8491816250561639e-08,5.9335558176468426e-12,8.2549849953743464e-10,0.0,0.0,6.228787854651468e-05,1.8241846204632057e-07,154.0,0.0,0.49756582546720568,1.0,18.99953592750078,0.0044088359635189702,2.734844104712135e-05,0.012886227204811909,0.018356270040563324,0.13603374806202345,0.0003854268633640631,2.5217597244996055e-09,1.5391870473036776e-05,0.32455504001408886,2.4654072864676246e-12,0.00065924171688388849,7.3820684756589303e-05,0.0049596880241131328,0.0049589363642981834,7.5165981494794417e-07,7.3133122924187098e-05
4.1966993993151346e-09,0.6097208953364498,3.9104034557282673e-06,3.1027828777354432e-08,3.020845158700666e-08,6.6028304111998226e-12,8.9306883612465563e-10,0.0,0.0,6.5173303331953611e-05,1.9974172204279196e-07,154.0,0.0,0.48665751565618742,1.0,18.999531808229388,0.0045040536661345599,2.6780781120470309e-05,0.012917408999660917,0.01862521651349347,0.13893635496343312,0.00038638060071648634,2.5587032733206394e-09,1.5617402863669565e-05,0.33190244173230826,2.4715079277913576e-12,0.00068581941133850379,7.4021970343888006e-05,0.0051935097038409246,0.0051927226077575946,7.8709608332893755e-07,7.4876037382788426e-05
4.3286670341979055e-09,0.6097217091651739,4.0000181471792115e-06,3.2846087851611412e-08,3.1964674025601952e-08,7.3188302057293005e-12,9.633013165906087e-10,0.0,0.0,6.8063637160097987e-05,2.1788574519341576e-07,154.0,0.0,0.4759998914658074,1.0,18.999528047103794,0.0045969826776541033,2.622613735977484e-05,0.012936793461880555,0.018882483279651186,0.14176667983527455,0.00038698013825822712,2.5940422061115054e-09,1.5833139388323846e-05,0.33909734786198026,2.4753429076392035e-12,0.00071218464417127257,7.4154269728545267e-05,0.0054278578080270666,0.0054270351959708942,8.2261205617049669e-07,7.6582684300418758e-05
