Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949)
4.876024606771022e-07,0.4295700985819866,2.1058232317904104e-06,1.3703798764396074e-06,0.00053552359971653185,8.2363780128390374e-08,0.0032388630226634742,0.0,0.0,0.0029306279724591825,0.018941675749811079,154.0,0.0,0.28546337488002282,1.0,18.948494458331872,0.020091166521669417,2.2467514664088323e-07,0.0081629514766165638,0.042002472667910788,0.11718056792108118,0.0013371498001967094,1.5661775539234789e-08,0.0001012213428083449,0.22528449937965714,1.4978318926098203e-11,0.11433259702406523,9.6872674188773497e-06,0.083772107424631773,0.033399991002573626,1.1883067102764217e-05,2.1844381003466247e-05,7.248889921559375e-06,0.074873816370088137,0.0002340058665523001,0.0067995979125507235,0.018142888453413906,0.023596716210250251,3.5732855484520634e-06,7.845201391015031e-13,9.6266030898090725e-11,1.4905322927482549e-09,3.0240328889446739e-05,0.0018826041842376652,0.00019474820227616694,0.00028758183944799389,6.8253819101106168e-05,0.00054511554025160613,1.5983692850966932e-10,0.00075746803350707046
4.932470676682387e-07,0.4295705066184489,2.0917036682156232e-06,1.38548376564842e-06,0.0005419232248260312,8.3558573493116099e-08,0.0033019827187994698,0.0,0.0,0.0029342217104077893,0.019127673472160989,154.0,0.0,0.28228553770357984,1.0,18.948224300737415,0.020048918276851936,2.2278488585251632e-07,0.0079978119108052356,0.041618185237583372,0.11771039671859397,0.001310083888825935,1.5518247421665945e-08,0.00010029372728934039,0.22683998395792368,1.4675135354233578e-11,0.1149391389053612,9.4913157853071706e-06,0.084179058399789522,0.033347676787171009,1.186427429987031e-05,2.1995473020040643e-05,7.2374259721990393e-06,0.075480723927470392,0.00023327810898523011,0.0068063916215489835,0.018366470225639,0.023619177504792362,3.6022671826296906e-06,7.773306172495871e-13,9.7044777273089653e-11,1.492361823730354e-09,3.0385510514023617e-05,0.0019096855922284405,0.0001975501019804117,0.00029174065360118481,6.924237833046266e-05,0.00055801224934628828,1.6214838220425823e-10,0.00077874422900422763
4.988916746593753e-07,0.42957090934373493,2.0776169539727185e-06,1.4005639427617484e-06,0.00054830307425467618,8.4750041405968139e-08,0.0033651849741325162,0.0,0.0,0.0029378429835473013,0.01931187153899994,154.0,0.0,0.27915668930434701,1.0,18.947958001624343,0.020004608637721719,2.209230944666661e-07,0.0078364975441395802,0.041236960585126346,0.11823000818123228,0.0012836453859461183,1.5375868990032787e-08,9.9373542120200929e-05,0.22838239284461889,1.4378979809051768e-11,0.1155334843668384,9.299902998461216e-06,0.084577789299506434,0.033294956498736226,1.1845340153102377e-05,2.2145293951816958e-05,7.2258757998307281e-06,0.076079633553252354,0.00023254536892003264,0.0068118074120715189,0.018587528011417075,0.023638831308585451,3.6308668521230666e-06,7.7019868462685614e-13,9.7813239823848236e-11,1.4940148497584889e-09,3.0527330759208428e-05,0.0019366019719965601,0.00020033492454889649,0.00029587422579073947,7.0224928192646059e-05,0.00057095626736419303,1.6444580650818141e-10,0.00080025166372461745
5.045362816505119e-07,0.42957130685786565,2.0635663407674084e-06,1.4156225846893444e-06,0.00055466357716329193,8.5938111385320387e-08,0.0034284612404807038,0.0,0.0,0.0029414921779835476,0.019494292123760956,154.0,0.0,0.27607581629847144,1.0,18.947695468427924,0.019958307214469711,2.1908916716654813e-07,0.0076789085933029102,0.040858818582093955,0.11873956434513176,0.001257817907108128,1.5234647432131335e-08,9.8460833756651951e-05,0.22991192228706717,1.4089668757260918e-11,0.11611590069881603,9.1129106645848197e-06,0.084968490239497582,0.033241877514938366,1.1826281451588582e-05,2.2293862889801483e-05,7.2142496461692154e-06,0.076670679962977939,0.00023180836203654328,0.0068159056410762291,0.018806072093617943,0.023655775435466264,3.6590909906190532e-06,7.6312470129030459e-13,9.8571592180743982e-11,1.4954974041131674e-09,3.0665873804744143e-05,0.0019633518750558914,0.00020310251984030698,0.00029998232832764124,7.1201414436784314e-05,0.00058394441043028858,1.6672907487269485e-10,0.00082198721593485077
5.101808886416484e-07,0.4295716992579865,2.0495548815487058e-06,1.4306618535319275e-06,0.00056100515494418265,8.7122714108369766e-08,0.0034918032595689982,0.0,0.0,0.0029451696506230651,0.01967495716032645,154.0,0.0,0.27304193142428757,1.0,18.947436611458158,0.019910081804063805,2.1728251455491247e-07,0.0075249480201514422,0.040483775410228497,0.11923922402180345,0.0012325855195058056,1.5094588566378124e-08,9.7555639804069869e-05,0.2314287643749722,1.3807023724727549e-11,0.11668664911429127,8.9302236464097014e-06,0.085351346384631127,0.033188484453103101,1.1807114003582769e-05,2.2441198520304444e-05,7.2025571545753044e-06,0.077253995616204413,0.00023106775960439116,0.0068187447127222014,0.019022113657858331,0.023670104273929772,3.686945924118264e-06,7.5610895870193479e-13,9.9320005050287756e-11,1.496815310167604e-09,3.080122127134469e-05,0.0019899339882514474,0.00020585275172682412,0.00030406475457887193,7.2171787841237124e-05,0.00059697357176097807,1.6899807245190269e-10,0.00084394779580591764
5.214701026239216e-07,0.4295724690947865,2.0216607045957011e-06,1.4606908450916252e-06,0.00057363318156511238,8.9481255653836661e-08,0.0036186529170070389,0.0,0.0,0.0029526107267910224,0.020031107097356601,154.0,0.0,0.26711130314550185,1.0,18.946929581258431,0.019808121409660727,2.1374875263716803e-07,0.0072275372112991535,0.039743033324532488,0.12020947349304552,0.0011838444842097475,1.4817975891086879e-08,9.5767904875786788e-05,0.23442513467490719,1.3261042435755483e-11,0.11779415732514359,8.5773208529677985e-06,0.08609424097304369,0.033080921794061663,1.1768511562993475e-05,2.2732242640720682e-05,7.1790089626870855e-06,0.078397953222715117,0.00022957824760336566,0.0068208694529316169,0.019446738128693176,0.023691277205556045,3.7415729422122675e-06,7.422530463449154e-13,1.0078768055164343e-10,1.4989794635500205e-09,3.1062643607736748e-05,0.0020425902276724976,0.00021130064654496726,0.00031215185053173704,7.4094022848892089e-05,0.00062314290163017691,1.7349285080545832e-10,0.00088853184224587007
5.316303952079674e-07,0.42957314539043673,1.9967167787687328e-06,1.4876720612111659e-06,0.00058493774876839451,9.1591450437590846e-08,0.0037329652384106957,0.0,0.0,0.0029594074780719473,0.020345853023868248,154.0,0.0,0.26192504072885503,1.0,18.946484982530201,0.019710421632124091,2.1065604280328782e-07,0.0069713570487961026,0.0390870591936162,0.12105038194971925,0.0011418618089376587,1.4573034555051696e-08,9.4184860309267583e-05,0.23708032281923452,1.2790766106573701e-11,0.1187535104870613,8.2733415212991545e-06,0.086737777778822064,0.032983438564642004,1.1733538172535608e-05,2.2990143973768703e-05,7.157674555789656e-06,0.079402358587825905,0.00022823131470168199,0.0068190226170425066,0.019820470068981667,0.02370226949779481,3.7895358378476383e-06,7.2998359497160111e-13,1.0207624824119852e-10,1.5004184807116393e-09,3.1287763976084211e-05,0.0020893963503609576,0.00021614326454494183,0.00031934074349087693,7.5802728369720254e-05,0.00064680595649261566,1.7748841122118602e-10,0.00092939675575494146
5.417906877920132e-07,0.42957380653521565,1.9719391998866996e-06,1.5146234358629579e-06,0.000596187194543701,9.3689466218755572e-08,0.0038473744224460631,0.0,0.0,0.0029663003264193064,0.020655240630225846,154.0,0.0,0.25687677939074577,1.0,18.946051021364489,0.019607464414500196,2.0764321462325413e-07,0.0067255425199249201,0.038441234744326661,0.12186155642996692,0.0011015789865476957,1.4331898085910005e-08,9.2626406389730492e-05,0.23969721234963901,1.23395309787539e-11,0.11967885623650507,7.9816617628066525e-06,0.087358564796847518,0.032885523767346034,1.1698419977580016e-05,2.3244322580552341e-05,7.136251814080594e-06,0.080383673511353823,0.00022688143561135025,0.0068139190827456245,0.020186302660497923,0.023706112057376459,3.836395983657775e-06,7.1790473440901216e-13,1.0333513370029353e-10,1.5014057661602066e-09,3.1503691208746801e-05,0.0021356438594392632,0.00022092807214167033,0.00032644407943570216,7.749106522511957e-05,0.00067055700888524878,1.8143641936219797e-10,0.00097094422486644139
5.51950980376059e-07,0.42957445302405955,1.9473398898494738e-06,1.5415570207841883e-06,0.00060738369449594108,9.5774999186163686e-08,0.0039618415798960875,0.0,0.0,0.0029732905973614884,0.020959388620478209,154.0,0.0,0.25196160802126383,1.0,18.945627266516436,0.019499585423900002,2.0470734597791131e-07,0.0064896186262896607,0.037805552272686546,0.12264381652457763,0.0010629180481855761,1.4094562563265769e-08,9.1092517784966028e-05,0.24227678669874106,1.190646367044619e-11,0.12057151329953761,7.7017179679094558e-06,0.087957519993970043,0.032787359256001687,1.1663221337724075e-05,2.3494874121061008e-05,7.1147799982306866e-06,0.081342589722370767,0.00022553126436153717,0.0068058339281587346,0.020544326175795932,0.023703246640991694,3.882186416590358e-06,7.0601626831893866e-13,1.0456522797595914e-10,1.5019686148290739e-09,3.1710818757195878e-05,0.0021813291044633673,0.0002256546904567799,0.00033346127697068674,7.9158895273195127e-05,0.00069438058821080003,1.8533655209087011e-10,0.0010131574506721964
5.621112729601049e-07,0.42957508533509997,1.922929392487446e-06,1.5684847032965424e-06,0.00061852934403075911,9.7847770923449192e-08,0.0040763301742308194,0.0,0.0,0.0029803794623607916,0.021258412950799534,154.0,0.0,0.24717483385020161,1.0,18.945213309985185,0.019387104666301076,2.018456474320456e-07,0.0062631341221619881,0.037179982181864676,0.12339795373265731,0.0010258049357714386,1.3861015968506249e-08,8.958311682186502e-05,0.24481999341654653,1.1490734607030124e-11,0.12143274576639297,7.4329747096522106e-06,0.088535519287520292,0.032689109194359821,1.1628000331873492e-05,2.3741890762898215e-05,7.0932945375668763e-06,0.082279776231683407,0.0002241831717191507,0.0067950249777283906,0.020894636249697982,0.023694087692588996,3.9269390887228689e-06,6.943175946924642e-13,1.0576739262305376e-10,1.5021326454693896e-09,3.1909518976624691e-05,0.0022264493653342192,0.00023032283698644346,0.00034039189951590431,8.0806114937769831e-05,0.00071826194409254458,1.8918856675770469e-10,0.0010560199991464497
5.722715655441507e-07,0.4295757039303904,1.8987170147782401e-06,1.595418205587979e-06,0.00062962615960196336,9.9907526739686223e-08,0.0041908058726794666,0.0,0.0,0.002987567966797197,0.021552426805720431,154.0,0.0,0.24251197038282776,1.0,18.944808765547045,0.019270327232432452,1.9905545480681144e-07,0.0060456603648052585,0.036564476248036187,0.12412473272802986,0.00099016928926418221,1.3631239361951225e-08,8.8098081101901219e-05,0.24732774587212999,1.1091555638113408e-11,0.12226376526150738,7.174923371711173e-06,0.089093398731281734,0.032590922221280211,1.1592809525973104e-05,2.3985461346987246e-05,7.0718274983732707e-06,0.083195879712569587,0.00022283927947283844,0.0067817335970476976,0.021237333059968038,0.023679024194599978,3.9706848857792407e-06,6.8280776487569909e-13,1.0694246065954387e-10,1.5019219136616036e-09,3.2100144386785373e-05,0.0022710027530428631,0.00023493231524899158,0.00034723563985192399,8.2432651513354171e-05,0.00074218702330813423,1.9299229261092577e-10,0.0010995158041324977
5.824318581281965e-07,0.42957630925701445,1.8747109638016122e-06,1.6223690844680018e-06,0.00064067607998621228,1.0195403412333379e-07,0.0043052364061724035,0.0,0.0,0.0029948570543812626,0.021841540587993345,154.0,0.0,0.23796872597707974,1.0,18.944413267288265,0.019149544007434741,1.9633422215300282e-07,0.0058367901309841191,0.035958970596060222,0.12482489256129305,0.00095594431498209924,1.3405208095212308e-08,8.663725131509294e-05,0.24980092486676253,1.0708178562518073e-11,0.12306573305558323,6.9270807720821201e-06,0.089631956600218998,0.032492933350994332,1.1557696655923143e-05,2.4225671544665043e-05,7.0504080005705738e-06,0.084091524923894725,0.00022150149088379824,0.0067661854924491631,0.021572520588951129,0.023658421417560773,4.0134536462584335e-06,6.7148554412768141e-13,1.080912358685493e-10,1.5013590186601794e-09,3.2283028871973777e-05,0.0023149881172097012,0.0002394830054202923,0.00035399230582428373,8.4038459748158079e-05,0.00076614244741016126,1.9674762285249891e-10,0.0011436291693758482
5.925921507122423e-07,0.42957690174466884,1.8509184390939965e-06,1.6493487332824725e-06,0.00065168096808772464,1.0398708156052941e-07,0.0044195914558677434,0.0,0.0,0.0030022475764403915,0.022125861958321023,154.0,0.0,0.23354099454904476,1.0,18.944026468562249,0.019025032270142708,1.9367951603177479e-07,0.005636136649889459,0.035363387564672465,0.12549914766480394,0.00092306649557434442,1.3182892285126255e-08,8.520043434812566e-05,0.25224037997573578,1.0339891879442603e-11,0.12383976208029679,6.6889879562087747e-06,0.090151955179634938,0.032395264962019325,1.1522704965104612e-05,2.4462603988324521e-05,7.0290624234359729e-06,0.0849673153317239,0.00022017150872444426,0.0067485915617316655,0.021900306154657424,0.023632622344501426,4.055274193095812e-06,6.6034943571943041e-13,1.0921449622342814e-10,1.5004651904953918e-09,3.2458488695320396e-05,0.002358404979221252,0.00024397485700459372,0.00036066180981522445,8.5623519331104884e-05,0.00079011548997174805,2.0045450878359854e-10,0.0011883447659123232
6.027524432962881e-07,0.4295774818108924,1.8273457104372796e-06,1.6763683839469923e-06,0.00066264261300811602,1.0600647733873268e-07,0.0045338425416853491,0.0,0.0,0.0030097403009497798,0.022405495875176994,154.0,0.0,0.22922484650102196,1.0,18.943648040745813,0.018897056286921461,1.9108900995316639e-07,0.0054433324066231357,0.03477763743043704,0.12614818884759679,0.00089147554036726588,1.2964257701723241e-08,8.3787408972212381e-05,0.25464693087556484,9.9860202322934809e-12,0.124586918941349,6.4602088468803083e-06,0.090654122517935393,0.03229802781104732,1.1487873580296814e-05,2.4696338400653848e-05,7.0078146351213247e-06,0.085823833746438025,0.00021885085205699666,0.0067291487121375363,0.022220799945141787,0.023601949051034667,4.096174361866731e-06,6.4939772500728018e-13,1.1031299175925375e-10,1.4992603744148369e-09,3.2626823489466263e-05,0.0024012534682261708,0.0002484078826628725,0.00036724415890275475,8.7187832533445602e-05,0.00081409405258923398,2.0411295433840333e-10,0.0012336476281359951
6.118967066219293e-07,0.42957799358427556,1.8063226831958111e-06,1.7007294252979701e-06,0.00067247254125294895,1.0781211788398976e-07,0.0046365574831891314,0.0,0.0,0.0030165717144485251,0.022653243219156394,154.0,0.0,0.22543260412222546,1.0,18.943314354886148,0.018779124379584896,1.888106043542979e-07,0.0052762306657499619,0.034258787072941596,0.12671132072872157,0.0008640965676169573,1.2770602757357961e-08,8.253582584749794e-05,0.25678534802551167,9.6793298482686367e-12,0.12523723019260533,6.2619279434784385e-06,0.091091402939723357,0.032210966239217112,1.1456691763039843e-05,2.4904028705181384e-05,6.9887931498655977e-06,0.086578688263659706,0.00021767135727411585,0.0067102213883229508,0.022503102862199604,0.023570426075714832,4.1322198227913017e-06,6.3969727903456913e-13,1.1128106223489361e-10,1.4979256619413568e-09,3.2772467929652041e-05,0.0024393316938283996,0.00025234736548729558,0.00037309382969442521,8.8577994402212052e-05,0.00083566996673636125,2.0736417997653933e-10,0.0012749102374508029
6.210409699475705e-07,0.4295784959077918,1.7854855333664976e-06,1.7251397998109996e-06,0.00068227003765952417,1.096064459261418e-07,0.0047391481422415643,0.0,0.0,0.0030234869477378124,0.022897349339207864,154.0,0.0,0.22172506189750391,1.0,18.942986980670796,0.018658765982298642,1.8658084144610618e-07,0.0051149612027832905,0.033747741930543716,0.12725504295232651,0.000837673700412628,1.2579868992900473e-08,8.1303122178245322e-05,0.25889831174881289,9.3833494488568256e-12,0.12586731930476605,6.0705674594990292e-06,0.0915152895285819,0.032124402130442799,1.1425692098544421e-05,2.5109245215377192e-05,6.9698827805818004e-06,0.087318785205587793,0.00021650140199373004,0.0066900705819023104,0.022779673927733949,0.023535408203728136,4.1675605057208148e-06,6.3014315905226808e-13,1.1223017124677309e-10,1.4963671350526916e-09,3.2912768129359407e-05,0.0024769508986257354,0.00025623933914578265,0.00037887309701519449,8.9951398386470887e-05,0.00085723305941209959,2.1057627562274694e-10,0.0013166262966840712
6.301852332732117e-07,0.42957898905858466,1.7648372461506999e-06,1.7496073661629674e-06,0.00069203626065644102,1.1138935813039256e-07,0.0048415971477007835,0.0,0.0,0.0030304864368204828,0.02313788526063023,154.0,0.0,0.2180996864250731,1.0,18.942665711778186,0.018536149025478746,1.8439822567730512e-07,0.0049592922957078555,0.033244418624103905,0.12777981391797208,0.00081216896978513712,1.2392024906311759e-08,8.008909435081908e-05,0.26098636264302916,9.0976537179773108e-12,0.12647787520114664,5.8858524693680783e-06,0.091926248605007713,0.032038396563592184,1.1394896141862129e-05,2.531204050736312e-05,6.9510966763582869e-06,0.088044508809459049,0.00021534178475658675,0.0066688137150337379,0.023050597524508342,0.023497092067405901,4.202214761875953e-06,6.2073378694093898e-13,1.1316081231256555e-10,1.4945969872811653e-09,3.3047911733593737e-05,0.0025141121926879019,0.0002600839182368393,0.00038458212433652178,9.1308083886288975e-05,0.00087877572482776621,2.1374933213498886e-10,0.0013587856365567727
