Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19)
3.205017155393957e-07,0.5381789785026819,4.1431707968873288e-06,1.1379261427504974e-06,0.00017194989026542555,5.2627956763078369e-08,0.00067208907597296605,0.0,0.0,0.0028808483195107591,0.0093378889233174077,154.0,0.0,0.40992640785697493,1.0,18.972705282178662,0.021115109088632431,3.3756971204261135e-07,0.014834943741074677,0.057349431524884198,0.10795759648331058,0.001874445341123103,1.6790282837168713e-08,0.00010840430946611852,0.19750456751194576,2.0671865664003548e-11,0.071254383389151354,1.8334166056950201e-05,0.067636379901468119,0.037995179563563394,1.0659257713646827e-05,1.9574482484152457e-05,6.4856177708507574e-06,0.03744505961137639,0.00022509320151214339,0.0050342202365214559,0.0094401322468000391,0.011847339578778135,1.8585766346135793e-06,8.2864993397700311e-13,3.9429927746176802e-11,7.9116205356472401e-10,1.4904835539412872e-05,0.00067136864876879356,5.3346496624195395e-05,0.00010371231245530764,1.8584521908556622e-05,7.9250255394277506e-05,5.8535361159197103e-11,0.00012452387391299533,0.00022516409275294159,1.0440070203504898e-05,1.5905482118768711e-06,2.0098873821440344e-07,8.6813091286043636e-10,3.2105067867803412e-09,9.1414268552077297e-06,3.126912083658005e-15,1.7948020382224025e-15,9.2307244554001069e-06,1.9467332885099294e-10,2.8908780432860397e-07,5.8580999928062298e-12,5.2381473384049963e-13,4.5076100761105592e-11,9.2210503708934866e-06,9.2210503708934866e-06
3.223426090859456e-07,0.5381793228363903,4.1400195241119094e-06,1.1453512463924493e-06,0.0001729227275488527,5.3137605192646016e-08,0.00068012367439894644,0.0,0.0,0.0028823503915882342,0.0094065246314401531,154.0,0.0,0.40815943345045619,1.0,18.972599083497997,0.021135131303839996,3.3640149951629147e-07,0.01472278397723226,0.057239556991358492,0.1082939531926049,0.001860264445079761,1.6758010172408941e-08,0.0001081959459584294,0.19827909208335365,2.0515475182302464e-11,0.071574885700600013,1.8195573633062245e-05,0.067896793407927994,0.038008963732434661,1.0663058263947923e-05,1.9651437618082202e-05,6.4879302407791345e-06,0.037687929853286263,0.00022527713914446241,0.0050620553191469964,0.0095336988799225413,0.011883097878737927,1.8706416617863947e-06,8.2705718950210212e-13,3.9685380856786049e-11,7.936369393953355e-10,1.4974310697760725e-05,0.00067834495496950852,5.3900973756319409e-05,0.00010479751213700114,1.877955162170212e-05,8.0566891693462816e-05,5.9147849273440103e-11,0.00012674675708268868,0.00022861601056060074,1.0472699463700441e-05,1.6125377464262199e-06,2.0376663389931999e-07,8.8013294982834146e-10,3.2572025213664163e-09,9.2744590234419742e-06,3.1701296074970483e-15,1.8196082680739451e-15,9.404183691757377e-06,1.9833153473981798e-10,2.9334975519543922e-07,5.9444274547911829e-12,5.315372065112597e-13,4.5740361640596258e-11,9.4337071687874761e-06,9.4337071687874761e-06
3.2418350263249547e-07,0.5381796640295097,4.1367978471781305e-06,1.1527596909919053e-06,0.00017389078181422426,5.3647797756071267e-08,0.00068817972474117281,0.0,0.0,0.002883831668367946,0.0094749852546330664,154.0,0.0,0.40640293738115851,1.0,18.972493463203836,0.021154543407849676,3.3524016675653616e-07,0.014611455307918776,0.057128997029307405,0.10862818766345034,0.001846188756577268,1.672553784817016e-08,0.00010798629321124304,0.19905093443438088,2.036024467284127e-11,0.071893388717028842,1.8058007798514908e-05,0.068155238148057171,0.038021849274705401,1.0666607058334811e-05,1.9728126032134766e-05,6.4900895324402323e-06,0.037929946781932872,0.00022545000255195914,0.0050894914966477358,0.0096271303037865266,0.011918321072637943,1.8826643158870805e-06,8.2545458876888961e-13,3.9939933801368668e-11,7.9607668192311965e-10,1.5043278935891388e-05,0.00068532682908178282,5.4455894200424609e-05,0.00010588362035140077,1.8974746844741393e-05,8.1893215755137562e-05,5.9760850165062413e-11,0.00012899052298195201,0.00023208857078854396,1.0505122872103541e-05,1.6346210305797018e-06,2.0655635497345399e-07,8.9218615608909198e-10,3.3041288806303168e-09,9.408149171973724e-06,3.2135311065809019e-15,1.8445200970391536e-15,9.5791993520527971e-06,2.0202256517157488e-10,2.9763331170568543e-07,6.031191872210628e-12,5.3929882768400354e-13,4.6407984747691939e-11,9.6494841100711498e-06,9.6494841100711498e-06
3.2602439617904536e-07,0.538180002122381,4.1335071619372999e-06,1.1601514224328166e-06,0.00017485407122910083,5.4158519640654691e-08,0.00069625681433761375,0.0,0.0,0.0028852928260727777,0.0095432702401081603,154.0,0.0,0.40465683801817104,1.0,18.972388416788064,0.021173351334632554,3.3408566850540058e-07,0.01450095501341399,0.05701777370072611,0.10896031257871643,0.001832217928577717,1.6692872311042467e-08,0.00010777539319514322,0.19982011034637492,2.0206170986944318e-11,0.07220990214765019,1.7921465208164281e-05,0.068411728734996471,0.038033857469282728,1.0669910056339082e-05,1.9804549296732674e-05,6.4920992644415845e-06,0.038171109478326658,0.0002256120428489213,0.0051165303129055636,0.0097204214675009563,0.011953014514519654,1.8946445506629437e-06,8.2384245553121161e-13,4.0193585640647191e-11,7.9848162722613144e-10,1.5111743812490194e-05,0.00069231390826593605,5.5011229104302016e-05,0.00010697057997992756,1.9170097256789825e-05,8.322916007436438e-05,6.0374331595894212e-11,0.00013125513748740914,0.000235581609882056,1.0537341659559e-05,1.6567966655982564e-06,2.0935772464705825e-07,9.0428976821349532e-10,3.3512828708056179e-09,9.542488771112113e-06,3.2571138304784354e-15,1.8695359464104391e-15,9.7557620889521984e-06,2.0574622301366723e-10,3.0193819776660673e-07,6.1183876485833793e-12,5.4709909709057006e-13,4.7078927019427443e-11,9.8683968669884668e-06,9.8683968669884668e-06
3.2786528972559526e-07,0.5381803371547422,4.1301488380174006e-06,1.1675263891092623e-06,0.00017581261412170015,5.4669756261229462e-08,0.00070435453516982331,0.0,0.0,0.0028867345186936646,0.0096113790741701004,154.0,0.0,0.40292105453352872,1.0,18.97228393976761,0.021191560965632527,3.329379379809272e-07,0.014391280224130699,0.056905908578310828,0.1092903405244192,0.0018183515950818871,1.6660019881018885e-08,0.00010756328627392403,0.20058663547293235,2.0053249228847484e-11,0.072524435761320061,1.7785942331095269e-05,0.068666279732337132,0.038045009089555423,1.0672973102121432e-05,1.988070896957628e-05,6.4939630021323153e-06,0.038411417169161473,0.00022576350608091047,0.0051431734083333524,0.0098135674563459702,0.011987183531437176,1.9065823271144761e-06,8.2222109462431287e-13,4.0446335601452921e-11,8.0085212010901673e-10,1.5179708888184193e-05,0.00069930583535542112,5.5566950067090371e-05,0.00010805833479402689,1.9365592697779726e-05,8.4574656783209951e-05,6.0988261830927326e-11,0.00013354056533024746,0.00023909496515698545,1.056935704750536e-05,1.6790632591565003e-06,2.121705669506527e-07,9.164430262436487e-10,3.3986615062370167e-09,9.677469314105218e-06,3.3008750415163995e-15,1.8946542448033683e-15,9.9338624118416907e-06,2.0950230811175703e-10,3.0626413797995218e-07,6.2060092044101745e-12,5.5493751572102054e-13,4.7753145523296288e-11,1.0090460907619898e-05,1.0090460907619898e-05
3.2970618327214515e-07,0.5381806691656101,4.1267242203244238e-06,1.1748845417681063e-06,0.00017676642896392536,5.5181493247575288e-08,0.00071247248367160962,0.0,0.0,0.0028881573795817832,0.009679311279471985,154.0,0.0,0.4011955068647105,1.0,18.972180027682903,0.021209178132056437,3.3179693658152713e-07,0.014282427933975952,0.056793422772419291,0.10961828399395591,0.0018045893729800456,1.6626986721581372e-08,0.00010735001278929337,0.20135052534553752,1.9901476243164219e-11,0.072836999379776834,1.7651435467243456e-05,0.06891890565286711,0.038055324432884986,1.0675801872736123e-05,1.9956606596208349e-05,6.4956841879800881e-06,0.038650869216893681,0.0002259046334753786,0.0051694225120111929,0.009906563484080708,0.012020833423110418,1.918477613003469e-06,8.2059081903836464e-13,4.0698183036585116e-11,8.03188503170826e-10,1.5247177723849196e-05,0.00070630225859910341,5.6123029117941461e-05,0.00010914682941480968,1.9561223161187728e-05,8.5929637687861795e-05,6.1602609613664048e-11,0.00013584677016651066,0.00024262847478684124,1.0601170248388032e-05,1.7014194253199453e-06,2.1499470671885909e-07,9.286451737465909e-10,3.4462618094908183e-09,9.8130823174663495e-06,3.3448120145359254e-15,1.9198734280161824e-15,1.0113490696574168e-05,2.1329061749534244e-10,3.1061085765572355e-07,6.2940509712072468e-12,5.6281358584893311e-13,4.8430597411821558e-11,1.0315691503267538e-05,1.0315691503267538e-05
3.3154707681869505e-07,0.5381809981932244,4.1232346294552403e-06,1.1822258334587411e-06,0.00017771553436301781,5.5693716441232887e-08,0.00072061026071551678,0.0,0.0,0.0028895620220498359,0.0097470664139974409,154.0,0.0,0.39948011570889713,1.0,18.972076676100418,0.02122620861511354,3.3066259117631536e-07,0.014174395006816087,0.056680336941084555,0.10994415538859414,0.001790930862675589,1.6593778890389273e-08,0.00010713561114767527,0.20211179537426377,1.9750846244937766e-11,0.073147602873986237,1.7517940755277253e-05,0.069169620956058761,0.03806482332884166,1.0678401956207331e-05,2.003224371008019e-05,6.4972662371382102e-06,0.038889465116169863,0.00022603566149250991,0.0051952794382498155,0.0099994048908600783,0.012053969460844107,1.930330382673314e-06,8.1895191640833545e-13,4.0949127458541302e-11,8.0549111787463831e-10,1.5314153879304219e-05,0.00071330283162415308,5.66794387139719e-05,0.00011023600930743881,1.9756978793020083e-05,8.7294034287817046e-05,6.2217344165312651e-11,0.00013817371459929131,0.00024618197781893833,1.0632782465704569e-05,1.7238637846863979e-06,2.1782996962392479e-07,9.4089545780811755e-10,3.4940808117379616e-09,9.9493193220592569e-06,3.3889220374039908e-15,1.9451919393242708e-15,1.0294637189053286e-05,2.1711094545330897e-10,3.1497808284548066e-07,6.3825074000531146e-12,5.7072681109131254e-13,4.9111239987704888e-11,1.0544103728146333e-05,1.0544103728146333e-05
3.3338797036524494e-07,0.5381813242751775,4.1196813618448393e-06,1.1895502195085103e-06,0.00017865994905600163,5.6206411894526603e-08,0.00072876747164020753,0.0,0.0,0.0028909490397303699,0.0098146440704608186,154.0,0.0,0.39777480252467734,1.0,18.971973880611099,0.02124265814577744,3.2953487395840424e-07,0.014067178180748725,0.0565666712907886,0.11026796701702471,0.0017773756488546697,1.6560402278636649e-08,0.0001069201202802725,0.20287046084722127,1.9601356408057049e-11,0.073456256161280112,1.7385454178072295e-05,0.069418440045319607,0.038073525142976287,1.0680778756039109e-05,2.0107621832501539e-05,6.4987124181843729e-06,0.039127204491780004,0.0002261568218226506,0.0052207460842090539,0.010092087142454726,0.012086596886310925,1.9421406169487332e-06,8.1730469189563873e-13,4.1199168489599682e-11,8.0776030301250783e-10,1.5380640912135302e-05,0.00072030721345218345,5.7236151740641948e-05,0.00011132582078355146,1.9952849892251663e-05,8.8667777790523472e-05,6.2832435183141194e-11,0.00014052136018948835,0.00024975531419621494,1.0664194893964228e-05,1.7463949645739521e-06,2.2067618218088749e-07,9.5319312924160833e-10,3.5421155531862695e-09,1.0086171894341393e-05,3.4332024111066159e-15,1.9706082295325252e-15,1.0477292007384894e-05,2.2096308357934594e-10,3.1936554038171948e-07,6.4713729523475384e-12,5.7867669648049909e-13,4.9795030633515755e-11,1.077571245729887e-05,1.077571245729887e-05
3.3522886391179483e-07,0.5381816474483727,4.1160656901018567e-06,1.1968576574796351e-06,0.00017959969190310261,5.6719565867910759e-08,0.00073694372624397424,0.0,0.0,0.0028923190070961149,0.00988204387541931,154.0,0.0,0.39607948952793248,1.0,18.971871636834077,0.0212585324049289,3.2841370068279531e-07,0.013960774073908432,0.056452445586407871,0.1105897310956854,0.0017639233009458597,1.6526862691630882e-08,0.00010670357653131147,0.20362653693104235,1.945299975160282e-11,0.073762969202050666,1.7253971569642839e-05,0.069665377265596504,0.038081448783921182,1.0682937616356274e-05,2.0182742472682898e-05,6.5000260071469615e-06,0.039364087095529625,0.00022626834141926871,0.0052458244267731442,0.010184605828447307,0.012118720910533641,1.9539083029786812e-06,8.1564941368517678e-13,4.1448305919422127e-11,8.0999639649367256e-10,1.5446642376509117e-05,0.00072731506847182844,5.7793141510514407e-05,0.00011241621099717427,2.0148826910083702e-05,9.0050799128812352e-05,6.3447852842016225e-11,0.00014288966747512941,0.00025334832477238116,1.0695408718715732e-05,1.7690115991197681e-06,2.2353317178206179e-07,9.6553744250650814e-10,3.5903630834549958e-09,1.0223631627422118e-05,3.4776504502690204e-15,1.9961207572753447e-15,1.0661445145142398e-05,2.2484682084075638e-10,3.2377295791330848e-07,6.5606421133320029e-12,5.866627485276674e-13,5.0481926914697468e-11,1.101053236597772e-05,1.101053236597772e-05
3.368856681036897e-07,0.5381819358466547,4.1127592614534872e-06,1.2034198278649987e-06,0.00018044148173140099,5.7181785300181458e-08,0.00074431831907939875,0.0,0.0,0.0028935378584069109,0.0099425513566384262,154.0,0.0,0.39456219435363205,1.0,18.971780085549764,0.021272332033106453,3.2741022666173821e-07,0.013865702358563343,0.0563491795629407,0.11087757812880138,0.0017519037699768702,1.6496542363752583e-08,0.00010650781798756549,0.20430480390932612,1.9320445650637958e-11,0.074037360294578594,1.7136492049602682e-05,0.069886023569209546,0.038087929963223494,1.0684698492606553e-05,2.0250132138475059e-05,6.5010974282762859e-06,0.039576548800794975,0.0002263606497121006,0.0052680646355108933,0.010267729257313571,0.012147206403792226,1.9644628363604509e-06,8.1415302366737088e-13,4.1671756932125362e-11,8.1198086379804748e-10,1.5505631466903e-05,0.00073362483480367746,5.8294647228603626e-05,0.00011339801405723083,2.0325289025343033e-05,9.1303393575082982e-05,6.4001983769370148e-11,0.00014503877629850766,0.00025659872499202391,1.0723332327129625e-05,1.7894385109163919e-06,2.2611353486831453e-07,9.7668659029361621e-10,3.6339653650672423e-09,1.034785758525284e-05,3.5177948314283276e-15,2.0191630479440941e-15,1.0828455657376102e-05,2.2836902501343882e-10,3.2775647512718892e-07,6.6413248936802147e-12,5.9388071133113634e-13,5.1102753875824936e-11,1.1224627798114638e-05,1.1224627798114638e-05
3.3854247229558457e-07,0.5381822219452662,4.109404192258162e-06,1.2099682098094518e-06,0.00018127951664474181,5.7644355440901329e-08,0.00075170774662202311,0.0,0.0,0.0028947437422396061,0.01000291427561373,154.0,0.0,0.39305288128471783,1.0,18.971688974469068,0.021285674323839144,3.2641198041070992e-07,0.013771283491816073,0.056245489351631581,0.11116378524439022,0.0017399668665067009,1.6466098635832632e-08,0.00010631126243585024,0.20498099655626736,1.9188802235681441e-11,0.074310195201849921,1.7019819023873422e-05,0.070105167499284471,0.038093808934946335,1.0686290717582102e-05,2.0317315539686853e-05,6.5020662391769486e-06,0.039788316410459705,0.00022644548791535594,0.0052899935277754186,0.010350713678778321,0.01217529209096539,1.9749828994109254e-06,8.1265053888743713e-13,4.189447595568353e-11,8.1393904143312727e-10,1.5564232705631578e-05,0.00073993690970946061,5.8796336973603973e-05,0.00011438020641602908,2.050182257362514e-05,9.2563396218153408e-05,6.4556334417869038e-11,0.00014720455815829124,0.00025986481844320736,1.0751096871520609e-05,1.8099325543649346e-06,2.2870236366374399e-07,9.878723790794864e-10,3.6777354868069585e-09,1.0472562466962902e-05,3.5580709191116413e-15,2.0422809362413503e-15,1.0996664142989344e-05,2.3191649410790185e-10,3.317557426983971e-07,6.7223261418288739e-12,6.0112721310856349e-13,5.1726031341423226e-11,1.1441346426976055e-05,1.1441346426976055e-05
3.4019927648747944e-07,0.5381825057685918,4.1060013633291758e-06,1.216502776731679e-06,0.00018211381061156924,5.8107266685253761e-08,0.00075911173342847619,0.0,0.0,0.002895937040627712,0.010063132425148603,154.0,0.0,0.39155149513510257,1.0,18.971598300453415,0.021298563317513432,3.2541893959746838e-07,0.013677514786995255,0.056141388488813809,0.11144836116230301,0.001728112248864609,1.6435535455368896e-08,0.00010611393588976062,0.20565512568368907,1.9058066780046796e-11,0.074581481258899976,1.6903949181226301e-05,0.07032281938526759,0.038099098587655811,1.0687717889515408e-05,2.0384293752174766e-05,6.5029346179135442e-06,0.03999938998841919,0.00022652301204942619,0.0053116126937123717,0.010433556121282168,0.012202981704720098,1.9854684949527195e-06,8.1114216268836176e-13,4.211646307097366e-11,8.158711708750316e-10,1.5622448672043448e-05,0.00074625105929558935,5.9298192146376623e-05,0.00011536275123913715,2.0678420899348331e-05,9.3830756223681929e-05,6.5110883997547411e-11,0.00014938698229327249,0.00026314649101640035,1.0778703198099994e-05,1.8304927481851019e-06,2.3129953416275758e-07,9.9909427329383496e-10,3.7216713183823752e-09,1.0597740202134202e-05,3.598476784085968e-15,2.0654733148152387e-15,1.1166063068278842e-05,2.3548906924050026e-10,3.357705638769939e-07,6.8036418693083848e-12,6.0840189735757729e-13,5.23517286217082e-11,1.1660698543301525e-05,1.1660698543301525e-05
3.418560806793743e-07,0.538182787342086,4.1025516405704727e-06,1.2230235034195659e-06,0.00018294437766677279,5.8570509559234493e-08,0.00076653000697858261,0.0,0.0,0.0028971181242143582,0.0101232056182201,154.0,0.0,0.39005798120818408,1.0,18.971508060384078,0.02131100302182028,3.244310524206363e-07,0.013584393491580009,0.056036890235993071,0.11173131454222644,0.0017163395670522744,1.6404856712099408e-08,0.00010591586292925562,0.20632720202431143,1.8928234367265405e-11,0.074851225821132711,1.6788879128650437e-05,0.070538989512305764,0.038103811527067315,1.0688983563267021e-05,2.0451067843917263e-05,6.5037047388839137e-06,0.040209769674701502,0.00022659337509830214,0.0053329237683434,0.010516253690407656,0.012230278955117526,1.995919629601211e-06,8.0962807840192966e-13,4.2337718456396787e-11,8.1777749271937315e-10,1.5680281940396511e-05,0.000752567053140586,5.9800194423356771e-05,0.0001163456122369939,2.0855077445372489e-05,9.5105422619205343e-05,6.5665612027098144e-11,0.00015158601731580934,0.00026644362923758456,1.0806152147235743e-05,1.8511181158732805e-06,2.3390492296769074e-07,1.0103517399336074e-09,3.7657707366249421e-09,1.0723384740547017e-05,3.6390105065714242e-15,2.0887390817402495e-15,1.1336644825679021e-05,2.3908658996983681e-10,3.3980074253920747e-07,6.8852681042279531e-12,6.157044087101854e-13,5.297981515413746e-11,1.1882694304512188e-05,1.1882694304512188e-05
3.4351288487126917e-07,0.5381830666906884,4.099055875670244e-06,1.2295303659599909e-06,0.00018377123190383018,5.9034074713894669e-08,0.0007739622975765192,0.0,0.0,0.002898287352921157,0.010183133686810206,154.0,0.0,0.38857228527854565,1.0,18.971418251160166,0.021322997412896533,3.234482971685897e-07,0.01349191679245057,0.05593200759105265,0.11201265398577298,0.0017046484634843481,1.6374066195777865e-08,0.00010571706854766007,0.20699723623452432,1.8799302094435149e-11,0.075119436261689126,1.6674605398078548e-05,0.070753688121340308,0.03810796008984671,1.069009118207127e-05,2.0517638875294438e-05,6.5043786858859088e-06,0.040419455681137542,0.00022665672714484934,0.0053539284282614298,0.01059880356527807,0.012257187529777374,2.0063363135469149e-06,8.0810848156906978e-13,4.2558242348029146e-11,8.1965824559773754e-10,1.5737735079375921e-05,0.00075888466416304296,6.030232574673571e-05,0.00011732875364456974,2.1031785749353294e-05,9.6387344309851379e-05,6.6220498320128276e-11,0.00015380163124455775,0.00026975612025695241,1.083344455365765e-05,1.8718076856682618e-06,2.36518407279906e-07,1.0216442486240464e-09,3.8100316254566472e-09,1.0849490052096229e-05,3.6796701761123973e-15,2.1120771404424539e-15,1.150840173821236e-05,2.4270889439065169e-10,3.438460831879325e-07,6.9672008836677649e-12,6.2303439293409763e-13,5.3610260445527121e-11,1.2107343738658484e-05,1.2107343738658484e-05
