Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338)
8.357317810560937e-10,0.3838167394429221,4.300463430598104e-13,1.0192761541643767e-16,7.4469006628867779e-17,3.8803949499806582e-24,4.1784784163444188e-19,0.0,0.0,2.1854295126689765e-09,4.6890200564948447e-15,154.0,0.0,0.99994787512028116,1.0,18.999988676274928,4.7438909515724531e-06,1.1955956992120627e-09,1.1913002389691954e-05,2.2881203957568093e-05,6.3318431442160524e-07,1.1144537860864293e-05,2.6435613927266296e-11,1.7694298107437572e-07,6.0963622963877177e-07,3.1015916800223356e-13,1.8783093612515852e-08,7.2221033979021324e-10,3.6664242416165223e-10,3.6611199869917976e-10,3.1216120396031913e-13,1.3681175725384648e-12,2.1826381592913393e-13,1.3524511115624654e-09,1.2021513111652067e-21,1.1588596712247549e-21,1.1588762005234703e-21,3.150139668663491e-11,2.8899020157606906e-15,3.1009947889927909e-15,1.4481191777320492e-18,1.4220173959422308e-19,7.4087943979067137e-17,3.8173670850519461e-18,6.4090245510980849e-19,5.6154659447110183e-21,3.1378512304993815e-22,8.7252124376315041e-25,1.3920811982777056e-27,8.3144524896087808e-22,2.9303853124255317e-27,1.4188110255597669e-12,5.7822293322942388e-19,4.0513567232236069e-19,3.9612794308617756e-23,5.903509103312688e-24,2.1724211929796379e-20,1.6632277727662436e-26,9.3607681685844809e-27,1.6019747272151863e-22,1.384784887667663e-27,8.1722956400765081e-24,5.3866550775977005e-28,8.2717194660521742e-31,4.1047127051194889e-27,3.5343062209888349e-26,3.4964712318726395e-26,3.7834989116195604e-28,4.355377187573908e-19,4.0782103469614959e-24,5.0012030411303643e-25,8.5773829813362613e-25,1.9508663467347644e-26,3.4890819993065995e-29,1.9078204379003882e-27,4.0990343342734922e-30,4.5591429551547095e-25
8.635835341531745e-10,0.3838167384725749,4.4822544974502758e-13,1.0969011574507289e-16,8.1731026386303318e-17,4.4464247082327687e-24,4.7069932359860279e-19,0.0,0.0,2.328644514967184e-09,5.302828205142752e-15,154.0,0.0,0.99994613749917005,1.0,18.999988233674234,4.9019478064045137e-06,1.1955937468958287e-09,1.2244783217771422e-05,2.3643642502604292e-05,6.5430511120851382e-07,1.1581078448648888e-05,2.7316490835650518e-11,1.8285566550227631e-07,6.2997161561289563e-07,3.2230835792986047e-13,2.0055792287941066e-08,7.5680114519841214e-10,3.9794673774411832e-10,3.9737098438020105e-10,3.3882289055370082e-13,1.4582882059053482e-12,2.3692996270092629e-13,1.4449424833506498e-09,1.4662457133274154e-21,1.413482335584929e-21,1.4135032040584547e-21,3.4769476963810566e-11,3.1541956816858709e-15,3.2046168994321757e-15,1.5153044069638563e-18,1.5203708589653068e-19,8.1251080151479553e-17,4.2981091088886206e-18,7.4166853526402432e-19,6.5136188887266358e-21,3.7610470222377112e-22,1.0711197137845286e-24,1.6147376997729225e-27,9.6683769107811505e-22,3.5359239358417539e-27,1.5122483940935253e-12,6.1913890322470665e-19,4.4018835646213212e-19,4.241829559859987e-23,6.4357381860724827e-24,2.3942985798617796e-20,1.8071316864119327e-26,1.0170669993567848e-26,1.8215217671951513e-22,1.574574286569668e-27,9.2910146517264628e-24,6.124055874174135e-28,9.4040505724155552e-31,4.6667159098404728e-27,4.148638739825528e-26,4.1027807548403826e-26,4.5857984985144329e-28,5.0207000953247232e-19,4.6254174914419981e-24,5.7420578045086486e-25,1.0146690044752568e-24,2.2461329132735497e-26,4.1276707570085451e-29,2.3336296181326255e-27,5.1619009602940426e-30,5.2415192869772466e-25
8.914352872502554e-10,0.3838167375020178,4.6664496134826566e-13,1.1776276399293512e-16,8.9512933334408737e-17,5.0740386274178689e-24,5.2864291647464577e-19,0.0,0.0,2.4763368339940754e-09,5.9745824104929494e-15,154.0,0.0,0.99994439984587791,1.0,18.999987790971222,5.0600021498779021e-06,1.1955917935669549e-09,1.2576460091596213e-05,2.4406075291424896e-05,6.7542586615363785e-07,1.2017716705456239e-05,2.8197361056920872e-11,1.8876830504862648e-07,6.5030696584792064e-07,3.3446026605073778e-13,2.1370201957813564e-08,7.9172794785985182e-10,4.3072254969888617e-10,4.3009933584365338e-10,3.6673827341391689e-13,1.551166632083767e-12,2.5647499525664251e-13,1.5405502372382171e-09,1.7764541860707477e-21,1.712574900865568e-21,1.7126010434942056e-21,3.825343093772817e-11,3.4322575841640026e-15,3.3082382233073039e-15,1.5837277099692156e-18,1.623256755710452e-19,8.8888243082306351e-17,4.8223763645765825e-18,8.5429806607195788e-19,7.5202490377785108e-21,4.4819330564765007e-22,1.3064882901284684e-24,1.8642865925079097e-27,1.1190278881872767e-21,4.2438596324842808e-27,1.6084845669764475e-12,6.6181556118801138e-19,4.7707154219083952e-19,4.5344589975314639e-23,7.0005552013166058e-24,2.6314893909651695e-20,1.9585504705572022e-26,1.1022866064069051e-26,2.0631450092982419e-22,1.7834483694780236e-27,1.0522019243559488e-23,6.9354705875998897e-28,1.0650033668044266e-30,5.2851366748738273e-27,4.845672831322625e-26,4.7904247984281684e-26,5.5248032894456055e-28,5.761520275319681e-19,5.2272600867207019e-24,6.5652597052404721e-25,1.1939082622216336e-24,2.5748598857680374e-26,4.8570688274508222e-29,2.8359111616826447e-27,6.4508045018751341e-30,5.9990179548119987e-25
9.192870403473362e-10,0.38381673653129267,4.8530415799048741e-13,1.2614759217124488e-16,9.7840554775579675e-17,5.7678430530682531e-24,5.9203943486458319e-19,0.0,0.0,2.628506121965993e-09,6.7077936580065905e-15,154.0,0.0,0.99994266216040817,1.0,18.999987348185993,5.2180539820230666e-06,1.195589857706875e-09,1.2908053116115741e-05,2.5168502317602895e-05,6.9654657926303518e-07,1.245443251813006e-05,2.9078224583543766e-11,1.9468089966405252e-07,6.706422803501263e-07,3.466143326019474e-13,2.272632216499066e-08,8.2697627183915586e-10,4.6498377481079091e-10,4.6431094768178721e-10,3.959192135819437e-13,1.646737860531578e-12,2.7690724452532198e-13,1.6392797577952296e-09,2.1388727201235762e-21,2.0620180144313838e-21,2.0620505264271114e-21,4.1959960153329119e-11,3.7242579317812951e-15,3.4118587597108805e-15,1.653391230308759e-18,1.7308144309539399e-19,9.7020002121707986e-17,5.3928153617783888e-18,9.7976684383149682e-19,8.6446512172975788e-21,5.3120740582140068e-22,1.5839990539146131e-24,2.1430321671065949e-27,1.2895186235403193e-21,5.068121927070677e-27,1.7075036145399855e-12,7.0629795818922722e-19,5.158328002885823e-19,4.8394768694170882e-23,7.5992082237370092e-24,2.884632056859718e-20,2.1176794204467783e-26,1.1918455516133218e-26,2.3283481051884247e-22,2.0127070714165298e-27,1.1872932449079932e-23,7.8259240654979158e-28,1.2017384561116841e-30,5.9638057135557988e-27,5.6335833841609258e-26,5.5673978617056273e-26,6.6185522455299058e-28,6.5836256526984315e-19,5.8876063216576344e-24,7.4773604486791077e-25,1.3978113294788716e-24,2.9397515202370067e-26,5.6868663795506428e-29,3.4253492302169652e-27,8.0040503262482414e-30,6.8371270786460999e-25
9.47138793444417e-10,0.38381673556043616,5.0420232101018029e-13,1.3484661977246784e-16,1.0674043347155556e-16,6.5326469929939893e-24,6.6126743369601459e-19,0.0,0.0,2.7851520914347138e-09,7.506075664837302e-15,154.0,0.0,0.99994092444276483,1.0,18.999986905334669,5.3761033028704555e-06,1.1955879094599975e-09,1.3239578399117335e-05,2.5930923574713087e-05,7.1766725056672711e-07,1.2891209770517775e-05,2.9959081408317914e-11,2.0059344929827552e-07,6.9097755914884131e-07,3.5877010906133215e-13,2.4124152451975993e-08,8.625323398329912e-10,5.0074372999620928e-10,5.0001911748606526e-10,4.2637706244224571e-13,1.744986983666496e-12,2.9823468339476317e-13,1.7411364277488487e-09,2.5601577335432787e-21,2.4682332858256367e-21,2.4682734434329861e-21,4.5895763252215422e-11,4.0303588476468418e-15,3.515478507832719e-15,1.7242970856059161e-18,1.8431834578120227e-19,1.0566750273696466e-16,6.0121772994257104e-18,1.1191017951087747e-18,9.8966419294159695e-21,6.2640057428052194e-22,1.9096184499747488e-24,2.4534080447384105e-27,1.4799034300967228e-21,6.0241361867321513e-27,1.8092896977456251e-12,7.5263205663814351e-19,5.5652083751822637e-19,5.1571985605764481e-23,8.2329751876144472e-24,3.1543806686071481e-20,2.2847184949458094e-26,1.2858563733005843e-26,2.6186968637526031e-22,2.2637040645873449e-27,1.3351690358706615e-23,8.8006475136557942e-28,1.3514135926977929e-30,6.7067110701862773e-27,6.5210931606542869e-26,6.4422248514762411e-26,7.8868309178045847e-28,7.4930466901483855e-19,6.6105092683227251e-24,8.4852710013224945e-25,1.6289083279592772e-24,3.3436621836304518e-26,6.6273657627973492e-29,4.1137385884988371e-27,9.8649131687320571e-30,7.7615465357890227e-25
9.749905465414978e-10,0.3838167345894758,5.2333873300118997e-13,1.4386185509149738e-16,1.1623982687368871e-16,7.373465543094553e-24,7.3672369309103307e-19,0.0,0.0,2.9462745031129629e-09,8.3731448760635195e-15,154.0,0.0,0.99993918669295156,1.0,18.999986462430151,5.5341501124505171e-06,1.1955859533182236e-09,1.3571048855433604e-05,2.6693339056330582e-05,7.3878788007755264e-07,1.3328035539294735e-05,3.0839931523780508e-11,2.0650595390154354e-07,7.11312802256829e-07,3.7092723576406504e-13,2.5563692360919479e-08,8.9838302461404971e-10,5.3801516291149049e-10,5.3723657441404949e-10,4.581226861152827e-13,1.8458991764071194e-12,3.2046494386140842e-13,1.8461256282584422e-09,3.0475557726778115e-21,2.9382119985198245e-21,2.9382612816941698e-21,5.0067536455975907e-11,4.3507148320073338e-15,3.6190974667839455e-15,1.7964474122063682e-18,1.9605035926100134e-19,1.1485246322142972e-16,6.6833207127702303e-18,1.2733826135146499e-18,1.1286577741976455e-20,7.3512881411047826e-22,2.2899544349798647e-24,2.7979817360223371e-27,1.691870170785509e-21,7.1289465987969904e-27,1.9138270676694063e-12,8.0086472171642539e-19,5.9918550222743226e-19,5.4879456564463683e-23,8.9031643653968921e-24,3.4414052825733168e-20,2.459872339538053e-26,1.384434247456787e-26,2.9358207713172197e-22,2.5378480726615026e-27,1.4966549688981508e-23,9.86508348543307e-28,1.5148644969474373e-30,7.5180019241280598e-27,7.5174951056706239e-26,7.4239822475893069e-26,9.3512858081316118e-28,8.4960583563637509e-19,7.4002117563347783e-24,9.5962742285629086e-25,1.8899129313099606e-24,3.7896017572275929e-26,7.6896168998004748e-29,4.9140659586970211e-27,1.2082103407427929e-29,8.7781895828150869e-25
9.999999999999999e-10,0.38381673361843477,5.4072468451450668e-13,1.5222817175495723e-16,1.253036719459674e-16,8.1975482236147818e-24,8.10128463551952e-19,0.0,0.0,3.0947685572671138e-09,9.21348605036614e-15,154.0,0.0,0.99993762625485805,1.0,18.999986064687736,5.6760659449883577e-06,1.1955842136331802e-09,1.3868654261079663e-05,2.7377944338378947e-05,7.5775309232315584e-07,1.3720315565833131e-05,3.1630884268513074e-11,2.1181504300337714e-07,7.2957278277831011e-07,3.8184462738095923e-13,2.6891867434336946e-08,9.3081584534849108e-10,5.7278104227601397e-10,5.7195210481796375e-10,4.8773456207658732e-13,1.9387703235481603e-12,3.4120192700033815e-13,1.9430743282200248e-09,3.5480132520013243e-21,3.4207983484867674e-21,3.4208572744976702e-21,5.4020163662734452e-11,4.6506467482397426e-15,3.7121413326868344e-15,1.8622969445605901e-18,2.0701852385670249e-19,1.2357640923991963e-16,7.3325389649566873e-18,1.4255871297465725e-18,1.2661189359148434e-20,8.4549756239033586e-22,2.6840953657433316e-24,3.1387568262996618e-27,1.9020640233598896e-21,8.2632343874960439e-27,2.0100278571032908e-12,8.4583231676121108e-19,6.3922249080552881e-19,5.7963086696504667e-23,9.5370981517308393e-24,3.7144247508271448e-20,2.6242386262695138e-26,1.4769408046399311e-26,3.2447913863962202e-22,2.8049444825467612e-27,1.6539646899627479e-23,1.0901993012518416e-27,1.6740883885392622e-30,8.3083207760275716e-27,8.5131283352528618e-26,8.4045996976512304e-26,1.0852863760162839e-27,9.4818259264888524e-19,8.1698946655159505e-24,1.0688049979226889e-24,2.1521549470786354e-24,4.2284534307597733e-26,8.7569366119002097e-29,5.739818084796985e-27,1.4421510201112501e-29,9.7747096194470839e-25
1.0028422996385787e-09,0.38381673361843477,5.4271267784867013e-13,1.5319529626388949e-16,1.263667064054477e-16,8.2955232943232622e-24,8.1882370273819424e-19,0.0,0.0,3.1118731563308794e-09,9.3128204602481161e-15,154.0,0.0,0.99993744891097158,1.0,18.999986019482805,5.6921944107937022e-06,1.1955840183329561e-09,1.3902474837370707e-05,2.7455748756030716e-05,7.5990846779603831e-07,1.3764899463560822e-05,3.1720774922318496e-11,2.124184134246119e-07,7.3164800967497821e-07,3.830854243585725e-13,2.7044941433617391e-08,9.3451580679994566e-10,5.7681027853195914e-10,5.7597550572981416e-10,4.9116648811868405e-13,1.9494596957163389e-12,3.4360533296034114e-13,1.954252739147624e-09,3.6089336095926769e-21,3.4795442089623771e-21,3.479604326024627e-21,5.448197395940607e-11,4.685473197852481e-15,3.722715635633624e-15,1.8698443575499237e-18,2.0829147396918253e-19,1.2459717119591645e-16,7.4092140641245092e-18,1.4437434268560186e-18,1.2825374068132464e-20,8.588560777076065e-22,2.7323061760112388e-24,3.1794592967668112e-27,1.927204709301437e-21,8.4013463490826489e-27,2.0211000649892078e-12,8.5104371440342834e-19,6.4387778836729627e-19,5.8320458946177605e-23,9.611114845784075e-24,3.7463922212285573e-20,2.6433503028239004e-26,1.4876969970188054e-26,3.2814145415030249e-22,2.8366042106938371e-27,1.6726095498272985e-23,1.1024890967734658e-27,1.6929601230569183e-30,8.4019924675437646e-27,8.6326752001400253e-26,8.5223197670252965e-26,1.1035543311472724e-27,9.599182015501353e-19,8.2611511457334867e-24,1.0818037540183878e-24,2.1837313124628282e-24,4.2807410476078594e-26,8.8854537344706402e-29,5.8405954156225841e-27,1.4710263075370223e-29,9.8931844737910681e-25
1.0306940527356595e-09,0.38381673264733124,5.6232344076325785e-13,1.6284893209778168e-16,1.3714975678567345e-16,9.3042577213667786e-24,9.0800214581449965e-19,0.0,0.0,3.2819478814114484e-09,1.0329024303967383e-14,154.0,0.0,0.99993571109682922,1.0,18.999985576500922,5.8502361979304575e-06,1.1955820733668067e-09,1.4233864638383598e-05,2.8218152667390377e-05,7.8102901375257556e-07,1.420179324118497e-05,3.260161159678004e-11,2.1833082781734839e-07,7.5198318143291138e-07,3.9524444379228055e-13,2.8567899211512275e-08,9.7091873744940116e-10,6.171407640374915e-10,6.1624758165339052e-10,5.2551843058388905e-13,2.0556538801471171e-12,3.6766284767788481e-13,2.0655231391042052e-09,4.2528087041021672e-21,4.1004482022364253e-21,4.1005211166031196e-21,5.9145768257317791e-11,5.0347744816199254e-15,3.8263330135917723e-15,1.9444900338183832e-18,2.2105569234847084e-19,1.3492447996949844e-16,8.1929382790710134e-18,1.6313744914401258e-18,1.452452431059711e-20,9.991599712043922e-22,3.2447163582320881e-24,3.600690074114119e-27,2.187794668171696e-21,9.8620151401330977e-27,2.1310931194747891e-12,9.0321768568263518e-19,6.9064983836843519e-19,6.1898331248007456e-23,1.035819701105563e-23,4.0700443707388603e-20,2.8353664483280006e-26,1.595765098517746e-26,3.657239693856676e-22,3.161495349917564e-27,1.8639249044526009e-23,1.2285950560618533e-27,1.8866034543731644e-30,9.3631658545338011e-27,9.8771358627280601e-26,9.7474825298274861e-26,1.2965333290057035e-27,1.0809187241810462e-18,9.1979639971879432e-24,1.2158625528973136e-24,2.5134713417677407e-24,4.820417198082264e-26,1.022753170227781e-28,6.9089578932010056e-27,1.7810492457656746e-29,1.1112876074414434e-24
1.0585458058327404e-09,0.38381673167617975,5.8217030831356027e-13,1.7282474274937089e-16,1.4861837538452358e-16,1.040532255309957e-23,1.0047133824867117e-18,0.0,0.0,3.4564985335015396e-09,1.142578100618192e-14,154.0,0.0,0.99993397325052802,1.0,18.999985133491151,6.0082754738912345e-06,1.1955801128399478e-09,1.4565224900605453e-05,2.8980550783986928e-05,8.0214951796474804e-07,1.4638710221291825e-05,3.3482441539738165e-11,2.2424319702973737e-07,7.7231831754790142e-07,4.0740410896692113e-13,3.0132565235693025e-08,1.0075804045086547e-09,6.5901781222567081e-10,6.580639787399339e-10,5.611880542169248e-13,2.1644671493911348e-12,3.9264418897998487e-13,2.1799422058502292e-09,4.9883800092171624e-21,4.8098002839836046e-21,4.8098882430726283e-21,6.406561041610998e-11,5.3987528305173554e-15,3.9299495997777329e-15,2.0203865730502325e-18,2.3435702661921399e-19,1.4585780480291685e-16,9.0376892295067637e-18,1.8375239110214128e-18,1.639611935181987e-20,1.1577376490505411e-21,3.8360261883269068e-24,4.0646715384478846e-27,2.4756332722320129e-21,1.1533664266154391e-26,2.2437907494811022e-12,9.5743617160610421e-19,7.3955494515253977e-19,6.5616472748327647e-23,1.1145813013107616e-23,4.4130814758349093e-20,3.0361395627571863e-26,1.7087616867265107e-26,4.065126160914576e-22,3.5141035071206402e-27,2.0715275783193311e-23,1.3654369749308834e-27,2.0967323129214754e-30,1.0406178220737623e-26,1.1262019909908139e-25,1.1110333736021071e-25,1.5168617388706948e-27,1.213309356442874e-18,1.02154906381263e-23,1.3626512591548537e-24,2.8824520310978047e-24,5.4121390953132872e-26,1.1729366202994291e-28,8.1362449182737335e-27,2.1450908480188623e-29,1.2443827471773506e-24
1.0863975589298212e-09,0.38381673070499195,6.0225256845702615e-13,1.8312470027306814e-16,1.6080267160665918e-16,1.1604591125033979e-23,1.1094319330135473e-18,0.0,0.0,3.6355249875693599e-09,1.2607217872299905e-14,154.0,0.0,0.9999322353720721,1.0,18.999984690458803,6.16631223870648e-06,1.1955781772623354e-09,1.4896560945331495e-05,2.9742943099397447e-05,8.2326998042711495e-07,1.5075645073790915e-05,3.4363264743469749e-11,2.3015552101255848e-07,7.9265341801503542e-07,4.1956427154116196e-13,3.1738939046894829e-08,1.0444899024836294e-09,7.0245214360510582e-10,7.0143540194097072e-10,5.9818449713349834e-13,2.2758850038298e-12,4.1855577504825569e-13,2.2975153162870464e-09,5.8255590976259955e-21,5.6171648870791313e-21,5.6172704534921236e-21,6.924819030021261e-11,5.7775363678814409e-15,4.0335653932241832e-15,2.0975361296992996e-18,2.4820949697377389e-19,1.5742111910098719e-16,9.9467801653832904e-18,2.0634993780181094e-18,1.8452867371676877e-20,1.3364119014552735e-21,4.5159331752657532e-24,4.5745541964983656e-27,2.792823275537453e-21,1.3441189445297127e-26,2.3591775614443401e-12,1.0137495890555901e-18,7.9064755345270396e-19,6.9478343213852702e-23,1.1975397248184019e-23,4.7762404322706154e-20,3.2458931614208804e-26,1.8268125577104645e-26,4.5069739233764057e-22,3.8960712583249179e-27,2.2963793503612086e-23,1.5136488267468764e-27,2.3243201829463303e-30,1.1535862772524556e-26,1.2799135082924374e-25,1.262237786103027e-25,1.7675722189410347e-27,1.3578172145746583e-18,1.1318779624491773e-23,1.5230595523491171e-24,3.294213218233871e-24,6.0595927672925874e-26,1.3405372052731215e-28,9.5411066725339181e-27,2.5707236018617457e-29,1.3892821579267929e-24
1.114249312026902e-09,0.38381672973377734,6.225695105692653e-13,1.9375076906428803e-16,1.7373346629783646e-16,1.2908159713795518e-23,1.2226529604612317e-18,0.0,0.0,3.8190271344014339e-09,1.3877564908200133e-14,154.0,0.0,0.9999304974614649,1.0,18.999984247408161,6.3243464924066438e-06,1.1955762372997267e-09,1.5227877037480694e-05,3.0505329607200183e-05,8.4439040116890571e-07,1.5512593524925381e-05,3.5244081200878753e-11,2.3606779971590529e-07,8.1298848286276471e-07,4.3172481257498324e-13,3.3387020185499249e-08,1.0816368049696439e-09,7.4745402726479061e-10,7.4637210544346481e-10,6.3651651265023042e-13,2.3898930240874406e-12,4.454037537814025e-13,2.4182478466173997e-09,6.7750015920106879e-21,6.5328249765624768e-21,6.5329510616462912e-21,7.4700196758474288e-11,6.1712475376781582e-15,4.1371803931644554e-15,2.175940810787282e-18,2.6262713012824372e-19,1.6963895054858053e-16,1.092364409675603e-17,2.3106699350433372e-18,2.0708113978043549e-20,1.5371374380831502e-21,5.295051780862305e-24,5.1336465820182037e-27,3.1415809703885489e-21,1.5611831639270622e-26,2.4772382493805486e-12,1.072209232093324e-18,8.4398326053700423e-19,7.3487462647341358e-23,1.2848416830178869e-23,5.1602755770302453e-20,3.4648554912020049e-26,1.9500461704995357e-26,4.9847546732890221e-22,4.3091031766821712e-27,2.5394780603208771e-23,1.6738883551326454e-27,2.5703770484028051e-30,1.2757233945463786e-26,1.4500979152694377e-25,1.4295784379423679e-25,2.0519477327069388e-27,1.5151947396774863e-18,1.2513092097980101e-23,1.698020608316932e-24,3.7525254872866706e-24,6.7666467699589896e-26,1.5270903897989362e-28,1.1143854498920052e-26,3.0663433394933307e-29,1.5466862736997244e-24
1.142101065123983e-09,0.38381672876254347,6.4312042547187386e-13,2.0470490621335382e-16,1.8744229117126646e-16,1.4322350853737379e-23,1.3448927530451706e-18,0.0,0.0,4.0070048774273361e-09,1.5241154814248084e-14,154.0,0.0,0.99992875951871041,1.0,18.999983804342637,6.4823782350221778e-06,1.1955742726911368e-09,1.5559176595381487e-05,3.1267710300974102e-05,8.6551078021474789e-07,1.5949552147494538e-05,3.6124890904613797e-11,2.4198003308955432e-07,8.3332351211509334e-07,4.4388563668745479e-13,3.507680819153411e-08,1.1190111396589726e-09,7.9403330061883772e-10,7.9288391238589153e-10,6.7619248611683536e-13,2.5064768705873911e-12,4.7319401462181896e-13,2.5421451724479221e-09,7.8481388812963221e-21,7.5678127356353141e-21,7.5679626355259212e-21,8.0428317776930132e-11,6.5800034292732167e-15,4.2407945987403019e-15,2.2556027416124973e-18,2.7762395820177469e-19,1.825363772053953e-16,1.1971836127804259e-17,2.5804677548014295e-18,2.3175862635155641e-20,1.7620073708919409e-21,6.1849770287851663e-24,5.7454203202865416e-27,3.524240276989886e-21,1.8075346077733627e-26,2.5979575943875147e-12,1.1328672688016946e-18,8.9961881643704587e-19,7.764741107062278e-23,1.3766372062277728e-23,5.5659589764625877e-20,3.6932595314949693e-26,2.0785936476160483e-26,5.5005135050740136e-22,4.7549672944429946e-27,2.8018584498580246e-23,1.846837628402801e-27,2.8359502443022324e-30,1.407549163159579e-26,1.6380765612610228e-25,1.614341202579551e-25,2.3735358681471158e-27,1.6862198532589309e-18,1.3803906038974891e-23,1.8885123519038809e-24,4.2614003202627455e-24,7.5373575599211117e-26,1.7342297571786692e-28,1.2966567959375514e-26,3.6412353291000813e-29,1.7173178307220387e-24
