Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285)
3.229415444942955e-07,1.2250181870484058,3.2627627392231013e-05,4.8907959165558669e-06,3.7128054135867936e-05,1.1855769478842545e-07,3.7410195762196922e-05,0.0,0.0,0.0027350610890407002,0.0018034060321018596,154.0,0.0,0.15173656009030723,1.0,18.994947757751358,0.020523618978669129,4.9713994859551396e-07,0.0016531743658909014,0.040875020071938391,0.20617075821159481,6.4652425856359213e-05,4.4216675427247031e-09,2.8228046194235291e-05,0.50194171272119426,6.1210656197405029e-13,0.018825768457604017,3.0706605988352995e-06,0.049108367522456071,0.03828435189731702,4.135512431381886e-06,6.2249582600856725e-05,2.4523357796670898e-06,0.0085745823275312997,5.1253697663170946e-05,0.0013215119283582265,0.0040241434966298562,0.00031418809260640987,6.3082275242887037e-07,1.8855589936649462e-13,5.0715599716027497e-12,4.0390275633675039e-11,1.2169873876187798e-06,6.9112994445976166e-05,1.6367875015426047e-06,1.2437667779183121e-05,5.6971187958057493e-07,7.6952414578571128e-07,8.1910572666497362e-12,5.4364050743340966e-06,2.3609531625475437e-05,2.4964498814106062e-05,7.3947870814112874e-07,2.8911401556448364e-08,5.8341016715793334e-10,2.4555867013524122e-09
3.268331825438591e-07,1.2250185960504354,3.2671755928862311e-05,4.9805188210293238e-06,3.7461464962218737e-05,1.2174187858339366e-07,3.8206084364820522e-05,0.0,0.0,0.002752322419247207,0.0018392575202763699,154.0,0.0,0.14871879344106381,1.0,18.994895906757446,0.020417510273107554,4.9043541154492024e-07,0.0015878161707022945,0.040758960529469007,0.20639138382358874,6.209622529234909e-05,4.4090992591970459e-09,2.8147810187124631e-05,0.50466765000731018,5.879053488218856e-13,0.018932620404613611,2.9496053755542753e-06,0.049230320248950056,0.038273531201919252,4.1343309112014291e-06,6.2588359521208598e-05,2.4516351566431271e-06,0.0087056821925808048,5.1227851646992101e-05,0.0013257844211789283,0.0040859352825580167,0.00031370305085461688,6.4047318200925624e-07,1.8801994401280567e-13,5.1490769656767285e-12,4.036877271807772e-11,1.2258867742999289e-06,7.0314462194320852e-05,1.6652480538788586e-06,1.2654879151567102e-05,5.7968115363035648e-07,7.9466231980640691e-07,8.3341058606695397e-12,5.6220595287710944e-06,2.4307970195077552e-05,2.4991509992391933e-05,7.6120667998233259e-07,2.9760921200947022e-08,6.0055242397289987e-10,2.5277397034235079e-09
3.3072482059342265e-07,1.225018979127364,3.2711378070970553e-05,5.0702779469473206e-06,3.7786949588675067e-05,1.249522654900984e-07,3.9002022972483891e-05,0.0,0.0,0.0027692953652042121,0.0018751799626461625,154.0,0.0,0.14576856150802728,1.0,18.994844220488972,0.020309477264759571,4.8386836801885798e-07,0.0015250656389363276,0.040641182490434233,0.20658981539504065,5.9642019375531489e-05,4.3963452860275366e-09,2.8066388719382351e-05,0.50735676721096834,5.6466978532641253e-13,0.01903705457271293,2.8333803078698199e-06,0.049347466079265774,0.038260233036911735,4.132881903977343e-06,6.2922556912791753e-05,2.4507759145041354e-06,0.0088364709571017459,5.119517641399987e-05,0.0013296683324229659,0.0041469550055643544,0.00031317242422075809,6.501007371523725e-07,1.8747607009493285e-13,5.2264096924690443e-12,4.0341561375156971e-11,1.2346495060521404e-06,7.1510981601857873e-05,1.6935913743004132e-06,1.2871203806009593e-05,5.8960985130091373e-07,8.2016310833407541e-07,8.4765704901397878e-12,5.8107671602011684e-06,2.5012355732908303e-05,2.5015825947051482e-05,7.8306687413662099e-07,3.0615609138154553e-08,6.1779899783906341e-10,2.6003318020262046e-09
3.3461645864298623e-07,1.2250193375506226,3.2746627984662177e-05,5.1600602170323591e-06,3.8104610649607201e-05,1.2818816471840146e-07,3.9797845792520905e-05,0.0,0.0,0.0027859858438169273,0.0019111685067155684,154.0,0.0,0.14288420019320627,1.0,18.994792699765664,0.020199620410490018,4.7743544507799269e-07,0.0014648226868427083,0.040521793449330289,0.206766620788191,5.7285893133936991e-05,4.3834172475498886e-09,2.7983856001654775e-05,0.51000981753619234,5.4236280590191461e-13,0.019139125950489524,2.7218000055939232e-06,0.049459996964286469,0.038244625085742855,4.131183521094945e-06,6.325226849857744e-05,2.449768793241141e-06,0.0089669387685479725,5.1156137572626633e-05,0.0013331800407856594,0.0042071980384784996,0.00031259840538047602,6.5970469142285651e-07,1.869247733204098e-13,5.3035523282816348e-12,4.0308903198747831e-11,1.2432787294701569e-06,7.2702375434659296e-05,1.7218132614272806e-06,1.3086609334778323e-05,5.9949647763655836e-07,8.4602241729901929e-07,8.6184298123420161e-12,6.002506698340631e-06,2.5722492555697044e-05,2.5037515632849682e-05,8.0504935363990566e-07,3.1475076768986359e-08,6.3514204899321829e-10,2.6733299986954323e-09
3.385080966925498e-07,1.2250196725352311,3.2777636203848726e-05,5.2498529584134056e-06,3.8414551839497724e-05,1.3144889472086057e-07,4.0593393876334891e-05,0.0,0.0,0.0028023996283528729,0.0019472184421268014,154.0,0.0,0.14006409060762037,1.0,18.99474134535815,0.020088036985037874,4.7113336241538324e-07,0.0014069905449228793,0.04040089595816275,0.20692235379988205,5.5024061259809251e-05,4.3703262335193232e-09,2.7900282831797496e-05,0.51262753574050757,5.2094857257810665e-13,0.019238888472282653,2.6146852158300906e-06,0.049568097467161239,0.038226866388144376,4.1292529401708359e-06,6.3577585705431981e-05,2.4486239791236558e-06,0.0090970762758378915,5.1111177687729011e-05,0.0013363355893347864,0.004266660739523827,0.00031198310064309141,6.6928435534695601e-07,1.8636652660022879e-13,5.3804993459043775e-12,4.0271049571704302e-11,1.2517774917164165e-06,7.3888476356670439e-05,1.7499097485058377e-06,1.330106513404028e-05,6.0933962080084559e-07,8.72236121168257e-07,8.7596636725493267e-12,6.1972564627364009e-06,2.6438189004882539e-05,2.5056646296234685e-05,8.2714431748527293e-07,3.2338940812668149e-08,6.5257384493517067e-10,2.7467017464335853e-09
3.423997347421134e-07,1.225019985242061,3.2804529722336768e-05,5.3396438919394635e-06,3.8716877676525966e-05,1.3473378330525114e-07,4.1388514887145409e-05,0.0,0.0,0.0028185423521944731,0.0019833251959147525,154.0,0.0,0.13730665769550274,1.0,18.994690157988579,0.019974821173438764,4.6495892949934607e-07,0.0013514757026598524,0.040278587855703797,0.20705755453750871,5.2852865945578008e-05,4.3570828239142453e-09,2.7815736753211282e-05,0.51521063864060224,5.0039245451188427e-13,0.019336395019688337,2.5118627208918934e-06,0.049671945009968979,0.038207107740433705,4.1271064483066746e-06,6.3898597727082406e-05,2.4473511303490026e-06,0.009226874608605929,5.1060717151298791e-05,0.0013391506657105287,0.0043253403943893914,0.0003113285327592055,6.7883907488319706e-07,1.8580178110648272e-13,5.457245502351005e-12,4.0228241995050286e-11,1.2601487430159997e-06,7.5069126524521257e-05,1.7778770938051512e-06,1.3514542330141172e-05,6.1913794868215136e-07,8.9880006677071073e-07,8.9002530554763447e-12,6.3949943946066649e-06,2.7159257454176117e-05,2.5073283521014821e-05,8.4934210719594871e-07,3.3206823563804705e-08,6.7008676561349884e-10,2.8204149715389863e-09
3.46291372791677e-07,1.2250202767800198,3.2827432084482725e-05,5.4294211217439142e-06,3.9011693286232123e-05,1.3804216772807279e-07,4.2183062872767321e-05,0.0,0.0,0.0028344195125330016,0.0020194843279630822,154.0,0.0,0.13461036890625039,1.0,18.994639138331259,0.0198600641606974,4.5890904281682748e-07,0.0012981878480419979,0.040154962485583194,0.20717274978376576,5.0768774516330783e-05,4.3436971125294819e-09,2.7730282205463127e-05,0.51775982560242628,4.8066100557239354e-13,0.019431697424920413,2.4131652265457648e-06,0.049771710116043734,0.038185492080053583,4.1247594836389699e-06,6.4215391585143605e-05,2.4459594016811796e-06,0.0093563253573176464,5.100515504539144e-05,0.0013416405855766326,0.0043832351607769405,0.00031063664369438857,6.8836822995671111e-07,1.8523096727847388e-13,5.5337858271053738e-12,4.0180712413449267e-11,1.2683953391993447e-06,7.6244177195947447e-05,1.8057117713357712e-06,1.3727013708350165e-05,6.2889020561254052e-07,9.2571007693720745e-07,9.0401800383527404e-12,6.5956980872159118e-06,2.78855143068934e-05,2.5087491272673613e-05,8.7163321274170168e-07,3.4078353123767196e-08,6.8767330809331945e-10,2.8944380932540001e-09
3.5018301084124056e-07,1.2250205482081773,3.2846463474305738e-05,5.5191731250567007e-06,3.9299104203820144e-05,1.4137339477041289e-07,4.2976898043651788e-05,0.0,0.0,0.0028500364739973594,0.0020556915266523412,154.0,0.0,0.13197373291221934,1.0,18.994588287013443,0.019743854218798842,4.5298068321322981e-07,0.0012470398027460564,0.040030108903789025,0.20726845335057101,4.8768376892622334e-05,4.3301787294234228e-09,2.7643980667590691e-05,0.52027577901627853,4.6172194031979841e-13,0.019524846475840036,2.3184312421837966e-06,0.049867556647603013,0.038162154854636386,4.1222266752160014e-06,6.4528052188274958e-05,2.4444574680977251e-06,0.0094854205542123145,5.0944869993763458e-05,0.0013438202790544765,0.0044403440153713688,0.00030990929736238263,6.978712330545528e-07,1.8465449577994991e-13,5.6101156108566012e-12,4.0128683536183046e-11,1.2765200442765929e-06,7.7413488351618813e-05,1.8334104618861977e-06,1.393845364403459e-05,6.3859520919832747e-07,9.5296195396343218e-07,9.1794277455970437e-12,6.7993448148368859e-06,2.861677998408158e-05,2.5099331941369145e-05,8.9400827783393728e-07,3.4953163607778212e-08,7.0532609073386889e-10,2.968740041349874e-09
3.5407464889080414e-07,1.225020800537816,3.2861740802971439e-05,5.6088887422611113e-06,3.9579216193752714e-05,1.4472682079744561e-07,4.3769886556366657e-05,0.0,0.0,0.0028653984722124461,0.0020919426046911486,154.0,0.0,0.12939529837054847,1.0,18.994537604616173,0.019626276791144773,4.4717091332482605e-07,0.0011979474537546272,0.0399041120761221,0.20734516642253062,4.6848382913939742e-05,4.3165368622780233e-09,2.7556890794466204e-05,0.52275916475740569,4.435441086647836e-13,0.019615891922481164,2.2275049543653683e-06,0.049959642038381449,0.038137224375923082,4.1195218812376683e-06,6.4836662389532182e-05,2.4428535474657975e-06,0.0096141526550380108,5.0880220999285042e-05,0.0013457042798859947,0.0044966667031773461,0.00030914828231225016,7.0734752787943494e-07,1.840727584099787e-13,5.686230394702537e-12,4.0072369152952055e-11,1.2845255330293797e-06,7.8576928330145883e-05,1.860970044371611e-06,1.4148838036224157e-05,6.4825184726049379e-07,9.8055148290360369e-07,9.3179803050641084e-12,7.0059115603511787e-06,2.9352878904393701e-05,2.5108866383662347e-05,9.1645810463360478e-07,3.5830895329029036e-08,7.2303785690282444e-10,3.043290271761603e-09
3.579662869403677e-07,1.225021034734411,3.2873377794577992e-05,5.6985571671916227e-06,3.9852135085378014e-05,1.4810181180276302e-07,4.4561900302649335e-05,0.0,0.0,0.0028805106172829571,0.0021282334951217476,154.0,0.0,0.12687365272727721,1.0,18.994487091675129,0.019507414574497346,4.4147687510006842e-07,0.0011508296821014135,0.039777053066119027,0.20740337789029714,4.5005619549935064e-05,4.3027802767273727e-09,2.7469068546575728e-05,0.52521063263261136,4.2609746946548071e-13,0.019704882484913453,2.1402360950143132e-06,0.050048117521027738,0.038110822158901783,4.1166582256977335e-06,6.514130304197669e-05,2.4411554222708925e-06,0.0097425145215457969,5.0811548264689357e-05,0.001347306717085602,0.0045522036891604001,0.00030835531436480769,7.1679658805941404e-07,1.8348612896983951e-13,5.7621259598017388e-12,4.0011974443919434e-11,1.2924143936076567e-06,7.9734373476013075e-05,1.8883875874889053e-06,1.4358144243520073e-05,6.5785907488293631e-07,1.0084744347022652e-06,9.455822805836893e-12,7.2153750415393058e-06,3.009363945659045e-05,2.5116153963016715e-05,9.3897365790488612e-07,3.6711194961118855e-08,7.4080147825337437e-10,3.1180587803823182e-09
3.618579249899313e-07,1.2250212517195498,3.2881485070190679e-05,5.7881679376689874e-06,4.0117966623412222e-05,1.5149774343865488e-07,4.5352816704124456e-05,0.0,0.0,0.0028953778971994369,0.002164560247491593,154.0,0.0,0.12440742106210013,1.0,18.994436748681615,0.019387347598510591,4.3589578740626701e-07,0.0011056082893628057,0.0396490092139304,0.20744356467415859,4.3237028023615126e-05,4.288917335707538e-09,2.7380567313550048e-05,0.52763081681336543,4.0935306329083472e-13,0.019791865862297406,2.056479805419754e-06,0.05013312834907184,0.038083063246558198,4.1136481334709688e-06,6.5442053052602582e-05,2.4393704604233889e-06,0.0098704994047108374,5.0739173994663312e-05,0.0013486413088553192,0.004606956112127138,0.00030753203919448767,7.2621791591115917e-07,1.8289496408817683e-13,5.8377983174549721e-12,3.994769628351882e-11,1.3001891301207132e-06,8.0885707800167078e-05,1.9156603416715995e-06,1.4566351022300798e-05,6.6741591156633583e-07,1.0367265691712492e-06,9.5929412575306628e-12,7.4277117361100908e-06,3.083889396548268e-05,2.5121252589110729e-05,9.615460686464537e-07,3.7593715680059007e-08,7.5860995758911465e-10,3.1930161151227552e-09
3.657495630394949e-07,1.2250214523727763,3.2886170230085606e-05,5.8777109262685769e-06,4.0376816332179156e-05,1.5491400103338002e-07,4.6142518512744398e-05,0.0,0.0,0.0029100051811642496,0.0022009190241829213,154.0,0.0,0.12199526497217553,1.0,18.994386576083471,0.01926615330292605,4.3042494371827038e-07,0.0010622079224465153,0.039520054306614823,0.20746619203818309,4.153966086802412e-05,4.2749560178775413e-09,2.7291438031765726e-05,0.53002033625586964,3.932829845543047e-13,0.019876888742998013,1.9760964970628176e-06,0.050214814013313597,0.03805405652065158,4.1105033638899406e-06,6.5738989434639499e-05,2.4375056351694576e-06,0.009998100928649542,5.0663403177687077e-05,0.001349721358551049,0.0046609257407767019,0.00030668003485348786,7.3561104125452316e-07,1.8229960400654428e-13,5.9132436995980109e-12,3.9879723537632531e-11,1.307852165213007e-06,8.2030822652975321e-05,1.942785731337891e-06,1.4773438467173347e-05,6.7692143848531703e-07,1.0653036378185262e-06,9.7293225510761311e-12,7.6428979055180983e-06,3.1588478652064683e-05,2.5124218756002318e-05,9.8416663723088809e-07,3.8478117287039041e-08,7.7645643134090697e-10,3.2681333863373691e-09
3.7353283913862204e-07,1.225021808001837,3.2885689975195645e-05,6.0565546687030899e-06,4.087399056238012e-05,1.6180508378112901e-07,4.7717834869120699e-05,0.0,0.0,0.0029385586632725094,0.0022737178436184049,154.0,0.0,0.11732800215322377,1.0,18.994286743653802,0.019020680004088821,4.1980352217678579e-07,0.00098058261847900805,0.039259689653708546,0.20746057308018678,3.834734827671641e-05,4.2467683471868453e-09,2.711148745328292e-05,0.53470978307566841,3.6305928514728232e-13,0.020041234783337931,1.8249159661004219e-06,0.050368740243227045,0.037992706085518579,4.1038536898936679e-06,6.632172019599349e-05,2.4335624253576023e-06,0.010252130170797577,5.0502810234546555e-05,0.0013511689637016699,0.0047665265955424618,0.00030489582731819715,7.5431093456145757e-07,1.8109758163016396e-13,6.0634395149380082e-12,3.9733411425831131e-11,1.3228524295961795e-06,8.4301994195767465e-05,1.9965849409289593e-06,1.5184182088335674e-05,6.9577518060108003e-07,1.1234155577755551e-06,9.9998254124604165e-12,8.0817227652159929e-06,3.310000263584184e-05,2.5123972828771939e-05,1.0295183107831793e-06,4.025123606255788e-08,8.1223658738831514e-10,3.418735039964664e-09
3.805377876278365e-07,1.2250220802371945,3.2874574507593148e-05,6.2171871651531964e-06,4.1298619528975975e-05,1.6807060469254458e-07,4.9130391863447458e-05,0.0,0.0,0.0029634825395615178,0.0023393099941942629,154.0,0.0,0.11329968756244686,1.0,18.994197480859338,0.018796625051588703,4.1059557571822663e-07,0.00091264735057083239,0.039022918702925194,0.20739990226587757,3.5690457994291301e-05,4.2211357704721722e-09,2.694784861094452e-05,0.53883132379151821,3.3790477694776895e-13,0.020182889412019414,1.6990916076171977e-06,0.050497190491999813,0.037934199544941011,4.0975138338526969e-06,6.6833870854714894e-05,2.4298029334733783e-06,0.010479388546102182,5.0349393890342247e-05,0.0013517261982386023,0.0048589194137761424,0.0003032063189692297,7.7104019308054173e-07,1.8000451734665701e-13,6.1978058947144131e-12,3.9590835872822403e-11,1.3359933742109168e-06,8.6323827415026719e-05,2.0444777091487309e-06,1.5549848953585426e-05,7.1256002296925387e-07,1.1767848617048364e-06,1.024064213686082e-11,8.486168546166432e-06,3.4473618481288556e-05,2.5116997534564176e-05,1.0704157950962005e-06,4.1850201698297372e-08,8.4450261650744267e-10,3.5545454884573485e-09
3.8754273611705097e-07,1.2250223114980137,3.2853915019467861e-05,6.377456918780779e-06,4.1702246605061805e-05,1.7439286398874418e-07,5.0537413890444006e-05,0.0,0.0,0.0029876994595572303,0.0024049510207549345,154.0,0.0,0.10942732178790325,1.0,18.994108775235368,0.01857001124521063,4.0170590983729371e-07,0.00084956222504224427,0.038784197410572874,0.20728907328389423,3.3223264726954208e-05,4.195292740528047e-09,2.6782866207281289e-05,0.5428624831432568,3.1454625375863379e-13,0.020318873180172652,1.5822506431801079e-06,0.050616794834151546,0.037873091864543976,4.0908933318408493e-06,6.7334781715784717e-05,2.4258770188884378e-06,0.010705321170967784,5.0189006941599886e-05,0.0013516465845235567,0.0049488280632190755,0.00030144543296819565,7.8767190504294143e-07,1.7890247842805665e-13,6.3313874329124538e-12,3.9438890966895891e-11,1.3488066259518771e-06,8.8324123222141261e-05,2.0918601530567233e-06,1.5911634934413776e-05,7.2916688202939011e-07,1.2311407701655317e-06,1.047890303266061e-11,8.8994698375285789e-06,3.5858889888368914e-05,2.5103930771261761e-05,1.1113419938317118e-06,4.3450282764107713e-08,8.7679130081513307e-10,3.6904513375432781e-09
3.9454768460626543e-07,1.2250225056073079,3.2824239979046444e-05,6.5373158354355723e-06,4.2085465550842344e-05,1.8076862507668198e-07,5.1938385686018675e-05,0.0,0.0,0.0030112339334685523,0.0024706221898684066,154.0,0.0,0.10570428559015355,1.0,18.994020627961266,0.018341205948824889,3.9312116045881042e-07,0.00079098050369804523,0.038543847291220901,0.20713041629569892,3.0932206015368998e-05,4.1692740209054105e-09,2.6616762175500471e-05,0.54680637169199231,2.9285531095706173e-13,0.020449423448747214,1.4737507447570145e-06,0.050728184825237964,0.037809831492800372,4.0840406135725697e-06,6.782483979070271e-05,2.4218134002712176e-06,0.010929902463673436,5.0022900451639436e-05,0.0013509927660538285,0.0050362805748327445,0.00029962023731659786,8.0420418354037822e-07,1.7779294732962115e-13,6.4641690148276638e-12,3.9278425128835346e-11,1.3613036959608364e-06,9.0302474505752551e-05,2.1387226220119513e-06,1.6269465255352612e-05,7.4559230328869036e-07,1.2864585296753024e-06,1.0714558855073468e-11,9.3214831128300577e-06,3.7254995747323733e-05,2.5085055467702376e-05,1.152252553353162e-06,4.5049744875620892e-08,9.090676475127312e-10,3.8263052977280768e-09
