Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800)
4.630920721684324e-06,0.6462176953064148,1.927577705865767e-11,4.2464864320162404e-12,3.4472313705360781e-08,6.7284892635305616e-14,6.6267468959709524e-07,0.0,0.0,0.0001516453613894336,0.00017339500662557635,154.0,0.0,0.9820470833956334,1.0,18.994559832719069,0.0019660941048853429,1.6304786258098864e-11,0.00066893869976868213,0.002941859050429315,4.2180895275732461e-05,0.0020271812029914677,4.1118365319451783e-09,2.8177575488975238e-05,2.9292542388244395e-05,1.0789058306388312e-10,0.0039670690237871651,1.9033668045072354e-08,3.4238878152917462e-05,3.3699723341099919e-05,2.8992716946070659e-08,3.6426930022172469e-10,2.2313256648455378e-08,0.0031888526411426098,3.3645496166227444e-08,5.0756681377416292e-08,5.109562532576224e-08,0.0030583017353338197,3.8557039314126112e-09,8.8868732205108182e-13,3.306218294293932e-13,6.8786252468305058e-13,2.6592707664822238e-09,9.9760184351979426e-08,2.5999485516300606e-07,2.5286752033774183e-09,6.383392484311312e-08,1.6838527410714151e-07,3.7645613143378345e-16,1.0002062912635784e-07,3.046383891154098e-10,5.0909085673819839e-10,2.1199460317058125e-10,6.4249341536542651e-10,3.5942186210759405e-15,1.591263167522992e-14,1.5179322482635894e-10,5.2004351011232277e-17,2.8866259556932226e-17,3.9652670489240607e-09,1.9361812910456343e-14,1.5997663593250285e-11,1.1325452074357598e-15,2.3958374509495461e-19,8.5610946631422732e-15,8.3641861203132724e-11,1.8059146906405536e-12,8.1835946512492102e-11,2.1634256596296095e-07,2.0062616977201546e-13,2.6038259228213378e-12,2.0303839701575878e-10,1.8528301487738074e-13
4.660020132758324e-06,0.6462175770978091,1.9292066375599218e-11,4.2817217826707987e-12,3.4842527563151914e-08,6.822775461912865e-14,6.7527631360111712e-07,0.0,0.0,0.00015210088001703571,0.00017577767272284394,154.0,0.0,0.98193476262406854,1.0,18.994524680968478,0.0019738423312396238,1.6303032567043435e-11,0.00066905939711739675,0.0029442624758046253,4.24434062849369e-05,0.002027543937326925,4.1151889362615886e-09,2.8200548922468753e-05,2.9475058338391418e-05,1.0790988848889434e-10,0.0040023711022453704,1.9037118200002447e-08,3.4531912541034374e-05,3.3981426000434153e-05,2.9235024091180471e-08,3.6654879741580641e-10,2.2499740176870025e-08,0.003222561228007282,3.4382374822602231e-08,5.2011297407305785e-08,5.2361194418282873e-08,0.0030902025936833371,3.8964741730040223e-09,8.8941187690286914e-13,3.3411588154186666e-13,6.9503769720314515e-13,2.687078179820967e-09,1.0123231204158332e-07,2.6383607742564874e-07,2.5726287540770707e-09,6.4988414813617715e-08,1.7249925119539663e-07,3.8299970955227333e-16,1.0233998922996211e-07,3.1315125389431378e-10,5.1227245740557813e-10,2.1506326672490822e-10,6.5179565774500191e-10,3.6462456708338824e-15,1.6146855278678794e-14,1.5402813799557108e-10,5.2757288031943448e-17,2.9284195269008072e-17,4.0521416979709882e-09,1.9786008986554947e-14,1.6247912399192218e-11,1.1502595069267493e-15,2.4333151399973433e-19,8.6949999623927393e-15,8.560717271424917e-11,1.8348466177327656e-12,8.3772326096516362e-11,2.2071708353144349e-07,2.0470503652201855e-13,2.6766547115807776e-12,2.0873642558211591e-10,1.9046513451215955e-13
4.689119543832324e-06,0.6462174589032386,1.9307993107983166e-11,4.3169342273403713e-12,3.5213148590571931e-08,6.9174482796744779e-14,6.880121865437713e-07,0.0,0.0,0.00015254921111814717,0.00017816907799260261,154.0,0.0,0.98182248905168756,1.0,18.994489531355953,0.0019815480267755601,1.6301279618195233e-11,0.00066916985922197,0.0029466104980609116,4.2705885949167563e-05,0.0020278756500694871,4.1184638932190007e-09,2.8222991622743301e-05,2.9657554733613348e-05,1.0792754288758222e-10,0.0040376976472298745,1.9040276785957328e-08,3.4824997785134529e-05,3.4263027652978655e-05,2.9477243528926082e-08,3.6882805035724189e-10,2.2686156204670506e-08,0.0032563101495857996,3.5128759730853421e-08,5.3286792998642262e-08,5.3647912645496304e-08,0.0031221310374386301,3.9372932479491214e-09,8.9011969307394461e-13,3.3761410260722301e-13,7.0221907511350144e-13,2.7149100439014572e-09,1.0271204698374536e-07,2.6769718780133669e-07,2.6169121763560858e-09,6.6152159934461058e-08,1.7667661006751785e-07,3.8959239725187977e-16,1.0469353880536085e-07,3.2182997369477481e-10,5.1545367810368428e-10,2.1815265838621666e-10,6.6116073066542044e-10,3.6986241513094943e-15,1.6382728815626003e-14,1.5627880505305852e-10,5.3515310647966242e-17,2.970495386246694e-17,4.1402523443735278e-09,2.021624025520909e-14,1.6500039659817441e-11,1.1681067310259996e-15,2.4710741496304233e-19,8.8299100606541668e-15,8.7603103474711264e-11,1.8640088544270432e-12,8.5739094620284143e-11,2.2514026984680333e-07,2.0882994011889635e-13,2.7509085687818539e-12,2.1454636464144676e-10,1.9574864515257964e-13
4.718218954906324e-06,0.646217340722209,1.9323565810918507e-11,4.3521230597518398e-12,3.5584163881205299e-08,7.0125022739861536e-14,7.0088243538250267e-07,0.0,0.0,0.00015299045512921631,0.00018056907705100639,154.0,0.0,0.98171026271413953,1.0,18.994454383956079,0.0019892114145045265,1.6299527467941778e-11,0.00066927037682615136,0.0029489044167363273,4.2968334281212505e-05,0.0020281773481656438,4.1216632207182718e-09,2.8244916048475755e-05,2.9840031579115285e-05,1.0794359987593993e-10,0.0040730479972778001,1.9043153053451772e-08,3.5118129467883684e-05,3.4544523204082442e-05,2.9719370862136486e-08,3.7110705911008943e-10,2.287250134736556e-08,0.0032900982524294228,3.5884666980749399e-08,5.4583330974062471e-08,5.4955947293872257e-08,0.003154086017431819,3.9781597568544526e-09,8.9081116346724281e-13,3.4111637285183537e-13,7.0940642242013753e-13,2.7427654373655526e-09,1.0419930511088789e-07,2.7157796676331076e-07,2.6615227889151691e-09,6.7325088744458505e-08,1.8091766937562999e-07,3.9623379535458907e-16,1.070814520161766e-07,3.3067626839810836e-10,5.1863451898741272e-10,2.2126277112651918e-10,6.705885967858724e-10,3.7513539433612935e-15,1.662025213764947e-14,1.5854522464305206e-10,5.4278415836869784e-17,3.0128533659638345e-17,4.2296068362877088e-09,2.0652545037805933e-14,1.675404470553903e-11,1.1860868311211535e-15,2.5091143795705418e-19,8.9658245904561377e-15,8.9629882420430988e-11,1.8934014882678963e-12,8.773648093216305e-11,2.2961211472077768e-07,2.1300088678793099e-13,2.8266021125355919e-12,2.2046936760879735e-10,2.0113458648685924e-13
4.7473183659803245e-06,0.6462172225561447,1.9338792835188114e-11,4.387287593724193e-12,3.5955560851020719e-08,7.1079320749781905e-14,7.1388718241775023e-07,0.0,0.0,0.00015342471160432835,0.00018297752657944597,154.0,0.0,0.98159808364326595,1.0,18.99441923892412,0.0019968327162752293,1.6297776120690253e-11,0.00066936131502778157,0.002951145500862245,4.3230751293868451e-05,0.00202844992928893,4.124788690888906e-09,2.8266334342909468e-05,3.0022488880204363e-05,1.0795810718562351e-10,0.0041084215064543768,1.9045755698738136e-08,3.5411303310096667e-05,3.4825907703758246e-05,2.9961401862277083e-08,3.7338582373973585e-10,2.3058772351138704e-08,0.0033239244104315605,3.6650111822568399e-08,5.5901073541474876e-08,5.6285465069661039e-08,0.003186066512201761,4.0190723394572979e-09,8.9148667106010953e-13,3.4462257587305907e-13,7.1659950936110788e-13,2.7706434634637795e-09,1.0569400304761378e-07,2.7547819612919015e-07,2.7064579038308396e-09,6.8507129474017939e-08,1.8522274366305131e-07,4.0292350369618589e-16,1.0950390105230583e-07,3.3969185712768104e-10,5.2181498021177254e-10,2.2439358884445746e-10,6.8007922796677669e-10,3.8044347741587257e-15,1.6859425139494873e-14,1.6082739593632462e-10,5.5046601321013022e-17,3.0554933396258935e-17,4.3202130110160457e-09,2.1094961602737001e-14,1.7009926931881613e-11,1.2041997646860085e-15,2.5474357392900273e-19,9.1027432303364763e-15,9.1687738412433115e-11,1.9230246140388042e-12,8.9764713798394283e-11,2.3413260522308481e-07,2.1721787982395768e-13,2.9037499290903152e-12,2.2650658557599229e-10,2.0662399607788334e-13
4.776417777054325e-06,0.6462171044055068,1.9353682329372175e-11,4.4224271629064463e-12,3.6327327234999074e-08,7.203732385536372e-14,7.27026545352981e-07,0.0,0.0,0.00015385207920161405,0.00018539428532286277,154.0,0.0,0.98148595186721344,1.0,18.994384096376521,0.0020044121527767141,1.6296025482414109e-11,0.00066944299378562152,0.0029533349892695471,4.3493136999940328e-05,0.0020286943016859572,4.1278420351295085e-09,2.8287258370074005e-05,3.0204926642288615e-05,1.0797111314552726e-10,0.0041438175441726168,1.9048093406861228e-08,3.5704515168899025e-05,3.5107176344930819e-05,3.0203332399080495e-08,3.7566434431288029e-10,2.3244966037467457e-08,0.0033577875245118338,3.74251086719787e-08,5.724018229228329e-08,5.7636632097050584e-08,0.0032180715276819462,4.0600296682874107e-09,8.9214659008186035e-13,3.4813259783144171e-13,7.2379811233748721e-13,2.7985432498456236e-09,1.0719605800130254e-07,2.7939765916906344e-07,2.7517148272418126e-09,6.9698210059620704e-08,1.8959214340019026e-07,4.0966112122848267e-16,1.1196105613704336e-07,3.4887845821835388e-10,5.2499506193188101e-10,2.275450978826336e-10,6.8963259381523159e-10,3.8578664120287897e-15,1.7100247767435229e-14,1.6312531857426733e-10,5.5819864640357167e-17,3.0984151706824714e-17,4.4120786949331138e-09,2.1543528165034209e-14,1.7267685794657516e-11,1.2224454928430237e-15,2.586038147290285e-19,9.2406656864148799e-15,9.3776900239734576e-11,1.9528783333184416e-12,9.1824021906416089e-11,2.3870172571813295e-07,2.2148091998956332e-13,2.9823665749748013e-12,2.3265916727427059e-10,2.1221790931997319e-13
4.805517188128325e-06,0.6462169862691355,1.936824224803664e-11,4.4575411202401716e-12,3.6699451098174961e-08,7.2998979808177249e-14,7.4030063744041289e-07,0.0,0.0,0.00015427265573173416,0.00018781921401283939,154.0,0.0,0.9813738674101421,1.0,18.994348956346649,0.0020119499435466079,1.6294275639275207e-11,0.00066951564430247821,0.0029554740908896496,4.375549141223987e-05,0.0020289114289288273,4.1308249459798629e-09,2.8307699730387007e-05,3.0387344870875664e-05,1.0798266909277392e-10,0.0041792354946928109,1.9050174859333571e-08,3.599776103281078e-05,3.5388324458424863e-05,3.0445158422097035e-08,3.7794262089745341e-10,2.3431079288320779e-08,0.003391686522461297,3.820967112677656e-08,5.8600818199821119e-08,5.9009613916418474e-08,0.0032501000966911405,4.1010304401759725e-09,8.9279128635287287e-13,3.516463271369711e-13,7.3100201379696928e-13,2.8264639470201888e-09,1.0870538760282841e-07,2.833361409309256e-07,2.7972908606475278e-09,7.0898258184932214e-08,1.9402617490810131e-07,4.1644624621264105e-16,1.1445308555331358e-07,3.5823778916626132e-10,5.2817476430294563e-10,2.3071729623574386e-10,6.9924865659242406e-10,3.9116488228982361e-15,1.7342719979890507e-14,1.6543899217748343e-10,5.6598202740243682e-17,3.1416186895779142e-17,4.5052117036639421e-09,2.1998282887240428e-14,1.7527320804443179e-11,1.2408239790685359e-15,2.6249215302749249e-19,9.3795916826006499e-15,9.5897596628697405e-11,1.9829627540213146e-12,9.3914633874676077e-11,2.4331945796738333e-07,2.2579000617986536e-13,3.0624665779161122e-12,2.3892825897690143e-10,2.1791735937932337e-13
4.834616599202325e-06,0.6462168681478851,1.9382480353846714e-11,4.4926288374604284e-12,3.7071920823517702e-08,7.396423707864732e-14,7.5370956760799608e-07,0.0,0.0,0.00015468653813423286,0.00019025217535794287,154.0,0.0,0.98126183029236336,1.0,18.994313818962937,0.0020194463069771996,1.6292526587494717e-11,0.00066957958726912787,0.0029575639855407253,4.4017814543584548e-05,0.0020291021525405128,4.1337390714698487e-09,2.83276697168878e-05,3.0569743571569102e-05,1.0799281978457622e-10,0.0042146747567508537,1.9052008097826724e-08,3.6291037017893317e-05,3.5669347508840165e-05,3.0686876050224047e-08,3.8022065356260316e-10,2.3617109117097869e-08,0.0034256203582726432,3.9003811980330257e-08,5.9983141619502067e-08,6.040457548434732e-08,0.0032821512782236686,4.142073390275607e-09,8.9342111604179955e-13,3.5516365558778731e-13,7.382110020741346e-13,2.8544047284897214e-09,1.1022191023322601e-07,2.8729342793132762e-07,2.8431833017541142e-09,7.210720131178081e-08,1.9852514040904009e-07,4.2327847634506176e-16,1.1698015565874365e-07,3.677715665976855e-10,5.313540874802524e-10,2.339101716037247e-10,7.0892739200970313e-10,3.9657817983699878e-15,1.7586841782152497e-14,1.6776841694356937e-10,5.7381613654725978e-17,3.1851037871873653e-17,4.5996198424588932e-09,2.2459263881241181e-14,1.7788831527458226e-11,1.2593351926417561e-15,2.6640858232799781e-19,9.5195209866702366e-15,9.8050056250792444e-11,2.0132779903777982e-12,9.6036778260414616e-11,2.4798578121348537e-07,2.3014513451566503e-13,3.1440644307529935e-12,2.4531500443821627e-10,2.237233771259985e-13
4.8608060691689255e-06,0.6462167618521554,1.9395025761547382e-11,4.5241848432127421e-12,3.7407429931102291e-08,7.4836005736119993e-14,7.6589297794096454e-07,0.0,0.0,0.00015505338820840679,0.0001924485966170903,154.0,0.0,0.9811610373753431,1.0,18.994282197672614,0.0020261577932715147,1.6290953078565078e-11,0.00066962993792625948,0.0029594037709464718,4.425387862717595e-05,0.0020292519165450345,4.1363043035916736e-09,2.8345248798409084e-05,3.0733885710550189e-05,1.0800079051239466e-10,0.0042465878284692711,1.9053452359716639e-08,3.6555008048650198e-05,3.5922157682493621e-05,3.0904326111115702e-08,3.8227067446825477e-10,2.3784462230853521e-08,0.0034561897529378303,3.9726738212284924e-08,6.12459075554517e-08,6.1678969446140921e-08,0.0033110159181844855,4.1790470879437812e-09,8.9397553943481296e-13,3.5833224106963253e-13,7.447032704489471e-13,2.8795679391208904e-09,1.1159286369651688e-07,2.9087088951770834e-07,2.8847547916387999e-09,7.3202795239135461e-08,2.0262997446972008e-07,4.2946742552717802e-16,1.1928461449453659e-07,3.7650253609428081e-10,5.3421515425756308e-10,2.3680142906706555e-10,7.1769181923640235e-10,4.0148010527491285e-15,1.7807961865987593e-14,1.6987836719313337e-10,5.8091019135155346e-17,3.2244810360752764e-17,4.6856838465976174e-09,2.287950169853425e-14,1.8025794602674146e-11,1.2761087445069473e-15,2.6995738185795002e-19,9.646315020511358e-15,1.0001461643234225e-10,2.0407591501090556e-12,9.7973857282233155e-11,2.5222699829821742e-07,2.3410411094831634e-13,3.2187951119950183e-12,2.5116461255903822e-10,2.2904075858857468e-13
4.886995539135526e-06,0.6462166555688212,1.9407322031796318e-11,4.5557186678901358e-12,3.7743201972582894e-08,7.5710613740237081e-14,7.7818576548562617e-07,0.0,0.0,0.00015541496318543352,0.00019465131744570658,154.0,0.0,0.98106028282666258,1.0,18.994250578661958,0.0020328360570008894,1.6289380184925574e-11,0.00066967365519441139,0.00296120545204044,4.448991739293013e-05,0.0020293815922695548,4.1388162711330394e-09,2.836246286722416e-05,3.0898012040763685e-05,1.080076921098961e-10,0.0042785172683994328,1.9054707782992439e-08,3.681899777427363e-05,3.6174859863042676e-05,3.1121682609563141e-08,3.8432049790821117e-10,2.3951743337658252e-08,0.0034867858124220702,4.0457440882382806e-08,6.2526485790206869e-08,6.2971419574804856e-08,0.0033398974821665095,4.2160530697112672e-09,8.9451845076640346e-13,3.6150358071473369e-13,7.5119934600969658e-13,2.904746195617401e-09,1.1296951923184695e-07,2.9446325830187679e-07,2.9265784074000954e-09,7.4305482064112987e-08,2.0678786134627563e-07,4.3569390991077058e-16,1.2161770807610879e-07,3.8537744710279673e-10,5.3707591412705476e-10,2.3970942209427686e-10,7.2650697086294682e-10,4.0641040470139248e-15,1.8030418245035287e-14,1.7200107727319304e-10,5.8804530322243467e-17,3.2640861820368403e-17,4.7727926962880651e-09,2.3304841342356455e-14,1.8264276465052931e-11,1.292989766090241e-15,2.7352892700414996e-19,9.7739214356540184e-15,1.0200525665450332e-10,2.0684274603080486e-12,9.9936829194195258e-11,2.5650753675944224e-07,2.3810037061768853e-13,3.2947612839254205e-12,2.5711127470374066e-10,2.3444604112548432e-13
4.913185009102127e-06,0.6462165492978195,1.9419374438599023e-11,4.5872298908782795e-12,3.8079229105714056e-08,7.6588025004182579e-14,7.9058800106815904e-07,0.0,0.0,0.00015577133185455951,0.00019686024183433097,154.0,0.0,0.98095956665369444,1.0,18.994218961982856,0.0020394812550139254,1.6287807958994512e-11,0.00066971091989225049,0.0029629698306940996,4.4725930850199495e-05,0.0020294917811110856,4.1412760954461515e-09,2.837931960834032e-05,3.1062122566483155e-05,1.0801355659228242e-10,0.0043104626671040805,1.9055779912973378e-08,3.708300361672279e-05,3.6427451010413229e-05,3.133894292620089e-08,3.8637012393529e-10,2.4118950421456314e-08,0.0035174078264733257,4.1195927686225648e-08,6.3824991936140877e-08,6.4282044907407702e-08,0.0033687953363554413,4.2530904737773232e-09,8.9505009238407536e-13,3.6467760081651935e-13,7.5769908618904068e-13,2.92993894109129e-09,1.1435181855879594e-07,2.9807038206961793e-07,2.9686521747363353e-09,7.5415208543552402e-08,2.1099901303359808e-07,4.4195763557198176e-16,1.2397955373067992e-07,3.9439754910665207e-10,5.3993636720204892e-10,2.4263414752385453e-10,7.3537282852611315e-10,4.1136907276380754e-15,1.8254211023034947e-14,1.7413654822736386e-10,5.9522145729639465e-17,3.3039191425686473e-17,4.860952061196922e-09,2.3735310496853158e-14,1.8504276917719822e-11,1.3099782427443242e-15,2.7712321481817625e-19,9.9023401213753907e-15,1.0402214352863069e-10,2.0962830173804352e-12,1.0192586051125023e-10,2.6082737648671831e-07,2.4213390626593952e-13,3.3719734433449359e-12,2.6315581921547605e-10,2.3993997127679001e-13
4.939374479068727e-06,0.6462164430398911,1.9431188143691698e-11,4.6187181025385018e-12,3.8415503663140647e-08,7.7468203900291104e-14,8.0309975298316177e-07,0.0,0.0,0.00015612256231955509,0.00019907527509672538,154.0,0.0,0.98085888886206596,1.0,18.99418734773435,0.0020460935434231694,1.6286236370096072e-11,0.00066974195623619717,0.0029646976919759354,4.4961919008338009e-05,0.0020295830216981478,4.1436848726065742e-09,2.8395826532100861e-05,3.1226217292034601e-05,1.0801841259398958e-10,0.0043424236237682859,1.905667396951291e-08,3.7347023072809268e-05,3.6679928163235532e-05,3.1556104535189392e-08,3.8841955260299196e-10,2.428608153872683e-08,0.0035480550998153622,4.1942205823106426e-08,6.5141541198883605e-08,6.5610964096315434e-08,0.0033977088620965271,4.2901584604261773e-09,8.955707011694281e-13,3.678542295605502e-13,7.6420235182936693e-13,2.9551456320899382e-09,1.1573970385952573e-07,3.0169210950091683e-07,3.0109741189532101e-09,7.6531921359015634e-08,2.1526363910554023e-07,4.482583085284861e-16,1.2637026755425506e-07,4.035640909421529e-10,5.4279651359589081e-10,2.455755958032109e-10,7.4428937899978742e-10,4.1635609327888039e-15,1.8479340297924696e-14,1.7628478111901627e-10,6.0243864286816321e-17,3.3439798582482379e-17,4.9501676045070906e-09,2.4170936814510716e-14,1.8745795790973831e-11,1.3270741627086503e-15,2.807402427585275e-19,1.0031570988775963e-14,1.0606544364632816e-10,2.1243259211042234e-12,1.039411177252239e-10,2.6518649592955481e-07,2.4620470901940255e-13,3.4504420624121556e-12,2.6929907262742763e-10,2.4552329393256153e-13
4.965563949035328e-06,0.6462163367951642,1.944276819262008e-11,4.65018290432921e-12,3.8752018163642611e-08,7.8351115259903753e-14,8.1572108699213935e-07,0.0,0.0,0.00015646872207687477,0.00020129632380433966,154.0,0.0,0.98075824945520218,1.0,18.994155735979845,0.0020526730776054044,1.6284665338875058e-11,0.00066976694948328163,0.0029663898034817367,4.5197881876700802e-05,0.002029655872267663,4.1460436760594991e-09,2.8411990994125824e-05,3.1390296221799567e-05,1.0802228983318216e-10,0.0043743997461622615,1.9057395275135621e-08,3.7611053713966844e-05,3.6932288438733006e-05,3.177316495125183e-08,3.9046878396553368e-10,2.4453134776749343e-08,0.0035787269528636157,4.2696281996176068e-08,6.6476248376827136e-08,6.6958295408690493e-08,0.0034266374563020996,4.3272562093280912e-09,8.9608050915503917e-13,3.71033396469508e-13,7.7070900727550614e-13,2.9803657390555245e-09,1.1713311775748414e-07,3.0532829033355298e-07,3.0535422655120466e-09,7.7655567120956604e-08,2.1958194656701709e-07,4.5459563482114662e-16,1.2878996442175931e-07,4.1287832077299164e-10,5.4565635342194407e-10,2.485337604163346e-10,7.5325660748151177e-10,4.2137145517674811e-15,1.8705806213685387e-14,1.7844577742190239e-10,6.0969684795641234e-17,3.3842682625704914e-17,5.0404449834476994e-09,2.4611747918743912e-14,1.8988832952940544e-11,1.3442775161312191e-15,2.8438000885023386e-19,1.016161396338459e-14,1.0813532358154834e-10,2.1525562753962827e-12,1.0598276730615205e-10,2.6958487207488883e-07,2.5031276860051316e-13,3.5301775907855703e-12,2.7554185965610362e-10,2.5119675231144734e-13
