Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371)
3.742178191871561e-06,0.410792707648578,1.3389032151059529e-09,1.2003500169850806e-06,7.3355494779799122e-06,5.2599845093545777e-11,0.00030006118266741837,0.0,0.0,0.00052570808189156639,0.0054920842208064473,154.0,0.0,0.80915994292638305,1.0,18.942248458071301,0.0079698220892811481,8.822256166448176e-10,0.0029579181914663327,0.010136234784885132,0.0022662219323903378,0.0037564110716421474,1.1103676384095417e-08,7.4568491599808748e-05,0.0021956644097522295,1.0623795761363224e-10,0.058774858937731787,3.6622010256428944e-07,0.0021541742843342688,0.0013489319202488784,1.0864098507026499e-06,6.1205241910249635e-08,7.6365915746435147e-07,0.052926388994374164,1.6843327669850184e-05,0.00016300649982864138,0.00018342811962897634,0.047305813388579927,2.736629497140154e-07,1.3259669597866649e-12,1.9135487274251322e-11,9.518381804598356e-11,6.5478878158109459e-07,3.2771663323263438e-05,3.2035229525028806e-05,2.0683074041778692e-06,1.1369466821620172e-05,0.00015795403325332587,5.0607552067100948e-13,7.3273433868166981e-05,5.2750632659412549e-06,6.1443455958983359e-08,1.8463677254052241e-07,2.3466360176353066e-07,1.2243209860172549e-11,4.7814214298194433e-11,2.8392475296685841e-07,9.7974449091866189e-15,5.5121939927760538e-15,2.2155207252599958e-06,1.8878670902868597e-11,1.9699309584744122e-08,1.2273474673671846e-12,1.9003623280074103e-15,9.3569365562970574e-12,5.5029532534796159e-07,1.8626364309779737e-09,1.1267147583787609e-07,6.9726704812257754e-05,7.9048089525936993e-10,4.861668768987798e-09,8.8484315669007683e-08,1.9892087429586554e-10,3.5125188277211914e-12,1.2723545627151285e-06,1.7335324810498368e-08,3.0466211433457794e-13,7.3225915353082315e-08,4.3576121307910762e-07,8.91374669475683e-10,5.9630744430251011e-10,4.4911627572400705e-07,7.5167783167675485e-06
3.7910223246671023e-06,0.4107914417837021,1.3366733019495978e-09,1.2400923350899581e-06,7.4344973362102177e-06,5.3517684214468863e-11,0.00030835194276725879,0.0,0.0,0.00052583107433079774,0.0055709460664706868,154.0,0.0,0.80715500982677824,1.0,18.941605022311933,0.0079890256704960669,8.8022580359725295e-10,0.0029500781531511342,0.010109847737858987,0.0022926109552541419,0.003746347639616821,1.1074428789886441e-08,7.437207477261983e-05,0.0022216495775853702,1.0595334593386905e-10,0.059489040192623896,3.652497067581305e-07,0.0021806099060974991,0.0013544916808307084,1.0908539065923984e-06,6.19306816164643e-08,7.6678298326754066e-07,0.053596086951545344,1.7001267157387947e-05,0.00016725221730687256,0.00018857477139415247,0.047864410088974921,2.7712630284966518e-07,1.3224743019950061e-12,1.9377008280655622e-11,9.630787481292837e-11,6.6256318251400593e-07,3.3299361056548402e-05,3.2550498320157462e-05,2.1022171151990433e-06,1.1556583700000901e-05,0.00016281111157156406,5.143725826540538e-13,7.5617735725043555e-05,5.4612365787792168e-06,6.2159998789429255e-08,1.8947243155232021e-07,2.4080265910296289e-07,1.2563861094664224e-11,4.9079959564110135e-11,2.9144204151389241e-07,1.0053756819635459e-14,5.6563990366583942e-15,2.2840454340518722e-06,1.9462576720593444e-11,2.0228183657356948e-08,1.2602595562675306e-12,1.9513820025798037e-15,9.6078486660998138e-12,5.7385769820902379e-07,1.9181959411487661e-09,1.1736708524941009e-07,7.1237900999000596e-05,8.0762719940095401e-10,4.9703072390236379e-09,9.0460058325619452e-08,2.0335969615432121e-10,3.5909489311091864e-12,1.3165216403566732e-06,1.7936687857216566e-08,3.1847513480198134e-13,7.7817787778670371e-08,4.5457241701846501e-07,9.2238429628609202e-10,6.1703836934508032e-10,4.7249638803753881e-07,7.8547512085569663e-06
3.888710590258184e-06,0.41078892967669195,1.3322273486437735e-09,1.3211162879508038e-06,7.6317048670298411e-06,5.5360402183537312e-11,0.00032522879243007235,0.0,0.0,0.00052608273992144896,0.0057281094302383461,154.0,0.0,0.80317706745806206,1.0,18.940327128433214,0.0080245280624658116,8.7625922654741442e-10,0.002934581537426571,0.010057220062470661,0.0023451762502735116,0.0037264569806273397,1.1016104025941659e-08,7.3980385624646615e-05,0.0022734430502625962,1.0539080287178662e-10,0.060906520848391231,3.6333162524262542e-07,0.0022332721012023461,0.001365064237572308,1.0993011801387176e-06,6.3376621809521353e-08,7.7272076076019222e-07,0.054926248759081621,1.7303805476685269e-05,0.00017579323099151573,0.00019898682417899188,0.048972400311962941,2.8400525390726276e-07,1.315509337871736e-12,1.9856675735608038e-11,9.8537472754356411e-11,6.779854241942494e-07,3.4352850299989252e-05,3.3579112700552509e-05,2.1699150982487334e-06,1.1930118330613064e-05,0.0001727187288958488,5.3093699280610871e-13,8.0414681670700565e-05,5.8433586617614086e-06,6.3587306147154383e-08,1.9928136192331799e-07,2.5325466569836554e-07,1.3214288606106615e-11,5.1648520333804642e-11,3.0669687110965291e-07,1.057364080555174e-14,5.948893805518372e-15,2.4240734181610508e-06,2.065576901617246e-11,2.1301712951680531e-08,1.3270613313848999e-12,2.0549437350924387e-15,1.0117125801294599e-11,6.2287067255983247e-07,2.0316886889435652e-09,1.2711192311645797e-07,7.4274656038613313e-05,8.4208361172293719e-10,5.18876320989735e-09,9.4432721368765008e-08,2.1228484462449858e-10,3.7486498202344761e-12,1.4069290152223459e-06,1.9167572498059604e-08,3.471952507398027e-13,8.7625745198081469e-08,4.9372706075443101e-07,9.858659764596003e-10,6.5947548989132082e-10,5.2168416350889714e-07,8.5591791513248147e-06
3.986398855849267e-06,0.41078644343856124,1.3278045609535473e-09,1.4041246846954162e-06,7.8280004457703198e-06,5.7212401949849706e-11,0.00034249596734481201,0.0,0.0,0.00052634187803221448,0.0058845314104979734,154.0,0.0,0.7992410621977647,1.0,18.939061057066194,0.0080563280921649681,8.7233605447846088e-10,0.0029193178356467556,0.010004821309970342,0.0023974602954706819,0.0037068662973365825,1.0958043211322223e-08,7.3590469062989573e-05,0.0023250028205926004,1.048367436537144e-10,0.062309639215682139,3.6144237467784274e-07,0.0022856591151874848,0.001374945293106052,1.1071911900894761e-06,6.4816035465511293e-08,7.7826682637458049e-07,0.05624423239446167,1.7589161294988969e-05,0.0001843915846067426,0.00020954893392548918,0.050068283712880031,2.9082122413458369e-07,1.3085758936416257e-12,2.0331893429832976e-11,1.0074271331782647e-10,6.9324116257914619e-07,3.5403772111335486e-05,3.4605138593522006e-05,2.2374493364043818e-06,1.2302710983862335e-05,0.00018288126966959067,5.4746133769390876e-13,8.5355552708733611e-05,6.2384391693416511e-06,6.5006974792460619e-08,2.0927011169094923e-07,2.6593385152599999e-07,1.3876639899616155e-11,5.4265571219881854e-11,3.2223980856112089e-07,1.1103009756310746e-14,6.2467249622543039e-15,2.5680523358236807e-06,2.1882627607554829e-11,2.2395885393455612e-08,1.3951416368370442e-12,2.1604968805335734e-15,1.0636150077261022e-11,6.7444224435349658e-07,2.1483368786882419e-09,1.3733386977855741e-07,7.7329188520408015e-05,8.7674284243523952e-10,5.4086880629199768e-09,9.8431741164007725e-08,2.2126911372751489e-10,3.9073969809115787e-12,1.5000532198231837e-06,2.0435350934811997e-08,3.7738138917300065e-13,9.8301923289690894e-08,5.3496003769625086e-07,1.0512644848171198e-09,7.0319069766013781e-10,5.7419134625780686e-07,9.3022258443837947e-06
4.084087121440349e-06,0.41078398271925487,1.3234098106762765e-09,1.489035596584112e-06,8.0233905111797397e-06,5.9073565867857587e-11,0.00036014938866846285,0.0,0.0,0.00052660835133946438,0.0060402190672320354,154.0,0.0,0.79534625444348073,1.0,18.93780663344009,0.0080846217563872325,8.6845550967001209e-10,0.0029042743666654485,0.0099526862303580335,0.0024494659479939772,0.0036875593660497599,1.0900284171267325e-08,7.3202579110086594e-05,0.002376331385685613,1.0429070944483187e-10,0.063698573541651815,3.5958038448080852e-07,0.002337775000103673,0.0013841780649466024,1.1145588414075787e-06,6.6248992349232846e-08,7.8344571549229958e-07,0.057550198781163506,1.7858070899418769e-05,0.00019303726227681389,0.00022025157305694183,0.051152252695141107,2.9757504571238326e-07,1.3016784862977448e-12,2.0802720963072792e-11,1.0292398355806444e-10,7.0833302933297079e-07,3.6452099858355731e-05,3.5628551176894109e-05,2.3048179475569114e-06,1.267435164384594e-05,0.00019329515327023958,5.639451568011146e-13,9.0439713069924579e-05,6.6463845766497771e-06,6.6419082354405428e-08,2.1943437004279763e-07,2.7883471500312536e-07,1.4550629126325203e-11,5.6930009434161076e-11,3.3806430661605712e-07,1.1641633975217203e-14,6.549763275953887e-15,2.7159575893117536e-06,2.3142942895066426e-11,2.3510232054271794e-08,1.4644711305320429e-12,2.2679962020951488e-15,1.1164697798485323e-11,7.2862058753571174e-07,2.2681290516228715e-09,1.4803941256960949e-07,8.0399945181036168e-05,9.1158725432418675e-10,5.6299649026012111e-09,1.0245498758720037e-07,2.3030772370654698e-10,4.0671058546115457e-12,1.5958362166822409e-06,2.1739227521115193e-08,4.0904025128814507e-13,1.0988964313642284e-07,5.7831304591447956e-07,1.1185393548299568e-09,7.4815675157629215e-10,6.3011532125263181e-07,1.0084644960289398e-05
4.181775387031432e-06,0.4107815471729279,1.31904723683831e-09,1.5757669528757626e-06,8.2178811810729583e-06,6.0943784353715767e-11,0.00037818504174703894,0.0,0.0,0.0005268820106064427,0.0061951796319751878,154.0,0.0,0.79149192073716801,1.0,18.936563685634624,0.0081095954317034775,8.6461683145275963e-10,0.0028894398179416911,0.0099008439006350261,0.002501196015462222,0.0036685217082649143,1.0842858513467314e-08,7.2816928033296046e-05,0.0024274311969457872,1.0375229076746251e-10,0.06507350359411096,3.5774425361761063e-07,0.0023896235938293364,0.0013928034088844428,1.1214371272185515e-06,6.767556094817941e-08,7.882806196287798e-07,0.058844308575399309,1.8111275153912973e-05,0.00020172081331718667,0.0002310856714952321,0.052224494747221274,3.0426754945097168e-07,1.2948208903499141e-12,2.1269217796652254e-11,1.0508166064439646e-10,7.2326358964778579e-07,3.7497811107287574e-05,3.6649329724837271e-05,2.3720193482412843e-06,1.3045031984737878e-05,0.00020395685409284366,5.8038806268391027e-13,9.566652937533689e-05,7.0670986742657665e-06,6.7823705116016264e-08,2.2976992170306345e-07,2.9195187764365695e-07,1.5235976772373025e-11,5.964075613374117e-11,3.5416396014116774e-07,1.2189288904986906e-14,6.8578824072169442e-15,2.8677645923173542e-06,2.4436505376344761e-11,2.4644294202560061e-08,1.5350211146603099e-12,2.3773974466428316e-15,1.1702550181273564e-11,7.854527813353943e-07,2.391053723131142e-09,1.5923475796033816e-07,8.3485474713357698e-05,9.4660036686525681e-10,5.8524843178964063e-09,1.0650046741476807e-07,2.3939620203499107e-10,4.2276973172824517e-12,1.69421895958562e-06,2.3078393112629458e-08,4.4217633224402052e-13,1.2243239021013745e-07,6.2382696965192501e-07,1.1876493913463292e-09,7.9434593159742537e-10,6.8955135374002872e-07,1.0907170707895703e-05
4.279463652622514e-06,0.4107791364582504,1.3147203421898085e-09,1.664236805991071e-06,8.4114782917617392e-06,6.2822955106919029e-11,0.00039659897397216915,0.0,0.0,0.00052716269906499303,0.0063494204595200042,154.0,0.0,0.78767735381529502,1.0,18.935332044626062,0.0081314263349022801,8.6081927626867194e-10,0.0028748040701840893,0.0098493185075262651,0.0025526532570557476,0.0036497403671969988,1.0785792487125653e-08,7.2433692114083102e-05,0.0024783046611607591,1.0322112118077903e-10,0.066434609925121929,3.5593272887780775e-07,0.0024412085426761747,0.0014008598980829931,1.1278571933020906e-06,6.9095808502951492e-08,7.9279343176539702e-07,0.060126721755207481,1.8349512889754925e-05,0.00021043333952727093,0.00024204261021113887,0.053285192666264442,3.1089956266335725e-07,1.2880062404116066e-12,2.1731443106139456e-11,1.0721611231023595e-10,7.3803534516607697e-07,3.8540886972152775e-05,3.7667456970134398e-05,2.4390522060581142e-06,1.3414745097585927e-05,0.00021486290105786029,5.9678972932947571e-13,0.00010103537103246166,7.500483188884936e-06,6.9220918043902011e-08,2.4027264433630001e-07,3.0528008068540992e-07,1.5932409486748397e-11,6.2396755793185706e-11,3.7053250239801294e-07,1.2745754986930661e-14,7.1709588289301471e-15,3.0234487934406854e-06,2.5763105846482813e-11,2.5797623039387339e-08,1.6067635188410059e-12,2.4886573192285179e-15,1.2249493225264821e-11,8.4498483395896581e-07,2.5170993851925986e-09,1.7092584011545997e-07,8.6584421883504107e-05,9.8176678954416494e-10,6.0761439617476849e-09,1.1056631661172494e-07,2.4853036610431015e-10,4.3890973732104542e-12,1.7951416241214836e-06,2.4452028208068891e-08,4.7679201894772139e-13,1.359737509736462e-07,6.715418944583132e-07,1.2585528330827183e-09,8.4173014741945394e-10,7.5259255726008327e-07,1.1770518254294864e-05
4.377151918213597e-06,0.4107767502383388,1.3104320766663883e-09,1.7543635724581386e-06,8.6041874350225175e-06,6.4710982424284782e-11,0.00041538729278674106,0.0,0.0,0.00052745025577205593,0.0065029489872829842,154.0,0.0,0.78390186257140837,1.0,18.934111544314874,0.008150282960795353,8.570621176371144e-10,0.0028603580459153604,0.0097981300228802658,0.0026038403846031497,0.0036312037147498144,1.0729107724310397e-08,7.2053016626700311e-05,0.0025289541415826765,1.0269687182162769e-10,0.067782073250682917,3.5414468611239055e-07,0.0024925333211170669,0.0014083839067717597,1.1338484062252473e-06,7.0509801037439048e-08,7.970047942413924e-07,0.061397597278481937,1.8573515318822519e-05,0.00021916648014773355,0.00025311421225861463,0.054334524763443075,3.1747190739514985e-07,1.2812371197301828e-12,2.2189455658879222e-11,1.0932769726593181e-10,7.5265073668246877e-07,3.9581311595139393e-05,3.8682918594917193e-05,2.5059154014301808e-06,1.3783485270317855e-05,0.00022600987695431586,6.1314988279853209e-13,0.00010654561055335115,7.9464383325116278e-06,7.0610794817757096e-08,2.5093850612044398e-07,3.1881418193306265e-07,1.6639659920357643e-11,6.5196975609205852e-11,3.8716380151089004e-07,1.3310817529144816e-14,7.488871752108956e-15,3.182985697635245e-06,2.7122535580765497e-11,2.6969779440586783e-08,1.6796708836804925e-12,2.601733458214037e-15,1.2805317588085627e-11,9.0726170561290243e-07,2.6462545085644811e-09,1.8311832918077924e-07,8.9695521908564978e-05,1.017072158133584e-09,6.3008481483135517e-09,1.1465079294554718e-07,2.5770630664396342e-10,4.5512368618162537e-12,1.8985438186702032e-06,2.5859305822949112e-08,5.1288768743216687e-13,1.5055735252031021e-07,7.2149712192355881e-07,1.331207501403747e-09,8.9028103797715652e-10,8.1932986959600708e-07,1.2675384135112059e-05
4.474840183804679e-06,0.41077438818091605,1.3061849111571062e-09,1.8460662534349094e-06,8.7960139903879312e-06,6.6607776585114218e-11,0.00043454616381142331,0.0,0.0,0.00052774451829442801,0.0066557727004705877,154.0,0.0,0.78016477195237643,1.0,18.932902021539284,0.0081663255019599531,8.5334464604971586e-10,0.0028460935763379449,0.0097472947965225737,0.002654760063664584,0.0036129012818676399,1.0672821890442529e-08,7.1675020206660435e-05,0.00257938195900222,1.0217924660657225e-10,0.069116073919577373,3.5237911373946886e-07,0.0025436012492964458,0.0014154096972773685,1.1394384241292349e-06,7.1917603388814048e-08,8.0093414851108859e-07,0.062657092793925159,1.8784001290440829e-05,0.00022791239504940308,0.00026429273187830949,0.055372665055266092,3.2398539892839021e-07,1.2745156378664873e-12,2.2643313710701839e-11,1.1141676558339763e-10,7.6711214667255617e-07,4.0619071715241552e-05,3.9695702807922697e-05,2.5726079960218962e-06,1.4151247806412513e-05,0.00023739441767720932,6.2946829349818537e-13,0.00011219662381851457,8.4048632924657335e-06,7.1993407859778009e-08,2.6176356340728673e-07,3.3254915271819769e-07,1.7357466570891408e-11,6.80404049347545e-11,4.0405185710995804e-07,1.3884266579589837e-14,7.8115030544896783e-15,3.3463508858252827e-06,2.8514586501831993e-11,2.8160333712140501e-08,1.7537163451728216e-12,2.7165844116732939e-15,1.33698184664239e-11,9.7232733103727192e-07,2.7785075452613054e-09,1.9581763936753424e-07,9.2817595054113476e-05,1.0525030734454257e-09,6.5265074648357288e-09,1.1875226887077517e-07,2.6692037174941812e-10,4.7140511751985185e-12,2.0043647791237706e-06,2.7299394140452924e-08,5.5046180426748535e-13,1.6622680482596205e-07,7.7373118412447608e-07,1.405570937706607e-09,9.3997006327935306e-10,8.8985203545486782e-07,1.3622446656690525e-05
4.572528449395762e-06,0.4107720499583178,1.3019809017687733e-09,1.9392646347882553e-06,8.9869631520590321e-06,6.8513253305863514e-11,0.00045407180909026837,0.0,0.0,0.00052804532471958628,0.0068078991027897082,154.0,0.0,0.77646542279379949,1.0,18.93170331607568,0.0081797062501325936,8.496661687998627e-10,0.0028320032856056694,0.0096968260706553136,0.0027054149146086286,0.0035948236110461204,1.0616949248732464e-08,7.1299798641311784e-05,0.0026295903928126945,1.0166797806064054e-10,0.070436791466525858,3.5063509840624635e-07,0.0025944155084212141,0.0014219695092907111,1.144653269265289e-06,7.3319279237251602e-08,8.0459978613058438e-07,0.063905364402044529,1.8981673432496877e-05,0.00023666374643963766,0.00027557084193799035,0.056399783441269495,3.3044084454436089e-07,1.2678434980983572e-12,2.3093074920677424e-11,1.1348365905338989e-10,7.8142190165244585e-07,4.1654156315434207e-05,4.0705799998711425e-05,2.6391292072829023e-06,1.451802887936059e-05,0.00024901321137845068,6.4574476995322736e-13,0.00011798779028999026,8.875656664357912e-06,7.3368828363910763e-08,2.7274395839097321e-07,3.464800748715361e-07,1.808557362822336e-11,7.0926054713466599e-11,4.211907969762671e-07,1.4465896799678026e-14,8.1387372094079527e-15,3.5135200322311728e-06,2.9939051327306906e-11,2.9368865354222908e-08,1.8288736196550042e-12,2.8331696146298944e-15,1.394279548133229e-11,1.0402246415417359e-06,2.9138469310842142e-09,2.0902893682810707e-07,9.5949541462584919e-05,1.0880470426983957e-09,6.753038398887672e-09,1.2286922469687791e-07,2.7616915154683093e-10,4.8774799869218564e-12,2.1125435473816216e-06,2.8771458940513168e-08,5.8951102715488059e-13,1.8302564576149066e-07,8.2828185778254464e-07,1.4816005294232928e-09,9.9076858860463275e-10,9.6424559570631105e-07,1.4612366290407016e-05
4.670216714986844e-06,0.41076973524752963,1.2978217447859986e-09,2.0338794661467891e-06,9.1770399528998231e-06,7.042733326260472e-11,0.00047396050545538208,0.0,0.0,0.00052835251504989385,0.0069593356924462875,154.0,0.0,0.77280317160072054,1.0,18.930515270626927,0.0081905699778143277,8.4602600975336952e-10,0.0028180804918544111,0.0096467344186259556,0.0027558075136764441,0.0035769621302044791,1.0561501141552978e-08,7.0927428102585805e-05,0.0026795816820581412,1.0116282375020705e-10,0.071744404245909457,3.4891181272759995e-07,0.0026449791540968564,0.0014280936502756552,1.1495174014081408e-06,7.4714891135209639e-08,8.0801890036135176e-07,0.065142566463827406,1.9167215154028709e-05,0.00024541367939907947,0.00028694161998771929,0.057416045868042338,3.368390425331559e-07,1.2612220549049055e-12,2.3538796283094412e-11,1.1552871151533709e-10,7.9558227436719251e-07,4.2686556343170511e-05,4.1713202463770188e-05,2.705478388374977e-06,1.4883825418101102e-05,0.00026086299754783643,6.6197915389463177e-13,0.00012391849317706547,9.3587168287278109e-06,7.4737126324758834e-08,2.8387591685614981e-07,3.6060213779843534e-07,1.8823730825090496e-11,7.3852956924100288e-11,4.3857487374523572e-07,1.5055507342172566e-14,8.4704612171028687e-15,3.6844689193941507e-06,3.1395723697827584e-11,3.0594962826069667e-08,1.9051169888299426e-12,2.9514493663744083e-15,1.452405256404743e-11,1.1109955864637432e-06,3.052261087406898e-09,2.2275714729248073e-07,9.9090336237067514e-05,1.1236924237754174e-09,6.980362983050105e-09,1.2700024207677958e-07,2.8544946357807857e-10,5.0414669935339597e-12,2.2230191331325971e-06,3.0274665800393706e-08,6.300303055179534e-13,2.0099728915956036e-07,8.8518617808385611e-07,1.5592536242934439e-09,1.0426479608230027e-09,1.0425948830501824e-06,1.5645786057497539e-05
