Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016)
9.472302718909806e-06,0.386405344051249,1.4189651304961573e-10,2.0345761546690113e-10,2.6456582886765585e-06,1.0571807146813584e-11,0.00025090380135019016,0.0,0.0,0.00033759286190582915,0.0053422771475413336,154.0,0.0,0.8063983043901195,1.0,18.936396779681804,0.0055876671935829554,1.5968271919013275e-10,0.0012774391948523296,0.0054822304626090754,0.00098938574652841587,0.0029522976148230141,8.4652540883822747e-09,5.7308257895015464e-05,0.00083776744688199441,1.0793105694553753e-10,0.060682002884559466,8.6790418213287733e-08,0.00085738617349079586,0.00053467128119710663,5.6454974938413293e-07,1.6814509490344221e-08,4.1183854637136564e-07,0.06014406545842739,7.6160677379222283e-06,7.2768761489936745e-05,8.048442277110786e-05,0.054480350611375364,1.7191912700068337e-07,1.2854649676036962e-12,1.6592810884576133e-11,4.4633783212769541e-11,2.4959996494312554e-07,7.0936897388416736e-05,0.00013273259723938269,3.4448793643616995e-06,4.6146271463400859e-05
9.53758046605089e-06,0.38640464145157977,1.4173617786309881e-10,2.0473447362898836e-10,2.6646459035350284e-06,1.0662176418112816e-11,0.00025436738979751807,0.0,0.0,0.00033758566654008609,0.0053794305148493655,154.0,0.0,0.80533865561704043,1.0,18.936034744558654,0.0055863748519527495,1.5948754410795877e-10,0.0012757698618582321,0.0054744675879407007,0.00099548145468300879,0.002948392308686799,8.4531209806973667e-09,5.72261189189462e-05,0.0008429940163516915,1.0778828549290564e-10,0.061043962797749735,8.6677051847049374e-08,0.00086287716573700221,0.00053579420450589337,5.6572563665936991e-07,1.6919517836915847e-08,4.1269635546121727e-07,0.06051323944809664,7.6527839376635761e-06,7.3754344480849891e-05,8.1645141200980618e-05,0.05480328117233816,1.7297448401306141e-07,1.2836225319751692e-12,1.6694369436227326e-11,4.4898482850744375e-11,2.5113724561585174e-07,7.1907687576115009e-05,0.00013454713910250672,3.4930252099096839e-06,4.6793255185324983e-05
9.602858213191975e-06,0.38640394076164075,1.4157618960686714e-10,2.0601595644226116e-10,2.6836262339819329e-06,1.0752651072475386e-11,0.00025785153906353765,0.0,0.0,0.00033757849010522073,0.0054165312972746377,154.0,0.0,0.80428191952831751,1.0,18.935673619696271,0.0055849568681445817,1.5929292184944896e-10,0.0012741052246733062,0.005466725967085747,0.0010015686528245199,0.0029444980938844174,8.4410214689338717e-09,5.7144207381041349e-05,0.00084821419866638989,1.076459195208685e-10,0.06140493624045254,8.656400426164568e-08,0.00086836099095686169,0.00053689706122913238,5.66880320108771e-07,1.7024397829003849e-08,4.1353869637287869e-07,0.060881481190642052,7.6889397953265412e-06,7.4742268793153978e-05,8.2810546767143295e-05,0.055125307657380038,1.7402717597309413e-07,1.281785197946346e-12,1.6795668009722454e-11,4.5162443461913348e-11,2.5267109421018175e-07,7.2884193003531209e-05,0.00013637232244588057,3.5414614396636756e-06,4.7444144829888495e-05
9.668135960333059e-06,0.3864032419738014,1.4141654821834452e-10,2.0730216460743991e-10,2.7025992896446162e-06,1.0843230571023078e-11,0.00026135619160056942,0.0,0.0,0.00033757133268198141,0.0054535796408613224,154.0,0.0,0.80322808170499838,1.0,18.93531340141352,0.0055834163197502574,1.5909884963305913e-10,0.0012724452452734852,0.0054590055511568696,0.0010076473637747468,0.0029406148914762477,8.4289554881440596e-09,5.7062522840946926e-05,0.00085342801192027807,1.0750395614357362e-10,0.061764927256240908,8.6451273051366535e-08,0.00087383766928022914,0.00053798018385261724,5.6801415182337446e-07,1.7129149830333982e-08,4.1436582595665597e-07,0.061248794434347428,7.7245410933576548e-06,7.5732450718826261e-05,8.3980560912731863e-05,0.055446433778774062,1.7507721359666886e-07,1.279952955637947e-12,1.6896707659411007e-11,4.5425668082678368e-11,2.5420152561504853e-07,7.3866397874496534e-05,0.00013820811735462785,3.5901872479148857e-06,4.8098929366945692e-05
9.733413707474143e-06,0.38640254508063543,1.4125725355696756e-10,2.0859319738487373e-10,2.7215650802204745e-06,1.0933914378871473e-11,0.00026488129014729086,0.0,0.0,0.00033756419434165252,0.0054905756910830408,154.0,0.0,0.80217712788742346,1.0,18.934954086061882,0.0055817562029938312,1.5890532472436817e-10,0.0012707898933813225,0.0054513062884732968,0.001013717610220236,0.0029367426183740859,8.4169229317677031e-09,5.6981064578711406e-05,0.00085863547409744951,1.073623923233812e-10,0.062123939863520987,8.6338855922133105e-08,0.00087930722065670533,0.00053904389948979494,5.6912747844242323e-07,1.7233774202417566e-08,4.1517799708533055e-07,0.061615182902474086,7.7595936883292851e-06,7.6724807935367039e-05,8.5155106221994803e-05,0.055766663220670983,1.7612460752749313e-07,1.27812578890358e-12,1.6997489440061631e-11,4.5688159726439659e-11,2.5572855460149681e-07,7.485428646871748e-05,0.00014005449406499874,3.6392018328848222e-06,4.8757597821942883e-05
9.798691454615228e-06,0.386401850074789,1.4109830541565516e-10,2.0988915287744754e-10,2.7405236145450976e-06,1.1024701964307555e-11,0.00026842677767440702,0.0,0.0,0.00033755707514800825,0.0055275195929394691,154.0,0.0,0.80112904394334838,1.0,18.934595670011188,0.0055799794495474328,1.5871234440538317e-10,0.0012691391372949103,0.0054436281247996774,0.0010197794147387212,0.0029328811956734814,8.4049237081176415e-09,5.6899831973523215e-05,0.00086383660309343651,1.0722122517566881e-10,0.062481978060247648,8.6226750672279027e-08,0.0008847696648937247,0.00054008853097421445,5.7022064194227257e-07,1.7338271304984632e-08,4.1597545923048364e-07,0.061980650298182997,7.7941034786819985e-06,7.7719259233594923e-05,8.6334106196891684e-05,0.056085999644715362,1.7716936835188388e-07,1.2763036838183999e-12,1.7098014397192086e-11,4.5949921388173702e-11,2.5725219584642872e-07,7.5847843128419058e-05,0.00014191142293393217,3.688504395986861e-06,4.942013926516989e-05
9.863969201756312e-06,0.38640115694869254,1.4093970351557188e-10,2.1119012799302306e-10,2.7594749014818266e-06,1.1115592798899388e-11,0.00027199259739423936,0.0,0.0,0.00033754997515804202,0.0055644114909198274,154.0,0.0,0.80008381587263566,1.0,18.934238149647069,0.0055780889248912575,1.5851990597145844e-10,0.0012674929403992119,0.0054359710036632255,0.001025832799794584,0.0029290305521722298,8.3929577504460092e-09,5.6818824572069652e-05,0.00086903141671153424,1.0708045209748508e-10,0.062839045822792566,8.6114955096241124e-08,0.00089022502165360623,0.00054111439659169426,5.7129397926565622e-07,1.7442641495910074e-08,4.1675845819192983e-07,0.062345200303266596,7.8280764088588936e-06,7.8715724585399555e-05,8.7517485317968737e-05,0.056404446688977518,1.7821150659571495e-07,1.2744866302112888e-12,1.719828356433047e-11,4.6210956043558798e-11,2.5877246392949311e-07,7.6847052263261635e-05,0.00014377887444245603,3.7380941420700128e-06,5.0086542813680616e-05
9.994524696038479e-06,0.3863997763066493,1.4062353706453487e-10,2.1380751943136154e-10,2.7973557693441648e-06,1.129768211617965e-11,0.000279185007342763,0.0,0.0,0.00033753583298832553,0.0056380398508381266,154.0,0.0,0.79800187193405714,1.0,18.933525781642075,0.0055739777353107315,1.5813664411455044e-10,0.0012642141044211528,0.0054207196552061186,0.0010379144008708055,0.0029213613028835354,8.3691252135265145e-09,5.6657482543509778e-05,0.00087940216861628559,1.0680007718629757e-10,0.063550285853294294,8.5892284422336183e-08,0.00090111455076126738,0.00054311108321160502,5.7338250269083503e-07,1.7651002566070131e-08,4.1828203483314465e-07,0.06307156277360132,7.8944355887726703e-06,8.0714382613941954e-05,8.9897083303354486e-05,0.057038687086110762,1.8028795717127264e-07,1.2708676138033402e-12,1.7398058663559989e-11,4.673085615267089e-11,2.6180293849326534e-07,7.8862365884106085e-05,0.00014754522787298314,3.8381320174359595e-06,5.1430892904695881e-05
9.999999999999997e-06,0.38639857501407754,1.4061030769604309e-10,2.1391774726036538e-10,2.7989438052858952e-06,1.1305327587712261e-11,0.00027948841164180619,0.0,0.0,0.00033753524157472417,0.0056411231999287268,154.0,0.0,0.79791480503104373,1.0,18.933495983524146,0.0055737959459520627,1.5812061749111226e-10,0.0012640769872589326,0.0054200818630360265,0.0010384203540997562,0.0029210405926424479,8.3681285977442112e-09,5.665073563228555e-05,0.00087983655429697317,1.0678835255693769e-10,0.063580030209019367,8.5882972573686078e-08,0.00090157062607979714,0.00054319324549727418,5.734684276197879e-07,1.765972990244306e-08,4.1834471701957227e-07,0.063101945917144756,7.8971729116446133e-06,8.0798363248557028e-05,8.9997247558740067e-05,0.057065209204748925,1.8037481338435706e-07,1.270716275787887e-12,1.7406414793264749e-11,4.6752597064305247e-11,2.6192974028688972e-07,7.894737595055888e-05,0.00014770409672645759,3.8423523929265828e-06,5.1487608252000176e-05
1.0108696811164566e-05,0.38639857501407754,1.4034817776493117e-10,2.1611381767801063e-10,2.8304593009560944e-06,1.1457254599412886e-11,0.00028554096499190467,0.0,0.0,0.00033752352890908195,0.0057022594790937841,154.0,0.0,0.79619042226516812,1.0,18.932905710981156,0.0055700357050858127,1.5780322903262639e-10,0.0012613613973714315,0.0054074506121606358,0.0010484524936834379,0.0029146891003386135,8.3483914673752642e-09,5.6517118778471299e-05,0.00088845096049858501,1.0655615263430374e-10,0.064169128542684431,8.5698552018045952e-08,0.00091061450415057818,0.00054479864385557019,5.7514707488586177e-07,1.7832803755022149e-08,4.1956928923843941e-07,0.063703801290165701,7.9507646102058234e-06,8.2468088565090385e-05,9.199171879014563e-05,0.057590455288499515,1.8209533571208902e-07,1.2677191547652226e-12,1.7571935248832704e-11,4.7183158696320717e-11,2.6444219806368723e-07,8.0643162303365416e-05,0.00015087316156354769,3.9265501649136122e-06,5.2619099720097907e-05
1.0222868926290653e-05,0.38639737936624047,1.4007387142137985e-10,2.1843683309348749e-10,2.863540791678645e-06,1.1617135377489928e-11,0.00029195830476142696,0.0,0.0,0.00033751128416204646,0.0057663221018906512,154.0,0.0,0.79438751060838397,1.0,18.932288328695766,0.0055657847683309985,1.5747143346801907e-10,0.0012585221995408925,0.0053942450490048217,0.0010589651526944914,0.0029080488431182435,8.3277580409443277e-09,5.6377434157635271e-05,0.00089748068823510593,1.0631339595002229e-10,0.064785059516217838,8.5505737226108176e-08,0.00092009305662309486,0.00054643324514165874,5.7685570668637598e-07,1.8014221838997767e-08,4.2081573515952952e-07,0.064333286096528844,8.0055388136767022e-06,8.4226839365813158e-05,9.409869184030532e-05,0.058139554755707382,1.8389484211603536e-07,1.264585929409113e-12,1.7745044204869191e-11,4.7633279759464164e-11,2.6707134690060231e-07,8.2441026104828659e-05,0.00015423286088706874,4.0158354050403816e-06,5.3818964726399066e-05
1.033704104141674e-05,0.3863961893244223,1.3980061497040735e-10,2.20777048658988e-10,2.8966002891861817e-06,1.1777321719305229e-11,0.00029843673017392785,0.0,0.0,0.00033749909887847507,0.0058302284756892352,154.0,0.0,0.79259306597073043,1.0,18.931673616156669,0.0055612383474688727,1.571412438232228e-10,0.0012556963863137567,0.005381102614407233,0.0010694524946785542,0.0029014401531197698,8.3072242374640024e-09,5.6238423970729529e-05,0.00090649144430006076,1.0607179331024072e-10,0.065398099380532218,8.5313830017388115e-08,0.0009295503092211499,0.00054801645195811245,5.7851005607669513e-07,1.8195258676846659e-08,4.2202258209356078e-07,0.064960036241557009,8.0587907084013102e-06,8.5990243014692389e-05,9.6217628589339899e-05,0.058686004247603542,1.8568653083723463e-07,1.2614678320958924e-12,1.7917390930270378e-11,4.8081234686148953e-11,2.6969046007438877e-07,8.425587585185709e-05,0.00015762417176074086,4.1059835852642872e-06,5.5030431122281131e-05
1.0451213156542827e-05,0.3863950048511396,1.3952840501125967e-10,2.2313493767631578e-10,2.9296378389604499e-06,1.1937810919790856e-11,0.00030497594682512538,0.0,0.0,0.00033748697315111656,0.0058939793519548148,154.0,0.0,0.79080701842154522,1.0,18.931061554855653,0.0055564093648049631,1.568126465705413e-10,0.0012528837777125276,0.0053680229442699696,0.0010799146354599218,0.0028948627248523138,8.2867896554209546e-09,5.6100085490179682e-05,0.00091548332039530927,1.0583133354730395e-10,0.066008268550769342,8.51228203970239e-08,0.00093898636190222764,0.00054954979025579969,5.8011173747094722e-07,1.8375916111884739e-08,4.2319100775652511e-07,0.065584070591686583,8.1105528375001812e-06,8.7757917783736888e-05,9.8348163829362959e-05,0.059229822330059349,1.8747045581420058e-07,1.2583648016220816e-12,1.8088980706623796e-11,4.8527038661575902e-11,2.7229961185118499e-07,8.6087630685331804e-05,0.00016104694116579583,4.1969905821629155e-06,5.6253442507316751e-05
1.0565385271668914e-05,0.3863938259084991,1.3925723780734285e-10,2.2551096383756568e-10,2.9626534866135484e-06,1.209860029979089e-11,0.00031157566237801314,0.0,0.0,0.00033747490703650671,0.0059575754771455927,154.0,0.0,0.78902929908623476,1.0,18.930452126524216,0.0055513102477366561,1.5648562850978906e-10,0.001250084253309222,0.0053550056668931296,0.0010903516899156665,0.002888316210530195,8.2664535978600755e-09,5.596241400309149e-05,0.00092445640745290858,1.055920039464329e-10,0.066615587250900887,8.4932698991543915e-08,0.00094840131354453395,0.00055103474719704799,5.8166232613055001e-07,1.8556195971945654e-08,4.2432216129952592e-07,0.066205407830367977,8.1608577606070052e-06,8.9529492182691334e-05,0.00010048994098672961,0.05977102737500227,1.8924667045706429e-07,1.255276732286067e-12,1.8259818822157214e-11,4.8970706712342172e-11,2.7489887569038908e-07,8.7936210291012014e-05,0.0001645010171774686,4.2888523007170175e-06,5.7487942881852951e-05
1.0679557386795001e-05,0.38639265245923904,1.3898710932281259e-10,2.279055814086419e-10,2.9956472775855548e-06,1.2259687205507141e-11,0.00031823558654342737,0.0,0.0,0.00033746290055743447,0.0060210175926778018,154.0,0.0,0.78725984012431294,1.0,18.929845313053836,0.0055459529445260093,1.561601765936697e-10,0.001247297676939503,0.0053420504013635545,0.0011007637719882481,0.0028818002943139472,8.246215463654118e-09,5.5825405439198885e-05,0.00093341079564551494,1.0535379296109815e-10,0.067220075514818081,8.4743456671308597e-08,0.00095779526198048125,0.00055247277166994065,5.8316335590986578e-07,1.8736100069590115e-08,4.2541716166854096e-07,0.066824066460073606,8.2097379944771937e-06,9.1304604850688868e-05,0.00010264261205131497,0.060309637563500947,1.9101522766051245e-07,1.2522035327877167e-12,1.8429910490870076e-11,4.9412253708836272e-11,2.7748832425985313e-07,8.9801534915140885e-05,0.00016798624893376991,4.3815646744838499e-06,5.8733876642709665e-05
1.0793729501921088e-05,0.3863914844660458,1.3871801532614942e-10,2.303192355755868e-10,3.0286192593014804e-06,1.2421069007635679e-11,0.0003249554310447847,0.0,0.0,0.00033745095371080731,0.0060843064348779343,154.0,0.0,0.78549857469387252,1.0,18.929241096543244,0.0055403489506345134,1.5583627803306824e-10,0.001244523944671885,0.0053291567629983917,0.0011111509947065925,0.002875314643021514,8.2260744966732691e-09,5.5689054687409577e-05,0.00094234657440376364,1.0511668841027859e-10,0.067821753188345296,8.4555084697115175e-08,0.0009671683040492488,0.00055386527509355987,5.8461632196273151e-07,1.8915630202455592e-08,4.2647709957571946e-07,0.067440064803333297,8.2572259249040873e-06,9.3082904379439095e-05,0.00010480583746273194,0.060845670889408891,1.9277617980228901e-07,1.2491450884982987e-12,1.8599260906502046e-11,4.9851694368305538e-11,2.8006802944988439e-07,9.1683525341980078e-05,0.00017150248663182045,4.4751236648576598e-06,5.9991188576933557e-05
1.0907901617047175e-05,0.3863903218929569,1.3844995139816158e-10,2.3275236273730835e-10,3.0615694747193877e-06,1.2582743100645022e-11,0.00033173490959255051,0.0,0.0,0.00033743906646948246,0.0061474427349633631,154.0,0.0,0.78374543691448739,1.0,18.92863945919073,0.0055345093344490283,1.5551392005808687e-10,0.0012417628846102735,0.0053163243594753331,0.0011215134702065816,0.0028688590040968037,8.206030315324433e-09,5.5553359150658434e-05,0.00095126383243319512,1.0488068106172887e-10,0.068420639931323676,8.436757437024339e-08,0.00097652053564976221,0.00055521363221461186,5.8602267777966786e-07,1.9094788153596897e-08,4.2750303534441242e-07,0.068053421008124851,8.3033537388621123e-06,9.4864049130783404e-05,0.0001069792859913676,0.061379145165749063,1.9452957876764279e-07,1.2461013411343001e-12,1.8767875133395797e-11,5.0289043259902008e-11,2.8263806240180226e-07,9.3582102911603473e-05,0.00017504958148467563,4.5695252610859011e-06,6.1259823855153102e-05
1.1022073732173262e-05,0.386389164703446,1.3818291289859074e-10,2.3520539054673061e-10,3.0944979662737642e-06,1.274470690268553e-11,0.00033857373787639724,0.0,0.0,0.00033742723878266834,0.0062104272190499216,154.0,0.0,0.78200036186196142,1.0,18.928040383434418,0.0055284447407876131,1.5519309023423121e-10,0.0012390143929856918,0.0053035527957299286,0.0011318513097337542,0.0028624330695313132,8.1860821871348891e-09,5.5418313876012912e-05,0.00096016265771648628,1.0464575965485459e-10,0.069016755218197279,8.4180917433393375e-08,0.00098585205174156975,0.00055651918130600699,5.8738384063231117e-07,1.9273575691531275e-08,4.2849600287216013e-07,0.068664153048428864,8.3481534203798096e-06,9.6647707181305605e-05,0.00010916263469434379,0.061910078025274859,1.9627547593859973e-07,1.2430721796099405e-12,1.8935758258077429e-11,5.072431480538988e-11,2.8519849350931808e-07,9.5497189483418346e-05,0.00017862738575478578,4.6647654796277315e-06,6.2539728031338413e-05
1.113624584729935e-05,0.3863880128615534,1.3791689499256295e-10,2.3767873805267572e-10,3.1274047772697467e-06,1.2906957855191294e-11,0.00034547163354895811,0.0,0.0,0.00033741547057710824,0.0062732606081387799,154.0,0.0,0.78026328555137969,1.0,18.927443851866066,0.0055221654027892836,1.5487377626905852e-10,0.0012362783524516076,0.0052908416717273015,0.0011421646236528934,0.0028560365570651203,8.166229464524555e-09,5.5283914479761189e-05,0.00096904313752136251,1.044119138706799e-10,0.06961011833913823,8.3995105825016327e-08,0.00099516294636595886,0.00055778322467323874,5.8870118896517111e-07,1.9451994570397617e-08,4.2945700773334363e-07,0.06927227872577485,8.3916567144095251e-06,9.8433556204479688e-05,0.00011135556882912147,0.062438486922641659,1.9801392220572633e-07,1.2400575055964341e-12,1.9102915298712955e-11,5.1157523280776584e-11,2.8774939242925182e-07,9.7428707454153178e-05,0.00018223575272428914,4.7608403643347928e-06,6.3830847039478912e-05
