Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144)
2.4587961503330736e-08,0.3978579459089561,8.9019098392288567e-07,1.5605645185613999e-08,1.3166892363650895e-08,5.9539949170302063e-11,3.4549674384756251e-09,0.0,0.0,0.00044413251459821178,3.2723634746776202e-05,154.0,0.0,0.90018167067024435,1.0,18.99622110250959,0.0039023370855288645,7.7284368368670411e-07,0.019858115489567018,0.025549872556723811,0.015446697243098873,0.0032365983493493366,9.8908693588128827e-09,6.3767095511437885e-05,0.025378820705893691,3.494901680166781e-11,0.0032123298671868665,2.5817005049601904e-05,0.0027546457456685196,0.0027529958890548643,1.0271096562722029e-06,2.5367904444913359e-06,6.2274695738391521e-07,0.00038600862623085425
2.522643142534031e-08,0.3978581022455877,9.1940990270925728e-07,1.6601871904227779e-08,1.3965988870096042e-08,6.6257802366000806e-11,3.7717534793988317e-09,0.0,0.0,0.00046441923682232573,3.5952360512441728e-05,154.0,0.0,0.89774441960097306,1.0,18.99613209130672,0.0039948136646262861,7.7091644307912869e-07,0.020250184884638579,0.026119764920233799,0.015823923968628258,0.0033005903844298369,1.0111434798503566e-08,6.5189150878451431e-05,0.026005608238642473,3.5640007301631459e-11,0.0033677766369201046,2.633009775714788e-05,0.0028888754730600433,0.0028871452293240253,1.0771539613444131e-06,2.6010643241054566e-06,6.5308977467436328e-07,0.00040914085136995772
2.5864901347349883e-08,0.3978582666423937,9.4852729856993854e-07,1.7630580442484052e-08,1.4788496034257924e-08,7.3505979223609175e-11,4.1077783052101633e-09,0.0,0.0,0.00048497644649397458,3.9396563289647131e-05,154.0,0.0,0.89531518465274718,1.0,18.996043516895529,0.0040868640128572439,7.6899557401041353e-07,0.020636667260469452,0.026684910509099845,0.016199992435911581,0.0033636699191389469,1.033016047236421e-08,6.6599344801347959e-05,0.02663083295849852,3.6321144558344921e-11,0.0035262097395850484,2.6835885840568562e-05,0.0030257277710640032,0.0030239155702428719,1.1281756265838085e-06,2.6651778260299567e-06,6.8402519454910399e-07,0.00043306097010444071
2.6503371269359457e-08,0.3978584389967153,9.7752991950081137e-07,1.8691678034049083e-08,1.5634282890118182e-08,8.130759280095164e-11,4.4636079842689366e-09,0.0,0.0,0.00050579149760438869,4.3063459854597493e-05,154.0,0.0,0.89289397103821788,1.0,18.995955377008801,0.0041784897422674728,7.670810824142329e-07,0.021017609752192194,0.027245314337079225,0.016574906434375036,0.0034258446594828285,1.0547048352537249e-08,6.7997689993331073e-05,0.027254500044559649,3.6992511781805021e-11,0.0036875837948563903,2.7334430892848325e-05,0.0031651651940578555,0.0031632694886395071,1.1801606756104496e-06,2.7291314796322756e-06,7.1554474273846753e-07,0.00045777608542222833
2.714184119136903e-08,0.39785861920667803,1.0064054265618823e-06,1.9785057723073798e-08,1.6503216263700665e-08,8.968574081478182e-11,4.8398046517755932e-09,0.0,0.0,0.00052685184979136895,4.696019323509978e-05,154.0,0.0,0.89048078320445867,1.0,18.995867669375119,0.0042696924626829721,7.6517297357246722e-07,0.021393059316910493,0.027800981951433452,0.016948669754257302,0.0034871222822774588,1.0762100617717447e-08,6.9384200499313602e-05,0.027876614680349344,3.7654191866811233e-11,0.0038518537744813568,2.7825794274477165e-05,0.0033071506128984091,0.0033051698776313185,1.2330952503728116e-06,2.7929258147855301e-06,7.4764001671843974e-07,0.00048329306693341094
2.7780311113378604e-08,0.3978588071711889,1.035142342594425e-06,2.0910599288871579e-08,1.7395161360937629e-08,9.8663471748382927e-11,5.2369263490530408e-09,0.0,0.0,0.00054814507665926888,5.1093824516406112e-05,154.0,0.0,0.88807562484049551,1.0,18.995780391718675,0.0043604737816297767,7.6327125212154443e-07,0.021763062733913346,0.028351919428191253,0.017321286186285364,0.0035475104351835409,1.0975319651307914e-08,7.0758891684028903e-05,0.028497182053290309,3.8306267393342319e-11,0.0040189750035356962,2.8310037113741806e-05,0.0034516472137257575,0.0034495799454296212,1.2869656106992305e-06,2.8565613618109991e-06,7.8030268543869516e-07,0.00050961854871169846
2.8418781035388177e-08,0.3978590027899338,1.0637300039348975e-06,2.206817011813465e-08,1.8309982291732498e-08,1.0826375214417182e-10,5.6555268790624846e-09,0.0,0.0,0.00056965887372716767,5.5471325013423914e-05,154.0,0.0,0.88567849888501238,1.0,18.995693541759181,0.0044508353042547162,7.6137592205880996e-07,0.022127666604778003,0.028898133367225326,0.017692759521353602,0.0036070167367232703,1.1186708039504775e-08,7.2121780219683738e-05,0.029116207354183299,3.8948820626737072e-11,0.0041889031615969614,2.8787220306870824e-05,0.0035986184967683387,0.0035964632141454382,1.3417581338496455e-06,2.9200386514235293e-06,8.1352448905078251e-07,0.00053675892734687456
2.905725095739775e-08,0.3978592059633746,1.0921585149339042e-06,2.3257626027891338e-08,1.9247542535581762e-08,1.1850943511365687e-10,6.0961556768139484e-09,0.0,0.0,0.00059138106600597291,6.00995688086296e-05,154.0,0.0,0.88328940753423113,1.0,18.995607117211751,0.0045407786332471523,7.5948698674911076e-07,0.022486917353364163,0.029439630887145487,0.018063093550206338,0.0036656487762793928,1.1396268569310241e-08,7.3472884073148392e-05,0.029733695776691257,3.9581933517684716e-11,0.0043615942838354429,2.9257404518037385e-05,0.0037480282751483607,0.0037457835185956581,1.3974593140673526e-06,2.9833582146798493e-06,8.4729723863636099e-07,0.00056472036020779805
2.9695720879407324e-08,0.3978594165927466,1.120418705100988e-06,2.4478812042201729e-08,2.0207705353740795e-08,1.2942323009082828e-10,6.559357693428979e-09,0.0,0.0,0.00061329961520580154,6.4985325654399052e-05,154.0,0.0,0.88090835224995578,1.0,18.995521115786829,0.004630305368761742,7.5760444893160802e-07,0.022840861225702457,0.029976419620011061,0.018432292063123825,0.0037234141140770616,1.1604004226475782e-08,7.4812222492695615e-05,0.03034965251682905,4.0205687702028865e-11,0.0045370047620231224,2.9720650179223422e-05,0.0038998406736869082,0.0038975050051088429,1.4540557621307531e-06,3.0465205829268661e-06,8.8161281593542556e-07,0.00059350876391512145
3.03341908014169e-08,0.39785963458005486,1.1485020887083718e-06,2.5731563125387437e-08,2.1190334152547349e-08,1.4102767384910594e-10,7.0456732927086948e-09,0.0,0.0,0.00063540262657558306,7.0135254237876281e-05,154.0,0.0,0.8785353337677797,1.0,18.995435535190129,0.0047194171083422215,7.5572831072656455e-07,0.023189544289780002,0.030508507705865572,0.018800358849611863,0.0037803202811489229,1.1809918193377556e-08,7.6139815994304513e-05,0.030964082772458688,4.0820164500389986e-11,0.0047150913454610775,3.0177017489949033e-05,0.004054020127707985,0.004051592130330006,1.5115342049046151e-06,3.1095262877489311e-06,9.1646317307419115e-07,0.0006231298130225353
3.0972660723426474e-08,0.3978598598280732,1.1764008266983608e-06,2.7015704874401637e-08,2.219529280216705e-08,1.5334510279639196e-10,7.5556381591503013e-09,0.0,0.0,0.00065767835537738103,7.5555895805936798e-05,154.0,0.0,0.87617035210545069,1.0,18.995350373122591,0.0048081154468462362,7.5385857364232537e-07,0.023533012435226382,0.031035903787097377,0.01916729769809496,0.0038363747792839586,1.2014013846823839e-08,7.7455686347525007e-05,0.031576991742790321,4.1425444917613612e-11,0.0048958111418257629,3.0626566416871205e-05,0.0042105313818408298,0.0042080096600236464,1.5698814848904954e-06,3.1723758609154516e-06,9.5184033229252136e-07,0.00065358893890500342
3.161113064543605e-08,0.39786009224034014,1.2041076907496637e-06,2.8331054172772951e-08,2.3222445914706099e-08,1.6639762655764728e-10,8.0897832164369626e-09,0.0,0.0,0.00068011521299846632,8.1253668147263173e-05,154.0,0.0,0.87381340657138218,1.0,18.995265627280414,0.0048964019763712294,7.5199523858257014e-07,0.023871311372903221,0.031558617002630018,0.019533112395613294,0.0038915850809606678,1.2216294755796412e-08,7.8759856560915386e-05,0.032188384627889102,4.202160964204886e-11,0.005079121617934646,3.1069356693256261e-05,0.0043693394888198438,0.0043667226678743972,1.6290845597764497e-06,3.2350698343299323e-06,9.8773638567093145e-07,0.00068489132885212281
3.224960056744562e-08,0.3978603317211571,1.2316160293674967e-06,2.9677419808399883e-08,2.4271659085344642e-08,1.8020710284974197e-10,8.6486345555006621e-09,0.0,0.0,0.0007027017727046839,8.723485992803866e-05,154.0,0.0,0.87146449577331275,1.0,18.995181295354996,0.0049842782861814093,7.5013830585347734e-07,0.024204486634400744,0.032076656981946297,0.019897806727523282,0.0039459586292650856,1.2416764679128973e-08,8.0052350867075979e-05,0.032798266628187876,4.2608739044662542e-11,0.0052649806004317016,3.1505447818330504e-05,0.0045304098082814964,0.0045276965342846516,1.6891305019855487e-06,3.2976087399800515e-06,1.024143494856794e-06,0.00071704192536442665
3.2888070489455195e-08,0.39786057817558557,1.2589197358713142e-06,3.1054603057325832e-08,2.5342799099872271e-08,1.9479511364904221e-10,9.2327133713275612e-09,0.0,0.0,0.00072542677503913524,9.3505625377280404e-05,154.0,0.0,0.86912361762710155,1.0,18.995097375033005,0.0050717459626357852,7.4828777517104413e-07,0.024532583571444954,0.032590033838950642,0.02026138447720208,0.0039995028377942084,1.2615427563122243e-08,8.1333194707274137e-05,0.033406642944005957,4.3186913177996792e-11,0.005453346276393301,3.1934899056513268e-05,0.0046937080055575627,0.0046908969451685484,1.7500064982227631e-06,3.3599931098880102e-06,1.061053890789622e-06,0.00075004542565014335
3.352654041146477e-08,0.3978608315094444,1.2860132181624645e-06,3.246239823548636e-08,2.6435734111749831e-08,2.1018294264824405e-10,9.8425359077410309e-09,0.0,0.0,0.00074827913287065038,0.00010007197931737677,154.0,0.0,0.86679076936565747,1.0,18.99501386399643,0.0051588065891173349,7.4644364566874405e-07,0.024855647355218922,0.033098758165674161,0.020623849425755875,0.0040522250905454847,1.281228753909779e-08,8.2602414715672061e-05,0.034013518775073998,4.3756211774976252e-11,0.0056441771938550659,3.2357769436537659e-05,0.0048592000504641495,0.0048562898907417024,1.8116998490205053e-06,3.4222234760611139e-06,1.0984598734255631e-06,0.0007839062813196488
3.416501033347434e-08,0.3978610916293076,1.312891370162049e-06,3.3900593220290141e-08,2.755033379158077e-08,2.2639155399531163e-10,1.0478613409459631e-08,0.0,0.0,0.00077124793609695242,0.00010693979253496558,154.0,0.0,0.86446594754799055,1.0,18.994930759922635,0.005245461745963252,7.4460591590502728e-07,0.025173722975601918,0.033602841025827418,0.020985205351732143,0.0041041327417929039,1.3007348920894649e-08,8.3860038703188021e-05,0.034618899320065039,4.4316714247569029e-11,0.0058374322622602838,3.277411775046357e-05,0.005026852216085901,0.0050238416643061572,1.8741979682823716e-06,3.4843003704430377e-06,1.1363538114606933e-06,0.00081862869827456736
3.4803480255483915e-08,0.39786135844250214,1.3395495448166516e-06,3.5368969943774172e-08,2.8686469451650018e-08,2.4344157230403219e-10,1.1141452080784208e-08,0.0,0.0,0.00079432245600781514,0.00011411478748688755,154.0,0.0,0.8621491480683886,1.0,18.994848060484443,0.0053317130103963427,7.427745838709139e-07,0.025486855240330172,0.034102293948205895,0.021345456030835864,0.0041552331159503001,1.3200616202308271e-08,8.5106095640986499e-05,0.03522278977613192,4.4868499685310952e-11,0.0060330707528305346,3.3184002552587603e-05,0.0051966310775548559,0.0051935188610299768,1.9374883828245062e-06,3.5462243248659859e-06,1.1747281420529493e-06,0.00085421663678823898
3.544195017749349e-08,0.39786163185710427,1.365983528576459e-06,3.6867304858961427e-08,2.9844014147980974e-08,2.6135326392265143e-10,1.1831553050321519e-08,0.0,0.0,0.000817492149313885,0.00012160253433557574,154.0,0.0,0.85984036616570003,1.0,18.99476576335022,0.0054175619564575412,7.4094964699801928e-07,0.025795088774083111,0.034597128919953694,0.02170460523564971,0.0042055335074225224,1.339209405447365e-08,8.6340615643604784e-05,0.035825195338450924,4.5411646853699753e-11,0.0062310522988591691,3.3587482158255306e-05,0.0053685035108234523,0.0053652883767209931,2.0015587319150831e-06,3.6079958710035351e-06,1.2135753705429694e-06,0.00089067381177401121
3.608042009950306e-08,0.3978619117819386,1.3921895172566658e-06,3.8395369380945884e-08,3.1022842762167527e-08,2.8014651944429145e-10,1.2549412341200307e-08,0.0,0.0,0.00084074666184718791,0.00012940844730789341,154.0,0.0,0.8575395964327277,1.0,18.994683866184051,0.0055030101549395785,7.3913110216635473e-07,0.026098468017498794,0.035087358379690334,0.022062656735358371,0.0042550411804451556,1.3581787323197816e-08,8.756362995175557e-05,0.03642612119977201,4.5946234192462418e-11,0.0064313368959283621,3.39846146425807e-05,0.0055424366914311671,0.0055391174065941807,2.0663967668114954e-06,3.6696155403240024e-06,1.2528880701734063e-06,0.00092800369323762036
3.6718890021512636e-08,0.39786219812657475,1.4181640931989696e-06,3.9952930304131817e-08,3.2222832065058082e-08,2.9984083744034919e-10,1.3295520846281634e-08,0.0,0.0,0.00086407583193966219,0.00013753778137111087,154.0,0.0,0.85524683282572089,1.0,18.994602366645797,0.0055880591733218007,7.3731894571211809e-07,0.026397037226122785,0.035572995210507115,0.022419614295476929,0.0043037633689132606,1.3769701026241168e-08,8.8775170914802049e-05,0.037025572549975426,4.6472339813706559e-11,0.0066338849020504704,3.4375457839078073e-05,0.005718398093264342,0.0057149734440322397,2.1319903502944816e-06,3.7310838640444041e-06,1.2926588818064443e-06,0.00096620950690968631
3.735735994352221e-08,0.3978624908013249,1.4439042036555475e-06,4.15397501969638e-08,3.3443860764200484e-08,3.2045530939580975e-10,1.4070364307907206e-08,0.0,0.0,0.00088746969348634918,0.00014599562921941705,154.0,0.0,0.85296206867395774,1.0,18.994521262391316,0.0056727105757061642,7.3551317343604708e-07,0.026690840469293969,0.03605405273283812,0.02277548167758342,0.0043517072761999455,1.3955840350548772e-08,8.9975271972904882e-05,0.037623554575634974,4.6990041499962905e-11,0.0068386570377344368,3.4760069338211211e-05,0.0058963554873087591,0.0058928242793389153,2.1983274561998844e-06,3.7924013730851244e-06,1.332880513640003e-06,0.0010052942350541861
3.8634299787541356e-08,0.3978630947861165,1.4946705226391046e-06,4.4800198206322463e-08,3.594856101888752e-08,3.6451896650921144e-10,1.570817323399837e-08,0.0,0.0,0.00093441261980256086,0.00016391641047095731,154.0,0.0,0.84841650897674037,1.0,18.994360230337925,0.0058408267716292053,7.3192076199247535e-07,0.027264324398367078,0.037002485276602569,0.023483960932822182,0.0044452889069338938,1.4322817439632425e-08,9.2341293479130879e-05,0.038815131380528244,4.8000542537021466e-11,0.0072547183919995477,3.5510826381562942e-05,0.0062581308139124329,0.0062543829818237119,2.3331846830602926e-06,3.9145860690607373e-06,1.4146474056586597e-06,0.0010861111529544476
3.978354564715859e-08,0.39786365913679456,1.5395344838148284e-06,4.7832211420628553e-08,3.8273569726301014e-08,4.0750591032420822e-10,1.7285241842467191e-08,0.0,0.0,0.0009767866130075656,0.00018121630901330151,154.0,0.0,0.84435278397236779,1.0,18.994216629767369,0.0059907871209723684,7.2870937277852981e-07,0.027764598581146539,0.037840555657106138,0.024117901500063758,0.004526922285324809,1.4647083843507137e-08,9.4431945517593614e-05,0.039882577363945675,4.8882025504097491e-11,0.0076363935020579326,3.6165768031204549e-05,0.0065902376181129155,0.0065862909298376963,2.4569806444992379e-06,4.0240418277923004e-06,1.4897076307171792e-06,0.0011618772381865605
4.093279150677582e-08,0.3978642426359129,1.583605926613599e-06,5.0955175421370941e-08,4.0664950473303017e-08,4.5375111221871145e-10,1.8962729239104704e-08,0.0,0.0,0.0010192244112764664,0.0001996521219623291,154.0,0.0,0.84031484583452165,1.0,18.994074273294476,0.0061394833585130025,7.255185793819742e-07,0.028250107761885052,0.038664015448386518,0.024748368183282358,0.0046061446434100314,1.4965689358404227e-08,9.6486100234431836e-05,0.040945343201561547,4.973747410417692e-11,0.0080246804766877806,3.6801403350550621e-05,0.006928323656946166,0.0069241745351744655,2.5830036133692911e-06,4.1330171856344506e-06,1.5661181583270482e-06,0.0012405263800289328
4.208203736639305e-08,0.3978648447869525,1.6268777815981283e-06,5.4167597511260027e-08,4.3122067612199183e-08,5.0334962656357899e-10,2.0743280701157419e-08,0.0,0.0,0.0010616752581388397,0.00021924739258814331,154.0,0.0,0.83630263428073437,1.0,18.993933147127098,0.006286924475966623,7.2234833903327862e-07,0.028721102053659429,0.039472957168713407,0.025375382743936779,0.0046829968605434412,1.5278669971736735e-08,9.8503989642356483e-05,0.042003458966805567,5.0567329755398586e-11,0.0084193633272525558,3.7418059201985931e-05,0.0072722115460391078,0.0072678565197739397,2.7111874058170411e-06,4.2415152224684943e-06,1.643838859347449e-06,0.0013220673347052703
4.323128322601028e-08,0.39786546510099746,1.6693454378593721e-06,5.7467965558473672e-08,4.5644305675157399e-08,5.5639142156608192e-10,2.2629486995386159e-08,0.0,0.0,0.0011040905929021985,0.00024002382017276501,154.0,0.0,0.8323160832362827,1.0,18.993793237447292,0.0064331194248992227,7.1919860400464095e-07,0.029177829508538269,0.040267477321982638,0.025998966882296411,0.0047575194783636256,1.558606321206138e-08,0.00010048585569048537,0.043056954665899955,5.1372030229231246e-11,0.0088202298506321625,3.8016059757829168e-05,0.0076217269173893144,0.0076171626201357945,2.8414669653385842e-06,4.3495390116861507e-06,1.7228302881797681e-06,0.0014065064232164106
4.438052908562751e-08,0.3978661030966906,1.7110064893290646e-06,6.0854752554650553e-08,4.8231068727254983e-08,6.1296127500633736e-10,2.4623884479449803e-08,0.0,0.0,0.0011464240615205472,0.00026200124929104266,154.0,0.0,0.82835512102527409,1.0,18.993654530416155,0.0065780771157197175,7.1606932177162658e-07,0.029620536089273355,0.0410476762471177,0.02661914223311437,0.0048297526961845689,1.5887908090670569e-08,0.00010243194988776797,0.044105860230761469,5.2152009600699212e-11,0.0092270716185360434,3.8595726463370937e-05,0.0079766983942734047,0.0079719215622429812,2.9737783533628617e-06,4.4570916194510097e-06,1.8030536770580475e-06,0.001493847572392671
