Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64)
1.006249396186705e-09,0.4838413987027423,1.5605676466126034e-12,3.9388164062368916e-16,5.8900739856270729e-13,2.1673801342080775e-19,3.6955747840515022e-15,0.0,0.0,4.065905352314962e-09,1.300266764856506e-14,154.0,0.0,0.99991864647581286,0.99999999999253653,18.999986146272011,8.5816311076001732e-06,2.6314891062878069e-09,2.0957753563897828e-05,3.4440338983430914e-05,1.7207741767835015e-06,1.3664619339873928e-05,2.7714053895878002e-11,1.8494901404013993e-07,1.7619296256077169e-06,3.3801734876860614e-13,3.2851508659356298e-08,2.0299637632735206e-09,1.5184215543330755e-09,1.5168492344939263e-09,9.3157909990010809e-13,6.946284566127933e-12,6.4073864371641687e-13,2.3911350891045384e-09,1.975450035685877e-20,1.8988095719149212e-20,1.8988644393211038e-20,6.0139895070393725e-11,8.1811067386165564e-15,2.9141904371380778e-15,1.8852043121704608e-18,3.6924909076321872e-19,2.732330533430161e-16,1.8851435279189003e-17,2.8116779916183762e-18,4.6254100733294687e-20,2.4599527054929802e-21,5.9405697855717112e-24,1.2636988423523601e-26,3.9329578509855467e-21,4.4632119702355303e-23,6.768553566342436e-12,2.4088234229654395e-18,1.2853241575817975e-18,2.1331679770058245e-22,3.719806606041642e-23,1.3917049100748038e-19,4.6638772977558778e-26,2.6314266022410306e-26,9.7540148441017366e-22,9.3842603904657876e-27,7.962393295036589e-23,3.7419409961225971e-27,1.1477115153054244e-29,2.8554849085885289e-26,5.78314992357277e-25,5.5147257405256724e-25,5.9174923910849646e-27,1.9799791944013881e-18,3.1956524673920109e-23,5.6335186024836122e-24,8.7288149314035541e-24,1.4837037794651469e-25,4.3087899061530113e-28,3.3767064189214781e-26,6.6204729894189621e-29,6.1633027566141871e-26,4.8705770050661516e-24,2.2014502584476365e-26,2.1558589682921926e-30,1.886702372665818e-31,1.2054152273864138e-31,6.9424689194324724e-27,3.346749821288735e-12,2.8535363040698626e-17,1.2391496169456696e-17,5.9238293581035458e-13,1.7982104660481279e-33,7.9738401741202616e-32,1.0900003192633475e-27,7.4925165105622346e-36,1.129346482348228e-34,1.9748393935875748e-38,5.6760034850763291e-13,5.3674095632333463e-15,6.8900068904421928e-12
1.02708603570998e-09,0.48384139780190794,1.6018733403727674e-12,4.1219281932851128e-16,6.2473784812147676e-13,2.3154026763320571e-19,4.0032048273072091e-15,0.0,0.0,4.2326996947865163e-09,1.4057609226999672e-14,154.0,0.0,0.99991696139640951,0.99999999999229339,18.999985820204035,8.7592692068813899e-06,2.6314853639611111e-09,2.1352466325859605e-05,3.515338451722912e-05,1.7564312217238264e-06,1.3986678889122637e-05,2.8287839531296246e-11,1.887860380073517e-07,1.7984397331158644e-06,3.4598403503444345e-13,3.4225998221398753e-08,2.0892816109742467e-09,1.5978616784252716e-09,1.5962070456040918e-09,9.8032957069659678e-13,7.2247963715691311e-12,6.7430095526590923e-13,2.4921000895308706e-09,2.2358142320414902e-20,2.1491428597971357e-20,2.1492063184909318e-20,6.3917374874137052e-11,8.62610736480322e-15,2.9746493651874204e-15,1.9432309751113422e-18,3.8545796265559643e-19,2.8955925392330574e-16,2.031081986281924e-17,3.0762806581503264e-18,5.0746511063043383e-20,2.753723995577479e-21,6.7445994217317155e-24,1.3864364691852945e-26,4.3223166623952229e-21,5.089860436527188e-23,7.0396199446361548e-12,2.5124129658187521e-18,1.349996116605654e-18,2.2249634429040338e-22,3.9296272922825753e-23,1.4786869481836548e-19,4.8985434842347169e-26,2.7638286391417978e-26,1.0570490259836419e-21,1.0169809742085728e-26,8.6276605811673295e-23,4.0545884510068253e-27,1.2436042756040381e-29,3.0940964711828161e-26,6.3936693853192623e-25,6.0912138051586658e-25,6.6708706476286401e-27,2.164432660875808e-18,3.4587271055780915e-23,6.1502966569429636e-24,9.6957031569520342e-24,1.6217398447866117e-25,4.7862079597228429e-28,3.8293916090334007e-26,7.6361461402480286e-29,6.584765729688703e-26,5.3126193319191701e-24,2.4817257967368694e-26,2.4907819033621526e-30,2.2178641938430785e-31,1.4226198996893593e-31,7.717103372220102e-27,3.4752023405927662e-12,2.9630591690971482e-17,1.2867098417082853e-17,6.2840191148566485e-13,1.9811650671879536e-33,8.9499050620559533e-32,1.2430477933299898e-27,8.4096854298057338e-36,1.2676590539543881e-34,2.2165767838576648e-38,5.9099024923063674e-13,5.6970129040296042e-15,7.1095232955607055e-12
1.0479226752332549e-09,0.4838413969010526,1.6435350144789687e-12,4.3095887971822235e-16,6.6181756680528698e-13,2.4704220087858943e-19,4.329295357419171e-15,0.0,0.0,4.4028243941951865e-09,1.5175243762730733e-14,154.0,0.0,0.99991527629777455,0.99999999999204636,18.999985494122846,8.936904721045531e-06,2.6314810143673563e-09,2.1747162810714828e-05,3.5866425511175643e-05,1.7920881967409536e-06,1.4308748186717771e-05,2.8861621494422622e-11,1.9262303742797631e-07,1.8349497795647915e-06,3.5395096244212343e-13,3.5628650948773498e-08,2.1488921150650623e-09,1.6795953527307821e-09,1.677856028819656e-09,1.0304879160720496e-12,7.5082935680474045e-12,7.0883348559477022e-13,2.5951909658738506e-09,2.523809921045689e-20,2.4260538784979477e-20,2.4261270488692071e-20,6.7847913293192663e-11,9.0846386736622665e-15,3.0351079064986895e-15,2.0020403537713512e-18,4.021538213987004e-19,3.0656975465820946e-16,2.1853382177416834e-17,3.3597618627878103e-18,5.5574542478558523e-20,3.0756252060712045e-21,7.6383376724898302e-24,1.5183437333122736e-26,4.7415946705162744e-21,5.7884970937383737e-23,7.3155197320235613e-12,2.6185794800096276e-18,1.4165406140463851e-18,2.3190435692339562e-22,4.1474069571526977e-23,1.5693237261461421e-19,5.1400042923795993e-26,2.900064299335047e-26,1.1437498130338414e-21,1.1003978958502456e-26,9.3339774792471695e-23,4.3865277106898167e-27,1.3454140038700767e-29,3.3474332024288757e-26,7.054688186077638e-25,6.7146973669360762e-25,7.5022024960383223e-27,2.3618265938863509e-18,3.7382018888167143e-23,6.7034903709112328e-24,1.0747190036976769e-23,1.769627922090235e-25,5.3054091434144625e-28,4.3316924115247133e-26,8.7813715890749256e-29,7.0256323502979593e-26,5.7845719701666797e-24,2.7910021060901076e-26,2.8691596810229365e-30,2.5982672827561271e-31,1.6732231184111652e-31,8.5610125443845545e-27,3.6056266223700458e-12,3.0742632312919537e-17,1.3350001226659544e-17,6.6578777692493265e-13,2.1790086531983492e-33,1.0024383466901155e-31,1.4136778980264445e-27,9.4193316815013997e-36,1.4199240543370908e-34,2.4826878331026563e-38,6.1486268391281667e-13,6.0400613614368324e-15,7.3322504414621445e-12
1.0687593147565298e-09,0.48384139600018267,1.6855521326136251e-12,4.5018199711478067e-16,7.0026658572077091e-13,2.6326320693746717e-19,4.6745363040033739e-15,0.0,0.0,4.5762793955964127e-09,1.6357999981529762e-14,154.0,0.0,0.99991359117991008,0.99999999999179578,18.999985168030435,9.1145376501224341e-06,2.6314767598989121e-09,2.2141845007875433e-05,3.6579461962401753e-05,1.8277451015215333e-06,1.4630825239173513e-05,2.943539978474901e-11,1.964600122874605e-07,1.8714597646336359e-06,3.6191808167977e-13,3.7059466568874306e-08,2.2087840827125154e-09,1.7636336327611269e-09,1.7618072281741541e-09,1.0820609256646855e-12,7.7967495256677254e-12,7.4434092229749316e-13,2.7004099933861494e-09,2.8416832811033656e-20,2.7317045416306918e-20,2.7317886621763537e-20,7.1934474050875525e-11,9.5567737704176665e-15,3.0955660607996516e-15,2.0616333977318231e-18,4.1934608767507532e-19,3.2428379433506734e-16,2.3482415844780316e-17,3.6630772458060758e-18,6.075643624639906e-20,3.427730398136237e-21,8.6298027106104868e-24,1.6599190162565374e-26,5.192491274992232e-21,6.5656212246956002e-23,7.5962263949711936e-12,2.7273537796596282e-18,1.4849794483618386e-18,2.4154356739079889e-22,4.3733212455923345e-23,1.6637027456109605e-19,5.3883388192434235e-26,3.040178210516674e-26,1.2357145173155237e-21,1.1888795075216638e-26,1.0083045708798558e-22,4.7385585287980705e-27,1.4533859894031581e-29,3.6161056076787717e-26,7.769298449671171e-25,7.3879866108299808e-25,8.4177970793348199e-27,2.5727818984305957e-18,4.0348146016949125e-23,7.2949890058160685e-24,1.188888009001724e-23,1.9278846723871105e-25,5.8691621770658333e-28,4.8879197881085624e-26,1.006952629706887e-28,7.4863851644360404e-26,6.2877993513765689e-24,3.1316263629413314e-26,3.2955896464312663e-30,3.0339928010752611e-31,1.9615379504892097e-31,9.4789672535884492e-27,3.7380006794047764e-12,3.1871297434394101e-17,1.384012318879732e-17,7.0456122746888177e-13,2.3926761904981116e-33,1.1205240363809785e-31,1.603478101965169e-27,1.0528939962559919e-35,1.5872712233815205e-34,2.7751451965641933e-38,6.3921747203508392e-13,6.3968293402935473e-15,7.5581884694465271e-12
1.0895959542798048e-09,0.48384139509930113,1.7279241582987605e-12,4.698643429775417e-16,7.4010472918651542e-13,2.8022285062817899e-19,5.0396262893927397e-15,0.0,0.0,4.7530646476036904e-09,1.7608346010145381e-14,154.0,0.0,0.99991190604281821,0.99999999999154132,18.999984841928512,9.2921679941419486e-06,2.6314728723732192e-09,2.2536514628710153e-05,3.7292493868039286e-05,1.8634019359600292e-06,1.4952908331032016e-05,3.0009174400635627e-11,2.002969625708064e-07,1.9079696882143115e-06,3.6988535031277352e-13,3.8518444808997122e-08,2.2689466988303251e-09,1.8499872082309857e-09,1.848071322284023e-09,1.1350551644574654e-12,8.0901377366708536e-12,7.8082779786050387e-13,2.807759447133483e-09,3.1917893930507115e-20,3.0683616990629902e-20,3.068458134424518e-20,7.6180020551349199e-11,1.0042583334958127e-14,3.1560238278385677e-15,2.1220109867207292e-18,4.370441855318805e-19,3.4272089520199061e-16,2.5201288928220874e-17,3.9872093028801194e-18,6.6311006085602221e-20,3.8122077164827608e-21,9.7274831705206702e-24,1.8116763399966329e-26,5.6767631093858857e-21,7.4280988197901612e-23,7.8817135250080965e-12,2.8387670157476865e-18,1.5553346871693371e-18,2.5141673736650311e-22,4.6075474783986271e-23,1.7619123318340906e-19,5.6436271385413939e-26,3.1842155514289929e-26,1.3331580961539571e-21,1.2826326363313949e-26,1.0876601162000244e-22,5.1114967190892134e-27,1.56777044722262e-29,3.9007364529953111e-26,8.5407006472510289e-25,8.1139859845647545e-25,9.4242808951099272e-27,2.79793345438626e-18,4.3493221204975217e-23,7.9267405127023017e-24,1.3126603667211927e-23,2.0970429575701257e-25,6.4803473672808832e-28,5.5026245993485092e-26,1.1514889143356069e-28,7.9675099738067799e-26,6.8236947325351971e-24,3.5060638089616312e-26,3.7749902975117582e-30,3.531626585876282e-31,2.2922574087422058e-31,1.0475941644591106e-26,3.8723027351282215e-12,3.3016401379268516e-17,1.4337383674037226e-17,7.4474275997918778e-13,2.6231393428255914e-33,1.2500861768213937e-31,1.8141254457990031e-27,1.1746390629072245e-35,1.7708900450420415e-34,3.0960258071040641e-38,6.6405443221245939e-13,6.7675911544451647e-15,7.7873375044851373e-12
1.1104325938030797e-09,0.48384139419841304,1.7706505549014265e-12,4.9000808424490747e-16,7.8135157174252862e-13,2.9794090533964097e-19,5.4252744278326645e-15,0.0,0.0,4.9331801024740233e-09,1.8928798095567532e-14,154.0,0.0,0.99991022088650106,0.99999999999128331,18.999984515818515,9.4697957531339088e-06,2.6314688601591836e-09,2.2931173098683961e-05,3.8005521225221159e-05,1.8990587003194467e-06,1.5274996032723398e-05,3.0582945338386657e-11,2.0413388826207177e-07,1.9444795505760751e-06,3.7785273297792286e-13,4.0005585396318416e-08,2.3293695903777256e-09,1.9386663392723467e-09,1.9366585606289675e-09,1.1894769336043488e-12,8.3884318416804879e-12,8.1829846261663325e-13,2.9172416019682869e-09,3.5766194792763992e-20,3.4384233993889192e-20,3.4385336506984227e-20,8.0587515843414494e-11,1.0542135228585316e-14,3.2164812073972338e-15,2.1831738687940851e-18,4.552575425273391e-19,3.6190092375943192e-16,2.7013461800571808e-17,4.3331739843804576e-18,7.2257781012230343e-20,4.2313442188911533e-21,1.0940462481733879e-23,1.974149269744981e-26,6.1962385037056815e-21,8.3832574458665183e-23,8.171954865579913e-12,2.952850748748416e-18,1.6276287273853502e-18,2.6152666485135589e-22,4.8502650455384866e-23,1.8640418286620454e-19,5.9059505188719397e-26,3.3322221749836742e-26,1.4363007967971661e-21,1.3818691993299606e-26,1.1716421896705123e-22,5.5061779119731806e-27,1.6888236701981981e-29,4.2019636329726936e-26,9.3722305824119806e-25,8.8957174072753187e-25,1.0528682707120309e-26,3.0379332664606484e-18,4.68250498304982e-23,8.6007661212539902e-24,1.4466475456534099e-23,2.2776558748019345e-25,7.1419855158916056e-28,6.1806640208567364e-26,1.3132902378829371e-28,8.4694952618928915e-26,7.3936867347438274e-24,3.9169293411409057e-26,4.3126956495032356e-30,4.0984153358792562e-31,2.670575017604347e-31,1.1557164738125561e-26,4.008511267425265e-12,3.4177760640905129e-17,1.4841702995037486e-17,7.8635263156228974e-13,2.8714157954157571e-33,1.3920170577090656e-31,2.0474097149840195e-27,1.3080068555465807e-35,1.9720461863371209e-34,3.4475395652287486e-38,6.8937338246217195e-13,7.152621006099387e-15,8.0196976547537005e-12
1.1312692333263547e-09,0.48384139329752135,1.8137307856748674e-12,5.1061538363527689e-16,8.2402644907651984e-13,3.1643734558033595e-19,5.8321998592443979e-15,0.0,0.0,5.1166257154537615e-09,2.0321918983459654e-14,154.0,0.0,0.99990853571096072,0.99999999999102163,18.999984189701618,9.6474209271281641e-06,2.6314646672135927e-09,2.3325821607629676e-05,3.8718544031080084e-05,1.934715394652287e-06,1.5597087150296802e-05,3.1156712595649361e-11,2.0797078934567783e-07,1.980989351772637e-06,3.858202001407619e-13,4.152088805789929e-08,2.3900427948161516e-09,2.0296808859367689e-09,2.0275787930235883e-09,1.2453322885494874e-12,8.6916056240003068e-12,8.5675709725584439e-13,3.0288587325606651e-09,3.9988005450858495e-20,3.84441855431968e-20,3.8445442697130009e-20,8.5159922672150642e-11,1.1055494713519461e-14,3.2769381992310443e-15,2.2451228762457099e-18,4.739955892112084e-19,3.8184407738115245e-16,2.8922485308434272e-17,4.7020201830916574e-18,7.8616996451740076e-20,4.6875456882698697e-21,1.2278428406013616e-23,2.1478906711239575e-26,6.7528167688708768e-21,9.4388895068707216e-23,8.4669243061896416e-12,3.0696369334962561e-18,1.7018842845106302e-18,2.7187618282881778e-22,5.1016553573552376e-23,1.9701815759477619e-19,6.175391384835861e-26,3.4842445863261767e-26,1.545368031067256e-21,1.486806082899781e-26,1.2604327122915813e-22,5.9234570781794717e-27,1.8168078829583879e-29,4.5204398070902874e-26,1.0267357657038621e-24,9.7363185246390799e-25,1.1738433941245802e-26,3.293449960008691e-18,5.0351669065850034e-23,9.3191593577313016e-24,1.5914892972158901e-23,2.4702964918284071e-25,7.8572371742763916e-28,6.9272040434766021e-26,1.4940192467808256e-28,8.9928320202572601e-26,7.9992383557661602e-24,4.3669876589815972e-26,4.914463946654138e-30,4.7422882612864612e-31,3.1022042709595201e-31,1.2728120037039456e-26,4.1466049975160685e-12,3.5355193787504819e-17,1.5353002365436428e-17,8.2941087004524276e-13,3.1385691069061795e-33,1.5472630415600895e-31,2.3052342363059635e-27,1.4538866749466006e-35,2.1920820440903053e-34,3.8320302917798777e-38,7.1517414056846247e-13,7.5521929893657444e-15,8.2552690145808904e-12
1.1521058728496296e-09,0.4838413923966288,1.85716431379812e-12,5.3168839975505648e-16,8.6814845826249338e-13,3.3573234881876024e-19,6.2611317306404664e-15,0.0,0.0,5.3034014442573666e-09,2.1790318439560965e-14,154.0,0.0,0.99990685051619932,0.99999999999075606,18.999983863578819,9.825043516154552e-06,2.6314605924169902e-09,2.372046114953574e-05,3.9431562282748474e-05,1.9703720188394992e-06,1.5919180685634651e-05,3.1730476171017265e-11,2.1180766580648332e-07,2.0174990916820453e-06,3.9378772711136209e-13,4.3064352520684071e-08,2.4509567459297562e-09,2.1230403207944887e-09,2.120841482203413e-09,1.3026270467652741e-12,8.9996330103864992e-12,8.9620771816860095e-13,3.1426131134153491e-09,4.4611010665455542e-20,4.2890124351915845e-20,4.2891554210479302e-20,8.9900203510522305e-11,1.1582724564640518e-14,3.3373948030801487e-15,2.3078589023284187e-18,4.9326775870741293e-19,4.0257088592853365e-16,3.093200325959556e-17,5.0948308238033673e-18,8.5409620028604512e-20,5.1833424810920419e-21,1.3751709063466989e-23,2.3334734147890554e-26,7.3484709922964845e-21,1.0603276110754838e-22,8.7665958831649523e-12,3.1891579220309518e-18,1.7781243965234489e-18,2.8246815951661721e-22,5.3619018914629832e-23,2.0804229343264833e-19,6.4520333311633179e-26,3.6403299508062252e-26,1.6605904953316044e-21,1.5976652581908169e-26,1.3542178142022894e-22,6.3642089701554589e-27,1.951991377274246e-29,4.8568327366854816e-26,1.1229689685493585e-24,1.0639046590285839e-24,1.3061389680777328e-26,3.5651690378861788e-18,5.4081354084890232e-23,1.0084088589206444e-23,1.7478549235505415e-23,2.6755585573640188e-25,8.6294089101695101e-28,7.7477381844864437e-26,1.6954655111937875e-28,9.5380140620927446e-26,8.6418475491357939e-24,4.8591610755814134e-26,5.5865096238694806e-30,5.4719176675364774e-31,3.5934284388202311e-31,1.3994556883646351e-26,4.2865628897277597e-12,3.6548521460145764e-17,1.5871203899005038e-17,8.739372741906847e-13,3.4257106716445596e-33,1.7168277678835947e-31,2.5896217077075858e-27,1.6132216462619505e-35,2.432421293108545e-34,4.2519836636160883e-38,7.4145652443736417e-13,7.9665810889300111e-15,8.4940516667807214e-12
1.178609249910626e-09,0.48384139125073217,1.9129196756877127e-12,5.5916875877129047e-16,9.26390656557005e-13,3.6146076836378758e-19,6.8396765128414634e-15,0.0,0.0,5.5457844378524106e-09,2.3771014467177438e-14,154.0,0.0,0.99990470698769207,0.999999999990413,18.999983448756421,1.0050968652538028e-05,2.6314554595487465e-09,2.4222415341850447e-05,4.0338486566083932e-05,2.0157257259305068e-06,1.63288730023529e-05,3.246027530324641e-11,2.1668798451770599e-07,2.0639379408559901e-06,4.0392215771939108e-13,4.5068269116050628e-08,2.5287701850319127e-09,2.2451923974879386e-09,2.2428669740882993e-09,1.3775923745125674e-12,9.3984037874893898e-12,9.4782679079054081e-13,3.2903959064453993e-09,5.1116670059619238e-20,4.9146888388837693e-20,4.9148566681914675e-20,9.6176885303797683e-11,1.227347719441843e-14,3.4142926385958623e-15,2.3887950965507335e-18,5.1856782649489079e-19,4.3009969860295828e-16,3.3639111491768096e-17,5.6308524149121839e-18,9.4709903223247095e-20,5.8753572590575448e-21,1.5838409974917798e-23,2.587568638161764e-26,8.1657969061208152e-21,1.2255240266794861e-22,9.1545197212999802e-12,3.3451869833874941e-18,1.8780030721335729e-18,2.9629563585032287e-22,5.7060137592212911e-23,2.2267174918991178e-19,6.8144492636217242e-26,3.8448102318248772e-26,1.8164137681293212e-21,1.7475879897430134e-26,1.4810248045818337e-22,6.9601506883422904e-27,2.1347732132530469e-29,5.311673225774046e-26,1.2556728056841784e-24,1.1882353908004304e-24,1.4920705195708026e-26,3.935300152220625e-18,5.9132158908280932e-23,1.112781356205857e-23,1.9644944422337445e-23,2.9558461271263896e-25,9.6992480620403811e-28,8.907479527693522e-26,1.984640709509243e-28,1.0263811810681532e-25,9.5151761654735799e-24,5.5508742794454331e-26,6.5533436322001257e-30,6.5386765423465556e-31,4.3151230880118275e-31,1.5752825063177379e-26,4.467244518665539e-12,3.8089073376698447e-17,1.6540187236667928e-17,9.3272535800395223e-13,3.8216457053132376e-33,1.9548625880315549e-31,2.9930957657723345e-27,1.8368963680200435e-35,2.7698230306879914e-34,4.8415139483748562e-38,7.7558229686086536e-13,8.5155060238247788e-15,8.8024138898102889e-12
1.2051126269716222e-09,0.48384139010484317,1.9692446579460832e-12,5.8741050460033922e-16,9.8704298407039438e-13,3.8855650643069732e-19,7.4565621534805547e-15,0.0,0.0,5.7935550242485747e-09,2.5883367078546296e-14,154.0,0.0,0.99990256342809547,0.99999999999006395,18.999983033927261,1.0276889606856001e-05,2.6314502529406549e-09,2.4724357803857265e-05,4.1245403470733768e-05,2.0610793197541445e-06,1.673856643819057e-05,3.3190068469191976e-11,2.2156826333528949e-07,2.1103766910995619e-06,4.1405661601086089e-13,4.7117747202486569e-08,2.6069401164947186e-09,2.3711709327390928e-09,2.3687149568426875e-09,1.4549065729978789e-12,9.8049321111069773e-12,1.0010646475996736e-12,3.4416448797688559e-09,5.8381728015632285e-20,5.6134345930734831e-20,5.613630839945017e-20,1.027360556010619e-10,1.2986887838314236e-14,3.491189845524448e-15,2.471007608589876e-18,5.4476672860029774e-19,4.5897374166260113e-16,3.6522750357392303e-17,6.2098286257286093e-18,1.0479283589614973e-19,6.6414900172951526e-21,1.8185969408566288e-23,2.8630470050859126e-26,9.0540381166471865e-21,1.4116590217247417e-22,9.5499564708729263e-12,3.5057618411590406e-18,1.9811790723638145e-18,3.1052612762965223e-22,6.0651405156260011e-23,2.3799898016267675e-19,7.1888297427488812e-26,4.0560410821981918e-26,1.9830745064708281e-21,1.9079380747542646e-26,1.6166213192245267e-22,7.5974000385646386e-27,2.3302244376051152e-29,5.79804411437632e-26,1.4006583941817701e-24,1.3238860023755478e-24,1.699462676820566e-26,4.3342627511571983e-18,6.454332110119612e-23,1.2255244847977702e-23,2.2024168299565824e-23,3.2588595380178081e-25,1.0874212878134612e-27,1.0209144773897194e-25,2.3147046379791911e-28,1.1026784911813744e-25,1.0454169522983932e-23,6.3224267229287478e-26,7.6595825963643807e-30,7.7807949843656173e-31,5.1599963071386155e-31,1.768831541297741e-26,4.6508662039746656e-12,3.9654693281863937e-17,1.7220056293567467e-17,9.9396023471731603e-13,4.2542938118576016e-33,2.2201048594980523e-31,3.4477119124758527e-27,2.0861376825754388e-35,3.1458062499481773e-34,5.4984278345410105e-38,8.1048661683353923e-13,9.0894081714575781e-15,9.1159718605602185e-12
