Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233)
8.194848814652812e-11,0.35585000900715136,3.1472908427371026e-11,1.6102831687658975e-15,1.6087715725655646e-15,1.6871094909728657e-23,1.5118131522343587e-18,0.0,0.0,9.6884847277502803e-10,3.0887057797845156e-16,154.0,0.0,0.99988030017401275,1.0,18.999994171104497,6.2274512603951289e-06,1.772646924390228e-07,3.7929274046775367e-05,4.3448129187731701e-05,1.0731700940077527e-05,5.6728906807026752e-06,2.4042565767479895e-11,1.5501189689044929e-07,1.5358079163179227e-05,7.6099126284083307e-14
8.445698650248046e-11,0.35585000845725295,3.2431549553929253e-11,1.710208421261255e-15,1.7085538766957473e-15,1.8999509647087945e-23,1.6547889904262889e-18,0.0,0.0,1.0275041000346058e-09,3.4406767286977753e-16,154.0,0.0,0.99987663662002613,1.0,18.999993900615731,6.4180516060603744e-06,1.7726409133247891e-07,3.8998147680972013e-05,4.4777880893826431e-05,1.1062372344964132e-05,5.9385149595338541e-06,2.4778401080773138e-11,1.5981698599031646e-07,1.5831306552705575e-05,7.9662351330783701e-14
8.696548485843279e-11,0.35585000790252286,3.3389907936351753e-11,1.8131312183126542e-15,1.8113249957793416e-15,2.1322361953632119e-23,1.8064969517729053e-18,0.0,0.0,1.08784791320491e-09,3.821302534537288e-16,154.0,0.0,0.99987297309179568,1.0,18.999993627749102,6.608650399831994e-06,1.7726349023037443e-07,4.0064633635890225e-05,4.6107622851982892e-05,1.1393042405405304e-05,6.2065154463911015e-06,2.5514230978392269e-11,1.6462203972526978e-07,1.6304532336910713e-05,8.3257452124674172e-14
8.947398321438512e-11,0.35585000734324856,3.4347983631455955e-11,1.9190506757149247e-15,1.9170837880438227e-15,2.3851046119605546e-23,1.9671947524126726e-18,0.0,0.0,1.1498783275908342e-09,4.2320484548449812e-16,154.0,0.0,0.99986930958931985,1.0,18.999993352646122,6.799247641721841e-06,1.7726288912949491e-07,4.1128873416626638e-05,4.7437355062163678e-05,1.1723711121411393e-05,6.4767506377271904e-06,2.6250055460243079e-11,1.6942705809587791e-07,1.6777756515808191e-05,8.6882530460188853e-14
9.198248157033746e-11,0.3558500067797009,3.5305776697784727e-11,2.0279659094434689e-15,2.0258291119961109e-15,2.659727267741534e-23,2.1371400138275596e-18,0.0,0.0,1.2135938518241476e-09,4.6744140317103812e-16,154.0,0.0,0.99986564611259743,1.0,18.999993075439875,6.9898433317417765e-06,1.772622880341011e-07,4.2191000110934295e-05,4.8767077524332341e-05,1.2054378492989742e-05,6.7490874472441312e-06,2.6985874526247706e-11,1.7423204110088508e-07,1.7250979089407198e-05,9.0535801045330349e-14
9.449097992628979e-11,0.35585000621213436,3.626328719550228e-11,2.1398760356595334e-15,2.1375598264278201e-15,2.9573068035350777e-23,2.3165902628664344e-18,0.0,0.0,1.2789930823118743e-09,5.149933094325762e-16,154.0,0.0,0.99986198266162674,1.0,18.999992796255533,7.1804374699036581e-06,1.7726168694508465e-07,4.3251138889916844e-05,5.0096790238451529e-05,1.2385044520149044e-05,7.0234007052046303e-06,2.7721688176327598e-11,1.7903698873904032e-07,1.7724200057718901e-05,9.4215584785146861e-14
9.699947828224213e-11,0.35585000564078834,3.7220515186296152e-11,2.2547801707151516e-15,2.2522747904201766e-15,3.2790774127373591e-23,2.5058029317693059e-18,0.0,0.0,1.3460746980148051e-09,5.6601737645965897e-16,154.0,0.0,0.99985831923640667,1.0,18.999992515210817,7.371030056219346e-06,1.7726108585882812e-07,4.4309407478948504e-05,5.1426493204481886e-05,1.2715709202899821e-05,7.2995726875172899e-06,2.8457496410410033e-11,1.8384190101032165e-07,1.8197419420757038e-05,9.7920302464627509e-14
9.950797663819446e-11,0.35585000506588793,3.8177460733285e-11,2.3726774311577979e-15,2.3699728633486463e-15,3.6263048077702458e-23,2.7050353581923113e-18,0.0,0.0,1.414837455536585e-09,6.206738465333461e-16,154.0,0.0,0.99985465583693578,1.0,18.999992232416449,7.5616210907006976e-06,1.7726048477599041e-07,4.5365916600583747e-05,5.2756186422383242e-05,1.3046372541250858e-05,7.5774926728319841e-06,2.9193299228439073e-11,1.8864677791475468e-07,1.8670637178532897e-05,1.0164846880735382e-13
9.999999999999999e-11,0.3558500044876449,3.8365125383121318e-11,2.3961531445078754e-15,2.3934083104639471e-15,3.6975080068450919e-23,2.7453108045758854e-18,0.0,0.0,1.4285218692299707e-09,6.3183441143840952e-16,154.0,0.0,0.9998539372912999,1.0,18.999992176752237,7.5990039275859358e-06,1.7726036687865977e-07,4.5572945688338833e-05,5.3016994749064847e-05,1.3111229546784528e-05,7.6322006200686661e-06,2.9337620862745206e-11,1.8958921476134416e-07,1.8763455146351814e-05,1.0238235028057789e-13
1.0201647499414679e-10,0.3558500044876449,3.9134123900931926e-11,2.4935669337347434e-15,2.4906529048872684e-15,4.0002861879010174e-23,2.9145447852333768e-18,0.0,0.0,1.4852801845049605e-09,6.7912639306047139e-16,154.0,0.0,0.99985099246321318,1.0,18.999991947976572,7.7522105733595674e-06,1.7725988369911451e-07,4.6420770391116907e-05,5.4085869892115332e-05,1.3377034535210186e-05,7.8570565259848709e-06,2.9929096630354881e-11,1.9345161945166062e-07,1.9143853331056681e-05,1.0539868688758646e-13
1.0452497335009913e-10,0.3558500039062584,4.0090504754962964e-11,2.6174477953971646e-15,2.6143137750127352e-15,4.4023502083136925e-23,3.1345883614584603e-18,0.0,0.0,1.55740178322781e-09,7.41542121787427e-16,154.0,0.0,0.99984732911523788,1.0,18.999991661989121,7.9427985042078162e-06,1.7725928262674549e-07,4.747406679235983e-05,5.5415543613637236e-05,1.3707695184787448e-05,8.1381663062251056e-06,3.0664888616099479e-11,1.9825642562040722e-07,1.9617067878340886e-05,1.0916964287480458e-13
1.0703347170605146e-10,0.35585000332191574,4.1046603362290381e-11,2.7443191333039847e-15,2.740954334008211e-15,4.8338569503304318e-23,3.365423140928318e-18,0.0,0.0,1.6312012146075684e-09,8.0809157215909898e-16,154.0,0.0,0.99984366579300865,1.0,18.999991374546219,8.1333848832572992e-06,1.7725868155746388e-07,4.852589792011491e-05,5.6745207586906804e-05,1.4038354489992272e-05,8.420729898745984e-06,3.1400675185634566e-11,2.0306119642085967e-07,2.0090280820397988e-05,1.1296010109088672e-13
1.095419700620038e-10,0.3558500027347931,4.2002419790940542e-11,2.8741800648254997e-15,2.8705734424669221e-15,5.2961978926892405e-23,3.6073060832257294e-18,0.0,0.0,1.7066775022986615e-09,8.7894871879346076e-16,154.0,0.0,0.99984000249652483,1.0,18.999991085734504,8.3239697105198731e-06,1.7725808049291956e-07,4.9576350410731296e-05,5.8074861811881292e-05,1.4369012450833044e-05,8.7046606681325385e-06,3.2136456338914671e-11,2.0786593185289405e-07,2.0563492157238712e-05,1.1676889936124717e-13
1.1205046841795613e-10,0.35585000214505624,4.2957954109986162e-11,3.0070297075467597e-15,3.003169961295528e-15,5.7907958837914161e-23,3.860494053483121e-18,0.0,0.0,1.7838297270935029e-09,9.5429097304591462e-16,154.0,0.0,0.99983633922578552,1.0,18.999990795635451,8.5145529860073981e-06,1.772574794335922e-07,5.0625505747047544e-05,5.9404506288517582e-05,1.4699669067318632e-05,8.9898771324226056e-06,3.2872232075890462e-11,2.1267063191611886e-07,2.1036701888874431e-05,1.2059494464250662e-13
1.1455896677390846e-10,0.3558500015528609,4.3913206389482369e-11,3.1428671792707662e-15,3.1387427517172749e-15,6.319105114838859e-23,4.1252438224105409e-18,0.0,0.0,1.8626570235234683e-09,1.0342991846406543e-15,154.0,0.0,0.99983267598078962,1.0,18.999990504325691,8.7051347097317258e-06,1.7725687837803106e-07,5.1673440564945445e-05,6.0734141016771988e-05,1.503032433945867e-05,9.2763026565563913e-06,3.3608002396537187e-11,2.1747529661018194e-07,2.1509910015317642e-05,1.2443720891029108e-13
1.1957596348581314e-10,0.35585000036167214,4.58228651146123e-11,3.423502082046073e-15,3.4188125938332873e-15,7.4828306222024396e-23,4.690455367174314e-18,0.0,0.0,2.0253336195921645e-09,1.2090540807543996e-15,154.0,0.0,0.99982534956802571,1.0,18.999989918358057,9.0862935019382183e-06,1.7725567628020056e-07,5.3765932624246593e-05,6.3393381227956966e-05,1.5691630850737513e-05,9.8524969086296135e-06,3.5079526788699273e-11,2.270845198900388e-07,2.245632145267206e-05,1.3216658500056526e-13
1.2409126052652735e-10,0.3558499992825758,4.7540594112836171e-11,3.686283024097091e-15,3.6810428829606918e-15,8.6607052864594393e-23,5.2412611004402955e-18,0.0,0.0,2.1774636100450791e-09,1.3841758041400378e-15,154.0,0.0,0.99981875588457436,1.0,18.999989387525989,9.4293311080128718e-06,1.7725459440658237e-07,5.5645680698164508e-05,6.5786664078106263e-05,1.6286802113316891e-05,1.0374527333866387e-05,3.6403880217470826e-11,2.3573269987784634e-07,2.3308086256648767e-05,1.3916937875836448e-13
1.2860655756724157e-10,0.3558499981975467,4.9257410431347959e-11,3.9587308224481432e-15,3.9528985965583192e-15,9.9718498141011678e-23,5.8335160468644458e-18,0.0,0.0,2.3350095105937997e-09,1.5773851364476894e-15,154.0,0.0,0.99981216228452197,1.0,18.999988853770283,9.7723636865591574e-06,1.7725351254648775e-07,5.7522473317155945e-05,6.8179915342792487e-05,1.688196902035696e-05,1.089947609886785e-05,3.7728216096879936e-11,2.4438076526689928e-07,2.4159845859982338e-05,1.462113207134964e-13
1.3312185460795578e-10,0.3558499971072038,5.0973314507107598e-11,4.2408403403612041e-15,4.2343731050781639e-15,1.1425875079756473e-22,6.4687142828462503e-18,0.0,0.0,2.4979678371737895e-09,1.7898613436168038e-15,154.0,0.0,0.99980556876786519,1.0,18.999988317396863,1.0115391237646207e-05,1.7725243070227568e-07,5.9396616414128032e-05,7.057313502174284e-05,1.7477131571909572e-05,1.1427037273938136e-05,3.9052534426766756e-11,2.5302871605595863e-07,2.5011600262739401e-05,1.5328830695858342e-13
1.3763715164867e-10,0.3558499960121071,5.2688306783459127e-11,4.5326064435808494e-15,4.5254597824881257e-15,1.3032719075335456e-22,7.1483488958883316e-18,0.0,0.0,2.6663354604533481e-09,2.022819921630751e-15,154.0,0.0,0.99979897533460138,1.0,18.999987778679682,1.0458413761343164e-05,1.7725134887228861e-07,6.1268383925845783e-05,7.2966323114679644e-05,1.8072289768028182e-05,1.1956936925164182e-05,4.03768352070198e-11,2.6167655224444025e-07,2.5863349464988936e-05,1.6039666279508605e-13
1.421524486893842e-10,0.3558499949127535,5.440238770943256e-11,4.8340240003684088e-15,4.8261520063056391e-15,1.4802646501638454e-22,7.873911985154662e-18,0.0,0.0,2.8401095686372063e-09,2.2775126263464256e-15,154.0,0.0,0.99979238198472831,1.0,18.999987237864012,1.0801431257719166e-05,1.7725026705478389e-07,6.3138021147625308e-05,7.5359479621321684e-05,1.866744360876628e-05,1.2488929759760188e-05,4.1701118437555313e-11,2.703242738317774e-07,2.6715093466799917e-05,1.6753309773214765e-13
1.466677457300984e-10,0.35584999380959087,5.6115557739119543e-11,5.1450878815323423e-15,5.1364431576275219e-15,1.6746248371998506e-22,8.6468946620314431e-18,0.0,0.0,3.0192876341978136e-09,2.5552275020487206e-15,154.0,0.0,0.99978578871824353,1.0,18.999986695169532,1.1144443726843345e-05,1.77249185252151e-07,6.5005747733793453e-05,7.7752604541384601e-05,1.9262593094175696e-05,1.3022796125641497e-05,4.3025384118233174e-11,2.7897188081706032e-07,2.7566832268238966e-05,1.746946652372032e-13
1.5118304277081262e-10,0.35584999270301854,5.7827817331114159e-11,5.4657929604552764e-15,5.4563266211564826e-15,1.8874441625864635e-22,9.468787050688931e-18,0.0,0.0,3.2038673840700094e-09,2.8572889080839907e-15,154.0,0.0,0.99977919553514549,1.0,18.999986150792932,1.1487451168784839e-05,1.7724810346462645e-07,6.6871760385790388e-05,8.0145697874580863e-05,1.9857738224309136e-05,1.3558339323352326e-05,4.4349632248955788e-11,2.8761937319959022e-07,2.8418565869373933e-05,1.8187872667673294e-13
1.5569833981152683e-10,0.35584999159339514,5.9539166948014076e-11,5.7961341131179473e-15,5.7857957852245377e-15,2.1198468751243088e-22,1.0341078288644394e-17,0.0,0.0,3.3938467730728053e-09,3.1850575437701108e-15,154.0,0.0,0.99977260243543209,1.0,18.999985604910361,1.1830453583612781e-05,1.7724702168996543e-07,6.8736235249220603e-05,8.2538759620619812e-05,2.0452878999220284e-05,1.4095383209041401e-05,4.5673862829669239e-11,2.9626675097892594e-07,2.9270294270274109e-05,1.8908291916131029e-13
1.6021363685224104e-10,0.35584999048104093,6.1249607055974337e-11,6.1361062181204459e-15,6.1248440418137194e-15,2.3729897414328544e-22,1.1265256527325134e-17,0.0,0.0,3.5892239601208209e-09,3.539930471311995e-15,154.0,0.0,0.99976600941910221,1.0,18.999985057679545,1.2173450971396299e-05,1.772459399293486e-07,7.0599330059311174e-05,8.4931789779208562e-05,2.1048015418961442e-05,1.4633770049028108e-05,4.699807586023643e-11,3.0491401415442437e-07,3.0122017471006789e-05,1.9630512676552858e-13
1.6472893389295526e-10,0.3558499893662435,6.2959138124307088e-11,6.4857041567010938e-15,6.4734647865744504e-15,2.648062009497665e-22,1.2242808932631363e-17,0.0,0.0,3.7899972869044598e-09,3.9233411368122424e-15,154.0,0.0,0.99975941648615474,1.0,18.999984509241745,1.251644333220453e-05,1.7724485818413402e-07,7.2461186063715687e-05,8.7324788350051925e-05,2.1643147483584877e-05,1.517335859701979e-05,4.8322271340555687e-11,3.1356116272534453e-07,3.0973735471639174e-05,2.0354345473475858e-13
1.6924423093366947e-10,0.35584998824925984,6.4667760625123118e-11,6.8449228127532171e-15,6.8316514188417639e-15,2.9462853726968601e-22,1.3275221685498594e-17,0.0,0.0,3.9961652587692936e-09,4.3367593893251934e-15,154.0,0.0,0.99975282363658835,1.0,18.999983959723433,1.2859430666106598e-05,1.7724377645240311e-07,7.4321929746975625e-05,8.9717755332852534e-05,2.2238275193144131e-05,1.5714022369669962e-05,4.9646449270594912e-11,3.2220819669114288e-07,3.1825448272240367e-05,2.1079620635260647e-13
1.7375952797438368e-10,0.3558499871303203,6.63754750330104e-11,7.2137570728399833e-15,7.1993973416496421e-15,3.2689139342275594e-22,1.4363979982459381e-17,0.0,0.0,4.207726527593229e-09,4.7816914980543593e-15,154.0,0.0,0.99974623087040215,1.0,18.999983409237885,1.3202412973171634e-05,1.7724269473405656e-07,7.6181674374803119e-05,9.2110690727311011e-05,2.2833398547692031e-05,1.6255648102312817e-05,5.0970609650209103e-11,3.3085511605127806e-07,3.2677155872878379e-05,2.1806186222522616e-13
1.782748250150979e-10,0.35584998600963125,6.8082281824746793e-11,7.5922018262075231e-15,7.576695961743595e-15,3.6172341718658999e-22,1.5510568036204351e-17,0.0,0.0,4.4246798764653993e-09,5.2596801677556295e-15,154.0,0.0,0.99973963818759537,1.0,18.999982857886536,1.354539025346877e-05,1.7724161303092299e-07,7.8040521375870284e-05,9.4503594533126519e-05,2.3428517547280626e-05,1.6798134367189329e-05,5.2294752479275469e-11,3.395019208050448e-07,3.3528858273620192e-05,2.2533906174544999e-13
1.827901220558121e-10,0.3558499848873773,6.9788181479042706e-11,7.9802519647964998e-15,7.9635406895917313e-15,3.9925649029983424e-22,1.6716469076142392e-17,0.0,0.0,4.6470242059755135e-09,5.7723045524540156e-15,154.0,0.0,0.99973304558816711,1.0,18.999982305760195,1.3888362507067128e-05,1.772405313419903e-07,7.9898561578352126e-05,9.6896466749996606e-05,2.4023632191963117e-05,1.7341390336918386e-05,5.3618877757781984e-11,3.4814861095176883e-07,3.4380555474534336e-05,2.3262658650540658e-13
1.873054190965263e-10,0.35584998376372373,7.1493174476310876e-11,8.3779023832523066e-15,8.3599249393944052e-15,4.3962572498698825e-22,1.7983165348959988e-17,0.0,0.0,4.8747585219347468e-09,6.3211802675603047e-15,154.0,0.0,0.99972645307211716,1.0,18.999981752940212,1.423132973403584e-05,1.7723944966618353e-07,8.1755876317361279e-05,9.928930737761726e-05,2.461874248179271e-05,1.7885334677074356e-05,5.4942985485573228e-11,3.567951864908589e-07,3.5232247475689407e-05,2.3992334544086942e-13
1.9182071613724052e-10,0.3558499826388189,7.3197261298460044e-11,8.7851479789340319e-15,8.7658421290927083e-15,4.8296946050038803e-22,1.9312138119179639e-17,0.0,0.0,5.107881924374645e-09,6.9079594004864665e-15,154.0,0.0,0.99971986063944496,1.0,18.99998119949942,1.4574291934444028e-05,1.7723836800508524e-07,8.3612538427120582e-05,0.00010168211641568336,2.5213848416821553e-05,1.8429894554025682e-05,5.6267075662490944e-11,3.6544164742163618e-07,3.6083934277152475e-05,2.4722836152183869e-13
1.9633601317795474e-10,0.3558499815127952,7.4900442428710048e-11,9.2019836519223537e-15,9.1812856803757965e-15,5.2942925967576395e-22,2.0704867669717342e-17,0.0,0.0,5.3463935976931919e-09,7.5343305198593921e-15,154.0,0.0,0.99971326829014984,1.0,18.99998064550303,1.4917249108360819e-05,1.7723728635873067e-07,8.5468613129674543e-05,0.00010407489386388865,2.5808949997102425e-05,1.8975004746233514e-05,5.7591148288545913e-11,3.7408799374334998e-07,3.6935615878991528e-05,2.5454075983114556e-13
2.0085131021866895e-10,0.35584998038577137,7.6602718351426408e-11,9.6284043050263953e-15,9.6062490186872625e-15,5.7914990549840947e-22,2.2162833302439177e-17,0.0,0.0,5.5902928018320204e-09,8.2020186834428999e-15,154.0,0.0,0.99970667602423191,1.0,18.999980091009466,1.5260201255855337e-05,1.7723620472563884e-07,8.7324158830603e-05,0.0001064676397219257,2.6404047222688708e-05,1.952060684854684e-05,5.8915203363576296e-11,3.827342254552987e-07,3.7787292281275371e-05,2.618597568903398e-13
2.0536660725938316e-10,0.35584997925785405,7.8304089551972303e-11,1.0064404843789745e-14,1.0040725573230632e-14,6.3227939767746455e-22,2.3687513338717094e-17,0.0,0.0,5.8395788643778154e-09,8.9127854448761325e-15,154.0,0.0,0.99970008384169029,1.0,18.999979536071024,1.560314837699671e-05,1.7723512310667142e-07,8.917922783138449e-05,0.00010886035398948629,2.6999140093632814e-05,2.0066648559847226e-05,6.0239240887372908e-11,3.913803425567749e-07,3.8638963484071509e-05,2.6918465110370459e-13
2.0988190430009737e-10,0.35584997812913816,8.0004556516575845e-11,1.0509980176495665e-14,1.0484708776974043e-14,6.8896894922620712e-22,2.5280385119983817e-17,0.0,0.0,6.0942511734897999e-09,9.6684288593309704e-15,154.0,0.0,0.99969349174252553,1.0,18.999978980734536,1.5946090471854054e-05,1.7723404150267382e-07,9.1033866967254274e-05,0.0001112530366662613,2.7594228609987224e-05,2.0613083045197954e-05,6.1563260859974149e-11,4.0002634504699121e-07,3.9490629487447414e-05,2.7651481420195723e-13
2.1439720134081158e-10,0.3558499769997092,8.1704119732211366e-11,1.0965125214171583e-14,1.093819206665426e-14,7.4937298304664158e-22,2.694292500828704e-17,0.0,0.0,6.3543091715656841e-09,1.0470783488182754e-14,154.0,0.0,0.99968689972673697,1.0,18.999978425041935,1.6289027540496494e-05,1.7723295991234077e-07,9.2888118178464094e-05,0.00011364568775194085,2.8189312771805204e-05,2.1159868364590576e-05,6.288726328122222e-11,4.0867223292514825e-07,4.0342290291471844e-05,2.8384968357904673e-13
2.189124983815258e-10,0.3558499758696434,8.340277968649319e-11,1.1429834870592974e-14,1.1401168882780003e-14,8.1364912851701883e-22,2.867660838684284e-17,0.0,0.0,6.61975234956883e-09,1.1321720402783952e-14,154.0,0.0,0.99968030779432515,1.0,18.999977869030786,1.6631959582993157e-05,1.7723187833568089e-07,9.4742019021905452e-05,0.00011603830724621435,2.8784392579139567e-05,2.170696696132759e-05,6.4211248150839073e-11,4.1731800619046653e-07,4.1193945896212753e-05,2.9118875542891776e-13
2.2342779542224e-10,0.3558499747390091,8.5100536867580302e-11,1.1904104062286666e-14,1.1873632669634759e-14,8.8195821808120227e-22,3.0482909660588452e-17,0.0,0.0,6.89058024194826e-09,1.2223147187427419e-14,154.0,0.0,0.9996737159452892,1.0,18.999977312734728,1.6974886599413162e-05,1.7723079677389261e-07,9.6595603129266927e-05,0.0001184308951487707,2.9379468032042597e-05,2.2254345203870074e-05,6.553521546889507e-11,4.2596366484212639e-07,4.2045596301737434e-05,2.9853157859984619e-13
