Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137)
5.070600826588088e-07,0.464091481837969,2.5525201746478059e-08,3.7345433124677774e-09,7.6162484766335774e-06,9.6525519768521623e-11,3.2757432672739743e-05,0.0,0.0,0.00086974509920745345,0.0013712757845095712,154.0,0.0,0.90320352588603514,1.0,18.980605225979755,0.0068196158534658694,9.7008009432551897e-09,0.010399819988663161,0.02150096287300169,0.0034700678830405056,0.0056935422493696146,1.4331303918532335e-08,9.5176464916917435e-05,0.0040042862165169096,1.1453233129163284e-10,0.018782602122961484,2.8876514547927565e-06,0.0028400216902638286,0.0026254143598196272,1.4170959588112908e-06,1.7347270129464463e-07,9.4725453668808156e-07,0.011840133655979645,1.2459764203506715e-05,4.5453790191843368e-05,4.7830277091874898e-05,0.011305510871595875,1.3572127222484477e-07,1.2448461594321853e-12,6.0031860445678534e-12,7.6978852934683433e-11,7.0756449989693545e-07,1.909268942734611e-05,7.5053446433767656e-06,1.5956899428046844e-06,2.4904063720897196e-06,6.0248510197002311e-06,5.1924976587761987e-13,3.698933992052214e-06,7.5531697425316888e-07,1.4639528409651258e-07,2.5129219676024658e-07
5.16824620516103e-07,0.46409068197308684,2.5663821318018404e-08,3.8389477399881338e-09,7.8901030983927981e-06,1.0081774277792584e-10,3.4833233667181399e-05,0.0,0.0,0.00087516868792335647,0.0014278408228721956,154.0,0.0,0.90148467724126657,1.0,18.980172599571379,0.0069158801380967963,9.6840660393071996e-09,0.010391818483886879,0.021602618098844766,0.0035331449563234486,0.0056890428349539376,1.4398758039807016e-08,9.5624443140001586e-05,0.004077838350457174,1.1444182025495319e-10,0.019317406282985752,2.8854513421202664e-06,0.0029141536636100021,0.0026845603486041264,1.448990141460518e-06,1.7667543594706196e-07,9.6857418098786072e-07,0.012253911414005548,1.3104936814374901e-05,4.8731188585116163e-05,5.1340740120576703e-05,0.01167670605410351,1.4046893040644666e-07,1.2507054228959223e-12,6.2128068036382063e-12,7.9507575306917955e-11,7.3124714899104635e-07,2.0080713925233971e-05,7.8939996889292856e-06,1.6807348857401311e-06,2.6251395209868352e-06,6.5261827008124187e-06,5.4692404456197811e-13,3.9930641928987202e-06,8.220196432932459e-07,1.4906979262516991e-07,2.7100597735626821e-07
5.265891583733972e-07,0.4640898822617204,2.5796390141443279e-08,3.9434522418780719e-09,8.1651185169086053e-06,1.0516943139174073e-10,3.6982110844944666e-05,0.0,0.0,0.00088024978983824791,0.0014849065266106288,154.0,0.0,0.89977149994463346,1.0,18.979740169177646,0.007011032147188072,9.6673882370306802e-09,0.010381804221017478,0.021698691011967367,0.0035960884755876646,0.0056834417153225599,1.4462488781774812e-08,9.6047693492979511e-05,0.0041512637265146207,1.1432914711608309e-10,0.019853643199998189,2.8826907101985779e-06,0.002988221831425393,0.0027430258058636636,1.4805156849058198e-06,1.7987264884725226e-07,9.896474093656592e-07,0.012670008580426415,1.3760339796864634e-05,5.2148567521441038e-05,5.5007717404155555e-05,0.012048557095068767,1.452432786622336e-07,1.2562412617110327e-12,6.4235939244187424e-12,8.2040812444128534e-11,7.5498824654125088e-07,2.1090608471666108e-05,8.2912619244704456e-06,1.7677538451646018e-06,2.763070581912729e-06,7.0545941773988997e-06,5.7524068343010637e-13,4.3025097956693787e-06,8.9261302253725336e-07,1.5173863687207379e-07,2.9169053805364406e-07
5.363536962306915e-07,0.46408908283390804,2.5923205991378173e-08,4.0480325139042821e-09,8.4411673907097351e-06,1.0957854339825898e-10,3.9204216793949572e-05,0.0,0.0,0.000885009189287591,0.001542439951872395,154.0,0.0,0.89806396461588478,1.0,18.979308011252602,0.007105082309562874,9.6507672093409454e-09,0.010369946160791893,0.021789433044593298,0.0036588988665599655,0.005676831501041848,1.452266399811934e-08,9.6447330800149405e-05,0.0042245627656594753,1.1419617483944625e-10,0.020391171949393255,2.8794165832130004e-06,0.0030622124095416601,0.0028007938299455695,1.5116634965190563e-06,1.8306435833388713e-07,1.010468143787908e-06,0.013088242115774586,1.4425238430236055e-05,5.5706708704094303e-05,5.8832680332985533e-05,0.012420905548696213,1.5004221279051495e-07,1.2614682572695678e-12,6.6354546080509455e-12,8.4577484264910254e-11,7.78777438889985e-07,2.2121895957448573e-05,8.6969432410201883e-06,1.8567052919185358e-06,2.9041331961748776e-06,7.610659728024084e-06,6.0418616857398065e-13,4.6276010106844996e-06,9.6719302115390061e-07,1.5440183490179102e-07,3.1336014103102076e-07
5.461182340879857e-07,0.46408828381259515,2.604455187745025e-08,4.1526659959259405e-09,8.7181305548810253e-06,1.1404312755150892e-10,4.149966651945656e-05,0.0,0.0,0.00088946667327045588,0.0016004098278718643,154.0,0.0,0.89636204367760675,1.0,18.97887619744477,0.0071980409604625985,9.634202604531463e-09,0.010356401846039486,0.021875083954063759,0.0037215765528724361,0.0056692985400281738,1.4579443719483841e-08,9.6824418055993448e-05,0.0042977358874779709,1.140446404277949e-10,0.020929858463184202,2.8756728088845221e-06,0.0031361127802698461,0.0028578493555419687,1.5424254754828969e-06,1.8625058268433055e-07,1.0310309691344482e-06,0.013508438199505179,1.5098899940519905e-05,5.9406224134849915e-05,6.2816933691808158e-05,0.012793603464814644,1.5486373452472602e-07,1.2664003131108692e-12,6.8483007366263521e-12,8.7116582158693421e-11,8.0260503177944817e-07,2.3174096123495725e-05,9.1108542815193387e-06,1.9475472721447384e-06,3.0482602113221773e-06,8.19493484535458e-06,6.3374684788587953e-13,4.9686595962836298e-06,1.0458527489053051e-06,1.5705940468876147e-07,3.3602817076343392e-07
5.558827719452799e-07,0.4640874853139733,2.6160696699074417e-08,4.2573317725182489e-09,8.9958966209749347e-06,1.1856132181777695e-10,4.3868540030016548e-05,0.0,0.0,0.00089364104167305599,0.0016587865063044901,154.0,0.0,0.89466571125074978,1.0,18.978444794834228,0.0072899183426425309,9.6176942564611076e-09,0.010341318036010518,0.021955872260764092,0.0037841219561865766,0.0056609232659239799,1.4632980576979499e-08,9.717996863356386e-05,0.0043707835102641535,1.1387616189448938e-10,0.021469575197702429,2.8715002348381943e-06,0.0032099114130991666,0.002914179055908502,1.5727944607396161e-06,1.894313401187139e-07,1.0513310986908553e-06,0.013930431869641335,1.5780595857318457e-05,6.3247560004512312e-05,6.6961618714133907e-05,0.013166512838813873,1.5970594739965517e-07,1.2710506829672931e-12,7.0620486921385282e-12,8.9657165244471759e-11,8.2646195690708939e-07,2.4246726873469442e-05,9.5328049590878072e-06,2.0402375350431812e-06,3.1953838958683389e-06,8.807956264063901e-06,6.6390897262957326e-13,5.3259988393975736e-06,1.1286824793063658e-06,1.5971136412263914e-07,3.5970715283995512e-07
5.656473098025741e-07,0.4640866874477754,2.6271895889840634e-08,4.3620104783344611e-09,9.274361582137478e-06,1.2313135128073006e-10,4.6310884792635021e-05,0.0,0.0,0.00089755012394025747,0.0017175419067909819,154.0,0.0,0.8929749430461974,1.0,18.978013866165405,0.007380724607439766,9.6012419035554593e-09,0.010324831322130509,0.022032015690868996,0.003846535496310022,0.0056517805358629889,1.4683419917925872e-08,9.7514947855274265e-05,0.0044437060511048525,1.136922450683975e-10,0.022010200815195818,2.866936879724375e-06,0.0032835977898659054,0.0029697712486475018,1.6027641787382004e-06,1.9260664880370578e-07,1.0713643388561246e-06,0.014354066660116157,1.646960417819292e-05,6.7231000893220536e-05,7.1267716467091839e-05,0.013539505074641578,1.6456705258952254e-07,1.2754319928239237e-12,7.2766191690230357e-12,9.2198356715313065e-11,8.5033973915860288e-07,2.5339305472320723e-05,9.9626049304359662e-06,2.134733649962908e-06,3.3454361363847567e-06,9.4502420384682517e-06,6.9465873554459529e-13,5.6999235584204658e-06,1.2157696237999105e-06,1.623577310133133e-07,3.8440877443804138e-07
5.754118476598683e-07,0.4640858903175828,2.6378392047862492e-08,4.466684208126778e-09,9.553428425946356e-06,1.2775152577960852e-10,4.8826718059002276e-05,0.0,0.0,0.00090121080088750275,0.0017766494595046339,154.0,0.0,0.89128971625458764,1.0,18.977583470073188,0.0074704698158132203,9.5848452051847893e-09,0.010307068722504415,0.022103721618637516,0.0039088175913053113,0.0056419399568343586,1.4730900119070508e-08,9.7830275020787736e-05,0.0045165039259573766,1.1349429019250378e-10,0.022551619879174121,2.86201809851315e-06,0.0033571623342345631,0.0030246158050497465,1.6323291945939764e-06,1.9577652685597213e-07,1.0911270565042558e-06,0.014779194239065711,1.7165211345582141e-05,7.1356674237836541e-05,7.5736051525439861e-05,0.013912460463338246,1.6944534475646384e-07,1.2795562669743271e-12,7.4919369905235442e-12,9.4739340289624374e-11,8.7423046470072198e-07,2.6451349637925096e-05,1.0400064027033682e-05,2.2309931134429557e-06,3.4983486179441835e-06,1.012229166405236e-05,7.2598230567803371e-13,6.0907301260562008e-06,1.3071987160020341e-06,1.6499852309559947e-07,4.1014390615293331e-07
5.851763855171625e-07,0.464085094021084,2.6480415549923141e-08,4.5713364313350969e-09,9.8330067566476745e-06,1.3242023733540568e-10,5.1416029065157884e-05,0.0,0.0,0.00090463903069189916,0.0018360840458184616,154.0,0.0,0.88961000943584601,1.0,18.977153661301653,0.0075591639393558854,9.568504066149834e-09,0.010288148253954703,0.022171187505474824,0.0039709686575906868,0.0056314661998614346,1.4775553083367463e-08,9.8126825774345701e-05,0.0045891775497200107,1.1328359819831822e-10,0.023093722563312536,2.8567767416273775e-06,0.0034305963453450158,0.0030787040629777691,1.6614848663202173e-06,1.9894099234532978e-07,1.1106161488272237e-06,0.015205674050328803,1.786671404158256e-05,7.5624555031174862e-05,8.0367295900673455e-05,0.014285267678629634,1.7433920793489154e-07,1.2834349575885026e-12,7.7079309299124774e-12,9.727935678036404e-11,8.9812675003431624e-07,2.7582378531948829e-05,1.084499264637031e-05,2.3289734467370755e-06,3.6540529887767949e-06,1.0824586238088185e-05,7.5786586011794381e-13,6.4987065102445785e-06,1.4030514052387479e-06,1.6763375803359918e-07,4.3692262494756508e-07
5.949409233744568e-07,0.4640842986504032,2.6578185147662249e-08,4.6759519111228995e-09,1.0113012428132833e-05,1.3713595741616606e-10,5.4078781107776922e-05,0.0,0.0,0.00090784987817033253,0.0018958219377374255,154.0,0.0,0.88793580240972325,1.0,18.976724490916734,0.007646816861279767,9.5522182935557603e-09,0.010268179481078792,0.022234601334451223,0.0040329891100334345,0.0056204193010271882,1.4817504308474301e-08,9.8405433541244385e-05,0.0046617273362959339,1.1306137676538161e-10,0.023636404373643432,2.851243307564575e-06,0.0035038919354634635,0.0031320287432611378,1.690227298012808e-06,2.0210006329759654e-07,1.129829011600651e-06,0.015633372960149102,1.8573420807080377e-05,8.0034470718409577e-05,8.5161973191573897e-05,0.014657823290781597,1.7924711147418566e-07,1.2870789654473384e-12,7.9245335271752257e-12,9.981770078467524e-11,9.2202171208792182e-07,2.8731913655860417e-05,1.1297202105963803e-05,2.4286322843777518e-06,3.812481010036338e-06,1.1557588654820561e-05,7.9029561281480833e-13,6.9241323313267878e-06,1.5034064585849663e-06,1.702634534247308e-07,4.647542379951051e-07
6.04705461231751e-07,0.4640835042923822,2.6671908544345832e-08,4.7805166277302437e-09,1.0393367188808851e-05,1.4189723408834236e-10,5.6814913500571148e-05,0.0,0.0,0.0009108575465265194,0.0019558407368104307,154.0,0.0,0.88626707614845068,1.0,18.976296006510385,0.0077334383773739052,9.5359875334334123e-09,0.010247264041104667,0.022294142036642425,0.0040948793620354512,0.0056088549494807535,1.4856873140874665e-08,9.8666891390458524e-05,0.0047341536986502449,1.1282874616682474e-10,0.024179565883738905,2.8454460888491207e-06,0.0035770419714706214,0.0031845838695466126,1.7185532964011071e-06,2.0525375769714606e-07,1.1487635100387279e-06,0.016062164910835747,1.9284653492530557e-05,8.4586106257251011e-05,9.0120462923685534e-05,0.015030031299670669,1.8416760606119989e-07,1.2904986640973753e-12,8.1416809124289136e-12,1.0235371750511679e-10,9.4590893942852661e-07,2.9899479658315931e-05,1.175650496238284e-05,2.5299274543292557e-06,3.9735646915725243e-06,1.23217438308675e-05,8.2325784066426092e-13,7.3672789336632822e-06,1.6083397706353693e-06,1.7288762680343383e-07,4.9364730719977611e-07
6.144699990890452e-07,0.46408271102881443,2.6761782950999212e-08,4.8850177059996182e-09,1.0673998339360021e-05,1.4670268909665031e-10,5.9624343414706818e-05,0.0,0.0,0.00091367541082953898,0.0020161193131375439,154.0,0.0,0.88460381267246235,1.0,18.975868252395745,0.0078190381969361605,9.5198117494208253e-09,0.010225496144058885,0.022349979907133645,0.0041566398256110302,0.0055968247622260776,1.4893773355631582e-08,9.8911954510792646e-05,0.0048064570488601547,1.1258674474100396e-10,0.024723112482538147,2.839411311242195e-06,0.0036500400200121844,0.0032363646915394215,1.7464603313785927e-06,2.0840209348917509e-07,1.1674179530496872e-06,0.0164919305828964,1.999974854807572e-05,8.9279009309697446e-05,9.5243005046268358e-05,0.015401802687777797,1.8909931983973617e-07,1.2937039300584179e-12,8.3593126393597558e-12,1.0488679970981293e-10,9.6978246464695205e-07,3.1084605060208522e-05,1.2222715297557528e-05,2.6328170502812791e-06,4.1372364146087373e-06,1.3117478956616629e-05,8.5673890702919789e-13,7.8284094699924997e-06,1.7179243802521871e-06,1.7550629564455313e-07,5.2360967419486204e-07
6.242345369463394e-07,0.46408191893675355,2.68479956210982e-08,4.9894433469173931e-09,1.0954838403997751e-05,1.5155101490737568e-10,6.2506967607585637e-05,0.0,0.0,0.00091631605261460606,0.0020766377449674359,154.0,0.0,0.882945994949899,1.0,18.975441269795596,0.0079036259436795001,9.5036908257407797e-09,0.010202963048811957,0.022402277011059481,0.0042182709114578229,0.005584376544986459,1.492831316819797e-08,9.9141341428062016e-05,0.0048786377981593259,1.1233633413066283e-10,0.025266954134427509,2.8331632660878722e-06,0.0037228802961356568,0.0032873676115734753,1.7739464944004799e-06,2.11545088581693e-07,1.1857910649226445e-06,0.016922557066782851,2.0718058160836906e-05,9.4112595535927914e-05,0.0001005297045578691,0.015773054993457419,1.9404095463914491e-07,1.2967041611417001e-12,8.5773715140671974e-12,1.0741638482582783e-10,9.9363673794375486e-07,3.2286822902851589e-05,1.2695648974924814e-05,2.7372594966138609e-06,4.3034290421912552e-06,1.394520376996321e-05,8.9072528288225382e-13,8.3077789969904406e-06,1.8322304935911002e-06,1.7811947736641281e-07,5.546484856426032e-07
6.339990748036336e-07,0.4640811280887839,2.6930724363435351e-08,5.0937827630047022e-09,1.1235824815504259e-05,1.5644097174335824e-10,6.5462664044621785e-05,0.0,0.0,0.00091879129511392708,0.0021373772592708385,154.0,0.0,0.88129360680038993,1.0,18.975015097021831,0.0079872111566137577,9.4876243685209417e-09,0.010179745514630609,0.022451187577003449,0.0042797730290206858,0.0055715545398357007,1.4960595383103798e-08,9.9355735553945674e-05,0.004950696356976131,1.1207840434126716e-10,0.025811005151147978,2.8267244358763257e-06,0.0037955576152384563,0.0033375901144165098,1.8010104598864148e-06,2.1468276084724716e-07,1.2038819592412078e-06,0.01735393754506058,2.1438951247292504e-05,9.9086153963572624e-05,0.00010598053623416425,0.016143711904532728,1.989912823227402e-07,1.2995082970147938e-12,8.7958034315927439e-12,1.099419521710822e-10,1.0174666019254774e-06,3.3505671324780595e-05,1.3175123867461434e-05,2.8432136065354952e-06,4.4720760182376478e-06,1.4805310849181097e-05,9.2520356572546778e-13,8.8056345806543216e-06,1.9513255127593316e-06,1.8072718933359135e-07,5.8677021868353622e-07
6.437636126609279e-07,0.46408033855320646,2.7010138033107295e-08,5.1980261173924887e-09,1.1516899614316802e-05,1.6137138463384395e-10,6.8491293418625665e-05,0.0,0.0,0.00092111223871533708,0.0021983201735930953,154.0,0.0,0.87964663280343292,1.0,18.974589769645242,0.0080698032909038275,9.4716123840236096e-09,0.010155918228398276,0.02249685837626697,0.0043411465865485334,0.0055583996600596245,1.4990718077324666e-08,9.9555787777128041e-05,0.0050226331349658027,1.1181377840011433e-10,0.026355183975099013,2.8201156132162938e-06,0.0038680673481553229,0.0033870307002158402,1.8276514519108533e-06,2.1781512812439937e-07,1.221690117515566e-06,0.017785970985579058,2.2161814308700351e-05,0.00010419885240778706,0.00011159534943378821,0.016513702872070202,2.0394914126277776e-07,1.3021248498537024e-12,9.0145572273371273e-12,1.1246302032888716e-10,1.0412672676123305e-06,3.4740694072681249e-05,1.3660960059435278e-05,2.9506386338729573e-06,4.6431114559715199e-06,1.5698175921841359e-05,9.6016049643911379e-13,9.3222154102466451e-06,2.0752740695054747e-06,1.8332944885941138e-07,6.1998070640245944e-07
6.535281505182221e-07,0.4640795503943205,2.7086397000700909e-08,5.3021644664112381e-09,1.1798009161646337e-05,1.6634114049895783e-10,7.1592700571570633e-05,0.0,0.0,0.00092328929630382988,0.0022594498394363505,154.0,0.0,0.87800505821161112,1.0,18.97416532065888,0.0081514117187053477,9.4556548513026362e-09,0.010131550208954137,0.02253942909009073,0.0044023919911453414,0.0055449497116249096,1.5018774562060658e-08,9.9742117439315889e-05,0.0050944485410378305,1.1154321678162012e-10,0.026899412973592111,2.8133560132597749e-06,0.003940405379216437,0.0034356888205082712,1.8538692074898956e-06,2.2094220821896668e-07,1.2392153641084803e-06,0.018218561846054308,2.2886052157656436e-05,0.0001094497429193729,0.0001173738729595667,0.016882962744043429,2.0891343294529871e-07,1.3045619199203258e-12,9.2335845222394177e-12,1.1497914465211026e-10,1.0650342916458253e-06,3.5991440951022395e-05,1.4152980024099963e-05,3.0594943189727483e-06,4.8164702165008446e-06,1.662415818713418e-05,9.955829742209873e-13,9.8577529196396249e-06,2.2041380633769177e-06,1.8592627320815922e-07,6.5428516319272932e-07
6.632926883755163e-07,0.4640787636726825,2.7159653599864625e-08,5.4061897055246895e-09,1.2079103866466887e-05,1.7134918528546657e-10,7.4766715823572436e-05,0.0,0.0,0.00092533222819326719,0.002320750587374579,154.0,0.0,0.87636886886880205,1.0,18.973741780633194,0.0082320457299788069,9.4397513095366056e-09,0.010106705188601009,0.022579032662691675,0.0044635096488152134,0.0055312396021880445,1.5044853371178857e-08,9.9915313432069708e-05,0.0051661429833783626,1.1126742172121407e-10,0.027443618243600743,2.8064633797576997e-06,0.0040125680671114494,0.0034835648171870552,1.8796639420628664e-06,2.2406401890504123e-07,1.2564578425868841e-06,0.018651619790334913,2.3611088523869257e-05,0.00011483776723990542,0.00012331571995419119,0.017251431418485581,2.1388311870924378e-07,1.3068272111054066e-12,9.4528395743916205e-12,1.1748991489893203e-10,1.0887635546746395e-06,3.7257468214955826e-05,1.4651008779151763e-05,3.1697409291498503e-06,4.9920879782647997e-06,1.758360064927489e-05,1.0314580697510566e-12,1.0412470914992864e-05,2.3379767038130951e-06,1.8851767959704745e-07,6.8968820991220561e-07
6.730572262328105e-07,0.4640779784452367,2.7230052553628966e-08,5.5100945184445979e-09,1.2360137926337776e-05,1.7639452116735623e-10,7.8013156213666555e-05,0.0,0.0,0.00092725017641308836,0.0023822076740523954,154.0,0.0,0.8747380511334335,1.0,18.973319177860851,0.0083117145332832452,9.4239017844264612e-09,0.010081441971952812,0.022615795638349163,0.0045244999645012059,0.0055173015385823468,1.5069039077017989e-08,0.00010007593695316513,0.005237716869467262,1.1098704111681783e-10,0.027987729426563836,2.7994540850582113e-06,0.0040845522083989907,0.0035306598643176867,1.9050363221308482e-06,2.2718057792580365e-07,1.2734179986492836e-06,0.019085059416497064,2.4336366546974643e-05,0.00012036176224450476,0.00012942039281094373,0.017619053515649109,2.1885721662215232e-07,1.3089280623590548e-12,9.6722791509367752e-12,1.1999495300582865e-10,1.1124512408933469e-06,3.8538338911418782e-05,1.5154874021411536e-05,3.2813392940993581e-06,5.1699012980339903e-06,1.8576830459565068e-05,1.0677730367092209e-12,1.0986585707769602e-05,2.4768465556783533e-06,1.9110368519793631e-07,7.2619389873815959e-07
