Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20)
1.1274234990628998e-06,0.34013157363121094,1.0450940146495107e-07,2.821432029027934e-05,0.00012217267434479524,3.4853043200663438e-09,0.0023742354842464946,0.0,0.0,0.0013076197867450301,0.014758211120366847,154.0,0.0,0.58245861022657863,1.0,18.902155526613296,0.014919517396023043,2.308561584049096e-08,0.0089854208401726424,0.024858533496056188,0.022019821414261006,0.0045037878122861537,1.8349457687286313e-08,0.00012102658600589874,0.029362523903968041,7.5390363349616824e-11,0.12072730687610581,3.8903884593678425e-06,0.020266317750341371,0.0083535297052628413,5.2599807933802752e-06,1.6309624096799481e-06,3.4194768090626555e-06,0.096357664189808276,9.9335734694307111e-05,0.0022043933252478064,0.0032973575702083093,0.072579276460187081,1.71249745701947e-06,1.3421888843272053e-12,8.5867399939004537e-11,9.7148943948862238e-10,1.0989482318691033e-05,0.00057151607092963087,0.00019823941925107782,5.9492329157812639e-05,7.021012485062461e-05,0.00098054896210952327,2.2734340252560161e-11,0.00057686359089866989,0.00022919339793962593,1.1917115069374039e-06,3.8570814507127835e-06,1.9346540363746588e-06,8.0812011465602717e-10,2.9813262234728841e-09,1.1849111865973761e-05,4.6623209674405137e-14,2.6523624744904753e-14,3.1180429022545676e-05,4.3243786283239239e-10,5.3711234045809573e-07,2.5099645291904591e-11,2.5550096948131912e-13,1.9234671196394235e-10,2.5069601640243417e-05,1.9677446100856998e-07,3.6716719965592781e-06,0.00042108521197572351,4.0401286764326444e-08,3.2720464754895871e-07,1.4095228732560268e-06,6.8472224478939963e-09,1.3532714994561552e-10,3.4069319552371904e-05,2.3596808415305009e-07,8.1077379799589511e-11,1.0074803155050518e-05,1.7244944656634261e-05,7.6390956560805266e-08,2.1078382328033938e-08,1.5482997257593344e-05,9.764163096223947e-05,3.419895784876606e-07,3.6599462619593085e-12,1.6842927306092434e-12,0.00017794354485795537,8.9636095965144776e-11,3.4171940024021921e-06,7.3997011889981887e-06
1.1514429141715402e-06,0.3401300258914178,1.0763860690602616e-07,2.9332387349799218e-05,0.00012463392694359057,3.6295483501408461e-09,0.002473106980250835,0.0,0.0,0.0013090104415345513,0.015058613826143111,154.0,0.0,0.5771274766173462,1.0,18.90076992062863,0.014959496371861112,2.2904234253823226e-08,0.0088836970901516217,0.024617788231907009,0.022362879233557557,0.0044525313667484806,1.8170500919074738e-08,0.00011984624977157867,0.02985538388821625,7.4532365101421211e-11,0.12255096089120265,3.8463522987276061e-06,0.020602595326284886,0.0083581837151029421,5.2625494491113545e-06,1.6583853218592157e-06,3.4211469242685333e-06,0.09797946894895361,9.9465879196934518e-05,0.0022515153101159333,0.0034032246161429121,0.073527714913796047,1.74133112974158e-06,1.3290989160337968e-12,8.730654070485987e-11,9.8421361842878144e-10,1.1142755689590069e-05,0.00058656060655116972,0.00020345116887013223,6.1070950533608932e-05,7.2075146550631294e-05,0.001027029309088388,2.3337593083758729e-11,0.00060683887701653031,0.00024060396504073974,1.2103110096701446e-06,4.0058764825353994e-06,2.0091578170727618e-06,8.3929506875538781e-10,3.0993087388999791e-09,1.2318180301621897e-05,4.8418675594375083e-14,2.7545053012847046e-14,3.2757915579809632e-05,4.5431584710952014e-10,5.5862205919426204e-07,2.6103015091525138e-11,2.6573300770418926e-13,2.000358606292174e-10,2.695789259684325e-05,2.0674104099790717e-07,3.9119583214751964e-06,0.00043219600694683198,4.1471075363733261e-08,3.3624100674613268e-07,1.4483671253962789e-06,7.0358392515599784e-09,1.3905655642650798e-10,3.5669674327523677e-05,2.4703948169828284e-07,8.5705532221778651e-11,1.0969949165551607e-05,1.844274187835376e-05,7.9995560872043861e-08,2.2071778826444312e-08,1.6678285648824773e-05,0.0001042952014308931,3.4779905850614258e-07,3.7218629615653741e-12,1.7127865497401278e-12,0.00018555554267040539,9.5744166511126854e-11,3.6984982498368806e-06,8.122927589089416e-06
1.1754623292801805e-06,0.34012851515372833,1.1095062546849624e-07,3.0448942032284973e-05,0.00012707514837780536,3.7795002258268627e-09,0.0025733396937648281,0.0,0.0,0.001310441309665522,0.015356315427957882,154.0,0.0,0.57188934040006856,1.0,18.899406763584782,0.014994103339353599,2.2726137430764153e-08,0.0087840231210219374,0.024380022683251339,0.022702147681156158,0.0044023126255226721,1.7993787181812182e-08,0.00011868070776773888,0.030344330843536011,7.369173732190374e-11,0.12433993409182349,3.8032034815207517e-06,0.020935083419304591,0.0083619819097751971,5.2645845703708811e-06,1.6855903657299655e-06,3.4224701882287731e-06,0.09957525551952319,9.957385031487807e-05,0.0022973016569804638,0.0035088626612068416,0.074452784978293093,1.7697021935082261e-06,1.3161730162509355e-12,8.8722397989678576e-11,9.9662534697393309e-10,1.129260373526289e-05,0.00060152751219987336,0.00020863569243164198,6.2641465274123888e-05,7.3930411040429143e-05,0.0010742388146876233,2.3937748053292881e-11,0.00063749728403699043,0.00025224653068441375,1.2287049858867403e-06,4.1557876124959256e-06,2.0842135237227316e-06,8.7070386378103858e-10,3.218310335787898e-09,1.2791307104368723e-05,5.0227442372741363e-14,2.8574048048057301e-14,3.4370014477875663e-05,4.7667386607864354e-10,5.8032204298541504e-07,2.7115165914123638e-11,2.7605555381996914e-13,2.0779230114032255e-10,2.8937977662840802e-05,2.1694149414151478e-07,4.1607016498145477e-06,0.00044323972974130916,4.2534542843868607e-08,3.4523361618697407e-07,1.4870192048733144e-06,7.2235224389279111e-09,1.4276751256320794e-10,3.729064214382141e-05,2.5825253989131972e-07,9.0425425544668804e-11,1.191527614222885e-05,1.9688951092833371e-05,8.3647239180108561e-08,2.3078062350613615e-08,1.7928944084492147e-05,0.00011119081550720264,3.5354301510172782e-07,3.7830740613610473e-12,1.7409556546426108e-12,0.00019329502446383874,1.0207443731339272e-10,3.9935598173830109e-06,8.8946640091771459e-06
1.199481744388821e-06,0.3401270404367179,1.1444812365708704e-07,3.1562909815160148e-05,0.00012949658800653533,3.935482528393083e-09,0.0026749040092514734,0.0,0.0,0.0013119119054441437,0.015651362887048829,154.0,0.0,0.56674181052650852,1.0,18.89806545563755,0.015023564731588094,2.2551239037065177e-08,0.0086863235384766323,0.024145257471124792,0.023037689940045958,0.0043530933539687837,1.7819330166094633e-08,0.00011753005029562424,0.030829433478947968,7.2867839989038845e-11,0.12609504898997098,3.7609093653563034e-06,0.021263857735413328,0.0083650056050656486,5.2661373144204992e-06,1.7125813690848964e-06,3.4234798579915037e-06,0.10114563411018668,9.9661774228319077e-05,0.0023417711379898508,0.0036142497423862622,0.075355134491408196,1.7976214980500217e-06,1.3034121864224446e-12,9.0115522128022583e-11,1.0087332760181405e-09,1.1439117727788513e-05,0.00061641581795456534,0.00021379266159976871,6.420376748806817e-05,7.5775796407022319e-05,0.0011221545413520454,2.4534764695965936e-11,0.00066883154580481892,0.00026411827964676016,1.2468968644251101e-06,4.3067521116219352e-06,2.1597897560758969e-06,9.0233335698917631e-10,3.3382821177555026e-09,1.326829791713613e-05,5.2048753295202448e-14,2.9610179360950759e-14,3.6016390754587062e-05,4.9950727418696472e-10,6.0220319214322085e-07,2.813567327527147e-11,2.8646427916401147e-13,2.1561278053454466e-10,3.1011924943476816e-05,2.2737471894252778e-07,4.4179161606290743e-06,0.00045421601867677108,4.3591651537515821e-08,3.541818241991706e-07,1.5254764165739371e-06,7.4102589557408854e-09,1.4645975959947084e-10,3.893115524865647e-05,2.6959985812499643e-07,9.5232529984664514e-11,1.2911744620719626e-05,2.0984049827960589e-05,8.7343582056872052e-08,2.4096567673934639e-08,1.9235666525556493e-05,0.0001183283722690143,3.5922363308728956e-07,3.843603168746818e-12,1.7688109093485753e-12,0.00020116056804637681,1.0862681573953049e-10,4.3025328039789452e-06,9.7166425403501617e-06
1.2235011594974613e-06,0.3401256007859244,1.1813357848449097e-07,3.2673282367562949e-05,0.00013189849675919468,4.0978271045942091e-09,0.0027777711412714174,0.0,0.0,0.001313421783061292,0.015943802430294678,154.0,0.0,0.56168257104125674,1.0,18.896745416844219,0.015048098651843485,2.2379455472157904e-08,0.0085905275342820445,0.023913503125747113,0.023369567614798446,0.0043048376408094417,1.7647136163044478e-08,0.00011639431885177273,0.031310758724806619,7.2060071972319781e-11,0.12781710794055995,3.719439294125861e-06,0.021588991230561912,0.0083673263401135307,5.2672526721416398e-06,1.739362060582048e-06,3.4242051818856579e-06,0.10269119993711914,9.9731526672160647e-05,0.0023849440226277074,0.0037193660747098629,0.076235388302312218,1.8250996266037613e-06,1.2908168867463187e-12,9.1486449734817507e-11,1.0205457498785571e-09,1.1582385833343623e-05,0.00063122469998906454,0.00021892179853829453,6.5757767083525742e-05,7.7611199542932795e-05,0.0011707541130386591,2.5128608584138569e-11,0.0007008344801913949,0.00027621646308196847,1.2648899884295402e-06,4.4587101364473957e-06,2.2358565665044025e-06,9.3417101019644634e-10,3.4591773772211495e-09,1.3748967079956488e-05,5.3881886654152317e-14,3.0653036377012041e-14,3.7696714683128148e-05,5.2281149849004077e-10,6.2425681294953996e-07,2.9164131735261297e-11,2.9695504818914326e-13,2.2349419179508142e-10,3.3181790625670882e-05,2.3803963173954718e-07,4.6836125742778501e-06,0.00046512463674565043,4.4642375863985558e-08,3.6308509428018494e-07,1.5637365589206372e-06,7.5960381408616266e-09,1.5013308616309224e-10,4.0590177088156167e-05,2.8107425375306442e-07,1.0012234376403875e-10,1.3960266643657802e-05,2.2328495540207887e-05,9.1082249662601818e-08,2.5126648938533709e-08,2.0599110635620681e-05,0.00012570761519877416,3.6484303724881305e-07,3.9034732350844157e-12,1.796362875983476e-12,0.00020915079878095332,1.1540106631707066e-10,4.6255584435195196e-06,1.0590593981237638e-05
1.2475205746061016e-06,0.3401241952736714,1.2200928348361493e-07,3.377911598694008e-05,0.00013428112688784491,4.2668748651398992e-09,0.0028819131084487238,0.0,0.0,0.001314970532834732,0.016233679523517851,154.0,0.0,0.55670937873321202,1.0,18.895446086440415,0.015067915170215038,2.2210705783646098e-08,0.0084965684986835072,0.023684761475679387,0.023697840780700988,0.0042575117020533168,1.7477205089845269e-08,0.00011527351289213076,0.031788371790421835,7.1267867750570071e-11,0.12950689313044428,3.6787644300886066e-06,0.02191055427625305,0.0083690070937618623,5.2679702361530167e-06,1.7659360729567242e-06,3.4246718988680821e-06,0.10421253322963554,9.9784762977036631e-05,0.0024268417867509438,0.0038241937959278445,0.07709414926820024,1.8521468959975185e-06,1.2783871111889851e-12,9.283570373012505e-11,1.0320708195482856e-09,1.1722493234359128e-05,0.00064595346393176562,0.00022402287013365165,6.7303387962986853e-05,7.9436533977419535e-05,0.0012200157073776433,2.5719250637980505e-11,0.00073349899228744315,0.00028853839441408366,1.2826876180182061e-06,4.6116046157732178e-06,2.3123854025499529e-06,9.6620486605445024e-10,3.5809515127972581e-09,1.4233137301916595e-05,5.5726154364163322e-14,3.1702227649152802e-14,3.941066206951298e-05,5.4658204277762191e-10,6.4647460244712101e-07,3.0200154179591433e-11,3.0752391123069455e-13,2.3143356833715831e-10,3.5449618603440871e-05,2.489351682295517e-07,4.9577984121228045e-06,0.00047596545535895601,4.5686700762644009e-08,3.7194299119042246e-07,1.60179786385312e-06,7.780851435286123e-09,1.5378732250357343e-10,4.2266702156477992e-05,2.9266876091614288e-07,1.0509040673287385e-10,1.5061706133751141e-05,2.3722726407677347e-05,9.4860971479866722e-08,2.6167679570049464e-08,2.2019898853322804e-05,0.0001333281404758819,3.7040329341819559e-07,3.9627065679663219e-12,1.8236218204127173e-12,0.00021726438827158063,1.2239681834604555e-10,4.9627654477342089e-06,1.1518246752817329e-05
1.271539989714742e-06,0.34012282299884417,1.2607735448084145e-07,3.4879529877257627e-05,0.00013664473171441736,4.4429755815275491e-09,0.0029873027083924739,0.0,0.0,0.0013165577776398916,0.016521038851733075,154.0,0.0,0.55182006081143575,1.0,18.894166922137835,0.015083216609590199,2.2044911582625817e-08,0.00840438367244737,0.023459026853379163,0.024022568031300904,0.0042110837049603557,1.7309531379346356e-08,0.0001141675956996135,0.032262336219650412,7.0490694465240608e-11,0.13116516667074168,3.6388576031270969e-06,0.022228614810677224,0.0083701033466197713,5.2683248713785298e-06,1.792306946120396e-06,3.4249026744544512e-06,0.10571019931042296,9.9822944498417838e-05,0.0024674868618968079,0.0039287167433537367,0.077931999200969299,1.8787733580646418e-06,1.2661224525567463e-12,9.4163793429362159e-11,1.0433162552905052e-09,1.1859522247196873e-05,0.00066060153038793867,0.00022909568297004495,6.8840566452595521e-05,8.1251727989699012e-05,0.0012699180466132088,2.6306666525224646e-11,0.0007668180767686683,0.00030108144551718014,1.300292932864516e-06,4.7653811404229574e-06,2.3893490510288608e-06,9.9842352495178947e-10,3.7035619483303196e-09,1.4720639339606684e-05,5.7580900614974108e-14,3.2757380091405833e-14,4.1157914510978622e-05,5.7081449115728002e-10,6.6884863355613057e-07,3.1243371115380743e-11,3.1816709742652438e-13,2.3942807861622708e-10,3.7817440117825391e-05,2.6006028486182811e-07,5.2404782428468505e-06,0.00048673844024020113,4.6724620333057571e-08,3.8075516884187253e-07,1.639658944584812e-06,7.9646921288405106e-09,1.5742233547625735e-10,4.395975573572704e-05,3.0437662861527793e-07,1.1013231264569918e-10,1.6216879411197138e-05,2.516716209544386e-05,9.8677545794836271e-08,2.7219052123196906e-08,2.3498619458429468e-05,0.00014118940491581844,3.7590640963346807e-07,4.0213248443583415e-12,1.8505977182898132e-12,0.00022550005307450083,1.2961357318727911e-10,5.3142703542562215e-06,1.2501325874100194e-05
1.2955594048233824e-06,0.34012148308651713,1.3033973519633044e-07,3.5973704308040718e-05,0.00013898956538070374,4.6264876817713599e-09,0.003093913493497703,0.0,0.0,0.0013181831696277933,0.016805924304781721,154.0,0.0,0.5470125126187263,1.0,18.89290739944451,0.015094197821464213,2.1881996960336342e-08,0.0083139138332059426,0.02323628715122553,0.024343806524386301,0.0041655236093476305,1.7144104759017437e-08,0.00011307649952185113,0.032732713944508919,6.9728049263976707e-11,0.13279267076683252,3.5996931748661509e-06,0.02254323847738483,0.008370664014112475,5.2683473040754627e-06,1.8184781301494121e-06,3.4249174836419608e-06,0.10718474873123456,9.9847361946788277e-05,0.0025069024180966108,0.0040329202576564306,0.078749499766711639,1.9049888020457646e-06,1.2540221594735567e-12,9.5471214681922395e-11,1.0542895586086967e-09,1.1993552435224778e-05,0.00067516842221559958,0.0002341400789142941,7.0369249923393562e-05,8.3056722954666631e-05,0.0013204403876934812,2.6890836134290544e-11,0.00080078481961374376,0.00031384304317989641,1.3177090346936735e-06,4.919987856085438e-06,2.4667215837365024e-06,1.0308161225628668e-09,3.8269680541803018e-09,1.5211311684462269e-05,5.9445500563021859e-14,3.3818138234546689e-14,4.2938159617490301e-05,5.9550451112643852e-10,6.9137134054622663e-07,3.2293429985067007e-11,3.2888100780617764e-13,2.4747502086861244e-10,4.0287273410744114e-05,2.7141395997202238e-07,5.5316539162000065e-06,0.00049744363909023557,4.7756136645471046e-08,3.8952135966199438e-07,1.6773187497420552e-06,8.1475551378227111e-09,1.6103802413926249e-10,4.5668393551782448e-05,3.1619131820911273e-07,1.1524372013391192e-10,1.7426555834711878e-05,2.6662204494139178e-05,1.0252983898363085e-07,2.8280178074098111e-08,2.5035827626691379e-05,0.00014929073357541927,3.8135433733609766e-07,4.0793491241081033e-12,1.8773002612729453e-12,0.00023385655343612872,1.3705071124419218e-10,5.6801778772282478e-06,1.354155199385579e-05
1.3195788199320227e-06,0.34012017468748557,1.3479820269808933e-07,3.7060878680583996e-05,0.00014131588257921917,4.8177780453061472e-09,0.0032017197475759196,0.0,0.0,0.0013198463872231697,0.017088378967417456,154.0,0.0,0.54228469538912871,1.0,18.891667011007428,0.01510104645218557,2.1721888406379119e-08,0.0082251030116753474,0.023016524750949712,0.024661612026470832,0.0041208030239984058,1.6980910936248442e-08,0.00011200013009121789,0.033199565336901861,6.897945689700307e-11,0.13439012794969638,3.5612469157351504e-06,0.022854488753036018,0.0083707322685695265,5.2680646407422254e-06,1.8444529881687194e-06,3.4247339482472594e-06,0.10863671745221085,9.985915614476279e-05,0.0025451121753320531,0.0041367910098070587,0.079547193341399813,1.9308027577680767e-06,1.2420851865082957e-12,9.6758450047695461e-11,1.0649979736369992e-09,1.2124660717421136e-05,0.00068965375327553345,0.00023915593121313973,7.1889395573156482e-05,8.4851471882535913e-05,0.0013715625117422211,2.7471743108776375e-11,0.00083539239929304287,0.00032682066584611367,1.3349389496980785e-06,5.0753753589853927e-06,2.5444783046147177e-06,1.063372307989201e-09,3.9511310705517925e-09,1.5705000258253488e-05,6.1319359058229994e-14,3.4884163501771911e-14,4.4751091200357236e-05,6.2064785618826571e-10,7.140355048745827e-07,3.3349994497799583e-11,3.3966220855412215e-13,2.5557181798775672e-10,4.2861123392362363e-05,2.829951947688587e-07,5.8313247848742334e-06,0.00050808117075727764,4.878125869605685e-08,3.9824136520849057e-07,1.7147765229135592e-06,8.3294368088760532e-09,1.6463431586985219e-10,4.7391701362496815e-05,3.2810650044870263e-07,1.2042036245177578e-10,1.8691458550619009e-05,2.8208238433060922e-05,1.0641578464130315e-07,2.9350487569745682e-08,2.6632046471145086e-05,0.00015763132704314193,3.8674897259049597e-07,4.1367998636501836e-12,1.9037388633320058e-12,0.00024233269205801427,1.447074986554255e-10,6.0605812589848965e-06,1.4640640474389184e-05
1.343598235040663e-06,0.34011889697775716,1.3945437269725595e-07,3.8140349517879792e-05,0.00014362393826648879,5.0172217972369321e-09,0.0033106964632746263,0.0,0.0,0.0013215471323619252,0.017368445113401191,154.0,0.0,0.53763463405221079,1.0,18.890445265977061,0.015103943199972929,2.1564514728613432e-08,0.0081378982349599518,0.022799717338601994,0.024976038955827441,0.0040768950767650879,1.6819932198979758e-08,0.00011093837058640538,0.033662949258528217,6.8244467542734902e-11,0.13595824136007348,3.5234958937660007e-06,0.023162427065121016,0.0083703462609506056,5.2675008236100739e-06,1.870234799134097e-06,3.4243676330181803e-06,0.11006662705886577,9.9859336456871865e-05,0.0025821402408206049,0.0042403168489660624,0.080325603825130945,1.9562244994957066e-06,1.2303102381087484e-12,9.8025969006228957e-11,1.0754484979818077e-09,1.225292147267242e-05,0.00070405721850759191,0.00024414314105158501,7.3400969351477703e-05,8.6635938130589854e-05,0.0014232647130309241,2.8049374436691616e-11,0.00087063408748959653,0.000340011840621053,1.3519856308740064e-06,5.2314965944066588e-06,2.6225956983913084e-06,1.0960822224983975e-09,4.0760140326050749e-09,1.620155811562678e-05,6.3201909406271875e-14,3.5955133504559346e-14,4.6596409431175411e-05,6.4624036805603294e-10,7.3683424137575874e-07,3.4412743977835419e-11,3.505074244403568e-13,2.6371601253076566e-10,4.5540981322090788e-05,2.9480301428927826e-07,6.139487914922154e-06,0.00051865121576310548,4.9800001492631721e-08,4.0691504791965001e-07,1.7520317671109034e-06,8.5103347466718469e-09,1.6821116295231008e-10,4.9128794487217403e-05,3.4011605211169821e-07,1.2565805607052498e-10,2.0012265339581244e-05,2.9805632368348952e-05,1.1033338257393036e-07,3.0429429140226094e-08,2.8287768068623871e-05,0.00016621026842256049,3.9209215733562564e-07,4.1936969300140413e-12,1.9299226671949962e-12,0.00025092731288878153,1.5258309370583914e-10,6.4555626220264645e-06,1.5800300525641388e-05
