Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181)
1.7020369924481823e-10,0.5383328946108704,6.9739145676717161e-13,2.7310301868855684e-17,1.9711789748164968e-17,1.0099997278051066e-25,2.0729105583777877e-20,0.0,0.0,2.2080377353521879e-10,3.9928630219065166e-17,154.0,0.0,0.99997855570049587,1.0,18.999998384514623,2.3047962190715547e-06,6.4301751990457561e-09,7.221112039684907e-06,8.7645738549372692e-06,7.2920062486405628e-07,1.579191915214555e-06,5.4742829913484878e-12,3.6066739593704339e-08,8.0086289980383058e-07,3.4215884544705345e-14,1.5917199080082959e-09,3.0736841323116945e-10,4.3048402885173028e-11,4.3013004127072769e-11,2.1227447218684341e-14,9.0165854409754317e-13,1.4171310868800135e-14,1.1529322805606348e-10,2.1920686966078272e-24,2.0961037781450859e-24,2.0961207725758562e-24,3.7444322652703838e-13,1.5777751592048486e-16,5.043244415890092e-16,2.8929464553645706e-19,4.4618263750244851e-20,7.857731263683857e-18,1.1317239619756486e-19,2.9799115280216387e-21,7.0564901832013792e-23,5.4944015147327554e-25,3.5835481840793586e-28,2.154398347348093e-29,3.4360588116543667e-24,7.0095027449684426e-30,8.2054752129737788e-13
1.7576825696373214e-10,0.5383328943530354,7.2163623203736223e-13,2.9336984279327677e-17,2.1066769296720567e-17,1.1492422361900766e-25,2.2863393790858956e-20,0.0,0.0,2.3519219687605297e-10,4.4858816223411777e-17,154.0,0.0,0.99997785458430388,1.0,18.999998300679692,2.3801421743771501e-06,6.430171117196134e-09,7.4261759100279828e-06,9.0510959470341874e-06,7.5313843698413902e-07,1.661820691109672e-06,5.6532425792814009e-12,3.7258279051831417e-08,8.2715326259996653e-07,3.6006179311486912e-14,1.6974924645684092e-09,3.2530109178513879e-10,4.7125417699197988e-11,4.7086655541510405e-11,2.3240553164235062e-14,9.6122220988062261e-13,1.552160450751912e-14,1.2296386146153127e-10,2.7161834532967892e-24,2.5973082497333161e-24,2.5973300179354648e-24,4.1515669241156313e-13,1.7314137860979596e-16,5.2098584805621307e-16,3.0038069757230551e-19,4.7066244636020533e-20,8.5738857643414642e-18,1.2761785219891581e-19,3.4682614080253039e-21,8.2240861315302432e-23,6.6190187264609289e-25,4.3925471441724722e-28,2.5108998982285756e-29,4.0067809756471917e-24,8.471484189401112e-30,8.7473805039406801e-13
1.8133281468264604e-10,0.5383328940920542,7.4597231693492009e-13,3.1445030635219945e-17,2.2470389664641491e-17,1.3024793235663345e-25,2.5142097668446118e-20,0.0,0.0,2.5002392811858996e-10,5.0223657347486619e-17,154.0,0.0,0.99997715346612648,1.0,18.999998215821389,2.455487753497127e-06,6.430167038624756e-09,7.6302156293833113e-06,9.3376173907279468e-06,7.7707622878815928e-07,1.7454723987035836e-06,5.8322017605386739e-12,3.8449815801875372e-08,8.5344360686390886e-07,3.7818637686522942e-14,1.8066671350340493e-09,3.4361451747203331e-10,5.1436039987805226e-11,5.1393721077454755e-11,2.5369164213817441e-14,1.022651550418512e-12,1.6949746117190808e-14,1.3088221627474011e-10,3.3423325540266466e-24,3.1960961731909184e-24,3.1961238351918606e-24,4.5879267454732878e-13,1.8943238971689665e-16,5.3764721665604098e-16,3.1156476962623784e-19,4.9556991183257054e-20,9.3280757933453888e-18,1.4333961221760599e-19,4.0165987928983409e-21,9.537282528389519e-23,7.926150507284009e-25,5.3499814256536413e-28,2.9118607491447689e-29,4.6490996815932626e-24,1.0177567230977436e-29,9.3062452447352066e-13
1.8689737240155995e-10,0.5383328938280887,7.7039969429077705e-13,3.3635042861765635e-17,2.3923057489355388e-17,1.4706311885103037e-25,2.7570332251800382e-20,0.0,0.0,2.6529837159742978e-10,5.6047209241554148e-17,154.0,0.0,0.99997645234596344,1.0,18.999998129992246,2.5308329564329487e-06,6.4301629668092921e-09,7.833283733825344e-06,9.6241381859327957e-06,8.0101400027777482e-07,1.8300945053785006e-06,6.011160535055474e-12,3.9641349844375533e-08,8.7973393259756541e-07,3.9652121458569429e-14,1.9192439070101362e-09,3.6230081903379004e-10,5.5985126421152911e-11,5.5939053369623853e-11,2.7615685542005089e-14,1.0859430056441005e-12,1.845736596324601e-14,1.390483633327039e-10,4.0861063126851107e-24,3.9073798769343695e-24,3.9074147668485353e-24,5.0545677402122663e-13,2.0667320648288971e-16,5.5430854739603227e-16,3.2284688971133814e-19,5.2089611590763468e-20,1.0120905107099031e-17,1.6040229612798514e-19,4.6299417368912165e-21,1.1008597198211063e-22,9.4381152055044977e-25,6.4771870635789475e-28,3.3611035084632666e-29,5.3692372012724807e-24,1.2159014811691424e-29,9.8820361888712259e-13
1.9246193012047386e-10,0.538332893561292,7.9491834668026275e-13,3.590760069682411e-17,2.5425187892684095e-17,1.6546490722103438e-25,3.015325565631892e-20,0.0,0.0,2.8101496215481213e-10,6.2354132185854634e-17,154.0,0.0,0.99997575122381399,1.0,18.999998043242091,2.6061777831860822e-06,6.4301588879803681e-09,8.0354300625214921e-06,9.9106583325632615e-06,8.2495175146267611e-07,1.9156371752388859e-06,6.1901189027686261e-12,4.083288117872344e-08,9.060242398116629e-07,4.1505550845597875e-14,2.0352227681005001e-09,3.8135237920530658e-10,6.0777433861187074e-11,6.0727405327547084e-11,2.9982472872682569e-14,1.151093022281105e-12,2.0046060738379219e-14,1.4746237382827851e-10,4.9648566721971152e-24,4.747757095242111e-24,4.7478007934025169e-24,5.552545357403372e-13,2.248861450412982e-16,5.7096984026768044e-16,3.3422708593472818e-19,5.46632871478177e-20,1.0952962708470389e-17,1.78871374601154e-19,5.3135360286481555e-21,1.2651156202135521e-22,1.1179110337567347e-24,7.7977652025270858e-28,3.8626365376176872e-29,6.1737261468582973e-24,1.4449957544967527e-29,1.0474720155009149e-12
1.9802648783938776e-10,0.5383328932918099,8.1952825642982166e-13,3.8263262827728032e-17,2.697720447402016e-17,1.8555154378943776e-25,3.2896069966148849e-20,0.0,0.0,2.9717316357441465e-10,6.9169690512421825e-17,154.0,0.0,0.9999750500996778,1.0,18.999997955618213,2.68152223375799e-06,6.4301548070943965e-09,8.236701896176528e-06,1.0197177830533499e-05,8.488894823438183e-07,2.0020531306765598e-06,6.3690768636156352e-12,4.20244098038792e-08,9.3231452850733115e-07,4.3377901495359551e-14,2.1546037059078798e-09,4.0076182360357368e-10,6.5817622563312979e-11,6.5763433334570245e-11,3.2471834066057897e-14,1.2180980538312887e-12,2.1717394641735406e-14,1.5612431927802651e-10,5.9978287539632117e-24,5.7356368824668794e-24,5.7356912511239528e-24,6.0829142645903931e-13,2.4409318576414836e-16,5.8763109525644571e-16,3.4570538652572226e-19,5.7277268356515349e-20,1.1824824008307723e-17,1.9881314204979964e-19,6.0728563825157509e-21,1.4478700481912299e-22,1.3175301543015442e-24,9.3377413506675831e-28,4.4206559803491722e-29,7.0694135477974552e-24,1.7087560011932878e-29,1.1084264026829838e-12
2.0359104555830167e-10,0.5383328930197799,8.4422940562347833e-13,4.0702567969762633e-17,2.8579539301848254e-17,2.0742441517805251e-25,3.5804022122020064e-20,0.0,0.0,3.1377246709554955e-10,7.6519752119802611e-17,154.0,0.0,0.99997434897355464,1.0,18.999997867165451,2.756866308150137e-06,6.4301507337903309e-09,8.4371440883704455e-06,1.0483696679756056e-05,8.7282719291996756e-07,2.0892975210418556e-06,6.5480344175332398e-12,4.3215935719653628e-08,9.5860479868329222e-07,4.5268201639914419e-14,2.277386708033925e-09,4.2052201016238188e-10,7.1110259238406249e-11,7.1051700307316857e-11,3.5086030636432752e-14,1.2869545605614634e-12,2.3472900410975783e-14,1.6503427149244317e-10,7.2062972281600281e-24,6.8913701479559395e-24,6.8914373708052484e-24,6.6467281554565361e-13,2.6431597852043685e-16,6.0429231235967947e-16,3.5728181988562379e-19,5.9930871261176623e-20,1.2737051924643327e-17,2.2029469175720592e-19,6.9136075049693892e-21,1.6505592230825739e-22,1.5454912427932771e-24,1.1125730280294528e-27,5.0395477085661854e-29,8.0634648055662841e-24,2.0112191682822034e-29,1.1710634752906591e-12
2.0915560327721558e-10,0.5383328927453331,8.6902177610905834e-13,4.3226035889264225e-17,3.0232632903821473e-17,2.3118806654480481e-25,3.8882404808135435e-20,0.0,0.0,3.3081239000363987e-10,8.4430788071287242e-17,154.0,0.0,0.99997364784544374,1.0,18.999997777926364,2.8322100063639894e-06,6.4301466578538913e-09,8.6367991901534543e-06,1.0770214880142622e-05,8.9676488319913779e-07,2.177327798057213e-06,6.7269915644590031e-12,4.4407458926008905e-08,9.8489505034842269e-07,4.7175529396251167e-14,2.4035717620791881e-09,4.4062601908500482e-10,7.6659819981993838e-11,7.6596678622430012e-11,3.7827279204117436e-14,1.3576590094904673e-12,2.5314080309527817e-14,1.7419230254838556e-10,8.6137074773364335e-24,8.2373847857862403e-24,8.2374674115962372e-24,7.2450395823244886e-13,2.8557584784867643e-16,6.2095349157685409e-16,3.6895641447631665e-19,6.2623473973827969e-20,1.3690197922903977e-17,2.433838930697548e-19,7.8417250466337579e-21,1.8746821013257185e-22,1.8048315257510412e-24,1.3193106573052051e-27,5.7238891914241066e-29,9.1633675362574809e-24,2.3567602501493151e-29,1.2353799346576908e-12
2.1472016099612948e-10,0.538332892468594,8.9390534950417521e-13,4.5834168374181412e-17,3.1936934255583849e-17,2.5695021995317716e-25,4.2136557337976689e-20,0.0,0.0,3.4829247429306245e-10,9.2929872268033761e-17,154.0,0.0,0.99997294671534476,1.0,18.999997687941317,2.9075533284010112e-06,6.4301425765198342e-09,8.8357075682442668e-06,1.1056732431604821e-05,9.207025531858641e-07,2.2661035976269768e-06,6.9059483043313478e-12,4.5598979422312966e-08,1.0111852835077755e-06,4.9099010205488265e-14,2.53315885564312e-09,4.6106714328857421e-10,8.2470693077112885e-11,8.2402752917097297e-11,4.0697752884717451e-14,1.4302078743764149e-12,2.7242407071215398e-14,1.8359848476355718e-10,1.024582152370315e-23,9.7983253714727368e-24,9.7984263620929384e-24,7.8788998111433812e-13,3.07893798045174e-16,6.37614632899135e-16,3.8072919883444398e-19,6.535451338536586e-20,1.4684803000279227e-17,2.6814937053831092e-19,8.8633764497912227e-21,2.1218009653350894e-22,2.0988122461329551e-24,1.5574180807209466e-27,6.4784512938762641e-29,1.037693531043476e-23,2.7501103173644691e-29,1.3013724885816767e-12
2.202847187150434e-10,0.5383328921896801,9.1888010720199873e-13,4.8527450154802021e-17,3.3692900768513514e-17,2.8482179286488329e-25,4.5571866538902349e-20,0.0,0.0,3.6621228539863288e-10,1.0204468118919513e-16,154.0,0.0,0.9999722455832577,1.0,18.999997597248594,2.9828962742626654e-06,6.4301385007420487e-09,9.0339075171607813e-06,1.1343249334053668e-05,9.4464020287828038e-07,2.3555866277144293e-06,7.0849046370880803e-12,4.6790497207936272e-08,1.0374754981593693e-06,5.1037814403530706e-14,2.6661479763240694e-09,4.8183887931516594e-10,8.8547181677034951e-11,8.8474222769541078e-11,4.3699582618858943e-14,1.504597635703875e-12,2.9259324804357764e-14,1.9325289067291035e-10,1.2130868688737774e-23,1.1601197396108012e-23,1.1601320179147331e-23,8.5493586968161997e-13,3.3129051816964727e-16,6.5427573631771339e-16,3.9260020165433125e-19,6.8123482051961602e-20,1.5721398617234118e-17,2.9466048489987106e-19,9.9849617007000812e-21,2.3935419912128593e-22,2.430927891785249e-24,1.8306381383722826e-27,7.3082000106050839e-29,1.1712311299184443e-23,3.1963750201867617e-29,1.369037851311426e-12
2.314138341528712e-10,0.5383328916257691,9.6910309998886331e-13,5.4171320319959756e-17,3.7361701020335683e-17,3.4735295608312518e-25,5.3007745127574551e-20,0.0,0.0,4.03369459995204e-10,1.2223519100691115e-16,154.0,0.0,0.99997084331311714,1.0,18.99999741388357,3.133581037465734e-06,6.4301303456980608e-09,9.4283255637008627e-06,1.1916281191551289e-05,9.9251544140250458e-07,2.5365309524702882e-06,7.4428160810094705e-12,4.9173524645838662e-08,1.0900558719640627e-06,5.4958285369285019e-14,2.9423322494248936e-09,5.2434914072549545e-10,1.0151380738618499e-10,1.0143013718394603e-10,5.0105630585370989e-14,1.6588858031763283e-12,3.35645715558137e-14,2.1330666467559384e-10,1.6785964772116491e-23,1.6053470534930563e-23,1.6053649342968571e-23,1.0004264230535828e-12,3.8140147752621126e-16,6.8759782942556713e-16,4.1663697761218134e-19,7.3773438567218435e-20,1.7922644751508271e-17,3.5320065022762828e-19,1.2554700134324015e-20,3.0177179304649447e-22,3.2247642071097661e-24,2.4990608817612099e-27,9.2141067765042766e-29,1.4782729702436207e-23,4.2700594230392552e-29,1.5093738923631603e-12
2.4143003804691623e-10,0.5383328911118741,1.0146154527452797e-12,5.9546557531309734e-17,4.0845077083901325e-17,4.1202402586795206e-25,6.0374636343061611e-20,0.0,0.0,4.3831086201584827e-10,1.4280241034434186e-16,154.0,0.0,0.99996958126318747,1.0,18.999997246780172,3.2691960378434342e-06,6.4301230076376703e-09,9.7812243630999508e-06,1.2432007642766234e-05,1.035603086708303e-06,2.7014542100682234e-06,7.7649349875887638e-12,5.1318240066419229e-08,1.1373781451369162e-06,5.8531632332290327e-14,3.2025329035198154e-09,5.6367769834089774e-10,1.1413369023823194e-10,1.1403959316296251e-10,5.634086938027809e-14,1.8040058492176523e-12,3.7756205759945224e-14,2.3220471769687422e-10,2.2179894156882818e-23,2.1212539590305495e-23,2.121278647711428e-23,1.1449346486806295e-12,4.3039200482095275e-16,7.1758758354998632e-16,4.3860627196136784e-19,7.8984065735400195e-20,2.0052540402851659e-17,4.1256720188814427e-19,1.5278226224843928e-20,3.681325067101607e-22,4.1098011470550249e-24,3.2653338573488533e-27,1.1240433182935902e-28,1.8051255279847169e-23,5.4769148179224747e-29,1.6413645044059165e-12
2.5144624194096126e-10,0.5383328905925071,1.0604229435772428e-12,6.5204525055587395e-17,4.4503346024602697e-17,4.8540262931409408e-25,6.8414516000103925e-20,0.0,0.0,4.7467117109226937e-10,1.6582252776175986e-16,154.0,0.0,0.99996831920681117,1.0,18.999997077895426,3.4048098194357232e-06,6.4301156786850735e-09,1.0132339377955642e-05,1.2947731989765869e-05,1.0786906663147722e-06,2.8681574013978157e-06,8.0870525741629694e-12,5.3462946698686538e-08,1.1847003584051599e-06,6.2143544679482255e-14,3.4737559325527398e-09,6.0398473279060008e-10,1.2767745932825534e-10,1.275721701716962e-10,6.303304354773335e-14,1.9550359703040793e-12,4.2256112842746764e-14,2.519081513468806e-10,2.896204745202426e-23,2.7699571465524838e-23,2.7699907747258727e-23,1.3029261699675886e-12,4.8318560708435005e-16,7.4757721478660279e-16,4.6089424280292672e-19,8.4311940747746574e-20,2.2326403088702409e-17,4.787003055904499e-19,1.8435761726028539e-20,4.4529748127932395e-22,5.1843933979603426e-24,4.2198735953941762e-27,1.3596685581959636e-28,2.1856515407320696e-23,6.9537969691184747e-29,1.7787242104957615e-12
2.614624458350063e-10,0.5383328900681625,1.1065254565418545e-12,7.1147538288243653e-17,4.8339478600448774e-17,5.6825365307312993e-25,7.7160634175776884e-20,0.0,0.0,5.1244855543073083e-10,1.9147872532827768e-16,154.0,0.0,0.99996705714398659,1.0,18.999996907390521,3.5404223822511403e-06,6.4301083323285404e-09,1.0481831829847814e-05,1.346345423201296e-05,1.121778180252933e-06,3.036479315098696e-06,8.409168840380925e-12,5.5607644539870613e-08,1.2320225118031798e-06,6.579052948417194e-14,3.7560012641570401e-09,6.4523863200927417e-10,1.42167446953671e-10,1.4205018195608207e-10,7.0193211616954682e-14,2.111955882151095e-12,4.7071785754083318e-14,2.7241739399095991e-10,3.7407830529565338e-23,3.5778071500084808e-23,3.5778523843493034e-23,1.4750071069459307e-12,5.3989217529679549e-16,7.7756672309669846e-16,4.8350105923190308e-19,8.9755763002894008e-20,2.4747093204092237e-17,5.5202917499218061e-19,2.2073111226509451e-20,5.3445298944989239e-22,6.4785970092767313e-24,5.3983843865210978e-27,1.6319090674261354e-28,2.6258372014755261e-23,8.7466429123683853e-29,1.9214340797342537e-12
2.714786497290513e-10,0.538332889539293,1.1529228737338484e-12,7.7377792316924738e-17,5.2356532920839547e-17,6.6137703733770263e-25,8.6646809791784688e-20,0.0,0.0,5.5164134835043041e-10,2.1996050633673909e-16,154.0,0.0,0.99996579507471295,1.0,18.999996735412097,3.6760337262982261e-06,6.4301009841187761e-09,1.0829848343313977e-05,1.3979174368965569e-05,1.1648656285341323e-06,3.2062733358543615e-06,8.731283785890011e-12,5.7752333588122772e-08,1.2793446053437328e-06,6.9469410068538594e-14,4.0492688259543278e-09,6.8740933435970972e-10,1.5762527003933239e-10,1.5749522748429154e-10,7.7832077746497213e-14,2.2747453700681714e-12,5.2210477015669039e-14,2.9373287492797218e-10,4.7832177654375695e-23,4.5749378422403833e-23,4.5749979881544105e-23,1.6617816207541e-12,6.0061866347694766e-16,8.0755610845441418e-16,5.0642689089029699e-19,9.5314619167090024e-20,2.7317429854044857e-17,6.3298976958345658e-19,2.6238556267033615e-20,6.3685635649236652e-22,8.0256769544599217e-24,6.8414899898668595e-27,1.9446045097137013e-28,3.132041392491722e-23,1.0906968938445194e-28,2.0694752479428102e-12
2.8149485362309634e-10,0.5383328890063079,1.1996150753648053e-12,8.3897372794789565e-17,5.6557654136203796e-17,7.6560813991574184e-25,9.6907447065197208e-20,0.0,0.0,5.9224803330107166e-10,2.514636968417023e-16,154.0,0.0,0.9999645329989888,1.0,18.999996562093486,3.8116438515855213e-06,6.4300936555253212e-09,1.1176522270232933e-05,1.449489240007884e-05,1.2079530111668903e-06,3.3774061200992801e-06,9.0533974103382942e-12,5.9897013841193295e-08,1.3266666390364497e-06,7.3177297310507325e-14,4.3535585455544241e-09,7.3046821821679153e-10,1.7407186488033745e-10,1.7392822566061706e-10,8.5960008943181794e-14,2.4433842887197987e-12,5.7679210424171105e-14,3.1585502417542966e-10,6.0593169013408118e-23,5.7956129194561823e-23,5.7956920392600311e-23,1.8638518896877553e-12,6.6546917050987728e-16,8.375453708282803e-16,5.2967190775570585e-19,1.0098794702767257e-19,3.0040201600446519e-17,7.220246707086409e-19,3.098285983399672e-20,7.5383680914749234e-22,9.8622926362114129e-24,8.5951724110445477e-27,2.301814135089032e-28,3.7110016095192805e-23,1.3492305068756011e-28,2.2228289174273957e-12
2.9151105751714137e-10,0.5383328884695808,1.2466019398376517e-12,9.0708265818397364e-17,6.0946074126524371e-17,8.8181810222626124e-25,1.0797755190011202e-19,0.0,0.0,6.3426723025161272e-10,2.8619044783969055e-16,154.0,0.0,0.99996327091681336,1.0,18.999996387555967,3.9472527581215647e-06,6.4300863164158151e-09,1.1521974893004113e-05,1.5010608324805526e-05,1.2510403281837159e-06,3.5497563929219899e-06,9.3755097133787903e-12,6.2041685296317605e-08,1.3739886129172889e-06,7.6911563576557117e-14,4.6688703505553181e-09,7.7438800095540626e-10,1.9152751940421629e-10,1.9136944756080411e-10,9.4587051051229951e-14,2.6178525618872507e-12,6.3484791917572233e-14,3.3878427228613323e-10,7.6095798357410188e-23,7.2785867981914992e-23,7.2786898451209774e-23,2.0818181085792841e-12,7.3454501961718718e-16,8.6753451017966001e-16,5.5323627973656691e-19,1.0677550276266555e-19,3.2918176174505675e-17,8.1958299239175866e-19,3.6359269941483512e-20,8.8679630176003027e-22,1.2028685366623106e-23,1.0711230045685946e-26,2.707819302986109e-28,4.3698397957998936e-23,1.6566647898375154e-28,2.3814763567439389e-12
3.015272614111864e-10,0.538332887929451,1.2938833438168977e-12,9.7812366915919742e-17,6.5525111191168967e-17,1.0109142169181883e-24,1.1989274822196608e-19,0.0,0.0,6.776976833045288e-10,3.2434923785304466e-16,154.0,0.0,0.99996200882818576,1.0,18.999996211909838,4.0828604459148946e-06,6.4300789663141266e-09,1.1866316519398351e-05,1.5526322142595233e-05,1.2941275796032274e-06,3.7232138532893134e-06,9.6976206946623255e-12,6.4186347951324903e-08,1.4213105270069332e-06,8.0669819001467874e-14,4.9952041685431451e-09,8.1914264635808811e-10,2.1001190320125858e-10,2.0983854643738265e-10,1.0372294363494389e-13,2.7981301822318305e-12,6.9633819688732282e-14,3.6252105019169319e-10,9.4795884372630147e-23,9.0674793157033143e-23,9.0676122850907892e-23,2.316278506128457e-12,8.0794483559160524e-16,8.9752352647819379e-16,5.7712017708623107e-19,1.1267733124928706e-19,3.5954109267135631e-17,9.2612032294700903e-19,4.2423522571854788e-20,1.0372103256446481e-21,1.4568867731936037e-23,1.3247754738978142e-26,3.1671259541168804e-28,5.1160681138401603e-23,2.0200931816835941e-28,2.5453989004651952e-12
