Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149)
7.1022740892282595e-12,0.6384981733846979,2.355249217880961e-12,5.7531876293410619e-18,5.6325012782212929e-18,3.3280447514641404e-28,2.5347145323300865e-22,0.0,0.0,5.0555469932069574e-12,3.1053013278219345e-20,154.0,0.0,0.9999935176927347,1.0,18.999999975792967,5.0939632043207409e-07,1.5866819191791103e-07,1.9544163053529036e-06,1.9717593310015398e-06,7.7071129004549654e-07,2.0757773560507896e-08,6.1886900994801917e-13,3.4435650516178801e-09,1.0930960080938952e-06,2.8283712466728233e-16,2.9021748801768643e-11,2.5951333789527217e-11,3.2278069401155504e-13,3.2264899057328684e-13,8.6129954092443967e-17,2.5819301648988863e-13,4.5573483890554492e-17,2.1247629744793852e-12,4.1503308573336883e-30,3.9093355664470901e-30,3.909346052147822e-30,1.8439007815336185e-16,7.1544443175043114e-19,3.1769943729285425e-17,6.5132946956155942e-20,7.6574926060902039e-21,1.1279652192198114e-19,9.415886549675094e-23,8.9733060558552567e-26,9.2636926261235812e-27,2.4183738797495534e-30,3.9442855697601936e-34,4.2373822457390712e-33,9.4535845146695122e-29,6.7281527818673542e-34,1.8203457769082113e-13,9.0893312761219427e-20,6.4964004626547859e-22,2.7611079998927592e-23,1.3653979500207353e-24,1.3679254975022874e-22,1.2617080190804627e-29,7.2092010790450725e-30,4.8909684025748551e-27,8.195206733298624e-32,1.9188403398189461e-27,3.9687972121972009e-32,1.7458413469479296e-33,2.921767044225333e-31,5.5657826721463553e-31,5.5654066744684478e-31,3.7599767790747661e-35,2.8432657151916044e-25,9.0478631227276531e-28,4.7402184824211991e-30,3.922869936408062e-32,6.9239492980409949e-33,4.4447924544005265e-36,6.1092762286487489e-36,7.3634423687273907e-41
7.287408605713737e-12,0.6384981733804165,2.4168404129532815e-12,6.0605369777862045e-18,5.9302915625435005e-18,3.6688163532084006e-28,2.7382547454947273e-22,0.0,0.0,5.3005473536456424e-12,3.3512785786306382e-20,154.0,0.0,0.99999334879880575,1.0,18.99999997461908,5.226745930836707e-07,1.5866827378324931e-07,2.004833598831982e-06,2.0231411367085239e-06,7.9247859130225766e-07,2.1826117550014618e-08,6.3499626156578561e-13,3.5488455696677002e-09,1.1239684893743241e-06,2.9739403085626917e-16,3.0554142572153431e-11,2.7308198654752023e-11,3.4855426819721081e-13,3.4841162596868661e-13,9.3150065122195055e-17,2.7286481837479389e-13,4.949216308267393e-17,2.2369582333011896e-12,4.9661762656912881e-30,4.6778204374014706e-30,4.6778333123356113e-30,1.9961422153244655e-16,7.7268089745836965e-19,3.2741251924549339e-17,6.7156171558642966e-20,8.0609246818573079e-21,1.2193408280057642e-19,1.0450994870729013e-22,1.0223789567372726e-25,1.0556358749360972e-26,2.8292127104911225e-30,4.6299173195831669e-34,4.829611656619845e-33,1.0773165052278954e-28,7.8645638871805898e-34,1.92378383695037e-13,9.5672722748079023e-20,7.010788576494373e-22,2.9132077537320366e-23,1.4385301389311833e-24,1.4778068648408575e-22,1.3616111088166737e-29,7.7800315834633459e-30,5.4221781580739847e-27,9.0882624412537836e-32,2.1272302070785968e-27,4.4002384386824611e-32,1.9354685508956356e-33,3.2428197233379245e-31,6.331720080981137e-31,6.3312811493847783e-31,4.3893159635844373e-35,3.1831289053568124e-25,1.0094635797596053e-27,5.4316622578866608e-30,4.6165111507655737e-32,8.113344524483532e-33,5.2568799641486409e-36,7.3840714844578323e-36,9.1387347293545444e-41
7.472543122199215e-12,0.6384981733760419,2.478441624583039e-12,6.3760588785304662e-18,6.2357691746796821e-18,4.0350361864561315e-28,2.9524156227006035e-22,0.0,0.0,5.5512978582249541e-12,3.6105753853065381e-20,154.0,0.0,0.99999317990489067,1.0,18.999999973419783,5.3595285922764098e-07,1.5866832533990084e-07,2.0552254464363008e-06,2.0745229036611244e-06,8.1424590029262874e-07,2.291985194389607e-08,6.5112350101657181e-13,3.6541445638779129e-09,1.1548409830416105e-06,3.1229690030440035e-16,3.2125954897776782e-11,2.8698936513342561e-11,3.7565761885189475e-13,3.7550344931717375e-13,1.0053989068018368e-16,2.8794387916193517e-13,5.3629643684292865e-17,2.352039893268166e-12,5.9156034517854728e-30,5.5721353414891099e-30,5.5721510686264006e-30,2.1567505101810198e-16,8.3288203449812156e-19,3.3712730581153328e-17,6.9181600106829498e-20,8.4741925610618017e-21,1.3154616582283492e-19,1.156876486489402e-22,1.16095185788287e-25,1.1989112697838652e-26,3.2965618468209788e-30,5.4128489786682061e-34,5.4861215550861702e-33,1.223581820656837e-28,9.1567195579388699e-34,2.0300928761764511e-13,1.0057358094541195e-19,7.5512744768907439e-22,3.0693626221242158e-23,1.5136119276803402e-24,1.5934074533139858e-22,1.4665828632840031e-29,8.3798236375664237e-30,5.9954876723855696e-27,1.0052326225695268e-31,2.3521334131557603e-27,4.8659008181970922e-32,2.1401242533745254e-33,3.5896093898419187e-31,7.1797095859587257e-31,7.1791991795075843e-31,5.1040645114405606e-35,3.5532706569579202e-25,1.1229949253775715e-27,6.2017207573326894e-30,5.4097152753009838e-32,9.4667696580905659e-33,6.1894656972948773e-36,8.8809710576523335e-36,1.1278708533635105e-40
7.657677638684692e-12,0.6384981733715751,2.5400528531020997e-12,6.699765942841849e-18,6.5489353653548505e-18,4.427937596117566e-28,3.1774678714033978e-22,0.0,0.0,5.8077983532922122e-12,3.8836088292184507e-20,154.0,0.0,0.99999301101099014,1.0,18.999999972195166,5.4923111886398682e-07,1.5866835531158747e-07,2.105591947971808e-06,2.125904634840534e-06,8.3601321347877657e-07,2.4038876954135854e-08,6.6725072923612139e-13,3.7594590530400259e-09,1.1857134840780688e-06,3.2754437332528157e-16,3.3737185736866069e-11,3.0123496792257884e-11,4.0412350888729206e-13,4.0395720835281568e-13,1.0830873159651122e-16,3.0343012555420194e-13,5.7991802483030643e-17,2.470007969528159e-12,7.0163228574987512e-30,6.608963505123358e-30,6.6089826221897155e-30,2.3259696582705896e-16,8.9612177597378126e-19,3.4684352194422676e-17,7.1209177124285784e-20,8.8972583935589415e-21,1.4164415508312823e-19,1.2773427161368402e-22,1.3141105865525139e-25,1.3572984328023697e-26,3.8264597129742648e-30,6.3039569486652898e-34,6.2119808141198472e-33,1.385281785712551e-28,1.06212496836555e-33,2.1392723643854383e-13,1.0559581595149314e-19,8.1184685403222512e-22,3.2295702074502867e-23,1.5906464732347363e-24,1.7148710997063524e-22,1.5767418292262503e-29,9.009254598688406e-30,6.6130596904093564e-27,1.1091057574932817e-31,2.5943980645791082e-27,5.367543552242689e-32,2.3605803995571745e-33,3.9634730580548222e-31,8.1161674098602143e-31,8.1155760849427258e-31,5.9132491749024195e-35,3.955519139724529e-25,1.2458657397036613e-27,7.0569181503799923e-30,6.3136166223461155e-32,1.1001510917809638e-32,7.2564880664720056e-36,1.0631399049431612e-35,1.384592272725345e-40
7.84281215517017e-12,0.6384981733670162,2.601674098842291e-12,7.0316707373781201e-18,6.8697913861219092e-18,4.8487831238100191e-28,3.413682243661888e-22,0.0,0.0,6.0700486859340066e-12,4.1708008385168477e-20,154.0,0.0,0.99999284211710315,1.0,18.999999970945343,5.6250937199271088e-07,1.5866836987870075e-07,2.1559332028523179e-06,2.1772863327478817e-06,8.5778052835431087e-07,2.5183093184783819e-08,6.8337794700948742e-13,3.8647865360120731e-09,1.2165859889288988e-06,3.4313509557471494e-16,3.5387835049746853e-11,3.1581829037032984e-11,4.339846523202824e-13,4.3380560193755232e-13,1.1646587481150672e-16,3.1932348421028189e-13,6.2584507477953532e-17,2.5908624774838157e-12,8.287868505947291e-30,7.8067060482270226e-30,7.8067291774827185e-30,2.5040450705519877e-16,9.6247398839490685e-19,3.565609368878375e-17,7.3238856069706317e-20,9.330084484523637e-21,1.5223938965608482e-19,1.406931217168192e-22,1.4829695880046323e-25,1.5319559900463254e-26,4.4254135863737375e-30,7.3150243623430378e-34,7.0125143941396615e-33,1.5636007528344382e-28,1.2276080212811675e-33,2.2513217710695422e-13,1.1073935662584739e-19,8.7129786857349045e-22,3.3938281209676059e-23,1.6696369338126638e-24,1.8423415523496042e-22,1.6922060760876062e-29,9.6689990969489622e-30,7.2771106561578723e-27,1.2208207125781e-31,2.8548933094874664e-27,5.9069695284125267e-32,2.5976280890558611e-33,4.3657812928950228e-31,9.147835074789298e-31,9.1471524154541792e-31,6.8265933511862143e-35,4.3917639337733528e-25,1.3785741010754427e-27,8.0041278978565837e-30,7.3402572209874539e-32,1.2736130985363236e-32,8.4730617705222399e-36,1.2670244588036689e-35,1.6911650680469784e-40
8.213081188141123e-12,0.6384981733576244,2.7249466433127299e-12,7.7201235617553361e-18,7.5345779283099248e-18,5.7795027340728653e-28,3.9206805902715343e-22,0.0,0.0,6.6117982558361602e-12,4.7893724860289744e-20,154.0,0.0,0.99999250432937092,1.0,18.999999968370474,5.8906585872730201e-07,1.5866836870810323e-07,2.2565403683521339e-06,2.2800496367710522e-06,9.0131515672193421e-07,2.7546703674614087e-08,7.1563235373640067e-13,4.0754724586689704e-09,1.2783310009234039e-06,3.7534089696778487e-16,3.8807388946838166e-11,3.4599608196858163e-11,4.980233116587008e-13,4.9781684452729127e-13,1.339821466450267e-16,3.5233124481579716e-13,7.2484984225309883e-17,2.8412308512307326e-12,1.1431533554177628e-29,1.0767920568997029e-29,1.0767953982670221e-29,2.8877533690743114e-16,1.1048109595374047e-18,3.7599862284620491e-17,7.7304370428812857e-20,1.0224867435436619e-20,1.749667270446818e-19,1.6952568436086441e-22,1.8725192349544161e-25,1.9350027136753254e-26,5.859004556389561e-30,9.749017832753123e-34,8.8602203842331346e-33,1.9751258728062408e-28,1.6235223835033082e-33,2.4840282169197917e-13,1.2139007171192919e-19,9.9863666689126249e-22,3.7344854215054739e-23,1.8334982390504363e-24,2.1158774293093595e-22,1.9395203151667452e-29,1.108211365397517e-29,8.7537835046526506e-27,1.4693218786243272e-31,3.4341572981060471e-27,7.1066010171548458e-32,3.1247581937663464e-33,5.2613813438162628e-31,1.1525440309193603e-30,1.1524539474261462e-30,9.0083493214141667e-35,5.3741114180166894e-25,1.6755590509287948e-27,1.020387706436991e-29,9.8147523498018263e-32,1.68859688194161e-32,1.1421592449284863e-35,1.7771793853212203e-35,2.4873260977345708e-40
8.583350221112079e-12,0.6384981733478691,2.8482592606452617e-12,8.4415169993675603e-18,8.2301388303967543e-18,6.8378796059458418e-28,4.4755775721703771e-22,0.0,0.0,7.176545358479304e-12,5.4697626016230311e-20,154.0,0.0,0.99999216654169365,1.0,18.999999965695963,6.1562231943143258e-07,1.5866834412980926e-07,2.3570477304619033e-06,2.3828128287831453e-06,9.4484977635152077e-07,3.0009896028733742e-08,7.4788672529407784e-13,4.2861892792184249e-09,1.3400760061981018e-06,4.0890357577851667e-16,4.2384616302058865e-11,3.7751872713903488e-11,5.6803433545049992e-13,5.67797794881823e-13,1.531627251429986e-16,3.8696657389979946e-13,8.3377842880227806e-17,3.1031451419705519e-12,1.5544695230349666e-29,1.4642388759292461e-29,1.4642436251287009e-29,3.3098667121912945e-16,1.2604825506327986e-18,3.954391594489988e-17,8.1377900330492978e-20,1.1158242938061147e-20,1.9981799718587617e-19,2.0255157051303781e-22,2.3396253306811268e-25,2.4184821326275773e-26,7.6596701238651323e-30,1.2829224731342863e-33,1.1077186260747459e-32,2.4688216044347832e-28,2.1206000652765453e-33,2.7282079673076462e-13,1.3252516223042146e-19,1.1376252996351625e-21,4.0913155882783715e-23,2.0052211334149126e-24,2.4151633135546241e-22,2.20946066175088e-29,1.2624510214813972e-29,1.0444310499952612e-26,1.7539187145334588e-31,4.0972988755086206e-27,8.4800910255901571e-32,3.7282259790860961e-33,6.2880442425367637e-31,1.4373266145011668e-30,1.4372091905028192e-30,1.1742399834758013e-34,6.5166806896800587e-25,2.0181871046289921e-27,1.2863272944775372e-29,1.2949528558623384e-31,2.2092394140274074e-32,1.5181970522121149e-35,2.4545006593597752e-35,3.5946003929922102e-40
8.953619254083034e-12,0.6384981733377529,2.9716119534858167e-12,9.1959499953132487e-18,8.9564841350691788e-18,8.0350660173671371e-28,5.0805408145250839e-22,0.0,0.0,7.7642887948651519e-12,6.2155208617962229e-20,154.0,0.0,0.99999182875407133,1.0,18.999999962922608,6.4217875410512068e-07,1.586683082011945e-07,2.4574560705315859e-06,2.4855759180078173e-06,9.8838438235365598e-07,3.2571889037574623e-08,7.8014106457741004e-13,4.4969277738847118e-09,1.401820997818361e-06,4.438124874419707e-16,4.6119516845151114e-11,4.1038223181771553e-11,6.4427768725778465e-13,6.4400829613486442e-13,1.740814091053721e-16,4.2322888436406194e-13,9.530971302872668e-17,3.3766054799909403e-12,2.0864023207846085e-29,1.9653058786990709e-29,1.9653125290642411e-29,3.7723985089218992e-16,1.4300773030893559e-18,4.1488169570927411e-17,8.5459274185371598e-20,1.2129914962281187e-20,2.2688231070031485e-19,2.4015271842036659e-22,2.8952395452077085e-25,2.9937971884440305e-26,9.8987933903806075e-30,1.6688003419376003e-33,1.3715834171831499e-32,3.0563482415807884e-28,2.7385332884669026e-33,2.9838567757538779e-13,1.4414406827129211e-19,1.2887413536495174e-21,4.4642998231234891e-23,2.1848309257997435e-24,2.7413460388943717e-22,2.5029546805037546e-29,1.4301488737167285e-29,1.2368353007406128e-26,2.0779392947277613e-31,4.8520273293901996e-27,1.0043432456423088e-31,4.415048531492896e-33,7.4579401024507418e-31,1.775776773016936e-30,1.7756254202583648e-30,1.5135275857100186e-34,7.8368601018549025e-25,2.4108968280371877e-27,1.6050764825042528e-29,1.6878596482931215e-31,2.8555473036306194e-32,1.9924179023603135e-35,3.3424035739180637e-35,5.1120260846371287e-40
9.323888287053989e-12,0.6384981733272794,3.0950047244741082e-12,9.9835207975970763e-18,9.7136238986880448e-18,9.3826822068907516e-28,5.7377386589812582e-22,0.0,0.0,8.3750273760251553e-12,7.0302742742409476e-20,154.0,0.0,0.99999149096650386,1.0,18.999999960051195,6.6873516274838475e-07,1.5866826701625765e-07,2.557766163783376e-06,2.5883389109427614e-06,1.0319189722573598e-06,3.5231907618232051e-08,8.1239537362560994e-13,4.7076814448522624e-09,1.4635659722796004e-06,4.800570708735816e-16,5.0012090317770914e-11,4.4458262054368862e-11,7.2701255923416504e-13,7.2670742036949995e-13,1.9681177819683312e-16,4.6111758918744308e-13,1.0832708552996756e-16,3.6616119980402679e-12,2.7670101260944144e-29,2.6064249219071403e-29,2.6064341078325646e-29,4.2773839771905535e-16,1.6141826990770175e-18,4.3432563213758252e-17,8.9548371141242259e-20,1.3139589904092274e-20,2.5624807543267386e-19,2.8272664180330102e-22,3.551278302517154e-25,3.673363557834813e-26,1.2657627867258387e-29,2.1477560250380679e-33,1.6833248306938487e-32,3.7504036694751831e-28,3.4997528088195118e-33,3.2509703964008679e-13,1.5624623394108487e-19,1.4524585761859001e-21,4.8534194633742001e-23,2.3723529435639174e-24,3.0955710532433365e-22,2.8209224788683776e-29,1.6118306569357831e-29,1.4546428435115989e-26,2.4448569975486149e-31,5.7063873056305588e-27,1.1813314474798036e-31,5.1925482181798053e-33,8.7837737591655837e-31,2.175136876982423e-30,2.1749437948830633e-30,1.9308209935918802e-34,9.3530777569424827e-25,2.8583271461099257e-27,1.9841221540344775e-29,2.1755335759406841e-31,3.650103620922673e-32,2.5843545022725474e-35,4.4928890885838278e-35,7.1636442622525309e-40
9.694157320024944e-12,0.638498173316451,3.2184375762427577e-12,1.0804326962598819e-17,1.0501568191426345e-17,1.0892816645354038e-27,6.4493401646266114e-22,0.0,0.0,9.008759922701196e-12,7.9177271072780744e-20,154.0,0.0,0.9999911531789909,1.0,18.99999995708249,6.9529154536124258e-07,1.5866822306824292e-07,2.6579787793597434e-06,2.6911018121358753e-06,1.0754535450519312e-06,3.798918276642985e-08,8.4464965386585176e-13,4.918445744095878e-09,1.5253109281483401e-06,5.1762684781464611e-16,5.4062336470095644e-11,4.8011593633785242e-11,8.1649737571352346e-13,8.1615347220528699e-13,2.2142719396702268e-16,5.0063210147918156e-13,1.2247631315758458e-16,3.9581648310656134e-12,3.6293236742491376e-29,3.4187122511064446e-29,3.4187247800959868e-29,4.8268798538139436e-16,1.8133851635676728e-18,4.5377054913243066e-17,9.3645106636734106e-20,1.4186976566249001e-20,2.8800300220513023e-19,3.3068630209887197e-22,4.3206599791165537e-25,4.4706497857958117e-26,1.6028154030102376e-29,2.7371945818123598e-33,2.0491359900582941e-32,4.5647647460003238e-28,4.4296692634606769e-33,3.5295445843883332e-13,1.6883110732106791e-19,1.6292469051991037e-21,5.2586559802913003e-23,2.5678125321931354e-24,3.478982428172938e-22,3.1642767659075745e-29,1.8080178786534767e-29,1.6999909200734339e-26,2.8582903298195125e-31,6.6687583781806541e-27,1.3807121615221454e-31,6.0683522955123296e-33,1.0278784083885384e-30,2.6432715458503862e-30,2.6430275615602832e-30,2.439842901030599e-34,1.1084820396294353e-24,3.3653164706481047e-27,2.431620436488627e-29,2.7754253948786288e-31,4.6182514073595613e-32,3.3163114916521784e-35,5.9677578454057865e-35,9.9033267012924339e-40
1e-11,0.6384981733052706,3.3204234930998977e-12,1.1507446814029169e-17,1.1175649233355622e-17,1.2271657005738103e-27,7.0796932349388019e-22,0.0,0.0,9.5495636210382633e-12,8.7082737263546437e-20,154.0,0.0,0.99999087416612809,1.0,18.999999954557513,7.1722713067067469e-07,1.5866818538301791e-07,2.7406815545027065e-06,2.775984028941117e-06,1.1114131429308548e-06,4.0339498286671473e-08,8.7129170829835475e-13,5.0925430426755543e-09,1.5763123237708686e-06,5.4965152317509108e-16,5.75267518549275e-11,5.1046891379266617e-11,8.9568541094479813e-13,8.9530712782359294e-13,2.4323311480967655e-16,5.3449680664426119e-13,1.3505000512231337e-16,4.2118254696362294e-12,4.5058826390237854e-29,4.2444232529141586e-29,4.2444393006469888e-29,5.3158067317821274e-16,1.9897278230660633e-18,4.6983260296886877e-17,9.7034733218070022e-20,1.5080353906464508e-20,3.1609621274355323e-19,3.7466641995021517e-22,5.0515287610530386e-25,5.2282959866166975e-26,1.9346728408178556e-29,3.3213779728261983e-33,2.3968135820135926e-32,5.3387024292429387e-28,5.345243515174947e-33,3.7682870623116764e-13,1.7958986793727518e-19,1.7854629987225899e-21,5.6055231481932676e-23,2.7352664489717777e-24,3.8185031096934376e-22,3.4676761893872536e-29,1.9813755213507254e-29,1.9249944702313784e-26,3.2375351415708482e-31,7.5513136766910098e-27,1.5635701485642355e-31,6.8715281046491851e-33,1.1651014616998022e-30,3.0878434628355342e-30,3.0875494232998812e-30,2.9403953565295444e-34,1.2692352952727659e-24,3.832578277548574e-27,2.859144030829505e-29,3.3695172508541967e-31,5.5688557119035223e-32,4.0443946013458233e-35,7.482058695382896e-35,1.2818378037825137e-39
1.00644263529959e-11,0.6384981733052706,3.3419105114166577e-12,1.1658465360500442e-17,1.132032709740538e-17,1.2578026307825535e-27,7.2175151089636482e-22,0.0,0.0,9.6654852650881091e-12,8.8816608201940208e-20,154.0,0.0,0.99999081539153278,1.0,18.999999954017262,7.2184790194371268e-07,1.5866817734636547e-07,2.7580946803711153e-06,2.7938646247690632e-06,1.1189881003366232e-06,4.0842951508851534e-08,8.7690390629652786e-13,5.1292174895811364e-09,1.5870558648561991e-06,5.5651142218279921e-16,5.8270255058272581e-11,5.1697824058260887e-11,9.1298979677606459e-13,9.1260399236265297e-13,2.4800080086429597e-16,5.417718345261851e-13,1.3780361123802559e-16,4.266264116011641e-12,4.7119737409517548e-29,4.4385598904599421e-29,4.4385767807311083e-29,5.4229641079301772e-16,2.0282700663617957e-18,4.7321615311884081e-17,9.7749421535672847e-20,1.5271786139063375e-20,3.2223411052620617e-19,3.8445998173042499e-22,5.2173417080521674e-25,5.4002170852805135e-26,2.011396790161064e-29,3.456915962918726e-33,2.4757130699011409e-32,5.5143283612122301e-28,5.5569240309202135e-33,3.8195750961867168e-13,1.8189814042828457e-19,1.8195724994027045e-21,5.6799909776331937e-23,2.7712350550019915e-24,3.8927228683718839e-22,3.5339229106776229e-29,2.0192278524211365e-29,1.9751021705149677e-26,3.322002752579523e-31,7.7478546216844251e-27,1.6042932894164052e-31,7.0503925199756903e-33,1.1956743301164257e-30,3.1886930096563398e-30,3.1883874046615529e-30,3.056049947873727e-34,1.3052652208142661e-24,3.9369018326449457e-27,2.9564237951961444e-29,3.5072814049430571e-31,5.7882792937642285e-32,4.2136125544801916e-35,7.83992927657404e-35,1.3520254760824261e-39
1.0434695385966854e-11,0.6384981732937409,3.4654235326125089e-12,1.2546032180671537e-17,1.2169910714828993e-17,1.4451336945831422e-27,8.0444339888917259e-22,0.0,0.0,1.0345202242626607e-11,9.925933994477785e-20,154.0,0.0,0.99999047760412918,1.0,18.999999950856271,7.4840423249581317e-07,1.5866813058774901e-07,2.8581146239431869e-06,2.8966273510856835e-06,1.1625226378129246e-06,4.379245685583573e-08,9.0915813162142527e-13,5.3399944378188242e-09,1.6488007819797933e-06,5.9670047942745543e-16,6.2635845842550677e-11,5.5516561290240744e-11,1.0167467217917485e-12,1.0163157612046861e-12,2.7660552724304802e-16,5.845362018212354e-13,1.5435505828673284e-16,4.5859099916690139e-12,6.0598672925786132e-29,5.7082727073153772e-29,5.7082952316337802e-29,6.0677356578397908e-16,2.259421724103187e-18,4.9266223711215856e-17,1.018612741712857e-19,1.639373218135333e-20,3.5902773425519978e-19,4.4449115839896316e-22,6.256355790577839e-25,6.4777588051238486e-26,2.503120148208678e-29,4.3293365222196422e-33,2.9702734897608519e-32,6.615152176722399e-28,6.9136495858059892e-33,4.1210576897960056e-13,1.9544678917900584e-19,2.0238977680869688e-21,6.1174061903382091e-23,2.9826458928695696e-24,4.3379337210202336e-22,3.930759000140306e-29,2.2459737309165349e-29,2.282284531302663e-26,3.8399025079805444e-31,8.9527241868204296e-27,1.8539520928310699e-31,8.1469047615980586e-33,1.3831956311004349e-30,3.8205864392051126e-30,3.8202067619591262e-30,3.7967724598705958e-34,1.5278233554351137e-24,4.578318019213762e-27,3.5681079334157876e-29,4.3933330137204555e-31,7.1916090003208099e-32,5.3048570478037246e-35,1.0194869880346134e-34,1.8245103574037578e-39
