Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668)
6.163752037083354e-07,0.6757713404473084,2.1907452670419566e-09,5.1075384580059997e-10,2.3863823590640241e-07,1.1560501034706248e-12,5.5592562429883877e-07,0.0,0.0,0.00024357819851588043,7.5822140049058024e-05,154.0,0.0,0.97618172208386156,1.0,18.995403098375494,0.0028858882809418324,1.1040668866695629e-09,0.0039425239208002397,0.007595413660896437,0.00043457538438238598,0.0030054824364116398,5.0308318274037061e-09,3.3777408666707725e-05,0.00041755356350704602,8.437392694489222e-11,0.0027775330091198186,4.9649035664172517e-07,0.00026164802744252521,0.00025951692347761962,1.2664175670628113e-07,1.1669355915191497e-08,8.8923047150775895e-08,0.0012259190913636649,1.8857607842832386e-07,3.1723267090301879e-07,3.212523284499633e-07,0.0012366331403185161,6.4371392630613495e-09,5.9662460788372752e-13,2.7296162231993306e-13,2.5531895162384012e-12,1.7324115457737446e-08,3.8423482002841484e-07,2.2429056325632168e-07,2.0973320579253561e-08,6.3028284947072076e-08,4.3101151745304815e-08,5.162860968976626e-15,4.2285659180333982e-08,1.5526435748577686e-09,1.181530082174662e-08,2.8049144778020854e-10,2.1358884130044162e-10,1.8899816201233345e-14,7.7668079419971217e-14,4.5897442576747418e-10,8.8487219418923453e-18,4.9792089706499561e-18,1.0670073402209221e-09,9.1529255359994823e-15,2.5314638764278044e-11,9.5502566936236398e-16,2.4966312064443567e-18,7.2814312143620327e-15,7.3584543269421642e-11,3.1446854682294267e-12,1.5246119961583314e-11,2.5922458810039006e-07,3.0249066152556051e-12,2.1266301998506957e-11,2.2805212678135e-10,5.2408892750592057e-13,9.1623147916938267e-15,3.713311104321349e-10,3.0294822495319565e-12,1.4911220409567637e-17,4.4526698023086628e-13,5.5193737839608902e-11,4.1858519049008468e-13,1.6723276751398216e-13,1.1950813390788141e-11
6.282515228567588e-07,0.675771021482619,2.2204544912664996e-09,5.596674780441079e-10,2.5142948394230494e-07,1.2320524242707039e-12,6.0000658612173858e-07,0.0,0.0,0.00024963202676729336,8.0674349780416769e-05,154.0,0.0,0.97572277293028353,1.0,18.995300731003166,0.0029324543277324047,1.1035986060399473e-09,0.003983338368118915,0.0076946270858833238,0.00044283529854351043,0.003036595587589,5.0965209047132102e-09,3.4218453211254892e-05,0.00042551041941234278,8.5247376982621486e-11,0.0028750334597453758,5.0164103171149239e-07,0.00027052784582586292,0.00026822023614341483,1.3088824803782267e-07,1.1893606706460687e-08,9.1904776327547147e-08,0.0012842634865502967,2.0386984340175469e-07,3.4620952086227153e-07,3.506885611126261e-07,0.0012964296154858708,6.7437911372152663e-09,6.0441496359430803e-13,2.8594675799977286e-13,2.6766676955525403e-12,1.8170221694799644e-08,4.1037314688689608e-07,2.3957250578964218e-07,2.2478112101270436e-08,6.7689967354626932e-08,4.7674753228619002e-08,5.5332853647311575e-15,4.6243995450612927e-08,1.730347944519881e-09,1.2041724289136746e-08,3.0230036489485956e-10,2.3020297866971718e-10,2.0369326735272789e-14,8.3849550942716647e-14,4.9551527059389467e-10,9.5370251370880581e-18,5.3665197559451677e-18,1.1724220733091405e-09,1.0057186659873418e-14,2.7446032684229408e-11,1.0354300192294396e-15,2.7068378238707526e-18,7.8944606872335026e-15,8.1311885681994076e-11,3.4135027828675732e-12,1.6857561183393368e-11,2.8084222025665122e-07,3.2777731495732038e-12,2.3217571515969696e-11,2.4904868243285254e-10,5.7217536825971014e-13,1.0005881439636952e-14,4.1443435860804515e-10,3.3815996417990219e-12,1.6650605032981623e-17,5.0207811505791846e-13,6.1040821715733139e-11,4.6758749255118487e-13,1.8683526618288797e-13,1.3642538819651607e-11
6.401278420051822e-07,0.6757707014176172,2.2496097946601827e-09,6.126279801719607e-10,2.6455304824012803e-07,1.3109858285249113e-12,6.464659498241186e-07,0.0,0.0,0.00025562590494193431,8.5704372095941805e-05,154.0,0.0,0.9752642086359663,1.0,18.995197872641615,0.0029787142682033709,1.1031307340648578e-09,0.0040229023038205478,0.0077920038333624637,0.00045109094676087859,0.0030667544853378898,5.1609926970556448e-09,3.4651324769939963e-05,0.00043346394070337059,8.6094037940416528e-11,0.0029737415341815972,5.0663400108524501e-07,0.00027949790045414525,0.00027700294427168004,1.3517343823003482e-07,1.2117763507412334e-08,9.4913678449170728e-08,0.001343955634187224,2.1999922831177794e-07,3.771269783713612e-07,3.8210686551410636e-07,0.0013575563603777257,7.0575362871822198e-09,6.120609564104207e-13,2.9923165543902375e-13,2.802893721615856e-12,1.9035500072277145e-08,4.3762720524094266e-07,2.5550787443211985e-07,2.405180893631622e-08,7.257314191445442e-08,5.2614541829725722e-08,5.9206717178709446e-15,5.0477102762142229e-08,1.9236561029476217e-09,1.2268030803032617e-08,3.2534840490088587e-10,2.4776150027163783e-10,2.1922330970426365e-14,9.0392454184999286e-14,5.3419349416471297e-10,1.0264453004878842e-17,5.7758461410132953e-18,1.2860358852647627e-09,1.1031780539744442e-14,2.9710550511286832e-11,1.1208557640753367e-15,2.9301736550104613e-18,8.5457749535628484e-15,8.9683194183265189e-11,3.6994559126389386e-12,1.8604076329989313e-11,3.0369694315891299e-07,3.5451559908107568e-12,2.5295071808715179e-11,2.714088417504717e-10,6.2337240766901943e-13,1.0904232852504606e-14,4.6141418012962734e-10,3.7654290288809681e-12,1.8566923112735035e-17,5.6547118857947059e-13,6.7379661940636947e-11,5.2103735773197268e-13,2.0821932697723519e-13,1.552991746623729e-11
6.520041611536055e-07,0.6757703802614246,2.27821695849489e-09,6.698853595232601e-10,2.780047962758716e-07,1.3928637419249461e-12,6.9536664891168271e-07,0.0,0.0,0.00026155657351790637,9.0912449337218786e-05,154.0,0.0,0.97480603681156264,1.0,18.995094531578051,0.0030246699431627738,1.1026632793651589e-09,0.004061235802042356,0.0078875615391406882,0.00045934233252545472,0.0030959744635618287,5.224258900915655e-09,3.5076101873214191e-05,0.00044141412962495107,8.6914340291263087e-11,0.0030736328060743177,5.1147179224181949e-07,0.0002885554077544035,0.00028586186402668672,1.3949577279630421e-07,1.2341826380739553e-08,9.7948662012169022e-08,0.0014049809083772425,2.3698467111043046e-07,4.1006532083327203e-07,4.1559026005725267e-07,0.0014199925687527074,7.3782979137673019e-09,6.1956397344865155e-13,3.128130541119121e-13,2.9318246465960946e-12,1.9919662665327486e-08,4.6601171516225811e-07,2.7210531762436532e-07,2.5695500857658109e-08,7.7681604735679759e-08,5.7939786341100227e-08,6.3252882905667542e-15,5.4997116724408917e-08,2.1335054237626559e-09,1.2494220458340741e-08,3.4967707448935946e-10,2.6629605669412794e-10,2.3561625688188686e-14,9.7309499922645429e-14,5.7508431111856937e-10,1.10323167900396e-17,6.2079259681992138e-18,1.4083121762932416e-09,1.2080682282605265e-14,3.2113371128145393e-11,1.2114982005605109e-15,3.1671494620505234e-18,9.2368630209091719e-15,9.8738237509191806e-11,4.0032368102336225e-12,2.0494047267581976e-11,3.2782294545577299e-07,3.8274587932311379e-12,2.7503154168472868e-11,2.9517988032305662e-10,6.777872452610218e-13,1.1859268397957209e-14,5.1251372998328226e-10,4.182962601049292e-12,2.0674603660210328e-17,6.3610949274184052e-13,7.4240953431376183e-11,5.7921677401364335e-13,2.3149807635874879e-13,1.7630479495921728e-11
6.638804803020289e-07,0.6757700580243111,2.3062820075569577e-09,7.3169773553575104e-10,2.9178039669138391e-07,1.4776967560678054e-12,7.4677084924723549e-07,0.0,0.0,0.00026742101113506206,9.6298641692165609e-05,154.0,0.0,0.97434826438881184,1.0,18.994990716298243,0.0030703231829755043,1.1021962497540377e-09,0.0040983594023214802,0.007981318663548443,0.00046758945938970604,0.0031242712105762414,5.2863317589760437e-09,3.5492866719181429e-05,0.00044936098846490915,8.7708724460448214e-11,0.0031746831134793633,5.1615699160013542e-07,0.00029769762965847334,0.00029479385520475788,1.4385371857578414e-07,1.2565795390390293e-08,1.0100865048709519e-07,0.0014673240263098693,2.5484604030615076e-07,4.451056702152197e-07,4.512227192192756e-07,0.0014837168234937863,7.7059957510143112e-09,6.2692546660822083e-13,3.2668754740083639e-13,3.0634162599938598e-12,2.0822412420958277e-08,4.955405835895325e-07,2.8937300700724939e-07,2.7410226447276768e-08,8.3018985787905001e-08,6.3670146056121955e-08,6.7473907435747848e-15,5.9816348977456979e-08,2.3608600764526177e-09,1.2720293351720766e-08,3.7532786554305936e-10,2.858382874245148e-10,2.5290006672507027e-14,1.0461342530095784e-13,6.1826309445399279e-10,1.1841927277461359e-17,6.6634968210694824e-18,1.5397294651671585e-09,1.3207996684489274e-14,3.4659706932907334e-11,1.3075538852394566e-15,3.4182793126020369e-18,9.9692235027119161e-15,1.0851830709323563e-10,4.3255436006044629e-12,2.2536177246862988e-11,3.5325375464566815e-07,4.1250775158880399e-12,2.9846127172084243e-11,3.2040861927680451e-10,7.3552602555442237e-13,1.2872869185011647e-14,5.6798391480420842e-10,4.6362562034944529e-12,2.2988887337138139e-17,7.1470976166060167e-13,8.1656586245768155e-11,6.4241687910336081e-13,2.5678831952410115e-13,1.9962850006895929e-11
6.757567994504523e-07,0.675769734717618,2.3338111899133983e-09,7.9833121477090624e-10,3.0587533669664246e-07,1.5654927071069597e-12,8.0073990605736333e-07,0.0,0.0,0.0002732164290230879,0.00010186283328836537,154.0,0.0,0.97389089765511938,1.0,18.994886435464203,0.0031156758075820742,1.1017296523611895e-09,0.0041342940542469422,0.0080732944290077008,0.00047583233096198832,0.0031516607268718758,5.3472240187597599e-09,3.5901704895234319e-05,0.00045730451955072239,8.8477639634391244e-11,0.0032768685684647675,5.2069223753102693e-07,0.00030692187458916241,0.00030379582259477359,1.4824576439705324e-07,1.2789670601470318e-08,1.0409258278493898e-07,0.0015309690989802564,2.7360260832898569e-07,4.8232992236483174e-07,4.890891039732152e-07,0.0015487071610396964,8.0405463332915315e-09,6.3414694765570293e-13,3.4085159389046754e-13,3.1976232217173052e-12,2.1743444079466074e-08,5.2622690567483784e-07,3.0731863817359523e-07,2.9196972808038152e-08,8.8588747364759077e-08,6.9825652952654899e-08,7.1872220653834303e-15,6.4947277792195629e-08,2.6067104305916554e-09,1.2946249581428223e-08,4.0234220654106972e-10,3.0641978376891747e-10,2.7110265435372624e-14,1.1231697893182838e-13,6.6380528734154989e-10,1.2694593255946935e-17,7.1432951599842631e-18,1.6807813378675226e-09,1.4417957789909202e-14,3.7354797332642924e-11,1.4092203891286185e-15,3.6840799380088418e-18,1.0744362747031709e-14,1.1906622593232658e-10,4.6670797575389146e-12,2.4739492570611272e-11,3.8002219617223611e-07,4.4383999357714305e-12,3.2328250020567469e-11,3.4714135248595109e-10,7.9669367386848327e-13,1.3946895139619086e-14,6.2808326629594804e-10,5.1274283013680593e-12,2.552583023446164e-17,8.0204510463007401e-13,8.965965360417642e-11,7.109378179576514e-13,2.8421048337158068e-13,2.2546783709916445e-11
6.876331185988756e-07,0.6757694103536804,2.3608109572587346e-09,8.7005975268715703e-10,3.2028493891379606e-07,1.6562567589673414e-12,8.5733432437133853e-07,0.0,0.0,0.00027894026503967883,0.00010760473854175447,154.0,0.0,0.97343394228747793,1.0,18.994781697892634,0.003160729626519497,1.1012634936367672e-09,0.0041690610640911022,0.0081635087591225355,0.00048407095090122068,0.0031781592844070581,5.4069488922620417e-09,3.6302705107187846e-05,0.00046524472524637567,8.9221542619743956e-11,0.0033801655659029392,5.2508021362113674e-07,0.00031622549832431194,0.00031286471720877034,1.5267042167859507e-07,1.3013452080152106e-08,1.0719941367857727e-07,0.0015958996806786955,2.932730269722386e-07,5.2182067650902303e-07,5.2927509229410161e-07,0.0016149411335924151,8.381863255922837e-09,6.4122998343958563e-13,3.5530152838289217e-13,3.334399190564942e-12,2.2682445065157788e-08,5.58082967828415e-07,3.2594943241828979e-07,3.1056675402925543e-08,9.439418299222668e-08,7.6426693523380531e-08,7.6450125326384363e-15,7.0402538634862341e-08,2.8720724238587078e-09,1.3172089247165242e-08,4.3076141566200476e-10,3.2807205303295395e-10,2.9025186056784889e-14,1.2043290642462827e-13,7.1178631749638963e-10,1.3591620034262236e-17,7.6480554870739266e-18,1.8319763762825917e-09,1.5714928280227002e-14,4.0203902333394355e-11,1.5166960558034096e-15,3.9650701011681075e-18,1.1563792992201172e-14,1.3042635555979952e-10,5.0285532885850048e-12,2.711334383682491e-11,4.0816035578718333e-07,4.7678051992719943e-12,3.4953726204824697e-11,3.7542377731665791e-10,8.6139374022796892e-13,1.5083182222193764e-14,6.930778018793264e-10,5.6586588396547326e-12,2.8302327577636503e-17,8.9894800227195967e-13,9.8284458434389605e-11,7.8508858501789799e-13,3.1388855330409017e-13,2.5403199033218991e-11
6.99509437747299e-07,0.675769084945748,2.3872879458707348e-09,9.4716500291238114e-10,3.3500437764207968e-07,1.749991490477006e-12,9.1661372280912478e-07,0.0,0.0,0.00028459017737053784,0.00011352390871686371,154.0,0.0,0.97297740338565408,1.0,18.994676512534227,0.0032054864389442555,1.1007977793182448e-09,0.0042026820434840559,0.0082519822193936852,0.00049230532291184674,0.003203783387463883,5.4655200166411782e-09,3.6695958916019025e-05,0.00047318160794941312,8.9940896749289385e-11,0.0034845507914755044,5.2932364219655543e-07,0.00032560590474327891,0.00032199753738659743,1.5712622496807188e-07,1.323713989358938e-08,1.1032811418109265e-07,0.0016620988171663629,3.1387530490140692e-07,5.636611650824711e-07,5.7186710989708465e-07,0.0016823958690334317,8.7298574288941338e-09,6.4817619123925793e-13,3.7003357262047364e-13,3.4736969479783147e-12,2.3639096345324005e-08,5.9112025235619432e-07,3.4527213942483906e-07,3.29902180148374e-08,1.0043841676096804e-07,8.349399032271231e-08,8.1209797002467854e-15,7.6194914719967928e-08,3.1579868969207073e-09,1.33978124499392e-08,4.6062665568810439e-10,3.5082648405869739e-10,3.103754214613252e-14,1.289739363901805e-13,7.6228151434431854e-10,1.4534308013375017e-17,8.1785095428325533e-18,1.9938380676896499e-09,1.7103398697177208e-14,4.3212296250260359e-11,1.6301797640193116e-15,4.2617699761937563e-18,1.2429030556968564e-14,1.4264460115699205e-10,5.4106759315114299e-12,2.9667406764121036e-11,4.3769954516183782e-07,5.1136634118729189e-12,3.7726697509395898e-11,4.0530092902769561e-10,9.2972825159996957e-13,1.6283539792059128e-14,7.6324087330319884e-10,6.2321880039047582e-12,3.1336140750661191e-17,1.006313362632083e-12,1.0756651846135958e-10,8.6518685200497056e-13,3.4595000421107568e-13,2.8554211595651262e-11
7.113857568957224e-07,0.6757687585079166,2.4132489581986699e-09,1.0299361547857234e-09,3.5002869452698006e-07,1.8466969857956158e-12,9.7863680062829973e-07,0.0,0.0,0.00029016403794072216,0.00011961973865692485,154.0,0.0,0.97252128550457462,1.0,18.994570888453822,0.0032499480336572661,1.1003325145783412e-09,0.0042351788601899219,0.0083387359596460431,0.00050053545073907332,0.0032285497350856614,5.5229514160859178e-09,3.7081560480976476e-05,0.00048111517008817998,9.0636170820385436e-11,0.0035900012289146409,5.3342527810590406e-07,0.00033506054646048996,0.00033119132977879547,1.6161173242148609e-07,1.3460734109837103e-08,1.1347767188276404e-07,0.0017295490924637347,3.3542678721355942e-07,6.0793518402409489e-07,6.1695226134651877e-07,0.0017510481284958692,9.0844373233077701e-09,6.5498723422960467e-13,3.8504384570520909e-13,3.6154685169578424e-12,2.4613073256630039e-08,6.2534944358625974e-07,3.6529304082576736e-07,3.4998432820385197e-08,1.0672440306144073e-07,9.1048583297591519e-08,8.6153284195423698e-15,8.2337327574803533e-08,3.4655188982234116e-09,1.3623419291929024e-08,4.9197889076231115e-10,3.7471431423064906e-10,3.3150093928461118e-14,1.3795276695194047e-13,8.153660291846293e-10,1.5523951319552567e-17,8.7353855369566627e-18,2.1669046957931859e-09,1.858798650817848e-14,4.6385261559141277e-11,1.7498706958447157e-15,4.574700542050634e-18,1.3341594072661317e-14,1.5576841484184882e-10,5.814162365231926e-12,3.2411682607681609e-11,4.6867027071335654e-07,5.4763352656478348e-12,4.0651238363160226e-11,4.3681711892515008e-10,1.0017975726448288e-12,1.7549748122717531e-14,8.3885300396772554e-10,6.8503148879846443e-12,3.4645893800012123e-17,1.1251016339625444e-12,1.1754256986893521e-10,9.5155878214710498e-13,3.8052572597876298e-13,3.2023166994351774e-11
7.232620760441458e-07,0.6757684310550557,2.4387009451030128e-09,1.1186697599508458e-09,3.6535281362124606e-07,1.9463709275512391e-12,1.0434613079337039e-06,0.0,0.0,0.00029565992558436944,0.00012589147364449457,154.0,0.0,0.97206559268585779,1.0,18.994464834811474,0.0032941161891307702,1.0998677040372942e-09,0.0042665735909921728,0.0084237916582411334,0.00050876133816438066,0.0032524751851422669,5.5792574648473436e-09,3.7459606311403511e-05,0.00048904541411924564,9.1307838087226621e-11,0.0036964941665056407,5.3738790277091357e-07,0.00034458692535078691,0.00034044319021197899,1.661255262252071e-07,1.3684234797776665e-08,1.1664709124726358e-07,0.0017982326741895036,3.5794413702311713e-07,6.547270236708981e-07,6.6461826166611436e-07,0.0018208743615540466,9.4455092102295554e-09,6.6166481709637274e-13,4.0032837418903821e-13,3.7596652760584349e-12,2.5604046298283288e-08,6.6078043538010938e-07,3.860179545771376e-07,3.7082100571132955e-08,1.1325492670043011e-07,9.9111810966465751e-08,9.1282508829008331e-15,8.8842827637236854e-08,3.7957569616844258e-09,1.384890987635906e-08,5.2485884512551433e-10,3.9976659796058233e-10,3.5365585464048423e-14,1.4738205279335159e-13,8.7111475852047406e-10,1.6561836498728013e-17,9.3194074136603434e-18,2.3517292141322044e-09,2.0173435020405583e-14,4.9728082909526808e-11,1.8759681107392178e-15,4.9043829920717365e-18,1.4303002760683354e-14,1.6984679717894374e-10,6.2397294378499768e-12,3.5356498175430289e-11,5.0110220559750436e-07,5.8561717039655255e-12,4.3731350542645666e-11,4.7001587634317135e-10,1.0777002752115463e-12,1.888355607083646e-14,9.2020171572246335e-10,7.5153960750830438e-12,3.82510929379574e-17,1.2563419707759134e-12,1.2825056956566344e-10,1.0445388317302119e-12,4.1774994388501561e-13,3.5834672856794153e-11
7.351383951925691e-07,0.6757681026027386,2.4636509887612411e-09,1.2136695487898257e-09,3.8097155582919208e-07,2.0490086921290679e-12,1.11114401894857e-06,0.0,0.0,0.0003010761190172977,0.0001323382163556105,154.0,0.0,0.97161032848843742,1.0,18.99435836084427,0.0033379926735371086,1.0994033516839222e-09,0.0042968884767102915,0.0085071714681351895,0.00051698298900129647,0.003275576720034212,5.6344528514622036e-09,3.7830195027552622e-05,0.00049697234252500026,9.1956375305623661e-11,0.0038040072028761021,5.4121431850978885e-07,0.00035418259297132626,0.0003497502644411212,1.7066621296328854e-07,1.3907642027046061e-08,1.1983539386902699e-07,0.0018681313573987129,3.8144331904339961e-07,7.0412140036965034e-07,7.1495336857156467e-07,0.0018918507590057665,9.8129773916098038e-09,6.682106818096587e-13,4.1588310182895284e-13,3.9062380684139175e-12,2.6611681891542574e-08,6.9742233992690383e-07,4.0745224008818384e-07,3.9241950875741215e-08,1.2003260337752332e-07,1.0770529150763716e-07,9.659926693193442e-15,9.5724584907186148e-08,4.1498123602237626e-09,1.4074284307380227e-08,5.5930696389814396e-10,4.2601417669603055e-10,3.7686742005809716e-14,1.572743927654788e-13,9.2960227069970552e-10,1.7649241273989438e-17,9.9312941525098813e-18,2.548879102701158e-09,2.1864612150865607e-14,5.3246041315522519e-11,2.0086711263059779e-15,5.251338161054142e-18,1.5314774760898158e-14,1.8493029696072695e-10,6.6880954142089522e-12,3.8512505455382408e-11,5.3502416480726141e-07,6.253513622822595e-12,4.6970958232297672e-11,5.0493989449764315e-10,1.1575330166406108e-12,2.0286678900835148e-14,1.0075813459083556e-09,8.2298441383082487e-12,4.2172157762329102e-17,1.4011354497708363e-12,1.3972969609113553e-10,1.144469539866612e-12,4.5776013424202954e-13,4.0014630110523456e-11
