Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200)
5.993193213488526e-12,0.9205738807279882,3.6800172999385406e-12,5.8121964908993909e-18,5.8120390294756234e-18,1.8293588447265521e-28,1.5744414045367874e-22,0.0,0.0,2.8605145727689005e-12,1.1424798753183777e-20,154.0,0.0,0.99999371813679261,1.0,18.9999999890086,5.4165189592578491e-07,2.4695329127416492e-07,1.4845536798168523e-06,1.4922679141364923e-06,1.0143149844827621e-06,9.3381634018064977e-09,3.0291605504876066e-13,1.6500711946331401e-09,1.491094972094777e-06,1.1957822616387309e-16,1.447164658031521e-11,2.1771161608897327e-11,2.5576237837269477e-13,2.5569482578088243e-13,4.4572510868567276e-17,3.7089133524357888e-13,2.2980080943760878e-17,1.0613291642216117e-12,1.5245281272600846e-30,1.4330812167976143e-30,1.4330855511831983e-30,5.2788885693505988e-17
6.207624644661674e-12,0.9205738807241257,3.8119480169225048e-12,6.235834726079353e-18,6.2356597467504815e-18,2.0811407982905961e-28,1.7496165802298857e-22,0.0,0.0,3.0411566169786309e-12,1.260171592712074e-20,154.0,0.0,0.99999349354468947,1.0,18.999999988274055,5.6103156696731677e-07,2.4695421843763251e-07,1.5373387699599789e-06,1.5456482164803533e-06,1.054115352084222e-06,1.0002071962323201e-08,3.1375191176620693e-13,1.7205156434600938e-09,1.5496035918234579e-06,1.2807983782002811e-16,1.5525576121881237e-11,2.334375773669099e-11,2.8408852692691669e-13,2.8401316079132902e-13,4.9625131317483624e-17,4.0026269391254053e-13,2.5741004270193883e-17,1.1386246702716707e-12,1.9484045340835391e-30,1.8315394348953325e-30,1.8315451730934907e-30,5.876264949634173e-17
6.4220560758348215e-12,0.9205738807201495,3.9438968972097902e-12,6.6743942171929457e-18,6.6742004661251765e-18,2.3578484854853571e-28,1.9373304038592744e-22,0.0,0.0,3.2272128310700379e-12,1.3859240096263169e-20,154.0,0.0,0.9999932689526404,1.0,18.99999998751781,5.8041122557965423e-07,2.4695482129444998e-07,1.5901021129780862e-06,1.5990284642046745e-06,1.0939158378129712e-06,1.0687645006839859e-08,3.2458775739462546e-13,1.7909879858925232e-09,1.6081123883398692e-06,1.3685887328609738e-16,1.6616543340240836e-11,2.4970259528794729e-11,3.1442369196953235e-13,3.143399320251827e-13,5.5044466260090683e-17,4.3076072733813721e-13,2.8715478089573282e-17,1.2186367338165598e-12,2.4694109730428998e-30,2.3213054778328701e-30,2.3213130022937362e-30,6.5177970558670111e-17
6.636487507007969e-12,0.9205738807160597,4.0758639417671277e-12,7.1278770184089776e-18,7.1276631983691763e-18,2.6610608353822603e-28,2.138016888594781e-22,0.0,0.0,3.4186837150313821e-12,1.5200429287233038e-20,154.0,0.0,0.99999304436064396,1.0,18.999999986739986,5.9979087176280355e-07,2.4695520863011995e-07,1.6428438167930781e-06,1.6524086627882975e-06,1.1337163984596844e-06,1.1394774636066323e-08,3.3542359304626009e-13,1.8614827430851834e-09,1.6666212981244154e-06,1.4591395086140649e-16,1.7744548182902212e-11,2.6650576209989272e-11,3.4683552109080577e-13,3.4674276653137298e-13,6.0843153232478495e-17,4.6238516638737583e-13,3.1911406200534375e-17,1.301365365597933e-12,3.1053935758922073e-30,2.9191563295061102e-30,2.9191661086226257e-30,7.2051515404811597e-17
6.850918938181117e-12,0.9205738807118569,4.2078491515612372e-12,7.5962851840055438e-18,7.5960499543553684e-18,2.9924049246895889e-28,2.3521101069243116e-22,0.0,0.0,3.6155697665820963e-12,1.6628380171814775e-20,154.0,0.0,0.99999281976869814,1.0,18.999999985940686,6.1917050551677119e-07,2.4695545138993262e-07,1.6955639887895337e-06,1.7057888166298526e-06,1.1735170058450717e-06,1.2123353487924156e-08,3.462594196140574e-13,1.9319955164043595e-09,1.7251302797524061e-06,1.5524369572452736e-16,1.8909590600808691e-11,2.8384617233231909e-11,3.8139154801192627e-13,3.812891775243432e-13,6.7033808486872123e-17,4.9513574093701614e-13,3.5336679096332517e-17,1.3868105766830257e-12,3.8767221875130884e-30,3.6442416196283817e-30,3.644254223235347e-30,7.9400036805358804e-17
7.065350369354265e-12,0.9205738807075418,4.339852527558494e-12,8.0796207683700175e-18,8.0793627450600402e-18,3.3535559964688887e-28,2.5800441906564272e-22,0.0,0.0,3.8178714811350768e-12,1.8146228056672485e-20,154.0,0.0,0.9999925951768025,1.0,18.999999985120024,6.3855012684156275e-07,2.4695559697506854e-07,1.7482627358173896e-06,1.7591689292648093e-06,1.2133176411415062e-06,1.2873274734865971e-08,3.5709523781573201e-13,2.002522770374927e-09,1.7836393055465604e-06,1.6484673989895086e-16,2.011167054764855e-11,3.0172292278799877e-11,4.1815919287188522e-13,4.1804656467085151e-13,7.362902704529863e-17,5.2901218027249126e-13,3.8999173988550792e-17,1.4749723784135384e-12,4.806547359509985e-30,4.5183252555628821e-30,4.5183413725875573e-30,8.7240373030148125e-17
7.279781800527413e-12,0.920573880703115,4.4718740707246414e-12,8.5778858259989875e-18,8.5776035815628284e-18,3.7462374792561311e-28,2.8222533309234558e-22,0.0,0.0,4.0255893517691419e-12,1.975714687348986e-20,154.0,0.0,0.9999923705849566,1.0,18.999999984278109,6.579297357371848e-07,2.4695567786307556e-07,1.8009401641946043e-06,1.8125490035382985e-06,1.25311829144899e-06,1.3644432081212521e-08,3.6793104822885084e-13,2.0730616598615844e-09,1.8421483565435101e-06,1.7472172221898735e-16,2.135078797930539e-11,3.2013511253439485e-11,4.5720576251230583e-13,4.570822143747185e-13,8.0641382752870164e-17,5.6401421332844839e-13,4.290675483436816e-17,1.5658507823648358e-12,5.9210740321905837e-30,5.5660427478679175e-30,5.5660632063479887e-30,9.5589447107554609e-17
7.49421323170056e-12,0.9205738806985769,4.6039137820245806e-12,9.0910824114981875e-18,9.0907744750466458e-18,4.1722210060562956e-28,3.0791717781845289e-22,0.0,0.0,4.2387238692103647e-12,2.1464349169156323e-20,154.0,0.0,0.99999214599315955,1.0,18.999999983415051,6.7730933220364338e-07,2.4695571598878386e-07,1.8535963797098026e-06,1.8659290417392556e-06,1.2929189480550655e-06,1.4436719760507e-08,3.7876685131806673e-13,2.1436098959231814e-09,1.9006574199357801e-06,1.848672882958869e-16,2.2626942853431547e-11,3.3908184289520272e-11,4.9859845076086099e-13,4.9846330006016382e-13,8.8083428330802266e-17,6.0014156881098357e-13,4.7067272366541089e-17,1.6594458003141737e-12,7.2498522757905606e-30,6.8151745786563025e-30,6.8152003683549834e-30,1.0446426609068846e-16
7.708644662873707e-12,0.9205738806939284,4.7359716624222032e-12,9.6192125795823724e-18,9.6188774367975396e-18,4.6333264330421758e-28,3.3512338422283043e-22,0.0,0.0,4.4572755218197087e-12,2.3271086095844049e-20,154.0,0.0,0.99999192140141113,1.0,18.999999982530948,6.9668891624094452e-07,2.4695572561941003e-07,1.9062314876249107e-06,1.9193090457071261e-06,1.3327196052928331e-06,1.5250032532882004e-08,3.8960264745677978e-13,2.2141656391089995e-09,1.9591664873930168e-06,1.952820904841222e-16,2.394013512910879e-11,3.5856221744192757e-11,5.4240433871398466e-13,5.4225688245443098e-13,9.5967695429299071e-17,6.3739397527785629e-13,5.1488564124417365e-17,1.755757444215326e-12,8.8260855639916296e-30,8.2969360579045308e-30,8.2969683557661505e-30,1.1388192032941423e-16
7.923076094046854e-12,0.9205738806891695,4.8680477128802449e-12,1.0162278385075216e-17,1.0161914478204613e-17,5.1314218581550052e-28,3.6388738921756074e-22,0.0,0.0,4.6812447955849694e-12,2.5180647401102432e-20,154.0,0.0,0.99999169680971178,1.0,18.999999981625923,7.1606848784909436e-07,2.4695571599897642e-07,1.958845592677778e-06,1.9726890169196924e-06,1.3725202594905921e-06,1.6084265682437335e-08,4.004384369449695e-13,2.2847274116316895e-09,2.0176755535179114e-06,2.0596478784781028e-16,2.5290364766569009e-11,3.7857534198548942e-11,5.8869039501884913e-13,5.8852990986968406e-13,1.043066946803017e-16,6.7577116121226651e-13,5.6178454485116381e-17,1.8547857261776188e-12,1.0686957110659972e-29,1.0046284167266511e-29,1.0046324365970014e-29,1.2385958274740049e-16
8.35193895639315e-12,0.9205738806793241,5.1322543278221942e-12,1.1293225128125207e-17,1.1292798846058014e-17,6.2462964156031864e-28,4.2626257229418023e-22,0.0,0.0,5.1454381386529251e-12,2.9321595056414952e-20,154.0,0.0,0.99999124762645797,1.0,18.999999979753493,7.5482759377796471e-07,2.4695566080646204e-07,2.0640112105434189e-06,2.0794488655653831e-06,1.4521215501065814e-06,1.7815076853713075e-08,4.2210999688046771e-13,2.4258645581917404e-09,2.1346936690418611e-06,2.2812853770632493e-16,2.8101935972296391e-11,4.2019627545388856e-11,6.8897032670731353e-13,6.8878153261702057e-13,1.2239882739075077e-16,7.5589878532102547e-13,6.6395262902437311e-17,2.0609922534083361e-12,1.5433384070602048e-29,1.4508286452839004e-29,1.4508347658242791e-29,1.4556403239796953e-16
8.737915532504816e-12,0.9205738806700923,5.3701024325077062e-12,1.2362177693023601e-17,1.2361689509910163e-17,7.3959184512880409e-28,4.8816378883306462e-22,0.0,0.0,5.5817452385179409e-12,3.3433899943357875e-20,154.0,0.0,0.99999084336169519,1.0,18.99999997799776,7.8971074660631249e-07,2.4695558994079608e-07,2.1585894769255778e-06,2.1755326269929278e-06,1.5237626835307999e-06,1.9443314723849473e-08,4.4161438004037097e-13,2.5528989408035286e-09,2.2400099423906414e-06,2.4897879800845312e-16,3.0759017452190082e-11,4.5946819561592059e-11,7.8837397803266453e-13,7.8815702880021177e-13,1.4036200896798836e-16,8.3185766894224025e-13,7.658722348485607e-17,2.2558691542091599e-12,2.1145767056965692e-29,1.9878408532471238e-29,1.9878496281661669e-29,1.6718720922348412e-16
9.123892108616481e-12,0.9205738806605124,5.6080094230991673e-12,1.3479553684705945e-17,1.3478997877665392e-17,8.6966476331041876e-28,5.5578807487211298e-22,0.0,0.0,6.0356128803828956e-12,3.7932280976039286e-20,154.0,0.0,0.99999043909708873,1.0,18.999999976175825,8.2459385916430509e-07,2.4695551131737594e-07,2.2531012992384214e-06,2.2716162949939902e-06,1.5954037854122188e-06,2.1137729748122829e-08,4.6111874423052392e-13,2.6799401576666104e-09,2.3453261795368266e-06,2.7067648759762379e-16,3.3536099398483679e-11,5.0045242081376243e-11,8.9684976123364376e-13,8.9660199857066238e-13,1.5999213294756977e-16,9.1145661591857924e-13,8.7770530034154076e-17,2.4595481562541887e-12,2.8579107987614669e-29,2.6866435414464935e-29,2.6866559268762804e-29,1.9089558465632236e-16
9.509868684728147e-12,0.9205738806505875,5.8459753051592178e-12,1.4645365090821708e-17,1.4644735683450387e-17,1.0161125510967664e-27,6.2938896905497351e-22,0.0,0.0,6.5070438127547711e-12,4.2837318246812709e-20,154.0,0.0,0.99999003483263882,1.0,18.99999997428829,8.5947693145197874e-07,2.4695542978967105e-07,2.3475472697042442e-06,2.3676998718526109e-06,1.6670448538230654e-06,2.2897729828370506e-08,4.8062308991444316e-13,2.8069859247025735e-09,2.4506423776480846e-06,2.9321402438104085e-16,3.6433181599393397e-11,5.4314381601825672e-11,1.0147842082367619e-12,1.0145028564859278e-12,1.8136140822493137e-16,9.9469404376551043e-13,9.9990342609469019e-17,2.6720293341543358e-12,3.8144194358503352e-29,3.585857592245793e-29,3.5858748249702896e-29,2.1679220361963047e-16
9.895845260839813e-12,0.9205738806403209,6.0840000842338192e-12,1.5859623900150663e-17,1.5858914662460481e-17,1.1802501541060892e-27,7.0922007233205535e-22,0.0,0.0,6.9960407594858922e-12,4.8169996253320486e-20,154.0,0.0,0.99998963056834522,1.0,18.999999972335736,8.9435996346936848e-07,2.4695534619329153e-07,2.441927975248518e-06,2.4637833590851466e-06,1.7386858884314507e-06,2.4722728162144971e-08,5.001274173998054e-13,2.9340347255154364e-09,2.5559585362381125e-06,3.165838940800061e-16,3.9450263845576767e-11,5.8753726905245896e-11,1.1425626926410508e-12,1.1422448591282001e-12,2.0454182719197963e-16,1.0815683705739099e-12,1.1329168565857141e-16,2.893312763409506e-12,5.0326450157486515e-29,4.7311215088925212e-29,4.7311451717594609e-29,2.449809220702997e-16
1e-11,0.9205738806297152,6.1482405212635565e-12,1.6195590534297977e-17,1.6194858654332879e-17,1.2277489287526299e-27,7.318625989875034e-22,0.0,0.0,7.1310052466519372e-12,4.9685036894406439e-20,154.0,0.0,0.99998952147874165,1.0,18.999999971797781,9.0377304877730212e-07,2.4695532327068156e-07,2.4673852478875337e-06,2.4897112140284695e-06,1.7580180228167201e-06,2.5226259842803583e-08,5.0539060453308392e-13,2.9683188829285899e-09,2.5843778111240817e-06,3.2303182911593765e-16,4.0284975234299637e-11,5.9980768016628166e-11,1.1787798100999347e-12,1.1784516213409282e-12,2.1111661818090813e-16,1.105634087369903e-12,1.1707214082567468e-16,2.9545336216609594e-12,5.4133912536005192e-29,5.0890660577940331e-29,5.0890917798518318e-29,2.5299383072105071e-16
1.0281821836951478e-11,0.9205738806297152,6.3220837658518823e-12,1.7122342102599429e-17,1.7121546550956173e-17,1.3634433434126148e-27,7.9553504796573474e-22,0.0,0.0,7.5026064199351663e-12,5.3951703727007094e-20,154.0,0.0,0.99998922630420828,1.0,18.999999970318743,9.2924295521651052e-07,2.4695526074427805e-07,2.5362439975472809e-06,2.5598667577027179e-06,1.8103268891515792e-06,2.6612143195339876e-08,5.1963172689171941e-13,3.0610855489414959e-09,2.6612746551823746e-06,3.4077864962327502e-16,4.2587345929298021e-11,6.3362769043943638e-11,1.2805694348681984e-12,1.2802121102528777e-12,2.2960516670047515e-16,1.1720780151045925e-12,1.2771944862021084e-16,3.1233985203387607e-12,6.569556460900633e-29,6.175996867265961e-29,6.1760289661813987e-29,2.7556639424595495e-16
1.0667798413063144e-11,0.9205738806187737,6.5602263555250553e-12,1.8433531689198047e-17,1.8432643086259719e-17,1.5671087502915205e-27,8.8858762153557484e-22,0.0,0.0,8.0267434691465584e-12,6.0204233464620574e-20,154.0,0.0,0.99998882204022754,1.0,18.999999968237891,9.6412590669344021e-07,2.4695517427216381e-07,2.6304959130740899e-06,2.6559500683907073e-06,1.8819678556539754e-06,2.8565398575245997e-08,5.3913601852915821e-13,3.1881377095548474e-09,2.766590733998114e-06,3.6579091054591744e-16,4.5844427643857281e-11,6.8141001325133136e-11,1.4291875072777164e-12,1.4287875659021737e-12,2.5662298901887084e-16,1.2662213968224227e-12,1.4331838652385772e-16,3.36228668202993e-12,8.4915909107029806e-29,7.982947906320002e-29,7.9829909603131467e-29,3.0865406008978677e-16
1.105377498917481e-11,0.9205738806074996,6.7984278587476172e-12,1.9793204652096427e-17,1.9792216006751568e-17,1.7927139008688867e-27,9.8863158094354564e-22,0.0,0.0,8.5684545580412107e-12,6.6949782162474715e-20,154.0,0.0,0.99998841777640346,1.0,18.999999966093746,9.9900881790019315e-07,2.4695508765555062e-07,2.7246842931465554e-06,2.7520332916207047e-06,1.9536087875896756e-06,3.0581923104024547e-08,5.5864029240770205e-13,3.315190735723499e-09,2.8719067721739225e-06,3.9161336239351946e-16,4.9221508783234572e-11,7.3087919295964897e-11,1.5887988392482303e-12,1.5883530394848602e-12,2.8566664278281002e-16,1.3639969358802655e-12,1.6013312058676446e-16,3.6099773263050701e-12,1.0875775509372223e-28,1.0224396459431788e-28,1.0224453605360393e-28,3.4435013284701053e-16
1.1439751565286476e-11,0.9205738805958957,7.0366882809964392e-12,2.1201372984560828e-17,2.120027705186681e-17,2.0417772506726681e-27,1.0959207764192372e-21,0.0,0.0,9.1277423136188524e-12,7.4210950253503807e-20,154.0,0.0,0.9999880135127357,1.0,18.999999963886893,1.0338916888368055e-06,2.4695500114495127e-07,2.8188097039724596e-06,2.8481164277139733e-06,2.0252496848591895e-06,3.2661150692603593e-08,5.7814454859241931e-13,3.4422443061353529e-09,2.977222769565134e-06,4.1823875613180644e-16,5.2718589141887951e-11,7.8203020728678728e-11,1.7597842222244629e-12,1.7592892068217161e-12,3.1680726393920431e-16,1.4654030530997922e-12,1.7820813880716343e-16,3.8664705316973253e-12,1.3810933339437967e-28,1.2983856039679595e-28,1.2983931153289339e-28,3.8276158683499483e-16
1.1825728141398141e-11,0.9205738805839648,7.2750076277309893e-12,2.265804868097029e-17,2.2656837962091663e-17,2.3158682190784769e-27,1.2107091205250576e-21,0.0,0.0,9.7046093391619317e-12,8.2010741746956748e-20,154.0,0.0,0.99998760924922436,1.0,18.999999961617874,1.0687745195033127e-06,2.4695491453178386e-07,2.91287270669545e-06,2.9441994768845763e-06,2.0968905475453798e-06,3.4802520314986953e-08,5.9764878712660216e-13,3.5692982066804383e-09,3.0825387262951442e-06,4.4565990756154845e-16,5.6335668514616443e-11,8.348580560587789e-11,1.9425233147308568e-12,1.9419756111576184e-12,3.5011577668406675e-16,1.5704381699758977e-12,1.9758779655299072e-16,4.1317663774326402e-12,1.7398975258791904e-28,1.6357146735498357e-28,1.6357244570659673e-28,4.2399614538187853e-16
1.2211704717509807e-11,0.9205738805717106,7.5133859043933467e-12,2.4163243736813132e-17,2.4161910478959896e-17,2.6166072236543872e-27,1.3332505881614182e-21,0.0,0.0,1.0299058214439819e-11,9.0372564070720166e-20,154.0,0.0,0.99998720498586924,1.0,18.999999959287255,1.1036573098997501e-06,2.4695482767890115e-07,3.0068738574403363e-06,3.040282439274176e-06,2.1685313757027359e-06,3.7005475962970994e-08,6.171530080388566e-13,3.696352295647794e-09,3.1878546424456397e-06,4.7386969673868632e-16,6.007274669644928e-11,8.89357761059228e-11,2.1373946473521229e-12,2.1367906681405812e-12,3.8566289439415449e-16,1.6791007086912071e-12,2.1831631714644283e-16,4.4058649434134823e-12,2.1756280279925133e-28,2.0453693401717432e-28,2.0453819749793822e-28,4.6816226893121465e-16
1.2983657869733138e-11,0.9205738805462408,7.9903192691830501e-12,2.73192399142773e-17,2.7317637303978252e-17,3.3047662077055819e-27,1.6026091053484475e-21,0.0,0.0,1.1540711716936677e-11,1.0887794709256222e-19,154.0,0.0,0.99998639645962861,1.0,18.999999954443389,1.1734227698825594e-06,2.4695465320300438e-07,3.1946928026687728e-06,3.2324481040483395e-06,2.3118129284512483e-06,4.1593946124020597e-08,6.5616139706560061e-13,3.950460700668454e-09,3.3984863530442758e-06,5.3262702640458004e-16,6.7906898668272361e-11,1.0033529358026573e-10,2.5650425451516743e-12,2.5643147942186105e-12,4.6375474965239803e-16,1.9073017438107236e-12,2.6399618340895896e-16,4.9804705590252065e-12,3.3325690391761657e-28,3.1330887098837369e-28,3.1331092934814025e-28,5.6572666856892007e-16
1.375561102195647e-11,0.9205738805195103,8.4674884185557713e-12,3.066945750291102e-17,3.0667551480009226e-17,4.1202388061701762e-27,1.9060293741401491e-21,0.0,0.0,1.2852722996764951e-11,1.2992242128990095e-19,154.0,0.0,0.99998558793401349,1.0,18.999999949359669,1.2431880687855177e-06,2.4695447917279379e-07,3.3822708899746977e-06,3.4246134225050463e-06,2.4550943425267063e-06,4.642221177111146e-08,6.9516971576657238e-13,4.204569052195058e-09,3.6091179005239856e-06,5.9445504897692649e-16,7.6221043419705404e-11,1.1239763394630811e-10,3.0457337886628438e-12,3.0448665454022536e-12,5.5164435535151635e-16,2.1499935496940008e-12,3.1559890523542522e-16,5.5902880307965934e-12,4.9797986767490362e-28,4.68178823980742e-28,4.6818208368177571e-28,6.763367700437627e-16
1.4527564174179801e-11,0.9205738804915411,8.944893395426416e-12,3.4213992506194981e-17,3.4211746976675831e-17,5.0778277758078898e-27,2.2455454384347982e-21,0.0,0.0,1.4235111866426582e-11,1.5370775366616292e-19,154.0,0.0,0.99998477940902419,1.0,18.999999944040354,1.3129532066089113e-06,2.4695430598677895e-07,3.5696123922060176e-06,3.6167783948901296e-06,2.5983756177709337e-06,5.1486000952478876e-08,7.3417796419051124e-13,4.4586771039486716e-09,3.8197492846648985e-06,6.5929906012332327e-16,8.5015179313805166e-11,1.2511889221545437e-10,3.5824565172538107e-12,3.5814331537568328e-12,6.4988992263720935e-16,2.4071635284999365e-12,3.7347357433605056e-16,6.2353180210917923e-12,7.2787424839039224e-28,6.8432559437505461e-28,6.8433062791512167e-28,8.0088561690005864e-16
