Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953)
7.52450204595434e-07,0.5584747373400721,1.8154857010386867e-07,4.8659701774825256e-08,5.9092918470371572e-05,2.0950391124257136e-09,0.0004053551979557291,0.0,0.0,0.0013340432039578483,0.0059096679035403367,154.0,0.0,0.755826444557122,1.0,18.962230539522736,0.014647920643276647,3.134929942105819e-08,0.015164397736704111,0.034061693063686484,0.018197647958248821,0.0045503954933772735,1.5200294202797877e-08,0.0001002174928443095,0.023970659354839725,7.545384141567313e-11,0.055716465621095335,6.7198007108144288e-06,0.017737864857394876,0.011522895717493594,4.3981787144250684e-06,1.3475340693974961e-06,2.8551030396012313e-06,0.034222627391826077,0.00010857108332252962,0.0013346953450001362,0.0016605915007509623,0.025330748730406132,6.2200951005034215e-07,1.1020389762349379e-12,1.8886933047108439e-11,3.5168619646627236e-10,4.1761195984477118e-06,0.00035049866736325101,7.2780132659181049e-05,3.6725838544220949e-05
7.67295415984363e-07,0.5584737648352318,1.8159469947346807e-07,4.9786841703843232e-08,6.0764372663162505e-05,2.1667183649307267e-09,0.00042656135430817329,0.0,0.0,0.0013346826433890335,0.0060777638793500684,154.0,0.0,0.75206867787018272,1.0,18.96150763970082,0.01477295459258109,3.121600749406586e-08,0.0150527158438557,0.034014100142168463,0.018501398361570828,0.0045167294124553118,1.5178503251083856e-08,0.00010007382379205673,0.024388873256696249,7.4895596503845196e-11,0.05697289705380313,6.6703174314474169e-06,0.018103614966854496,0.011610240146351968,4.4313560428604915e-06,1.371099911230699e-06,2.8766403456237286e-06,0.035119994717497251,0.00011036834120587617,0.001391422028845243,0.0017412430420059048,0.02589219752619806,6.3832839516270971e-07,1.1004591233495514e-12,1.9381412459043971e-11,3.5951846247717503e-10,4.2810011858229778e-06,0.00036783466488303821,7.6378888470750306e-05,3.8551282660264129e-05
7.82140627373292e-07,0.5584728004913052,1.8161054372947945e-07,5.0910141713628361e-08,6.243380554942029e-05,2.238836946936319e-09,0.0004482680574579184,0.0,0.0,0.0013352513844457365,0.0062453818275419303,154.0,0.0,0.74834426727333792,1.0,18.960791116186194,0.014893813413285831,3.1083949037534997e-08,0.014941996819659232,0.033961070902237704,0.018803329980882057,0.0044833561221872733,1.5154292894986561e-08,9.9914203190906625e-05,0.024805311795674655,7.4342206594092133e-11,0.058221244982250932,6.6212601299575234e-06,0.0184666732164574,0.011692741433425153,4.4626839328320746e-06,1.3945656589710122e-06,2.8969770751518441e-06,0.036012927176078159,0.00011207987328214423,0.0014482429403794548,0.0018229632473505323,0.026446967856384684,6.5456668748508202e-07,1.0987038596838803e-12,1.9873414730598088e-11,3.6725976211760816e-10,4.3853623108813152e-06,0.00038555047523218696,8.0056356703618053e-05,4.0416970833945096e-05
7.96985838762221e-07,0.5584718446352352,1.8159800873339433e-07,5.2029693304102405e-08,6.4101015420295888e-05,2.3113792706941834e-09,0.00047046955477867536,0.0,0.0,0.0013357582037104734,0.0064124984090917787,154.0,0.0,0.74465283345117572,1.0,18.960080946402567,0.015010589254564001,3.0953109724604106e-08,0.014832306139098491,0.033902998522200682,0.01910345824996959,0.004450295183401733,1.5127838787184117e-08,9.9739789148879098e-05,0.025219991376552616,7.3793996040563041e-11,0.059461391257199417,6.5726579127194219e-06,0.01882706370053024,0.01177066631436657,4.4922644062154937e-06,1.4179322377446647e-06,2.916179456396008e-06,0.036901277552485554,0.00011370880630312406,0.0015050962847821864,0.0019056893800652186,0.026995082871399151,6.7072170458547029e-07,1.0967859203417537e-12,2.0362859372317688e-11,3.7491039804132035e-10,4.4892005863183738e-06,0.00040364157272119062,8.3811591679533413e-05,4.2322424319285125e-05
8.118310501511499e-07,0.5584708975646763,1.8155887184064883e-07,5.3145598984548325e-08,6.5765823469742839e-05,2.3843305822651906e-09,0.00049316009504084138,0.0,0.0,0.0013362107266030297,0.0065790928756885069,154.0,0.0,0.74099400094766321,1.0,18.959377102062657,0.015123372414417776,3.0823475373356307e-08,0.014723697016548576,0.033840248779756804,0.01940179843117144,0.0044175624763419302,1.5099304321283739e-08,9.9551658947795522e-05,0.025632928214380929,7.3251228166601533e-11,0.060693233496501423,6.5245344417921374e-06,0.0191848119524912,0.011844270316484419,4.5201951880714187e-06,1.4412005619810406e-06,2.9343109282649357e-06,0.03778491517013146,0.00011525833942231839,0.0015619239349683772,0.0019893612905545303,0.027536573733454337,6.8679106524249359e-07,1.0947171516238708e-12,2.0849675015477403e-11,3.8247078388630895e-10,4.5925148633187054e-06,0.00042210344913905836,8.7643651567844723e-05,4.4267166107495063e-05
8.266762615400789e-07,0.5584699595494864,1.8149479180642185e-07,5.4257971084354677e-08,6.7428071380119621e-05,2.4576768912895296e-09,0.00051633393755074711,0.0,0.0,0.0013366155829773764,0.0067451467964925486,154.0,0.0,0.73736739801161688,1.0,18.958679549883627,0.01523225137498299,3.069503194072224e-08,0.014616211994532079,0.03377316217185853,0.019698365617114754,0.0043851706781564978,1.5068841580966683e-08,9.9350815301161858e-05,0.026044138336240395,7.2714113182411306e-11,0.061916683813972508,6.4769086402673318e-06,0.019539944664388239,0.011913797664478649,4.5465696719019347e-06,1.4643715355120135e-06,2.951432117810606e-06,0.038663724447734506,0.00011673170977783116,0.0016186713682434235,0.0020739214210386842,0.028071478527287152,7.0277266315974915e-07,1.0925085798424489e-12,2.1333798614348512e-11,3.8994142921607407e-10,4.6953050731982471e-06,0.00044093161898352159,9.1551599468512175e-05,4.6250721494881952e-05
8.415214729290079e-07,0.5584690308330434,1.8140731778464269e-07,5.5366930683058208e-08,6.9087619167724386e-05,2.5314049086825378e-09,0.00053998536004164655,0.0,0.0,0.0013369785401701904,0.0069106438183206206,154.0,0.0,0.73377265647911971,1.0,18.957988252220215,0.015337312837045012,3.0567765517860731e-08,0.01450988432907809,0.033702055842314546,0.019993174732385606,0.0043531296792277407,1.5036592203038529e-08,9.9138192044414183e-05,0.026453637582935681,7.2182815088536856e-11,0.063131667659013055,6.4297953073270901e-06,0.019892489445601607,0.011979481296229232,4.5714769268793554e-06,1.4874460516676284e-06,2.9676008449200348e-06,0.039537603594490343,0.00011813216312886056,0.0016752875834354663,0.0021593147892359633,0.028599841305055048,7.1866464320031372e-07,1.0901704738938534e-12,2.1815174725005391e-11,3.9732292631499216e-10,4.7975720883817417e-06,0.00046012162392599802,9.5534504335731879e-05,4.8272618568013246e-05
8.563666843179369e-07,0.5584681116335689,1.8129789754368492e-07,5.6472606642972585e-08,7.0744343261816621e-05,2.60550199097191e-09,0.00056410866550276554,0.0,0.0,0.0013373046176102393,0.0070755694536849068,154.0,0.0,0.73020941168486564,1.0,18.957303167627934,0.015438641753847973,3.0441662326696525e-08,0.014404739204505249,0.033627225342370247,0.020286240535151125,0.0043214469481961714,1.5002688165654096e-08,9.8914659331826422e-05,0.026861441610649021,7.1657457728634955e-11,0.064338122752797114,6.3832056575758679e-06,0.020242474614133286,0.012041542966518354,4.5950017386043311e-06,1.5104249933694401e-06,2.9828721487729269e-06,0.040406463424924897,0.00011946292882333005,0.001731725002919121,0.0022454889551213292,0.029121711244569037,7.3446537980122996e-07,1.0877124024062555e-12,2.22937548503771e-11,4.0461593855016156e-10,4.8993175997310325e-06,0.00047966903663493798,9.9591441767998582e-05,5.0332388619489018e-05
8.712118957068659e-07,0.5584672021454535,1.8116788501526386e-07,5.7575134728273324e-08,7.2398134780851187e-05,2.6799560901048245e-09,0.0005886981881300143,0.0,0.0,0.0013375981866754925,0.0072399108915938148,154.0,0.0,0.7266773023954296,1.0,18.956624251367604,0.015536321364284766,3.0316708717335632e-08,0.014300794808042659,0.033548946248682272,0.020577577618751643,0.0042901278548390064,1.496725251266576e-08,9.8681028412268536e-05,0.027267565892572392,7.1138130143387797e-11,0.06553599810712421,6.3371477981499983e-06,0.020589929014473766,0.01210019341822321,4.6172246755658005e-06,1.5333092332225763e-06,2.9972983309839602e-06,0.041270226275475337,0.00012072719852510811,0.0017879393635370586,0.002332393974559839,0.029637141901374127,7.5017345724088928e-07,1.0851432862561298e-12,2.2769496841583991e-11,4.1182119003035154e-10,5.0005440074114343e-06,0.00049956946407158341,0.00010372149468835121,5.2429566506649746e-05
8.860571070957949e-07,0.5584663025405602,1.8101854723321836e-07,5.8674656802168078e-08,7.4048897980751477e-05,2.7547557081418552e-09,0.00061374829850011146,0.0,0.0,0.0013378630576596979,0.0074036568285417385,154.0,0.0,0.72317597076093054,1.0,18.955951455857473,0.015630433225489522,3.0192891166216855e-08,0.014198063280088116,0.033467475651058877,0.020867200413270594,0.0042591759555561087,1.4930400019637086e-08,9.8438056020353282e-05,0.027672025720526416,7.0624891304379779e-11,0.066725253118832539,6.2916271506176434e-06,0.020934881858963816,0.01215563260851924,4.6382221765447463e-06,1.5560996336069964e-06,3.0109290123409837e-06,0.042128825013630418,0.00012192810843483177,0.0018438895989733458,0.0024199823422196712,0.030146190544488322,7.6578765159231916e-07,1.0824714468553804e-12,2.3242364350484671e-11,4.1893945642123133e-10,5.1012543238272795e-06,0.00051981855031739475,0.0001079237539271559,5.4563690959626943e-05
9.009023184847239e-07,0.5584654129694956,1.8085107069223995e-07,5.977132009774511e-08,7.5696548862294645e-05,2.829889856523016e-09,0.00063925340802374793,0.0,0.0,0.0013381025548711346,0.0075667973182972012,154.0,0.0,0.71970506228303666,1.0,18.955284731076087,0.015721057244820969,3.0070196274917573e-08,0.0140965515488383,0.033383053516460544,0.021155123187085501,0.0042285932440898257,1.4892237804432793e-08,9.8186448402164762e-05,0.028074836206569351,7.0117774271488762e-11,0.067905856736145589,6.2466468215460804e-06,0.021277362590953478,0.012208049982025045,4.6580666558821994e-06,1.5787970467681574e-06,3.0238112011399744e-06,0.042982202134743304,0.00012306872476222901,0.0018995377153602597,0.0025082089254132205,0.030648917570145592,7.8130691427340935e-07,1.0797046504201585e-12,2.3712326330727062e-11,4.2597155683875134e-10,5.2014520878188746e-06,0.00054041197896616592,0.00011219731871433746,5.6734304842301212e-05
9.157475298736529e-07,0.558464533562854,1.8066656717107543e-07,6.0865276556656254e-08,7.7341013925833973e-05,2.9053480194717099e-09,0.00066520797274518325,0.0,0.0,0.001338319581224211,0.0077293236386198928,154.0,0.0,0.71626422579659954,1.0,18.954624024920388,0.015808271711242331,2.994861076950522e-08,0.013996262060686519,0.033295903938349615,0.021441360048405265,0.004198380370907388,1.4852865886458323e-08,9.7926865002424083e-05,0.028476012284601768,6.9616789830645713e-11,0.069077786691983958,6.2022079267949809e-06,0.021617400767526433,0.012257624782221045,4.6768266233019685e-06,1.6014023149073901e-06,3.0359893709683912e-06,0.043830308939785033,0.00012415203206616197,0.0019548486619772334,0.0025970308906121667,0.031145385986169106,7.9673035707146389e-07,1.0768501485166809e-12,2.4179356583574821e-11,4.3291834671876888e-10,5.30114128906043e-06,0.00056134547512386667,0.00011654129709003901,5.8940955370817472e-05
9.305927412625819e-07,0.5584636644324205,1.8046607907803314e-07,6.1956682228030151e-08,7.8982229057546826e-05,2.9811201209823112e-09,0.00069160649657384876,0.0,0.0,0.0013385166740133684,0.0078912281725406364,154.0,0.0,0.7128531134616567,1.0,18.953969283524547,0.015892153326125182,2.9828121500304222e-08,0.013897193420715574,0.033206236283439279,0.021725924946800347,0.0041685368355570372,1.4812377699948852e-08,9.7659921848695125e-05,0.02887556871197372,6.9121929683449501e-11,0.070241028797597305,6.1583098758962984e-06,0.021955025958986182,0.012304526391425395,4.6945668145771962e-06,1.6239162702723922e-06,3.0475055455279177e-06,0.044673104785208313,0.00012518092405047743,0.0020097901990136931,0.0026864076245361737,0.031635660957675761,8.1205723848121394e-07,1.0739147152755568e-12,2.4643433343618426e-11,4.3978071153439172e-10,5.4003263013164119e-06,0.00058261480707020425,0.0001209548062449558,6.1183194295495342e-05
9.454379526515109e-07,0.5584628056723385,1.8025058436875221e-07,6.3045696720836278e-08,8.0620138531161501e-05,3.0571964949122981e-09,0.00071844353402510076,0.0,0.0,0.0013386960532936133,0.0080525043021674493,154.0,0.0,0.70947138076312566,1.0,18.953320451544435,0.015972777233503221,2.9708715441971058e-08,0.013799340955791068,0.033114246246697981,0.022008831674730982,0.0041390611557599842,1.4770860566171411e-08,9.7386194664696681e-05,0.029273520071099499,6.8633169251019305e-11,0.071395576290461019,6.1149506220724363e-06,0.022290267662667076,0.012348914690809046,4.7113483297886321e-06,1.6463397352481273e-06,3.0583993883854861e-06,0.0455105563970006,0.00012615819650446379,0.0020643327640874022,0.0027763006514780653,0.032119809405941321,8.2728695121200292e-07,1.0709046816272423e-12,2.5104538899984893e-11,4.4655956124811361e-10,5.4990118233788393e-06,0.00060421578762920411,0.00012543697280019542,6.3460578051247729e-05
9.6028316404044e-07,0.5584619573602343,1.800210010717597e-07,6.4132482704860409e-08,8.2254694112828062e-05,3.1335678578484606e-09,0.00074571369252575685,0.0,0.0,0.0013388596638193278,0.0082131463136214215,154.0,0.0,0.70611868651645426,1.0,18.952677472411345,0.01605021704978862,2.9590379693808384e-08,0.013702697209044263,0.033020116822467055,0.022290093869075898,0.0041099510158810115,1.4728396128059854e-08,9.7106221735927405e-05,0.029669880771082201,6.8150470135907563e-11,0.072541429232024349,6.0721268817942885e-06,0.022623155229368166,0.012390940434211954,4.7272287767950993e-06,1.6686735224482664e-06,3.0687082961078785e-06,0.046342637243202242,0.00012708654215133811,0.002118449338771455,0.0028666735481188651,0.032597899654625236,8.4241901075987496e-07,1.0678259668138097e-12,2.5562659249878762e-11,4.5325582541857004e-10,5.5972028268512175e-06,0.00062614427528231693,0.00012998693303365092,6.5772667880128663e-05
9.75128375429369e-07,0.5584611195582964,1.7977819145188881e-07,6.5217205456414873e-08,8.3885854259657967e-05,3.2102252844875467e-09,0.0007734116343282259,0.0,0.0,0.0013390092112744677,0.0083731493120116074,154.0,0.0,0.70279469287790597,1.0,18.952040288557679,0.016124544892957372,2.9473101480264992e-08,0.013607252372688733,0.03292401919806319,0.022569725012663015,0.0040812033968655155,1.4685060750136605e-08,9.6820506546420489e-05,0.030064665049349553,6.7673782276692738e-11,0.073678593951746862,6.0298343269617598e-06,0.022953717801072981,0.012430745630978009,4.7422624180930196e-06,1.6909184348072431e-06,3.0784674935964052e-06,0.047169326960258703,0.00012796854716283612,0.0021721153161051087,0.0029574918568236984,0.033070001118737834,8.574530449602196e-07,1.0646841073839457e-12,2.6017783781892484e-11,4.5987044889810198e-10,5.6949045101140758e-06,0.00064839617505062989,0.00013460383305843147,6.8119029928882888e-05
9.89973586818298e-07,0.5584602923143116,1.7952296584301978e-07,6.630003244482703e-08,8.5513583402799858e-05,3.2871601852669601e-09,0.00080153207807680369,0.0,0.0,0.0013391461935416808,0.0085325091453387243,154.0,0.0,0.69949906535813655,1.0,18.951408841617592,0.016195831411213321,2.9356868151568043e-08,0.013512994666161939,0.032826113576378581,0.022847738435803653,0.0040528146897455411,1.464092588663918e-08,9.6529520205866417e-05,0.030457886973301835,6.7203045830115945e-11,0.074807082533801403,5.9880677528104015e-06,0.023281984258610586,0.012468463933435087,4.7565003193974432e-06,1.7130752656729947e-06,3.0877101305391388e-06,0.047990610828488794,0.00012880668908534518,0.0022253083699592538,0.0030487229983181818,0.033536184031702054,8.7238878443503271e-07,1.0614842838827471e-12,2.6469904986474046e-11,4.6640438805688644e-10,5.7921222578015597e-06,0.00067096743917284139,0.00013928682895890488,7.0499235324380795e-05
9.999999999999997e-07,0.5584594756626533,1.7934394880938823e-07,6.7030383454791231e-08,8.661099035047208e-05,3.3392745984857553e-09,0.00082076094984768057,0.0,0.0,0.0013392322730093182,0.0086397746500294775,154.0,0.0,0.69728908973803516,1.0,18.950985580250332,0.016242292379874776,2.9278949344991173e-08,0.013449998219586793,0.032759041541440659,0.023034599287507646,0.0040338420518426388,1.4610698917789028e-08,9.6330230222887474e-05,0.030722591004772308,6.6888444953406184e-11,0.07556436026578861,5.9601533484361075e-06,0.023502409820706626,0.012492821774863381,4.7656906921361026e-06,1.7279904868838986e-06,3.0936761276050666e-06,0.04854224006142957,0.00012934915024106109,0.0022609569726896998,0.0031105582165809934,0.033847729753160145,8.8242063485894001e-07,1.0592927969219624e-12,2.6773564664864752e-11,4.7077222875893246e-10,5.8575118327495555e-06,0.00068639067567977379,0.00014248668548554126,7.2125753022103146e-05
1.004818798207227e-06,0.5584594756626533,1.7925608618112118e-07,6.7381132955716303e-08,8.7137851305825939e-05,3.3643642859808663e-09,0.00083006980006964737,0.0,0.0,0.0013392719277501295,0.0086912223362193008,154.0,0.0,0.69623147283776265,1.0,18.950783072605276,0.016264145811143528,2.9241667184435394e-08,0.013419910666547411,0.032726549934083041,0.023124147317831616,0.0040247807948070443,1.4596058420810527e-08,9.6233703686613738e-05,0.030849560441973439,6.6738192815454665e-11,0.075926912342756225,5.9468212246323028e-06,0.023607983177919255,0.012504221024919273,4.7699904983807795e-06,1.7351447989004579e-06,3.0964673779655604e-06,0.048806479291901302,0.00012960333595380338,0.002278008327037557,0.0031403361845704593,0.033996519205880267,8.8722605384793897e-07,1.0582313454508348e-12,2.6919018190912802e-11,4.7285860746965044e-10,5.888861605121567e-06,0.00069385406760555293,0.00014403508688987985,7.2912860229808646e-05
