Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403)
7.288992777005984e-09,1.0660791583243587,1.0319090104510027e-05,1.4503745462899389e-07,1.4414399991725046e-07,1.5970341374291337e-11,1.050907555393999e-09,0.0,0.0,3.4866610005894119e-05,4.403947116131435e-08,154.0,0.0,0.032602861656543823,1.0,18.999936908558283,0.0050084476154729878,7.0822914350021535e-06,0.0018741076877463096,0.008882707375676608,0.23766349496428846,2.3842262536241292e-05,6.1016723862140144e-10,3.6540925366521458e-06,0.70678909976593274,1.3648311957763691e-13,0.00020170960637475063,1.546553333161905e-05,0.0069275265378214122,0.0069269878271439895,5.3871067741409991e-07
7.385797424253075e-09,1.0660794432346696,1.0329670093940511e-05,1.4765201100436136e-07,1.4675128391049335e-07,1.6407667982843159e-11,1.0625500485484612e-09,0.0,0.0,3.5099771771154644e-05,4.4634888761774038e-08,154.0,0.0,0.031177773817014559,1.0,18.999937236455626,0.0050114080619328739,6.8770765147441116e-06,0.0018294414393524711,0.0088835449782666935,0.23753436245042811,2.3274055340619333e-05,6.1022462237890185e-10,3.6544363044607835e-06,0.70833867154859387,1.332304630623657e-13,0.00020217461676651544,1.5097135687341789e-05,0.0069737197734401537,0.0069731774706587235,5.4230278142403296e-07
7.482602071500166e-09,1.0660797213545938,1.0339327498166124e-05,1.5026913182129392e-07,1.4936140777976906e-07,1.6848302299015889e-11,1.0739522554721173e-09,0.0,0.0,3.5327525100549802e-05,4.5220543817550055e-08,154.0,0.0,0.02981571461339386,1.0,18.999937556983614,0.0050140151651116649,6.6807078157956413e-06,0.0017857895059510596,0.0088843108294053477,0.23738772205592845,2.2718748248115023e-05,6.1027708092691575e-10,3.6547505683254063e-06,0.70984322455709803,1.3005165214914764e-13,0.00020261935684621907,1.4737090794871311e-05,0.0070188120084314137,0.0070182661991642307,5.4580926717566667e-07
7.579406718747256e-09,1.0660799928381746,1.0348097255064716e-05,1.5288858782624191e-07,1.5197413815564366e-07,1.7292144222099131e-11,1.0851173070329657e-09,0.0,0.0,3.5549993016675359e-05,4.5796483099436388e-08,154.0,0.0,0.028513889273159749,1.0,18.999937870251522,0.0050162847762878979,6.4927935893830447e-06,0.0017431332596518105,0.0088850110882096132,0.23722440103255976,2.2176104652315946e-05,6.1032503741137853e-10,3.6550378615823158e-06,0.71130469779579275,1.2694533240812618e-13,0.00020304471801330394,1.4385246464439442e-05,0.0070628282633057246,0.0070622790312252952,5.4923208042385516e-07
7.676211365994347e-09,1.0660802578366408,1.035601293313142e-05,1.5551015843958351e-07,1.5458925023463431e-07,1.7739095739543375e-11,1.0960484616506936e-09,0.0,0.0,3.576729624845756e-05,4.636276151470944e-08,154.0,0.0,0.027269627456104957,1.0,18.999938176372041,0.0050182320437536379,6.312959529410149e-06,0.0017014540080653726,0.0088856513831797167,0.2370451898377679,2.1645887092754841e-05,6.1036887845392355e-10,3.6553004987466069e-06,0.71272494441350287,1.2391014451823317e-13,0.00020345155277697971,1.4041449841053965e-05,0.0071057930973942836,0.0071052405242632071,5.5257313107080354e-07
7.773016013241437e-09,1.0660805164984015,1.0363106786773016e-05,1.5813363141593687e-07,1.5720652745428263e-07,1.8189060914908384e-11,1.1067490904732747e-09,0.0,0.0,3.5979553226863675e-05,4.6919441458467948e-08,154.0,0.0,0.026080377670709948,1.0,18.999938475460599,0.0050198714441053258,6.1408479873560531e-06,0.0016607330405495331,0.0088862368580511636,0.23685084377251156,2.1127857846281409e-05,6.1040895705882448e-10,3.6555405980992075e-06,0.71410573552546208,1.2094472764447139e-13,0.00020384067640788454,1.3705547797679347e-05,0.0071477306074434711,0.0071471747731503988,5.5583429306639323e-07
7.869820660488528e-09,1.066080768969036,1.0369409809370082e-05,1.607588025181861e-07,1.5982576118101531e-07,1.8641945872968935e-11,1.1172226634485299e-09,0.0,0.0,3.6186880085920775e-05,4.7466592201407686e-08,154.0,0.0,0.024943701944810281,1.0,18.999938767634909,0.0050212168121312514,5.9761172286233608e-06,0.0016209516694607443,0.0088867722136824721,0.23664208454565785,2.0621779452995818e-05,6.1044559621772682e-10,3.6557600931054554e-06,0.71544876386377443,1.1804772247160693e-13,0.00020421286852567757,1.3377387286183186e-05,0.0071886644273331133,0.0071881054099287882,5.5901740431791316e-07
7.966625307735619e-09,1.0660810153912987,1.0374951784193149e-05,1.6338547520466426e-07,1.6244675041027779e-07,1.9097658782276695e-11,1.1274727362536236e-09,0.0,0.0,3.6389390668461197e-05,4.8004289312405643e-08,154.0,0.0,0.023857270738656462,1.0,18.999939053014387,0.0050222813693595143,5.8184407187275773e-06,0.0015820912668645577,0.008887261746307518,0.23641960176827936,2.0127415187048538e-05,6.1047909111858055e-10,3.6559607492943923e-06,0.71675564726421281,1.1521777388632499e-13,0.0002045688746242143,1.3056815649918332e-05,0.0072286177287966859,0.0072280556045298764,5.6212426680214986e-07
8.063429954982709e-09,1.0660812559051267,1.0379761333255879e-05,1.6601346032896464e-07,1.6506930147844941e-07,1.9556109835453874e-11,1.1375029380458988e-09,0.0,0.0,3.6587196536067518e-05,4.8532614114323314e-08,154.0,0.0,0.022818858089049307,1.0,18.99993933171978,0.0050230777513273249,5.667506438903565e-06,0.0015441332971258535,0.0088877093824698029,0.23618405438103551,1.9644529474267256e-05,6.1050971106699531e-10,3.6561441845855524e-06,0.71802793199680226,1.1245353335240601e-13,0.00020490940753605492,1.274368090145918e-05,0.0072676132230329402,0.007267048066386215,5.6515664671991011e-07
8.1602346022298e-09,1.0660814906476492,1.038386596418585e-05,1.6864257585186469e-07,1.6769322778606536e-07,2.0017211227473164e-11,1.1473169599990593e-09,0.0,0.0,3.6780406982737675e-05,4.9051653171481185e-08,154.0,0.0,0.021826336973786258,1.0,18.999939603872736,0.0050236180336296812,5.5230162405556451e-06,0.0015070593457615486,0.0088881187109443906,0.23593607201767175,1.9172888259397387e-05,6.105377026625385e-10,3.6563118752728645e-06,0.71926709594726868,1.0975366104401055e-13,0.00020523514883808729,1.2437831968706213e-05,0.007305673163108567,0.0073051050468339734,5.6811627458635895e-07
8.25703924947689e-09,1.066081719753209,1.0387292115190504e-05,1.7127264656487387e-07,1.7031834953189169e-07,2.048087713215809e-11,1.1569185445893567e-09,0.0,0.0,3.6969129051835981e-05,4.9561497807297579e-08,154.0,0.0,0.020877674886178692,1.0,18.999939869595462,0.005023913756802772,5.3846852250655751e-06,0.0014708511448974935,0.0088884930118902188,0.23567625630753417,1.8712259332598039e-05,6.1056329141885896e-10,3.6564651677459188e-06,0.72047455165612828,1.0711682770309243e-13,0.00020554675020009104,1.2139118912297579e-05,0.0073428193470607321,0.0073422483422151946,5.7100484553200384e-07
8.35384389672398e-09,1.0660819433533797,1.0390065198193324e-05,1.7390350382493133e-07,1.7294449345741775e-07,2.0947023677119713e-11,1.166311475597196e-09,0.0,0.0,3.7153467555935729e-05,5.0062243650629919e-08,154.0,0.0,0.01997092960989641,1.0,18.999940129010408,0.0050239759500948266,5.252241146027838e-06,0.0014354905956476594,0.0088888352834702346,0.23540518211986014,1.8262412617337093e-05,6.1058668276455543e-10,3.656605298382832e-06,0.7216516492218662,1.0454171626082531e-13,0.0002058448346781065,1.1847393116992016e-05,0.0073790731216168857,0.0073784992975972283,5.7382401965191595e-07
8.450648543971071e-09,1.0660821615769924,1.0392209640212516e-05,1.7653498529979973e-07,1.7557149260134857e-07,2.1415568917328109e-11,1.1754995687904124e-09,0.0,0.0,3.7333525099196631e-05,5.0553990209408092e-08,154.0,0.0,0.019104245184866753,1.0,18.999940382239963,0.0050238151541747824,5.1254238487624273e-06,0.0014009597877078046,0.0088891482661848497,0.23512339875247423,1.7823120419326205e-05,6.1060806499761543e-10,3.6567333952261008e-06,0.72279967907434783,1.0202702330298579e-13,0.00020612999795445686,1.1562507459449724e-05,0.0074144553864568287,0.0074138788110346149,5.7657542220595501e-07
8.547453191218162e-09,1.066082374550164,1.0393748923052043e-05,1.7916693472371994e-07,1.7819918606369487e-07,2.1886432807500835e-11,1.1844866632563732e-09,0.0,0.0,3.7509402101953557e-05,5.1036840470197549e-08,154.0,0.0,0.018275848055402374,1.0,18.999940629406243,0.0050234414428267198,5.0039847320595252e-06,0.0013672410164209895,0.0088894344650956129,0.23483143106740303,1.7394157645037632e-05,6.106276105625891e-10,3.6568504843804796e-06,0.72391987462433305,9.9571460313667972e-14,0.00020640280952626271,1.1284316454639171e-05,0.0074489865989491614,0.0074484073383051146,5.7926064404322713e-07
8.644257838465252e-09,1.0660825823963258,1.0394705621372217e-05,1.8179920166290698e-07,1.8082741877907638e-07,2.2359537173475958e-11,1.1932766133509333e-09,0.0,0.0,3.7681196827223256e-05,5.1510900522377618e-08,154.0,0.0,0.017484043392155816,1.0,18.999940870630819,0.0050228644436758852,4.8876862247924169e-06,0.0013343167975539509,0.0088896961701117657,0.23452978057580676,1.6975301993066248e-05,6.1064547611886948e-10,3.6569575111345453e-06,0.72501341479469683,9.7173754728343545e-14,0.00020666381384430686,1.1012676382890061e-05,0.0074826867793005786,0.0074821048980584642,5.8188124210833152e-07
8.741062485712343e-09,1.066082785236257,1.0395101439204678e-05,1.8443164129048708e-07,1.8345604129886937e-07,2.2834805682722871e-11,1.2018732812332947e-09,0.0,0.0,3.7849005408865172e-05,5.197627920567492e-08,154.0,0.0,0.016727211579899974,1.0,18.999941106034566,0.0050220933579899398,4.776301299056858e-06,0.0013021698800079735,0.0088899354745435727,0.23421892647450587,1.6566334115450879e-05,6.1066180542494782e-10,3.6570553385342792e-06,0.72608142643867768,9.4832650907819818e-14,0.00020691353140405274,1.0747445399422419e-05,0.0075155755160622806,0.0075149910773225758,5.844387396976447e-07
8.837867132959433e-09,1.0660829831881202,1.0394957244974195e-05,1.870641141704881e-07,1.8608490958184353e-07,2.3312163814131644e-11,1.2102805299567982e-09,0.0,0.0,3.8012921881156009e-05,5.2433087779842113e-08,154.0,0.0,0.01600380486351587,1.0,18.999941335737464,0.0050211369795971229,4.6696130041256678e-06,0.0012707832566585346,0.0088901542920503084,0.23389932663628729,1.6167037755728942e-05,6.1067673054054921e-10,3.6571447476624373e-06,0.7271249866502526,9.2546910930709943e-14,0.00020715245979058074,1.0488483628036305e-05,0.0075476719719431949,0.0075470850373162354,5.869346269513553e-07
8.934671780206524e-09,1.0660831763674967,1.0394293105087379e-05,1.8969648605051405e-07,1.8871388479294892e-07,2.3791538827209307e-11,1.2185022170866567e-09,0.0,0.0,3.8173038209561832e-05,5.2881439615318773e-08,154.0,0.0,0.015312344144931289,1.0,18.999941559858424,0.005020003712961062,4.5674140067779268e-06,0.0012401401735018629,0.0088903543721001246,0.23357141855607405,1.5777199868719331e-05,6.106903708802952e-10,3.6572264614806866e-06,0.72814512497151007,9.0315315215154609e-14,0.00020738107467921916,1.0235653240494733e-05,0.0075789948898844,0.0075784055195228968,5.8937036149719e-07
9.031476427453615e-09,1.0660833648874235,1.0393128316146161e-05,1.9232862766274896e-07,1.913428331099256e-07,2.42728597308006e-11,1.2265421888166696e-09,0.0,0.0,3.8329444322512795e-05,5.3321449903763944e-08,154.0,0.0,0.014651415924097041,1.0,18.999941778515197,0.0050187015904501909,4.4695061678659719e-06,0.0012102241372796937,0.0088905373141190073,0.23323562025493372,1.5396610717526761e-05,6.1070283611592081e-10,3.6573011418099705e-06,0.72914282550163245,8.8136663134400156e-14,0.0002075998307935713,9.9888185229789084e-06,0.0076095625993536451,0.0076089708519849137,5.917473687233282e-07
9.128281074700705e-09,1.0660835488584361,1.039148143584172e-05,1.949604145329478e-07,1.9397162553742483e-07,2.4756057251440284e-11,1.2344042745580261e-09,0.0,0.0,3.848222814400405e-05,5.3753235387400462e-08,154.0,0.0,0.014019669377415197,1.0,18.999941991824212,0.0050172382888379408,4.3757001405122673e-06,0.0011810189217297804,0.008890704580422102,0.23289233114382518,1.5025063952030801e-05,6.1071422762329046e-10,3.657369382037909e-06,0.73011902891191904,8.6009773485078637e-14,0.00020780916282257683,9.7478459308859326e-06,0.007639393022822843,0.0076387989557805515,5.9406704228577551e-07
9.225085721947796e-09,1.066083728388605,1.0389370312582409e-05,1.9759172679708794e-07,1.9660013772833964e-07,2.5241063801434659e-11,1.2420922819742438e-09,0.0,0.0,3.8631475626864415e-05,5.4176914106153704e-08,154.0,0.0,0.013415813567344014,1.0,18.999942199900502,0.0050156211450682782,4.2858149649235956e-06,0.0011525085725934785,0.008890857507993925,0.23254193284889663,1.4662356675772282e-05,6.1072463637825382e-10,3.6574317349231762e-06,0.73107463437109332,8.3933484777607438e-14,0.00020800948629826372,9.5126041331310926e-06,0.0076685036823950937,0.007667907351650201,5.9633074488521957e-07
9.321890369194886e-09,1.066083903583577,1.0386812113907117e-05,2.0022244902536805e-07,1.9922824981205794e-07,2.5727813446761033e-11,1.249609992437361e-09,0.0,0.0,3.8777270786549635e-05,5.4592605161616528e-08,154.0,0.0,0.012838614777198479,1.0,18.999942402857606,0.0050138571713195081,4.1996776990675131e-06,0.0011246774115111653,0.0088909973192793732,0.23218479000004952,1.4308289496266077e-05,6.1073414588141531e-10,3.6574887100568389e-06,0.73201050138488721,8.1906655592004028e-14,0.00020820119843576533,9.2829640469930599e-06,0.0076969117065510441,0.0076963131667425067,5.9853980853090358e-07
9.418695016441977e-09,1.0660840745466207,1.0383823353733683e-05,2.0285247005325125e-07,2.0185584622936159e-07,2.6216241874865719e-11,1.2569611568815071e-09,0.0,0.0,3.8919695735332794e-05,5.5000428496920521e-08,154.0,0.0,0.012286893965446492,1.0,18.999942600807508,0.0050119530693979028,4.1171230747358247e-06,0.0010975100389188648,0.0088911251320580413,0.23182125098441808,1.3962666559854022e-05,6.1074283425397048e-10,3.6575407568651689e-06,0.73292745155375771,7.9928164823892005e-14,0.00020838467893708704,9.0587988644562303e-06,0.0077246338369875494,0.0077240331414525337,6.0069553500921246e-07
9.515499663689067e-09,1.066084241378663,1.0380419918489824e-05,2.0548168281926599e-07,2.0448281557370599e-07,2.6706286362433698e-11,1.2641494920309427e-09,0.0,0.0,3.9058830716775714e-05,5.5400504691632446e-08,154.0,0.0,0.011759524334067727,1.0,18.999942793860537,0.0050099152444910621,4.0379931389697693e-06,0.0010709913360416625,0.0088912419684182408,0.23145164866634663,1.3625295579631911e-05,6.1075077078543188e-10,3.6575882971952806e-06,0.73382627025243519,7.7996911715589639e-14,0.00020856029076014133,8.8399840709312857e-06,0.0077516864355242077,0.0077510836363273994,6.0279919680184344e-07
9.612304310936158e-09,1.0660844041783328,1.0376617092172404e-05,2.0810998420928601e-07,2.071090504386259e-07,2.7197885743195893e-11,1.2711786769806283e-09,0.0,0.0,3.9194754140378798e-05,5.5792954770837841e-08,154.0,0.0,0.011255429005794505,1.0,18.999942982125333,0.0050077498183098068,3.962136930050792e-06,0.0010451064660827584,0.0088913487629857183,0.23107630107535138,1.329598785231669e-05,6.1075801876815833e-10,3.6576317262032214e-06,0.73470770823476583,7.6111816022499353e-14,0.00020872838085449281,8.6263974571352429e-06,0.0077780854910559612,0.0077774806390186225,6.0485203732999694e-07
9.709108958183248e-09,1.0660845630420088,1.0372429580378897e-05,2.1073727490702496e-07,2.0973444727102373e-07,2.7690980375833822e-11,1.2780523501083847e-09,0.0,0.0,3.9327542616316955e-05,5.6177900027619273e-08,154.0,0.0,0.01077357880529599,1.0,18.999943165708824,0.0050054626416458688,3.8894101864864306e-06,0.0010198408746966707,0.0088914463704728216,0.23069551206349959,1.29745582616662e-05,6.1076463876359283e-10,3.6576713828560893e-06,0.73557248316719737,7.4271818121609847e-14,0.00020888928086513155,8.4179191248437251e-06,0.0078038466265321817,0.0078032397712608529,6.068552713227668e-07
9.805913605430339e-09,1.0660847180638557,1.0367871533353291e-05,2.1336345925048906e-07,2.1235890623010513e-07,2.818551211203518e-11,1.284774106298605e-09,0.0,0.0,3.9457270990178937e-05,5.6555461858172116e-08,154.0,0.0,0.01031299013959714,1.0,18.999943344716172,0.0050030593063715842,3.819675028555627e-06,0.00099518028981546202,0.0088915355725123161,0.23030957193359008,1.2660825277827052e-05,6.1077068358869763e-10,3.6577075874034666e-06,0.73642128109413929,7.2475878834731395e-14,0.00020904330780565148,8.2144314871828482e-06,0.0078289851059447427,0.0078283762958588406,6.0881008589432296e-07
9.90271825267743e-09,1.0660848693358678,1.0362956568086949e-05,2.1598844509414622e-07,2.149823310517391e-07,2.8681424264748661e-11,1.2913474944583719e-09,0.0,0.0,3.9584012377636519e-05,5.6925761608836446e-08,154.0,0.0,0.0098727229732405407,1.0,18.999943519250692,0.0050005451569064907,3.7527996709776498e-06,0.00097111072090112977,0.0088916170839277043,0.22991875803942419,1.2354610950597839e-05,6.1077620077955275e-10,3.6577406498602311e-06,0.73725475783820638,7.0722979451375091e-14,0.0002091907647021498,8.0158192640493862e-06,0.0078535158413094389,0.0078529051236686555,6.107176407762163e-07
9.99952289992452e-09,1.0660850169479166,1.035769778951329e-05,2.1861214367657388e-07,2.1760462891802452e-07,2.9178661576680996e-11,1.2977760153077782e-09,0.0,0.0,3.9707838198978844e-05,5.728892043436615e-08,154.0,0.0,0.0094518788939077468,1.0,18.999943689413957,0.0049979253011746619,3.688658181124907e-06,0.00094761845769457203,0.0088916915585162282,0.22952333535940975,1.2055740890806405e-05,6.107812377004964e-10,3.657770824641082e-06,0.73807354033824135,6.9012121773515873e-14,0.00020933194120899585,7.8219694731871997e-06,0.0078774533996269006,0.0078768408205583795,6.1257906851160224e-07
1.009632754717161e-08,1.0660851609877893,1.0352107810833689e-05,2.2123446949336476e-07,2.2022571033185836e-07,2.9677170189074944e-11,1.3040631194270864e-09,0.0,0.0,3.9828818213453234e-05,5.7645059166788569e-08,154.0,0.0,0.0090495992644158921,1.0,18.999943855305659,0.0049952046210755292,3.6271301957222607e-06,0.00092469006851073348,0.0088917595942507449,0.22912355704471213,1.1764044248834207e-05,6.1078583477448334e-10,3.6577983518648215e-06,0.73887822792795999,6.7342327768436638e-14,0.00020946711419770594,7.6327714174238332e-06,0.0079008120098105865,0.0079001976143348619,6.1439547571455233e-07
1.0193132194418701e-08,1.0660853015412277,1.0346198773010474e-05,2.2385534017507168e-07,2.2284548899630655e-07,3.0176897610802086e-11,1.3102122055441626e-09,0.0,0.0,3.9947020553361654e-05,5.7994298194236929e-08,154.0,0.0,0.0086650634571913011,1.0,18.999944017023644,0.0049923877824898898,3.5681006613480458e-06,0.00090231239813198967,0.0088918217380493554,0.22871966494307105,1.1479353691459504e-05,6.1079002705693227e-10,3.6578234792053501e-06,0.73966939355781947,6.5712639471549927e-14,0.00020959654832012779,7.4481166685125081e-06,0.0079236055695709531,0.0079229894016276219,6.1616794332249032e-07
