Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890)
8.404546638351081e-06,0.8040240224683112,1.5527402709738103e-07,6.3917483765725039e-07,0.00030659059718122789,7.1175675090444882e-08,0.01267204180771349,0.0,0.0,0.0022755139592439961,0.043129876359509101,154.0,0.0,0.20212621413491699,1.0,18.895875006943211,0.0067017968774699581,1.4709203854175026e-08,0.0017792019964237233,0.0087694924292822714,0.08835674328894394,0.00035519623137276665,2.6532253849302963e-09,1.7479781819852168e-05,0.18283313530847178,5.7815464014499508e-12,0.20511692806067433,8.2528242399871573e-07,0.10200730078947197,0.015476223172743756,4.0259042009277144e-06,1.0557535908997632e-05,2.6060022086800934e-06,0.14871853403466434,0.00012886104905890212,0.0048714688957093612,0.035702400415773251,0.035127601936928862,2.8275956537754528e-06,1.890477151587382e-13,5.8331440773375588e-11,5.3048666266902543e-10,8.9098123912459991e-06,0.0024613730723521588,0.00033861562597223879,0.00026477669172532262,0.0001206744979008184,0.0046661981112147942,1.0374276886651273e-10,0.01021559884305742,0.0051189849892355893
8.555920725873146e-06,0.8040256533144333,1.5216583773518805e-07,6.4788986394276466e-07,0.00030811230365871355,7.2397579925325929e-08,0.012885321284373256,0.0,0.0,0.0023016305199660397,0.043568652221233004,154.0,0.0,0.19832360099342888,1.0,18.895265816171232,0.0065684493238441465,1.4548374502218799e-08,0.0017173128957380206,0.008530148371638074,0.088556757757995694,0.00034283013510673041,2.5807229802675873e-09,1.7002126876708579e-05,0.18485177426492419,5.5802628487198967e-12,0.20573914672785068,7.9658306209349845e-07,0.10247389471935388,0.015440855365084527,4.0165661601437659e-06,1.0674126718301808e-05,2.5999576144184951e-06,0.14957745768340383,0.00012827058384027679,0.0048459905807586492,0.035910579131080117,0.0348592206935225,2.843927369971856e-06,1.8388177106594505e-13,5.8666320062829781e-11,5.2653702872577855e-10,8.8756893128893513e-06,0.0024683667207336633,0.00033956950157795778,0.00026553153655872253,0.00012101515178410789,0.004738196213450706,1.0403852637186098e-10,0.010486517031647049,0.0052567422391367833
8.707294813395211e-06,0.804027263011,1.4911769403974342e-07,6.5640770419687838e-07,0.00030954153456736572,7.3607757037781731e-08,0.013095641030509048,0.0,0.0,0.0023280451744440728,0.044000019291723411,154.0,0.0,0.19462306914434643,1.0,18.894669556931039,0.006438956680409255,1.4390952402213422e-08,0.0016578970409916014,0.0082974545973451257,0.088736666004001929,0.00033095873865046286,2.510239240020721e-09,1.6537771148648106e-05,0.18684836307809213,5.3870315489485048e-12,0.20633280429425277,7.6903057194117188e-07,0.10292430226747132,0.015406580067983053,4.007515779179205e-06,1.0789443840009912e-05,2.594099224839358e-06,0.15041231471767924,0.00012769965598754057,0.0048213429076308769,0.036109093390183977,0.03458895159551776,2.8598014735832947e-06,1.7885966093233824e-13,5.8991779434098835e-11,5.2255583329466993e-10,8.8400852375813687e-06,0.0024744669270396189,0.00034040056250935651,0.00026619018919545333,0.00012131200555172987,0.0048086255005715724,1.042965945897389e-10,0.01075745293150312,0.0053948486768794802
8.858668900917276e-06,0.8040288516182682,1.4612851146123985e-07,6.6472024999959114e-07,0.00031088020983907275,7.4806136538960929e-08,0.013303015767305311,0.0,0.0,0.0023547566828437654,0.044424129115247152,154.0,0.0,0.19102082256992337,1.0,18.894085789171108,0.0063131647452213391,1.4236805867562388e-08,0.0016008399735236189,0.0080711976340528714,0.088897135801373039,0.00031955911985074507,2.4417091743514155e-09,1.6086286474394901e-05,0.18882336427363708,5.2014793971286443e-12,0.20689928801473251,7.4257187884231481e-07,0.10335916810560442,0.015373358877958168,3.9987429278755719e-06,1.0903513996005331e-05,2.5884204826042674e-06,0.15122395835172292,0.00012714750764237644,0.0047975003524186547,0.036298328097388817,0.034317098146390439,2.8752341883475778e-06,1.7397675409880966e-13,5.9308153761295961e-11,5.185476835817684e-10,8.8030849585592191e-06,0.0024797008435722104,0.00034111254968644276,0.00026675557289992951,0.000121566394334593,0.0048775079837917162,1.0451811889115059e-10,0.011028331861924525,0.0055332701493360816
9.010042988439341e-06,0.80403041922014,1.4319723096717869e-07,6.7281961750479453e-07,0.00031213021371068091,7.5992658493123935e-08,0.013507462286227784,0.0,0.0,0.0023817637323054475,0.044841127563221297,154.0,0.0,0.18751324777474551,1.0,18.893514096088971,0.0061909270475209175,1.4085810046107661e-08,0.0015460333721117416,0.0078511734773959035,0.089038810920685968,0.00030860958753571409,2.3750706840163298e-09,1.5647263736281161e-05,0.19077722265069205,5.0232533249966589e-12,0.20743991016885979,7.1715675395463856e-07,0.10377910721897975,0.015341153999420201,3.9902376422674289e-06,1.1016362883896224e-05,2.5829149379527373e-06,0.15201320064055593,0.00012661339990375183,0.0047744369937227126,0.036478652938372602,0.034043941358638613,2.890240955346527e-06,1.6922862586708861e-13,5.9615761734385216e-11,5.1451685028035129e-10,8.764768595291254e-06,0.0024840948346074193,0.00034170909515052585,0.00026723052606092548,0.00012177961431618665,0.004944866626274887,1.0470421139177819e-10,0.011299082148035789,0.0056719734029812043
9.161417075961406e-06,0.804031965923236,1.4032281796040569e-07,6.8069816475769163e-07,0.00031329339720966004,7.7167272456587352e-08,0.013708999267402659,0.0,0.0,0.0024090649310789707,0.045251155159065019,154.0,0.0,0.18409690292490993,1.0,18.892954082533947,0.0060721044139690726,1.3937846491716702e-08,0.0014933746752453659,0.0076371870291442349,0.089162312206449365,0.00029808960522300726,2.3102643870177142e-09,1.522031171819893e-05,0.19271036619767259,4.8520190592265782e-12,0.20795591275585937,6.9273763919468227e-07,0.10418470649296967,0.015309928365496935,3.9819901554272817e-06,1.1128015229938974e-05,2.57757626866886e-06,0.15278081503893093,0.00012609661440457108,0.0047521267426777992,0.036650422900916385,0.03376974144916059,2.9048364816686383e-06,1.6461104514825317e-13,5.9914906874177956e-11,5.1046729283509902e-10,8.7252119121773237e-06,0.0024876745099432166,0.00034219372674659234,0.00026761780582245027,0.00012195292442398758,0.0050107252149432088,1.0485595237460535e-10,0.011569634987241961,0.0058109260450511417
9.312791163483471e-06,0.8040334918542326,1.3750426160760559e-07,6.8834850743646806e-07,0.00031437157870879934,7.8329937054307594e-08,0.013907647118921973,0.0,0.0,0.0024366588020859944,0.045654347372790616,154.0,0.0,0.18076850816574666,1.0,18.892405373601104,0.0059565645641107261,1.3792802783827618e-08,0.0014427667407677395,0.0074290515944457529,0.089268238561570137,0.00028797972364643428,2.2472334680211853e-09,1.4805056113544522e-05,0.19462320692131632,4.6874600231625268e-12,0.20844847167234404,6.6926948933264059e-07,0.10457652615188294,0.015279645725433718,3.9739909198479615e-06,1.123849483694698e-05,2.5723982945687217e-06,0.1535275386769889,0.00012559645420301006,0.0047305435177387688,0.036813978791586731,0.033494739325436382,2.9190347836764871e-06,1.6011996373339537e-13,6.0205878411558457e-11,5.064026815915937e-10,8.6844865989001033e-06,0.0024904647558929706,0.00034256987232646392,0.0002679200913918921,0.00012208754781554233,0.0050751082483134272,1.0497439158608514e-10,0.011839924327716817,0.0059500965101778438
9.464165251005536e-06,0.804034997156971,1.3474057384070136e-07,6.9576353356191894e-07,0.0003153665437002674,7.9480619572138916e-08,0.014103427824696464,0.0,0.0,0.0024645437748525259,0.046050834905997741,154.0,0.0,0.17752493639643979,1.0,18.89186761330641,0.0058441817248707836,1.3650572165896905e-08,0.0013941175194355565,0.007226588401894796,0.089357167900769266,0.00027826151325586324,2.1859235245631607e-09,1.440113851201646e-05,0.19651614164532896,4.5292762381180846e-12,0.20891870068148458,6.4670962081999136e-07,0.10495510114491978,0.01525027071760939,3.966230625704705e-06,1.1347824630441999e-05,2.5673749893235543e-06,0.15425407452321985,0.00012511224459190601,0.0047096613996294662,0.036969647752367517,0.033219157985359342,2.9328492281494026e-06,1.5575150533568959e-13,6.0488952175271344e-11,5.0232641866385023e-10,8.6426605359274443e-06,0.0024924897637731242,0.00034284086387871435,0.00026813998716883054,0.00012218467339570547,0.005138040831734479,1.0506054946205514e-10,0.012109886751488943,0.0060894540285176052
9.615539338527601e-06,0.8040364819903386,1.3203078808347427e-07,7.0293641753739798e-07,0.00031628004657757898,8.0619295551014308e-08,0.014296364794577682,0.0,0.0,0.0024927181780363852,0.046440743970592009,154.0,0.0,0.17436320423871077,1.0,18.891340463289794,0.0057348362581300123,1.3511053191782455e-08,0.0013473397324713194,0.0070296261339717952,0.089429658089043407,0.00026891750366400663,2.1262824386342735e-09,1.4008215553580517e-05,0.19838955279424608,4.3771833377442946e-12,0.20936765529274448,6.2501756188125775e-07,0.10532094250439795,0.015221768937766476,3.9587002187444052e-06,1.1456026703952334e-05,2.5625004920353807e-06,0.15496109349761109,0.00012464333360614582,0.0046894547786647473,0.037117743773616992,0.032943203880623953,2.9462925724394092e-06,1.5150195644017864e-13,6.0764391344927233e-11,4.9824165824713736e-10,8.5997980497557789e-06,0.0024937730588564591,0.00034300994113484065,0.00026828002575285945,0.00012224545705095448,0.0051995485757277676,1.051154183062223e-10,0.012379461359437254,0.0062289685941449872
9.766913426049666e-06,0.8040379465265413,1.2937395830784638e-07,7.0986063338039762e-07,0.00031711381365749376,8.1745948397879744e-08,0.014486482724755742,0.0,0.0,0.002521180234346151,0.046824196545529599,154.0,0.0,0.17128046367884645,1.0,18.890823601634001,0.0056284143081990565,1.3374149399034732e-08,0.0013023505909809936,0.0068380004942333854,0.089486247819388437,0.00025993111833823502,2.0682602118573778e-09,1.3625957842631897e-05,0.20024380912196316,4.2309115050145464e-12,0.20979633635079878,6.0415492322451427e-07,0.10567453860810752,0.015194106990134428,3.9513909119128412e-06,1.1563122361110889e-05,2.55776911477256e-06,0.15564923642142309,0.00012418909257023281,0.0046698984730530139,0.037258568194881929,0.032667068164365751,2.9593770016046141e-06,1.4736775456053759e-13,6.1032447386870426e-11,4.9415132524068485e-10,8.5559601569153078e-06,0.0024943375273626983,0.00034308025615461374,0.00026834267104956046,0.00012227102337127513,0.0052596575026668318,1.0513996350715929e-10,0.012648589663355485,0.0063686109369361062
9.918287513571731e-06,0.8040393909502725,1.2676915844865292e-07,7.1652996671200203e-07,0.00031786954373242088,8.2860569031058873e-08,0.014673807476410181,0.0,0.0,0.0025499280551627098,0.047201310606539877,154.0,0.0,0.16827399470634982,1.0,18.890316721818511,0.0055248074766522763,1.3239769022424346e-08,0.0012590715236843436,0.006651553823183067,0.089527457405507202,0.0002512866392376373,2.0118089182166491e-09,1.3254049636483997e-05,0.20207926636280465,4.0902048965999614e-12,0.21020569319083771,5.8408527012821546e-07,0.10601635631015865,0.015167252514654764,3.9442941947949247e-06,1.1669132153281527e-05,2.5531753486608432e-06,0.15631911573072355,0.0001237489159232941,0.0046509678063943721,0.037392410190821519,0.03239092776994839,2.972114160870168e-06,1.4334548486927713e-13,6.1293360364542984e-11,4.9005813130595813e-10,8.5112047623023137e-06,0.0024942054450376601,0.00034305487545297018,0.00026833032098484417,0.00012226246631825616,0.0053183939661332821,1.0513512460173526e-10,0.012917215488706781,0.0065083524996821128
9.999999999999997e-06,0.8040408154560145,1.2538437818964668e-07,7.2002209105552214e-07,0.00031824564718581838,8.3457245297065472e-08,0.014773774904585498,0.0,0.0,0.0025655643335561148,0.047402284710183283,154.0,0.0,0.16668186697185006,1.0,18.890047150686534,0.0054700134231720965,1.3168247652266542e-08,0.0012363935786219463,0.0065530078421994998,0.089543488157843909,0.00024675711691743055,1.9819728209307909e-09,1.3057485683737079e-05,0.20306236375655742,4.0164776406255566e-12,0.21041895375241884,5.735688965224218e-07,0.10619613399366866,0.015153080858371588,3.9405487944330019e-06,1.1725912491231156e-05,2.5507509187508336e-06,0.15667333669629574,0.00012351694562846754,0.0046410004430974998,0.03746185498148176,0.032241921962996897,2.978849356153014e-06,1.4121960214752086e-13,6.1431315125112145e-11,4.8784830760408588e-10,8.4866837286437262e-06,0.0024938523146814193,0.00034300245792073445,0.00026829331039320746,0.00012224404158554916,0.0053495391652268708,1.0512062339717205e-10,0.01306199314871739,0.0065838170951684691
1.0069661601093796e-05,0.8040408154560145,1.242154817232786e-07,7.2293852510902509e-07,0.00031854890599574857,8.3963155552120284e-08,0.014858365967753872,0.0,0.0,0.0025789596326245123,0.047572200342005946,154.0,0.0,0.16534119859603369,1.0,18.88981953182132,0.0054239125223709004,1.3107824733621424e-08,0.0012174279671646644,0.0064701347483568962,0.089553789525038105,0.00024296913005437319,1.9568824708474891e-09,1.2892187309129651e-05,0.20389626783681902,3.9548203935017254e-12,0.21059662650522251,5.6477402807315389e-07,0.10634684199308563,0.015141174199094064,3.9374018315291247e-06,1.1774075914530605e-05,2.5487138625688685e-06,0.15697131703371747,0.0001233222212107416,0.0046326386641850192,0.037519547245179759,0.032114946373103324,2.9845151854616511e-06,1.3943186358430076e-13,6.1547360206304439e-11,4.8596458928249684e-10,8.4655868634050378e-06,0.0024933984961836467,0.00034293678589891855,0.00026824531012913761,0.00012222085140734036,0.0053757845802331677,1.0510181630345138e-10,0.013185284884467761,0.0066481654171464642
1.0221035688615861e-05,0.8040422202465332,1.2171203946988537e-07,7.2908074810177776e-07,0.00031915354214084618,8.5053712907576019e-08,0.01504018606062779,0.0,0.0,0.0026082728330575214,0.047936976371527801,154.0,0.0,0.16247959101379761,1.0,18.889331753134424,0.0053256310660278021,1.2978233373884755e-08,0.0011773490886592833,0.0062935978233068807,0.089565729976989528,0.0002349644213917304,1.9034366606808968e-09,1.2540079605593154e-05,0.20569514506767381,3.824527359750455e-12,0.21096999128306684,5.4618835091737262e-07,0.10666642263843583,0.015115841799069061,3.9307058714465246e-06,1.187797279733927e-05,2.5443795099530131e-06,0.15760640070816623,0.00012290844878644518,0.0046148875614775795,0.03764024562018687,0.031839275385821007,2.99659073072307e-06,1.356237407182222e-13,6.1794666561090471e-11,4.8187302794082058e-10,8.4191587209113685e-06,0.0024919378013588166,0.00034272889471611401,0.00026808991209067968,0.00012214721573387621,0.0054318561469854573,1.0504092943999071e-10,0.013452746031236607,0.0067880224930836237
1.035727236738572e-05,0.8040434678758115,1.195011714666792e-07,7.3437671117108247e-07,0.0003196351608519145,8.6024938936745467e-08,0.015201506517713324,0.0,0.0,0.0026348936322656436,0.04826013629116236,154.0,0.0,0.15996304417925972,1.0,18.88890057900662,0.005239334683945252,1.2863547337063958e-08,0.0011425602003500577,0.0061387731286500821,0.089564559983669398,0.00022801648391686786,1.856566200748494e-09,1.2231291134548041e-05,0.20729890330319869,3.7114354422193517e-12,0.21129167046689509,5.3005577196649009e-07,0.10694505947030884,0.015093656268196457,3.9248410897994216e-06,1.1970600217502479e-05,2.5405831862966331e-06,0.15816378443662973,0.00012254665786914749,0.0045993869308267495,0.037743580469153229,0.03159155288102955,3.0071888789950141e-06,1.3228412495408741e-13,6.2011693426411014e-11,4.7819410345099301e-10,8.3767217718608312e-06,0.0024900812412256812,0.00034246735489532905,0.00026789170475945742,0.00012205440144917602,0.0054812150220452461,1.0496326936811546e-10,0.013692899830873007,0.0069139096621381171
1.0493509046155577e-05,0.8040446998644929,1.1732966399269386e-07,7.3944914751818389e-07,0.0003200587237698641,8.6986443222280028e-08,0.015360653550116064,0.0,0.0,0.0026617389691241809,0.048578507001133649,154.0,0.0,0.15750057255588173,1.0,18.888476626992109,0.0051550138373615923,1.2750647749943066e-08,0.0011089373922779601,0.0059876913501443804,0.089552444935487072,0.00022130164012697408,1.810830702590743e-09,1.1929979934165577e-05,0.20888846656064664,3.6021376019804724e-12,0.21160034118283133,5.1446392294446831e-07,0.10721548010153131,0.015072030768993381,3.9191237872729719e-06,1.206240772297119e-05,2.5368823271492842e-06,0.1587081134598011,0.00012219452272367012,0.0045843198961211529,0.037842086157875064,0.031344290160512503,3.0175388017694019e-06,1.2902537752969039e-13,6.2223616454308349e-11,4.74519996880031e-10,8.3337034043185577e-06,0.0024877264595125604,0.0003421373864824912,0.00026763985464882238,0.00012193718793565228,0.0055295469489544018,1.048645913945394e-10,0.01393248568526196,0.00703979217298381
1.0629745724925435e-05,0.8040459163745629,1.1519690435149681e-07,7.4429472755773069e-07,0.00032042537620637399,8.7938242352590204e-08,0.015517649040539894,0.0,0.0,0.0026888070066094843,0.048892162486997993,154.0,0.0,0.15509057889743605,1.0,18.888059718933139,0.0050726058613737111,1.2639481732583163e-08,0.0010764359918390841,0.0058402575296288405,0.089529706599142236,0.00021481095056809913,1.7662012940147826e-09,1.1635955790824751e-05,0.21046405417531083,3.4964883311058071e-12,0.21189654189289797,4.9939208876488021e-07,0.10747795924167847,0.015050945473597295,3.9135487532028695e-06,1.2153407984807959e-05,2.5332735596034278e-06,0.159239749362522,0.0001218516815177928,0.00456967079066334,0.037935935242122201,0.031097575472933802,3.0276473744362556e-06,1.2584544124257053e-13,6.243057743433128e-11,4.708520735341118e-10,8.2901367080031978e-06,0.0024848877642713609,0.0003417409590118878,0.00026733590199117392,0.00012179627762104948,0.0055768716136094685,1.0474549900128934e-10,0.014171469920885967,0.0071656515171617269
