Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335)
1.119323969341199e-07,0.6212531897948078,5.213814018547438e-06,3.448598123061079e-07,2.973455724384024e-05,6.4944917470661663e-09,2.5698556753371562e-05,0.0,0.0,0.0019591344340827211,0.0010519716979589539,154.0,0.0,0.665894833057318,1.0,18.991868412414046,0.014386771741866349,6.7071301416992315e-07,0.027062270542593466,0.053029600209315672,0.067077152792984915,0.0027194369646815239,1.2894940825025729e-08,8.3040620062934731e-05,0.1161811568295416,2.8875693089165814e-11,0.019414798545368015,3.6913859837440652e-05,0.026057439637484504,0.023649851366185689,5.5677980191802808e-06,1.2127255240002124e-05,3.3664571568632129e-06,0.0057322024330959606,6.0556794309978368e-05,0.00050990727382592394,0.00062682443388063129,0.0022450936681997795,3.1270530505870411e-07,6.1382104712925777e-13,5.5590261066938894e-12,1.7241639532676054e-10,2.8277381258498381e-06,4.3308892658121208e-05,2.707025373066997e-06,6.7761553218003644e-06,9.0987880584360823e-07,8.4757894779515495e-07,3.9710443751254606e-12,1.6521943913147792e-06,4.0770120896909123e-06,6.8331566607810016e-06,3.3386195175900081e-08,3.3523813301684825e-09,1.9944210763836076e-11,6.0846611852598002e-11,1.6751263487438665e-07,5.0122464803086909e-17,2.879325526189283e-17,5.2866189261906196e-08,1.1606430599448792e-12,4.5498077293453012e-08
1.1335336243970689e-07,0.62125439251615,5.2536751583632307e-06,3.5314024231513318e-07,3.05864311736841e-05,6.7446143029228928e-09,2.6884368531340389e-05,0.0,0.0,0.0019806516725162826,0.0010868617524677051,154.0,0.0,0.66267620583570508,1.0,18.991764931786818,0.014504194284582377,6.6789131514438538e-07,0.027013417131596856,0.053313874366172506,0.067737912553211002,0.0027145133022119048,1.2963970605202423e-08,8.3485164172051866e-05,0.1174077291974439,2.8823412354508927e-11,0.019763626415553584,3.6847688757772673e-05,0.026493809677674906,0.023980740569330673,5.6456565205394395e-06,1.2256050021125218e-05,3.4135329944352632e-06,0.005878558245261907,6.2345793327872525e-05,0.00053178644186500706,0.000655707712073578,0.0022940398124801373,3.2070330984595562e-07,6.1710703584998792e-13,5.7008472635289807e-12,1.7619455962456263e-10,2.8947498388768131e-06,4.4970691973985854e-05,2.8109756225800924e-06,7.0398361648260047e-06,9.4553242337327024e-07,8.9760479476681534e-07,4.1255698263274024e-12,1.7464604825128155e-06,4.3300242963295162e-06,6.9008889451692494e-06,3.5221189347582172e-08,3.5366809245970536e-09,2.1040400804739155e-11,6.4406462917190051e-11,1.7732092569708209e-07,5.2877983649876401e-17,3.0376185348138526e-17,5.6672022413023337e-08,1.2441976900186728e-12,4.8923342754237276e-08
1.1477432794529387e-07,0.621255589101553,5.2927361025061632e-06,3.6147533467487715e-07,3.1444352900300127e-05,6.9995731297324027e-09,2.8102681880641594e-05,0.0,0.0,0.0020018189251670157,0.0011222310551390515,154.0,0.0,0.65947842989496908,1.0,18.991661643118142,0.014620317073844138,6.6508802790017111e-07,0.026960686872655633,0.053591350083826851,0.068394694750071539,0.0027092000608907561,1.3031346507943361e-08,8.3919057557938024e-05,0.11862914193795968,2.8766994967843698e-11,0.02011260511142406,3.6776214904338115e-05,0.026929365198321491,0.024308259499867837,5.7227205465899831e-06,1.238430251743826e-05,3.4601284687636252e-06,0.0060261692769614829,6.4143268855513182e-05,0.00055415143008462038,0.00068536982369666005,0.0023430118078114587,3.2877013749731413e-07,6.2031429619474701e-13,5.843882415043574e-12,1.7997546418790992e-10,2.9620034940928996e-06,4.6666983487271335e-05,2.9170853122761176e-06,7.3090941132375226e-06,9.8194698489714812e-07,9.4969385448476249e-07,4.2833636411224312e-12,1.8445377931678401e-06,4.593804164701075e-06,6.9682134385927302e-06,3.7122576375554144e-08,3.7276501315094739e-09,2.2176252796759823e-11,6.8106853200278298e-11,1.8751684225736734e-07,5.573322188542436e-17,3.2016400043714248e-17,6.0682782401260701e-08,1.3322513588363709e-12,5.2547337897368964e-08
1.1619529345088085e-07,0.6212567793528455,5.3310102015102936e-06,3.6986364954485771e-07,3.2308013423036435e-05,7.2593348750898875e-09,2.9353612683470749e-05,0.0,0.0,0.0020226382994349389,0.0011580708724504959,154.0,0.0,0.65630133774659494,1.0,18.991558553811224,0.014735150638685355,6.6230300162555763e-07,0.02690421694581609,0.053862129848575288,0.069047524894732398,0.0027035110397395506,1.309709350291155e-08,8.4342461016986495e-05,0.11984542866507507,2.8706587451789346e-11,0.020461683977252735,3.6699625752204097e-05,0.027364044571424381,0.024632356744187633,5.798978019806094e-06,1.2512016264171099e-05,3.5062362771953561e-06,0.0061750065674896215,6.5948147905955928e-05,0.00057699712713812326,0.00071581175013081218,0.0023919948745201865,3.3690420308388787e-07,6.2344401688567608e-13,5.9881034871786883e-12,1.8375797460324416e-10,3.0294806337173695e-06,4.8397692343721319e-05,3.0253497747052409e-06,7.5839186980221679e-06,1.0191211598376812e-06,1.0038899810614412e-06,4.4444196843386591e-12,1.94651072362311e-06,4.8685625899504048e-06,7.0351327579791133e-06,3.9091223075321463e-08,3.9253760237237413e-09,2.3352284564725008e-11,7.1950083997467526e-11,1.9810674656791401e-07,5.8689481361706617e-17,3.3714647208017445e-17,6.4905268606769925e-08,1.4249533425345084e-12,5.6377828270013843e-08
1.1761625895646783e-07,0.6212579630825856,5.3685106981398671e-06,3.783037721914895e-07,3.3177108970818559e-05,7.5238648778958448e-09,3.0637261254030818e-05,0.0,0.0,0.0020431121264471008,0.0011943724195803888,154.0,0.0,0.65314476314166803,1.0,18.991455671064983,0.014848705423202841,6.5953608648482613e-07,0.026844141122970355,0.054126315121805643,0.069696428298528165,0.0026974596945896373,1.3161236309934163e-08,8.475553371540573e-05,0.12105662271796308,2.8642332687829362e-11,0.020810813733213036,3.6618104120988023e-05,0.027797788359544835,0.024952984830992442,5.8744177912347296e-06,1.2639194767661079e-05,3.5518496784311275e-06,0.006325041315832035,6.7759369788403375e-05,0.00060031802202917142,0.00074703398564370058,0.002440974624027206,3.4510393032216962e-07,6.2649737474544073e-13,6.1334825619064625e-12,1.8754098615823189e-10,3.0971632004137312e-06,5.016273214987687e-05,3.1357636194154112e-06,7.8642975377296936e-06,1.0570533535172683e-06,1.0602366695939403e-06,4.6087307000545486e-12,2.0524634443750698e-06,5.1545061601590091e-06,7.1016494997609066e-06,4.1127962979082172e-08,4.1299423273403345e-09,2.4568994050644834e-11,7.5938390459357627e-11,2.090968183408651e-07,6.174801389291711e-17,3.5471645955838692e-17,6.9346314061065535e-08,1.5224536560461207e-12,6.0422704024130178e-08
1.190372244620548e-07,0.6212591401137652,5.4052507157111297e-06,3.8679431285250738e-07,3.4051341213256526e-05,7.7931272579611029e-09,3.1953712667284924e-05,0.0,0.0,0.0020632429451065302,0.0012311268717957926,154.0,0.0,0.65000854108234718,1.0,18.991353001873829,0.014960991787215362,6.5678713459923836e-07,0.02678058982862842,0.054384006326724493,0.070341430074460753,0.00269105914415705,1.3223799396600733e-08,8.5158433250708327e-05,0.12226275716302651,2.8574369968814642e-11,0.021159946446767813,3.6531828257689213e-05,0.028230539261212953,0.025270100129605507,5.9490296155350882e-06,1.2765841505566322e-05,3.5969624779282911e-06,0.0064762448957558141,6.9575887540245559e-05,0.00062410821785832866,0.00077903654585393073,0.0024899370571885644,3.5336775240465092e-07,6.2947553423826954e-13,6.2799918917202549e-12,1.9132342372080127e-10,3.1650335380742823e-06,5.1962005336915251e-05,3.2483207557459475e-06,8.1502163975130339e-06,1.0957417152421307e-06,1.1187770316559266e-06,4.7762883462002044e-12,2.1624798574999715e-06,5.4518370089543737e-06,7.167766240028294e-06,4.3233596134621724e-08,4.3414294020754162e-09,2.582685919368928e-11,8.0073940396219669e-11,2.2049305166670547e-07,6.4910020961420518e-17,3.7288086488434186e-17,7.401277945087153e-08,1.6249029214590031e-12,6.4689976260371692e-08
1.2045818996764179e-07,0.6212603102795262,5.4412432476575546e-06,3.9533390657659228e-07,3.4930417446906631e-05,8.0670850025431711e-09,3.3303037098306804e-05,0.0,0.0,0.0020830334868022584,0.001268325375298883,154.0,0.0,0.64689250783196284,1.0,18.99125055302785,0.0150720200069227,6.5405599856539424e-07,0.026713690200555352,0.054635302836633502,0.070982555138709338,0.0026843221762022462,1.3284806972190213e-08,8.5551315528351949e-05,0.12346386479596262,2.8502835078727325e-11,0.021509035504471242,3.6440971919503764e-05,0.028662242057315379,0.025583662747668639,6.022804128245415e-06,1.2891959927081236e-05,3.6415690134762533e-06,0.0066285888700074952,7.1396669268612026e-05,0.00064836144590622196,0.00081181897673745292,0.0025388685621677205,3.616941127814718e-07,6.3237964788766544e-13,6.4276039134327165e-12,1.9510424159294334e-10,3.2330743919827221e-06,5.3795403521691988e-05,3.3630144154443786e-06,8.4416592477765565e-06,1.135184146336173e-06,1.1795537717944096e-06,4.9470832289220609e-12,2.276643559211771e-06,5.7607526804303489e-06,7.2334855346830674e-06,4.5408888970893262e-08,4.559914227302829e-09,2.7126337849392131e-11,8.4358833242942492e-11,2.3230125213567061e-07,6.8176653509063099e-17,3.9164629973656461e-17,7.8911547162038472e-08,1.7324522372534818e-12,6.9187773310419319e-08
1.2187915547322877e-07,0.6212614734228681,5.4765011482511185e-06,4.0392121304041209e-07,3.5814050757825724e-05,8.34570004981182e-09,3.4685290170823483e-05,0.0,0.0,0.0021024866607681947,0.0013059590575421895,154.0,0.0,0.64379650092380436,1.0,18.991148331113195,0.01518180027556461,6.5134253174541899e-07,0.026643566150309175,0.054880302964405263,0.071619828212148517,0.002677261253666836,1.3344282987277892e-08,8.5934334747839454e-05,0.12465997814384384,2.8427860358402181e-11,0.021858035584185594,3.6345704456489892e-05,0.02909284355846193,0.025893636428409719,6.0957328213637349e-06,1.3017553453153914e-05,3.6856641404945801e-06,0.0067820450036478411,7.3220699401958176e-05,0.00067307108000664066,0.00084538036413347106,0.002587755911875034,3.7008146589462816e-07,6.3521085598334731e-13,6.5762912611406336e-12,1.9888242332220481e-10,3.3012689083958472e-06,5.5662807864584545e-05,3.4798371750879576e-06,8.7386083223636702e-06,1.1753783081152194e-06,1.2426091650288286e-06,5.1211049366857959e-12,2.3950378035586855e-06,6.0814460061946788e-06,7.2988099195935596e-06,4.7654574226157872e-08,4.7854703946697256e-09,2.8467867747051888e-11,8.8795099179238821e-11,2.4452703438818225e-07,7.1549011826769381e-17,4.1101908482530553e-17,8.4049515375158505e-08,1.8452530486753472e-12,7.3924336966402874e-08
1.2330012097881575e-07,0.6212626293963608,5.5110371243977182e-06,4.1255491634516621e-07,3.6701960161560739e-05,8.6289333692527397e-09,3.6100513313605878e-05,0.0,0.0,0.002121605540077742,0.0013440190370236802,154.0,0.0,0.64072035916866199,1.0,18.991046342512778,0.015290342704079352,6.4864658982370888e-07,0.026570338423703127,0.05511910395309344,0.072253273821873756,0.0026698885206981457,1.3402251133274388e-08,8.6307643513904787e-05,0.12585112946721344,2.8349574751366712e-11,0.022206902627716817,3.6246190893964385e-05,0.029522292553328802,0.02619998844765031,6.1678080175300345e-06,1.3142625476705315e-05,3.7292432171927015e-06,0.0069365852765485916,7.5046979852525113e-05,0.00069823015116432649,0.00087971934370786571,0.0026365862610054818,3.7852827786623453e-07,6.3797028596263033e-13,6.7260267781589546e-12,2.0265698147771235e-10,3.3696006335836027e-06,5.756408942378458e-05,3.5987809782793891e-06,9.0410441762207602e-06,1.2163216297926796e-06,1.3079850353475093e-06,5.2983420740724363e-12,2.5177454672612215e-06,6.4141049943274615e-06,7.3637419107503815e-06,4.9971350935071736e-08,5.0181681075505605e-09,2.9851866482282619e-11,9.3384698399906428e-11,2.5717582008001466e-07,7.5028145546374699e-17,4.3100524984546651e-17,8.9433592223856667e-08,1.9634570194848852e-12,7.8908018665795299e-08
1.2472108648440273e-07,0.6212637780618671,5.5448637284289644e-06,4.212337247945785e-07,3.7593870721704771e-05,8.9167450390279011e-09,3.7548734123435985e-05,0.0,0.0,0.0021403933482600362,0.0013824964325736765,154.0,0.0,0.63766392266118477,1.0,18.990944593407406,0.015397657321761425,6.459680289473244e-07,0.026494124660940432,0.055351801967999659,0.07288291630273401,0.0026622158087498925,1.3458734836064575e-08,8.6671392697369628e-05,0.12703735076219619,2.8268103885780074e-11,0.022555593813869276,3.6142592014634344e-05,0.029950539757975361,0.026502689510713429,6.2390228474469093e-06,1.3267179362849804e-05,3.772302090083077e-06,0.0070921818950799116,7.6874531090736367e-05,0.00072383136237357524,0.00091483411133288389,0.0026853471427064545,3.8703302714238429e-07,6.4065905303280115e-13,6.8767835283806243e-12,2.0642695741301389e-10,3.438053512364973e-06,5.9499109505705191e-05,3.7198371575956691e-06,9.3489457424795753e-06,1.2580113163085441e-06,1.375722735195355e-06,5.4787822952235594e-12,2.6448490156944646e-06,6.7589127300047358e-06,7.4282840044228741e-06,5.2359884473646143e-08,5.2580741851650793e-09,3.1278731543191348e-11,9.8129520529809514e-11,2.7025283624716219e-07,7.8615053702195041e-17,4.5161053383047013e-17,9.5070690026080203e-08,2.087215905308252e-12,8.4147275639872945e-08
1.261420519899897e-07,0.6212649192902621,5.5779933518171241e-06,4.2995637065617147e-07,3.8489513648146196e-05,9.2090943203199699e-09,3.9029966733441991e-05,0.0,0.0,0.002158853446523148,0.0014213823721460591,154.0,0.0,0.6346270327851139,1.0,18.990843089777023,0.015503754076918267,6.4330670567184813e-07,0.026415039456446486,0.055578492089794478,0.07350877979886912,0.0026542546426728663,1.3513757256483633e-08,8.7025731395040291e-05,0.12821867376261897,2.8183570144411682e-11,0.022904067531920074,3.6035064440356645e-05,0.030377537766130221,0.026801713649395958,6.3093712257487443e-06,1.339121844911703e-05,3.8148370792697883e-06,0.0072488073030185689,7.8702393132849713e-05,0.00074986710359526939,0.00095072243384274275,0.0027340264649074126,3.9559420509413762e-07,6.432782600133037e-13,7.0285348069419078e-12,2.1019142099317264e-10,3.5066118861755757e-06,6.1467720011190033e-05,3.8429964562794245e-06,9.6622903889051251e-06,1.3004443560742357e-06,1.445863125944739e-06,5.6624123369244948e-12,2.7764304700158056e-06,7.1160472875150844e-06,7.4924386773161034e-06,5.4820806657998986e-08,5.5052520721060375e-09,3.274884036969943e-11,1.0303138417785406e-10,2.8376311405494651e-07,8.2310684873483277e-17,4.7284038597062477e-17,1.0096771959804974e-07,2.2166814288037939e-12,8.9650667033530748e-08
1.275630174955767e-07,0.6212660529611527,5.6104382197451767e-06,4.387216099075388e-07,3.9388626376131156e-05,9.5059397286959359e-09,4.0544212185649927e-05,0.0,0.0,0.0021769893215691691,0.0014606680011265084,154.0,0.0,0.63160953221744687,1.0,18.990741837402151,0.01560864283752559,6.4066247930795981e-07,0.02633319441850239,0.055799268308531283,0.074130888265249592,0.0026460162466382252,1.3567341292193372e-08,8.7370807104194769e-05,0.12939512994213989,2.8096092701303474e-11,0.023252283355515681,3.5923760713390827e-05,0.03080324100044194,0.027097038119158878,6.378847824476581e-06,1.3514746045674843e-05,3.8568449635515792e-06,0.0074064341917006882,8.0529626443458075e-05,0.00077632946685156313,0.0009873816601258037,0.0027826125063376132,4.0421031657710237e-07,6.4582899646783076e-13,7.1812541498349402e-12,2.1394947028842365e-10,3.5752604907012132e-06,6.3469763777257408e-05,3.9682490496489144e-06,9.9810539736607982e-06,1.3436175286263535e-06,1.5184465593392167e-06,5.8492180512901058e-12,2.9125713754338773e-06,7.4856816533741976e-06,7.5562083867283013e-06,5.7354715892563005e-08,5.7597618541917983e-09,3.4262550442573983e-11,1.0809203662414715e-10,2.9771148791547531e-07,8.611593742144083e-17,4.9469996697443064e-17,1.0713158465987671e-07,2.3520051568410428e-12,9.5426850003929687e-08
1.2898398300116367e-07,0.6212671789626101,5.6422103864672142e-06,4.4752822196921691e-07,4.029095262723264e-05,9.807239102532089e-09,4.2091458806677574e-05,0.0,0.0,0.0021948045739853361,0.0015003444901713076,154.0,0.0,0.6286112649315907,1.0,18.990640841865748,0.015712333391881109,6.3803520969612249e-07,0.02624869822839954,0.056014223519044712,0.074749265469221421,0.0026375115501219124,1.361950957067713e-08,8.7706765570798735e-05,0.1305667505163868,2.8005787604639039e-11,0.023600202016989986,3.5808829377178053e-05,0.031227605664688424,0.027388643296674047,6.4474480509672548e-06,1.363776543555304e-05,3.8983229660782363e-06,0.0075650355094466284,8.2355312754577777e-05,0.00080321026139899062,0.0010248087325149798,0.0028310939122587692,4.1287988045109541e-07,6.4831233953649264e-13,7.3349153430559958e-12,2.1770023126675579e-10,3.6439844531099877e-06,6.5505074914131692e-05,4.0955845662076174e-06,1.0305210900346639e-05,1.3875274121831954e-06,1.5935128598992833e-06,6.0391844380098767e-12,3.0533527706152405e-06,7.8679836602215384e-06,7.6195955707086096e-06,5.9962177367157904e-08,6.021660278001145e-09,3.5820199400251603e-11,1.1331315363459166e-10,3.1210259495713154e-07,9.0031659781288649e-17,5.1719415074660939e-17,1.1356917634119847e-07,2.4933383798751245e-12,1.0148457580513427e-07
1.3040494850675065e-07,0.6212682971909037,5.6733217313980594e-06,4.5637500942565091e-07,4.1196242453301749e-05,1.0112949668548262e-08,4.3671682585556724e-05,0.0,0.0,0.0022123029071950406,0.0015404030425904987,154.0,0.0,0.62563207619955863,1.0,18.990540108555141,0.015814835449256413,6.3542475653585496e-07,0.026161656699104318,0.056223449517292121,0.075363934992051296,0.00262875119390999,1.3670284450092025e-08,8.8033750701178956e-05,0.13173356644510092,2.7912767853605358e-11,0.023947785382101832,3.5690415056573352e-05,0.031650589696938639,0.02767651257787335,6.5151680245994104e-06,1.3760279874867822e-05,3.9392687398529629e-06,0.0077245844702885395,8.417855580324622e-05,0.00083050102894243578,0.0010630001984391444,0.0028794596899411429,4.2160143006137332e-07,6.5072935400115252e-13,7.4894924312350839e-12,2.214428574574088e-10,3.7127692889140542e-06,6.7573479137325002e-05,4.2249921084489173e-06,1.0634734172271019e-05,1.4321703910984452e-06,1.6711013082779677e-06,6.2322956761549844e-12,3.1988551582253821e-06,8.263115931165279e-06,7.6826026482150754e-06,6.2643723299251833e-08,6.2910007745064376e-09,3.742210518383181e-11,1.1869633939682897e-10,3.2694087482963757e-07,9.4058650815619785e-17,5.4032752641804376e-17,1.2028736779453205e-07,2.6408319936862347e-12,1.0783268586557172e-07
1.332468795179246e-07,0.6212705099524469,5.7336085820852518e-06,4.7418443491084827e-07,4.3014744804053202e-05,1.0737430592276943e-08,4.6930906160172417e-05,0.0,0.0,0.0022463640826971228,0.0016216313542018693,154.0,0.0,0.61973032198268152,1.0,18.990339449195211,0.016016312518912341,6.3025375178110697e-07,0.025980346881645629,0.056625075551932136,0.076582244398225252,0.0026105046567069645,1.3767742113537082e-08,8.8661368473074559e-05,0.13405290693834748,2.7719021348054088e-11,0.024641799205844861,3.5443696843562006e-05,0.032492256017119442,0.028240991525775805,6.6479550944535782e-06,1.4003806793054532e-05,4.0195562746735335e-06,0.0080464195519570382,8.7814240823865322e-05,0.00088627740335106239,0.0011416605980766846,0.0029758021703787433,4.3919469483810462e-07,6.5536858949872853e-13,7.8012918073189433e-12,2.289004551396918e-10,3.8504655624906972e-06,7.1808829673945256e-05,4.48997717161434e-06,1.1309765081474648e-05,1.5236402467719594e-06,1.8339989607625024e-06,6.6278855062256995e-12,3.5043420752985892e-06,9.0924954712816909e-06,7.80748606513149e-06,6.8231034368315113e-08,6.8522053204506204e-09,4.0759861599068873e-11,1.2995497672207703e-10,3.5797572606558421e-07,1.0244938932055673e-16,5.8852880234348286e-17,1.3459292153958484e-07,2.9549013183635899e-12,1.2143585183241768e-07
