Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438)
2.1177902570872517e-08,0.3575845504979843,9.3725100993298756e-11,2.9558099606202036e-13,2.532199687847492e-13,2.2246718614564203e-17,4.2869611004592526e-14,0.0,0.0,2.2093042415164773e-06,3.7288951318783665e-09,154.0,0.0,0.99815107832050409,1.0,18.999546827990265,0.00015116349482503132,1.8851225709968402e-09,0.00036703001482269484,0.00080569341756725184,2.570959650781626e-05,0.00044475158875825668,9.2652802521096538e-10,6.2050514032960754e-06,2.5652923904117238e-05,1.1559856197658401e-11,2.0150170102216596e-05,5.3936071964987685e-08,9.5434656813996781e-07,9.5294698043476938e-07,8.2518383620516995e-10,6.3656504366403988e-10,5.7287868715191908e-10,1.5536791891123569e-06,2.5580424139062448e-13,2.533214526969252e-13,2.5346522665440283e-13
2.1934868002675124e-08,0.35758451767569377,9.8297319592769087e-11,3.2198674647769255e-13,2.7433560623769544e-13,2.5963580760928687e-17,4.8249056292872104e-14,0.0,0.0,2.3692383109005726e-06,4.2883552155519071e-09,154.0,0.0,0.99808444570403221,1.0,18.999530533657229,0.00015652771312997486,1.8850043700741086e-09,0.00038000802194226787,0.00083436264389149791,2.6627632579972231e-05,0.00046066447698130917,9.5949621054667386e-10,6.4258655347617353e-06,2.6569042715193012e-05,1.1973459444568062e-11,2.1613304579267211e-05,5.5897269373672566e-08,1.0251663375785825e-06,1.0236627029807242e-06,8.8641864657978354e-10,6.6489658238726281e-10,6.1539248569627772e-10,1.6710096355279057e-06,3.0561223830398131e-13,3.0297116556643394e-13,3.0314938733645964e-13
2.269183343447773e-08,0.3575844848685928,1.0289483856408311e-10,3.4965387482699873e-13,2.962829298318878e-13,3.0134721418159041e-17,5.4069978911652382e-14,0.0,0.0,2.5347094303222166e-06,4.9084137108482508e-09,154.0,0.0,0.99801777621530163,1.0,18.999514238631548,0.00016188925988922266,1.8848860989800558e-09,0.00039298210392804911,0.00086302222192225929,2.7545603467046765e-05,0.00047657253114875023,9.9245325001862213e-10,6.6466050152830675e-06,2.748510418973706e-05,1.2386937046084653e-11,2.3127484245024871e-05,5.7857873655043232e-08,1.098514855121301e-06,1.0969034242864775e-06,9.4983987971663334e-10,6.9325797920995198e-10,6.5942432924308894e-10,1.792915179393081e-06,3.6286430484694668e-13,3.601146693230856e-13,3.6033395770355278e-13
2.3448798866280337e-08,0.3575844520766982,1.0751521342095907e-10,3.7858903981632135e-13,3.1905245237799274e-13,3.4796283651585014e-17,6.0349599321495105e-14,0.0,0.0,2.705711317606845e-06,5.5932750606323215e-09,154.0,0.0,0.99795106993849847,1.0,18.999497942924201,0.00016724813605238704,1.8847677578733809e-09,0.0004059522539972964,0.00089167207562711485,2.8463509135435724e-05,0.00049247574295616526,1.0253990562097773e-09,6.8672692593593163e-06,2.8401108299879404e-05,1.2800288786362206e-11,2.4692685058034619e-05,5.9817883782587517e-08,1.1743913552207635e-06,1.1726683750740527e-06,1.0154468644238183e-09,7.2164416012112429e-10,7.0497375178160833e-10,1.9194272649933367e-06,4.2835899399168616e-13,4.2556915229145457e-13,4.2583710620824947e-13
2.4205764298082944e-08,0.35758441930002666,1.1215621765149176e-10,4.0879826004280884e-13,3.4263428235675713e-13,3.9985788575363215e-17,6.7104959496814522e-14,0.0,0.0,2.8822375421594799e-06,6.347281580401509e-09,154.0,0.0,0.99788432695791729,1.0,18.999481646546183,0.0001726043425691297,1.8846493469129858e-09,0.00041891846535739401,0.0009203121289736324,2.9381349551612592e-05,0.00050837410408706017,1.0583335417034373e-09,7.0878576814919242e-06,2.9317055017015917e-05,1.3213514449240779e-11,2.6308882839010541e-05,6.1777298730883601e-08,1.252795071003884e-06,1.2509567844050184e-06,1.0832389280727234e-09,7.5005086452434275e-10,7.5204028630358117e-10,2.0505773887499156e-06,5.0294893480991695e-13,5.0020900314219931e-13,5.0053430658689268e-13
2.496272972988555e-08,0.35758438653859476,1.1681582316923864e-10,4.4028697118604872e-13,3.6701819007345991e-13,4.5742128797307326e-17,7.4352915060156178e-14,0.0,0.0,3.0642815253450442e-06,7.1749130970611647e-09,154.0,0.0,0.9978175473579608,1.0,18.999465349508498,0.00017795788038916231,1.8845308662579795e-09,0.00043188073120594051,0.00094894230593032169,3.0299124682128594e-05,0.00052426760621296961,1.0912566190843287e-09,7.3083696961918804e-06,3.0232944311938718e-05,1.3626613818249274e-11,2.7976053270893062e-05,6.3736117472709245e-08,1.3337252342728315e-06,1.3317678796705608e-06,1.1532153965894444e-09,7.7847451496039537e-10,8.0062346479729019e-10,2.1863970986575629e-06,5.875424610857074e-13,5.849677232918709e-13,5.8536025747537679e-13
2.647666059349076e-08,0.3575843210615162,1.2618361674618884e-10,5.0712199011447033e-13,4.1814996687611559e-13,5.9117704009383352e-17,9.0393067587287194e-14,0.0,0.0,3.4448957152122259e-06,9.0696557516982082e-09,154.0,0.0,0.99768387863806962,1.0,18.999432753498322,0.00018865695373819816,1.8842936965015805e-09,0.00045779339911038749,0.0010061727265587039,3.2134478952772165e-05,0.00055604000007677566,1.1570681998604522e-09,7.7491621614297241e-06,3.2064550515888935e-05,1.4452432807233093e-11,3.1463214130631914e-05,6.7651962216555339e-08,1.5031618238444069e-06,1.5009550291443824e-06,1.299718844640447e-09,8.3536116409211966e-10,9.0233787659142669e-10,2.4721717233550752e-06,7.9066177533562116e-13,7.8888279308437584e-13,7.8944482759851052e-13
2.799059145709597e-08,0.35758425564559615,1.3560570122940498e-10,5.7912778639963432e-13,4.7236130825130156e-13,7.5261332338991821e-17,1.0860095252770452e-13,0.0,0.0,3.8474983121551331e-06,1.1316077695378914e-08,154.0,0.0,0.99755006445618455,1.0,18.999400154982212,0.00019934536369821076,1.884056249881098e-09,0.00048369020309913918,0.0010633627293155734,3.3969571681334602e-05,0.00058779285768462272,1.222833099286371e-09,8.1896419716319402e-06,3.3895926669744059e-05,1.527774401543068e-11,3.5153970347591327e-05,7.1565409752722837e-08,1.6826949517944134e-06,1.6802236087417943e-06,1.454951786668658e-09,8.9228540111262824e-10,1.0101132227155831e-09,2.7770045328545764e-06,1.0461587517808657e-12,1.0460371501869546e-12,1.0468257153974762e-12
2.950452232070118e-08,0.35758419029096866,1.4507136885636324e-10,6.5633161817895772e-13,5.2956360887217605e-13,9.4532864641163143e-17,1.2910416860659186e-13,0.0,0.0,4.2720313977931161e-06,1.3954929520260233e-08,154.0,0.0,0.99741610549135318,1.0,18.999367554049087,0.00021002311786875256,1.8838185276766437e-09,0.00050957108840992684,0.0011205117060808605,3.5804402603034032e-05,0.00061952611198910095,1.2885506182039412e-09,8.6298044439844057e-06,3.5727072527327106e-05,1.6102545700164907e-11,3.9048122431691111e-05,7.5476451803208338e-08,1.8723184246549572e-06,1.8695673761600631e-06,1.6189087769298456e-09,9.4923398576602147e-10,1.1239457221719656e-09,3.1011497093663833e-06,1.3634685691712262e-12,1.3662213975891207e-12,1.3673079296339972e-12
3.101845318430639e-08,0.3575841249977677,1.545717255419661e-10,7.3875539849553118e-13,5.89667324154763e-13,1.1731347903396773e-16,1.5202694733635268e-13,0.0,0.0,4.7184347236419682e-06,1.7029124964521251e-08,154.0,0.0,0.99728200242428922,1.0,18.999334950788203,0.00022069022385023016,1.8835805311714866e-09,0.00053543600013266637,0.0011776190488422692,3.7638971454341633e-05,0.00065123969576197491,1.3542200575844849e-09,9.0696448965397859e-06,3.755798783984159e-05,1.6926836114058677e-11,4.3145468694577853e-05,7.9385080072994287e-08,2.072026027574071e-06,2.0689800611474083e-06,1.7915843454978951e-09,1.006197574949051e-09,1.2438315771733156e-09,3.4448622047554784e-06,1.75306960908731e-12,1.7603547386701271e-12,1.7618276476982619e-12
3.2532384047911604e-08,0.3575840597661278,1.6409938398799049e-10,8.2641659286063259e-13,6.5258292823720718e-13,1.4400548414964923e-16,1.7749012708118378e-13,0.0,0.0,5.1866457247389252e-06,2.058372769699099e-08,154.0,0.0,0.99714775593735283,1.0,18.999302345289159,0.00023134668924392116,1.8833422616520157e-09,0.00056128488321246031,0.0012346841497266905,3.9473277972984684e-05,0.0006829335415978571,1.4198407185649178e-09,9.5091586484595072e-06,3.9388672356980743e-05,1.7750613505130402e-11,4.7445805251889559e-05,8.3291286240370566e-08,2.2818115242688806e-06,2.2784553651155921e-06,1.972972997929924e-09,1.0631696161757756e-09,1.369766972910408e-09,3.808397721469944e-06,2.226532476596749e-12,2.2405456104437854e-12,2.2425131369535532e-12
3.404631491151682e-08,0.3575839945961838,1.7364820548575952e-10,9.1932897434237657e-13,7.1822169699976312e-13,1.7503212900121923e-16,2.0561115947588971e-13,0.0,0.0,5.6765995336556754e-06,2.4665937686079241e-08,154.0,0.0,0.99701336671452589,1.0,18.999269737641878,0.00024199252165199147,1.8831037204076924e-09,0.0005871176824526434,0.0012917064010318435,4.1307321897949522e-05,0.00071460758191793346,1.4854119024841344e-09,9.9483410202574618e-06,4.1219125827762556e-05,1.8573876116890846e-11,5.1948926025632977e-05,8.7195061958697344e-08,2.5016686569685313e-06,2.4979869607443647e-06,2.1630692149243576e-09,1.1201455148638164e-09,1.5017480773146457e-09,4.1920126932021783e-06,2.7965682502425221e-12,2.8201521699684844e-12,2.8227455438509612e-12
3.556024577512203e-08,0.3575839294880709,1.8321308354391903e-10,1.0175032562852442e-12,7.8649634143961886e-13,2.1083741753908445e-16,2.3650414295399893e-13,0.0,0.0,6.188228994901411e-06,2.9325077155976575e-08,154.0,0.0,0.99687883544139366,1.0,18.999237127936645,0.00025262772867751222,1.8828649087310152e-09,0.0006129343425178706,0.0013486851952581507,4.3141102969484521e-05,0.00074626174897374675,1.5509329109196769e-09,1.038718733404558e-05,4.3049348001142294e-05,1.9396622188441447e-11,5.6654622746674862e-05,9.1096398863316148e-08,2.7315911463531548e-06,2.7275684915840568e-06,2.3618674519773991e-09,1.1771220244362495e-09,1.6397710408195415e-09,4.5959642652861963e-06,3.4770759680061803e-12,3.5138426327185348e-12,3.5172195496143218e-12
3.7074176638727245e-08,0.3575838644419242,1.927897657510451e-10,1.1209476131689781e-12,8.573215047355896e-13,2.5188592702169976e-16,2.7027988053312917e-13,0.0,0.0,6.7214646797269027e-06,3.4612576122006822e-08,154.0,0.0,0.99674416280511946,1.0,18.999204516264054,0.00026325231792447549,1.8826258279174752e-09,0.00063873480793724961,0.0014056199251408442,4.4974620929103002e-05,0.00077789597485103119,1.6164030457246511e-09,1.0825692913781124e-05,4.4879338626422972e-05,2.0218849954574017e-11,6.1562684957350798e-05,9.4995288571310432e-08,2.9715726915011892e-06,2.9671935716686502e-06,2.5693621390485755e-09,1.234096838107658e-09,1.7838319961285018e-09,5.0205102748270695e-06,4.2831893348673936e-12,4.3376554579397336e-12,4.3420038879071159e-12
3.858810750233246e-08,0.3575837994578795,2.0237470803751057e-10,1.2296681066828201e-12,9.3061414457310871e-13,2.9866263014957717e-16,3.0704595735272614e-13,0.0,0.0,7.276234901334225e-06,4.0581957504801953e-08,154.0,0.0,0.99660934949442526,1.0,18.999171902715023,0.00027386629699781192,1.8823864792655163e-09,0.00066451902310752124,0.0014625099836823037,4.6807875519586139e-05,0.00080951019147360254,1.6818216090649191e-09,1.1263853085515752e-05,4.6709097453522882e-05,2.10405576458718e-11,6.6672900014193504e-05,9.8891722678096574e-08,3.2216069698411088e-06,3.2168557851353843e-06,2.7855476802319507e-09,1.2910683238062812e-09,1.9339270579865505e-09,5.4659092305637693e-06,5.2313226523294281e-12,5.3090593784615057e-12,5.3146017220831457e-12
4.010203836593767e-08,0.3575837345360725,2.1196495414359068e-10,1.3436690380634715e-12,1.0062938271837733e-12,3.5167271992805042e-16,3.4690683253758495e-13,0.0,0.0,7.8524657304883329e-06,4.7288821832313334e-08,154.0,0.0,0.9964743961995669,1.0,18.999139287380807,0.0002844696735034052,1.8821468640764894e-09,0.00069028693229628154,0.001519354764184612,4.864086648498572e-05,0.00084110433060730625,1.74718790345654e-09,1.1701663177646318e-05,4.8538624233166875e-05,2.1861743488812147e-11,7.1985053090780412e-05,1.0278569275830977e-07,3.4816876371001422e-06,3.4765486858434741e-06,3.0104184534265836e-09,1.3480353351316789e-09,2.0900523229515267e-09,5.9324202924727779e-06,6.339215987640234e-12,6.4470132754708539e-12,6.4540108823396862e-12
4.1615969229542885e-08,0.3575836696766397,2.215580348914162e-10,1.462953242505474e-12,1.0842829529037951e-12,4.1144143596599974e-16,3.8996394136739035e-13,0.0,0.0,8.4500810115251236e-06,5.4790831538840611e-08,154.0,0.0,0.9963393036123136,1.0,18.999106670352962,0.00029506245504810918,1.8819069836546154e-09,0.0007160384796452505,0.0015761536602823267,5.0473593570627013e-05,0.00087267832386401698,1.8125012318034541e-09,1.2139118521167244e-05,5.036791871703474e-05,2.2682405705870422e-11,7.7498927180699685e-05,1.066771903686115e-07,3.7518083272523367e-06,3.746265796994238e-06,3.2439688100081868e-09,1.4049970652395146e-09,2.2522038691661103e-09,6.4203032511199884e-06,7.6259796001888843e-12,7.7720258988020349e-12,7.7807839631370447e-12
4.31299000931481e-08,0.3575836048797174,2.3115188427276803e-10,1.5875223343867464e-12,1.1645069241788666e-12,4.7851389160276632e-16,4.3631580555162066e-13,0.0,0.0,9.0690023787535788e-06,6.3147694865713973e-08,154.0,0.0,0.99620407242592379,1.0,18.999074051723355,0.00030564464923976247,1.8816668393069353e-09,0.00074177360917358607,0.0016329060659754533,5.2306056523111492e-05,0.00090423210270569447,1.8777608974354049e-09,1.2576214449924535e-05,5.2196980657870067e-05,2.3502542515625458e-11,8.3214303100635865e-05,1.1056620704794281e-07,4.031962652470449e-06,4.0260006107571191e-06,3.4861930745059168e-09,1.4619529402403813e-09,2.4203777561334172e-09,6.9298185067653655e-06,9.1121376334608397e-12,9.3062154317659805e-12,9.3170882798772379e-12
4.464383095675331e-08,0.35758354014544225,2.4074477019674753e-10,1.7173769096165339e-12,1.2468942638916268e-12,5.5345490146220758e-16,4.8605815002716225e-13,0.0,0.0,9.7091492732508813e-06,7.242114936634999e-08,154.0,0.0,0.99606870333512232,1.0,18.999041431584175,0.00031621626368720404,1.8814264323432722e-09,0.00076749226478123724,0.001689611375662627,5.4138255090319523e-05,0.0009357655984484919,1.9429662041460976e-09,1.3012946300871346e-05,5.4025809809551751e-05,2.4322152132866317e-11,8.9130959493575435e-05,1.1445273431664324e-07,4.3221442030802911e-06,4.3157465879001942e-06,3.737085544283051e-09,1.5189025497452486e-09,2.5945700244952888e-09,7.4612270482236426e-06,1.0819671077012452e-11,1.1073368898839669e-11,1.1086765683200331e-11
4.6157761820358525e-08,0.3575834754739508,2.5033523745984924e-10,1.8525167122367348e-12,1.3313766929056009e-12,6.3684880858633483e-16,5.392840244960285e-13,0.0,0.0,1.0370438960048e-05,8.2674945019973291e-08,154.0,0.0,0.99593319703607841,1.0,18.999008810027888,0.00032677730600028793,1.8811857640761872e-09,0.00079319439025234725,0.0017462689841744835,5.5970189021413059e-05,0.00096727874226691917,2.0081164562315742e-09,1.3449309414324989e-05,5.5854405927141019e-05,2.514123276870052e-11,9.5248672832133941e-05,1.183367636771163e-07,4.6223465475148446e-06,4.6154971574225126e-06,3.996640489219239e-09,1.5758456020363453e-09,2.7747766958116777e-09,8.014790431485374e-06,1.2772060005675477e-11,1.3099001414985108e-11,1.3115392229656352e-11
4.767169268396374e-08,0.3575834108653808,2.5992206048888069e-10,1.992940772443069e-12,1.4178891757407849e-12,7.2929931019120594e-16,5.9608392793399435e-13,0.0,0.0,1.1052786545701564e-05,9.39748269600262e-08,154.0,0.0,0.99579755422638105,1.0,18.998976187147285,0.00033732778378989844,1.8809448358209321e-09,0.00081887992925869517,0.0018028782868072244,5.7801858066838257e-05,0.00099877146519805615,2.0732109585288058e-09,1.3885299134225447e-05,5.7682768766916609e-05,2.5959782630663541e-11,0.00010156721742200442,1.2221828661518306e-07,4.9325632322690351e-06,4.9252457161891197e-06,4.2648521513950894e-09,1.6327818908814149e-09,2.9609937723416534e-09,8.5907707581037903e-06,1.4994325106177521e-11,1.5410415275898893e-11,1.5430337707986219e-11
4.918562354756895e-08,0.35758334631986893,2.6950420399834468e-10,2.1386475214625922e-12,1.5063699411142255e-12,8.3142928157921425e-16,6.5654593476012663e-13,0.0,0.0,1.1756104996247249e-05,1.0638851782333513e-07,154.0,0.0,0.99566177560501568,1.0,18.998943563035436,0.00034786770466796403,1.8807036488954077e-09,0.00084454882536318012,0.0018594386793563638,5.9633261978328052e-05,0.0010302436981458212,2.1382490164545111e-09,1.4320910808395342e-05,5.9510898086403121e-05,2.6777799922829752e-11,0.00010808636540552782,1.2609729460051769e-07,5.2527877818567928e-06,5.2449856285703654e-06,4.5417147447804956e-09,1.6897112692242992e-09,3.1532172368270027e-09,9.1894306533529254e-06,1.7513068501077968e-11,1.8036758888476889e-11,1.8060825020230196e-11
5.0699554411174165e-08,0.3575832818375531,2.7908079031940787e-10,2.2896348869228725e-12,1.5967604818167892e-12,9.4388059812045326e-16,7.2075582182352867e-13,0.0,0.0,1.2480305155530303e-05,1.1998569972536635e-07,154.0,0.0,0.99552586187234182,1.0,18.998910937785688,0.00035839707624747171,1.8804622046201191e-09,0.00087020102202335083,0.0019159495581506502,6.146440050890472e-05,0.00106169537188529,2.2032299360441483e-09,1.4756139788801122e-05,6.1338793644391757e-05,2.7595282845924684e-11,0.00011480588676538552,1.2997377908668126e-07,5.5830136987698548e-06,5.5747102260849792e-06,4.8272224549261738e-09,1.7466336303650311e-09,3.3514430522780627e-09,9.8110332441621192e-06,2.035651387815253e-11,2.1009085540485391e-11,2.1037989416617886e-11
5.221348527477938e-08,0.35758321741857085,2.8865107240023726e-10,2.4459003716382961e-12,1.6890055375023664e-12,1.0673139550768878e-15,7.887971955465519e-13,0.0,0.0,1.3225295763908886e-05,1.3483799586668005e-07,154.0,0.0,0.99538981373006807,1.0,18.998878311491694,0.00036891590614248113,1.8802205043181302e-09,0.00089583646259497145,0.0019724103200861581,6.3295273412882283e-05,0.0010931264170670608,2.2681530239911329e-09,1.5190981431815693e-05,6.3166455200953982e-05,2.8412229597438496e-11,0.00012172554932841483,1.338477315117168e-07,5.9232344634374363e-06,5.9144128070459668e-06,5.121369438657708e-09,1.8035488961758103e-09,3.5556671617612947e-09,1.0455842136831631e-05,2.3554545932626785e-11,2.4360412008301858e-11,2.4394937583076136e-11
5.372741613838459e-08,0.3575831530630601,2.9821441150372579e-10,2.6074411186623319e-12,1.7830530638631625e-12,1.202408684797185e-15,8.6075161858632928e-13,0.0,0.0,1.3990983477325394e-05,1.510189517760749e-07,154.0,0.0,0.99525363188122806,1.0,18.99884568424736,0.00037942420196813769,1.8799785493150183e-09,0.00092145509033563085,0.0020288203626605437,6.5125880445869109e-05,0.0011245367642216772,2.3330175876862146e-09,1.5625431098482186e-05,6.4993882517451078e-05,2.9228638371740914e-11,0.0001288451187695479,1.3771914329899425e-07,6.2734435341870229e-06,6.2640866362096391e-06,5.4241498237722643e-09,1.8604570095039209e-09,3.7658854881887074e-09,1.1124121394534658e-05,2.7138749130112157e-11,2.8125777001671902e-11,2.8166806580265354e-11
5.675527786559501e-08,0.3575830245430053,3.1731814761149957e-10,2.946335463897501e-12,1.9763631552455934e-12,1.5103916562130687e-15,1.0167163927532426e-12,0.0,0.0,1.5584066538870214e-05,1.8767052068881539e-07,154.0,0.0,0.99498086988246737,1.0,18.998780427284714,0.00040040922187748438,1.8794938805200327e-09,0.00097264167988557666,0.0021414858829315259,6.8786295927789423e-05,0.001187295085998306,2.4625683756084488e-09,1.6493135971889343e-05,6.8648033482185568e-05,3.0859834751289e-11,0.00014368303025115249,1.4545431058316245e-07,7.0038003165144476e-06,6.9933209283158003e-06,6.0555871624076452e-09,1.9742516236466018e-09,4.2042883815094776e-09,1.253214940511879e-05,3.5600731827236512e-11,3.704923616031735e-11,3.710635937721997e-11
