Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422)
4.2063802500752836e-09,0.6215735354683708,3.1317065186049529e-08,5.8875150770555576e-11,2.1571402315439427e-10,2.4082385321195014e-15,4.4062008088324835e-12,0.0,0.0,5.1962407402994383e-06,4.3620413852986683e-09,154.0,0.0,0.98842729877591595,1.0,18.999721841023881,0.00062675564982274097,6.4844877946992533e-07,0.0023858867569796602,0.0026950480437762324,0.0021230290076314413,0.00026814395897267122,6.9557416743686504e-10,4.4942741769214294e-06,0.0033843332998217709,3.0005986618784041e-12,3.5264126309016197e-05,2.7507319083767051e-06,4.2702588299289165e-05,4.2685337367928375e-05,1.0513972449790011e-08,2.7871690273392719e-07,6.4115609156784148e-09,2.891010729552959e-06,5.0370600339722218e-11,5.6017505539217035e-11,5.6310165159706445e-11,3.0228592247409431e-07,1.2788725593122309e-10,3.480155257302603e-14,2.7264783956027769e-15,1.8537540400547709e-14,1.143163434746016e-10,5.2678300974590072e-11,3.399052301272511e-12,3.156360937698171e-12,2.6467568299879625e-13,1.7181914333653212e-15,1.7560314517617821e-18,3.3507483789650832e-14,1.4532440044322217e-15,1.7132322137016908e-07,1.9448328095614754e-13,2.1682241973241531e-14,1.0253182367722411e-16,8.5492888065454185e-17,2.368970942857064e-13,3.4252547991768466e-22,1.9654254907282592e-22,5.4352002791742744e-15,1.1287847769875954e-19,3.3225826419615886e-15,5.91688624011877e-20,5.7364072682160399e-21,4.5518393652671381e-19
4.257858720026282e-09,0.6215735276616698,3.1942439247631763e-08,6.0690040078856391e-11,2.2542007522984018e-10,2.5461278433873721e-15,4.6557887193146838e-12,0.0,0.0,5.3231257554385236e-06,4.5775604396304508e-09,154.0,0.0,0.98828654416067896,1.0,18.999718442034386,0.00063433999518552203,6.4836515807864408e-07,0.0024141766084823401,0.0027275977029416797,0.0021488374995903992,0.00027135001505461669,7.0397490335895921e-10,4.5485643849168102e-06,0.0034255348865167043,3.036475239811688e-12,3.612534910525503e-05,2.784441594872e-06,4.3775927308963497e-05,4.3758230270753918e-05,1.0778246770143483e-08,2.8272174013742325e-07,6.5727328021144419e-09,2.9655850781661255e-06,5.3492234732087475e-11,5.9610464673208229e-11,5.9925831845414437e-11,3.1338438545466763e-07,1.3130589485291372e-10,3.5221950496880402e-14,2.7948186809802182e-15,1.9212817946500891e-14,1.1936659093717749e-10,5.5655826516286388e-11,3.5956047574154347e-12,3.3595585981683478e-12,2.8351853771910406e-13,1.8619649277249227e-15,1.8690801237587484e-18,3.5850905676637838e-14,1.5748270875702184e-15,1.7377164465389923e-07,1.9923007332799439e-13,2.2214751626272192e-14,1.0503445295650039e-16,8.8330402214485797e-17,2.4486712687043177e-13,3.5093780763379134e-22,2.0136957780380216e-22,5.6853090213902382e-15,1.1807277241356997e-19,3.4759485342489798e-15,6.190000975475241e-20,6.0011920713747705e-21,4.7619487549407664e-19
4.309337189977281e-09,0.6215735199090489,3.2573163865451214e-08,6.253972693242882e-11,2.3545053873718345e-10,2.6901678612417121e-15,4.9166204484093882e-12,0.0,0.0,5.4515137058950524e-06,4.8009265497296319e-09,154.0,0.0,0.98814581078642361,1.0,18.999715043686152,0.00064192227288064783,6.4828156161293054e-07,0.0024424452620602152,0.0027601368172246329,0.0021746417486320094,0.00027455366629376899,7.123729148878964e-10,4.6028369865172537e-06,0.0034667311572928543,3.0723249069527604e-12,3.6996785679300749e-05,2.8181260460748531e-06,4.486233487024585e-05,4.4844185517532725e-05,1.1045738631725956e-08,2.8672649995225877e-07,6.7358671277651508e-09,3.0411880977882524e-06,5.6763536964203009e-11,6.3384782986706064e-11,6.3724304352286171e-11,3.247477326172576e-07,1.3477334402525401e-10,3.5642212082888903e-14,2.864076826159816e-15,1.9904236177703307e-14,1.2457220155400288e-10,5.8762219811390362e-11,3.8008694566130507e-12,3.5730408655908855e-12,3.0343275168319261e-13,2.0157977866156291e-15,1.987850634664984e-18,3.8327443857701286e-14,1.7050223505884772e-15,1.7621989912802631e-07,2.0404741041973572e-13,2.2755200224618644e-14,1.0757427607303299e-16,9.1228867338296875e-17,2.5301033459584883e-13,3.5947555093544322e-22,2.0626857052098855e-22,5.9437394389460478e-15,1.2343989368849833e-19,3.6344441486113192e-15,6.4722506963506261e-20,6.2748332941661553e-21,4.9790858642702758e-19
4.360815659928279e-09,0.6215735122104596,3.3209221966791585e-08,6.442449021865933e-11,2.4581249606954795e-10,2.840556869266702e-15,5.1890738606018701e-12,0.0,0.0,5.5814035578368971e-06,5.0323253490841344e-09,154.0,0.0,0.98800509865671005,1.0,18.999711645976294,0.00064950248333898487,6.4819796586416622e-07,0.0024706927244478273,0.0027926653839306487,0.0022004417554318083,0.00027775491345716859,7.2076820131922107e-10,4.6570919772314601e-06,0.0035079221129946615,3.108147671864526e-12,3.7878429768910454e-05,2.8517852699847874e-06,4.5961801197820513e-05,4.5943193289607448e-05,1.1316445614272401e-08,2.907311484767635e-07,6.9009624164717473e-09,3.1178226254404316e-06,6.0189598291848114e-11,6.7347187982108869e-11,6.7712382718187582e-11,3.3637892183144325e-07,1.3828973967090878e-10,3.6062337302020032e-14,2.9342553622996413e-15,2.0611978515830066e-14,1.2993580089318978e-10,6.2001335383277996e-11,4.0151137565329186e-12,3.7971843038306014e-12,3.2446352568053819e-13,2.180257009526957e-15,2.1125524863045534e-18,4.0942919098622467e-14,1.8443315198017457e-15,1.7866796644312111e-07,2.089359993806389e-13,2.3303667471905112e-14,1.1015166586725466e-16,9.418900599325891e-17,2.6132877852388968e-13,3.6813996894107581e-22,2.1124024971145294e-22,6.2106696031834179e-15,1.2898353976635518e-19,3.7981804066627149e-15,6.7638329289789093e-20,6.5575224418018028e-21,5.2034026557969688e-19
4.417681887309737e-09,0.621573503768885,3.3918029683974988e-08,6.6547623207251314e-11,2.5765289812163266e-10,3.0143095777458962e-15,5.5040170714041135e-12,0.0,0.0,5.7266323993390925e-06,5.2975060302049569e-09,154.0,0.0,0.98784968423910169,1.0,18.9997078933994,0.00065787363910431245,6.4810563827839782e-07,0.0025018719516820536,0.0028285861391000615,0.0022289370706758908,0.00028128841070361368,7.3003897315307555e-10,4.7170048396802388e-06,0.0035534179531198883,3.1476883991978862e-12,3.8864205457625244e-05,2.8889379655702081e-06,4.7191506738090788e-05,4.7172384985658643e-05,1.1619219461512831e-08,2.9515475851073963e-07,7.0856144250876427e-09,3.2036802575001465e-06,6.4160384861287315e-11,7.1951235783592062e-11,7.2346647400370639e-11,3.4954234499227069e-07,1.4223122508813771e-10,3.6526274425518488e-14,3.0128517766518125e-15,2.1412989956611431e-14,1.3604757657048621e-10,6.5738456996507765e-11,4.26254654934454e-12,4.0576431485106111e-12,3.490492159643805e-13,2.3749931207012183e-15,2.2574583763991375e-18,4.4000861672716433e-14,2.0094470991634565e-15,1.8137201167041901e-07,2.1441991523764583e-13,2.3918955574182772e-14,1.1304292832454927e-16,9.7531524287226924e-17,2.7072404179834569e-13,3.7785999021614009e-22,2.1681763846093411e-22,6.5156342304560568e-15,1.3531709227246506e-19,3.985280508543578e-15,7.0970215338467649e-20,6.880549053420493e-21,5.4597277166441524e-19
4.474548114691195e-09,0.6215734953931208,3.4633302049866008e-08,6.8714271751531266e-11,2.6991628511015898e-10,3.1963350038207605e-15,5.8341460692277736e-12,0.0,0.0,5.8736913092147668e-06,5.5729737551917515e-09,154.0,0.0,0.98769429575477696,1.0,18.99970414159414,0.00066624227337954724,6.4801333847950787e-07,0.0025330253371634872,0.0028644940164334674,0.0022574272109158462,0.00028481897628995941,7.3930641785179115e-10,4.7768962005059283e-06,0.0035989073095003157,3.1871963205266326e-12,3.9862421040218585e-05,2.926059897502398e-06,4.8437122440438827e-05,4.8417479139000795e-05,1.1925910425575946e-08,2.9957815638564645e-07,7.2726555573160703e-09,3.2908038867035255e-06,6.8333502734262358e-11,7.6802725968895094e-11,7.7230405340462133e-11,3.6304018263889533e-07,1.4623278791901499e-10,3.6990045047087625e-14,3.0925778073530165e-15,2.2234391064218486e-14,1.4235889901762565e-10,6.9647684149061185e-11,4.5216413274274779e-12,4.3321118458728684e-12,3.7511835170717485e-13,2.5842503485420344e-15,2.4101586474558906e-18,4.724401127372037e-14,2.1870656489748384e-15,1.8407578707767161e-07,2.1999261494538442e-13,2.4544235726601182e-14,1.1598100099639229e-16,1.0095118172575731e-16,2.8033850562397906e-13,3.8773786102535754e-22,2.224856019316943e-22,6.8314365120879904e-15,1.4187572385251903e-19,4.1790658053490097e-15,7.4421150933547728e-20,7.2151175948538382e-21,5.7252114945545971e-19
4.531414342072653e-09,0.6215734870831017,3.5355016242832077e-08,7.0924807995374815e-11,2.8261250257931111e-10,3.3869174701803252e-15,6.1800062483109807e-12,0.0,0.0,6.0225788846333373e-06,5.8589874475929837e-09,154.0,0.0,0.98753893320850006,1.0,18.999700390556661,0.00067460838674537362,6.4792103850852147e-07,0.0025641528899940529,0.0029003890123246046,0.0022859121770551698,0.00028834661125285257,7.4857053446878878e-10,4.8367660536956872e-06,0.0036443901832618896,3.2266714474090103e-12,4.0873068080493554e-05,2.9631510765930724e-06,4.9698635127585213e-05,4.967846252374706e-05,1.2236515246326586e-08,3.0400130688122634e-07,7.4620838247480821e-09,3.3791973244482382e-06,7.2716248398517461e-11,8.191141937590692e-11,8.2373526787032176e-11,3.7687639759502935e-07,1.5029461117397618e-10,3.7453649130399351e-14,3.1734368552934443e-15,2.3076427704958408e-14,1.488733215521367e-10,7.3734476544758687e-11,4.7927773481922042e-12,4.6211333557964052e-12,4.0273704284109226e-13,2.8088990734951489e-15,2.5709553760159585e-18,5.0680984302483859e-14,2.3779645923283199e-15,1.8677927361810241e-07,2.2565507354230279e-13,2.5179617873468149e-14,1.1896639796780553e-16,1.0444897872046346e-16,2.9017502388734543e-13,3.9777531821430757e-22,2.2824513673235175e-22,7.1583253461230387e-15,1.4866460370125506e-19,4.3796914738668689e-15,7.7993899418177191e-20,7.561495977490349e-21,6.0000665813961024e-19
4.588280569454111e-09,0.6215734788387639,3.6083149508047659e-08,7.3179602764029434e-11,2.9575149966145426e-10,3.5863473719561132e-15,6.5421559358969928e-12,0.0,0.0,6.1732937195521016e-06,6.1558090562668454e-09,154.0,0.0,0.98738359660502228,1.0,18.999696640283116,0.000682971979782434,6.4782874201226709e-07,0.0025952546192839856,0.0029362711231762403,0.0023143919699838752,0.00029187131662987523,7.5783132208264231e-10,4.8966143932495171e-06,0.0036898665755088081,3.2661137914787536e-12,4.189613814409378e-05,3.0002115136638568e-06,5.097603162688539e-05,5.0955321917334548e-05,1.2551030664453375e-08,3.0842417769594494e-07,7.6538972394743746e-09,3.4688643776267182e-06,7.7316071725536851e-11,8.7287325403899656e-11,8.7786134856208984e-11,3.9105494418206051e-07,1.5441687764783787e-10,3.7917086624311821e-14,3.255432315099154e-15,2.393934525928128e-14,1.5559440155412349e-10,7.800438629944737e-11,5.076340478055795e-12,4.9252631603862875e-12,4.3197324973810468e-13,3.0498493976018733e-15,2.7401576054020924e-18,5.4320677797447814e-14,2.5829596117555931e-15,1.8948245386257947e-07,2.3140827333972546e-13,2.5825212793177826e-14,1.2199963715896873e-16,1.0802592503878156e-16,3.002364772803325e-13,4.0797411180646648e-22,2.3409724703396649e-22,7.4965527946038208e-15,1.556889667244412e-19,4.5873147114454455e-15,8.1691260115808826e-20,7.9199556011988922e-21,6.2845083371150293e-19
4.645146796835569e-09,0.6215734706600419,3.6817679157365135e-08,7.5479025566623056e-11,3.0934332882120899e-10,3.7949212076976348e-15,6.9211664862213319e-12,0.0,0.0,6.3258344047220121e-06,6.4637035507088134e-09,154.0,0.0,0.98722828594908185,1.0,18.999692890769655,0.00069133305307132883,6.4773648734486413e-07,0.0026263305341518101,0.0029721403454001762,0.0023428665905774128,0.00029539309345954389,7.6708877978659591e-10,4.9564412131778117e-06,0.0037353364873218037,3.3055233644066721e-12,4.2931622798505739e-05,3.0372412195462719e-06,5.2269298770332473e-05,5.2248044100518679e-05,1.2869453421465899e-08,3.1284673930121913e-07,7.8480938140843848e-09,3.5598088486262018e-06,8.2140576413983925e-11,9.2940703835277538e-11,9.3478607424324733e-11,4.0557976822450679e-07,1.5859976991979916e-10,3.8380357469922903e-14,3.3385675762776906e-15,2.4823388621155231e-14,1.625257002365719e-10,8.2463057951294248e-11,5.3727231938389698e-12,5.245069303536185e-12,4.628967934529904e-13,3.3080519595475707e-15,2.9180813677295982e-18,5.8172272736344378e-14,2.8029055776465223e-15,1.9218531191712952e-07,2.3725320383915253e-13,2.6481132088369062e-14,1.2508124028158361e-16,1.1168303983109237e-16,3.1052577338447676e-13,4.1833600484706241e-22,2.400429444799978e-22,7.8463741024950982e-15,1.6295411393188173e-19,4.8020947483257262e-15,8.5516068549826046e-20,8.2907713756201892e-21,6.5787549066329173e-19
4.702847892302502e-09,0.621573462428248,3.7569507328969468e-08,7.7858200621554354e-11,3.2360798759007233e-10,4.0162143480791109e-15,7.3235758294881889e-12,0.0,0.0,6.482479384857775e-06,6.7877115148001215e-09,154.0,0.0,0.98707072166303444,1.0,18.999689086981586,0.00069981430256978671,6.4764288643118411e-07,0.0026578363064114498,0.0030085229956128877,0.0023717539687161848,0.00029896358213641911,7.764787440951681e-10,5.0171243644541474e-06,0.0037814673322136422,3.3454780351899225e-12,4.3994990338444375e-05,3.074783168185469e-06,5.3597761045576461e-05,5.3575945332422803e-05,1.3196541487895327e-08,3.173338858983839e-07,8.0475752974309017e-09,3.6533980869537266e-06,8.7273533812298008e-11,9.897149328806964e-11,9.9551635931462343e-11,4.2067581963170897e-07,1.6290622707398739e-10,3.8850259350024384e-14,3.4240918746479074e-15,2.5742255206323317e-14,1.6977729126480549e-10,8.7186020660004284e-11,5.6869704045922549e-12,5.5861903331485076e-12,4.9607266287912847e-13,3.5886988869649069e-15,3.107863664472123e-18,6.230673327665221e-14,3.0422824471218684e-15,1.9492750712327701e-07,2.4327872957906565e-13,2.7157349419787483e-14,1.2825805913303291e-16,1.1547684479076247e-16,3.2120202849991259e-13,4.2901855636144913e-22,2.4617263709537044e-22,8.2134471416261562e-15,1.7057754901163185e-19,5.0275088722504266e-15,8.9530248277622133e-20,8.6799468064518939e-21,6.8875701429658853e-19
4.7605489877694354e-09,0.6215734542638771,3.8327874223643138e-08,8.028408608432367e-11,3.3836004528757953e-10,4.2475562378495082e-15,7.744571363919475e-12,0.0,0.0,6.6410012872109414e-06,7.1236789147270583e-09,154.0,0.0,0.98691318410179563,1.0,18.999685283968141,0.00070829295899499085,6.4754928139686795e-07,0.0026893155196484474,0.0030448923685625182,0.0024006360233922489,0.00030253105780224978,7.8586527806009247e-10,5.0777853472319992e-06,0.0038275915073042099,3.385398989588574e-12,4.5071122183254876e-05,3.112293499165548e-06,5.49425360884544e-05,5.4920151134615662e-05,1.3527645708283994e-08,3.2182066042836544e-07,8.2495063090507001e-09,3.7483103997389582e-06,9.2654075150259121e-11,1.0531004116829498e-10,1.0593514490633421e-10,4.3613654887711375e-07,1.6727548126435874e-10,3.9319989574889256e-14,3.5107967121238336e-15,2.6683378908148757e-14,1.772527160072127e-10,9.2115326073341508e-11,6.015251179652051e-12,5.9446692628988775e-12,5.3113650514912832e-13,3.8892130531130323e-15,3.3073030329872293e-18,6.667932007454879e-14,3.2989550866971029e-15,1.9766934179966275e-07,2.494007735790767e-13,2.7844430497910309e-14,1.3148576611865122e-16,1.1935533301684272e-16,3.3211898137879518e-13,4.398727280460798e-22,2.5240080607980436e-22,8.5929965142851299e-15,1.7846009575862732e-19,5.2606282209212956e-15,9.3681641979050819e-20,9.0824252397572384e-21,7.2069415345849932e-19
4.8182500832363685e-09,0.6215734461668622,3.9092756348372773e-08,8.2757063850061603e-11,3.5361032719329455e-10,4.4892762266043468e-15,8.1847920950327545e-12,0.0,0.0,6.8013986294861188e-06,7.4718920495984718e-09,154.0,0.0,0.98675567327027736,1.0,18.999681481725343,0.00071676902295335788,6.4745571777424595e-07,0.0027207681834149435,0.0030812484605289708,0.0024295127555144895,0.00030609552154490399,7.9524838075333379e-10,5.1384241553024351e-06,0.0038737090137127487,3.4252862398659329e-12,4.6160009529386407e-05,3.1497722238332526e-06,5.630361015710444e-05,5.6280647707454555e-05,1.3862762681078181e-08,3.2630703927415055e-07,8.4538847742752542e-09,3.8445497450884003e-06,9.8290634339872947e-11,1.11967875568268e-10,1.1264080038311574e-10,4.5196605137039587e-07,1.7170772254951835e-10,3.9789548075473269e-14,3.5986856157790949e-15,2.7647014024218789e-14,1.8495570454508506e-10,9.7257162881189534e-11,6.3579964202290716e-12,6.3211395944128005e-12,5.6816724295082884e-13,4.2107239916713785e-15,3.5167519229733917e-18,7.1300555560576529e-14,3.5739498385821855e-15,2.0041080332608461e-07,2.5562039138803796e-13,2.8542494411657297e-14,1.3476491777466716e-16,1.2331959911384055e-16,3.4327975532261273e-13,4.5090040121159556e-22,2.5872853093846712e-22,8.985299121668132e-15,1.8660750494654287e-19,5.5016256893158566e-15,9.7973328510910307e-20,9.498505177227561e-21,7.537105946783657e-19
4.8759511787033015e-09,0.6215734381371352,3.9864130279928117e-08,8.527751443621795e-11,3.6936976633977759e-10,4.7417103505625417e-15,8.6448914904024899e-12,0.0,0.0,6.9636699260293229e-06,7.8326403878660008e-09,154.0,0.0,0.98659818917337916,1.0,18.999677680249221,0.00072524249505126015,6.4736218415400687e-07,0.0027521943072717969,0.0031175912678017017,0.0024583841660123801,0.00030965697445323225,8.0462805120119626e-10,5.1990407824755375e-06,0.0039198198525910782,3.4651397981571763e-12,4.7261643575257343e-05,3.1872193535457272e-06,5.768096951459996e-05,5.7657421254775522e-05,1.4201889005573209e-08,3.3079300083338941e-07,8.6607086189595276e-09,3.9421200763331104e-06,1.0419181139320592e-10,1.1895680271629294e-10,1.1968055167487087e-10,4.6816841355237883e-07,1.7620314075951889e-10,4.0258934814376996e-14,3.6877621131739308e-15,2.8633414332190486e-14,1.9288998948759255e-10,1.0261781776951929e-10,6.7156440410577686e-12,6.716248406853729e-12,6.0724583996564414e-13,4.5544098789610503e-15,3.7365703380382838e-18,7.6181286193478189e-14,3.8683410565199218e-15,2.0315188018711263e-07,2.6193864563772089e-13,2.9251661059799272e-14,1.3809607437192604e-16,1.2737074780715544e-16,3.5468750268012102e-13,4.6210346995929592e-22,2.6515689851393601e-22,9.3906353717667005e-15,1.9502560017940437e-19,5.7506764139384177e-15,1.024084266450918e-19,9.9284889905311958e-21,7.8783033156504783e-19
4.9336522741702346e-09,0.6215734301746295,4.0641972664700865e-08,8.7845816985697008e-11,3.8564940319059958e-10,5.0052013705295709e-15,9.1255375974203849e-12,0.0,0.0,7.1278136878352956e-06,8.2062165614023253e-09,154.0,0.0,0.98644073181598924,1.0,18.999673879535788,0.00073371337589502408,6.4726862450004647e-07,0.0027835939007885739,0.0031539207866797142,0.0024872502558313898,0.0003132154176170657,8.1400428841216071e-10,5.2596352225823848e-06,0.003965924025116291,3.5049596765590964e-12,4.8376015521258187e-05,3.2246348996705109e-06,5.9074600428952967e-05,5.9050457983886491e-05,1.4545021281916105e-08,3.3527852538672048e-07,8.8699757694808916e-09,4.0410253420287523e-06,1.103663729204155e-10,1.2628890925102077e-10,1.2706663374177667e-10,4.8474771290193779e-07,1.8076192549586223e-10,4.0728149767397318e-14,3.7780297294822213e-15,2.9642833089706973e-14,2.0105930571768442e-10,1.082036754087316e-10,7.0886389702784234e-12,7.1306563992847495e-12,6.4845531230031138e-13,4.9214986192102219e-15,3.9671258592670696e-18,8.1332686672724627e-14,4.1832523760920334e-15,2.0589256189813002e-07,2.6835660596545344e-13,2.9972051141725949e-14,1.4147979987516549e-16,1.3150989396973261e-16,3.6634540492965063e-13,4.7348384103704159e-22,2.7168700290465707e-22,9.8092892036716977e-15,2.0372027839634235e-19,6.0079577886855955e-15,1.0699009535103827e-19,1.037268294870517e-20,8.2307766697997862e-19
