Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961)
1.6316164856763997e-08,0.49021965459582834,2.9203048823246456e-07,2.4486358151463659e-09,7.1007616354827177e-08,2.3427503971015035e-12,7.19800267757934e-09,0.0,0.0,0.00010877621881507616,2.0010786404705808e-06,154.0,0.0,0.95328103722275859,1.0,18.998364566697827,0.0022586916418036208,5.8038100558182567e-07,0.0099550650750237658,0.012116867065441777,0.0074482280524717729,0.0014616488971001514,4.0130412472676471e-09,2.595076539817114e-05,0.011842441656814319,1.6530808077153286e-11,0.00075713569845672684,1.1433697968142523e-05,0.0007115032938051788,0.00071073000837316817,2.2400392464089675e-07,1.088446323506908e-06,1.3685682157899361e-07,9.1635110366965173e-05,4.7872015612491187e-08,7.8387787838616664e-08,7.9952539444030404e-08,3.6608822493658534e-05,4.1727247312785597e-09,2.0285184447754025e-13,1.0306895798247009e-13,2.1549227280305121e-12,2.4118403370234816e-08,4.7532728401241385e-08,4.3168800610390228e-09
1.659632955930985e-08,0.49021965345504054,2.9976961545524847e-07,2.5577621994010711e-09,7.5676672684722189e-08,2.529455007046233e-12,7.8172884424763274e-09,0.0,0.0,0.00011235001581670823,2.136752522038479e-06,154.0,0.0,0.95249909395145527,1.0,18.99833662226629,0.0022957441947194812,5.7994645100546875e-07,0.010104441188731286,0.0123119172125038,0.0075726102074437232,0.0014836296120200063,4.0776348197126442e-09,2.6368490160750187e-05,0.01204130459151518,1.6779403332170179e-11,0.00078241084376701132,1.1606907582638228e-05,0.00073533537391594881,0.0007345150204675642,2.3150007350444452e-07,1.1075142393654374e-06,1.4143675271421241e-07,9.5332785371835235e-05,5.1617507501693615e-08,8.5180212004476517e-08,8.6910591576580186e-08,3.8427588258486583e-05,4.3426684387447517e-09,2.0611711381802197e-13,1.0720230672475878e-13,2.2623658406180826e-12,2.5442717657123023e-08,5.1069212051244203e-08,4.6402773946472874e-09
1.7156658964401548e-08,0.4902196545768265,3.1538857254687229e-07,2.7844751067688967e-09,8.5670308097020958e-08,2.93673496025122e-12,9.1819441511544219e-09,0.0,0.0,0.00011964710174355018,2.4280324653689114e-06,154.0,0.0,0.95093733761308596,1.0,18.998280710743021,0.002369678089802717,5.7907852231990614e-07,0.010401068644984695,0.012700649845599444,0.0078210248448165025,0.0015272779482413941,4.2063684011848971e-09,2.7201006537759242e-05,0.012438583826346123,1.7273052847829822e-11,0.00083410607450897704,1.1950866246990608e-05,0.00078407024195811987,0.00078314827941651825,2.4682741184376067e-07,1.1456072301810813e-06,1.5080132028924235e-07,0.00010299208905476555,5.9761868403970924e-08,1.0014991889273611e-07,1.0225511743752672e-07,4.2233008333299403e-05,4.6947968438821124e-09,2.1262472467765625e-13,1.1576265904899274e-13,2.4872231708224913e-12,2.8229472937045569e-08,5.8723403513573296e-08,5.3406017455653947e-09
1.766095542898408e-08,0.4902196594276768,3.2959747467119662e-07,2.9982477703276258e-09,9.5443646396687993e-08,3.3443362650086265e-12,1.056492216601394e-08,0.0,0.0,0.00012638261187770464,2.7139628399133346e-06,154.0,0.0,0.9495341910128835,1.0,18.998230361523415,0.0024360237869655455,5.7829873585952647e-07,0.010665617062637451,0.013048946632712532,0.0080441999741656025,0.0015662054058766407,4.3217104203396434e-09,2.7946920103346696e-05,0.012795626714842599,1.7713310650786593e-11,0.00088192836781688646,1.2257630855390611e-05,0.00082914295793340767,0.0008281204543157042,2.6100085642002299e-07,1.1798421538862959e-06,1.5946089730331352e-07,0.00011019016746733332,6.787994197550362e-08,1.1532173799591679e-07,1.1781925201834759e-07,4.5852612148965762e-05,5.0258450431894407e-09,2.1845537900929459e-13,1.2380596443612108e-13,2.7011620263616194e-12,3.0898398862833617e-08,6.6310736722184935e-08,6.0352546421824112e-09
1.816525189356661e-08,0.49021966787520743,3.4394107308240119e-07,3.2213294505571375e-09,1.0599041304672141e-07,3.79359632334309e-12,1.2107329723664453e-08,0.0,0.0,0.00013327486151200742,3.0236022724635357e-06,154.0,0.0,0.94813335653456532,1.0,18.998179981718735,0.0025021853397215921,5.7752023165794501e-07,0.010927883051557946,0.013395759382772819,0.0082669986539064388,0.0016047965497683011,4.4365602857860153e-09,2.8689650960411964e-05,0.013152188760296533,1.8149764846757192e-11,0.00093096946859384507,1.256175226106956e-05,0.0008753530320990574,0.00087422071192551527,2.755297685926943e-07,1.2140309545478537e-06,1.6833766025944679e-07,0.0001176810460124116,7.6793588122276691e-08,1.3224227013971973e-07,1.3519051408279654e-07,4.9660279375209357e-05,5.370475633416921e-09,2.2426115475702541e-13,1.3217500981751365e-13,2.9262748190763518e-12,3.3723358896934026e-08,7.4600449155971053e-08,6.7946476304412755e-09
1.866954835814914e-08,0.4902196798788192,3.584108645114116e-07,3.4538013462461409e-09,1.1734494961600334e-07,4.2872670114835365e-12,1.3822125835246075e-08,0.0,0.0,0.0001403213818220613,3.3581062319136774e-06,154.0,0.0,0.94673483993664154,1.0,18.998129568274731,0.0025681631442599434,5.7674301340496697e-07,0.011187873190431671,0.013741084657843475,0.0084894215072728475,0.0016430523550838528,4.5509168594101039e-09,2.9429191748416257e-05,0.01350827075643285,1.8582426464591471e-11,0.00098122020204517387,1.2863238049324094e-05,0.00092269063618683996,0.00092143855682615269,2.9041083720629925e-07,1.2481737078473637e-06,1.7742958609917001e-07,0.00012546863839543908,8.6551056638083971e-08,1.5105220387667605e-07,1.5451620817587879e-07,5.3659364148543814e-05,5.7288719785803997e-09,2.3004199438501651e-13,1.4087414543087667e-13,3.1627631321753979e-12,3.6707785766050166e-08,8.3632554386965535e-08,7.6224950383079958e-09
1.917384482273167e-08,0.49021969539818244,3.7299864852404937e-07,3.6957392965251905e-09,1.2954179741169265e-07,4.828176677334211e-12,1.5722887477675527e-08,0.0,0.0,0.0001475196901148791,3.7186443367070165e-06,154.0,0.0,0.94533864683147306,1.0,18.998079118218246,0.0026339575966948499,5.7596708470216744e-07,0.011445594179315901,0.014084919141794537,0.0087114691587180642,0.0016809738147907439,4.6647790434596597e-09,3.0165535367838294e-05,0.0138638734991829,1.9011306734451823e-11,0.0010326714147060249,1.3162095946372387e-05,0.00097114597043599705,0.0009697634930944237,3.056407509595375e-07,1.2822704896844918e-06,1.8673465167486933e-07,0.00013355678938984969,9.7201613228884619e-08,1.7189871137740459e-07,1.759506448628873e-07,5.7853120298961415e-05,6.101214230927752e-09,2.3579784239775739e-13,1.499076447568445e-13,3.4108225751791562e-12,3.9855025085264705e-08,9.3447896472947765e-08,8.5225890316737227e-09
1.9678141287314202e-08,0.4902197143932377,3.8769651699858247e-07,3.9472139687732041e-09,1.4261566593459671e-07,5.4192278792913267e-12,1.7823816495294104e-08,0.0,0.0,0.00015486729098829885,4.1063993958055374e-06,154.0,0.0,0.94394478268597759,1.0,18.998028628656247,0.0026995690930551814,5.7519244906330951e-07,0.011701052837756108,0.014427259639848084,0.0089331422338800037,0.0017185619393795793,4.7781457803952735e-09,3.0898674979211888e-05,0.014218997786630517,1.9436417084682223e-11,0.0010853139749076551,1.3458333817175215e-05,0.0010207092641140894,0.001019185024642755,3.2121619851243136e-07,1.3163213761719933e-06,1.9625083381525344e-07,0.00014194927486295249,1.0879549484562806e-07,1.9493550443035917e-07,1.9965522022723988e-07,6.2244702374657536e-05,6.4876793319742499e-09,2.415286453325346e-13,1.5927970454857817e-13,3.670642844469303e-12,4.3168336112291741e-08,1.0408812657932861e-07,9.4987974289384351e-09
2.0182437751896733e-08,0.4902197368241934,4.0249684399560363e-07,4.2082910398610955e-09,1.5660140214919698e-07,6.0633950548298605e-12,2.0139745937797148e-08,0.0,0.0,0.00016236167747769319,4.5225664594326688e-06,154.0,0.0,0.94255325282235192,1.0,18.997978096774961,0.0027649980292739564,5.7441910991477507e-07,0.01195425610289884,0.014768103078105938,0.0091544413595467042,0.0017558177565867737,4.8910160527357104e-09,3.1628604002125627e-05,0.014573644418958314,1.9857769138671289e-11,0.0011391387732370408,1.3751959663252752e-05,0.0010713707760296016,0.001069692655573084,3.3713386859818621e-07,1.35032644363038e-06,2.059761093936964e-07,0.00015064980181346752,1.2138386505818318e-07,2.2032288454745387e-07,2.2579848965691449e-07,6.6837166672206646e-05,6.8884410140802603e-09,2.4723435175161259e-13,1.689944448743525e-13,3.9424077841864565e-12,4.66508925131151e-08,1.1559567982777359e-07,1.0555061536708753e-08
2.0686734216479264e-08,0.49021976265152556,4.1739227599716303e-07,4.4790313711173462e-09,1.7153396054835591e-07,6.7637221287925918e-12,2.2686145850476012e-08,0.0,0.0,0.00017000033218967864,4.9683518798976213e-06,154.0,0.0,0.9411640624188139,1.0,18.997927519838875,0.0028302448011779447,5.7364707059599924e-07,0.012205211027601526,0.015107446503060359,0.0093753671636219432,0.0017927423111167829,5.0033888828975827e-09,3.2355316114186461e-05,0.0149278141983943,2.0275374711711358e-11,0.0011941367229899649,1.4042981620497805e-05,0.0011231207950364679,0.0011212758905448674,3.5339045013951433e-07,1.3842857685825794e-06,2.1590845539930667e-07,0.00015966200842049973,1.3501876952457961e-07,2.4822778739360013e-07,2.5455623611289083e-07,7.163347227171907e-05,7.3036698025614022e-09,2.5291491223413377e-13,1.7905590917288059e-13,4.2262954474444062e-12,5.030578313765335e-08,1.2801375236870391e-07,1.1695394006345261e-08
2.1191030681061795e-08,0.49021979183597686,4.3237572251121266e-07,4.7594911770773281e-09,1.8744837402737802e-07,7.5233200654813063e-12,2.5479128509147918e-08,0.0,0.0,0.00017778072842213063,5.4449723830957027e-06,154.0,0.0,0.93977721651036084,1.0,18.997876895189901,0.0028953098044773185,5.7287633435991814e-07,0.012453924778539491,0.01544528708108754,0.0095959202750910706,0.0018293366643638992,5.1152633330292567e-09,3.3078805249945389e-05,0.015281507929158706,2.0689245807851808e-11,0.0012502987606174147,1.4331407956985636e-05,0.0011759496405303323,0.001173924235157196,3.6998263236941823e-07,1.4181994277488053e-06,2.2604584901072269e-07,0.00016898946410423023,1.4975309159489169e-07,2.7882382147916918e-07,2.8611153280389579e-07,7.6636482076834577e-05,7.7335330183443563e-09,2.5857027936771961e-13,1.8946806432169116e-13,4.5224781578501856e-12,5.4136012804662652e-08,1.413862786847391e-07,1.2923876712024495e-08
2.1695327145644326e-08,0.4902198243385557,4.4744034702004575e-07,5.0497221883716807e-09,2.0437972555109969e-07,8.3453643733072968e-12,2.8535453113918903e-08,0.0,0.0,0.00018570033127016385,5.9536541510248575e-06,154.0,0.0,0.93839271998954743,1.0,18.997826220246345,0.0029601934347553939,5.7210690437343782e-07,0.012700404634310727,0.015781622097924334,0.009816101323986982,0.0018656018941336783,5.2266385048390794e-09,3.3799065599786636e-05,0.015634726417411138,2.1099394616748061e-11,0.001307615846165383,1.4617247070780992e-05,0.0012298476629366388,0.0012276271963443694,3.8690710495623592e-07,1.4520674980415727e-06,2.3638626767251202e-07,0.00017863566959817065,1.6564050809985543e-07,3.1229130129660167e-07,3.2065480042337888e-07,8.1848963859123056e-05,8.1781947811611036e-09,2.6420040773978687e-13,2.0023480071838929e-13,4.8311225713003988e-12,5.8144503094379865e-08,1.5575790912399546e-07,1.4244658650225053e-08
2.2199623610226857e-08,0.49021986012053476,4.6257955825844536e-07,5.349771808990435e-09,2.2236312060882116e-07,9.2330925686047315e-12,3.1872529948237631e-08,0.0,0.0,0.00019375659871762158,6.4956319157386754e-06,154.0,0.0,0.93701057760727835,1.0,18.997775492502075,0.0030248960874584251,5.7133878371789622e-07,0.0129446579835387,0.01611644895812837,0.010035910941356332,0.0019015390943641223,5.3375135394181646e-09,3.4516091608781988e-05,0.015987470471198032,2.1505833510509043e-11,0.0013660789637080567,1.4900507487742853e-05,0.0012848052441905642,0.0012823742827845106,4.0416055813281291e-07,1.4858900565606843e-06,2.4692768917408955e-07,0.00018860405703298455,1.8273544536421628e-07,3.4881727499146422e-07,3.5838385901766501e-07,8.727359130656887e-05,8.637816013281854e-09,2.6980525392859382e-13,2.1135993237480098e-13,5.152389738032163e-12,6.2334093147990805e-08,1.7117398766493285e-07,1.5661953860797993e-08
2.2703920074809388e-08,0.4902198991434511,4.7778700180772974e-07,5.6596832681519159e-09,2.4143366045017197e-07,1.0189801605085433e-11,3.5508424010761533e-08,0.0,0.0,0.00020194698271366451,7.072148065118188e-06,154.0,0.0,0.93563079397362048,1.0,18.997724709525531,0.0030894181578854808,5.7057197538954344e-07,0.01318669232297371,0.016449765184521854,0.010255349759225913,0.0019371493748466348,5.4478876170576454e-09,3.5229877975508746e-05,0.016339740900400346,2.1908575040540913e-11,0.0014256791217744124,1.5181197859327361e-05,0.0013408127982088001,0.001338155005320813,4.2173968282965858e-07,1.5196671805881549e-06,2.5766809173107362e-07,0.00019889799003184537,2.0109303547827197e-07,3.885955466690652e-07,3.9950397456591871e-07,9.291294507580831e-05,9.112554443785582e-09,2.7538477649400048e-13,2.2284719702396723e-13,5.4864351649081451e-12,6.6707540473350112e-08,1.8768052991353386e-07,1.7180039369696475e-08
2.320821653939192e-08,0.4902199413691041,4.9305655199535226e-07,5.9794957669470549e-09,2.6162641609949383e-07,1.121884527424722e-11,3.9461858124436989e-08,0.0,0.0,0.00021026893023401951,7.6844517608616699e-06,154.0,0.0,0.93425337355862759,1.0,18.997673868958803,0.0031537600411783878,5.6980648230004219e-07,0.013426515255593184,0.01678156841761912,0.010474418410569253,0.0019724338609467596,5.5577599570604254e-09,3.594041965083242e-05,0.016691538516681637,2.2307631934388148e-11,0.0014864073537681796,1.5459326960389294e-05,0.0013978607713531453,0.0013949588773951266,4.3964117081201411e-07,1.5533989475831489e-06,2.6860545406903143e-07,0.00020952076381736641,2.2076907285459127e-07,4.3182669339862127e-07,4.4422790031561084e-07,9.8769513847837641e-05,9.602564613369689e-09,2.8093893596795039e-13,2.3470025624003127e-13,5.8334088779185388e-12,7.1267521756604513e-08,2.0532420133471651e-07,1.8803253153546951e-08
2.371251300397445e-08,0.49021998675955536,5.083823040890014e-07,6.3092446199418942e-09,2.8297640314394498e-07,1.2323631582068261e-11,4.375221552891404e-08,0.0,0.0,0.0002187198843264926,8.3337980690569149e-06,154.0,0.0,0.9328783206931861,1.0,18.997622968516726,0.0032179221323117525,5.6904230727696074e-07,0.013664134488701185,0.017111856415038141,0.010693117529273394,0.0020073936933248594,5.6671298175477057e-09,3.6647711836655799e-05,0.017042864133436374,2.2703017092575459e-11,0.0015482547183811651,1.5734903686982625e-05,0.0014559396428859071,0.0014527754154935368,4.5786171482071613e-07,1.5870854351770007e-06,2.7973775550953966e-07,0.0002204756053300982,2.4181997109529653e-07,4.7871807699239862e-07,4.9277591293221687e-07,0.0001048456953868959,1.0107997879698931e-08,2.8646769484469541e-13,2.4692269557101299e-13,6.1934554848814862e-12,7.6016633679292661e-08,2.2415229571934315e-07,2.0535992126190919e-08
2.421680946855698e-08,0.4902200352771276,5.2375856677385662e-07,6.6489613919262736e-09,3.0551855728921956e-07,1.3507620107195258e-11,4.8399541963430513e-08,0.0,0.0,0.00022729728514037662,9.0214471036780304e-06,154.0,0.0,0.93150563956987242,1.0,18.997572005985948,0.0032819048260830431,5.6827945306427787e-07,0.013899557832027657,0.017440627050896169,0.010911447750105918,0.0020420300276567491,5.7759964952601315e-09,3.7351749984632993e-05,0.017393718565738583,2.3094743585447967e-11,0.0016112122999999339,1.6007937054160656e-05,0.0015150399254171022,0.0015115941396035921,4.7639800871672681e-07,1.6207267211682877e-06,2.9106297605849018e-07,0.00023176567335857394,2.6430272019407179e-07,5.2948385064458693e-07,5.4537584352888667e-07,0.00011114379760221865,1.0629002423292555e-08,2.9197101757074367e-13,2.5951802468444166e-13,6.5667142383233888e-12,8.0957393740440572e-08,2.4421271388795786e-07,2.2382710147303628e-08
2.472110593313951e-08,0.4902200868844031,5.3917985490152823e-07,6.9986740299987552e-09,3.2928771067549762e-07,1.4774319345732936e-11,5.3424547248227143e-08,0.0,0.0,0.00023599857093941604,9.748663183324624e-06,154.0,0.0,0.9301353342438281,1.0,18.997520979223946,0.0033457085171027683,5.6751792232291984e-07,0.014132793195827728,0.017767878315189809,0.011129409708682141,0.0020763440343542763,5.8843593253536138e-09,3.8052529794848672e-05,0.017744102630290842,2.3482824650010165e-11,0.0016752712091058458,1.627843619377602e-05,0.001575152165343467,0.0015714045736828081,4.9524674762924013e-07,1.6543228835179194e-06,3.0257909649658122e-07,0.00024339405868086173,2.8827484409520282e-07,5.8434496052214287e-07,6.0226310364926052e-07,0.00011766603961235325,1.1165723253948064e-08,2.9744887053453268e-13,2.7248967752581003e-13,6.9533190985200269e-12,8.6092241083207145e-08,2.655539426320301e-07,2.4347916053165787e-08
2.5225402397722042e-08,0.4902201415442238,5.5464088250004878e-07,7.3584069911641248e-09,3.5431856894646133e-07,1.6127284047390608e-11,5.8848606372409305e-08,0.0,0.0,0.00024482117909800215,1.0516714001507429e-05,154.0,0.0,0.92876740863364915,1.0,18.997469886158168,0.0034093335997847185,5.6675771763127624e-07,0.014363848588981563,0.018093608313159634,0.011347004041432542,0.0021103368982860089,5.992217681190156e-09,3.8750047214466108e-05,0.018094017145373585,2.3867273686768171e-11,0.0017404225826684518,1.6546410352281228e-05,0.0016362669432792769,0.0016321962461381023,5.1440462810725169e-07,1.6878740003442353e-06,3.1428409847191723e-07,0.000255363784217583,3.1379435862920306e-07,6.4352914239558377e-07,6.6368070627295943e-07,0.00012441455281173296,1.1718302217699761e-08,3.0290122205586251e-13,2.8584101248980534e-13,7.353398796679894e-12,9.1423537325727989e-08,2.882250338934842e-07,2.6436171709664185e-08
2.5729698862304573e-08,0.49022019921968935,5.7013655603503487e-07,7.7281813656069829e-09,3.8064568906436131e-07,1.757011254740704e-11,6.469376009607135e-08,0.0,0.0,0.00025376254708029257,1.1326869810769087e-05,154.0,0.0,0.92740186652229017,1.0,18.997418724785081,0.0034727804683362829,5.6599884148573178e-07,0.014592732117094991,0.018417815264639703,0.011564231385570426,0.002144009818498085,6.0995709741235949e-09,3.9444298436341283e-05,0.018443462930794716,2.4248104256572557e-11,0.001806657584532248,1.6811868888530142e-05,0.0016983748744789856,0.0016939586903158238,5.338683482744546e-07,1.7213801499181295e-06,3.2617596459464905e-07,0.00026767780519635622,3.4091972984216688e-07,7.0727091339407629e-07,7.2987928191023252e-07,0.00013139138193921576,1.2286878004310184e-08,3.0832804237506678e-13,2.9957531260425873e-13,7.7670768982522969e-12,9.6953567395863416e-08,3.1227558418329662e-07,2.865209008759479e-08
