Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450)
4.60955406906489e-07,1.1184483996900683,1.5579462820986123e-05,3.254899877749261e-06,2.6509628534086497e-06,1.0810316844014006e-07,2.6231993181200377e-06,0.0,0.0,0.0029464560504092515,0.0041958028036136645,154.0,0.0,0.27016201545544599,1.0,18.992548668553621,0.023221317252685208,3.5688290780599702e-07,0.004567822547999912,0.049039156461662674,0.17245522259517226,0.00024950632598968054,6.5513020157565339e-09,4.2160513482317324e-05,0.36511415238289618,2.623836778386679e-12,0.0360671660253978,6.3977069313644601e-06,0.063655901897022513,0.063157968359994751,8.1904535047984553e-06,3.8787577277228156e-05,4.944214453564377e-06,0.015380029821202219,0.00024239943453471298
4.652028291137043e-07,1.1184498797473752,1.5581996612344045e-05,3.2981627731590207e-06,2.6907766156163318e-06,1.1008258530852333e-07,2.6698066233378431e-06,0.0,0.0,0.0029536100016277181,0.0042537192732202246,154.0,0.0,0.2673534631767075,1.0,18.992488797675527,0.023162603452312649,3.5419620746759145e-07,0.0044725683509472518,0.048915067741016262,0.17295102019032824,0.0002443021935307091,6.5346953434517818e-09,4.2053642601169398e-05,0.36707439763097854,2.5691095354412176e-12,0.036287479933230199,6.2643865138781506e-06,0.063883985556700662,0.063382497222785786,8.2195340957824581e-06,3.8996175828836114e-05,4.9617691526844971e-06,0.015567436835831141,0.0002441535153332111
4.694502513209195e-07,1.1184513289413665,1.5583467478848702e-05,3.3414119482190644e-06,2.7307539302417916e-06,1.1206920863715684e-07,2.7165984500144229e-06,0.0,0.0,0.0029605862110799836,0.004311536828933084,154.0,0.0,0.26458004354219222,1.0,18.99242909513924,0.023102330314978027,3.515410420679528e-07,0.0043793408663706642,0.048789076052656574,0.17343592285319603,0.00023920881693656026,6.5178348329473643e-09,4.1945138127928548e-05,0.369019866505856,2.5155470095996568e-12,0.036504951771421601,6.1339026020601594e-06,0.064107316880292253,0.063602335778425667,8.2480064874737591e-06,3.9203201091480141e-05,4.9789567078742421e-06,0.015754302092885163,0.00024587706933561801
4.7369767352813477e-07,1.118452747928985,1.5583901308628385e-05,3.3846442277697401e-06,2.770893442506655e-06,1.1406279524467761e-07,2.7635697790737722e-06,0.0,0.0,0.0029673895683063022,0.0043692510755463055,154.0,0.0,0.26184122760598844,1.0,18.992369562484505,0.023040544582745119,3.4891692858899448e-07,0.0042881012659432265,0.048661263107080528,0.17391007859012034,0.0002342240755966107,6.5007314241481369e-09,4.1835070486616003e-05,0.37095073205532647,2.4631269018034909e-12,0.036719613399219121,6.0062008694369867e-06,0.064325997088043235,0.063817584421844056,8.2758836930711261e-06,3.9408671498802241e-05,4.9957849751445783e-06,0.015940612866957905,0.00024757049876548498
4.7794509573535e-07,1.1184541373550037,1.5583323341660209e-05,3.4278565155593477e-06,2.8111938227309104e-06,1.1606310654205274e-07,2.8107156785638948e-06,0.0,0.0,0.0029740248232435359,0.0044268578002005362,154.0,0.0,0.25913649578763082,1.0,18.992310201195338,0.022977292017900108,3.463233948702583e-07,0.0041988110658514573,0.048531708116933241,0.17437363322177976,0.00022934586474272108,6.4833956552174049e-09,4.1723507515957286e-05,0.37286716468683861,2.4118270882491734e-12,0.036931496636578957,5.8812274647122143e-06,0.064540125451236455,0.064028341592296506,8.3031784977831063e-06,3.961260520307966e-05,5.01226167209098e-06,0.016126357001120774,0.00024923420938503457
4.821925179425652e-07,1.1184554978518,1.5581758189369718e-05,3.4710457923083225e-06,2.8516537655412482e-06,1.1806990846281026e-07,2.8580313024950681e-06,0.0,0.0,0.0029804965899620935,0.0044843529662374326,154.0,0.0,0.25646533768191582,1.0,18.992251012698318,0.022912617422098634,3.4375997649375061e-07,0.0041114321538418376,0.048400487869996886,0.17482673042074923,0.00022457209886596352,6.4658377920813597e-09,4.1610515236514257e-05,0.37476933221523201,2.3616256256070712e-12,0.037140633244648537,5.7589290542525935e-06,0.064749799310113237,0.064234703792697967,8.3299034258196811e-06,3.9815020080313982e-05,5.02839435869923e-06,0.016311522889989771,0.00025086860981537947
4.864399401497805e-07,1.118456830038828,1.5579229853558659e-05,3.5142091138284047e-06,2.8922719891473437e-06,1.2008297139293292e-07,2.9055118896339777e-06,0.0,0.0,0.0029868093503595981,0.0045417327072196549,154.0,0.0,0.25382725187303462,1.0,18.992191998357868,0.022846564655133222,3.4122621559584371e-07,0.0040259268097144084,0.048267676800723872,0.17526951174831656,0.00021990071863278715,6.4480678182318335e-09,4.1496157916205391e-05,0.37665739990949187,2.3125008569281346e-12,0.037347054907481775,5.6392528599911714e-06,0.064955114093183233,0.064436765610217994,8.3560707302440063e-06,4.0015933735214936e-05,5.0441904322972789e-06,0.016496099463179367,0.00025247411090135666
4.906873623569957e-07,1.118458134523768,1.557576174466756e-05,3.5573436091951483e-06,2.9330472346391585e-06,1.2210207010056921e-07,2.9531527623017304e-06,0.0,0.0,0.0029929674577743358,0.0045989933211471757,154.0,0.0,0.25122174575300288,1.0,18.992133159485402,0.022779176653328913,3.3872166528320304e-07,0.0039422577360785456,0.048133347060527527,0.17570211669056959,0.00021532968466206516,6.430095316976854e-09,4.1380497265025503e-05,0.37853153053853822,2.2644313511486274e-12,0.037550793214879842,5.5221466883301929e-06,0.065156163337778447,0.064634619737937909,8.3816924519244471e-06,4.0215363506081681e-05,5.0596571611786138e-06,0.016680076169148399,0.00025405112511371429
4.94934784564211e-07,1.1184594119024565,1.5571376699405736e-05,3.6004464789721373e-06,2.9739782652827909e-06,1.2412698366565805e-07,3.0009493251984137e-06,0.0,0.0,0.002998975140509833,0.0046561312648722483,154.0,0.0,0.24864833534426997,1.0,18.992074497338855,0.022710495447575085,3.3624588618939965e-07,0.003860388078483257,0.047997568584310937,0.17612468269377393,0.00021085697922497448,6.4119296296938447e-09,4.1263593339076067e-05,0.38039188441608129,2.2173958754801843e-12,0.037751879646330963,5.4075589609580357e-06,0.065353038711715883,0.064828356997691516,8.4067803829921686e-06,4.0413326469584155e-05,5.0748016631634679e-06,0.016863442959429802,0.00025560006598908792
4.991822067714262e-07,1.1184606627579898,1.5566096997778604e-05,3.643514993485233e-06,3.0150638658897343e-06,1.2615749540961243e-07,3.0488970641802551e-06,0.0,0.0,0.0030048365053177992,0.0047131431486602069,154.0,0.0,0.24610654512629374,1.0,18.99201601311486,0.022640562181000891,3.3379844391791272e-07,0.0037802814353097049,0.047860409155642394,0.17653734519905528,0.0002064806157235852,6.3935798732015966e-09,4.1145504823214474e-05,0.38223861944455828,2.1713735338048989e-12,0.037950345556023328,5.2954387435069168e-06,0.065545830035948396,0.06501806636379652,8.4313460400829281e-06,4.0609839445446453e-05,5.0896308912403226e-06,0.0170461902732361,0.00025712134761027376
5.034296289786415e-07,1.1184618876621186,1.5559944379512387e-05,3.686546491145308e-06,3.0563028422093859e-06,1.2819339282518816e-07,3.0969915450404122e-06,0.0,0.0,0.0030105555407996514,0.0047700257309307506,154.0,0.0,0.24359590786609708,1.0,18.991957707959674,0.022569417126302029,3.3137891524504645e-07,0.0037019018827666892,0.047721934471478641,0.17694023767639824,0.00020219863075044892,6.3750547570337344e-09,4.1026287827676437e-05,0.38407189115816759,2.1263437007528964e-12,0.038146222158812026,5.1857357634049914e-06,0.065734625308090336,0.065203834987429307,8.4554007452643277e-06,4.080491900103449e-05,5.1041516798825684e-06,0.017228309022447392,0.00025861538411793312
5.076770511858567e-07,1.1184630871754493,1.5552940059906999e-05,3.7295383768180364e-06,3.0976940202957825e-06,1.3023446750659077e-07,3.1452284123421311e-06,0.0,0.0,0.0030161361207041216,0.0048267759131967146,154.0,0.0,0.24111596445271333,1.0,18.991899582970944,0.022497099702725946,3.2898688463123003e-07,0.0036252139907229138,0.047582208202786067,0.17733349165798379,0.0001980090831162604,6.3563627693310643e-09,4.0905996901472683e-05,0.38589185276503535,2.082285946770544e-12,0.03833954051712158,5.0784004307394416e-06,0.065919510726704322,0.065385748221884213,8.4789555893636289e-06,4.0998581455850349e-05,5.1183707232188172e-06,0.01740979057697184,0.00026008258925375416
5.11924473393072e-07,1.118464261846055,1.5545104745153212e-05,3.7724881202391182e-06,3.139236245954017e-06,1.3228051507993019e-07,3.1936033881993765e-06,0.0,0.0,0.0030215820071883984,0.0048833907351280804,154.0,0.0,0.23866626373527602,1.0,18.991841639185868,0.022423648492722655,3.2662193955781862e-07,0.003550182822637726,0.047441292053723376,0.17771723677087692,0.00019391006681327406,6.3375122440683617e-09,4.0784685678593664e-05,0.38769865518852298,2.039180216613477e-12,0.038530331528788785,4.9733838602944498e-06,0.066100570716254789,0.065563889648448101,8.5020213794441382e-06,4.1190842885935497e-05,5.1322945461319333e-06,0.017590626750466642,0.00026152337594054632
5.161718956002872e-07,1.118465412211064,1.553645864710559e-05,3.815393254473562e-06,3.1809283842201243e-06,1.3433133513413959e-07,3.2421122710520053e-06,0.0,0.0,0.0030268968540033232,0.004939867369776552,154.0,0.0,0.23624636236478841,1.0,18.991783877593427,0.022349101258268205,3.2428367889325791e-07,0.0034767739557454093,0.047299245821407106,0.17809160076907443,0.00018989970188055484,6.318511092993359e-09,4.0662405167615195e-05,0.38949244710769526,1.9970067709995925e-12,0.038718625915710778,4.8706378803846196e-06,0.066277887952637962,0.065738341102548808,8.5246087461258715e-06,4.1381719128184649e-05,5.1459295658915265e-06,0.017770809786427814,0.0002629381558885513
5.204193178075025e-07,1.1184665387973167,1.5527021497538456e-05,3.8582513744177143e-06,3.2227693187843802e-06,1.3638673115236804e-07,3.2907509345248229e-06,0.0,0.0,0.0030320842095581122,0.0049962031190004036,154.0,0.0,0.233855824639532,1.0,18.991726299139955,0.022273494956867455,3.2197170988848544e-07,0.0034049534953405486,0.047156127451182417,0.17845670956493401,0.00018597612938853531,6.2993670121265524e-09,4.0539204803792766e-05,0.39127337499697329,1.9557460451147947e-12,0.038904454213279982,4.7701150448666344e-06,0.06645154338919558,0.065909182700555291,8.5467281132547719e-06,4.1571225784572502e-05,5.1592820735223673e-06,0.017950332344639334,0.00026432733922674312
5.246667400147177e-07,1.118467642119342,1.551681256192989e-05,3.901060135342572e-06,3.2647579514991405e-06,1.3844651044392811e-07,3.3395153262295932e-06,0.0,0.0,0.0030371475199553527,0.005052395408994644,154.0,0.0,0.23149422235381575,1.0,18.991668904712114,0.022196865757242987,3.1968564042337702e-07,0.0033346880651270029,0.047011993090083345,0.17881268725999824,0.00018213752880060711,6.2800876308984629e-09,4.0415133662973225e-05,0.39304158316499554,1.9153788723732989e-12,0.039087846760652002,4.6717686508717598e-06,0.066621616283136162,0.066076492867007924,8.568389607473533e-06,4.1759378226295387e-05,5.1723581834010492e-06,0.018129187487963758,0.00026569133416868586
5.28914162221933e-07,1.1184687226810455,1.5505850652755922e-05,3.9438172514770611e-06,3.3068932019418259e-06,1.405104840769128e-07,3.388401466540424e-06,0.0,0.0,0.0030420901319632081,0.0051084417859563747,154.0,0.0,0.22916113465012108,1.0,18.991611695149718,0.022119249054716471,3.1742508985381115e-07,0.0032659448228231978,0.046866897142217069,0.17915965617521662,0.00017838210863229211,6.2606801360143003e-09,4.029023813116831e-05,0.39479721379268445,1.875886454311023e-12,0.039268833691691207,4.575552740559328e-06,0.066788184222295599,0.066240348361786938,8.5896031956197602e-06,4.1946191597829719e-05,5.1851639124529198e-06,0.018307368669485541,0.000267030546700303
5.327368422084267e-07,1.1184696761356017,1.5495356335743942e-05,3.9822526569308098e-06,3.3449394063949456e-06,1.423714933324641e-07,3.432499856475272e-06,0.0,0.0,0.0030464379739531715,0.0051587568349345959,154.0,0.0,0.22708539365269109,1.0,18.991560365269709,0.022048578350400628,3.1541210623457493e-07,0.0032053506751565561,0.046735532232907211,0.17946432537901449,0.00017507188287962071,6.2431096205697462e-09,4.017716430053263e-05,0.39636664338810612,1.841075748666076e-12,0.039429689861170569,4.4907426038509984e-06,0.066935161433621951,0.066384926685205375,8.6083205624417794e-06,4.2113191064559026e-05,5.1964627791680013e-06,0.018467150389024904,0.00026821498253747322
5.365595221949204e-07,1.1184706119071837,1.5484280093931091e-05,4.020642839191549e-06,3.383102746293703e-06,1.4423561738737989e-07,3.4766908963840906e-06,0.0,0.0,0.0030506929886253294,0.0052089501724417583,154.0,0.0,0.2250321176588235,1.0,18.991509186328852,0.021977160569173593,3.1341922090046372e-07,0.0031459401625191594,0.046603468442120141,0.17976188185697795,0.0001718263314094778,6.2254460609129874e-09,4.006349161471969e-05,0.39792609937787493,1.8069451442045056e-12,0.039588643378349997,4.4075891011664777e-06,0.067079415412895999,0.066526821243963863,8.6266899849886221e-06,4.2279128700095211e-05,5.2075516067603882e-06,0.018626376953964251,0.00026937996367020379
5.403822021814141e-07,1.1184715303411186,1.5472634750484654e-05,4.0589862490296462e-06,3.4213824689371237e-06,1.4610272605570174e-07,3.5209718317526136e-06,0.0,0.0,0.0030548574206082811,0.0052590202427620653,154.0,0.0,0.22300101456262997,1.0,18.991458158836046,0.021905019966707438,3.1144616701009586e-07,0.0030876904605194439,0.04647074200746916,0.18005241119830834,0.0001686442167343182,6.2076942873888063e-09,3.9949251376633816e-05,0.39947568113801846,1.7734816783696993e-12,0.039745715752537186,4.3260603055105308e-06,0.067220999361358835,0.066666084647929905,8.6447182575726223e-06,4.2444015089361695e-05,5.2184344986616762e-06,0.018785044353309494,0.00027052578033635372
5.442048821679078e-07,1.1184724317774515,1.5460432861895122e-05,4.0972813725875913e-06,3.4597778321104929e-06,1.4797269145374725e-07,3.5653399529687529e-06,0.0,0.0,0.0030589334562514271,0.0053089655590055846,154.0,0.0,0.22099179672981814,1.0,18.991407283295427,0.021832180327853307,3.0949269080291075e-07,0.0030305791259440562,0.046337388146541675,0.1803359978959575,0.00016552429762314039,6.1898588822637828e-09,3.9834472852441479e-05,0.40101548673908688,1.7406722615952082e-12,0.039900928339635114,4.2461247805035454e-06,0.067359965452931506,0.066802768483908356,8.6624121527854446e-06,4.2607860678179463e-05,5.2291155395647476e-06,0.018943148802006177,0.0002716527206654069
5.476452941557521e-07,1.118473228811833,1.5448985484339036e-05,4.1317044757436788e-06,3.4944319264346883e-06,1.4965799894557951e-07,3.6053436021350594e-06,0.0,0.0,0.0030625280707194174,0.0053538085037368221,154.0,0.0,0.2192019783923351,1.0,18.991361625604718,0.021766046262060711,3.0775108551888815e-07,0.002980133952641858,0.046216861526450881,0.18058535892635075,0.00016276855311853029,6.1737394014207481e-09,3.9730736996424969e-05,0.40239303318344727,1.7116925324494846e-12,0.040039047074296411,4.1755194835048407e-06,0.067482838974431067,0.066923620231070652,8.6780561451574275e-06,4.2754440346823943e-05,5.2385591426440029e-06,0.01908495853150298,0.00027265106403630919
5.50741664944812e-07,1.118473934797817,1.5438313194756964e-05,4.1626499308453188e-06,3.5256997557282226e-06,1.5117659265275139e-07,3.6414038389978443e-06,0.0,0.0,0.0030657047325149504,0.0053940789517226435,154.0,0.0,0.2176059340788474,1.0,18.99132063949105,0.021706071439886974,3.0619686574660426e-07,0.0029354932418674995,0.046107996832918018,0.18080508316782123,0.00016032991073268121,6.1591798754912855e-09,3.9637040186542733e-05,0.40362617915444193,1.686047497983136e-12,0.040162093306373346,4.1130383584536732e-06,0.067591677860831381,0.067030665286143154,8.6919125437579048e-06,4.2885654519050361e-05,5.2469236533242737e-06,0.019212192915482838,0.00027353686924557082
5.538380357338719e-07,1.1184746302130062,1.5427297241240989e-05,4.1935611258630032e-06,3.5570421702823655e-06,1.5269684063400261e-07,3.6775166045049774e-06,0.0,0.0,0.0030688271016617425,0.005434265119417918,154.0,0.0,0.21602375152405859,1.0,18.991279753847468,0.021645678768764685,3.0465503971480441e-07,0.0028915606550367423,0.045998779891194087,0.18102039906078668,0.00015792996014928794,6.1445734388745873e-09,3.9543041489766569e-05,0.40485308118408803,1.6608093560106997e-12,0.040283956782749264,4.0515483384679466e-06,0.067698888653836997,0.06713610634124928,8.7055610119230426e-06,4.3016203950146935e-05,5.2551626450642093e-06,0.019339051924282223,0.00027441079446538394
5.569344065229318e-07,1.1184753152256046,1.5415943812612896e-05,4.2244373211074283e-06,3.5884587948044601e-06,1.5421867918795324e-07,3.7136805420498662e-06,0.0,0.0,0.0030718962346440934,0.0054743663396940659,154.0,0.0,0.21445528612314183,1.0,18.991238968884613,0.021584880019772403,3.031254770181761e-07,0.0028483249486475036,0.045889227569879815,0.18123134947184127,0.00015556808271979867,6.1299223728720826e-09,3.9448755488554724e-05,0.40607378897040081,1.635971574827714e-12,0.040404648543592714,3.991033680191613e-06,0.067804497177751832,0.067239968918182486,8.7190048639896337e-06,4.314609393352064e-05,5.2632781180249584e-06,0.019465533952113361,0.00027527298829367912
5.600307773119916e-07,1.1184759900003616,1.5404258995578134e-05,4.2552777906990883e-06,3.6199492580711639e-06,1.5574204552944228e-07,3.7498943130227728e-06,0.0,0.0,0.0030749131658432747,0.0055143819708934226,154.0,0.0,0.2129003950435028,1.0,18.99119828479137,0.02152368677746206,3.0160804582118056e-07,0.0028057750221430885,0.045779356349752658,0.18143797682749754,0.0001532436783133294,6.1152289235573162e-09,3.9354196747305069e-05,0.40728835168930327,1.6115278630291041e-12,0.040524179556910747,3.9314788587758607e-06,0.067908528847343178,0.067342278131643438,8.7322473230988232e-06,4.3275329706948932e-05,5.2712720194956609e-06,0.01959163747757096,0.00027612359817858232
