Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310)
9.046424902315427e-07,0.34774575719101475,3.3592770166470004e-07,4.5351735422081867e-07,6.1699294249005017e-07,2.824353311674773e-08,6.8563027028109118e-06,0.0,0.0,0.0020377807807380448,0.025523510489123415,154.0,0.0,0.34566925126475367,1.0,18.900342125547319,0.017800958657074022,7.9131176235155019e-08,0.0083105277536199042,0.027972844778005681,0.070315039185178063,0.0024298156133828607,1.5495059347990946e-08,0.00010110692472061286,0.11767694774922345,3.2113462533354628e-11,0.16084755410128002,6.460681262997797e-06,0.061254745847753027,0.019054140210434604,9.6209016184890898e-06,9.0344960201620595e-06,6.0281444404491072e-06,0.1180558582904979,0.00019045504945705932,0.0059319387514303124,0.0149700844947424,0.069546032518849818,3.7273338625094371e-06,9.0777668901529098e-13,1.4525920512322072e-10
9.114558740757569e-07,0.34774568402671124,3.3425105462090282e-07,4.5572779185529575e-07,6.2372084059800595e-07,2.8474640737025605e-08,6.9542647004519996e-06,0.0,0.0,0.0020378141861414939,0.025662794164183191,154.0,0.0,0.34370268796509112,1.0,18.900050279752755,0.017767358461285174,7.8784678765206518e-08,0.0082402774588026095,0.027806320914126676,0.070577284798433879,0.0024092469327013704,1.5402581711915196e-08,0.00010050349803444285,0.11825592339743672,3.184161822034454e-11,0.16137620560889543,6.4060746022848364e-06,0.061497016511383694,0.019043100326918267,9.6151807529999651e-06,9.0790044257010732e-06,6.0245599339890576e-06,0.11852816346949077,0.00019023650534520512,0.0059399241367387246,0.015088977579805311,0.06971968928769566,3.7422517526904623e-06,9.0235889314460423e-13,1.4583807949073249e-10
9.182692579199712e-07,0.3477456133162131,3.3258431578212101e-07,4.5791667892141624e-07,6.3047179021722265e-07,2.870515915504709e-08,7.0527182628823523e-06,0.0,0.0,0.0020378471432669879,0.02580117237047759,154.0,0.0,0.34175453150786167,1.0,18.899761638030515,0.017733110987401737,7.8441454277040945e-08,0.0081708213126043972,0.027641143505423904,0.070837261296607487,0.0023889112743765515,1.5310855332615641e-08,9.9904973350693473e-05,0.11883236568599462,3.157285362880577e-11,0.16189872793134222,6.3520852180984634e-06,0.061737242264648134,0.019031977347044125,9.6094197219586699e-06,9.1233179412552027e-06,6.0209502601325344e-06,0.11899584310755142,0.00019001635764416021,0.0059475062512454211,0.015207294664921399,0.069890809794958944,3.7570235288972455e-06,8.9698510932574035e-13,1.4641126904355909e-10
9.250826417641855e-07,0.34774554500526367,3.3092744443548384e-07,4.6008414973440244e-07,6.372457357053326e-07,2.893508591487188e-08,7.1516600382424739e-06,0.0,0.0,0.0020378796634220914,0.025938653241792172,154.0,0.0,0.33982452988716116,1.0,18.899476151806105,0.017698234213574464,7.8101456388206971e-08,0.0081021470330599338,0.027477299726258959,0.071094989661678806,0.0023688049597306977,1.5219873012854859e-08,9.9311303760648388e-05,0.11940629847910432,3.1307120138958334e-11,0.16241520960021255,6.2987035452723473e-06,0.061975446171643557,0.019020774383302658,9.6036202592729197e-06,9.1674384039217355e-06,6.0173165063118863e-06,0.11945895947576705,0.00018979467325683078,0.0059546944678830161,0.015325036284647832,0.070059438194434873,3.771651157501889e-06,8.9165491640113175e-13,1.4697885128653447e-10
9.318960256083997e-07,0.34774547904052383,3.2928039829669199e-07,4.6223033813880703e-07,6.4404262225297488e-07,2.9164418668751573e-08,7.2510867052685428e-06,0.0,0.0,0.0020379117574280364,0.026075244817590361,154.0,0.0,0.33791243552098288,1.0,18.899193773348678,0.017662745760379857,7.7764639538553549e-08,0.0080342425073722089,0.027314776797058019,0.071350490601810104,0.0023489244747160586,1.5129627089316356e-08,9.8722439267645012e-05,0.11997774530471665,3.104437130832186e-11,0.16292573761445869,6.2459202111205746e-06,0.062211650941007501,0.019009494472285695,9.5977833667028991e-06,9.2113676248985172e-06,6.0136593013503245e-06,0.11991757380933291,0.00018957151734760847,0.0059614979679278235,0.015442203027751475,0.070225617730751547,3.7861365723707245e-06,8.8636786547977817e-13,1.4754090121855031e-10
9.38709409452614e-07,0.3477454153697871,3.2764313362131653e-07,4.6435537749132037e-07,6.5086239590499504e-07,2.9393155173970863e-08,7.350994972847318e-06,0.0,0.0,0.0020379434356470392,0.026210955044177319,154.0,0.0,0.33601800515272229,1.0,18.898914455847791,0.017626662898058379,7.7430958979787634e-08,0.0079670958952921828,0.027153561982685724,0.071603784556336827,0.0023292663579652663,1.5040110822188551e-08,9.8138335831422717e-05,0.12054672936091407,3.0784561390225245e-11,0.16343039747169058,6.1937259935924498e-06,0.06244587893374097,0.01899814057544531,9.5919108106297339e-06,9.2551073899762912e-06,6.0099797498445615e-06,0.12037174632706089,0.00018934695341340141,0.0059679257449172093,0.015558795535537006,0.070389390761808321,3.8004816772599258e-06,8.8112356114627806e-13,1.4809749285972046e-10
9.448414549124069e-07,0.34774535998559275,3.2617792131879636e-07,4.6624994028608715e-07,6.5701971674357207e-07,2.9598506465295018e-08,7.4413214860928403e-06,0.0,0.0,0.0020379715987561726,0.02633234718782301,154.0,0.0,0.33432792291506275,1.0,18.89866564927981,0.017593694098072842,7.7133291665962175e-08,0.0079073024060209388,0.027009576609116952,0.07182987882220726,0.0023117613408190837,1.4960164062083391e-08,9.7616674483568723e-05,0.1210567282548848,3.0553207739691345e-11,0.16387964354145329,6.1472474591949299e-06,0.062655012189078541,0.018987861200718943,9.586596207000549e-06,9.2943126495311148e-06,6.0066497931718925e-06,0.12077675280478516,0.00018914369318773268,0.0059733967852546258,0.01566323839273738,0.070534763236574496,3.8132738531095852e-06,8.7643988579514136e-13,1.4859381916029493e-10
9.509735003721998e-07,0.3477453063823013,3.2472056172534987e-07,4.6812757646991386e-07,6.6319549492430027e-07,2.9803371570398301e-08,7.5320330968407436e-06,0.0,0.0,0.0020379994400570177,0.026453037463847532,154.0,0.0,0.3326517835380931,1.0,18.898419252053049,0.017560269643417455,7.6838097643230915e-08,0.00784810518335422,0.026866631337256048,0.072054216299836604,0.0022944312343621065,1.4880797282031102e-08,9.7098797569668944e-05,0.12156476728891166,3.0324165782200992e-11,0.16432426471843159,6.1012323959916715e-06,0.062862577913843962,0.018977526298336208,9.581254874915566e-06,9.333367142794521e-06,6.0033030892672832e-06,0.12117825187695895,0.00018893938662274467,0.0059785769226948799,0.015767217219454187,0.070678249714014554,3.8259552353063335e-06,8.7179018854136775e-13,1.490858359816627e-10
9.571055458319926e-07,0.34774525452395355,3.2327102028946885e-07,4.6998838219952184e-07,6.6938969279380443e-07,3.0007749063492487e-08,7.6231274673480887e-06,0.0,0.0,0.0020380269662169594,0.026573031475163947,154.0,0.0,0.33098941838716112,1.0,18.898175231870368,0.0175264014175994,7.6545345920465882e-08,0.0077894961029661407,0.026724717006138918,0.072276811345692762,0.0022772736520089219,1.4802005342601652e-08,9.6584671552985471e-05,0.12207086270787344,3.0097403975660507e-11,0.1647643203032538,6.055674487352008e-06,0.063068591709902713,0.018967137883011999,9.5758878188901932e-06,9.3722721202715144e-06,5.9999402674837714e-06,0.12157628539289106,0.00018873407674134551,0.0059834723351393729,0.015870732587521478,0.070819879301316349,3.8385271460563334e-06,8.6717416827903455e-13,1.4957359489391178e-10
9.632375912917855e-07,0.347745204376244,3.2182926173239322e-07,4.7183245327852075e-07,6.7560227321252038e-07,3.0211637581258314e-08,7.7146022788178855e-06,0.0,0.0,0.0020380541836472221,0.026692334766069095,154.0,0.0,0.32934066146410679,1.0,18.897933556986906,0.017492101089220384,7.6255006000425752e-08,0.0077314671932216111,0.02658382449977496,0.072497678150158534,0.0022602862474510499,1.4723783111465349e-08,9.6074262947611766e-05,0.12257503055338442,2.9872891310246294e-11,0.16519986867643174,6.0105675364859145e-06,0.063273068967028959,0.018956697927174276,9.5704960163585779e-06,9.4110288168116978e-06,5.9965619403401802e-06,0.12197089457747745,0.00018852780561064768,0.0059880890854728036,0.015973785099865564,0.070959680571974437,3.8509908876888391e-06,8.6259152435914731e-13,1.5005714673655842e-10
9.693696367515784e-07,0.3477451559048111,3.2039525010459386e-07,4.7365988514946508e-07,6.8183319955105181e-07,3.0415035821179132e-08,7.8064552311685583e-06,0.0,0.0,0.0020380810985141827,0.026810952822922382,154.0,0.0,0.32770534935461582,1.0,18.897694196191743,0.017457380115909221,7.5967047869355011e-08,0.0076740106250767553,0.026443944749937547,0.072716830740234301,0.0022434667199165391,1.4646125496713543e-08,9.5567538526611205e-05,0.12307728666724817,2.965059737800533e-11,0.16563096731547031,5.9659054590821227e-06,0.063476024867062525,0.018946208362426317,9.5650804259716168e-06,9.4496384518753746e-06,5.9931687084536955e-06,0.12236212004219035,0.00018832061437457307,0.0059924331237343224,0.016076375389642013,0.071097681577939956,3.8633477431630056e-06,8.5804195845740272e-13,1.5053654155339768e-10
9.816337276711642e-07,0.3477450638577927,3.1755032086013208e-07,4.7726521117968775e-07,6.9434994599585058e-07,3.0820356549532624e-08,7.9912864500717926e-06,0.0,0.0,0.0020381340440797429,0.027046154895315307,154.0,0.0,0.32447441845694242,1.0,18.897222294624306,0.017386721038723615,7.5398159265780217e-08,0.0075607839000442741,0.026167187504958837,0.073150048587918265,0.0022103222954608253,1.4492483891291277e-08,9.4565010267601222e-05,0.12407612609323028,2.9212546759224434e-11,0.16648004091127575,5.8778921280758157e-06,0.063877432313357602,0.018925087938243771,9.5541816258378728e-06,9.5264213403972558e-06,5.9863398764616423e-06,0.12313457927206629,0.00018790363176202925,0.0060003263158967856,0.016280171979146968,0.071368392484265492,3.8877458332560096e-06,8.490408758300203e-13,1.5148305664475542e-10
9.9389781859075e-07,0.347744978123753,3.1473593329978162e-07,4.8080511636841766e-07,7.0693964910382708e-07,3.1223701988982722e-08,8.1776030898648756e-06,0.0,0.0,0.002038185847711762,0.027278680448392375,154.0,0.0,0.32129536827828975,1.0,18.896759287824182,0.017314511761317528,7.4838449338009939e-08,0.0074497560814599422,0.025894373767528924,0.07357657392882018,0.0021778227844412457,1.4341040375359934e-08,9.3576824787046481e-05,0.12506750384109988,2.8783019586977419e-11,0.16731198343499165,5.7915879767089981e-06,0.064272931483963194,0.018903791291763842,9.5431987088575806e-06,9.6026302427546966e-06,5.9794583394353146e-06,0.12389397608578898,0.00018748344059375024,0.0060071973296098886,0.01648212799737191,0.071632226416462025,3.911731304552447e-06,8.4016856816018026e-13,1.5241352591152949e-10
9.999999999999997e-07,0.34774489845377693,3.1334687664807225e-07,4.8254230814896142e-07,7.1323093934645618e-07,3.1423653968640855e-08,8.2708556179669789e-06,0.0,0.0,0.0020382112109191331,0.027393392842075742,154.0,0.0,0.31973253395064777,1.0,18.896532153707046,0.017278031709157239,7.4563307367463704e-08,0.0073953137890082005,0.025760078511113695,0.073786337714511138,0.0021618871544223334,1.4266494019371755e-08,9.3090401674698431e-05,0.12555803593857004,2.8572407615127158e-11,0.16771967989999134,5.7492688633630074e-06,0.064467552346017559,0.018893133568376071,9.5377048376176537e-06,9.6403381406983784e-06,5.9760160591123868e-06,0.12426705325112161,0.00018727326590173464,0.0060102489042802524,0.01658193035819042,0.071761003199787524,3.9235148932844001e-06,8.3580127518189498e-13,1.5287063317428464e-10
1.0061619095103359e-06,0.34774489845377693,3.1195178021864221e-07,4.84280350640084e-07,7.1960203361748906e-07,3.1625063763594674e-08,8.3653874031526249e-06,0.0,0.0,0.002038236550858284,0.027508571350239899,154.0,0.0,0.31816697987913628,1.0,18.896304944394569,0.017240836699692206,7.4287694511861519e-08,0.0073408694443157256,0.025625432930849578,0.073996513337203237,0.002145951217972487,1.4191755318367428e-08,9.2602723491170855e-05,0.1260515397584015,2.8361791593357571e-11,0.16812722372683844,5.7069481367700686e-06,0.06466263671121722,0.018882332521804844,9.5321386744133759e-06,9.6782743842182757e-06,5.9725284829642832e-06,0.12464061428606704,0.00018706033937501381,0.0060130898982159861,0.016682249523536523,0.071889390086568902,3.9353137545876994e-06,8.3142271369392511e-13,1.5332832370930055e-10
1.0184260004299217e-06,0.3477448246082766,3.0919754778092815e-07,4.8769165759221094e-07,7.3233683183724786e-07,3.2024434335759859e-08,8.554621922714174e-06,0.0,0.0,0.0020382861918907843,0.027735868601826318,154.0,0.0,0.31508807132298833,1.0,18.895859040558211,0.017165777222817879,7.3745678132380596e-08,0.0072340682831010198,0.025360295343505687,0.074409970998360719,0.0021146912222201148,1.4044589640254926e-08,9.1642451378350876e-05,0.12702835078289604,2.7948646374899639e-11,0.16892617761233697,5.6239293097475828e-06,0.065046659339297402,0.018860725178100769,9.5210082478174452e-06,9.7533627659590954e-06,5.9655545209164019e-06,0.1253747887943179,0.00018663461417783427,0.0060180461335327621,0.016880543051503383,0.072140082858937318,3.9585025003079342e-06,8.2280102292902679e-13,1.542278134078225e-10
1.0306900913495075e-06,0.3477447563579129,3.0647291666174413e-07,4.9103977435120613e-07,7.4514378344173634e-07,3.242180696424335e-08,8.7452894551744917e-06,0.0,0.0,0.0020383348063491391,0.02796061235720335,154.0,0.0,0.31205749629496016,1.0,18.895421359851323,0.01708941175861425,7.3212190202910192e-08,0.0071292988180511633,0.025098892356555491,0.07481704878107126,0.0020840269906057048,1.3899504836791784e-08,9.0695757204261652e-05,0.12799805103482936,2.7543375025231777e-11,0.16970924836465334,5.54248969401185e-06,0.065425107831145426,0.018838982290204271,9.5098138948643613e-06,9.8279041721582425e-06,5.9585405045538767e-06,0.12609678595323096,0.00018620653929297821,0.0060221065857277113,0.017077015468250207,0.072384497063460534,3.9813065876285956e-06,8.1430124009772243e-13,1.5511234776677698e-10
1.0429541822690933e-06,0.34774469348204873,3.0377756303807825e-07,4.943254314560292e-07,7.5802263533226777e-07,3.2817175665894285e-08,8.93737307504163e-06,0.0,0.0,0.0020383824271573247,0.028182841942808772,154.0,0.0,0.30907414282471452,1.0,18.894991692841486,0.017011815892670177,7.2687027143940411e-08,0.0070265091099170531,0.024841156359852755,0.075217846304999877,0.0020539432587083164,1.3756462998790385e-08,8.9762393607287604e-05,0.12896075190267595,2.7145775803362908e-11,0.17047682713512655,5.4625889185828e-06,0.065798087866816374,0.018817116392183968,9.4985618342126911e-06,9.9019071766133558e-06,5.951490330291248e-06,0.1268068838094677,0.00018577637778860367,0.0060253102992813782,0.017271674034163985,0.072622818283124529,4.0037348003651935e-06,8.0592114429270027e-13,1.5598226928722451e-10
1.067482364108265e-06,0.34774458301458866,2.9847337551746207e-07,5.0071225541158995e-07,7.8399506264032071e-07,3.3601880942794052e-08,9.325722181606098e-06,0.0,0.0,0.0020384748075102446,0.028619911881281799,154.0,0.0,0.30324481749832627,1.0,18.894155595824181,0.016853221626399611,7.1660892102763428e-08,0.0068266699594808763,0.024336420237609957,0.076000988177837445,0.001995458814129446,1.3476359633957875e-08,8.7934688609762529e-05,0.13086558784892885,2.6372820847664782e-11,0.17196701507244264,5.3072492076903633e-06,0.066528051905134944,0.018773063347105219,9.4759082901447278e-06,1.0048331259606531e-05,5.9372963579425284e-06,0.1281924538673529,0.00018491079387681546,0.006029296466642322,0.017655580416171712,0.073081891903711324,4.0474974757250535e-06,7.8951130890568505e-13,1.5767959444857671e-10
1.0920105459474365e-06,0.347744491609906,2.9328233709044792e-07,5.0685783870146008e-07,8.1025222688309317e-07,3.4378516131660774e-08,9.7195389810617975e-06,0.0,0.0,0.0020385635510647825,0.029047377188648901,154.0,0.0,0.29759184134585742,1.0,18.893349204759289,0.016690545792878653,7.0665764198381624e-08,0.006634169184397405,0.023845567831638145,0.07676015099900392,0.001939125747436962,1.320398867282958e-08,8.6157438407720847e-05,0.13274369815166667,2.5628299404687264e-11,0.17339964354003512,5.1576135335569075e-06,0.067237344698613269,0.018728657207176921,9.4530928236616184e-06,1.0192699633237759e-05,5.9230009298011214e-06,0.1295335675383556,0.00018403976080693705,0.0060302888817715707,0.018032327056262967,0.073518663507191398,4.0898558745750848e-06,7.7355447599417449e-13,1.5932233630472908e-10
1.1165387277866082e-06,0.3477444177897765,2.8820177797293676e-07,5.1276778039011373e-07,8.3679234622700055e-07,3.514705716992881e-08,1.01186971420844e-05,0.0,0.0,0.0020386488452247414,0.029465524582287576,154.0,0.0,0.29210743611905088,1.0,18.892571071234165,0.016524300086566652,6.9700223375271724e-08,0.0064486498295462744,0.023368097938769223,0.077496057118384615,0.0018848391887462458,1.2939069443290208e-08,8.4428811584393777e-05,0.13459588365079983,2.4910825470038829e-11,0.1747774458807683,5.0134044456911569e-06,0.067926720610203661,0.018683982469433761,9.4301573197750637e-06,1.0335073936313874e-05,5.9086302896884435e-06,0.13083217729352697,0.0001831650261637846,0.0060285509926255318,0.018401983657790933,0.073934401296119973,4.1308716771395158e-06,7.5803420239707819e-13,1.6091289880033601e-10
1.1386140914418625e-06,0.34774436526299274,2.8372152518831107e-07,5.1788979226549811e-07,8.6091898818660034e-07,3.5831811019340742e-08,1.0482404975419129e-05,0.0,0.0,0.002038722794325883,0.029834118122939301,154.0,0.0,0.28730952835741763,1.0,18.891893786157205,0.016372019726708303,6.8855426560162238e-08,0.0062873747961576789,0.022949417473390198,0.078139060764818316,0.0018376497617442421,1.2706789691200765e-08,8.2913160921250375e-05,0.13624131739373166,2.4287150205268301e-11,0.17597272368952013,4.888040905511957e-06,0.068530724110770005,0.018643610408604436,9.4094448695460619e-06,1.0461554559733418e-05,5.8956525422805078e-06,0.13196611132913952,0.00018237593205014407,0.0060248546352294728,0.018728673735097286,0.074291561404476694,4.1666861903382232e-06,7.444261103252865e-13,1.6230167032171649e-10
