Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309)
2.900620728112241e-07,0.3179241219775508,9.8933253489514443e-09,1.5766042576007518e-08,3.3730645334673821e-06,2.2211783090794151e-11,1.0811027206878633e-05,0.0,0.0,0.000722260069267903,0.00067708103477130395,154.0,0.0,0.92913270534083925,1.0,18.983227690652239,0.0039655659018081723,8.2699828400595664e-09,0.0080993694531618261,0.018248186054220544,0.0016707170727626752,0.0068550338987355694,1.8297463551810281e-08,0.0001216303962568339,0.0018913404572068616,1.4166751447853752e-10,0.012335344283124966,2.1073739422055152e-06,0.0010466013582054057,0.0010147932494930026,8.1771020171329541e-07,7.8745378252811478e-08,5.4880291398757352e-07,0.0082465204333741736,2.4219623058873011e-06,5.3628193983775539e-06,5.4971429663742705e-06,0.0083699274998785406,8.8594581620878164e-08,1.6299179557070549e-12,5.8828533244297608e-12,5.1652422009972366e-11,4.5513685786797014e-07,5.9280220883016559e-06,3.6124980187849928e-06,4.4128967472669141e-07,1.0645164094621253e-06,1.8598242247304708e-06,1.4031407230275957e-13,8.9332305408723441e-07,9.9854670688856728e-08,6.7740899796806105e-08,1.1436130621648892e-08,9.6729808743995646e-09,1.5027322105340151e-12,4.7923186643061545e-12,2.2361849785032435e-08,2.9072491746141392e-16,1.6465608376618879e-16,3.6741196523141194e-08,4.1734012735684859e-13,9.8796251764808215e-10,6.0011496276076512e-14,2.4553757210742834e-16,4.5899096896610558e-13,3.1869899879855432e-09,1.228441040433597e-10,6.2538690435379422e-10,3.7554224813332357e-06,1.4946500916808993e-10,7.1768133452250058e-10,6.4008801294850196e-09,2.2860038053014634e-11,4.2739663316558813e-13,1.4475180298776177e-08,1.5193952248801494e-10,3.60303397524357e-15,5.9191271137007703e-11,2.4387589795883891e-09,1.6813858438041758e-11,7.6770463714773445e-12,5.2617876787766397e-10,1.4000929223074221e-08,3.3556240926979368e-07
2.946085368518128e-07,0.3179236872725778,9.947626379488074e-09,1.6978857060293526e-08,3.486208529413076e-06,2.311798202603217e-11,1.1413556904127732e-05,0.0,0.0,0.0007291291138919998,0.00070350830120604962,154.0,0.0,0.92807093522346784,1.0,18.982931168799791,0.0040179060599361879,8.2611293075419071e-09,0.0081114180547981213,0.018346038416422385,0.0016958665777498105,0.0068651429679223311,1.8395317964908364e-08,0.00012228088278834915,0.0019199622290120425,1.4187643054402371e-10,0.012638358411879493,2.1105413841175988e-06,0.0010706796099438846,0.0010369646466701194,8.355638003057796e-07,7.9948303545285331e-08,5.6078531197460793e-07,0.0085025407262951345,2.5492995559682854e-06,5.7094121350622319e-06,5.8550827535923171e-06,0.0086210659497569508,9.1349767436061795e-08,1.6386348530490136e-12,6.0653461418891233e-12,5.3203001135218467e-11,4.6906527266163962e-07,6.1992032507538513e-06,3.778020319778645e-06,4.6282769522555219e-07,1.1179329017983425e-06,1.994766539191281e-06,1.4716238013624365e-13,9.5418277301917258e-07,1.0771060102921293e-07,6.8770043173643154e-08,1.2116953327318507e-08,1.0249085766684062e-08,1.5921940292856341e-12,5.0889878073738265e-12,2.3747026199315051e-08,3.0803995710599423e-16,1.7446269629567641e-16,3.945658289117591e-08,4.4818397430299036e-13,1.0534245951470975e-09,6.3986926836272353e-14,2.6180681246305063e-16,4.8939660415474482e-13,3.4619180658164326e-09,1.3121038310767157e-10,6.7984676218511569e-10,3.9591582103817458e-06,1.5759982846565205e-10,7.60854626153211e-10,6.7870955506472735e-09,2.4234954993191102e-11,4.5318486783185686e-13,1.5654791561628769e-08,1.6434202179745112e-10,3.9389282765177067e-15,6.5713347418257826e-11,2.6508609205236463e-09,1.8197751013109465e-11,8.3098371785548689e-12,5.8058151101161891e-10,1.5394202032934081e-08,3.458698049637446e-07
2.991550008924015e-07,0.3179232524295517,1.0000100034732775e-08,1.8260691040156599e-08,3.6002794572846335e-06,2.4038680874810612e-11,1.2036221004077678e-05,0.0,0.0,0.00073575562459541515,0.00073028983387613585,154.0,0.0,0.92701111450326701,1.0,18.98263443816824,0.0040699707837849129,8.2522923676300459e-09,0.0081219521007725032,0.018440456209592615,0.0017209852056789393,0.006873969126075569,1.8489725639409774e-08,0.00012290845718231314,0.0019485534400616197,1.4205883371074227e-10,0.012942617580529803,2.1133131958797084e-06,0.0010947917467778645,0.0010590953352526697,8.5338407910751888e-07,8.1149943951160415e-08,5.7274534797276218e-07,0.0087605400592829195,2.6801319487400462e-06,6.0708794413259061e-06,6.2286221275660157e-06,0.0088735673658807118,9.4126333408919431e-08,1.6470447144417927e-12,6.2492442542637115e-12,5.4762013684835365e-11,4.8307579559557115e-07,6.476498010615997e-06,3.9472815002806895e-06,4.8490379294752239e-07,1.1727374823613458e-06,2.1363981595455411e-06,1.5418177698660618e-13,1.0178764142324235e-06,1.1600232034312455e-07,6.9797922623352598e-08,1.2823306889954472e-08,1.0846801626195815e-08,1.6850106789036641e-12,5.3973991842490125e-12,2.5187073268284083e-08,3.2600452213994228e-16,1.8463717652587607e-16,4.23131574430675e-08,4.8063156628903028e-13,1.1217288392420261e-09,6.8134879254015718e-14,2.7878241432695105e-16,5.2112175429286483e-13,3.7548645494973358e-09,1.3995762324215762e-10,7.3791198457978722e-10,4.1690789363086659e-06,1.6598281992394082e-10,8.0555691857906344e-10,7.1870389478615306e-09,2.5658540226834333e-11,4.798897435284153e-13,1.6903559426265425e-08,1.7747291769909222e-10,4.2993960206843253e-15,7.2837760185810864e-11,2.8769949416753907e-09,1.9663708352423238e-11,8.9802095144603925e-12,6.3941282065529188e-10,1.6895420329865664e-08,3.5629232398497076e-07
3.0370146493299024e-07,0.31792281748733914,1.0050807008076891e-08,1.9613804060108919e-08,3.715232489001764e-06,2.497354606540375e-11,1.2679166578937632e-05,0.0,0.0,0.00074214591565180269,0.00075741389601026562,154.0,0.0,0.9259532354986546,1.0,18.982337530410348,0.0041217612589213937,8.2434719534906911e-09,0.0081310460309226146,0.018531547369586631,0.0017460730119700147,0.0068815754877245665,1.8580794971104265e-08,0.00012351383999671117,0.0019771141423621371,1.4221602831670686e-10,0.013248062910182629,2.1157088061996968e-06,0.0011189333634296303,0.0010811798269344843,8.7116661805674501e-07,8.2350301655105339e-08,5.8468005546561248e-07,0.0090204320511826745,2.8144285563051707e-06,6.4474904764854272e-06,6.6180609263548858e-06,0.009127341455284859,9.6923347416902882e-08,1.6551571957790649e-12,6.4344860270245267e-12,5.6328901851979526e-11,4.9716330412193808e-07,6.7598482601695076e-06,4.1202460659010843e-06,5.0751394626490224e-07,1.228920759568397e-06,2.2848788839059543e-06,1.6137098412252373e-13,1.0844681966663066e-06,1.2474290315436017e-07,7.0824540417193637e-08,1.355545233658413e-08,1.1466349153614881e-08,1.7812164594558816e-12,5.7176945263279313e-12,2.6682654792420551e-08,3.4462524580154481e-16,1.951832812831695e-16,4.53146490770363e-08,5.1472525957577957e-13,1.192918907932158e-09,7.2457997913447894e-14,2.9647522798873962e-16,5.54186644698307e-13,4.0666010897661954e-09,1.4909283851032215e-10,7.9973859765214372e-10,4.385183190586335e-06,1.7461395894263507e-10,8.5179459699591652e-10,7.6007685956697297e-09,2.7130995162190253e-11,5.0751515139052239e-13,1.8223801238988713e-08,1.913566668123482e-10,4.6856783472799283e-15,8.06081023412261e-11,3.1177696536037285e-09,2.1214524556133722e-11,9.6894450939188837e-12,7.0293205495758375e-10,1.8510388480880029e-08,3.6682403841672219e-07
3.0824792897357895e-07,0.3179223824836181,1.0099806116650934e-08,2.1040453774073325e-08,3.8310242356002484e-06,2.5922247456375911e-11,1.3342531793540214e-05,0.0,0.0,0.00074830633899121987,0.00078486893621238884,154.0,0.0,0.9248972907667099,1.0,18.982040476075486,0.0041732786658683577,8.23466800038997e-09,0.0081387714513507514,0.018619416894997052,0.0017711300518326494,0.006888022762572164,1.8668631404416038e-08,0.00012409773217055223,0.0020056443879116247,1.4234926900110001e-10,0.013554637477638737,2.1177469051539049e-06,0.0011431002722091794,0.0011032128855318708,8.8890720055343083e-07,8.3549378841371125e-08,5.9658660448921684e-07,0.0092821327979097021,2.9521554528278435e-06,6.8395078350798355e-06,7.0236929624518682e-06,0.0093823012448124975,9.9739904015185806e-08,1.6629816900478813e-12,6.6210115958741705e-12,5.79031283231218e-11,5.1132285845422893e-07,7.0491935364475151e-06,4.2968770735630885e-06,5.3065386572273488e-07,1.286472592864028e-06,2.4403663520630238e-06,1.6872863765331503e-13,1.1540216096325136e-06,1.3394537270684706e-07,7.1849898817683559e-08,1.4313634981145425e-08,1.2107935714289748e-08,1.8808436062516218e-12,6.0500080553456944e-12,2.8234399460513547e-08,3.6390836053090874e-16,2.0610454039633645e-16,4.8464735832560968e-08,5.5050683272390997e-13,1.2670365052112148e-09,7.6958808376398501e-14,3.1489561811050507e-16,5.8861059188875496e-13,4.397910836136891e-09,1.5862282211289866e-10,8.6548495772992685e-10,4.6074658593887554e-06,1.8349307346105105e-10,8.9957290115416296e-10,8.0283324153622685e-09,2.8652484709158691e-11,5.3606429124701699e-13,1.9617835695029131e-08,2.0601774043285368e-10,5.0990455428752204e-15,8.9070139981883568e-11,3.3738030562940663e-09,2.2852996642321974e-11,1.0438826984120182e-11,7.7140725281835787e-10,2.0245061052506553e-08,3.7745909913459878e-07
3.1279439301416767e-07,0.3179219474548757,1.0147154325956422e-08,2.2542893990165605e-08,3.9476127395515225e-06,2.6884458837144665e-11,1.4026446199949269e-05,0.0,0.0,0.00075424326132396467,0.00081264360233334915,154.0,0.0,0.92384327312430203,1.0,18.981743304626558,0.0042245241801414507,8.2258804458755446e-09,0.0081451971880654936,0.018704166856136288,0.0017961563802729233,0.0068933693013045298,1.8753337441164538e-08,0.0001246608150821663,0.002034144228702434,1.4245976165028036e-10,0.013862286258406143,2.1194454580929521e-06,0.0011672884946593914,0.0011251895186357083,9.0660180671092239e-07,8.4747177693902246e-08,6.0846229710201845e-07,0.0095455608621132434,3.0932758709476901e-06,7.247187432043928e-06,7.4458058942303493e-06,0.0096383630268222428,1.0257512433127301e-07,1.6705273281186424e-12,6.8087628593119213e-12,5.948417594396975e-11,5.255496989655363e-07,7.3444712177738246e-06,4.4771362520525318e-06,5.5431901288119672e-07,1.3453821428771381e-06,2.6030159676175471e-06,1.7625329452013546e-13,1.2265993868408938e-06,1.4362269188329618e-07,7.2874000078861237e-08,1.5098084767567189e-08,1.2771755630231178e-08,1.9839223349376554e-12,6.3944666068344513e-12,2.9842901424196373e-08,3.8385970674594186e-16,2.1740426166695089e-16,5.1767041650226595e-08,5.880174497893134e-13,1.3441213917789914e-09,8.1639718038005091e-14,3.3405346638897303e-16,6.244120085962133e-13,4.7495879117753028e-09,1.6855414603450494e-10,9.3531163893777748e-10,4.8359183724484411e-06,1.9261985152227365e-10,9.4889596810449199e-10,8.4697683592605671e-09,3.0223138643501037e-11,5.6553969727950834e-13,2.1087980933037553e-08,2.214806043275535e-10,5.5407968217024228e-15,9.8271862446122211e-11,3.6457221268030208e-09,2.4581922206452996e-11,1.1229638526472687e-11,8.4511513876681323e-10,2.2105539798323145e-08,3.8819175137114891e-07
3.173408570547564e-07,0.31792151243641403,1.0192906778252787e-08,2.4123372799489762e-08,4.0649574627639298e-06,2.7859858370847949e-11,1.4731031031066056e-05,0.0,0.0,0.00075996304346721551,0.00084072675342326559,154.0,0.0,0.9227911756646201,1.0,18.981446044458895,0.0042754989722877017,8.2171092299680639e-09,0.0081503893453670484,0.018785896412393446,0.0018211520521007123,0.0068976711451563472,1.8835012658582721e-08,0.0001252037506689347,0.0020626137167243349,1.4254866442415869e-10,0.014170956070250993,2.1208217207528515e-06,0.0011914942533670649,0.0011471049693772817,9.2424660671358879e-07,8.5943700396460338e-08,6.2030456292843974e-07,0.009810637255968627,3.2377503572587999e-06,7.6707784021464178e-06,7.8846811114384283e-06,0.0098954462987301973,1.0542815588477176e-07,1.6778029803352141e-12,6.9976834662085917e-12,6.1071547347223961e-11,5.3983924320616226e-07,7.6456167121916842e-06,4.6609841176115906e-06,5.7850461854077005e-07,1.4056379200769079e-06,2.7729808282785848e-06,1.8394343829093258e-13,1.3022634829447703e-06,1.5378775465043587e-07,7.3896846446574656e-08,1.5909016634227145e-08,1.3457990489800619e-08,2.0904808893709249e-12,6.75118976708315e-12,3.1508720935830063e-08,4.0448474215013225e-16,2.2908553614097913e-16,5.5225133406749734e-08,6.2729762664414436e-13,1.4242114010966846e-09,8.650301711673824e-14,3.5395817554571003e-16,6.6160841133888069e-13,5.122436891992774e-09,1.7889316140316853e-10,1.0093813213666184e-09,5.0705288884926595e-06,2.0199384870650496e-10,9.9976687560191554e-10,8.9251048009142389e-09,3.1843052991559935e-11,5.9594326407653733e-13,2.2636552709097055e-08,2.3776969937092532e-10,6.012259193223709e-15,1.0826353131864509e-10,3.9341624092229889e-09,2.6404097175743243e-11,1.2063162302042512e-11,9.2434112071099985e-10,2.4098070504358156e-08,3.9901634844934385e-07
3.218873210953451e-07,0.3179210774623596,1.0237116824161473e-08,2.5784130789391309e-08,4.1830192707885252e-06,2.8848128983221596e-11,1.5456399492237894e-05,0.0,0.0,0.00076547202174160971,0.00086910746989944166,154.0,0.0,0.92174099176959345,1.0,18.981148722920853,0.0043262042079248763,8.2083542952337425e-09,0.008154411368040777,0.018864701837043061,0.0018461171219374011,0.0069009820787762424,1.8913753734368847e-08,0.00012572718159372623,0.0020910529039677704,1.4261708884757058e-10,0.014480595517411687,2.1218922553839354e-06,0.0012157139639525035,0.001168954708324683,9.4183795426406343e-07,8.7138949132756715e-08,6.321109547607046e-07,0.010077285417871675,3.3855369263322774e-06,8.1105230130481928e-06,8.3405936341247263e-06,0.010153473697313729,1.0829817234110237e-07,1.6848172587486639e-12,7.1877187988819843e-12,6.2664764547913417e-11,5.5418708259462249e-07,7.9525636378494241e-06,4.8483800845668889e-06,6.0320570033391895e-07,1.4672278318675286e-06,2.950411663926819e-06,1.9179748475395142e-13,1.3810750524879371e-06,1.6445337801925512e-07,7.4918440158787222e-08,1.674663089696483e-08,1.4166809471619249e-08,2.2005455919470795e-12,7.1202900218670976e-12,3.3232385041609669e-08,4.2578855146776705e-16,2.4115124362245066e-16,5.8842518219599007e-08,6.683872003602166e-13,1.507342460288604e-09,9.1550879934295073e-14,3.7461867452182166e-16,7.0021643021027858e-13,5.5172722877295943e-09,1.8964599950408574e-10,1.0878586801361365e-09,5.3112824767402109e-06,2.1161449541153217e-10,1.0521876858567852e-09,9.3943609289209743e-09,3.3512291427683674e-11,6.272762729296056e-13,2.426586265084705e-08,2.5490942302986322e-10,6.51478689205883e-15,1.1909772836376996e-10,4.2397676080893729e-09,2.8322313659406402e-11,1.2940679141171337e-11,1.0093792808562146e-09,2.6229039707498568e-08,4.0992736377399518e-07
3.264337851359338e-07,0.31792064256567093,1.0279836056995407e-08,2.752739934118732e-08,4.3017604137158262e-06,2.98489587011155e-11,1.6202657049986659e-05,0.0,0.0,0.00077077649130746024,0.00089777506206046827,154.0,0.0,0.9206927151186568,1.0,18.980851366335628,0.0043766410477814755,8.1996155868443976e-09,0.0081573241065939321,0.018940676548634794,0.001871051644223889,0.0069033536858829356,1.8989654477731948e-08,0.00012623173145136248,0.0021194618424272321,1.4266610095910277e-10,0.01479115493558612,2.1226729477195242e-06,0.001239944227248174,0.0011907344255241282,9.5937238014705662e-07,8.8332926086591249e-08,6.4387914423765906e-07,0.010345431183761022,3.5365912128151541e-06,8.5666565913424133e-06,8.8138120243846654e-06,0.01041237092863186,1.1118437320685787e-07,1.6915785198982358e-12,7.3788159526107544e-12,6.4263368511539088e-11,5.6858897883167527e-07,8.2652439953642857e-06,5.0392825710895244e-06,6.2841707967264782e-07,1.5301392280762852e-06,3.1354567820395048e-06,1.9981378730643661e-13,1.4630944311374572e-06,1.7563229450738507e-07,7.5938783445898257e-08,1.7611113645598634e-08,1.4898369681969209e-08,2.3141408957258671e-12,7.5018729153076173e-12,3.501438832227755e-08,4.4777585658465245e-16,2.5360405841678991e-16,6.262264101471721e-08,7.1132530158094902e-13,1.593548615408763e-09,9.6785366452598719e-14,3.9604342475744376e-16,7.4025182063495806e-13,5.9349180352684197e-09,2.0081857339009368e-10,1.1709102756295073e-09,5.5581612940185077e-06,2.2148110396323612e-10,1.1061594894080187e-09,9.8775471422258749e-09,3.5230886674109934e-11,6.59539418227993e-13,2.5978216591891167e-08,2.7292411169858104e-10,7.0497613174948864e-15,1.3082940235950769e-10,4.5631891862488204e-09,3.0339357895356004e-11,1.3863467177393368e-11,1.1005323600921737e-09,2.8504971301495994e-08,4.2091940117544973e-07
3.3098024917652253e-07,0.317920207778155,1.0321114349367009e-08,2.9355399012006098e-08,4.4211445042067501e-06,3.0862040944176165e-11,1.6969901717087256e-05,0.0,0.0,0.0007758826913128005,0.0009267190770731532,154.0,0.0,0.91964633969427945,1.0,18.980554000024419,0.0044268106477370608,8.1908930526902546e-09,0.0081591858851935428,0.019013911148148988,0.0018959556732287841,0.0069048354068996258,1.9062805867364657e-08,0.0001267180050210058,0.0021478405841046794,1.4269672250494412e-10,0.015102586337787416,2.1231790246060546e-06,0.0012641818216750059,0.0012124400226983943,9.7684658594114722e-07,8.9525633441994612e-08,6.556069176264478e-07,0.010615002753735904,3.6908666211897329e-06,9.0394074609465421e-06,9.3045983103234123e-06,0.010672066694336641,1.1408598347374829e-07,1.6980948681753388e-12,7.5709237117253687e-12,6.5866918699852913e-11,5.8304086008280251e-07,8.5835883322762944e-06,5.2336491001392708e-06,6.5413339804530381e-07,1.5943589448027218e-06,3.3282620200835956e-06,2.0799064213644247e-13,1.5483811190863405e-06,1.873371450896947e-07,7.6957878531073658e-08,1.8502637152127637e-08,1.5652816502124005e-08,2.4312894380485131e-12,7.8960372173293352e-12,3.6855193674237604e-08,4.7045102698723035e-16,2.6644645524316649e-16,6.6568882349932142e-08,7.5615032979760984e-13,1.6828620606087203e-09,1.0220842406065142e-13,4.1824042744078528e-16,7.817294770347867e-13,6.3762069932903891e-09,2.1241658003304606e-10,1.2587044451523336e-09,5.8111447571347746e-06,2.3159287554073992e-10,1.1616824489614628e-09,1.0374665444912484e-08,3.6998841898723048e-11,6.9273283381969376e-13,2.7775912986281668e-08,2.9183802388113983e-10,7.6185897377616859e-15,1.4351591481081189e-10,4.90508596810501e-09,3.2458008293275888e-11,1.4832800945710527e-11,1.1981117361494891e-09,3.0932523044727449e-08,4.3198720370333207e-07
3.3552671321711125e-07,0.317919773130486,1.0360999891669639e-08,3.1270338000024693e-08,4.5411364930624439e-06,3.1887074773107095e-11,1.7758224333327781e-05,0.0,0.0,0.00078079679172896954,0.00095592930455413322,154.0,0.0,0.91860185978463871,1.0,18.980256648330503,0.0044767141588627568,8.1821866433630179e-09,0.0081600525715673205,0.019084493461186146,0.0019208292630567127,0.0069054745982597282,1.913329609408633e-08,0.0001271865885495001,0.0021761891810129618,1.4270993216346974e-10,0.015414843361150343,2.1234250721572967e-06,0.0012884236958231288,0.0012340676056127053,9.9425743784680682e-07,9.0717073383372013e-08,6.6729217168023694e-07,0.010885930654584989,3.8483144728263146e-06,9.5289968932271838e-06,9.8132079216411105e-06,0.010932492615078043,1.1700225321816744e-07,1.7043741596209435e-12,7.7639925225339284e-12,6.7474992598644542e-11,5.9753881697059037e-07,8.9075258997704898e-06,5.4314363956216851e-06,6.803491326596087e-07,1.6598733466083993e-06,3.5289707044900687e-06,2.1632629319673901e-13,1.6369937665118379e-06,1.9958047262230085e-07,7.7975727630582808e-08,1.9421360289140587e-08,1.6430283942032182e-08,2.5520120955118054e-12,8.3028750982862581e-12,3.8755233124339748e-08,4.9381809039268535e-16,2.7968071525499821e-16,7.068455648590023e-08,8.0289993143731744e-13,1.7753131707629554e-09,1.0782188956792853e-13,4.4121723161649931e-16,8.246634480751992e-13,6.8419804482647377e-09,2.244455029623394e-10,1.351411196241661e-09,6.0702097102009397e-06,2.4194890690258966e-10,1.2187558429409322e-09,1.0885709838811456e-08,3.8816132106001617e-11,7.268561192265903e-13,2.9661241402529996e-08,3.1167532421701323e-10,8.2227045438709839e-15,1.5721708452028582e-10,5.2661237490607384e-09,3.4681033573531318e-11,1.5849950525091699e-11,1.3024373958251577e-09,3.3518482983350437e-08,4.4312566096979635e-07
