Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533)
5.349385885828387e-11,0.6373761458303466,1.6977492406711077e-11,3.0053031050826734e-16,3.0042892387393959e-16,7.9890630213971656e-25,1.0139683265657511e-19,0.0,0.0,2.3729334677138105e-10,2.2018769897165985e-17,154.0,0.0,0.99995275513217785,1.0,18.999999111675475,3.7454778498516344e-06,1.5153218096416241e-07,1.3650649490421516e-05,1.448133662349885e-05,5.936376815970482e-06,8.5869496475806312e-07,4.5865933323759558e-12,2.9387495045535756e-08,8.3883252597298367e-06,1.1776469454448967e-14,1.5883226923697655e-09,1.2440790368016408e-09,1.1838808434557874e-10,1.1833389759589865e-10,3.3544448435600115e-14,1.5290665978002498e-11,2.0642301219670212e-14,1.1635586030167466e-10,4.2979970878902961e-24,4.0520174337028143e-24,4.0520981827568973e-24,1.0607122384529697e-13,2.7258513408011235e-16
5.6419157922847607e-11,0.6373761455312029,1.7928560734037619e-11,3.3458172388120344e-16,3.3446270359781199e-16,9.8763807063342485e-25,1.190329116110975e-19,0.0,0.0,2.6358662274657289e-10,2.6642879339205035e-17,154.0,0.0,0.99995017174658241,1.0,18.999999029494589,3.9502834136510617e-06,1.515318329242786e-07,1.4363452823554684e-05,1.5273166373127048e-05,6.2643646053900383e-06,9.3920975294893234e-07,4.8373856304072895e-12,3.1027017299928132e-08,8.8517866620689838e-06,1.2880680796663374e-14,1.7667727307179389e-09,1.3745689637679972e-09,1.3817175925411745e-10,1.3810846009119614e-10,3.9166615534238064e-14,1.7011045915607745e-11,2.4132547351375563e-14,1.2943465705558021e-10,6.1816114530130853e-24,5.8280825819593259e-24,5.8282051892614549e-24,1.2604267628463036e-13,3.1871208538854089e-16
5.934445698741135e-11,0.6373761452240159,1.8881984603926438e-11,3.7049102058048231e-16,3.703524235940313e-16,1.2080930993915287e-24,1.3861245483537762e-19,0.0,0.0,2.9125861874257307e-10,3.1949813152368164e-17,154.0,0.0,0.99994758836398279,1.0,18.99999894510195,4.1550874210195159e-06,1.5153148494864224e-07,1.5074033354816842e-05,1.6064991334981525e-05,6.5923514106125542e-06,1.0219349206898255e-06,5.0881764095685872e-12,3.266652963255724e-08,9.3152469094577586e-06,1.4015206184529463e-14,1.9547201179939904e-09,1.5106767795799675e-09,1.5997042343158501e-10,1.5989707796036873e-10,4.5363061222011491e-14,1.8821404055283888e-11,2.7982409943906754e-14,1.4321059645799225e-10,8.7252825245731694e-24,8.2266367794000153e-24,8.2268189843222936e-24,1.4847997150846715e-13,3.6965040856094596e-16
6.226975605197509e-11,0.6373761449092659,1.9837764770740342e-11,4.0826279712790535e-16,4.0810257710347847e-16,1.4636699807126716e-24,1.6023878738999593e-19,0.0,0.0,3.2030909941438991e-10,3.8002470764661334e-17,154.0,0.0,0.99994500498437877,1.0,18.999998858629276,4.3598898719654191e-06,1.515311369283547e-07,1.5782522819632929e-05,1.6856811508905642e-05,6.920337231683684e-06,1.106738755873612e-06,5.3389656697651368e-12,3.430603203956743e-08,9.7787060022156906e-06,1.5178239264552027e-14,2.1521647480487575e-09,1.6522950585498602e-09,1.8386817720179754e-10,1.8378381228645987e-10,5.2157828510275341e-14,2.0721487983965207e-11,3.2207086757502053e-14,1.5768379469444312e-10,1.2108424626816558e-23,1.1416929691949615e-23,1.1417195257541552e-23,1.7354117672321367e-13,4.2561581793043492e-16
6.519505511653883e-11,0.6373761445874042,2.0795901968645976e-11,4.4790165149713527e-16,4.4771765856840041e-16,1.7579459624496027e-24,1.8401548717619215e-19,0.0,0.0,3.5073784262746572e-10,4.4866431938854097e-17,154.0,0.0,0.99994242160777025,1.0,18.999998770200431,4.5646907664971891e-06,1.5153078887634686e-07,1.6489045110181802e-05,1.764862689474608e-05,7.2483220685995652e-06,1.1934973882488466e-06,5.5897534109074467e-12,3.5945524510832822e-08,1.0242163940591567e-05,1.6368081229639406e-14,2.3591065147314236e-09,1.7993193507653095e-09,2.0994751978793509e-10,2.0985112379966387e-10,5.9574502476786435e-14,2.2711045996065055e-11,3.6821485698922519e-14,1.7285436923139241e-10,1.6546467377773804e-23,1.5602200658273383e-23,1.5602580960581886e-23,2.0138536428851232e-13,4.8682103166010926e-16
6.812035418110257e-11,0.6373761442588554,2.1756396912115758e-11,4.8941218307481721e-16,4.8920216359347062e-16,2.0946777657058034e-24,2.1004638500889326e-19,0.0,0.0,3.8254463866969882e-10,5.2609954340594172e-17,154.0,0.0,0.99993983823415755,1.0,18.99999867993191,4.7694901046232472e-06,1.5153044087534602e-07,1.7193716742247868e-05,1.8440437492334097e-05,7.5763059213279665e-06,1.2820943226509394e-06,5.8405396329049643e-12,3.7585007048912494e-08,1.0705620724793339e-05,1.7583134417645638e-14,2.5755453118895864e-09,1.9516480563659466e-09,2.382893933246468e-10,2.3817991686884133e-10,6.7636222863228843e-14,2.4789827091491759e-11,4.1840232813592519e-14,1.8872243869790799e-10,2.2295741704379559e-23,2.1024293581395726e-23,2.1024829508952009e-23,2.3217246584406616e-13,5.5347581451308994e-16
7.10456532456663e-11,0.6373761439240185,2.2719250296410415e-11,5.3279899262265918e-16,5.3256058890781252e-16,2.4778024045382856e-24,2.3843556468801149e-19,0.0,0.0,4.157292895104829e-10,6.1303971446766924e-17,154.0,0.0,0.99993725486354057,1.0,18.999998587933277,4.9742878863520153e-06,1.5153009287860409e-07,1.7896647294223409e-05,1.9232243301495651e-05,7.9042887898892827e-06,1.3724200000776396e-06,6.0913243356689154e-12,3.9224479659127302e-08,1.1169076355102524e-05,1.8821896291780743e-14,2.8014810333692009e-09,2.1091823065449502e-09,2.6897322501791756e-10,2.6884958164166348e-10,7.636569614226556e-14,2.6957580973666834e-11,4.7277679940595943e-14,2.0528812277691467e-10,2.9658729799995087e-23,2.7968616259139598e-23,2.7969360463486804e-23,2.6606314106191345e-13,6.2578701997251786e-16
7.397095231023004e-11,0.6373761435832699,2.3684462798043311e-11,5.7806668224043237e-16,5.7779743232794185e-16,2.9114380075174829e-24,2.6928736306802533e-19,0.0,0.0,4.5029160810373724e-10,7.1022090756504061e-17,154.0,0.0,0.9999346714959193,1.0,18.999998494307565,5.1790841116919113e-06,1.5152974483944417e-07,1.8597939820060271e-05,2.0024044322062832e-05,8.2322706743038816e-06,1.4643713848105479e-06,6.3421075191157054e-12,4.0863942338314438e-08,1.1632530831799847e-05,2.0082953778227025e-14,3.0369135730145208e-09,2.2718258508537028e-09,3.0207696755980308e-10,3.0193803444044316e-10,8.5785207084797251e-14,2.9214058047555969e-11,5.3147912050040353e-14,2.2255154210525128e-10,3.8989683586821695e-23,3.6769448569902927e-23,3.6770468111086231e-23,3.032186596304758e-13,7.0395863172575092e-16
7.689625137479378e-11,0.6373761432369619,2.4652035075227484e-11,6.2521985532985307e-16,6.2491719272159371e-16,3.3998846410048926e-24,3.0270637012585717e-19,0.0,0.0,4.8623141773214425e-10,8.1840592268851102e-17,154.0,0.0,0.99993208813129386,1.0,18.999998399151668,5.3838787806513564e-06,1.5152939681603383e-07,1.9297691237821534e-05,2.0815840553866514e-05,8.5602515745495066e-06,1.557851575932356e-06,6.5928891831643402e-12,4.2503395082351313e-08,1.2095984155105064e-05,2.1364977938328183e-14,3.2818428246681169e-09,2.4394849504218351e-09,3.3767713789698366e-10,3.3752175651255434e-10,9.5916629855773593e-14,3.1559009417705066e-11,5.9464754280816618e-14,2.4051281818183171e-10,5.0700614922792066e-23,4.7815602679577279e-23,4.7816982113452279e-23,3.4380079518681183e-13,7.8819180452712045e-16
7.982155043935752e-11,0.6373761428854272,2.562196776830619e-11,6.7426311655931765e-16,6.7392436997240467e-16,3.9476251340400649e-24,3.3879742902705435e-19,0.0,0.0,5.2354855139044488e-10,9.3838427200791221e-17,154.0,0.0,0.99992950476966436,1.0,18.999998302556723,5.5886718932387709e-06,1.5152904882078752e-07,1.9995992695102831e-05,2.1607631996729921e-05,8.888231490622512e-06,1.6527694419702414e-06,6.8436693277340493e-12,4.4142837892732245e-08,1.2559436325263441e-05,2.2666718957940023e-14,3.5362686821708964e-09,2.612068276795206e-09,3.75848854428433e-10,3.756758312107037e-10,1.0678143866012729e-13,3.399218688627601e-11,6.6241778692473474e-14,2.5917207328334875e-10,6.5267661938063507e-23,6.1556439519947205e-23,6.1558284477235509e-23,3.8797173022442393e-13,8.7868490444835353e-16
8.274684950392126e-11,0.6373761425289778,2.659426150016774e-11,7.2520107182946373e-16,7.2482346494542284e-16,4.5593259047290961e-24,3.776656361902867e-19,0.0,0.0,5.6224285120558834e-10,1.0709721691973187e-16,154.0,0.0,0.9999269214110309,1.0,18.999998204608449,5.7934634494625752e-06,1.5152870080123949e-07,2.0692929912626653e-05,2.239941865047431e-05,9.2162104225456136e-06,1.7490392773624949e-06,7.094447952745954e-12,4.5782270771069146e-08,1.3022887342556756e-05,2.3987001436073768e-14,3.8001910393620675e-09,2.7894868160859732e-09,4.1666587271007284e-10,4.1647397968088582e-10,1.1840071796113734e-13,3.6513342951090933e-11,7.3492310745393052e-14,2.7852943038697656e-10,8.3237834657215321e-23,7.8508244630272607e-23,7.851068594034577e-23,4.3589397103288989e-13,9.7563354852726492e-16
8.567214856848499e-11,0.6373761421679082,2.7568916876645376e-11,7.7803832823952655e-16,7.7761897945341306e-16,5.2398377880282587e-24,4.194163413501759e-19,0.0,0.0,6.0231416789152409e-10,1.2170125206608248e-16,154.0,0.0,0.99992433805539349,1.0,18.99999810538743,5.9982534493311872e-06,1.515283527702341e-07,2.1388583507320251e-05,2.3191200514922807e-05,9.5441883703149861e-06,1.8465804794378583e-06,7.345225058124079e-12,4.7421693715347029e-08,1.3486337207228533e-05,2.5324719954859181e-14,4.0736097900791153e-09,2.9716537781268012e-09,4.602006197450254e-10,4.5998859513660063e-10,1.3079517229374039e-13,3.9122230803685262e-11,8.1229435523588836e-14,2.9858501309953788e-10,1.0523614233249047e-22,9.9260965766767352e-23,9.9264164182229875e-23,4.8773027176009161e-13,1.0792306438260163e-15
8.859744763304873e-11,0.6373761418024941,2.8545934486903004e-11,8.327794940544574e-16,8.3231541622392876e-16,5.9941968648193646e-24,4.6415514761847656e-19,0.0,0.0,6.4376236023646935e-10,1.3773749184260656e-16,154.0,0.0,0.99992175470275224,1.0,18.999998004969481,6.2030418928530296e-06,1.5152800476461838e-07,2.2083029296163641e-05,2.398297758989668e-05,9.8721653339170449e-06,1.9453172446213644e-06,7.5960006437938657e-12,4.906110672383743e-08,1.3949785919507763e-05,2.6678834913187692e-14,4.35652482815781e-09,3.158484510326664e-09,5.065242269369734e-10,5.0629077579680225e-10,1.4398513569499325e-13,4.1818604327362459e-11,8.9466003714246758e-14,3.1933894559262431e-10,1.3197310415685765e-22,1.2448531397201308e-22,1.2448946555324684e-22,5.4364356672811535e-13,1.1896664259107497e-15
9.152274669761247e-11,0.6373761414329959,2.9525314903807506e-11,8.8942917867278323e-16,8.889172788671241e-16,6.8276252921825128e-24,5.1198791154362581e-19,0.0,0.0,6.8658729462067053e-10,1.5529556345009588e-16,154.0,0.0,0.99991917135310726,1.0,18.999997903425875,6.407828780036522e-06,1.515276567579249e-07,2.2776338581977427e-05,2.4774749875213346e-05,1.0200141313363938e-05,2.045178282697151e-06,7.8467747096814705e-12,5.0700509797152134e-08,1.4413233479659052e-05,2.8048368607996085e-14,4.6489360474322042e-09,3.349896415953013e-09,5.5570656177718164e-10,5.5545035655810492e-10,1.5799058077189889e-13,4.4602218095253079e-11,9.821463735686218e-14,3.4079135254319899e-10,1.6425264479045931e-22,1.5494022957559076e-22,1.5494557179753666e-22,6.037969102279931e-13,1.3071284967634507e-15
9.444804576217621e-11,0.6373761410596577,3.0507058684288316e-11,9.4799199259517595e-16,9.4742907184427837e-16,7.745532134780756e-24,5.6302074316868247e-19,0.0,0.0,7.3078884456286559e-10,1.7446776165149427e-16,154.0,0.0,0.99991658800645866,1.0,18.999997800823667,6.6126141108900823e-06,1.5152730873188457e-07,2.3468578422211769e-05,2.5566517370689244e-05,1.0528116308664488e-05,2.1460965480670984e-06,8.0975472557145571e-12,5.2339902935512632e-08,1.4876679887941561e-05,2.9432401548638128e-14,4.9508433417346191e-09,3.5458088765905312e-09,6.0781625832930006e-10,6.0753593946532964e-10,1.7283112742495941e-13,4.7472827368382962e-11,1.0748773537365273e-13,3.6294235907925974e-10,2.0298037587830031e-22,1.9148071435674183e-22,1.9148753300331971e-22,6.683534231086865e-13,1.4318018621360205e-15
9.737334482673995e-11,0.6373761406827096,3.1491166369684658e-11,1.0084725473937094e-15,1.0078553004370104e-15,8.7535141972776311e-24,6.1736000608767077e-19,0.0,0.0,7.7636689029378196e-10,1.9534904844865943e-16,154.0,0.0,0.99991400466280678,1.0,18.999997697225925,6.8173978854221333e-06,1.5152696071588225e-07,2.4159811881725433e-05,2.6358280076141011e-05,1.0856090319808145e-05,2.2480089870165989e-06,8.3483182818223417e-12,5.3979286137676664e-08,1.5340125144586353e-05,3.0830068990784426e-14,5.262246604895624e-09,3.7461431785435919e-09,6.6292074657180532e-10,6.6261492304023011e-10,1.8852605124460579e-13,5.043018809374591e-11,1.172974788921515e-13,3.8579209073018104e-10,2.4917226441178159e-22,2.3506603079389684e-22,2.3507466770860262e-22,7.3747624554325765e-13,1.563868968356081e-15
9.999999999999999e-11,0.6373761403023677,3.2376821124820717e-11,1.0644164978381274e-15,1.0637475668194328e-15,9.740100131864346e-24,6.6905685195506592e-19,0.0,0.0,8.1846465732072277e-10,2.1563513795701557e-16,154.0,0.0,0.99991168505535866,1.0,18.999997603405081,7.0012739506280774e-06,1.5152664824082205e-07,2.4779668670265745e-05,2.7069207615656649e-05,1.1150580613266655e-05,2.3403154096185142e-06,8.5734867893124216e-12,5.5451296180072567e-08,1.5756256276503152e-05,3.2095995740372969e-14,5.5499498982551533e-09,3.9297297746888839e-09,7.1500596276216699e-10,7.1467602762727838e-10,2.0336226963699076e-13,5.3159350267021734e-11,1.2657286353152085e-13,4.0690456301911417e-10,2.979403018013771e-22,2.8108435890721435e-22,2.8109497282674146e-22,8.0356742002227628e-13,1.6889015124120337e-15
1.0029864389130368e-10,0.6373761403023677,3.247763848608143e-11,1.0708754556817853e-15,1.0702004707171608e-15,9.8573568577127706e-24,6.7511231750035348e-19,0.0,0.0,8.2332131835506749e-10,2.1803705285731272e-16,154.0,0.0,0.99991142132215149,1.0,18.999997592691933,7.0221801036410936e-06,1.515266127118822e-07,2.4850098270502132e-05,2.7150037991383693e-05,1.1184063346795501e-05,2.3508563000403062e-06,8.5990877879349922e-12,5.56186594028068e-08,1.5803569249839487e-05,3.2240557676860628e-14,5.5831457307440447e-09,3.9508224429591798e-09,7.2108628065560889e-10,7.2075353052588651e-10,2.050942915969827e-13,5.3474056902379466e-11,1.2765583637045925e-13,4.0934067338137159e-10,3.0396368835946995e-22,2.8676826892359447e-22,2.8677913068795367e-22,8.1132849540078732e-13,1.703509738593968e-15
1.0322394295586742e-10,0.6373761399188351,3.346647554463378e-11,1.1352053310846995e-15,1.1344690895173219e-15,1.1063034901764707e-23,7.3638454826544987e-19,0.0,0.0,8.7165202122212594e-10,2.4263207076697547e-16,154.0,0.0,0.99990883798449304,1.0,18.999997487277462,7.2269607655553837e-06,1.5152626469525153e-07,2.5539493367208972e-05,2.7941791116230348e-05,1.1512035389637964e-05,2.454582718323273e-06,8.8498557739835021e-12,5.7258022730988099e-08,1.6267012203961588e-05,3.3663102770618921e-14,5.9135406131069572e-09,4.1597715594568562e-09,7.8237796613193419e-10,7.8201683710185593e-10,2.2255445941487064e-13,5.6604191107447556e-11,1.3857456853519408e-13,4.3358823323290775e-10,3.6861887960297455e-22,3.4778128096442008e-22,3.477948485791235e-22,8.9007323169424073e-13,1.850901608600318e-15
1.0614924202043116e-10,0.6373761395323035,3.4457678041881363e-11,1.2014667882108325e-15,1.2006656644019845e-15,1.2376713357834645e-23,8.0128382295232431e-19,0.0,0.0,9.2135889694942146e-10,2.6923706487398958e-16,154.0,0.0,0.99990625464983152,1.0,18.999997381034959,7.4317398711734239e-06,1.5152591667514608e-07,2.622804962944805e-05,2.8733539450493333e-05,1.1840006448333206e-05,2.5591357935266253e-06,9.100622239899708e-12,5.8897376121967525e-08,1.6730454007193135e-05,3.5096984974173278e-14,6.2534311458096742e-09,4.372917123064917e-09,8.46859786202462e-10,8.4646879612204494e-10,2.4092484470864106e-13,5.9820348702330017e-11,1.5006523314160826e-13,4.5853489676182642e-10,4.4454075389616674e-22,4.1942998356230579e-22,4.194468232089936e-22,9.7387342261957042e-13,2.0062195619233764e-15
1.090745410849949e-10,0.6373761391429528,3.5451246460052576e-11,1.2696644426234404e-15,1.2687947036392968e-15,1.380474833288969e-23,8.6991751989116453e-19,0.0,0.0,9.7244184883691124e-10,2.9795766467705266e-16,154.0,0.0,0.99990367131816704,1.0,18.999997274013747,7.6365174205036337e-06,1.515255686675032e-07,2.6915816391494099e-05,2.952528299398467e-05,1.2167976522876146e-05,2.6644662000849187e-06,9.351387185616413e-12,6.053671957493675e-08,1.7193894659769987e-05,3.6541527816624452e-14,6.6028172226757405e-09,4.590187374275383e-09,9.1459462704033173e-10,9.1417226442387679e-10,2.6022342381116534e-13,6.3122288358715338e-11,1.6213918956472386e-13,4.8418079068778939e-10,5.3328112730213745e-22,5.0318002726486851e-22,5.0320080222967304e-22,1.0628919177471487e-12,2.1696361646148116e-15
1.1199984014955864e-10,0.6373761387509519,3.6447181267359045e-11,1.3398029108130301e-15,1.3388607161734011e-15,1.5353687849008359e-23,9.4239327122167098e-19,0.0,0.0,1.0249007851163571e-09,3.2890216652590054e-16,154.0,0.0,0.99990108798950006,1.0,18.999997166260236,7.8412934135544325e-06,1.5152522065796271e-07,2.7602840050259668e-05,3.0317021746515234e-05,1.2495945613274005e-05,2.7705275492739227e-06,9.6021506110672696e-12,6.2176053089368336e-08,1.7657334161944698e-05,3.7996095104109979e-14,6.96169873752693e-09,4.8115121420425741e-09,9.8564430222757014e-10,9.8518902675429528e-10,2.8046786636972664e-13,6.6509769424698696e-11,1.7480760322978746e-13,5.105260419418515e-10,6.3655131830646462e-22,6.0064783259126634e-22,6.006733164343596e-22,1.1572914239675536e-12,2.3413215994325345e-15
1.1492513921412237e-10,0.6373761383564598,3.7445482918281283e-11,1.411886810170302e-15,1.4108682115973423e-15,1.7030272680574843e-23,1.0188189629402806e-18,0.0,0.0,1.078735618656332e-09,3.6218153371478916e-16,154.0,0.0,0.99989850466383035,1.0,18.999997057818018,8.04606785033424e-06,1.5152487263989322e-07,2.828916424018604e-05,3.1108755707894727e-05,1.2823913719530887e-05,2.8772762143506296e-06,9.8529125161862732e-12,6.3815376665076367e-08,1.8120772513964638e-05,3.9460088521703441e-14,7.3300755841832407e-09,5.0368227895600125e-09,1.0600695763520103e-09,1.0595798193556565e-09,3.0167554209727005e-13,6.9982551922886966e-11,1.8808144988988594e-13,5.375707776380846e-10,7.5623313454556501e-22,7.1361099181902624e-22,7.1364208287755104e-22,1.25723448482837e-12,2.5214436995487707e-15
1.178504382786861e-10,0.6373761379596267,3.8446151853845408e-11,1.485920758959635e-15,1.4848217001265213e-15,1.8841437192071871e-23,1.0993027349459453e-18,0.0,0.0,1.1339462666848112e-09,3.9790939661329983e-16,154.0,0.0,0.99989592134115857,1.0,18.99999694872815,8.2508407308514807e-06,1.5152452462780684e-07,2.8974829997719748e-05,3.1900484877932391e-05,1.3151880841642271e-05,2.9846711661059208e-06,1.0103672900908025e-11,6.5454690301668309e-08,1.8584209716064346e-05,4.0932945378116073e-14,7.7079476564628872e-09,5.2660521626594168e-09,1.1379301878045227e-09,1.1374043527523053e-09,3.2386352729468955e-13,7.3540396548508357e-11,2.0197151975815976e-13,5.6531512504782972e-10,8.9439024283611248e-22,8.4401903537078157e-22,8.4405677268566542e-22,1.3628834629291512e-12,2.7101679817715063e-15
