Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314)
1.0398059871803602e-14,0.6538675984080935,6.0412748291657474e-16,1.4734013484565346e-24,1.4733998746678016e-24,1.0356522581985385e-38,9.0086317822599791e-32,0.0,0.0,3.383791281429948e-16,2.3884991666264751e-27,154.0,0.0,0.99999999608494539,1.0,18.999999999999964,3.8897717511862423e-10,7.7866899447929966e-10,1.3703835021374645e-09,1.3703913127896814e-09,2.8906129208628037e-12,2.0900376707315381e-14,5.0648268460975417e-16,1.3535299566793065e-14,3.7081120998935595e-12,3.3651136785816093e-22,2.072814075551567e-17,1.2581926467343295e-17,1.6968373700914013e-22,1.6968271001028717e-22,8.8874556688725712e-28,4.9281838415230933e-22,1.3825328609837839e-28,1.5155693126321254e-18,2.0083755326927501e-51,1.9024949047438687e-51,1.902494908970942e-51,1.6687192061764416e-25,4.023369435301456e-28,1.4587869648221696e-22
1.324197401257941e-14,0.6538675984080934,7.6935979185964835e-16,2.3895163480368609e-24,2.3895144021800509e-24,2.1156190314683173e-38,1.8370592980922266e-31,0.0,0.0,4.3198115371826497e-16,3.8798966719012646e-27,154.0,0.0,0.99999999501420822,1.0,18.999999999999943,4.9536410598808691e-10,9.8930911163828676e-10,1.7451820046004231e-09,1.745194534193408e-09,4.6808282827645467e-12,3.3895103459288555e-14,6.4672652179808645e-16,2.1935614602566524e-14,6.0046213274029482e-12,5.4704169600989316e-22,3.3616176946368039e-17,2.0404839942783629e-17,3.4602098676531891e-22,3.4601841074800238e-22,2.2285836546998936e-27,1.0038845598470036e-21,3.4743366187921581e-28,2.4578975810749587e-18,9.5249479965868437e-51,9.0227972581934672e-51,9.0227972808036686e-51,3.4029722360386918e-25,8.2045051786265147e-28,2.3660213879924107e-22
1.6085888153355216e-14,0.6538675984080933,9.345924622561779e-16,3.5260511487318259e-24,3.5260486806737824e-24,3.7775755467416031e-38,3.2745877351273486e-31,0.0,0.0,5.2603587367732473e-16,5.7347564513398997e-27,154.0,0.0,0.99999999394349126,1.0,18.999999999999918,6.0175103636178886e-10,1.1989576434003497e-09,2.1199773779378005e-09,2.1199957447967341e-09,6.8966003486964931e-12,5.0016044558559221e-14,7.8696968630888137e-16,3.2345701325559002e-14,8.8470396778608624e-12,8.0846967196302802e-22,4.9605051508405149e-17,3.0109865984393359e-17,6.1678494715953946e-22,6.1677949643464512e-22,4.7142024976713885e-27,1.7875061723973245e-21,7.3652239664997486e-28,3.6269483671917943e-18,3.4275618922702827e-50,3.2468624947455667e-50,3.2468625037992013e-50,6.066003364714334e-25,1.4624599520007902e-27,3.4906664519484437e-22
1.8929802294131022e-14,0.6538675984080933,1.099825494104165e-15,4.8830062496012987e-24,4.8830031980854586e-24,6.1531266853204264e-38,5.3246827198410431e-31,0.0,0.0,6.2054328608120923e-16,7.9549447157491621e-27,154.0,0.0,0.99999999287279429,1.0,18.999999999999883,7.0813796623973242e-10,1.4076193983354675e-09,2.4947696222852139e-09,2.4947949491551332e-09,9.5358654338321326e-12,6.9263064420965616e-14,9.2721180178759668e-16,4.47610046540095e-14,1.2232719832313556e-11,1.1207930840944459e-21,6.8694747354368421e-17,4.1696967431052813e-17,1.0029255244218619e-21,1.0029152357488376e-21,8.8957412291981473e-27,2.9033740055470301e-21,1.392931795467094e-27,5.0227204326420996e-18,1.0337103680716258e-49,9.7921367372733484e-50,9.7921367678748456e-50,9.8639456737368075e-25,2.3780400836118924e-27,4.8322294025926814e-22
2.1773716434906828e-14,0.6538675984080932,1.2650588874016755e-15,6.4603821400037707e-24,6.4603784329389773e-24,9.371521064960906e-38,8.0956903724996126e-31,0.0,0.0,7.1550338905133764e-16,1.0542279730112978e-26,154.0,0.0,0.99999999180211741,1.0,18.999999999999847,8.1452489562191935e-10,1.6152990328972632e-09,2.8695587377747046e-09,2.8695921516925469e-09,1.2596625136831852e-11,9.1636031036154899e-14,1.0674536637091427e-15,5.9177099868407094e-14,1.6159098218225347e-11,1.484009790602396e-21,9.0885247931836106e-17,5.5166108115738394e-17,1.5248481396768334e-21,1.524830283360961e-21,1.5433958845160008e-26,4.4092906109258809e-21,2.422357027531563e-27,6.6452125779061265e-18,2.7192891569160869e-49,2.5759296335422399e-49,2.5759296426035613e-49,1.4997604985823237e-24,3.6155748679005407e-27,6.3902315879818304e-22
2.4617630575682634e-14,0.6538675984080929,1.4302926421468105e-15,8.2581792969842185e-24,8.2581748516449855e-24,1.3560691956601628e-37,1.1693954124378819e-30,0.0,0.0,8.1091618074044513e-16,1.3498546655139181e-26,154.0,0.0,0.99999999073146018,1.0,18.999999999999808,9.2091182450835201e-10,1.8220010907519512e-09,3.2443447245359118e-09,3.2443873567408749e-09,1.6076929461113612e-11,1.1713481479471176e-13,1.2076944661796371e-15,7.5589655890634692e-14,2.0623673357247874e-11,1.8981176724955005e-21,1.161765369930614e-16,7.0517252513448315e-17,2.2025805055175569e-21,2.202551459401938e-21,2.5097391320472557e-26,6.3616581438500643e-21,3.9487242982544976e-27,8.4944236255440547e-18,6.4644414164233775e-49,6.1236395229485697e-49,6.1236395474956067e-49,2.166410077567512e-24,5.2225528220587223e-27,8.1642044860193689e-22
2.868359454357358e-14,0.6538675984080927,1.6665291265111814e-15,1.121134973217916e-23,1.1211344066264897e-23,2.1494502604832391e-37,1.8489008440239584e-30,0.0,0.0,9.481147816820085e-16,1.8369522965038387e-26,154.0,0.0,0.99999998920076849,1.0,18.999999999999734,1.0730139610869266e-09,2.1158356351757586e-09,3.7801734411003163e-09,3.7802312260175036e-09,2.1777539087002998e-11,1.5901952748765854e-13,1.4081963095594436e-15,1.0251373244315395e-13,2.7936482136172858e-11,2.5785584720546361e-21,1.5772134906401984e-16,9.573364292233636e-17,3.4824165008472388e-21,3.4823632183681783e-21,4.601644225611783e-26,1.0041395077118005e-20,7.2660368049744663e-27,1.1532035804858784e-17,1.9080000772453496e-48,1.8074113915911884e-48,1.8074114001983612e-48,3.4253823349537856e-24,8.2571880351132313e-27,1.1074641919525982e-21
3.274955851146453e-14,0.6538675984080924,1.902766349687407e-15,1.4615077310699624e-23,1.4615070201653969e-23,3.2061826663645731e-37,2.7509629807477415e-30,0.0,0.0,1.0862386971845591e-15,2.4003596133068486e-26,154.0,0.0,0.99999998767011677,1.0,18.999999999999659,1.2251160966521585e-09,2.4076946464078481e-09,4.3159957630016661e-09,4.3160710340081899e-09,2.8325984300774024e-11,2.0729295284051112e-13,1.6086974015490987e-15,1.3349699173714357e-13,3.6336904336022236e-11,3.3630134023047152e-21,2.0560428375558681e-16,1.2479678710991135e-16,5.1814166226356689e-21,5.1813264596279125e-21,7.7829369064112552e-26,1.4915416550757101e-20,1.2333638691317527e-26,1.503306958661244e-17,4.865406477973216e-48,4.6089051510747568e-48,4.6089051766215351e-48,5.0967851192391558e-24,1.2285713723666911e-26,1.4424188693900129e-21
3.6815522479355475e-14,0.6538675984080919,2.13900431166985e-15,1.8469363443724685e-23,1.8469354637287669e-23,4.565206160337104e-37,3.9072854751818293e-30,0.0,0.0,1.2252879217427125e-15,3.0406091954044229e-26,154.0,0.0,0.99999998613950491,1.0,18.99999999999957,1.3772182312040548e-09,2.6975914742894163e-09,4.8518116906265536e-09,4.8519067935385823e-09,3.571653577648598e-11,2.6195470435223411e-13,1.8091965186208851e-15,1.6852660939662383e-13,4.5817590310687223e-11,4.2514761542722698e-21,2.5982529280427226e-16,1.5770657908366122e-16,7.3592845755661494e-21,7.3591412282285006e-21,1.2367805605701497e-25,2.1149437316949936e-20,1.9669281591731847e-26,1.8997521473377253e-17,1.1051410646536467e-47,1.0468787191493588e-47,1.0468787257091877e-47,7.2394036223145156e-24,1.7449696944913657e-26,1.8211457509395755e-21
4.088148644724642e-14,0.6538675984080916,2.3752430124529308e-15,2.2774209540228028e-23,2.2774198750603119e-23,6.2656741105073928e-37,5.3494049316373613e-30,0.0,0.0,1.3652624499036799e-15,3.7582310158808352e-26,154.0,0.0,0.99999998460893269,1.0,18.999999999999471,1.5293203647426208e-09,2.9855392953752834e-09,5.3876212243594318e-09,5.3877385173199669e-09,4.3943538557183322e-11,3.2300439766068809e-13,2.009692979240013e-15,2.0758987486520688e-13,5.6371285815460123e-11,5.2439404622660358e-21,3.203843284482186e-16,1.9446291345975527e-16,1.0075407400346967e-20,1.007519040535407e-20,1.8712908515811904e-25,2.8907020855965674e-20,2.9865907737451979e-26,2.3425388004243571e-17,2.2978924545699722e-47,2.1767490663351068e-47,2.1767490814907607e-47,9.9117231691244159e-24,2.38899545282036e-26,2.2435073378891881e-21
4.494745041513737e-14,0.6538675984080914,2.6114824520310624e-15,2.752961701231628e-23,2.7529603922052737e-23,8.3472195796713231e-37,7.1089756193994871e-30,0.0,0.0,1.5061622762002057e-15,4.5537571832968253e-26,154.0,0.0,0.99999998307839955,1.0,18.999999999999361,1.6814224972678629e-09,3.2715512538372213e-09,5.9234243645861952e-09,5.9235662180713425e-09,5.3001351583681571e-11,3.9044164696213739e-13,2.210188985760183e-15,2.50674066983861e-13,6.7990754433856023e-11,6.3404000747407975e-21,3.872813428560401e-16,2.3506568444747056e-16,1.3389392045074392e-20,1.3389076363269043e-20,2.7210128360148272e-25,3.8351328131159418e-20,4.3580521746673707e-26,2.8316665713339534e-17,4.4520786581622939e-47,4.2173681016613425e-47,4.2173681338618309e-47,1.3172455139348806e-23,3.1747825253890889e-26,2.7093660168252021e-21
4.9013414383028315e-14,0.653867598408091,2.8477226303987124e-15,3.2735587267921525e-23,3.2735571528070982e-23,1.0849688529908991e-36,9.2174952448414036e-30,0.0,0.0,1.6479873952102295e-15,5.4277173691393702e-26,154.0,0.0,0.99999998154790559,1.0,18.99999999999924,1.833524628779787e-09,3.5556403303745006e-09,6.459221111690759e-09,6.4593899084061232e-09,6.2884403953978827e-11,4.6426606842827243e-13,2.41068485185834e-15,2.9776657207368449e-13,8.0668849747841641e-11,7.5408487447173983e-21,4.6051628863994633e-16,2.79514786808696e-16,1.7360548619777697e-20,1.7360104177627699e-20,3.8290058125015097e-25,4.9643490544434111e-20,6.1541568746550624e-26,3.3671351167078199e-17,8.1445032839957863e-47,7.7151308316811847e-47,7.7151308957072209e-47,1.7080030190001483e-23,4.1163944668323851e-26,3.2185853370236332e-21
5.307937835091926e-14,0.6538675984080904,3.0839635475503387e-15,3.8392121717216297e-23,3.8392102947218463e-23,1.3813399447930313e-36,1.1706575724932012e-29,0.0,0.0,1.7907378014961698e-15,6.3806433208280693e-26,154.0,0.0,0.99999998001745016,1.0,18.999999999999108,1.9856267592783986e-09,3.8378194736050866e-09,6.9950114660584562e-09,6.9952096009509084e-09,7.358713853434591e-11,5.4447727682066811e-13,2.6111774104323779e-15,3.4885476674477601e-13,9.4398443001484587e-11,8.8452801562321031e-21,5.4008911833560548e-16,3.278101149036383e-16,2.2048400647738916e-20,2.2047791942763055e-20,5.241646714160949e-25,6.2944240693175279e-20,8.4540304440615926e-26,3.9489440926394284e-17,1.420001318934627e-46,1.3451398913761999e-46,1.3451399034248934e-46,2.1693098549257928e-23,5.2279454873469238e-26,3.7710287427169255e-21
6.121130628670116e-14,0.6538675984080893,3.5564475981835421e-15,5.1056888829057164e-23,5.1056862730941753e-23,2.1287933871293617e-36,1.7952561696791317e-29,0.0,0.0,2.0790144542836554e-15,8.5255155669303372e-26,154.0,0.0,0.99999997695665488,1.0,18.999999999998813,2.2898310172357089e-09,4.3964990375516146e-09,8.066572998120591e-09,8.066837042766766e-09,9.7429733532402679e-11,7.2405851739014264e-13,3.0121577246110297e-15,4.6296812362098917e-13,1.2498400307907597e-10,1.1766066258605924e-20,7.1824824115203384e-16,4.3593902683199793e-16,3.3811698072327649e-20,3.3810629888212672e-20,9.1892554915240099e-25,9.6205530756206019e-20,1.4925856582982588e-25,5.2515819718355328e-17,3.8998692034190939e-46,3.6942711912149238e-46,3.6942712297397017e-46,3.3269808924185273e-23,8.0171827840948494e-26,5.0050458317934246e-21
6.817237834188245e-14,0.6538675984080883,3.9609045285610034e-15,6.3329860932871811e-23,6.3329827061332759e-23,2.9530460910076545e-36,2.4799664180413357e-29,0.0,0.0,2.3287244058661642e-15,1.0617383832252037e-25,154.0,0.0,0.99999997433668131,1.0,18.999999999998529,2.5502351612066303e-09,4.8687871095720733e-09,8.9838280374340083e-09,8.9841562240191393e-09,1.2039354898551225e-10,8.9807408217194001e-13,3.3554010818407129e-15,5.7323222189326779e-13,1.5444225447271354e-10,1.4596664507429495e-20,8.908941693906586e-16,5.4071992551273637e-16,4.6706858951033589e-20,4.6705226700666417e-20,1.403002201593522e-24,1.3251956558984722e-19,2.2924816558111307e-25,6.5139093582100509e-17,8.3011755515830119e-46,7.863544564327569e-46,7.8635446558974093e-46,4.5961814333835904e-23,1.1074807598433231e-25,6.1974840027170376e-21
7.513345039706373e-14,0.6538675984080871,4.3653636242854338e-15,7.6923484694700636e-23,7.6923441498400408e-23,3.9695156817070112e-36,3.3198106734077401e-29,0.0,0.0,2.5811463585604073e-15,1.2948044741278303e-25,154.0,0.0,0.99999997171681787,1.0,18.999999999998213,2.8106393022075497e-09,5.3356522245687115e-09,9.9010643445426878e-09,9.9014638600107121e-09,1.4568472390301671e-10,1.0908044132620087e-12,3.6986384612897726e-15,6.9503542142274265e-13,1.8688606985072909e-10,1.7731956344477799e-20,1.0821161884661852e-15,6.5677289917132685e-16,6.2523389910590572e-20,6.2520999062892391e-20,2.053369175784265e-24,1.7689539134271574e-19,3.3747852242508455e-25,7.912058784507215e-17,1.6274698076699643e-45,1.5416710416844937e-45,1.5416710613411746e-45,6.1530721961178674e-23,1.4825138827791345e-25,7.5147484618450521e-21
8.209452245224502e-14,0.6538675984080856,4.7698248853296222e-15,9.1837767185050394e-23,9.1837712954234301e-23,5.1995196297652674e-36,4.3306306715939084e-29,0.0,0.0,2.8362802854579384e-15,1.5520168335856773e-25,154.0,0.0,0.99999996909706312,1.0,18.999999999997865,3.0710434402384958e-09,5.7971566666043149e-09,1.0818281921376817e-08,1.081876001279827e-08,1.7327652795222433e-10,1.3022475809083385e-12,4.0418739643907355e-15,8.2831566153586371e-13,2.2228115923072529e-10,2.117191042190906e-20,1.2919140650813584e-15,7.8409741859149155e-16,8.1559527019950452e-20,8.1556143946371054e-20,2.9031726553772846e-24,2.3010613340501782e-19,4.7990092402142771e-25,9.4460285606711341e-17,3.0042461296771486e-45,2.8458650649622286e-45,2.8458651042853035e-45,8.0270709033100565e-23,1.9338895918535279e-25,8.956167856748208e-21
8.905559450742631e-14,0.6538675984080844,5.1742883116665344e-15,1.0807271547413935e-22,1.0807264834064241e-22,6.6647293471576256e-36,5.5282674681430089e-29,0.0,0.0,3.0941261597567626e-15,1.8336426229159981e-25,154.0,0.0,0.99999996647741618,1.0,18.999999999997495,3.3314475752994962e-09,6.2533619051503361e-09,1.1735480769866267e-08,1.1736044744067744e-08,2.0314258039705517e-10,1.5324016556806701e-12,4.3851013820117199e-15,9.7301126273106595e-13,2.6059368109691395e-10,2.4916495216107846e-20,1.5202875673726847e-15,9.2269295462666435e-16,1.0411347591736592e-19,1.0410882437437638e-19,3.9884555291587704e-24,2.9291480130842392e-19,6.6308746036956299e-25,1.111581700713364e-16,5.2882476702017457e-45,5.0094563951069065e-45,5.0094564697185846e-45,1.0247602373894558e-22,2.4686791670239885e-25,1.0521074958424505e-20
9.601666656260759e-14,0.6538675984080828,5.5787539032692852e-15,1.2562833663204014e-22,1.2562825456928764e-22,8.3871211462208237e-36,6.928562072677858e-29,0.0,0.0,3.3546839547444209e-15,2.139949147556744e-25,154.0,0.0,0.99999996385787537,1.0,18.999999999997087,3.5918517073905799e-09,6.7043287242859721e-09,1.2652660891940699e-08,1.2653318115166934e-08,2.352567946499196e-10,1.7812647083576404e-12,4.7283298862610013e-15,1.1290608682467348e-12,3.0179017127061956e-10,2.8965679488003328e-20,1.7672364646887296e-15,1.0725589781710082e-15,1.3048342623187912e-19,1.3047718450518771e-19,5.3475909521518177e-24,3.660758931429719e-19,8.9413573927494363e-25,1.2921422453193102e-16,8.9374158322498526e-45,8.4662443542641716e-45,8.4662444896569597e-45,1.2844098523483382e-22,3.0939535582399381e-25,1.2208806029119298e-20
1.0297773861778888e-13,0.6538675984080812,5.9832216601111362e-15,1.4450463772877935e-22,1.4450453855178363e-22,1.0388977264505894e-35,8.5473558018163867e-29,0.0,0.0,3.6179536437968298e-15,2.4712038632785119e-25,154.0,0.0,0.99999996123843959,1.0,18.999999999996653,3.8522558365117737e-09,7.1501172328045649e-09,1.3569822289529597e-08,1.3570580187142921e-08,2.695933739343719e-10,2.0488348098833077e-12,5.0715496174590682e-15,1.2964034410732752e-12,3.4583753734628069e-10,3.3319431638787506e-20,2.0327605275780533e-15,1.2336949601471942e-15,1.6096755820078356e-19,1.6095935637010982e-19,7.0211672334425656e-24,4.5033552105107289e-19,1.180663440326345e-24,1.4862843236926659e-16,1.4581539849195753e-44,1.3812816553901195e-44,1.3812816790443109e-44,1.5845999030843977e-22,3.8167835430139727e-25,1.4018700790117984e-20
1.1689988272815145e-13,0.6538675984080778,6.7921636694058817e-15,1.8621930801864627e-22,1.862191674245412e-22,1.5321665433513675e-35,1.2503806752502204e-28,0.0,0.0,4.1526285980189147e-15,3.2096283957273826e-25,154.0,0.0,0.99999995599987845,1.0,18.999999999995691,4.3730640858445974e-09,8.0263965802487311e-09,1.5404088918967894e-08,1.5405070676344017e-08,3.4483180220626941e-10,2.6400884441211973e-12,5.7579791027919135e-15,1.6647248544194509e-12,4.4235427440383195e-10,4.294051428867227e-20,2.619533237955534e-15,1.5897746832438408e-15,2.3547103195030925e-19,2.3545759478800808e-19,1.1484088414824132e-23,6.5509543125808243e-19,1.953073886350734e-24,1.9153124211311678e-16,3.5513487021333027e-44,3.3641257093525939e-44,3.3641257749603878e-44,2.3183807613312957e-22,5.5833923143949035e-25,1.800235664375754e-20
1.3082202683851403e-13,0.6538675984080735,7.601114339339782e-15,2.3321678290265599e-22,2.3321659025049896e-22,2.1647135051116654e-35,1.7524353766078845e-28,0.0,0.0,4.6981508111831634e-15,4.0510588040932951e-25,154.0,0.0,0.99999995076172332,1.0,18.999999999994611,4.8938723232981868e-09,8.8826675853162115e-09,1.7238280673613333e-08,1.723951669364056e-08,4.2865716997376556e-10,3.3061471296419586e-12,6.4443916316676593e-15,2.077493533096144e-12,5.4988643807731039e-10,5.3779492009193074e-20,3.2806038866505741e-15,1.990927891980865e-15,3.3000909203844861e-19,3.2998829694541742e-19,1.7743628585335292e-23,9.1299910298541368e-19,3.0514644459032959e-24,2.3986646808700524e-16,7.8193302904204617e-44,7.4071049970363934e-44,7.407105159133571e-44,3.2496694048274068e-22,7.8250668564176373e-25,2.2466828726335748e-20
1.447441709488766e-13,0.6538675984080692,8.4100736697042402e-15,2.85497118938348e-22,2.8549686231985266e-22,2.955475274598359e-35,2.3735731456935275e-28,0.0,0.0,5.2545200734866721e-15,4.9976400790310497e-25,154.0,0.0,0.99999994552396498,1.0,18.99999999999341,5.414680548872748e-09,9.7193871746496888e-09,1.907239756889487e-08,1.9073918715821396e-08,5.2087337889920287e-10,4.0469954409003992e-12,7.1307882314307085e-15,2.5342326888344626e-12,6.681824711330688e-10,6.5836113662180241e-20,4.015970681269119e-15,2.4371503550301867e-15,4.4696670591155535e-19,4.4693595248243129e-19,2.6198167200259158e-23,1.2297180919322396e-18,4.5552619238615213e-24,2.9363398049868505e-16,1.5872660818171616e-43,1.5035875528620971e-43,1.5035875892942906e-43,4.4020444634481238e-22,1.059836400158877e-24,2.7406959295622186e-20
1.5866631505923917e-13,0.6538675984080642,9.2190416602930331e-15,3.4306037268183719e-22,3.4306003892136327e-22,3.9238935060809482e-35,3.1264675481627017e-28,0.0,0.0,5.8217361765548517e-15,6.0515196276899344e-25,154.0,0.0,0.999999940286594,1.0,18.999999999992099,5.935488762568486e-09,1.0537001766505718e-08,2.0906439620238158e-08,2.0908277214527495e-08,6.2128884050900366e-10,4.8626179555896703e-12,7.8171684755064513e-15,3.0344706826709346e-12,7.9699660164367683e-10,7.9110128152747758e-20,4.8256318487570881e-15,2.9284378416787582e-15,5.8872861002062051e-19,5.8868478244145611e-19,3.7275533514030032e-23,1.610793456943373e-18,6.5520456503641204e-24,3.52833650970735e-16,3.0168028462983977e-43,2.8577613462538322e-43,2.8577614221172542e-43,5.799096633961764e-22,1.3959835974082689e-24,3.2817646312917017e-20
1.7258845916960174e-13,0.6538675984080587,1.0028018310902272e-14,4.0590660068787157e-22,4.0590617534241214e-22,5.089913070691319e-35,4.0237922757350551e-28,0.0,0.0,6.399798913419894e-15,7.2148472689078539e-25,154.0,0.0,0.99999993504960183,1.0,18.99999999999066,6.4562969643856002e-09,1.1335947561773042e-08,2.2740406843065648e-08,2.2742592656327125e-08,7.2971635129788693e-10,5.752999254601057e-12,8.5035325906450483e-15,3.5777409476544751e-12,9.3608868277015501e-10,9.3601284444366667e-20,5.7095856351091884e-15,3.4647861218183622e-15,7.5767931486326945e-19,7.5761874709617153e-19,5.1430416296110024e-23,2.0616393739702735e-18,9.1373508017276252e-24,4.1746535251927035e-16,5.4309742520187817e-43,5.1446616151207311e-43,5.1446617635221947e-43,7.4644286733003968e-22,1.7966030521059689e-24,3.8693842606919657e-20
1.8651060327996432e-13,0.6538675984080531,1.0837003621330383e-14,4.740358595098848e-22,4.7403532686905249e-22,6.473980414184964e-35,5.0782211601096299e-28,0.0,0.0,6.9887080785007386e-15,8.4897752277414408e-25,154.0,0.0,0.99999992981298003,1.0,18.999999999989107,6.9771051543242875e-09,1.2116650814490912e-08,2.4574299252796561e-08,2.4576865502788893e-08,8.4597297663103705e-10,6.7181239219948487e-12,9.1898807742649631e-15,4.1635819164730561e-12,1.0852240438303224e-09,1.0930933155141632e-19,6.667830305096675e-15,4.0461909659385246e-15,9.5620310845987153e-19,9.5612155185998261e-19,6.9142115113893403e-23,2.5875464954591259e-18,1.2414484774921857e-23,4.8752895953403716e-16,9.3410252464446675e-43,8.8485815754313441e-43,8.848581850953071e-43,9.4216553806425779e-22,2.2673491006286633e-24,4.5030555090817745e-20
2.1435489150068946e-13,0.6538675984080402,1.2455000220848313e-14,6.2614369580904986e-22,6.2614289637672119e-22,9.9805537695034793e-35,7.7090873944300711e-28,0.0,0.0,8.1990648778415475e-15,1.1383053032841474e-24,154.0,0.0,0.99999991934081278,1.0,18.999999999985654,8.0187214985671357e-09,1.3624986213659836e-08,2.8241859694629592e-08,2.8245285231260281e-08,1.1012626448013744e-09,8.8725417140634625e-12,1.0562530012398566e-14,5.4611544093981787e-12,1.4127126214258231e-09,1.4437509452775465e-19,8.8071854478759726e-15,5.3441534310807316e-15,1.451505995001451e-18,1.4513672337143617e-18,1.172657852654348e-22,3.885104736299086e-18,2.149550182403029e-23,6.4395139431120559e-16,2.4722094918779688e-42,2.3418790845261985e-42,2.3418791682782099e-42,1.4306312162567928e-21,3.4418361253618333e-24,5.9065823618675845e-20
