Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87)
6.9998413157347956e-09,0.4980578317641767,154.0,0.0,0.0,0.0,0.97895750143683158,0.99999998841853466,18.999298949736829,0.001022614670713446,0.005462129512506555,0.004661210655027526,0.00066027016861723033,1.7652868627819615e-09,6.287863343392873e-07,0.003435718417150149,2.0794705019856105e-09,0.0054721111486502492,1.1409057924319045e-05,7.4106935140162683e-12,0.00014720098351336089,8.8580735711200667e-14,4.7281312074606766e-06,0.00014205382746132787,0.00014219529162689623,4.3779717345812455e-08,2.6711800640961591e-08,1.3699144495559087e-05,1.0604593665613341e-09,1.3084974974375713e-09,1.319755180575579e-09,3.1130684168929249e-06,2.1420693374743233e-05,7.472907117879538e-08,1.5652843643768676e-14,4.8076056418006386e-07,2.9521870278998535e-07,6.3590704529766978e-08,6.1908350448748964e-10,4.2108135636427702e-12,1.8651690070683194e-13,2.7107038249759399e-09,1.5172467023028442e-09,1.1244928063699247e-09,9.5034349404108416e-11,8.7693267914827406e-11,1.308833754716638e-10,1.1669681679710233e-11,2.0014807479980281e-13,4.8645186277648838e-17,2.3816163643539351e-12,1.543445221747949e-12,2.2764856857248676e-12,3.2019209113133628e-13,1.191751014181652e-15,4.5661471424028632e-15,1.3196069032064825e-11,4.515357866196506e-15,1.1175015351513865e-10,3.2022870932008315e-12,2.2403585252096529e-09,1.1667955765670084e-12,7.6277490810352081e-13,3.0846627590539178e-12,5.0741161214768357e-21,4.4149994347841651e-19,1.5024254978756824e-12,7.8127530414804148e-22,4.0778306909079125e-16,1.5407457194370267e-13,2.9113607844556281e-21,2.8229495471119696e-13,5.8444021764487789e-18,8.3304721856044383e-16,1.4126728944706423e-09,6.5710665653762605e-09,3.452422082609329e-09,1.3261251149305008e-11,1.2932624362813295e-10,1.3204158274698438e-10,2.7153391188514489e-12,4.6838579987153706e-06
7.045500755159842e-09,0.4980578248556493,154.0,0.0,0.0,0.0,0.97882170583845918,0.99999998830006853,18.999294386789185,0.0010291553075278913,0.0054968643122089303,0.0046899710667672716,0.00066436498886790897,1.7765122717078373e-09,6.2870656042723959e-07,0.0034578587027551851,2.0791820486030194e-09,0.0055074589032706586,1.1481616853372058e-05,7.4566526907463718e-12,0.00014909798354180201,8.9144090163677059e-14,4.757825994123198e-06,0.00014390912982461848,0.00014405342030314089,4.4351505447747191e-08,2.7060694324400164e-08,1.3896025607246231e-05,1.0937587182416029e-09,1.3518164017337088e-09,1.3635251973455041e-09,3.1730385826246537e-06,2.1696211693707052e-05,7.666819629784891e-08,1.5874133447006688e-14,4.8418719033468492e-07,2.9731302786996978e-07,6.5255429852728071e-08,6.2816955604140209e-10,4.3292309765212335e-12,1.9012830676928671e-13,2.780314039420412e-09,1.5516605085960195e-09,1.1576118925318514e-09,9.7875328068751537e-11,9.0584169972463276e-11,1.351643849370439e-10,1.208689801437667e-11,2.0885893924001102e-13,5.0248829356766809e-17,2.4840806507450183e-12,1.6006559673053731e-12,2.3127935040270463e-12,3.2532211451475997e-13,1.2107589595666795e-15,4.6297376201035386e-15,1.3379555045296997e-11,4.5450487308233067e-15,1.1248407828900329e-10,3.2233294676456946e-12,2.2701728656201258e-09,1.1823233257264434e-12,7.7292586898443781e-13,3.1257271491472764e-12,5.155412115811616e-21,4.4737738527723644e-19,1.5217017242823882e-12,7.9129912208765379e-22,4.1301496425124313e-16,1.5951595414829921e-13,2.958005749630946e-21,2.8802000139875314e-13,5.9629291688508756e-18,8.6058700924867309e-16,1.4294432180722112e-09,6.6291599544868616e-09,3.4937508885486069e-09,1.3588371542544749e-11,1.3121619470486805e-10,1.3398803352357957e-10,2.7718388187114977e-12,4.7409479532148063e-06
7.091160194584889e-09,0.4980578179857707,154.0,0.0,0.0,0.0,0.97868592955994582,0.99999998818105273,18.999289824065151,0.0010356942785113242,0.0055315872717593313,0.0047187106267996227,0.0006684568365062113,1.7877338706585686e-09,6.2862679086519533e-07,0.0034799954882107865,2.0788936384055491e-09,0.0055428021717230901,1.1554151014907754e-05,7.5025784513523147e-12,0.0001510067423421282,8.9707248335009013e-14,4.7874992746964737e-06,0.00014577601726732922,0.00014592317811358815,4.492686383847122e-08,2.7411766671141754e-08,1.4094523462260807e-05,1.1278616570243569e-09,1.3962668543285667e-09,1.4084416695298685e-09,3.2337563993625206e-06,2.1973421742527275e-05,7.8644431679949969e-08,1.6097209470740057e-14,4.8761338630770278e-07,2.9940702422081525e-07,6.6952295047426765e-08,6.3733170337041806e-10,4.4501204201301315e-12,1.9378508455025449e-13,2.8512325064352425e-09,1.5866018660584843e-09,1.1914665570217339e-09,1.0078038645224573e-10,9.3548486727214137e-11,1.3955608619410034e-10,1.2515730998980151e-11,2.178852268326123e-13,5.1893197154403625e-17,2.5902116647119568e-12,1.6595799017197634e-12,2.3494573860346028e-12,3.3050263819393604e-13,1.2299533173053507e-15,4.693830107802654e-15,1.3564485219084666e-11,4.5747326013541724e-15,1.1321781653719056e-10,3.2443664945532413e-12,2.3001811410580032e-09,1.1979520768900325e-12,7.8314285748290237e-13,3.1670587251406244e-12,5.2375083933415671e-21,4.5329306871369725e-19,1.5410983513241397e-12,8.0138554946846591e-22,4.1827953824334545e-16,1.6510981285315476e-13,3.0051098909692141e-21,2.9382369767341783e-13,6.0830844666119524e-18,8.8885131464585904e-16,1.4463121326595632e-09,6.6874601496753333e-09,3.5353009011284326e-09,1.392136784112014e-11,1.3312248848426337e-10,1.3595164725873755e-10,2.8291587744741819e-12,4.7983277103236498e-06
7.1368196340099354e-09,0.49805781115450676,154.0,0.0,0.0,0.0,0.97855017260781996,0.99999998806148749,18.999285261561869,0.0010422315839842401,0.0055662983866290178,0.0047474293394314639,0.00067254571215021302,1.7989516260430021e-09,6.2854705271859925e-07,0.0035021287740115794,2.0786052676082854e-09,0.0055781409546251911,1.162666039946854e-05,7.5484708799012109e-12,0.000152927252532628,9.0270216024824167e-14,4.8171510536053834e-06,0.00014765448085508746,0.00014780455663352687,4.5505789761784355e-08,2.7765015999355411e-08,1.4294642244838135e-05,1.1627816308030243e-09,1.4418705078913955e-09,1.4545266372823784e-09,3.295226051500264e-06,2.2252322085499005e-05,8.0658234679965686e-08,1.6322084714023293e-14,4.9103915183039889e-07,3.0150069172815591e-07,6.8681699892195579e-08,6.465701457689565e-10,4.5735154554943601e-12,1.9748749182395772e-13,2.9234747421733208e-09,1.6220748223189019e-09,1.2260677148294551e-09,1.0375049116011819e-10,9.6587510404732711e-11,1.440605836813206e-10,1.2956408808250632e-11,2.272360181485838e-13,5.3579006497357635e-17,2.7001136898306056e-12,1.7202560363760483e-12,2.3864790100219458e-12,3.3573390018171185e-13,1.2493349660359235e-15,4.7584263638794903e-15,1.3750864584774209e-11,4.604409475700949e-15,1.1395136815295512e-10,3.2653981708625754e-12,2.3303832861067714e-09,1.213681795914609e-12,7.9342585127834211e-13,3.2086573967158328e-12,5.3204087259548726e-21,4.5924698086242627e-19,1.560615338128998e-12,8.1153456505816738e-22,4.2357677997859023e-16,1.7085930228296681e-13,3.0526753726380527e-21,2.9970664542016179e-13,6.2048805307575884e-18,9.1785438676027065e-16,1.4632797825806261e-09,6.7459671041865802e-09,3.5770719026505714e-09,1.4260306565708659e-11,1.3504517893940711e-10,1.3793248493729755e-10,2.887305997890455e-12,4.8559963108824077e-06
7.182479073434982e-09,0.49805780436182195,154.0,0.0,0.0,0.0,0.97841443498859959,0.99999998794137246,18.999280699276472,0.0010487672242671436,0.0056009976522976221,0.0047761272089783292,0.00067663161641922016,1.8101655300454574e-09,6.2846732861350444e-07,0.0035242585606691866,2.0783169363853121e-09,0.0056134752526216421,1.1699144997610787e-05,7.5943299985872741e-12,0.00015485950673253026,9.0832994320252909e-14,4.8467813352837023e-06,0.00014954451165153897,0.00014969754744018201,4.6088280460865417e-08,2.8120440626837059e-08,1.4496386135485108e-05,1.1985322231981902e-09,1.4886493101787463e-09,1.5018024441377731e-09,3.3574517142412922e-06,2.2532911283861245e-05,8.2710065411976538e-08,1.6548765563205323e-14,4.9446448665888683e-07,3.0359403029011057e-07,7.0444046615109715e-08,6.5588508235499148e-10,4.699449873154365e-12,2.0123578581232936e-13,2.9970563438167079e-09,1.6580834196297273e-09,1.261426368295449e-09,1.0678661668757876e-10,9.9702546767134252e-11,1.4868001061587532e-10,1.3409162403609104e-11,2.3692061150444003e-13,5.5306981721426106e-17,2.813893478265847e-12,1.7827240656963566e-12,2.4238600629977024e-12,3.4101613972735802e-13,1.2689047889667716e-15,4.8235281615684709e-15,1.3938698216610689e-11,4.6340793515650833e-15,1.1468473302978581e-10,3.2864244935195107e-12,2.3607792353239332e-09,1.2295124486429588e-12,8.0377482804088474e-13,3.2505230735189326e-12,5.4041169050735415e-21,4.6523910879160759e-19,1.580252643809086e-12,8.2174614759893103e-22,4.2890667836045083e-16,1.767676238550665e-13,3.1007043700271235e-21,3.0566944864185757e-13,6.328329866160679e-18,9.4761069024356998e-16,1.4803463164160348e-09,6.8046807693407718e-09,3.6190636774937717e-09,1.4605254588882317e-11,1.3698432000270802e-10,1.3993060752836334e-10,2.9462875256552988e-12,4.9139527980847871e-06
7.228138512860029e-09,0.49805779760768115,154.0,0.0,0.0,0.0,0.97827871670879352,0.99999998782070776,18.999276137206099,0.001055301199680546,0.0056356850642520148,0.0048048042397632407,0.00068071454993360269,1.8213756107539078e-09,6.2838759700120988e-07,0.0035463848486969392,2.0780286479982511e-09,0.0056488050663598454,1.1771604799906541e-05,7.6401557434421977e-12,0.00015680349756188068,9.1395577747074692e-14,4.8763901241728792e-06,0.00015144610071861367,0.00015160214211245752,4.6674333178519005e-08,2.8478038871060278e-08,1.46997593114754e-05,1.2351271359693848e-09,1.5366254659074945e-09,1.5502916978306185e-09,3.4204375548338023e-06,2.2815187896213431e-05,8.4800386373610803e-08,1.6777248942432789e-14,4.9788939056984139e-07,3.0568703981512383e-07,7.2239739561075203e-08,6.6527671209353522e-10,4.8279576621555886e-12,2.0503022330542203e-13,3.071992978521843e-09,1.6946316955500197e-09,1.2975535953142402e-09,1.0988974435403611e-10,1.028949132976324e-10,1.5341652523966886e-10,1.3874225160846062e-11,2.469484969376591e-13,5.7077853664379366e-17,2.9316599551724436e-12,1.8470242796690242e-12,2.4616022396550838e-12,3.463495971658999e-13,1.2886636733304834e-15,4.8891372869763846e-15,1.4127991226044178e-11,4.6637422262142769e-15,1.154179110613747e-10,3.3074454594756688e-12,2.3913689232445179e-09,1.2454440009066557e-12,8.1418976543403594e-13,3.2926556651649636e-12,5.4886367392420522e-21,4.7126943956317146e-19,1.600010227462745e-12,8.3202027580175774e-22,4.3426922228302435e-16,1.8283802002300673e-13,3.1491990683700821e-21,3.1171271318445928e-13,6.4534450158517719e-18,9.7813487548619656e-16,1.4975118864194189e-09,6.86360109482542e-09,3.6612760118081037e-09,1.4956279087434516e-11,1.3893996557104193e-10,1.4194607598710011e-10,3.0061104160582404e-12,4.972196217160537e-06
7.273797952285075e-09,0.4980577908920495,154.0,0.0,0.0,0.0,0.9781430177748992,0.99999998769949339,18.999271575347905,0.0010618335105449673,0.0056703606179871434,0.0048334604361175062,0.00068479451331490812,1.8325818686133607e-09,6.283078754828188e-07,0.0035685076385934562,2.0777404019524163e-09,0.0056841303964638538,1.1844039796947673e-05,7.6859481168905613e-12,0.00015875921764163319,9.1957965885887743e-14,4.9059774247229405e-06,0.00015335923911634789,0.00015351833223111965,4.7263945156957294e-08,2.883780904914396e-08,1.4904765946501316e-05,1.2725802009817604e-09,1.5858214653642852e-09,1.6000172997996986e-09,3.4841877317274896e-06,2.3099150478241203e-05,8.6929662694395628e-08,1.7007538891723722e-14,5.0131386336071149e-07,3.0777972022204869e-07,7.4069185412732761e-08,6.7474523378011326e-10,4.9590730305919473e-12,2.0887106055517653e-13,3.1483003904517786e-09,1.7317236823653742e-09,1.334460557202399e-09,1.130608630141572e-10,1.0616594044087672e-10,1.5827231365783169e-10,1.4351833128659943e-11,2.5732937880478804e-13,5.8892360354005424e-17,3.053524474516617e-12,1.9131976334520247e-12,2.4997072432064946e-12,3.5173451403817657e-13,1.3086125108217486e-15,4.955255540537619e-15,1.4318748765788305e-11,4.6933980972092835e-15,1.1615090214163824e-10,3.328461065689116e-12,2.4221522843787639e-09,1.2614764185247229e-12,8.2467064111311323e-13,3.3350550812347657e-12,5.5739720561778011e-21,4.7733796023556141e-19,1.6198880481731047e-12,8.4235692838822004e-22,4.3966440064030136e-16,1.8907377897727859e-13,3.198161663886188e-21,3.1783704695467636e-13,6.5802385655260319e-18,1.0094417996717885e-15,1.5147766489237836e-09,6.9227280285965713e-09,3.7037086936428004e-09,1.5313447574080121e-11,1.409121695013198e-10,1.4397895125257887e-10,3.0667817512591436e-12,5.0307256155869009e-06
7.319457391710122e-09,0.49805778421489233,154.0,0.0,0.0,0.0,0.97800733819340591,0.99999998757772934,18.999267013699029,0.0010683641571809343,0.0057050243090037284,0.0048620958023783308,0.00068887150718552142,1.8437842695124606e-09,6.2822818341010586e-07,0.0035906269308567909,2.0774521949677173e-09,0.0057194512435568287,1.1916449979337392e-05,7.731707204315728e-12,0.00016072665959339049,9.2520164633264998e-14,4.935543241390046e-06,0.00015528391790342965,0.00015544610937826312,4.7857113637823693e-08,2.9199749477954162e-08,1.5111410211700745e-05,1.3109053432876392e-09,1.6362600034606384e-09,1.6510023619526806e-09,3.5487063971092561e-06,2.3384797583561325e-05,8.909836137296668e-08,1.7239648562418402e-14,5.0473790484299098e-07,3.098720714367655e-07,7.5932792513457048e-08,6.8429084608940975e-10,5.0928303423315906e-12,2.1275855338813877e-13,3.2259943784374285e-09,1.7693634085738497e-09,1.3721584746057311e-09,1.1630096688162346e-10,1.0951696787051958e-10,1.6324958190864272e-10,1.4842224260159449e-11,2.6807311683073552e-13,6.0751244937640421e-17,3.1796001505392381e-12,1.9812855594729432e-12,2.5381767830394853e-12,3.5717113275451242e-13,1.3287521963665449e-15,5.0218847329235921e-15,1.4510976017993088e-11,4.7230469625715973e-15,1.1688370616465247e-10,3.349471309122505e-12,2.4531292532192843e-09,1.2776096673064546e-12,8.3521743272635794e-13,3.3777212312848433e-12,5.6601266974574777e-21,4.8344465786548648e-19,1.639886065012475e-12,8.5275608409737053e-22,4.4509220232877873e-16,1.9547822162743975e-13,3.247594360727751e-21,3.2404305933480525e-13,6.7087231314283413e-18,1.0415464686488246e-15,1.5321407631738733e-09,6.982061517406397e-09,3.7463615123764256e-09,1.567682780028969e-11,1.4290098562173458e-10,1.4602929425214567e-10,3.1283086304111333e-12,5.089540042440089e-06
7.3651168311351685e-09,0.49805777757617414,154.0,0.0,0.0,0.0,0.97787167797079055,0.99999998745541541,18.999262452256634,0.0010748931399089834,0.0057396761328126324,0.0048907103428933712,0.00069294553216931343,1.8549828141489912e-09,6.2814850290873373e-07,0.003612742725999288,2.0771640278338897e-09,0.0057547676082846709,1.198883533769753e-05,7.7774330075517979e-12,0.00016270581603991115,9.3082173522677526e-14,4.9650875786411393e-06,0.00015722012813616223,0.0001573854651383427,4.8453835862071973e-08,2.9563858473907966e-08,1.531969627367846e-05,1.3501166524336696e-09,1.6879641394041897e-09,1.7032703710047433e-09,3.6139976920684277e-06,2.3672127762131488e-05,9.130695271457368e-08,1.7473582089625393e-14,5.081615148510427e-07,3.1196409339657179e-07,7.7830972145065544e-08,6.9391374748157458e-10,5.2292642366505088e-12,2.1669295697909254e-13,3.3050908377191328e-09,1.8075548958682501e-09,1.4106586731279926e-09,1.196110596511867e-10,1.1294935160970873e-10,1.6835057157592778e-10,1.5345639885728382e-11,2.7918984898893594e-13,6.2655259632076094e-17,3.310003249545197e-12,2.0513303437654506e-12,2.5770125795005823e-12,3.6265969727988908e-13,1.3490836306268923e-15,5.0890266929252899e-15,1.470467821712612e-11,4.7526888199912702e-15,1.1761632302477802e-10,3.3704761867466362e-12,2.4842997642275319e-09,1.2938437130446671e-12,8.4583011791138922e-13,3.4206540248287331e-12,5.7471045292136361e-21,4.8958951950173608e-19,1.660004237034055e-12,8.6321772163505589e-22,4.5055261623461023e-16,2.0205472729658514e-13,3.297499377155545e-21,3.3033136234880644e-13,6.8389113844944628e-18,1.0744641534319766e-15,1.5496043935942567e-09,7.0416015059584713e-09,3.7892342596757114e-09,1.6046487939936662e-11,1.449064677088486e-10,1.4809716589161162e-10,3.190698182763039e-12,5.1486385496245124e-06
7.410776270560215e-09,0.4980577709758606,154.0,0.0,0.0,0.0,0.97773603711352197,0.99999998733255158,18.99925789101788,0.0010814204590496575,0.0057743160849308027,0.0049193040620165787,0.00069701658889104959,1.8661775536319366e-09,6.2806880529914694e-07,0.0036348550245374977,2.0768759056065325e-09,0.0057900794912999747,1.2061195862662877e-05,7.8231254074413731e-12,0.00016469667960465281,9.3643982874366645e-14,4.9946104409495927e-06,0.00015916786086941136,0.00015933639109723879,4.905410907041223e-08,2.993013435315219e-08,1.5529628296301745e-05,1.3902283177296132e-09,1.7409571534800449e-09,1.7568450411469149e-09,3.6800657510074692e-06,2.3961139561710685e-05,9.355590901182337e-08,1.7709330350929531e-14,5.1158469323223723e-07,3.1405578604524898e-07,7.9764137356148469e-08,7.0361413628726522e-10,5.3684095186121812e-12,2.2067452616133146e-13,3.3856057214538281e-09,1.846302161802056e-09,1.4499725415514565e-09,1.2299215072456425e-10,1.1646445753605963e-10,1.7357754578126054e-10,1.586232337273492e-11,2.9068988442730007e-13,6.4605162120612939e-17,3.4448519763436428e-12,2.1233747913186539e-12,2.6162163596811044e-12,3.6820045252853825e-13,1.3696077177970752e-15,5.1566832602563429e-15,1.4899860629255878e-11,4.7823236665503193e-15,1.1834875261654735e-10,3.391475695537224e-12,2.5156637518462038e-09,1.3101785215229921e-12,8.5650867430072653e-13,3.4638533713541041e-12,5.8349094325043402e-21,4.9577253218684442e-19,1.6802425232795481e-12,8.7374181966743819e-22,4.5604563123296729e-16,2.0880671069107999e-13,3.3478789400217603e-21,3.3670256962282099e-13,6.9708160288302559e-18,1.1082102865954996e-15,1.5671677077400807e-09,7.1013479377547072e-09,3.83232672856062e-09,1.64224964210531e-11,1.4692866950780884e-10,1.5018262706350906e-10,3.2539575557002315e-12,5.2080201907477163e-06
7.456435709985262e-09,0.49805776441391636,154.0,0.0,0.0,0.0,0.97760041562805544,0.99999998720913807,18.999253329979936,0.0010879461149235084,0.0058089441608843795,0.0049478769641112391,0.00070108467797682262,1.8773684462891636e-09,6.2798913962871809e-07,0.0036569638269586483,2.0765878236695291e-09,0.0058253868932087675,1.2133531544892205e-05,7.868784507597648e-12,0.00016669924291211371,9.4205599970597936e-14,5.0241118327984595e-06,0.0001611271071559194,0.00016129887884294857,4.9657930502724753e-08,3.0298575431437197e-08,1.5741210439378824e-05,1.4312546749656716e-09,1.7952626541869946e-09,1.8117504243949772e-09,3.7469146984204305e-06,2.4251831526802894e-05,9.5845705500121073e-08,1.7946908325571339e-14,5.1500743985167652e-07,3.1614714933539891e-07,8.1732703811447825e-08,7.133922106449892e-10,5.5103012383490205e-12,2.2470351510581626e-13,3.4675550682211069e-09,1.8856092177206992e-09,1.4901115621217758e-09,1.2644525794675669e-10,1.2006366612071781e-10,1.7893279972271674e-10,1.6392521108055834e-11,3.0258378648255242e-13,6.6601718181930734e-17,3.5842674143696262e-12,2.1974624815209386e-12,2.6557898605745936e-12,3.7379364481994227e-13,1.3903253672577212e-15,5.2248562909824617e-15,1.5096528567398315e-11,4.8119515003669798e-15,1.190809948347464e-10,3.4124698324772666e-12,2.5472211504902825e-09,1.3266140585108123e-12,8.6725307951688226e-13,3.5073191803103808e-12,5.9235453108726199e-21,5.0199368296258571e-19,1.7006008827736446e-12,8.8432835691386686e-22,4.6157123620831402e-16,2.1573763929649631e-13,3.39873528902878e-21,3.4315729718009972e-13,7.1044498181703108e-18,1.1428005406419346e-15,1.5848308778209854e-09,7.1613007545861411e-09,3.8756387140007772e-09,1.6804922047838007e-11,1.4896764471662652e-10,1.5228573864008712e-10,3.3180939234606297e-12,5.2676840219356393e-06
7.502095149410308e-09,0.4980577578903067,154.0,0.0,0.0,0.0,0.97746481352083781,0.99999998708517479,18.999248769139971,0.0010944701078510961,0.005843560356206999,0.0049764290535483334,0.00070514980005381895,1.8885554676714421e-09,6.2790949568989498e-07,0.0036790691337725686,2.0762997805431365e-09,0.005860689814653007,1.2205842375055114e-05,7.9144103702723985e-12,0.00016871349858765789,9.4767028942723645e-14,5.0535917586787709e-06,0.00016309785804668089,0.00016327291996522437,5.026529739823375e-08,3.0669180024183597e-08,1.5954446859358456e-05,1.473210180834767e-09,1.8509045236720785e-09,1.8680108545366095e-09,3.814548650628737e-06,2.4544202199239063e-05,9.8176819832664143e-08,1.8186326749072738e-14,5.1842975458706977e-07,3.1823818322586837e-07,8.3737089326255898e-08,7.2324816853423676e-10,5.6549746474798282e-12,2.2878017746063317e-13,3.5509549865021354e-09,1.9254800697403757e-09,1.5310872939614181e-09,1.2997140610791842e-10,1.237483698690681e-10,1.8441865535959578e-10,1.6936481972604134e-11,3.1488233422741844e-13,6.8645700270389645e-17,3.7283730892541774e-12,2.2736376436952676e-12,2.6957348275047488e-12,3.7943952165139741e-13,1.4112374927464258e-15,5.2935476546685071e-15,1.5294687383506685e-11,4.84157231951171e-15,1.1981304957437159e-10,3.4334585945558036e-12,2.5789718945519763e-09,1.3431502897645672e-12,8.7806331117325661e-13,3.5510513611155685e-12,6.0130160864865385e-21,5.0825295886534956e-19,1.7210792745270697e-12,8.9497731207491974e-22,4.6712942003919373e-16,2.2285102466110749e-13,3.4500706745749082e-21,3.4969616305404185e-13,7.2398255478657097e-18,1.1782507892146034e-15,1.6025940799114995e-09,7.2214598969292251e-09,3.9191700124987832e-09,1.7193833933895513e-11,1.5102344699359454e-10,1.5440656147601288e-10,3.3831144824183798e-12,5.3276291013861488e-06
