Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664)
2.2674296823520195e-09,0.4874102691070216,154.0,0.0,0.0,0.0,0.9988249131299114,1.0,18.999895887200722,9.2211798914006621e-05,0.00043882677514601467,0.00033708841981810013,0.00010240869196042711,2.1452495692901127e-10,5.3609110372740795e-08,8.7015218233898962e-05,6.4283162196972163e-11,0.00011311806145083334,1.4111518809654459e-06,1.6283069803877373e-12,2.0266347118888226e-06,1.4945009300542513e-14,1.3187889936412278e-07,6.1872483172469235e-07,6.1916229398724798e-07,2.6174654117901366e-10,1.6871342503292966e-10,1.5723086056466904e-07,8.0499462353069778e-15,7.7857368625161475e-15,7.7897694702272137e-15,1.2112607879968341e-08,2.8017081902194239e-07,2.486804648137568e-11,1.2890102112960378e-16,3.3161547540773836e-09,2.5245370683632826e-09,6.9549488056224093e-12,2.5365206883025944e-12,9.6633085151547752e-17,1.9048375742122874e-16,5.1097868634115849e-13,4.3191696155588335e-13,7.3027193016476376e-14,1.011409149359665e-14,1.0204410349855466e-15,5.426816232924832e-15,9.0279118221658445e-17,4.970254277203066e-19,4.0830703482894874e-22,3.7307874896665887e-18,2.7818985151407071e-17,2.3230067808492293e-15,6.7268755167496434e-16
2.3323519879683093e-09,0.4874102607367823,154.0,0.0,0.0,0.0,0.99879125198089547,1.0,18.999892826640576,9.484641047947263e-05,0.00045137113947787288,0.00034662751711137538,0.00010541156460791326,2.2065736630452438e-10,5.360747525520136e-08,8.9505597811141279e-05,6.4280995807984073e-11,0.00011635594023952256,1.4515135247189888e-06,1.6760529140642377e-12,2.1442377911582068e-06,1.5372465164263935e-14,1.3601353245580236e-07,6.5778343296267562e-07,6.5824894940489933e-07,2.7827124615935657e-10,1.7936811048364313e-10,1.6664431191895818e-07,9.3705222761729339e-15,9.0688619031109622e-15,9.073701969676987e-15,1.3184303417628144e-08,2.9638860818283995e-07,2.7816996009469727e-11,1.3590067009726253e-16,3.4691488215690701e-09,2.6404236274931949e-09,7.821948260139464e-12,2.7041876145046676e-12,1.1114833323755447e-16,2.073733475918095e-16,5.7202139317002776e-13,4.8134398262794651e-13,8.365014291302803e-14,1.1711311741226581e-14,1.1969401707703038e-15,6.2511130645157603e-15,1.086883971778282e-16,6.0943717468164966e-19,4.7892965641561054e-22,4.5233005965831967e-18,3.282175882456423e-17,2.4870541871197033e-15,7.2150564514591665e-16
2.4621965992008883e-09,0.487410244010637,154.0,0.0,0.0,0.0,0.99872392718232661,1.0,18.999886705680922,0.00010011469127548565,0.0004764563978758108,0.00036570031824570377,0.00011141560571752643,2.3292048328127394e-10,5.3604204866140217e-08,9.4486069270525354e-05,6.4276662869070831e-11,0.00012283139641249842,1.5322256120443941e-06,1.7715176847233059e-12,2.3893740123267998e-06,1.6227258274552315e-14,1.4428055052110568e-07,7.3951689073270758e-07,7.4004127652405709e-07,3.1285071217472077e-10,2.0166433222711376e-10,1.8634092097003149e-07,1.2531273819951577e-14,1.2143643994076377e-14,1.2150508185570084e-14,1.5513279269181996e-08,3.3019003528499772e-07,3.4493036434422039e-11,1.5048577264796287e-16,3.7802729449045698e-09,2.8759815829497623e-09,9.7969508179189586e-12,3.0567182415358826e-12,1.4527782036323311e-16,2.4408865317360023e-16,7.1029131964698635e-13,5.9236950888660675e-13,1.0852109171270102e-13,1.5502778521169709e-14,1.6246354033630187e-15,8.1994330560978051e-15,1.5505243292307e-16,9.0050827264380235e-19,6.5006356554053969e-22,6.5443025510001166e-18,4.506693813480145e-17,2.8383824532254619e-15,8.261999800995859e-16
2.5790567493102097e-09,0.48741022897342623,154.0,0.0,0.0,0.0,0.99866333202433644,1.0,18.999881196994654,0.00010485506986487599,0.00049902916391824986,0.00038285968065017705,0.00011681729677640634,2.4395534344788223e-10,5.3601261341073922e-08,9.896816590617647e-05,6.4272763041310072e-11,0.00012865896375301492,1.6048536889305771e-06,1.8574050377065579e-12,2.6213139977749916e-06,1.6996436495473729e-14,1.5171826465371532e-07,8.1719830156303621e-07,8.1777884284677189e-07,3.4571597294327644e-10,2.2285560475967188e-10,2.0506645037263556e-07,1.6056722037535251e-14,1.557827251914744e-14,1.5587521098010103e-14,1.7830189321997069e-08,3.6216795039891604e-07,4.1467891774159599e-11,1.6428496860212257e-16,4.0657380661863057e-09,3.0919947392693293e-09,1.187507845280161e-11,3.3937438032021169e-12,1.825488455015616e-16,2.8062761595690255e-16,8.5483301641084675e-13,7.0723419584474534e-13,1.3555565339344517e-13,1.9689904190701151e-14,2.1087351787823866e-15,1.0341935281920954e-14,2.0996101642097301e-16,1.2566587733137124e-18,8.4376685952140344e-22,8.9745718925355356e-18,5.9097660355186266e-17,3.182319421442209e-15,9.288565038202247e-16
2.695916899419531e-09,0.487410213951654,154.0,0.0,0.0,0.0,0.99860273418902812,1.0,18.99987568847018,0.00010959443100925407,0.00052159816070541508,0.00040001319744484081,0.00012221714081479053,2.5498835525336188e-10,5.3598317650995139e-08,0.00010344995241166768,6.4268863041234396e-11,0.00013448620633759429,1.6774696008751009e-06,1.9432630229049047e-12,2.8639725242230402e-06,1.776548588180968e-14,1.5915348458432621e-07,8.9878272083560708e-07,8.9942245328542273e-07,3.8023261402157598e-10,2.4511197953810651e-10,2.2474586663181713e-07,2.0334268289864348e-14,1.9751483601507067e-14,1.9763772060899811e-14,2.036654083542742e-08,3.9562008039129086e-07,4.9449825041679903e-11,1.7872665651253758e-16,4.3559569570822333e-09,3.3114963455281202e-09,1.4267930299020349e-11,3.7496365847351567e-12,2.2690910001345865e-16,3.2064135764210538e-16,1.0203155088611861e-12,8.3746168194141516e-13,1.6761155702043114e-13,2.4723862950216291e-14,2.7039969692427502e-15,1.2910012609266455e-14,2.8029051147876401e-16,1.7265960992171393e-18,1.0819497333622463e-21,1.2132757484814387e-17,7.6549268889280717e-17,3.5539715591523202e-15,1.0399413232204476e-15
2.8127770495288526e-09,0.4874101989452989,154.0,0.0,0.0,0.0,0.99854213368847666,1.0,18.999870180101411,0.00011433277485234252,0.00054416337715028275,0.00041716085790796203,0.00012761513446272853,2.6601951327830704e-10,5.3595373796570093e-08,0.00010793142905344328,6.4264962869620989e-11,0.0001403131245160862,1.7500733122089575e-06,2.0290915867358514e-12,3.1173465070627952e-06,1.8534406055802345e-14,1.6658619222668909e-07,9.8426880403403586e-07,9.8497079334238695e-07,4.1640006525368782e-10,2.6843308884261864e-10,2.453867486525696e-07,2.5477874718500164e-14,2.4776686615680478e-14,2.4792807650626266e-14,2.3132192075409414e-08,4.3054594933810519e-07,5.8531232156923469e-11,1.9381593410432183e-16,4.6505631105881082e-09,3.5342103620636129e-09,1.7005780244188494e-11,4.1245493465254039e-12,2.7927277563875275e-16,3.6428754177369275e-16,1.2086547672089613e-12,9.8424625477582948e-13,2.0532941821575781e-13,3.0723080905548732e-14,3.4289658666355167e-15,1.5963995131992723e-14,3.6933479821055044e-16,2.3388109699385183e-18,1.3720327244935446e-21,1.618937398893534e-17,9.804540342671865e-17,3.9547712562927497e-15,1.1598948615334578e-15
2.929637199638174e-09,0.48741018395433877,154.0,0.0,0.0,0.0,0.99848153053475452,1.0,18.999864671882296,0.00011907010153789934,0.00056672480217138867,0.00043430265132929374,0.00013301127435393171,2.7704881210602202e-10,5.3592429778463654e-08,0.00011241259607626098,6.4261062527246718e-11,0.00014613971861025942,1.8226647872809888e-06,2.114890675675116e-12,3.3814328566506053e-06,1.9303196639882957e-14,1.7401637569025819e-07,1.0736551965817209e-06,1.0744225399002251e-06,4.5421775222547445e-10,2.9281856220193248e-10,2.6699667259808869e-07,3.1612322503909701e-14,3.0778349235163396e-14,3.0799253279858788e-14,2.6136992830172636e-08,4.6694507602904149e-07,6.8808534602412621e-11,2.0955789725097834e-16,4.9492181719137724e-09,3.7598824878448588e-09,2.0120283607637462e-11,4.5186347230577779e-12,3.4061914976021149e-16,4.1172378434043081e-16,1.421848142310735e-12,1.1488098266596025e-12,2.4939676736499757e-13,3.7815617966904385e-14,4.3041922543346067e-15,1.9569635180923499e-14,4.8088498928012777e-16,3.1271273051761702e-18,1.7222387613101814e-21,2.1344707398053199e-17,1.2428812335488833e-16,4.3861993658932314e-15,1.2891728080784039e-15
3.0464973497474954e-09,0.4874101689787525,154.0,0.0,0.0,0.0,0.99842092473993183,1.0,18.999859163806775,0.00012380641120971804,0.00058928242469285315,0.00045143856701012377,0.0001384055571257639,2.8807624632253527e-10,5.3589485597339086e-08,0.00011689345370490762,6.4257162014888368e-11,0.00015196598891596835,1.8952439904579638e-06,2.2006602362564856e-12,3.6562284783117678e-06,2.0071857256672578e-14,1.8144402623046015e-07,1.166940536883912e-06,1.1677763642674637e-06,4.9368509755269183e-10,3.1826802722656866e-10,2.8958321187204935e-07,3.8873671386437983e-14,3.7892507944960442e-14,3.7919325661921314e-14,2.9390784389162011e-08,5.0481697397271482e-07,8.0382175499563006e-11,2.2595763996247542e-16,5.2516097719706311e-09,3.9882784451898588e-09,2.3644475769751528e-11,4.9320452530474512e-12,4.1199346126762299e-16,4.6310764916747572e-16,1.6619740625046322e-12,1.3324005419833486e-12,3.0054898115653337e-13,4.6139396680476119e-14,5.3523343198940283e-15,2.3798336311231619e-14,6.1927449133327244e-16,4.131386278873613e-18,2.1416341825185038e-21,2.7832360463148022e-17,1.5606361483933194e-16,4.8497851438581605e-15,1.4282460991842026e-15
3.163357499856817e-09,0.4874101540185182,154.0,0.0,0.0,0.0,0.99836031631607647,1.0,18.999853655868797,0.00012854170401162732,0.00061183623364440638,0.00046856859426333298,0.00014379797941921967,2.9910181051661325e-10,5.3586541253858069e-08,0.00012137400214577769,6.4253261333322793e-11,0.0001577919357051509,1.9678108861246556e-06,2.2864002150714955e-12,3.9417302723449961e-06,2.084038752898297e-14,1.8886913656744141e-07,1.2641234580052138e-06,1.2650309338588599e-06,5.3480152159129129e-10,3.447811100683412e-10,3.1315393710090535e-07,4.7409715098363588e-14,4.6267277853407378e-14,4.630134466384315e-14,3.2903399521997691e-08,5.4416115140189661e-07,9.3356615654130375e-11,2.4302025437334005e-16,5.5574495293039774e-09,4.2191824011964306e-09,2.7612770804156746e-11,5.3649333975639145e-12,4.9450770622176986e-16,5.1859664351616388e-16,1.9311917307959869e-12,1.5362914519868419e-12,3.5957015946381407e-13,5.5842417831771694e-14,6.5982591788068528e-15,2.8727381751262702e-14,7.8942533460426659e-16,5.3981810862746807e-18,2.6401692007191793e-21,3.5923039603472152e-17,1.9424801978425735e-16,5.3471061892668036e-15,1.5776008992705686e-15
3.2802176499661383e-09,0.48741013907361436,154.0,0.0,0.0,0.0,0.99829970527525402,1.0,18.999848148062306,0.00013327598008749142,0.00063438621796141066,0.00048569272241341237,0.0001491885378789415,3.1012549927976764e-10,5.3583596748681274e-08,0.0001258542415883285,6.4249360483326417e-11,0.00016361755922767368,2.0403654386839225e-06,2.3721105587696719e-12,4.2379351340268894e-06,2.1608787079817422e-14,1.962917002770308e-07,1.3652025882779553e-06,1.3661849128057634e-06,5.7756644269499669e-10,3.7235743558698199e-10,3.3771641611620578e-07,5.7380432779033657e-14,5.6063361773492718e-14,5.610624451619944e-14,3.6684662457475651e-08,5.8497711127874064e-07,1.0784032957155837e-10,2.607508307307645e-16,5.8664712047158368e-09,4.4523955128665019e-09,3.2060960106974127e-11,5.8174515486412699e-12,5.8934136126125663e-16,5.7834821387755974e-16,2.23174082238618e-12,1.7617792523892988e-12,4.2729395139273047e-13,6.7082963745173226e-14,8.0691425542197846e-15,3.4440162323839871e-14,9.9689563727178105e-16,6.9816422204751839e-18,3.2287177881752341e-21,4.5928581651099142e-17,2.3981337830675536e-16,5.8797883852089238e-15,1.7377385820919406e-15
3.3970778000754597e-09,0.48741012414401924,154.0,0.0,0.0,0.0,0.99823909162952706,1.0,18.999842640381271,0.00013800923958120963,0.00065693236658488749,0.00050281094079646874,0.0001545772291532466,3.2114730720627036e-10,5.3580652082468137e-08,0.000130334172206417,6.4245459465675459e-11,0.00016944285971303135,2.1129076125567884e-06,2.4577912140589576e-12,4.5448399536164177e-06,2.2377055532371625e-14,2.0371171167732625e-07,1.4701765514163663e-06,1.4712369620719358e-06,6.2197927726365702e-10,4.0099662738141873e-10,3.6327821393692589e-07,6.8958436330586117e-14,6.7454558579325255e-14,6.7508084387285189e-14,4.0744388862609223e-08,6.2726435130002709e-07,1.2394580144157599e-10,2.791544573827194e-16,6.1784290018360906e-09,4.6877345902568581e-09,3.7026211024189789e-11,6.2897520324459882e-12,6.9774203835298416e-16,6.4251974195606501e-16,2.5659411825533268e-12,2.0101830826724293e-12,5.0460433159348843e-13,8.0029789544985106e-14,9.7945669102193537e-15,4.1026403827420017e-14,1.2479281382130171e-15,8.9442750583943047e-18,3.9191169437970962e-21,5.820622850686602e-17,2.9383368237888206e-16,6.4495058401889355e-15,1.9091757121550445e-15
3.513937950184781e-09,0.487410109229711,154.0,0.0,0.0,0.0,0.99817847539095683,1.0,18.999837132819657,0.00014274148263671688,0.00067947466846154036,0.0005199232387602525,0.00015996404989413222,3.321672288931682e-10,5.3577707255876644e-08,0.00013481379415953136,6.424155828114637e-11,0.00017526783737191519,2.1854373721825232e-06,2.5434421277058317e-12,4.8624416163594219e-06,2.3145192510034429e-14,2.1112916564112601e-07,1.5790439667047152e-06,1.5801857396433655e-06,6.6803943982292047e-10,4.306983078413174e-10,3.898468927518055e-07,8.2329413793702554e-14,8.0628270833601576e-14,8.069455831596287e-14,4.5092385821712397e-08,6.7102236390244492e-07,1.4178952109259135e-10,2.9823622076607281e-16,6.4930959985159948e-09,4.9250308651466715e-09,4.2547065474377984e-11,6.7819871117369689e-12,8.2102607853442686e-16,7.1126854082995226e-16,2.9361925248806369e-12,2.2828433827382536e-12,5.924363304487897e-13,9.4862303251378827e-14,1.1806617974976283e-14,4.8582393884612139e-14,1.5494996662246579e-15,1.1357849803502255e-17,4.7242053158497864e-21,7.3163149309955302e-17,3.5749103271921368e-16,7.0579808301190488e-15,2.0924440263164442e-15
3.6307981002941025e-09,0.4874100943306685,154.0,0.0,0.0,0.0,0.99811785657160135,1.0,18.999831625371439,0.0001474727093979832,0.00070201311254378064,0.00053702960566419464,0.00016534899675727175,3.4318525894028848e-10,5.3574762269564098e-08,0.00013929310759392574,6.4237656930515188e-11,0.0001810924923976617,2.2579546820187079e-06,2.629063246535217e-12,5.1907370024931149e-06,2.3913197636388763e-14,2.1854405730324197e-07,1.691803449290286e-06,1.6930299008229776e-06,7.1574634314825661e-10,4.614620982273118e-10,4.1743001190169441e-07,9.7692568779700782e-14,9.578601168914002e-14,9.5867504506052069e-14,4.973845181552446e-08,7.1625063626791388e-07,1.6149197991596518e-10,3.1800120539471604e-16,6.8102626980770611e-09,5.1641288561447117e-09,4.8663438567316586e-11,7.2943089885679819e-12,9.6057909020173233e-16,7.8475185127969316e-16,3.3449741298331735e-12,2.5811208039713647e-12,6.91776720667416e-13,1.1177073532296191e-13,1.413997959162042e-14,5.721120825779337e-14,1.9093714400320146e-15,1.4304344461246757e-17,5.6578611555221307e-21,9.1261212794845817e-17,4.3208189341204204e-16,7.706983740927107e-15,2.2880904155680011e-15
3.7476582504034236e-09,0.4874100794468697,154.0,0.0,0.0,0.0,0.99805723518351641,1.0,18.999826118030576,0.00015220292000901387,0.00072454768778975102,0.00055413003087943227,0.0001707320664020226,3.5420139195025455e-10,5.3571817124186905e-08,0.00014377211264366698,6.4233755414557497e-11,0.00018691682496759095,2.3304595065413377e-06,2.7146545174305935e-12,5.5297229872506026e-06,2.4681070535212436e-14,2.2595638185721917e-07,1.8084536103872279e-06,1.8097680984361425e-06,7.6509939835128344e-10,4.9328761872684269e-10,4.460351278619061e-07,1.1526105598885777e-13,1.1314391105665111e-13,1.1324341397406452e-13,5.4692376700376523e-08,7.6294865032893816e-07,1.83177666760312e-10,3.3845449384769203e-16,7.1297356907380571e-09,5.4048853222604726e-09,5.5416617218189811e-11,7.8268698062199794e-12,1.1178564367619719e-15,8.6312683827550457e-16,3.7948445436831874e-12,2.9063951719100784e-12,8.0366466264939425e-13,1.3095629821834456e-13,1.6832026858262493e-14,6.7022936632550745e-14,2.3361400983274537e-15,1.7876941348352727e-17,6.7350395859187411e-21,1.1302201172453422e-16,5.1902343908615668e-16,8.3983330118035707e-15,2.4966769070180331e-15
3.864518400512745e-09,0.48741006457829356,154.0,0.0,0.0,0.0,0.99799661123875494,1.0,18.999820610791076,0.00015693211461384961,0.0007470783831633502,0.00057122450378882441,0.00017611325549144193,3.6521562252850128e-10,5.3568871820400077e-08,0.00014825080943159884,6.4229853734049375e-11,0.0001927408352442425,2.4029518102448832e-06,2.80021588733429e-12,5.8793964408654049e-06,2.544881083047892e-14,2.3336613452383271e-07,1.9289930573091342e-06,1.9303989828647771e-06,8.1609801489357903e-10,5.2617448846309894e-10,4.7566979422458074e-07,1.3526241283013309e-13,1.3293322103744776e-13,1.3305393854916933e-13,5.9963941687399878e-08,8.1111588277398998e-07,2.0697506379578176e-10,3.5960116675733198e-16,7.4513364178171227e-09,5.6471682988471136e-09,6.2849258757909929e-11,8.3798216497227118e-12,1.2943836773181593e-15,9.4655058761753363e-16,4.2884412777862139e-12,3.2600644983895629e-12,9.2919231043880094e-13,1.5263133641578108e-13,1.9922917524758466e-14,7.8134907866453994e-14,2.8392893739809741e-15,2.2181077857041251e-17,7.9718091735083479e-21,1.3903214239490839e-16,6.1985999069929628e-16,9.1338950791137594e-15,2.718780646076543e-15
3.981378550622066e-09,0.48741004972491764,154.0,0.0,0.0,0.0,0.99793598474936829,1.0,18.99981510364692,0.00016166029335656611,0.00076960518763425799,0.00058831301378697734,0.00018149256069229449,3.7622794528328092e-10,5.3565926358858155e-08,0.00015272919807022946,6.4225951889766419e-11,0.00019856452337651547,2.4754315576423708e-06,2.8857473032475922e-12,6.2397542285760022e-06,2.621641814635835e-14,2.4077331059380858e-07,2.0534203934276291e-06,2.0549212020073904e-06,8.6874160056911002e-10,5.6012232548364645e-10,5.0634156168105665e-07,1.5793898716661832e-13,1.554008206205399e-13,1.5554639822479336e-13,6.5562919321776236e-08,8.6075180505292544e-07,2.33016642348353e-10,3.8144630279739809e-16,7.7749000312546188e-09,5.8908562097936481e-09,7.1005389539495057e-11,8.9533165455537528e-12,1.4917569640603071e-15,1.0351801027218178e-15,4.8284805082092913e-12,3.6435440409164611e-12,1.0695053801592518e-12,1.7701946734894785e-13,2.3455681621838204e-14,9.0671914701964105e-14,3.4292423256919498e-15,2.7335552031903846e-17,9.3853877922734377e-21,1.6994874145100936e-16,7.3626953579265327e-16,9.9155843210004303e-15,2.9549938788524681e-15
4.098238700731388e-09,0.487410034886721,154.0,0.0,0.0,0.0,0.99787535572740416,1.0,18.999809596592105,0.00016638745638127461,0.00079212809017795887,0.00060539555028027295,0.00018686997867505613,3.8723835482567495e-10,5.3562980740215066e-08,0.00015720727866254966,6.4222049882483607e-11,0.00020438788950072131,2.5478987132654691e-06,2.9712487122307571e-12,6.6107932106303763e-06,2.6983892107218171e-14,2.4817790543455338e-07,2.1817342181668672e-06,2.1833334012750497e-06,9.230295615019054e-10,5.9513074675891706e-10,5.3805797800424936e-07,1.8354836121457915e-13,1.8080971964330735e-13,1.8098428786092017e-13,7.1499073462029577e-08,9.118558833824383e-07,2.6143885870420086e-10,4.0399497867122871e-16,8.1002743410446634e-09,6.1358370498851771e-09,7.9930403540336706e-11,9.5475064613642115e-12,1.7116434000056377e-15,1.1291723015450012e-15,5.4177567757123131e-12,4.0582654069960097e-12,1.2258036828549667e-12,2.0435571372368078e-13,2.7476309302762236e-14,1.0476643794284126e-13,4.1174140404345362e-15,3.3473683436839324e-17,1.0994177772623753e-20,2.065052818900197e-16,8.7007032901398668e-16,1.0745363002701568e-14,3.205923934770682e-15
