Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925)
5.175246703513072e-10,0.7083012933063908,154.0,0.0,0.0,0.0,0.9883623522977818,1.0,18.999947490040011,0.00027193165269464968,0.0011611322444436208,0.0011001644745219446,5.0873851147716678e-05,1.8323067457004031e-10,7.0541983172818323e-06,0.0030691125109501794,6.4186723531460161e-08,0.00596068398452287,1.1525959568356034e-06,4.155710897094869e-13,3.2809209542368857e-06,6.7632842350859856e-15,2.3359905122927728e-06,8.8841803822211448e-06,8.8865226732775845e-06,1.4547784687019516e-09,8.3951947802614416e-10,2.2984455528764541e-07,2.3971908073855029e-13,2.4124491199819732e-13,2.4193590777179083e-13,2.8053672536538856e-09,4.7820867702900692e-07,1.9706518076353988e-11,3.802460635543258e-16,4.9133251368107691e-07,2.5038423243961475e-07,4.6545434863339732e-11,1.7046402872434506e-11,1.8750497179162259e-15,5.8828417165750385e-16,1.206725547021253e-12,1.1194592492697218e-12,8.5155171425713235e-14,1.6513300556138325e-15,2.4583661619908925e-15,2.8075238761205256e-15,2.9089457831980927e-17,3.7508413760504714e-20,1.8947821010446511e-21,1.975725046747299e-18,5.4040642475971379e-18,2.1255286209460632e-13,9.5394586588794791e-15,2.4278761514112419e-16
5.356098644075484e-10,0.708301288734285,154.0,0.0,0.0,0.0,0.98795852974841869,1.0,18.999945626637743,0.00028136510811444632,0.0012012104172917796,0.0011377007374197621,5.2663406082210759e-05,1.8955513179016273e-10,7.0514791375824183e-06,0.0031757224062028606,6.4160498226996247e-08,0.0061679458300182592,1.1924243079493751e-06,4.3018935216838454e-13,3.5089494072001532e-06,6.9969918577564234e-15,2.4266569229777964e-06,9.5842344587184482e-06,9.5867650807097872e-06,1.5694353463466587e-09,9.057260743042886e-10,2.4627453911583408e-07,2.8867544966621115e-13,2.9140237446132413e-13,2.9226847102277128e-13,3.1071175628182906e-09,5.1173567534726893e-07,2.2557437961522296e-11,4.0450084942050338e-16,5.1827870532003088e-07,2.6404063062794855e-07,5.3713655220447696e-11,1.8487393882470217e-11,2.2228807653704414e-15,6.5173252102482131e-16,1.3835458056183217e-12,1.2802417918225309e-12,1.007476118866681e-13,1.9751104107350422e-15,2.998313709524317e-15,3.3325084729739954e-15,3.6450492019808235e-17,4.8059336730885461e-20,2.3109547776382007e-21,2.5034270005323344e-18,6.632303428955698e-18,2.2775558143495222e-13,1.0242018070998611e-14,2.60158016960297e-16
5.536950584637896e-10,0.7083012842810678,154.0,0.0,0.0,0.0,0.9875548989263252,1.0,18.999943764846044,0.00029079390301901776,0.0012412552241759661,0.0011751798020058807,5.4450234018767406e-05,1.9587432257132969e-10,7.048761252065522e-06,0.0032822837274087587,6.4134285373843615e-08,0.0063751274101567935,1.2322194936170516e-06,4.4478533871342337e-13,3.744504798057318e-06,7.2305048698706869e-15,2.5171898398801836e-06,1.031092208709879e-05,1.0313648768582977e-05,1.6884552349048864e-09,9.7445357964362568e-10,2.6327751172526062e-07,3.4527195510369657e-13,3.4959988751603357e-13,3.5067673502860421e-13,3.4295315545762898e-09,5.4638440700628154e-07,2.5705745981852321e-11,4.2950376067738006e-16,5.4553861001306854e-07,2.7785064477201179e-07,6.1678953269154164e-11,1.9990235183317005e-11,2.6192176778075031e-15,7.1954814056071796e-16,1.5790210491492977e-12,1.4574260380783991e-12,1.1851568998130214e-13,2.3474306082843816e-15,3.6318755522975583e-15,3.9330351527037361e-15,4.531185494580458e-17,6.1049575227186469e-20,2.7992835851685123e-21,3.1467994734907167e-18,8.0835011289637555e-18,2.4349109108067275e-13,1.0969915556526435e-14,2.781373491846312e-16
5.717802525200308e-10,0.7083012799465644,154.0,0.0,0.0,0.0,0.98715145972423468,1.0,18.999941904662467,0.00030021803963636027,0.0012812666922217707,0.0012126017337950323,5.6234338082165952e-05,2.0218825119394938e-10,7.0460446600155098e-06,0.0033887965073070188,6.4108084965036331e-08,0.0065822287824694719,1.2719815407945624e-06,4.5935907486985733e-13,3.9875746105780947e-06,7.4638234296026934e-15,2.6075882727651122e-06,1.1064203802474972e-05,1.1067134323785021e-05,1.8118316684261993e-09,1.0456982586014912e-09,2.8085403869997502e-07,4.1035361962292862e-13,4.1676755598174983e-13,4.1809640391654187e-13,3.7732643292930868e-09,5.821535109460289e-07,2.9171223033193177e-11,4.5525554279296316e-16,5.7309274407349949e-07,2.9180443297706536e-07,7.0497879169232428e-11,2.15550431965596e-11,3.0686959869580292e-15,7.9187155780095586e-16,1.7944036976640099e-12,1.6520394409365444e-12,1.3867396331283896e-13,2.7734582445924865e-15,4.3712057871640658e-15,4.6169384493254458e-15,5.5909590157677387e-17,7.6928940911962328e-20,3.3691368655886348e-21,3.9260279820434596e-18,9.7885993776245192e-18,2.5976018463233627e-13,1.1723188742617249e-14,2.9672651880117708e-16
5.89865446576272e-10,0.7083012757305994,154.0,0.0,0.0,0.0,0.98674821203494889,1.0,18.99994004608455,0.00030963752019325493,0.0013212448485320266,0.0012499665982348448,5.8015721393977499e-05,2.0849692193484321e-10,7.043329360716316e-06,0.0034952607780217985,6.4081896993612539e-08,0.0067892500033019864,1.3117104764152498e-06,4.7391058613673373e-13,4.2381463458406853e-06,7.6969476949938179e-15,2.6978515203047315e-06,1.1844039895526029e-05,1.1847182090949161e-05,1.9395581408450277e-09,1.1194563524304354e-09,2.9900468443207713e-07,4.8482217893053477e-13,4.9390398787405146e-13,4.9553231990213873e-13,4.138968307283191e-09,6.1904162679767489e-07,3.2974259584224606e-11,4.8175693966730217e-16,6.0092278805359115e-07,3.0589275529041238e-07,8.0228836690180197e-11,2.318192555323487e-11,3.5761958436997726e-15,8.6884284353767504e-16,2.0309849198631457e-12,1.8651344275507628e-12,1.6144980789725723e-13,3.2586969903788631e-15,5.2295318893873825e-15,5.3925706347664718e-15,6.8506363788087109e-17,9.6210412884347408e-20,4.0307103351697438e-21,4.8639741517727876e-18,1.1781591097138346e-17,2.7656365950324589e-13,1.2501875439073646e-14,3.1592643715491382e-16
6.079506406325132e-10,0.7083012716329962,154.0,0.0,0.0,0.0,0.9863451557513383,1.0,18.999938189109848,0.00031905234691526985,0.001361189720186831,0.0012872744607059891,5.9794387072571353e-05,2.14800339067249e-10,7.0406153534514814e-06,0.0036016765710990897,6.4055721452614856e-08,0.0069961911278842402,1.3514063273898883e-06,4.8843989798694534e-13,4.4962075222084449e-06,7.9298778239530094e-15,2.7879790981318949e-06,1.2650390484281497e-05,1.2653752244260415e-05,2.0716281177583506e-09,1.1957240859147728e-09,3.1773001212136798e-07,5.696374388208879e-13,5.8207859856344211e-13,5.8406081328909113e-13,4.5272932362020043e-09,6.5704739488674746e-07,3.7135853178998121e-11,5.0900869363203808e-16,6.2901151722702727e-07,3.2010693691525169e-07,9.0932074702796389e-11,2.4870982480538788e-11,4.1468439463894793e-15,9.5060161134093891e-16,2.2900944576475002e-12,2.0977879012188406e-12,1.8708369420098613e-13,3.8089947248055548e-15,6.2212057646038955e-15,6.2688175344495522e-15,8.3393298603860579e-17,1.1947638182388393e-19,4.7950664369704696e-21,5.9864245289835073e-18,1.409970456217986e-17,2.9390231689166597e-13,1.3306013637017595e-14,3.3573801991700456e-16
6.260358346887544e-10,0.7083012676535774,154.0,0.0,0.0,0.0,0.98594229076634121,1.0,18.999936333735917,0.00032846252202675967,0.0014011013342435663,0.0013245253865223044,6.1570338233123213e-05,2.2109850686082452e-10,7.0379026375042117e-06,0.0037080439175412459,6.4029558335090465e-08,0.0072030522103956225,1.3910691206067067e-06,5.0294703586729723e-13,4.7617456753065644e-06,8.1626139742569266e-15,2.8779706866762719e-06,1.348321556615406e-05,1.3486804839505142e-05,2.208035044962716e-09,1.2744976723260421e-09,3.3703058377524436e-07,6.6581859037868878e-13,6.8243390049819626e-13,6.8483203955716656e-13,4.938886198417882e-09,6.9616945623586602e-07,4.1677605945757153e-11,5.3701154545026932e-16,6.5734273629339364e-07,3.3443883371158012e-07,1.0266967872135328e-10,2.6622307957219636e-11,4.786015267226562e-15,1.0372870171059656e-15,2.5731004511792484e-12,2.3511007506522965e-12,2.1582945622909707e-13,4.4305514662028582e-15,7.3617549620485622e-15,7.2551142745108562e-15,1.0089184853094183e-16,1.4738526410853194e-19,5.6741738176341478e-21,7.3223531551632241e-18,1.6783592189636265e-17,3.1177696175321269e-13,1.4135641507569203e-14,3.5616218705323962e-16
6.441210287449956e-10,0.7083012637921657,154.0,0.0,0.0,0.0,0.98553961697296422,1.0,18.999934479960324,0.0003378680477508674,0.0014409797177369155,0.0013617194409309091,6.3343577987622749e-05,2.273914295816498e-10,7.0351912121574277e-06,0.0038143628478394483,6.4003407634090838e-08,0.0074098333040264917,1.4306988829314039e-06,5.174320251985695e-13,5.0347483579988003e-06,8.395156303550018e-15,2.9678260893667465e-06,1.4342475059622099e-05,1.4346299855767736e-05,2.3487723552931179e-09,1.3557733173927522e-09,3.5690696020877368e-07,7.7444548545571664e-13,7.9618777890317026e-13,7.9907230390550919e-13,5.374391618365742e-09,7.3640645256722234e-07,4.6621722111885408e-11,5.6576623431665388e-16,6.8590121790131404e-07,3.4888079976144119e-07,1.1550556248696121e-10,2.8435990695236852e-11,5.4993345972377027e-15,1.1290377586253212e-15,2.881409264442615e-12,2.626197366343235e-12,2.4795455399410234e-13,5.1299271091856682e-15,8.6679339854753168e-15,8.361460962258563e-15,1.2135570970125884e-16,1.8067848588802632e-19,6.6809468795116384e-21,8.904197871385947e-18,1.9877523462497666e-17,3.3018840277340332e-13,1.4990797400533039e-14,3.7719986279266101e-16
6.622062228012367e-10,0.7083012600485845,154.0,0.0,0.0,0.0,0.98513713426428184,1.0,18.999932627780634,0.00034726892630952439,0.0014808248976788856,0.0013988566891123036,6.5114109444878643e-05,2.3367911149223029e-10,7.0324810766938051e-06,0.0039206333920042283,6.3977269342671957e-08,0.0076165344610360231,1.4702956412071668e-06,5.3189489137555691e-13,5.3152031403642211e-06,8.6275049693446425e-15,3.0575451995914676e-06,1.522812883716824e-05,1.523219722838097e-05,2.4938334740272498e-09,1.4395472224373823e-09,3.7735970104492532e-07,8.9665987320886556e-13,9.2463575349276787e-13,9.2808637328261963e-13,5.8344512698822731e-09,7.777570263048577e-07,5.1991005524982601e-11,5.9527349785771674e-16,7.1467264477583241e-07,3.6342565687986261e-07,1.2950545959069833e-10,3.0312114972668669e-11,6.2926779207991278e-15,1.2259920751856571e-15,3.2164653113035964e-12,2.9242251639427266e-12,2.8374032949240119e-13,5.9140489719271274e-15,1.0157775658445989e-14,9.5984382998596302e-15,1.4517276560539929e-16,2.2018784402634683e-19,7.8292853747115517e-21,1.0768150583858168e-17,2.3429581916048218e-17,3.4913745234036851e-13,1.5871519843092155e-14,3.9885197559637283e-16
6.802914168574779e-10,0.7083012564226557,154.0,0.0,0.0,0.0,0.9847348425334369,1.0,18.999930777194411,0.00035666515992345142,0.0015206369010588236,0.0014359371961804625,6.6881935710522492e-05,2.3996155685150025e-10,7.0297722303958247e-06,0.0040268555795941116,6.395114345389415e-08,0.0078231557328066175,1.5098594222546923e-06,5.4633565976710279e-13,5.6030976096739967e-06,8.8596601290211854e-15,3.1471279769417733e-06,1.6140136748948555e-05,1.6144456872604459e-05,2.6432118227689357e-09,1.525815586630597e-09,3.9838936471494428e-07,1.0336665979230014e-12,1.0691532260403503e-12,1.0732597757544058e-12,6.3197042835226686e-09,8.2021982057671869e-07,5.7808857180131863e-11,6.2553407213234673e-16,7.4364355531718979e-07,3.7806666599776513e-07,1.4473691513578934e-10,3.2250761329934647e-11,7.1721736264868388e-15,1.3282877471889937e-15,3.5797508820735923e-12,3.246354114648601e-12,3.2348225622940933e-13,6.7902191548319098e-15,1.1850642509464762e-14,1.0977223130554613e-14,1.7276706458675961e-16,2.6684325364658096e-19,9.1341140144658215e-21,1.2954461829750073e-17,2.7491866166486847e-17,3.6862492651772811e-13,1.6777847538509831e-14,4.2111945812653904e-16
6.983766109137191e-10,0.7083012529142018,154.0,0.0,0.0,0.0,0.98433274167363982,1.0,18.999928928199232,0.00036605675081215943,0.0015604157548434361,0.0014729610271829159,6.8647059887012987e-05,2.4623876991482523e-10,7.0270646725458007e-06,0.004133029439742488,6.39250299608222e-08,0.0080296971698950136,1.5493902528722052e-06,5.6075435571613125e-13,5.8984193703682093e-06,9.0916219398281739e-15,3.2365744308840261e-06,1.7078458639045472e-05,1.7083038699884886e-05,2.7969008221147613e-09,1.614574608539155e-09,4.1999650845884875e-07,1.1867347587536348e-12,1.2311977137910699e-12,1.2360610871941907e-12,6.830787153859112e-09,8.6379347921653799e-07,6.4099272753374153e-11,6.5654869163245133e-16,7.7280129249065364e-07,3.9279750031718865e-07,1.6126927743594398e-10,3.4252007148104149e-11,8.1442035634404506e-15,1.4360620957983238e-15,3.9727859705778603e-12,3.5937762825376279e-12,3.6749018239682906e-13,7.7661217136769885e-15,1.3767278138218249e-14,1.2509603917223985e-14,2.0460082745030254e-16,3.2168088944694756e-19,1.0611422063947794e-20,1.5507759885994113e-17,3.2120694923348533e-17,3.8865164501763364e-13,1.7709819364839285e-14,4.4400324721557149e-16
7.164618049699603e-10,0.7083012495230454,154.0,0.0,0.0,0.0,0.98393083157816974,1.0,18.999927080792684,0.00037544370119395001,0.0016001614859768119,0.0015099282471008268,7.0409485073640512e-05,2.5251075493400556e-10,7.0243584024259387e-06,0.0042391550011828339,6.3898928856525353e-08,0.0082361588220803052,1.5888881598354772e-06,5.7515100453968564e-13,6.2011560440327016e-06,9.323390558882372e-15,3.3258846086640779e-06,1.8043054357494742e-05,1.8047902629889007e-05,2.9548938936273612e-09,1.7058204872713505e-09,4.4218168832602435e-07,1.3571988324576234e-12,1.4123110688605278e-12,1.4180442054208985e-12,7.3683337467613041e-09,9.0847664676561143e-07,7.0886840141351581e-11,6.8831808928374226e-16,8.0213395577976439e-07,4.0761222011342696e-07,1.791736897463693e-10,3.631592713322132e-11,9.2154039547529452e-15,1.5494519826070697e-15,4.3971281017254256e-12,3.9677053687102725e-12,4.1608856787110927e-13,8.8498296522081295e-15,1.5929858520366434e-14,1.4207996153694018e-14,2.4117648248452393e-16,3.858517251968431e-19,1.2278302889739194e-20,1.8477384559869026e-17,3.7376815886373811e-17,4.0921843117397729e-13,1.8667474373641189e-14,4.675042838355082e-16
7.345469990262015e-10,0.7083012462490094,154.0,0.0,0.0,0.0,0.98352911214037309,1.0,18.999925234972352,0.00038482601328591675,0.0016398741213804354,0.001546838920849065,7.2169214366530962e-05,2.5877751615727909e-10,7.0216534193183562e-06,0.004345232292272413,6.3872840134077184e-08,0.0084425407384091534,1.6283531698978441e-06,5.8952563152896042e-13,6.5112952693759644e-06,9.5549661431689077e-15,3.4150585855766856e-06,1.9033883769951259e-05,1.9039008600174878e-05,3.1171844614213107e-09,1.7995494233975899e-09,4.6494545917589643e-07,1.5464597600994868e-12,1.6141216837214583e-12,1.6208506118721342e-12,7.9329753066593724e-09,9.542679684745163e-07,7.8196737007085237e-11,7.2084299644662067e-16,8.3163035599321125e-07,4.2250524906868041e-07,1.9852308202486731e-10,3.8442593725480446e-11,1.0392666178414495e-14,1.6685938093319475e-15,4.8543721595773412e-12,4.3693762621214929e-12,4.6961671519422913e-13,1.0049811738947214e-14,1.8362043211307407e-14,1.6085457709143937e-14,2.8303872528556163e-16,4.6063047568524492e-19,1.4152993429437654e-20,2.1917735795908445e-17,4.3325618431698057e-17,4.3032611191576868e-13,1.9650851788709158e-14,4.916235130675831e-16
7.526321930824427e-10,0.7083012430919167,154.0,0.0,0.0,0.0,0.98312758325366445,1.0,18.999923390735809,0.00039420368930394517,0.0016795536879532099,0.0015836931132762781,7.3926250858648792e-05,2.6503905782932359e-10,7.0189497225051141e-06,0.0044512613410145107,6.3846763786555724e-08,0.0086488429672382898,1.667785309790224e-06,6.0387826194932425e-13,6.8288247022060329e-06,9.7863488495413527e-15,3.5040964573948455e-06,2.0050906765198426e-05,2.0056316573705939e-05,3.2837659533951993e-09,1.895757619665593e-09,4.8828837467866897e-07,1.7559859984405951e-12,1.838346682776555e-12,1.8462116208017112e-12,8.5253404637892584e-09,1.0011660903047708e-06,8.605472833188247e-11,7.5412414291715039e-16,8.6127997275956197e-07,4.3747135204618298e-07,2.1939216272147854e-10,4.0632077444232711e-11,1.1683137424065065e-14,1.7936235175288975e-15,5.3461502159123865e-12,4.8000445970084355e-12,5.2842899465780914e-13,1.1374939151787364e-14,2.1089026414814852e-14,1.8155704105681211e-14,3.3077660110905136e-16,5.474249464656387e-19,1.6254913557117825e-20,2.5888637275220198e-17,5.0037350016203965e-17,4.519755177406786e-13,2.0659991004803155e-14,5.16361884071988e-16
7.707173871386839e-10,0.7083012400515895,154.0,0.0,0.0,0.0,0.98272624481152582,1.0,18.99992154808066,0.00040357673146271429,0.0017192002125714764,0.0016204908891649609,7.5680597639800503e-05,2.7129538419126159e-10,7.0162473112682511e-06,0.0045572421750793369,6.382069980704339e-08,0.0088550655562744645,1.707184606221144e-06,6.1820892104035066e-13,7.1537320154074385e-06,1.0017538834721901e-14,3.592998334993143e-06,2.1094083260467055e-05,2.1099786544173988e-05,3.4546318021043424e-09,1.9944412815069848e-09,5.122109873161203e-07,1.9873145366464661e-12,2.0867941000124172e-12,2.0959506159906005e-12,9.1460552414206827e-09,1.0491696589304429e-06,9.4487163973377366e-11,7.8816225692810943e-16,8.9107291456490547e-07,4.5250561422531086e-07,2.4185741059589587e-10,4.2884447176736605e-11,1.309422123274466e-14,1.9246765883318059e-15,5.8741313592901892e-12,5.2609863168403686e-12,5.9289506359524217e-13,1.2834491953471945e-14,2.4137587885338342e-14,2.0433123729041668e-14,3.8502560763150279e-16,6.4778579701295408e-19,1.8604705320587648e-20,3.0455715194404713e-17,5.7587336238349463e-17,4.741674826887539e-13,2.1694931586391012e-14,5.4172035005782803e-16
7.888025811949251e-10,0.7083012371278519,154.0,0.0,0.0,0.0,0.98232509670750801,1.0,18.999919707004508,0.000412945141975697,0.0017588137220890308,0.0016572323132315245,7.7432257796637919e-05,2.7754649948066107e-10,7.0135461848898298e-06,0.0046631748218236195,6.3794648188627001e-08,0.0090612085526120285,1.7465510858767482e-06,6.3251763401584283e-13,7.4860048989181818e-06,1.02485362553014e-14,3.6817643406191691e-06,2.2163373205108921e-05,2.2169378539676205e-05,3.6297754453634972e-09,2.0955966173871787e-09,5.3671384838244769e-07,2.2420518790575087e-12,2.3613650427953029e-12,2.3719852750236461e-12,9.7957430630677849e-09,1.0982773217397083e-06,1.0352097622969728e-10,8.2295806515009767e-16,9.2099988118559217e-07,4.6760342151670296e-07,2.6599706656220174e-10,4.5199770419306098e-11,1.4633577926971043e-14,2.0618880422136782e-15,6.4400215246109718e-12,5.7534972447047828e-12,6.6340007999658825e-13,1.4438165401345921e-14,2.7536143633184695e-14,2.2932792972473196e-14,4.4646981596100058e-16,7.634167222417158e-19,2.1224272026711544e-20,3.5690792386748681e-17,6.6056204487152417e-17,4.9690284431630222e-13,2.2755713266397972e-14,5.6769986825327219e-16
8.068877752511663e-10,0.7083012343205266,154.0,0.0,0.0,0.0,0.98192413883522855,1.0,18.999917867504944,0.00042230892305516045,0.0017983942433371445,0.0016939174501263577,7.9181234412661699e-05,2.8379240793154011e-10,7.0108463426519346e-06,0.0047690593083090241,6.3768608924397827e-08,0.009267272002768244,1.785884775420824e-06,6.4680442606386358e-13,7.8256310597067289e-06,1.0479341267739508e-14,3.770394605080614e-06,2.3258736583356087e-05,2.3265052625477779e-05,3.8091903266996207e-09,2.1992198390682037e-09,5.617975079851527e-07,2.5218749948259054e-12,2.6640558418910433e-12,2.6763297812037827e-12,1.0475024759682405e-08,1.1484877268363871e-06,1.1318367740973868e-10,8.5851229269270521e-16,9.5105212836669928e-07,4.8276044217566196e-07,2.9189112556029178e-10,4.7578113479623147e-11,1.630912493853841e-14,2.2053924387698744e-15,7.045563323170331e-12,6.2788926600329686e-12,7.4034491057015175e-13,1.6196076095034903e-14,3.1314796402450513e-14,2.567049131396072e-14,5.1584400770575621e-16,8.9618505668008966e-19,2.4136817151574624e-20,4.1672297924307635e-17,7.553011110492712e-17,5.2018244366994938e-13,2.3842375944964441e-14,5.9430139987590297e-16
