Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218)
1.194547051244708e-08,0.40572579546995613,154.0,0.0,0.0,0.0,0.75423492484793753,0.99999976409272562,18.997030942039462,0.0051431066842365343,0.033867251734694299,0.025125948209344908,0.0021335800175187047,9.4295569007875472e-09,5.0825733785390425e-06,0.056732151777853776,4.4142093562339144e-08,0.11184469922617447,5.943577154842756e-05,1.7590650740102248e-11,0.003389193900801953,3.5159950653250945e-13,5.869679123541487e-05,0.0065671144085033854,0.00664006666512614,1.8935541223267082e-06,1.0958370164831893e-06,0.00051273660377475043,1.8973548565917812e-06,6.0484444329716677e-06,6.4997255466230375e-06,0.000153259570036432,0.00051989640766992304,2.5374474473704827e-05,1.1616871445198237e-12,1.6750208887796641e-05,8.3039979001437432e-06,4.1063107358433988e-05,5.3536662913849682e-08,5.5554881715460259e-09,3.2713751675119732e-11,1.4455319344812032e-06,5.0039468369074096e-07,8.9751947460810994e-07,4.3912211290187487e-08,1.5472858997519467e-07,2.0100670004136972e-07,1.1925375484525128e-08,1.3312464821602733e-09,1.180650077224349e-13,2.7005521463332663e-08,4.1126219450100011e-09,4.9611129798298217e-10,4.2025007941943757e-11,5.5368848220007163e-13,1.6948639701104976e-12,3.7602540995655997e-09,3.0248865639874119e-13,4.550270124742817e-09,1.0517022335430016e-10,2.8516071292876383e-07,1.2475905132120717e-10,7.595414398908196e-11,3.4164407925294982e-10,4.8174287229516396e-19,2.2248770740446019e-17,1.5955807387927299e-10,7.9733748710824842e-20,5.2658653770364562e-14,1.5764824829684603e-09,2.7830161002840862e-19,1.6872056199039766e-10,4.9068276929174369e-15,6.5939612467100044e-12,5.6652500261299252e-08,1.2297845295743657e-07,3.9911257511400872e-08,2.1868304731540027e-09,1.3570778361715304e-08,1.4178234889184273e-08,6.0745652746897171e-10,6.8493350340576351e-06,8.0561810005600436e-09,6.5910943978767181e-05
1.2156037112002113e-08,0.4057261879520921,154.0,0.0,0.0,0.0,0.75060846831023031,0.99999975648945327,18.996986573062951,0.0052187742598788335,0.034291494588023899,0.025338404075206249,0.0021516576549948162,9.547646026121363e-09,5.0597552235389621e-06,0.057581401657385137,4.3929852175779853e-08,0.11356482088417388,6.0180153414045448e-05,1.7739694790460859e-11,0.0034875707566797468,3.5600298763330165e-13,5.9198500270290977e-05,0.0067601481841609249,0.0068379797396543457,1.94920736883413e-06,1.1280456003242955e-06,0.00053277495879703533,2.0200529767864189e-06,6.5271543380832838e-06,7.0235937455089563e-06,0.00015971293654083203,0.00053509832867017334,2.6941231649490455e-05,1.2069039124731038e-12,1.7015367725227962e-05,8.4319612989027143e-06,4.3603378425766278e-05,5.564787982924873e-08,5.9086873747911619e-09,3.4103194389734507e-11,1.532887945087109e-06,5.2442641314096312e-07,9.5854451294278104e-07,4.6910922241469046e-08,1.658491756245182e-07,2.1744388631967953e-07,1.280325699837184e-08,1.4677598503201762e-09,1.2655053332338339e-13,2.9760590735880929e-08,4.4994719033692557e-09,5.1941430177719485e-10,4.3999883887626868e-11,5.7969609286640511e-13,1.7606296438286859e-12,3.9057940507414484e-09,3.0667742754103476e-13,4.6123917420666722e-09,1.0660633915042283e-10,2.9442012031292248e-07,1.288097117374991e-10,7.8420202193803014e-11,3.5273889693936186e-10,5.0438135488862989e-19,2.2971294762899268e-17,1.6468245056975945e-10,8.2294482576587053e-20,5.4349843960007718e-14,1.7066451805385408e-09,2.9137980280814884e-19,1.7757132871640583e-10,5.1642310719662166e-15,7.1434074513766611e-12,5.9570510896805153e-08,1.2594877236830949e-07,4.093267481996349e-08,2.3089627402237053e-09,1.4107953635585376e-08,1.4749627592145649e-08,6.4167395656027176e-10,7.0061799993312144e-06,8.2511583484321443e-09,6.7882047932325547e-05
1.2366603711557146e-08,0.40572658499442543,154.0,0.0,0.0,0.0,0.74700323483158759,0.99999974869445385,18.996942397620661,0.0052939813984237199,0.034710795309111302,0.025544971966998446,0.0021692343161696455,9.664358347149394e-09,5.0370710952848634e-06,0.058426013529529308,4.3718852890429425e-08,0.11527721976023708,6.0915856564365161e-05,1.7884608459450212e-11,0.0035866868069841401,3.6035512874241248e-13,5.9686355879194919e-05,0.0069546149877807968,0.0070375539216151967,2.0052734528180682e-06,1.1604931227936976e-06,0.00055322203873410308,2.1477521807389229e-06,7.0330514296805481e-06,7.5781738871339951e-06,0.0001662902063615547,0.00055040869999465095,2.8570438372332235e-05,1.2530401592116963e-12,1.7279333706117957e-05,8.5592254948775724e-06,4.6245246516982915e-05,5.7802599988482552e-08,6.2764630377709426e-09,3.5519783874329967e-11,1.6235873981034878e-06,5.4903597892180014e-07,1.0223237473380373e-06,5.0045617573992681e-08,1.7750570125300064e-07,2.3486837962221514e-07,1.3724612920322166e-08,1.6150709899865916e-09,1.3544500660610043e-13,3.2732221110972188e-08,4.9141847739878378e-09,5.4364191292409269e-10,4.6053106248441456e-11,6.0673562224076539e-13,1.8283464963208335e-12,4.0556307546366937e-09,3.1083332406361453e-13,4.6739740798078969e-09,1.0802998778812091e-10,3.037960098646761e-07,1.3291130790907857e-10,8.0917270120916827e-11,3.6397326397151067e-10,5.279179414663131e-19,2.3702906609695646e-17,1.6987038219466561e-10,8.4886975870417945e-20,5.6062009113217369e-14,1.8446418288087549e-09,3.0497682793424582e-19,1.8674197262867468e-10,5.4309373203598542e-15,7.7276498328377544e-12,6.2613617499526267e-08,1.2895592241072288e-07,4.1965753311482719e-08,2.4355135683339379e-09,1.4657536763876454e-08,1.5334741009373665e-08,6.7720424549721288e-10,7.1635606479131773e-06,8.4470033031569453e-09,6.9868757468667423e-05
1.257717031111218e-08,0.4057269864722552,154.0,0.0,0.0,0.0,0.74341907678418706,0.99999974070219988,18.996898413271659,0.0053687308102051629,0.035125200689173741,0.025745740988733733,0.0021863175885971828,9.7797069067036154e-09,5.0145200538504726e-06,0.059266014360336607,4.3509087066181206e-08,0.11698194118225209,6.1642963214929709e-05,1.8025454303909593e-11,0.0036865191320529555,3.6465641621597085e-13,6.0160567542512403e-05,0.0071504629303274277,0.0072387430521761408,2.0617374086053739e-06,1.1931709224516329e-06,0.00057407776451842468,2.2805183045094839e-06,7.5670356312448856e-06,8.1645625520424993e-06,0.00017298982329347337,0.00056582332828868261,3.0263079795120599e-05,1.3000957114663349e-12,1.7542113843326187e-05,8.6857945593090715e-06,4.8990339957633858e-05,6.0000819146403598e-08,6.6590615955796023e-09,3.6963192019244042e-11,1.7176756196555297e-06,5.7421930904427145e-07,1.0889129255983714e-06,5.3319068992192978e-08,1.8971022493181371e-07,2.5331727121119051e-07,1.4690462085149447e-08,1.7737740131946222e-09,1.4475762846793094e-13,3.5932222974610084e-08,5.3581437868354324e-09,5.6883129209099807e-10,4.8187825635801678e-11,6.3484854417456573e-13,1.898090810104643e-12,4.2099321033634967e-09,3.1495682084187468e-13,4.735022740666044e-09,1.0944129878266873e-10,3.1328706108347028e-07,1.3706326160635472e-10,8.3444995743782447e-11,3.7534559617940174e-10,5.5238874825201775e-19,2.4443503115475352e-17,1.7512114690900843e-10,8.7510867874724943e-20,5.7794911000319411e-14,1.9907614157872022e-09,3.1911354965570692e-19,1.9624128963515909e-10,5.7072022459266809e-15,8.3482523072791197e-12,6.5785630817333814e-08,1.3200104117180248e-07,4.3010821054837753e-08,2.5665617601244802e-09,1.5219670837999428e-08,1.5933746822240151e-08,7.1407598424071952e-10,7.321450473647408e-06,8.6436790988897729e-09,7.187057161195505e-05
1.2787736910667213e-08,0.40572739226276383,154.0,0.0,0.0,0.0,0.73985584761980039,0.99999973250707141,18.996854617654797,0.0054430251871817673,0.035534757119847944,0.025940799173104344,0.0022029149684456299,9.8937046362753797e-09,4.9921011661967677e-06,0.060101430930941967,4.330054612618267e-08,0.11867903016022154,6.236155487947972e-05,1.8162294127218786e-11,0.0037870452292525524,3.6890733225811462e-13,6.062134222357725e-05,0.0073476408409642625,0.0074415016715756186,2.1185844778449779e-06,1.2260704578446611e-06,0.0005953419797974915,2.4184139882446061e-06,8.1300098474437478e-06,8.7838656090857188e-06,0.00017981019220434053,0.00058133808767932965,3.2020117274344222e-05,1.3480702217331647e-12,1.7803715100509297e-05,8.8116725355042233e-06,5.1840249470748562e-05,6.2242524744503411e-08,7.0567240771269924e-09,3.8433081888276714e-11,1.8151964843182713e-06,5.9997207617650102e-07,1.1583668613606162e-06,5.6734002105084374e-08,2.0247463056688045e-07,2.7282808029633571e-07,1.5701809483778351e-08,1.9444799988582015e-09,1.5449746690995619e-13,3.937273742254409e-08,5.8327674350479514e-09,5.9502073605543722e-10,5.0407289222318098e-11,6.6407760052840449e-13,1.9699423197205861e-12,4.3688736362990497e-09,3.1904839644231312e-13,4.7955433105642656e-09,1.1084040126144118e-10,3.228919674054375e-07,1.4126500070745798e-10,8.6003030754167776e-11,3.8685432612507523e-10,5.7783099837407419e-19,2.5192982204511128e-17,1.8043403052052951e-10,9.0165801696068749e-20,5.9548313917246494e-14,2.1452956457744234e-09,3.3381147167733349e-19,2.060784467068804e-10,5.9932924479680745e-15,9.0068276385488579e-12,6.90903815093588e-08,1.350853156562108e-07,4.4068224129338397e-08,2.7021868916379931e-09,1.5794503992470116e-08,1.6546822049434049e-08,7.5231805696393157e-10,7.4798234165803457e-06,8.8411495754085334e-09,7.3886997235005365e-05
1.2998303510222246e-08,0.405727802244994,154.0,0.0,0.0,0.0,0.73631340186373662,0.99999972410335758,18.996811008485842,0.0055168672030698473,0.035939510595920286,0.026130233491311813,0.0022190338613399326,1.000636435677807e-08,4.9698135061431891e-06,0.060932289838912169,4.3093221556362939e-08,0.12036853138859738,6.3071712374702054e-05,1.829518898627241e-11,0.0038882430061621879,3.7310835494985784e-13,6.1068884391734154e-05,0.0075460982620710283,0.0076457850107111694,2.1758001080652528e-06,1.2591833066726695e-06,0.00061701445256857543,2.5614986528660858e-06,8.7228792322696174e-06,9.4371974940872356e-06,0.0001867496815662343,0.00059694891959172225,3.3842488114486281e-05,1.3969631719611222e-12,1.8064144392481453e-05,8.9368634390393142e-06,5.4796527703434276e-05,6.4527696085964225e-08,7.46968602502953e-09,3.9929108276571567e-11,1.9161924108112303e-06,6.262897102509317e-07,1.2307394088507992e-06,6.0293095158343422e-08,2.1581062141107044e-07,2.9343873305300861e-07,1.6759645681872767e-08,2.1278168347489894e-09,1.646734520864661e-13,4.3066232798029561e-08,6.3395092015828414e-09,6.222496714979917e-10,5.2714840219111265e-11,6.9446679424632224e-13,2.0439842500580129e-12,4.5326386266987148e-09,3.2310853321628691e-13,4.8555413592498107e-09,1.1222742397774955e-10,3.3260943614651836e-07,1.4551595917328594e-10,8.859103054702921e-11,3.9849790303433989e-10,6.0428301587349318e-19,2.5951242886264525e-17,1.8580832645883916e-10,9.2851424249810077e-20,6.1321984675377313e-14,2.3085387472217576e-09,3.4909273369841329e-19,2.1626299909092094e-10,6.2894858178574036e-15,9.7050391241584369e-12,7.2531717325494959e-08,1.3820998144648592e-07,4.5138326557056745e-08,2.8424693967282891e-09,1.638218961619418e-08,1.7174149270772452e-08,7.9195965457827937e-10,7.6386538571886216e-06,9.0393791704136843e-09,7.5917548963635453e-05
1.3208870109777279e-08,0.40572821629982475,154.0,0.0,0.0,0.0,0.73279159510876268,0.99999971548526134,18.996767583554824,0.0055902595134757439,0.036339506718052327,0.026314129862863547,0.0022346815832013367,1.0117698779300763e-08,4.9476561543236793e-06,0.061758617499585382,4.2887104905086645e-08,0.12205048924860294,6.377351582499955e-05,1.8424199198392452e-11,0.003990090773864783,3.7725995827703075e-13,6.1503396045325547e-05,0.0077457854442662755,0.00785154898280482,2.2333699512362905e-06,1.2925011649561229e-06,0.00063909487679369797,2.7098284813457171e-06,9.3465504632527199e-06,1.0125680489247007e-05,0.00019380662590164714,0.00061265183253235748,3.5731105345133103e-05,1.4467738771955919e-12,1.8323408585572806e-05,9.0613712579618546e-06,5.7860688802677125e-05,6.6856304508596265e-08,7.8981774231018402e-09,4.1450918249851904e-11,2.0207043593836155e-06,6.5316741069253519e-07,1.306083439494258e-06,6.3998977858910055e-08,2.2972971399916919e-07,3.151875415888873e-07,1.7864946274886412e-08,2.3244290421244028e-09,1.7529437167703254e-13,4.7025500889517493e-08,6.8798572606719735e-09,6.5055864768627663e-10,5.5113917259880332e-11,7.260613811919954e-13,2.1203033513081903e-12,4.7014181608397498e-09,3.2713771738786684e-13,4.9150224408709943e-09,1.1360249532417399e-10,3.4243818844692066e-07,1.4981557702317867e-10,9.1208654205701607e-11,4.1027479273012022e-10,6.3178421864346808e-19,2.6718185251047963e-17,1.9124333574527393e-10,9.5567386245034619e-20,6.3115692591583661e-14,2.4807872804994888e-09,3.6498010733383179e-19,2.2680490759552282e-10,6.5960720417373852e-15,1.0444602372845582e-11,7.6113500327241956e-08,1.413763223309243e-07,4.6221510222399225e-08,2.9874906525825209e-09,1.6982886561607872e-08,1.7815916849377331e-08,8.3303028776945445e-10,7.7979166106657868e-06,9.2383329119026029e-09,7.7961749081879067e-05
1.3419436709332312e-08,0.4057286343099483,154.0,0.0,0.0,0.0,0.72929028400901008,0.99999970664690063,18.996724340723379,0.0056632047560273473,0.036734790695501875,0.026492573165334932,0.0022498653610838991,1.0227720505862025e-08,4.9256281981421583e-06,0.062580440147402924,4.2682187782931229e-08,0.12372494781054164,6.4467044667295231e-05,1.8549384348199934e-11,0.0040925672403425307,3.8136261215802054e-13,6.192507673459848e-05,0.0079466533414339711,0.008058750175145556,2.2912798623360696e-06,1.3260158462045593e-06,0.00066158287399493466,2.8634564043940004e-06,1.0001931022496419e-05,1.085044400408715e-05,0.00020097932814649224,0.00062844290184081145,3.7686857529537123e-05,1.4975014891784606e-12,1.858151449798595e-05,9.1851999529912822e-06,6.1034208038565154e-05,6.922831355567508e-08,8.3424226311780952e-09,4.2998151665512633e-11,2.1287718308076704e-06,6.8060015827585294e-07,1.3844508203180672e-06,6.785423028906845e-08,2.4424323249251836e-07,3.3811318288668129e-07,1.901867137847107e-08,2.5349775836485091e-09,1.8636886657118695e-13,5.126365280153132e-08,7.4553341549669493e-09,6.799893280824524e-10,5.7608053693217694e-11,7.5890786078080751e-13,2.1989899305111482e-12,4.8754112096174935e-09,3.3113643913531967e-13,4.9739920945301776e-09,1.149657433454213e-10,3.5237695921686136e-07,1.541633003111846e-10,9.3855564487484894e-11,4.2218347756729385e-10,6.6037511031713783e-19,2.7493710465776233e-17,1.9673836696344103e-10,9.8313342169765043e-20,6.4929209478486313e-14,2.6623399458008603e-09,3.8149699142750533e-19,2.3771455592636766e-10,6.9133531047066491e-15,1.1227287174890274e-11,7.9839604152046833e-08,1.4458566990001781e-07,4.7318174779231106e-08,3.137333066201014e-09,1.7596759351535278e-08,1.8472319152071287e-08,8.7555980053600359e-10,7.9575869212677651e-06,9.4379764106205431e-09,8.001912743807273e-05
1.3630003308887346e-08,0.4057290561598486,154.0,0.0,0.0,0.0,0.72580932627386208,0.99999969758231277,18.996681277922129,0.0057357055505048342,0.037125407348838825,0.026665647244095911,0.0022645923340078042,1.0336442030170382e-08,4.9037287317466209e-06,0.063397783837233088,4.247846186218721e-08,0.12539195083609256,6.515237765575079e-05,1.8670803294521502e-11,0.0041956515039757994,3.8541678247269149e-13,6.2334123584528804e-05,0.0081486536057530003,0.0082673458409085014,2.3495158979104792e-06,1.35971928058569e-06,0.00068447799483019876,3.0224320903944313e-06,1.0689928485244756e-05,1.1612623858708691e-05,0.00020826606193225428,0.00064431826941127297,3.9710608603403552e-05,1.5491449999021375e-12,1.8838468900150389e-05,9.3083534577185903e-06,6.4318521473197838e-05,7.1643679144693903e-08,8.8026403269987341e-09,4.45704416760846e-11,2.2404328669003145e-06,7.0858272661879229e-07,1.4658923940858277e-06,7.1861381907019109e-08,2.5936230342039241e-07,3.6225467774912497e-07,2.0221765153150272e-08,2.7601396552564733e-09,1.9790542685581817e-13,5.5794114512101389e-08,8.067496449271238e-09,7.1058448090718391e-10,6.0200876784886737e-11,7.9305396545033201e-13,2.2801378796744546e-12,5.0548246925337073e-09,3.3510519266586942e-13,5.0324558448127038e-09,1.1631729575050185e-10,3.6242449708354386e-07,1.5855858110277111e-10,9.6531427809431376e-11,4.3422245636900982e-10,6.9009727112288124e-19,2.827772076982087e-17,2.0229273623041701e-10,1.0108895027665125e-19,6.6762309634978634e-14,2.8534973913986126e-09,3.9866740676972637e-19,2.4900276805317367e-10,7.2416437958857575e-15,1.2054919466185467e-11,8.3713911323123904e-08,1.4783940311246206e-07,4.8428737545872085e-08,3.2920801616811068e-09,1.8223978383627546e-08,1.9143556767850488e-08,9.1957838422293266e-10,8.1176404567167121e-06,9.6382758525890549e-09,8.208922135180843e-05
1.3840569908442379e-08,0.4057294817357773,154.0,0.0,0.0,0.0,0.72234858066182717,0.99999968828545649,18.996638393148281,0.0058077644989706339,0.037511401112655406,0.026833434922000535,0.0022788695537893909,1.0443875738373626e-08,4.8819568559853525e-06,0.064210674445687524,4.2275918876475066e-08,0.12705154178059291,6.5829592866499284e-05,1.8788514177227772e-11,0.0042993230471437835,3.8942293109022095e-13,6.2730731317559507e-05,0.0083517385827284914,0.0084772938910506485,2.4080643146372485e-06,1.3936035140939187e-06,0.00070777972064962761,3.1868019394185123e-06,1.1411449816653768e-05,1.2413361570095178e-05,0.00021566507378945813,0.00066027414338528235,4.1803197742695874e-05,1.6017032451207643e-12,1.9094278515074956e-05,9.4308356788047046e-06,6.7715025673590083e-05,7.4102349734044648e-08,9.2790434549051526e-09,4.616741521548406e-11,2.3557240524958113e-06,7.3710969332115382e-07,1.5504579611059451e-06,7.6022910631003623e-08,2.7509785080535385e-07,3.8765136977136267e-07,2.1475155362179217e-08,3.0006084626182949e-09,2.0991238809556764e-13,6.0630622130203497e-08,8.717934361751906e-09,7.4238796869050527e-10,6.2896106834767046e-11,8.2854864900024294e-13,2.3638447004419189e-12,5.2398735340339157e-09,3.3904447628446977e-13,5.0904192022913185e-09,1.1765727992436435e-10,3.7257956433931047e-07,1.6300087745209741e-10,9.9235914234499491e-11,4.4639024436444395e-10,7.2099334776170262e-19,2.9070119470961262e-17,2.0790576716857264e-10,1.0389387256889303e-19,6.8614769836927504e-14,3.0545620224616206e-09,4.1651599024932147e-19,2.6068082558585881e-10,7.5812722137628687e-15,1.2929383386873806e-11,8.7740310606560548e-08,1.5113894783175881e-07,4.9553633388289413e-08,3.4518166681541494e-09,1.8864720132254795e-08,1.9829836724297192e-08,9.6511659204239494e-10,8.278053302662942e-06,9.8391979917071172e-09,8.4171575521751056e-05
1.4051136507997412e-08,0.40572991092573346,154.0,0.0,0.0,0.0,0.71890790697440088,0.999999678750215,18.996595684463205,0.0058793841858986113,0.037892816038270459,0.026996018009038194,0.002292703985867792,1.055003390980606e-08,4.8603116783575598e-06,0.065019137672429395,4.2074550620582441e-08,0.12870376379530729,6.6498767702437075e-05,1.8902574424009286e-11,0.0044035617299254381,3.9338151589637209e-13,6.3115092276250126e-05,0.008555861306223933,0.0086885528862827299,2.4669115678951836e-06,1.4276607077196193e-06,0.00073148746503270327,3.3566090811601735e-06,1.2167400677400505e-05,1.3253803642166514e-05,0.00022317458527458051,0.00067630679781701915,4.3965439259283376e-05,1.655174907819338e-12,1.93489500186983e-05,9.5526504961777914e-06,7.1225077466922847e-05,7.6604266487641448e-08,9.7718391810914037e-09,4.7788693468511466e-11,2.4746805187947101e-06,7.6617545075589555e-07,1.6381962626555927e-06,8.0341242004100125e-08,2.9146059166002694e-07,4.1434290436469638e-07,2.2779752961526503e-08,3.2570929828607454e-09,2.2239792789664396e-13,6.5787216866686131e-08,9.4082713735203913e-09,7.7544473684294803e-10,6.5697556210826251e-11,8.6544207383473121e-13,2.4502115253011321e-12,5.4307807121670033e-09,3.4295479245614453e-13,5.1478876640058293e-09,1.1898582293908372e-10,3.828409368909215e-07,1.6748965337983765e-10,1.0196869745810375e-10,4.5868537312784803e-10,7.5310704233363279e-19,2.987081094140893e-17,2.1357679087799527e-10,1.0672777478635574e-19,7.048636932803703e-14,3.2658378106302334e-09,4.3506798845622862e-19,2.7276048513966912e-10,7.9325802712200191e-15,1.3852623435171165e-11,9.192269441735338e-08,1.5448577633443842e-07,5.0693314591823611e-08,3.6166286082277936e-09,1.9519167347726058e-08,2.0531372701799282e-08,1.0122053540732205e-09,8.4388019572045227e-06,1.004071014242731e-08,8.6265741934317058e-05
