Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505)
2.6611004009534677e-12,1.276366137649611,154.0,0.0,0.0,0.0,0.99994526242465553,1.0,18.999999991248966,1.4040564730556954e-06,3.343960238680112e-06,3.3379386836426457e-06,7.2726971334639435e-09,2.9306494728236761e-13,7.0841048285747176e-06,1.3436313360795996e-05,6.364906875208349e-08,2.6058230786789578e-05,1.4492607629297698e-09,5.9449011571256457e-17,4.0025569768653144e-10,8.5092262851856716e-18,1.7085023631434884e-10,2.4700090775215815e-12,2.4702993860461753e-12,2.0231941436524769e-16,8.7986447055948643e-17,1.845771170562634e-12,4.5546991965539337e-29,4.2161939412786491e-29,4.2162450224785432e-29,3.4943466487767797e-17,2.8788899089519479e-11,1.2086701021362105e-19,5.6447420930800064e-20,1.5984335165838398e-11,8.2414204892856504e-12,2.663172170204499e-21,1.7167748811478907e-18,7.4391652990143718e-28,6.75914558421007e-24,7.6402646576800445e-23,6.9607514664030937e-23,2.7440006466188119e-26,4.2497410049153797e-30,4.4933629060502597e-30,5.0316838174575242e-28,1.8717004749045073e-34,8.5436041126930969e-39,3.3839727407800048e-36,1.2756452122201697e-35,4.2673823301274946e-33,3.1785762531523539e-18,4.6837470995207249e-21,3.2349001527815321e-21,4.5703982198036326e-22,7.4581448898531136e-19,4.0729545315939549e-19,6.169693517441876e-15,4.7767090399189303e-17,5.628325917802861e-17,6.6199072163215579e-21
2.730331810310568e-12,1.276366137646554,154.0,0.0,0.0,0.0,0.9999438429325378,1.0,18.999999990828741,1.4405832668712334e-06,3.4309422027157217e-06,3.4245866225042952e-06,7.6445092412649147e-09,3.0068819857171801e-13,7.0855437141344971e-06,1.3847066960360123e-05,6.3734011446346917e-08,2.6854844934907316e-05,1.4968216459879736e-09,6.2488316401002165e-17,4.1403505191846482e-10,8.7884768870616033e-18,1.7978154452799728e-10,2.6670204700582844e-12,2.6673353526378458e-12,2.1902877811620633e-16,9.5850848412965738e-17,1.9430530922238464e-12,5.4487673629487454e-29,5.0438632467889419e-29,5.043925949119808e-29,3.7768611295989104e-17,2.9637013955953171e-11,1.2788044027749352e-19,5.8329153191980765e-20,1.6946898286420605e-11,8.7376951421096092e-12,2.9530319383435619e-21,1.8539658135942623e-18,8.4623101749748579e-28,7.3184365642004654e-24,8.4717446244409236e-23,7.7358467175321039e-23,3.130179376055104e-26,4.9749163762334692e-30,5.2612119575234419e-30,5.7239289777920833e-28,2.2494167077423659e-34,1.0288048120089018e-38,3.9645252056755381e-36,1.5093232204227406e-35,4.9968973456470142e-33,3.3458289111578328e-18,5.0529785206350721e-21,3.4149620537840501e-21,4.904046841033852e-22,8.0571391068202585e-19,4.2874518334105118e-19,6.492402234736167e-15,5.1201149036471807e-17,6.0772847455670533e-17,7.1756179487771062e-21
2.7995632196676683e-12,1.2763661376434328,154.0,0.0,0.0,0.0,0.99994242345557971,1.0,18.999999990399765,1.4771099970377355e-06,3.5179238664557759e-06,3.5112253890437836e-06,8.0250101410529777e-09,3.0831142354079493e-13,7.0867522635924485e-06,1.4257896987562673e-05,6.38097409844282e-08,2.7651607510853828e-05,1.5444332321231019e-09,6.5598646319622194e-17,4.2786554616165068e-10,9.0680251904845926e-18,1.8893658756209908e-10,2.874195160238983e-12,2.8745359712796256e-12,2.3663115027797038e-16,1.0417662433918726e-16,2.0428331284447713e-12,6.489058924678629e-29,6.0069070695602645e-29,6.0069836418825568e-29,4.0743358815814557e-17,3.049017138902211e-11,1.3512537704843567e-19,6.0214639617491437e-20,1.7938334001168874e-11,9.2488543390711021e-12,3.2660249380094358e-21,1.9982609050217427e-18,9.5952632389443496e-28,7.9080336508198904e-24,9.3695607053953244e-23,8.5742014188091748e-23,3.5587649624899609e-26,5.8005038324184055e-30,6.1355951969399688e-30,6.4904974557710353e-28,2.6907425847238149e-34,1.233080769714263e-38,4.6259361884418734e-36,1.7784603920394542e-35,5.8276826214967919e-33,3.5173555970137455e-18,5.440814408318893e-21,3.599902728938969e-21,5.2533337835750066e-22,8.6872595536239453e-19,4.5073784958998428e-19,6.8232243037152734e-15,5.4778404265963988e-17,6.5494180362580617e-17,7.7615668310148561e-21
2.8687946290247686e-12,1.2763661376402484,154.0,0.0,0.0,0.0,0.99994100399219288,1.0,18.999999989962095,1.5136366635557463e-06,3.6049052356503498e-06,3.5978550236744113e-06,8.4141594463344158e-09,3.1593462269495837e-13,7.0877671019959406e-06,1.466879118346346e-05,6.3877255533300581e-08,2.8448494739920489e-05,1.5920897741006915e-09,6.8779671194422953e-17,4.4174548619914517e-10,9.3478374507458715e-18,1.9831508905834252e-10,3.0917844368387827e-12,3.0921525669344868e-12,2.5514942815430512e-16,1.1297706418755435e-16,2.145111277623906e-12,7.694946293703154e-29,7.1232624702509877e-29,7.1233555241745473e-29,4.3871690815939415e-17,3.1348372444813722e-11,1.4260458297907507e-19,6.2103660122956983e-20,1.895864048910455e-11,9.774897053086476e-12,3.6033619913434452e-21,2.1498378403844092e-18,1.0846667090928127e-27,8.5287618682906423e-24,1.0337180875364034e-22,9.4791975417579105e-23,4.0331718387635706e-26,6.737345021945576e-30,7.128049746742924e-30,7.3372416623141451e-28,3.2043783291565991e-34,1.4713550030374928e-38,5.3769952543226474e-36,2.0873882343403714e-35,6.7707140525676065e-33,3.6931552907027795e-18,5.8476821238346409e-21,3.7897210066758117e-21,5.6186076374107265e-22,9.349283717814176e-19,4.7327295751529246e-19,7.1621523512041995e-15,5.8500371397580033e-17,7.0453009215393536e-17,8.37854675636275e-21
2.938026038381869e-12,1.2763661376370012,154.0,0.0,0.0,0.0,0.99993958454099163,1.0,18.999999989515768,1.5501632664257566e-06,3.6918863153999336e-06,3.6844755666216698e-06,8.8119169580599988e-09,3.2355779648084599e-13,7.0886190384685727e-06,1.5079739235798152e-05,6.3937445172824617e-08,2.9245486622737276e-05,1.6397861740090536e-09,7.2031062424944645e-17,4.5567336125145842e-10,9.6278837356152147e-18,2.0791677307873641e-10,3.3200392782990504e-12,3.3204361541885511e-12,2.7460648076024826e-16,1.2226544245438742e-16,2.2498875383218629e-12,9.0877964474705344e-29,8.4127135975073087e-29,8.412826154810242e-29,4.7157597235147291e-17,3.2211618174568844e-11,1.5032083438984952e-19,6.3996019489333356e-20,2.0007815133587436e-11,1.0315821846833368e-11,3.9662859382981106e-21,2.3088741854162577e-18,1.2225610297606465e-27,9.1814479549063554e-24,1.1378164285216871e-22,1.0454307883556779e-22,4.5569945712294817e-26,7.7971384229185729e-30,8.2510290479031698e-30,8.270316113745986e-28,3.7999531838890009e-34,1.7482529181356182e-38,6.2271926352958348e-36,2.4408469177021515e-35,7.8378404356303391e-33,3.8732269753804364e-18,6.2740069742157442e-21,3.9844157189944084e-21,6.0002166721723281e-22,1.0043988372119425e-18,4.9635001711443225e-19,7.5091790690258093e-15,6.2368506547301006e-17,7.5655080122060168e-17,9.0273498872113161e-21
3.0072574477389692e-12,1.2763661376336912,154.0,0.0,0.0,0.0,0.99993816510076461,1.0,18.999999989060836,1.5866898056482089e-06,3.7788671102285996e-06,3.771087057924141e-06,9.2182426637621072e-09,3.3118094529504207e-13,7.0893339849326405e-06,1.5490732471468244e-05,6.3991103564164783e-08,3.0042566338894843e-05,1.6875179101335648e-09,7.5352492935907984e-17,4.696478241737707e-10,9.9081374959855514e-18,2.1774136410453671e-10,3.5592103531885906e-12,3.5596374377120677e-12,2.950251488642253e-16,1.3205501854007034e-16,2.3571619092442913e-12,1.0691120143776094e-28,9.8970299083901361e-29,9.8971654532557522e-29,5.0605076105757902e-17,3.3079909624687202e-11,1.5827692147132458e-19,6.5891544562589295e-20,2.1085854648257888e-11,1.0871626937692311e-11,4.3560717188061347e-21,2.4755473867182304e-18,1.3741638995340045e-27,9.8669203470483908e-24,1.2496161450656673e-22,1.1503096252707142e-22,5.1340126348307626e-26,8.992483493414271e-30,9.517950539162334e-30,9.2961852813899725e-28,4.488098149995579e-34,2.0688963001071866e-38,7.1867558188572599e-36,2.844013179524752e-35,9.0418290078487694e-33,4.0575696373835257e-18,6.7202122218568619e-21,4.1839857014843689e-21,6.3985088399168807e-22,1.0772149580562209e-18,5.199685426223316e-19,7.8642972117682082e-15,6.6384208764737216e-17,8.1106134026909252e-17,9.7087676617070408e-21
3.0764888570960695e-12,1.2763661376303193,154.0,0.0,0.0,0.0,0.99993674567045421,1.0,18.999999988597342,1.6232162812235056e-06,3.8658476241488756e-06,3.8576895374343847e-06,9.6330967366960749e-09,3.3880406948923427e-13,7.0899337285774529e-06,1.590176359798441e-05,6.4038938352793374e-08,3.0839719745505749e-05,1.73528097210631e-09,7.8743637170195076e-17,4.8366767380071615e-10,1.0188575185106159e-17,2.2778858703519391e-10,3.8095480206630098e-12,3.8100068127186225e-12,3.1642824502999414e-16,1.4235903655370064e-16,2.4669343892267359e-12,1.2530728343405749e-28,1.1600111069293545e-28,1.1600273605723309e-28,5.421813347763063e-17,3.3953247836734985e-11,1.6647564828652722e-19,6.7790081770294675e-20,2.2192755182929801e-11,1.1442310252350051e-11,4.7740264548991972e-21,2.6500347718437612e-18,1.5404768524554355e-27,1.0586009163311719e-23,1.3694914439508805e-22,1.2629217653184566e-22,5.7681951993906281e-26,1.0336925959408901e-29,1.094324459961103e-29,1.0421631460169316e-27,5.2805224845648477e-34,2.4389431316906258e-38,8.2666871095800442e-36,3.3025294680017029e-35,1.0396412200755098e-32,4.2461822662367438e-18,7.1867190940596704e-21,4.3884297933407608e-21,6.8138317778086804e-22,1.1534542704363668e-18,5.4412805236623429e-19,8.2274995946367451e-15,7.0548822084382639e-17,8.6811906754152994e-17,1.0423590800212718e-20
3.14572026645317e-12,1.2763661376268844,154.0,0.0,0.0,0.0,0.99993532624913428,1.0,18.999999988125317,1.6597426931520121e-06,3.9528278607196082e-06,3.9442830448198199e-06,1.0056439534977665e-08,3.4642716937534294e-13,7.0904365886989539e-06,1.6312826483612572e-05,6.4081580492945173e-08,3.1636934950824721e-05,1.7830718030654477e-09,8.2204171081799014e-17,4.9773183912160111e-10,1.0469175918973139e-17,2.3805816718730247e-10,4.0713023309348649e-12,4.0717943654351673e-12,3.3883855365957037e-16,1.5319072515268602e-16,2.5792049772211195e-12,1.4634895938474622e-28,1.3548138628412607e-28,1.3548332743188183e-28,5.8000783342341496e-17,3.4831633847454011e-11,1.7491983277275273e-19,6.9691494906644719e-20,2.332851241363263e-11,1.2027869473229387e-11,5.2214895315736041e-21,2.8325135493877687e-18,1.7225495085648565e-27,1.1339546188668611e-23,1.4978257054098682e-22,1.3836418463667115e-22,6.4637059231429892e-26,1.1845004223376398e-29,1.2542404738123976e-29,1.1653762649441674e-27,6.1900940277181861e-34,2.8646295928774153e-38,9.4788021508704224e-36,3.8225343415087741e-35,1.1916335594405995e-32,4.4390638546574476e-18,7.6739467926221546e-21,4.5977468373769599e-21,7.2465328107239976e-22,1.2331942407681224e-18,5.6882806862563693e-19,8.5987790913813789e-15,7.4863637508436296e-17,9.2778129050158288e-17,1.1172609311581204e-20
3.21495167581027e-12,1.2763661376233884,154.0,0.0,0.0,0.0,0.99993390683599492,1.0,18.999999987644816,1.6962690414340618e-06,4.039807823097424e-06,4.0308676195636193e-06,1.0488231600721117e-08,3.5405024523003648e-13,7.0908579719712167e-06,1.6723915971516326e-05,6.4119592581788296e-08,3.2434201953800669e-05,1.8308872482210406e-09,8.5733772128777861e-17,5.1183936513626201e-10,1.0749921174335298e-17,2.4854983029355751e-10,4.344723025747969e-12,4.3452498735762527e-12,3.6227883103652626e-16,1.6456329741259e-16,2.6939736722837123e-12,1.703453291330591e-28,1.5769734577626661e-28,1.5769965509210435e-28,6.1957047557743239e-17,3.5715068688772549e-11,1.8361230674312472e-19,7.1595663162816732e-20,2.4493121618729973e-11,1.2628302077739442e-11,5.6998326769981615e-21,3.0231608090766994e-18,1.9214807416936433e-27,1.2128364858716704e-23,1.6350115010421061e-22,1.5128536613539542e-22,7.2249077535687231e-26,1.353229688611532e-29,1.4332039023304154e-29,1.30000204463037e-27,7.2309234398671025e-34,3.3528143018810066e-38,1.0835769402028869e-35,4.4106941449902415e-35,1.3617407066090409e-32,4.6362133985588697e-18,8.1823125034224915e-21,4.8119356800344957e-21,7.6969589537733036e-22,1.3165122663166012e-18,5.9406811749736006e-19,8.9781286322998822e-15,7.9329894920374309e-17,9.901052662438722e-17,1.1956612499229158e-20
3.2841830851673705e-12,1.276366137619831,154.0,0.0,0.0,0.0,0.99993248743032537,1.0,18.999999987155885,1.732795326069961e-06,4.1267875140822539e-06,4.1174433009655791e-06,1.0928433659183737e-08,3.6167329729871892e-13,7.0912108367387905e-06,1.7135027724351329e-05,6.4153476273430122e-08,3.323151234268675e-05,1.8787245093495948e-09,8.9332119266262355e-17,5.2598940027255992e-10,1.1030794521510253e-17,2.5926330250173234e-10,4.6300595388467844e-12,4.6306228068133376e-12,3.8677180536883975e-16,1.7648995072350648e-16,2.8112404735644898e-12,1.976336311006437e-28,1.8296126963699494e-28,1.8296400677480765e-28,6.6090955773184433e-17,3.6603553387817217e-11,1.9255591588829945e-19,7.3502479384366479e-20,2.5686577742566397e-11,1.3243605371094897e-11,6.210460042922481e-21,3.2221535218562855e-18,2.138419849974377e-27,1.2953300244064863e-23,1.7814506116555285e-22,1.6509501758120328e-22,8.0563677374713958e-26,1.5415471387616713e-29,1.6329922761891683e-29,1.4468187954721919e-27,8.4184524515308135e-34,3.9110248698379502e-38,1.2351150576689706e-35,5.0742359933513584e-35,1.5516547141619108e-32,4.8376298970519081e-18,8.7122314059325084e-21,5.0309951713900602e-21,8.1654569147321681e-22,1.4034856757320446e-18,6.1984772876582624e-19,9.3655412023180411e-15,8.3948784927807688e-17,1.0551482018886348e-16,1.2776388966990941e-20
3.3534144945244708e-12,1.2763661376162125,154.0,0.0,0.0,0.0,0.99993106803150356,1.0,18.999999986658555,1.769321547059991e-06,4.2137669361575851e-06,4.2040101281429768e-06,1.1377006617917181e-08,3.6929632579905809e-13,7.0915060808491275e-06,1.7546158094452109e-05,6.4183678872139147e-08,3.4028859043283448e-05,1.9265811045491006e-09,9.2998892939518066e-17,5.4018118519684934e-10,1.1311781388087387e-17,2.7019831037367365e-10,4.9275609964403682e-12,4.9281623272387191e-12,4.1234017683124502e-16,1.889838667084412e-16,2.9310053802977039e-12,2.2858110775120545e-28,2.1161322712197149e-28,2.1161645982510088e-28,7.0406545355395396e-17,3.7497088966926113e-11,2.0175351977834219e-19,7.5411848530073834e-20,2.690887544863278e-11,1.3873776513730515e-11,6.7548082853491923e-21,3.4296685399768787e-18,2.3745677292579169e-27,1.3815189034855468e-23,1.9375540450521331e-22,1.7983335453305833e-22,8.9628618410052249e-26,1.7512333773693526e-29,1.8555052434615752e-29,1.6066397711675853e-27,9.7695462318738913e-34,4.547506844081193e-38,1.4039442049534423e-35,5.8209820927203525e-35,1.7631840558213279e-32,5.0433123524457224e-18,9.2641166826580159e-21,5.2549241651602648e-21,8.6523730963837792e-22,1.4941917295662233e-18,6.4616643577833639e-19,9.7610098391437645e-15,8.8721450637188086e-17,1.1229672549621165e-16,1.3632726624759775e-20
3.422645903881571e-12,1.276366137612533,154.0,0.0,0.0,0.0,0.99992964863898315,1.0,18.999999986152872,1.8058477044044131e-06,4.3007460915261936e-06,4.2905681400314445e-06,1.1833911565922579e-08,3.7691933092411789e-13,7.0917528681475194e-06,1.7957304014549352e-05,6.421059921291488e-08,3.4826236106998354e-05,1.9744548325322908e-09,9.6733775077039263e-17,5.5441404283390853e-10,1.1592868849276842e-17,2.8135458088430741e-10,5.2374762176653013e-12,5.2381172898284176e-12,4.3900661760748592e-16,2.0205821115926219e-16,3.0532683917935172e-12,2.6358695040152674e-28,2.4402287807188029e-28,2.4402668306545537e-28,7.4907861314902147e-17,3.8395676443662738e-11,2.1120799186458777e-19,7.7323686304577757e-20,2.8160009164323269e-11,1.4518812544379884e-11,7.3343466450666207e-21,3.645882597078119e-18,2.631178049260525e-27,1.471486952539604e-23,2.1037420536442067e-22,1.9554151328500495e-22,9.9493797789087939e-26,1.9841879588821168e-29,2.1027700891723368e-29,1.7803139629005976e-27,1.1302589973366956e-33,5.2712751107259591e-38,1.5916117233020482e-35,6.6593854265359112e-35,1.9982589041574874e-32,5.253259770247201e-18,9.8383795285375356e-21,5.4837215187047696e-21,9.1580535987822434e-22,1.5887076207714916e-18,6.73023775324989e-19,1.0164527631489852e-14,9.3648989364832619e-17,1.1936195337641645e-16,1.452641269393744e-20
3.4918773132386714e-12,1.276366137608793,154.0,0.0,0.0,0.0,0.99992822925228508,1.0,18.999999985638873,1.8423737981034691e-06,4.3877249821418854e-06,4.3771173753858176e-06,1.2299109772808203e-08,3.8454231284514002e-13,7.091958904568626e-06,1.8368462905357964e-05,6.4234592914705475e-08,3.562363853162446e-05,2.0223437408914716e-09,1.0053644908366334e-16,5.6868736945156757e-10,1.1874045441577445e-17,2.9273184142065211e-10,5.5600537150496441e-12,5.560736242906145e-12,4.6679377193266381e-16,2.1572613398701746e-16,3.178029507430555e-12,3.0308432480107746e-28,2.8059134958791801e-28,2.8059581354798054e-28,7.9598956232902616e-17,3.9299316830831059e-11,2.2092221948139689e-19,7.923791794310061e-20,2.9439973118782736e-11,1.5178710399591316e-11,7.9505770278412169e-21,3.8709723082737873e-18,2.9095584322639251e-27,1.5653181598888718e-23,2.2804441518451101e-22,2.1226155257274189e-22,1.1021129852174227e-25,2.2424345892454513e-29,2.376947380697322e-29,1.9687268949662939e-27,1.303758978451238e-33,6.0921678251402983e-38,1.7997669923214133e-35,7.5985668314062006e-35,2.2589365296429336e-32,5.4674711591594075e-18,1.043542916031409e-20,5.7173860930279571e-21,9.6828442214423075e-22,1.687110475183738e-18,7.0041928752299199e-19,1.0576087717361727e-14,9.8732454287395535e-17,1.267162097723931e-16,1.545823371270597e-20
3.5611087225957717e-12,1.2763661376049928,154.0,0.0,0.0,0.0,0.9999268098709877,1.0,18.999999985116595,1.8788998281573842e-06,4.4747036097376772e-06,4.4636578727809777e-06,1.2772562687950423e-08,3.9216527171401399e-13,7.0921306707586179e-06,1.8779632597714999e-05,6.425597706760997e-08,3.6421062110336286e-05,2.0702460979301554e-09,1.0440659983371219e-16,5.8300062670593412e-10,1.2155300997387024e-17,3.0432981978083829e-10,5.8955416949766601e-12,5.8962674286070172e-12,4.9572425613556046e-16,2.3000076918451376e-16,3.3052887266492935e-12,3.475424789542522e-28,3.2175318895545547e-28,3.2175840955968706e-28,8.4483890188643201e-17,4.0208011136491023e-11,2.3089910384786228e-19,8.1154477132762383e-20,3.0748761374795231e-11,1.585346693017099e-11,8.6050340843885703e-21,4.1051141702364306e-18,3.2110716343743126e-27,1.6630966712264961e-23,2.4680991332693393e-22,2.300364552609346e-22,1.2183543794095981e-25,2.5281264397819269e-29,2.6803367390739167e-29,2.1728014218294008e-27,1.4996277984743505e-33,7.0209029407757096e-38,2.0301658615225443e-35,8.6483534888483792e-35,2.5474068211600842e-32,5.6859455310791453e-18,1.1055672825870399e-20,5.9559167527791118e-21,1.0227090465456452e-21,1.789477351989427e-18,7.2835251570524764e-19,1.0995683282408346e-14,1.0397285603329187e-16,1.3436519577438364e-16,1.6428975541123755e-20
3.630340131952872e-12,1.2763661376011328,154.0,0.0,0.0,0.0,0.99992539049472096,1.0,18.999999984586093,1.9154257945663687e-06,4.5616819758507618e-06,4.5501896706127158e-06,1.3254231939659097e-08,3.997882076654661e-13,7.0922736170794341e-06,1.9190811267308873e-05,6.4275034408462755e-08,3.7218503305105148e-05,2.1181603677043458e-09,1.0834391366416975e-16,5.9735333455490133e-10,1.2436626498458081e-17,3.1614824417313798e-10,6.2441880581466926e-12,6.2449587833394635e-12,5.2582065868079325e-16,2.448952347993633e-16,3.4350460489461854e-12,3.9746893473358557e-28,3.6797839425451078e-28,3.6798448131957079e-28,8.9566730687341166e-17,4.1121760363974964e-11,2.4114156006953533e-19,8.3073305056806526e-20,3.2086367855515554e-11,1.6543078914966998e-11,9.2992852902741093e-21,4.3484845612811867e-18,3.5371367294248249e-27,1.7649067881133589e-23,2.6671550877858938e-22,2.4891013001565797e-22,1.3442281624962915e-25,2.8435515734487064e-29,3.0153827365360994e-29,2.3934985266633769e-27,1.7202222899375633e-33,8.069137409490872e-38,2.2846751790654793e-35,9.8193188605540795e-35,2.8659979283060786e-32,5.9086819010937047e-18,1.1699515813516192e-20,6.1993123662512715e-21,1.0791137535540041e-21,1.8958852441768602e-18,7.5682300631308485e-19,1.1423307558334498e-14,1.0937116421649284e-16,1.4231460765318917e-16,1.7439423366047953e-20
3.699571541309972e-12,1.276366137597213,154.0,0.0,0.0,0.0,0.99992397112315923,1.0,18.999999984047395,1.9519516973306221e-06,4.6486600818446396e-06,4.6367128070985485e-06,1.3744079334347308e-08,4.0741112081899799e-13,7.0923923271162738e-06,1.9601997379950948e-05,6.4292017040818147e-08,3.801595914056023e-05,2.1660851879065947e-09,1.1234807836789534e-16,6.1174506494486616e-10,1.2718013946044717e-17,3.2818684321500203e-10,6.6062404000372164e-12,6.607057938245278e-12,5.5710554021080031e-16,2.6042263291568618e-16,3.5673014738684589e-12,4.5341176482943551e-28,4.1977452409313412e-28,4.1978160080381706e-28,9.4851552588649015e-17,4.2040565511904465e-11,2.5165251714017273e-19,8.4994349547688816e-20,3.3452786366883298e-11,1.7247543072427035e-11,1.0034931025747658e-20,4.6012597414488798e-18,3.889230295548796e-27,1.8708329664841209e-23,2.8780694184273346e-22,2.6892741296220592e-22,1.4803236515440495e-25,3.191138483614909e-29,3.3846809206001083e-29,2.6318181213779459e-27,1.968094325315903e-33,9.2495291274526305e-38,2.5652774179559616e-35,1.1122824094932078e-34,3.2171820258508146e-32,6.1356792874769082e-18,1.2367361461227786e-20,6.4475718053789595e-21,1.1375330342007125e-21,2.0064110789722451e-18,7.8583030879298008e-19,1.1858953821372041e-14,1.1492830891481566e-16,1.5057013689228054e-16,1.8490361705889414e-20
