Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31)
1.4478583815241925e-06,0.8159686037904728,154.0,0.0,0.0,0.0,0.98254147277758985,0.9999996299901448,18.996074079970281,0.0025378872956483009,0.0050076285318216979,0.0021640183253632639,0.0023887463295737769,3.6831923337432291e-09,1.8940046167646654e-10,0.00016524465292102439,2.4806420290385642e-14,0.0001383895570585001,2.493645280995285e-05,8.7543692089329613e-11,0.0024050134909810506,5.6059054488918547e-13,1.3139204358540497e-07,0.00011509807539261564,0.00012136352601115095,5.7848491557990793e-08,4.2215258606877124e-08,0.0012453144638600148,8.0723224141433491e-08,1.2879511130549449e-07,1.300279096117472e-07,0.0012593397594866111,0.00018042973326288234,7.1630882333726986e-05,1.6274584607026142e-13,2.7541065049987821e-09,3.1961529167917214e-09,5.486191640524899e-06,3.5361525015006686e-09,9.4334437233694144e-11,1.0225102339726831e-12,8.0166182053606521e-08,5.5194137346101922e-09,1.7193211541174396e-07,1.5290380300524491e-07,7.1799751494914046e-09,4.1847979793682742e-07,4.2676374516620057e-08,3.8121281982322692e-08,1.4268847663165216e-15,4.2808159153310578e-08,3.72821660562148e-08,2.3850954453781725e-10,2.6309439107686827e-10,9.0332086679165207e-15,5.1078129489209501e-14,3.7020540559099114e-10,2.4705736751917908e-17,2.3957842560844054e-13,1.4475330997294327e-14,1.6377290133786234e-10,2.0374941800396423e-13,1.7342524957690245e-13,4.3914234283831153e-13,1.4409600641377058e-17,1.0688710184517989e-18,1.9054326818632936e-13,1.2297317654534456e-22,2.7709984396652862e-17,4.2016454994851001e-12,8.0625101846334447e-18,4.4528224116671125e-10,3.0113589130683008e-15,9.1032936587600954e-11,4.8320473525910879e-08,3.2168938272256722e-07
1.4746548256169118e-06,0.8159682764441488,154.0,0.0,0.0,0.0,0.98221899533920232,0.99999961660621928,18.995992059112996,0.002574025879245307,0.0050609350981878926,0.002180932873793224,0.002407415634541582,3.7223856022464648e-09,1.8934434529912424e-10,0.0001682730327916945,2.4798278638126985e-14,0.0001409303636323307,2.5201805553723259e-05,8.8227891942007375e-11,0.0024835321534760393,5.6655587766404149e-13,1.3242056965690461e-07,0.00011849052206384392,0.00012516414798174785,5.9553308393264523e-08,4.3459360218472628e-08,0.0012995501536668878,8.6693923464106432e-08,1.3953247293758252e-07,1.4089625215510895e-07,0.0013143639948817322,0.00018427786922050224,7.5793075122858561e-05,1.6983161890197593e-13,2.8049911929197163e-09,3.2550882195488219e-09,5.8362584463563355e-06,3.6902480175754083e-09,1.003956882689627e-10,1.0671897896726386e-12,8.3878872402308984e-08,5.7618901553947308e-09,1.8199306620485006e-07,1.6186371319566955e-07,7.6307269278151157e-09,4.4802519863241367e-07,4.5448328638839293e-08,4.1720992362443788e-08,1.5164631896424938e-15,4.6845432711107425e-08,4.0398975089613252e-08,2.5472334068529635e-10,2.8098583241425939e-10,9.6472836481065447e-15,5.4605603712916663e-14,3.9577641923083699e-10,2.6329425508876892e-17,2.4486326751300577e-13,1.4794642189677149e-14,1.6992887216468662e-10,2.1140721997791129e-13,1.7994333646197837e-13,4.5564712319101763e-13,1.5389509500607633e-17,1.1090435995836039e-18,1.9769055164643213e-13,1.2758590392807287e-22,2.8749386718487511e-17,4.555067008261509e-12,8.6107922192670854e-18,4.8266805689932318e-10,3.2641920661386303e-15,1.017807418047001e-10,5.0285309558815123e-08,3.3310847220436381e-07
1.5014512697096312e-06,0.8159679483123612,154.0,0.0,0.0,0.0,0.98189679468574809,0.99999960299737412,18.995909770675887,0.0026098321512420782,0.005112950514695268,0.0021971659128990646,0.0024253321168207333,3.7606288599416626e-09,1.8928828007038502e-10,0.00017130033348261155,2.4790143973807221e-14,0.00014347042902033576,2.5460726382259802e-05,8.8884502059981615e-11,0.0025628463480096837,5.7237661606157304e-13,1.3340767246767034e-07,0.00012189524429497129,0.00012899380483973687,6.1264280748341719e-08,4.4707953896637328e-08,0.0013547945920715982,9.2944111435064849e-08,1.5090052025876974e-07,1.5240607731005698e-07,0.0013703427751623606,0.00018806823279304987,8.008324747711882e-05,1.7704910894679951e-13,2.8558610362156845e-09,3.3140025172251833e-09,6.1999703379111824e-06,3.8472122350366182e-09,1.0669520698461431e-10,1.1126445416521781e-12,8.7662810791837602e-08,6.0086190333461084e-09,1.9237479560452283e-07,1.7110978662653539e-07,8.0975037820095858e-09,4.7893416300392814e-07,4.8323544633977198e-08,4.5565568473904578e-08,1.6092262949189179e-15,5.1156947803301932e-08,4.3699962452903946e-08,2.7168976246397969e-10,2.9970805944586223e-10,1.0289863307613226e-14,5.829976956190831e-14,4.2255603355359323e-10,2.8028769924308601e-17,2.502500017160482e-13,1.5120109579489205e-14,1.7621966404761396e-10,2.192326883655602e-13,1.86604135875158e-13,4.7251327272787132e-13,1.6414920242372006e-17,1.1500957521218512e-18,2.0499427066260095e-13,1.3229959198729637e-22,2.9811538869877692e-17,4.9294973399919854e-12,9.1845336264755935e-18,5.2233310540119746e-10,3.5324392369586687e-15,1.1353171587010746e-10,5.2288014868407257e-08,3.4471461197682488e-07
1.5282477138023505e-06,0.8159676194129296,154.0,0.0,0.0,0.0,0.98157487363392404,0.99999958916422083,18.995827221844166,0.0026453090084586697,0.0051636980711420597,0.0022127348822858278,0.0024425150489540567,3.7979392477101837e-09,1.8923226653357534e-10,0.00017432655588270468,2.4782016368770142e-14,0.00014600975358019985,2.5713331345088939e-05,8.9514228750740368e-11,0.0026429356140227817,5.7805536896505657e-13,1.3435441135313078e-07,0.00012531084554872224,0.00013285131834607082,6.2980706611297397e-08,4.5960527342354659e-08,0.0014110280007301782,9.9477521781297746e-08,1.6291928412851293e-07,1.6457804202281465e-07,0.0014272516591277893,0.00019179951812674611,8.4500540484723621e-05,1.8439573051598026e-13,2.9067160419967021e-09,3.3728958270603776e-09,6.5774579809589376e-06,4.0069889481449967e-09,1.1323533108461767e-10,1.1588546439004014e-12,9.1516345059439324e-08,6.2594927483847039e-09,2.0307624637720649e-07,1.8064109003455052e-07,8.5803095446675421e-09,5.112327169812925e-07,5.1302193079288025e-08,4.966458921466301e-08,1.7051748438028324e-15,5.5753411086705798e-08,4.7191108583167087e-08,2.8942608557947614e-10,3.1928014854654497e-10,1.0961601941570139e-14,6.216456401865253e-14,4.5057280244058279e-10,2.9805572553793263e-17,2.5574309587778303e-13,1.5452003110586828e-14,1.8264790371138918e-10,2.2722908882427654e-13,1.9341042744350029e-13,4.8974782996134416e-13,1.748687767398286e-17,1.1920446077828714e-18,2.1245748163175064e-13,1.3711621326622998e-22,3.0896885331021838e-17,5.325619830072038e-12,9.7843190005034254e-18,5.6436175507185766e-10,3.8166709929930436e-15,1.2635424864693902e-10,5.4328175908783338e-08,3.5650760439678528e-07
1.5550441578950698e-06,0.8159672897640431,154.0,0.0,0.0,0.0,0.98125323461785741,0.99999957510737392,18.995744419795869,0.0026804593227617735,0.0052132012895361258,0.0022276572121761686,0.0024589836926174427,3.8343340770688606e-09,1.8917630515538047e-10,0.00017735170088897638,2.4773895884342648e-14,0.00014854833767714853,2.5959737647217227e-05,9.0117777923440923e-11,0.002723779875985685,5.8359477123063788e-13,1.3526184513856782e-07,0.00012873597022141226,0.00013673554078134917,6.4701904556179133e-08,4.7216583279384555e-08,0.0014682304187169375,1.0629757224929024e-07,1.7560868453972726e-07,1.7743271188376107e-07,0.0014850661676316219,0.0001954705858732454,8.9043984522763479e-05,1.9186887412516737e-13,2.9575562175258627e-09,3.4317681664587827e-09,6.9688426282932472e-06,4.1695214288966273e-09,1.2001823260730688e-10,1.205800219432932e-12,9.5437812604984419e-08,6.5144034442496985e-09,2.1409609241958468e-07,1.904564497510983e-07,9.0791325487509869e-09,5.4494626473240035e-07,5.4384339321416689e-08,5.402764150187262e-08,1.8043065176915742e-15,6.0645537423611077e-08,5.0878375961698164e-08,3.0794936452355764e-10,3.3972093173761328e-10,1.1663145466952952e-14,6.6203877038842287e-14,4.798549389595186e-10,3.1661614596075216e-17,2.6134698583835825e-13,1.5790590804519544e-14,1.892163311538688e-10,2.3539982787874917e-13,2.0036511069607576e-13,5.0735813700940607e-13,1.8606413219581536e-17,1.234908037257875e-18,2.2008337193527441e-13,1.4203782484314265e-22,3.2005889630703114e-17,5.7441149936554188e-12,1.0410725447396276e-17,6.0883906159709581e-10,4.1174625496936159e-15,1.403195504750705e-10,5.6405369777647148e-08,3.6848725711932311e-07
1.5818406019877891e-06,0.8159669593842012,154.0,0.0,0.0,0.0,0.98093187971718543,0.99999956082745411,18.995661371688929,0.0027152859412592082,0.0052614838683456957,0.0022419502881462139,0.0024747572595789171,3.8698307891322777e-09,1.8912039634171683e-10,0.00018037576940536492,2.4765782572875659e-14,0.00015108618168365858,2.6200063370765466e-05,9.0695853658529302e-11,0.0028053594460627916,5.8899747743549737e-13,1.3613102995867053e-07,0.00013216930351594698,0.00014064535489961749,6.6427213678837147e-08,4.847563940731688e-08,0.0015263817493531696,1.1340736281425397e-07,1.8898850977016822e-07,1.909905401585315e-07,0.0015437618361974722,0.00019908045573455231,9.3712506288722751e-05,1.9946591261316344e-13,3.0083815702133974e-09,3.4906195529668929e-09,7.3742362878580932e-06,4.3347525603148456e-09,1.2704592079327113e-10,1.2534614030254129e-12,9.9425544463962674e-08,6.7732432642561637e-09,2.2543275217958992e-07,2.0055446367740509e-07,9.5939462329727584e-09,5.8009958427120485e-07,5.7569947206453883e-08,5.8664308499472294e-08,1.9066160380309414e-15,6.5844036751848389e-08,5.4767703756508543e-08,3.2727641855341047e-10,3.6104898118340508e-10,1.2395130891541201e-14,7.042154823079098e-14,5.1043029127146802e-10,3.3598654362011728e-17,2.6706607048040807e-13,1.6136138450107242e-14,1.9592779872959894e-10,2.4374845177779467e-13,2.0747120409110443e-13,5.2535183713219819e-13,1.9774544071022629e-17,1.2787046442165458e-18,2.2787525885765515e-13,1.4706656763343275e-22,3.3139034189015357e-17,6.18565982476335e-12,1.1064322109900965e-17,6.5585070060657886e-10,4.4353933150756406e-15,1.5550167358463844e-10,5.8519165494171177e-08,3.806533813973342e-07
1.6086370460805084e-06,0.8159666282921466,154.0,0.0,0.0,0.0,0.98061081068384892,0.99999954632508514,18.995578084649082,0.0027497916864943394,0.0053085696299313518,0.0022556314182512081,0.0024898548756170252,3.9044469160102569e-09,1.8906454043185285e-10,0.00018339876234169127,2.4757676478910572e-14,0.00015362328597919115,2.643442721406141e-05,9.1249156884841847e-11,0.0028876550259291874,5.9426615601075523e-13,1.3696301730237985e-07,0.00013560957123614386,0.00014457967382242636,6.815599349326149e-08,4.9737228326104532e-08,0.001585461804344184,1.2080967487196916e-07,2.0307839643107176e-07,2.0527184769639572e-07,0.0016033142639689415,0.00020262829898713195,9.8504935761799269e-05,2.0718420690801257e-13,3.0591921076111799e-09,3.5494500042522923e-09,7.7937419043647535e-06,4.5026249620879049e-09,1.3432024519830467e-10,1.3018183809691167e-12,1.0347786911601115e-07,7.0359045708322959e-09,2.3708440205535581e-07,2.1093351324182169e-07,1.012470976027524e-08,6.1671682464356886e-07,6.0858882931516951e-08,6.3584158304751363e-08,2.0120952892262897e-15,7.1359601469564593e-08,5.8865002724234993e-08,3.474238185805215e-10,3.8328259469338077e-10,1.3158185817395004e-14,7.4821363735983815e-14,5.4232631999622627e-10,3.5618425836248359e-17,2.7290470689053306e-13,1.6488909311116058e-14,2.0278527010560969e-10,2.5227864519300384e-13,2.1473184390784048e-13,5.4373687192565752e-13,2.0992272393825711e-17,1.3234537584773724e-18,2.3583658835420598e-13,1.5220466559424601e-22,3.4296820138156474e-17,6.6509271242167801e-12,1.174566972317661e-17,7.0548290039417413e-10,4.7710464347181928e-15,1.7197753054658786e-10,6.0669125217015495e-08,3.9300579047741945e-07
1.6354334901732277e-06,0.8159662965068132,154.0,0.0,0.0,0.0,0.98029002896760242,0.9999995316008975,18.995494565758868,0.0027839793566403633,0.0053544824711239426,0.0022687178027712266,0.0025042955470333098,3.9382000444060649e-09,1.8900873770135684e-10,0.00018642068061268697,2.4749577638934753e-14,0.0001561596509499444,2.6662948245387406e-05,9.1778384152400819e-11,0.00297064770779056,5.9940348369980529e-13,1.3775885217091119e-07,0.00013905553950852413,0.00014853744087765252,6.988762379131228e-08,5.1000897433672092e-08,0.0016454503452563822,1.2850697136786821e-07,2.1789781042634134e-07,2.2029680373009026e-07,0.0016636991590825358,0.00020611343102230743,0.00010342001306572252,2.1502111144431106e-13,3.1099878374076394e-09,3.6082595380842238e-09,8.2274535527860073e-06,4.6730811086531026e-09,1.4184289902272691e-10,1.3508514279225655e-12,1.0759311603451577e-07,7.3022801492404404e-09,2.4904898971668687e-07,2.215917752898052e-07,1.0671368645756257e-08,6.5482150459163741e-07,6.4250918991803628e-08,6.879673311248873e-08,2.1207334434308869e-15,7.7202894355229027e-08,6.3176150372818055e-08,3.6840787497747811e-10,4.0643978224263739e-10,1.3952927979031332e-14,7.9407053314164329e-14,5.755700770608313e-10,3.7722637332696289e-17,2.7886720579463299e-13,1.6849163850388775e-14,2.0979181909723956e-10,2.6099422976759435e-13,2.2215028301160567e-13,5.6252147819426603e-13,2.2260584588908352e-17,1.3691754283957385e-18,2.4397093368279261e-13,1.5745442484153496e-22,3.5479767123463148e-17,7.1405848569183115e-12,1.2455320201717132e-17,7.5782237484769021e-10,5.1250083381806599e-15,1.8982690980172539e-10,6.2854805401896801e-08,4.0554429809176796e-07
1.662229934265947e-06,0.8159659640472811,154.0,0.0,0.0,0.0,0.97996953574024037,0.99999951665552611,18.99541082204745,0.0028178517256943819,0.0053992463169002976,0.0022812265064090357,0.0025180981297777492,3.9711077814911647e-09,1.889529883821921e-10,0.00018944152513709862,2.4741486082267806e-14,0.0001586952769886227,2.6885745671192918e-05,9.228422650154583e-11,0.0030543189746565758,6.0441214035527002e-13,1.3851957133490953e-07,0.00014250601443741704,0.00015251762938736635,7.1621504468999594e-08,5.2266208798953246e-08,0.0017063271223740201,1.3650139781626574e-07,2.3346602883096071e-07,2.3608540757668206e-07,0.0017248923805604811,0.0002095353039360468,0.0001084563952082675,2.229739792402241e-13,3.1607687674230323e-09,3.6670481723156818e-09,8.6754566422197875e-06,4.8460634398226026e-09,1.496154226298429e-10,1.4005409409379433e-12,1.1176961898352801e-07,7.5722633959137984e-09,2.6132424729907649e-07,2.3252723386151999e-07,1.123385539062068e-08,6.9443651259942612e-07,6.7745738198824367e-08,7.4311538871569072e-08,2.2325170865318156e-15,8.3384537039266637e-08,6.770698638493734e-08,3.9024462630466428e-10,4.3053825350445071e-10,1.4779964816426326e-14,8.4182287634961627e-14,6.1018818604582939e-10,3.991297024522498e-17,2.8495782732348136e-13,1.7217159473966648e-14,2.1695062839172992e-10,2.6989916252522342e-13,2.2972988949976225e-13,5.8171418452273065e-13,2.3580450609749357e-17,1.4158904125183113e-18,2.5228199390982479e-13,1.6281823268586191e-22,3.6688413086129773e-17,7.6552955388311676e-12,1.3193816257288038e-17,8.1295625672855707e-10,5.4978682877858156e-15,2.0913248831805495e-10,6.5075757898494684e-08,4.1826871704508751e-07
1.6890263783586664e-06,0.8159656309327198,154.0,0.0,0.0,0.0,0.97964933191855419,0.99999950148961214,18.995326860481157,0.0028514115436711882,0.0054428850770875019,0.0022931744326009852,0.0025312813013582377,4.0031877231511109e-09,1.8889729265434094e-10,0.00019246129683686577,2.4733401832458621e-14,0.00016123016449422334,2.7102938621592707e-05,9.2767368432764895e-11,0.003138650699916905,6.0929480411625062e-13,1.3924620181589564e-07,0.00014595984169895004,0.00015651924240876064,7.3357055322146139e-08,5.353273901299995e-08,0.0017680719109923275,1.4479478416119019e-07,2.4980212269300498e-07,2.5265747124474008e-07,0.0017868699768368867,0.00021289349919839684,0.00011361266267519842,2.3104016663869529e-13,3.2115349056050522e-09,3.7258159248669507e-09,9.1378281286390164e-06,5.0215144641125004e-09,1.5763920722764786e-10,1.4508674707519643e-12,1.1600571906939852e-07,7.8457484918562948e-09,2.7390770442633019e-07,2.4373769181774284e-07,1.1812090119008644e-08,7.3558410822385286e-07,7.134293774719708e-08,8.0138035444240254e-08,2.3474303447077254e-15,8.99150990384354e-08,7.2463308301166506e-08,4.129498289627601e-10,4.5559540640458464e-10,1.5639893083174468e-14,8.9150675777010727e-14,6.4620682403609388e-10,4.2191077894093872e-17,2.9118077708946421e-13,1.7593150294088382e-14,2.2426498816739431e-10,2.7899753415000229e-13,2.3747414523712687e-13,6.0132380756696431e-13,2.4952823335509102e-17,1.4636201705566193e-18,2.6077359229202143e-13,1.6829855658786177e-22,3.7923314027865268e-17,8.1957156538612517e-12,1.3961691048172221e-17,8.7097203144073448e-10,5.8902179307116922e-15,2.2997984142859109e-10,6.7331530986842604e-08,4.3117885789548531e-07
1.7158228224513857e-06,0.8159652971823429,154.0,0.0,0.0,0.0,0.97932941818604147,0.99999948610380285,18.995242687954931,0.0028846615367966958,0.0054854226060258842,0.0023045783002188657,0.002543863535079452,4.0344574242717036e-09,1.8884165064367504e-10,0.00019547999663636697,2.4725324906692865e-14,0.00016376431387183615,2.7314645949626812e-05,9.3228486962499906e-11,0.0032236251462679482,6.1405414688666784e-13,1.3993975948527144e-07,0.00014941590607949837,0.00016054131243223925,7.5093715813939419e-08,5.4800079019365969e-08,0.0018306645452089471,1.5338864742929635e-07,2.6692494075975889e-07,2.7003260294923087e-07,0.0018496082210355455,0.00021618772042930726,0.00011888732585941819,2.3921703771981095e-13,3.2622862600247346e-09,3.7845628137105055e-09,9.6146367351420341e-06,5.1993768549692264e-09,1.6591549868917882e-10,1.5018117504394824e-12,1.2029976755499209e-07,8.1226305616226749e-09,2.8679670102219946e-07,2.5522078227895284e-07,1.2405981214837298e-08,7.782859246178307e-07,7.5042033309021447e-08,8.6285627275059331e-08,2.4654550109890396e-15,9.680508736058322e-08,7.7450867460726198e-08,4.3653894776456285e-10,4.8162831669775891e-10,1.6533298489391079e-14,9.4315762934410591e-14,6.8365170497530593e-10,4.4558584467346812e-17,2.975402025243731e-13,1.7977386907848746e-14,2.3173829461613595e-10,2.8829356714574597e-13,2.4538664428934085e-13,6.2135944808694347e-13,2.6378638000135797e-17,1.5123868537310732e-18,2.6944967454785693e-13,1.7389794304280922e-22,3.918504375954147e-17,8.7624951007333036e-12,1.4759467859741791e-17,9.3195747142165325e-10,6.3026508552898431e-15,2.5245744990861985e-10,6.9621670353658259e-08,4.4427452772776039e-07
1.742619266544105e-06,0.8159649628153796,154.0,0.0,0.0,0.0,0.97900979501338325,0.99999947049875204,18.99515831128468,0.002917604407700938,0.0055268826651159314,0.002315454622543451,0.002555863076549729,4.0649343711073771e-09,1.8878606244776149e-10,0.00019849762546173157,2.4717255316431802e-14,0.00016629772553245685,2.7520986043160626e-05,9.3668250763104032e-11,0.0033092249640370012,6.1869283011607844e-13,1.4060124771776246e-07,0.00015287313096387008,0.00016458290104058034,7.6830944817286887e-08,5.6067833925802557e-08,0.0018940849492763258,1.6228419512479653e-07,2.8485309412493631e-07,2.8823019153203964e-07,0.0019130836431177269,0.00021941778630389988,0.00012427883130926361,2.4750196839724203e-13,3.3130228388726244e-09,3.843288856857206e-09,1.0105943178448782e-05,5.3795935400540518e-09,1.7444540148838985e-10,1.5533547215266702e-12,1.2465012844446527e-07,8.4028058184307969e-09,2.9998839987550982e-07,2.6697397984545757e-07,1.30154259560125e-08,8.2256297215497072e-07,7.8842463136517701e-08,9.2763654574275062e-08,2.5865706712955017e-15,1.0406493668487217e-07,8.2675365196642369e-08,4.6102714741024922e-10,5.0865372853872389e-10,1.746075537879087e-14,9.9681028329169431e-14,7.2254806451444541e-10,4.7017084057026321e-17,3.040401895333309e-13,1.8370116194970879e-14,2.393740483768904e-10,2.9779161388366512e-13,2.5347109126168734e-13,6.4183048674082569e-13,2.7858811675949269e-17,1.5622132945322215e-18,2.7831430703164364e-13,1.7961901640225538e-22,4.0474193635643442e-17,9.3562766698258357e-12,1.5587659815511153e-17,9.9600057127850641e-10,6.7357621523442864e-15,2.7665670436010462e-10,7.1945720009335366e-08,4.5755552901695851e-07
