Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359)
3.7140988743388415e-10,0.4023199535065742,154.0,0.0,0.0,0.0,0.99834291851966095,1.0,18.999941988781067,6.6158874276177088e-05,0.00044763860419301776,0.00039101114084125318,5.6918767045164757e-05,1.6983364554171014e-10,9.0267447948037771e-07,0.00026252821288544234,3.4491682144865756e-09,0.00042914831323048362,1.0920043771990826e-06,6.096716271833202e-13,8.7688797890932516e-07,8.1344495822737681e-15,3.2982906937478285e-07,4.7177143706631561e-07,4.7204851086558095e-07,1.7274708304526263e-10,1.0432180853710628e-10,5.0383216650026868e-10,8.4577759828007403e-16,8.0383193648432594e-16,8.0423194358745265e-16
3.8066002321084454e-10,0.4023199500141088,154.0,0.0,0.0,0.0,0.99830168130123964,1.0,18.999940440510716,6.7804339059444288e-05,0.00045876818141571602,0.00040060697316484593,5.8439807121014474e-05,1.7405618433903609e-10,9.0263987614830347e-07,0.0002690687636514386,3.4490257443302774e-09,0.00043984172794324779,1.1192133074104168e-06,6.2596388154749382e-13,9.2101446468971395e-07,8.3371316224582763e-15,3.4069601465113738e-07,5.0088245188220993e-07,5.0117663744258649e-07,1.834104657632853e-10,1.1076941289669323e-10,5.423881351025678e-10,9.7887573244086405e-16,9.3075351217236491e-16,9.3122909470189017e-16
3.899101589878049e-10,0.40231994652441544,154.0,0.0,0.0,0.0,0.99826044567275385,1.0,18.999938892500847,6.944969443519818e-05,0.00046989683383566358,0.00041020117186189598,5.9960588424610288e-05,1.7827837165349057e-10,9.0260527413027792e-07,0.00027560901176334823,3.4488832796643127e-09,0.0004505347325174943,1.1464199727868464e-06,6.4225336413497624e-13,9.6622159955371058e-07,8.5397967916630949e-15,3.5158692406878987e-07,5.3093811109649478e-07,5.3124996425525547e-07,1.9442000658774802e-10,1.1742659956247928e-10,5.8286086086531074e-10,1.1285748659919676e-15,1.073583715401877e-15,1.0741466327458133e-15
3.991602947647653e-10,0.4023199430374984,154.0,0.0,0.0,0.0,0.99821921163432825,1.0,18.999937344751512,7.1094940408812854e-05,0.00048102456139395534,0.00041979373719303482,6.1481110897337608e-05,1.8250020746320694e-10,9.0257067342586368e-07,0.00028214895723309202,3.4487408204945917e-09,0.00046122732696881919,1.1736243731853815e-06,6.5854007431899396e-13,1.0125092046050462e-06,8.7424450888195036e-15,3.6249964217183222e-07,5.6194040058484722e-07,5.6227047835985682e-07,2.0577643406645203e-10,1.2429381151418472e-10,6.2529667677038724e-10,1.2964203615190132e-15,1.2338153480649968e-15,1.2344788122856492e-15
4.084104305417257e-10,0.40231993955336215,154.0,0.0,0.0,0.0,0.9981779791860883,1.0,18.999935797262747,7.274007698566258e-05,0.00049215136403172265,0.00042938466939372762,6.3001374505455295e-05,1.8672169174521883e-10,9.0253607403485554e-07,0.0002886886000725916,3.4485983668194192e-09,0.00047191951131281962,1.2008265084631405e-06,6.7482401173613156e-13,1.0598771009579002e-06,8.9450765128643386e-15,3.7343219316395132e-07,5.9389112697559914e-07,5.9423998746015145e-07,2.1748041098682112e-10,1.3137145175985961e-10,6.6974190419884498e-10,1.484053428298239e-15,1.4130352540380408e-15,1.4138140642102552e-15
4.176605663186861e-10,0.40231993607201055,154.0,0.0,0.0,0.0,0.99813674832815857,1.0,18.999934250034567,7.4385104171121653e-05,0.00050327724169013373,0.00043897396868164564,6.4521379232748179e-05,1.9094282447775452e-10,9.0250147595822677e-07,0.00029522794029376902,3.4484559186352235e-09,0.00048261128556509352,1.2280263784773349e-06,6.9110517621337522e-13,1.1083251097369021e-06,9.1476910627371848e-15,3.8438276593224142e-07,6.267919325914211e-07,6.2716013485790527e-07,2.2953253985754014e-10,1.3865988666784031e-10,7.1624285293087408e-10,1.6932140643916029e-15,1.6129273423638791e-15,1.6138380272500831e-15
4.2691070209564646e-10,0.40231993259344695,154.0,0.0,0.0,0.0,0.99809551906066463,1.0,18.999932703066978,7.6030021970564435e-05,0.00051440219431039325,0.00044856163526129701,6.6041125075919186e-05,1.951636056392571e-10,9.024668791957533e-07,0.00030176697790854724,3.4483134759474782e-09,0.00049330264974124089,1.2552239830852474e-06,7.073835677172026e-13,1.1578530520771369e-06,9.3502887373702953e-15,3.9534970032161494e-07,6.6064430914389923e-07,6.6103241315556486e-07,2.4193336793269132e-10,1.4615944902060489e-10,7.6484582114579321e-10,1.9257439878914139e-15,1.8352756085670662e-15,1.8363365778927411e-15
4.3616083787260685e-10,0.4023199291176744,154.0,0.0,0.0,0.0,0.99805429138373092,1.0,18.999931156359981,7.7674830389365331e-05,0.00052552622183374279,0.00045814766932754809,6.7560612041088651e-05,1.9938403520654017e-10,9.0243228374690564e-07,0.00030830571292885027,3.4481710387570207e-09,0.00050399360385686295,1.2824193221442544e-06,7.2365918631058264e-13,1.2084607491241511e-06,9.5528695357018679e-15,4.0633147455392515e-07,6.9544961028619317e-07,6.9585817681633508e-07,2.5468339181695939e-10,1.5387044081398843e-10,8.1559709542203286e-10,2.1835895570272385e-15,2.08196715380077e-15,2.0831988583938009e-15
4.4541097364956723e-10,0.4023199256446958,154.0,0.0,0.0,0.0,0.99801306529748224,1.0,18.999929609913551,7.9319529432898852e-05,0.00053664932420146043,0.00046773207106856412,6.9079840140873097e-05,2.0360411315780229e-10,9.0239768961268902e-07,0.00031484414536660227,3.4480286070588943e-09,0.00051468414792756186,1.3096123955118378e-06,7.3993203212900433e-13,1.2601480220339533e-06,9.7554334566753294e-15,4.1732669369514709e-07,7.3120906312006749e-07,7.3163865367801836e-07,2.6778306168719338e-10,1.617931358232202e-10,8.6854295073712504e-10,2.4688046789038546e-15,2.3549952015759428e-15,2.3564203026330434e-15
4.546611094265276e-10,0.4023199221745135,154.0,0.0,0.0,0.0,0.99797184080204349,1.0,18.999928063727673,8.0964119106539606e-05,0.0005477715013548608,0.00047731484066799995,7.0598809392211637e-05,2.0782383947191842e-10,9.0236309679320199e-07,0.00032138227523372854,3.4478861808570084e-09,0.00052537428196894147,1.3368032030455519e-06,7.5620210535673042e-13,1.312914691973021e-06,9.9579804992238509e-15,4.2833407908329383e-07,7.6792377874448008e-07,7.6837495550784085e-07,2.8123278516237097e-10,1.6992778195522877e-10,9.2372965046768933e-10,2.7835537066961868e-15,2.6564621118767157e-15,2.6581056596199151e-15
4.63911245203488e-10,0.40231991870713,154.0,0.0,0.0,0.0,0.99793061789753956,1.0,18.999926517802329,8.2608599415662199e-05,0.00055889275323529528,0.00048689597830636218,7.2117519815019114e-05,2.1204321412544634e-10,9.0232850528762156e-07,0.00032792010254215564,3.4477437601547288e-09,0.00053606400599660756,1.3639917446030359e-06,7.7246940620386509e-13,1.3667605801183035e-06,1.0160510662286438e-14,4.3935245863757392e-07,8.0559476192507191e-07,8.0606808767766539e-07,2.950329308510626e-10,1.7827460340491731e-10,9.8120344638942233e-10,3.1301143251783121e-15,2.9885823925139101e-15,2.9904720144998384e-15
4.731613809804484e-10,0.4023199152425473,154.0,0.0,0.0,0.0,0.99788939658409515,1.0,18.999924972137485,8.4252970365641361e-05,0.00057001307978415234,0.00049647548416180767,7.3635971431402288e-05,2.1626223709644112e-10,9.0229391509684199e-07,0.00033445762730380978,3.4476013449468537e-09,0.00054675332002616592,1.3911780200420385e-06,7.8873393490690163e-13,1.4216855076572282e-06,1.0363023944810986e-14,4.5038075797562269e-07,8.4422291995749179e-07,8.4471895803256248e-07,3.0918383160309181e-10,1.8683380263166138e-10,1.0410105786770878e-09,3.510880424505078e-15,3.3536857076069623e-15,3.3558518069514525e-15
4.916616525343692e-10,0.40231990832179104,154.0,0.0,0.0,0.0,0.99780695873088265,1.0,18.999921881589248,8.7541384209668645e-05,0.00059225095665286934,0.00051562960122786912,7.6672098341312131e-05,2.2469922790525916e-10,9.0222473865983842e-07,0.00034753176923451044,3.4473165310250613e-09,0.00056813071815339366,1.4455437719959897e-06,8.212546769215096e-13,1.5347717657181169e-06,1.0767999863989741e-14,4.7246326047610388e-07,9.2435394879859454e-07,9.2489710345950235e-07,3.3853906792116711e-10,2.0459004592059831e-10,1.1678097550445538e-09,4.3852027815628011e-15,4.1927538999280766e-15,4.1955763186842827e-15
5.083118969328979e-10,0.4023199021027051,154.0,0.0,0.0,0.0,0.99773277010566441,1.0,18.999919100986517,9.0500582714943292e-05,0.00061226188061347614,0.00053286272764751933,7.9403727690731767e-05,2.3229131665885798e-10,9.0216248436417132e-07,0.00035929746238184268,3.4470602172975207e-09,0.00058736897443096377,1.4944651972039995e-06,8.5051386666736368e-13,1.6402379190660853e-06,1.1132420449175862e-14,4.9236238718150706e-07,9.9975279182082204e-07,1.0003402825190059e-06,3.6616106998810909e-10,2.2129864374489504e-10,1.290372668057542e-09,5.3155713168992807e-15,5.0865524003682254e-15,5.0901017539849657e-15
5.249621413314266e-10,0.4023198958927167,154.0,0.0,0.0,0.0,0.99765858663741547,1.0,18.999916321227438,9.345942698018408e-05,0.00063226980558991625,0.00055009056980524816,8.2134518901141629e-05,2.3988226561857084e-10,9.0210023433000373e-07,0.00037106217546315054,3.4468039213819291e-09,0.00060660590255744108,1.5433792779797628e-06,8.7976407888530148e-13,1.7491973796355966e-06,1.149678632496485e-14,5.1228061834078247e-07,1.0782633271878772e-06,1.0788969855396878e-06,3.9492335057210794e-10,2.3869767705623115e-10,1.4212141878655987e-09,6.3996079595703448e-15,6.1290276180726106e-15,6.1334557425524447e-15
5.416123857299554e-10,0.40231988969183163,154.0,0.0,0.0,0.0,0.99758440832686135,1.0,18.999913542311873,9.6417917036738831e-05,0.00065227473124169219,0.00056731312870887543,8.4864472128419536e-05,2.4747207465999952e-10,9.0203798855681432e-07,0.00038282590854801871,3.44654764329573e-09,0.00062584150262389305,1.5922860134968248e-06,9.0900531525709163e-13,1.8616491049710982e-06,1.1861097485165332e-14,5.3221429212484125e-07,1.1598882485141925e-06,1.1605699078352975e-06,4.2482689782530139e-10,2.5678774731064538e-10,1.560603567695779e-09,7.655850131924912e-15,7.3383254490577312e-15,7.3438089376212916e-15
5.582626301284841e-10,0.4023198835000543,154.0,0.0,0.0,0.0,0.99751023517472648,1.0,18.999910764239633,9.9376052915956249e-05,0.0006722766572286906,0.00058453040536339638,8.7593587530390401e-05,2.5506074365131619e-10,9.0197574704645469e-07,0.00039458866170603889,3.4462913830308647e-09,0.00064507577472139961,1.6411854029297218e-06,9.3823757746234812e-13,1.9775920527273539e-06,1.2225353923651885e-14,5.521602787010827e-07,1.2446297187412759e-06,1.2453612137423198e-06,4.5587250521255072e-10,2.7556933762571419e-10,1.7088099389927086e-09,9.1042803113518027e-15,8.7340396297329732e-15,8.7407827958308941e-15
5.749128745270129e-10,0.4023198773173886,154.0,0.0,0.0,0.0,0.9974360671817355,1.0,18.999907987010577,0.00010233383464918567,0.00069227558321118422,0.00060174240077211498,9.0321865265816426e-05,2.6264827246304072e-10,9.0191350980026474e-07,0.00040635043500681088,3.4460351405790877e-09,0.00066430871894105595,1.6900774454539154e-06,9.6746086719581295e-13,2.0970251806695277e-06,1.2589555634308568e-14,5.7211590267129413e-07,1.3324894475315239e-06,1.333272614059773e-06,4.8806079990483557e-10,2.95042830039155e-10,1.8661023114185574e-09,1.0766378340846246e-14,1.0337268067133909e-14,1.0345506139053756e-14
5.915631189255416e-10,0.4023198711438369,154.0,0.0,0.0,0.0,0.99736190434861183,1.0,18.99990521062454,0.00010529126226777718,0.00071227150884982989,0.00061894911593743818,9.3049305493706595e-05,2.7023466097343564e-10,9.018512768172039e-07,0.00041811122851994329,3.4457789159621797e-09,0.00068354033537397258,1.7389621402457669e-06,9.9667518617956084e-13,2.2199474466732574e-06,1.2953702610947588e-14,5.920788768324366e-07,1.4234687573637133e-06,1.4243054321840171e-06,5.2139226702763315e-10,3.1520852024792161e-10,2.0327495728530435e-09,1.2665173355998248e-14,1.2170669078390566e-14,1.2180671634424978e-14
6.082133633240704e-10,0.40231986497940136,154.0,0.0,0.0,0.0,0.997287746676079,1.0,18.999902435081363,0.00010824833580308159,0.00073226443380566982,0.00063615055186123448,9.577590837304727e-05,2.7781990905091658e-10,9.017890480987224e-07,0.0004298710423150516,3.4455227091788216e-09,0.00070277062411127278,1.7878394864826245e-06,1.025880536105599e-12,2.3463578087247425e-06,1.3317794847459301e-14,6.1204724555667629e-07,1.5175686400301686e-06,1.5184606606395742e-06,5.5586727038808378e-10,3.3606663020692087e-10,2.2090204893934708e-09,1.482529532695373e-14,1.425851753008345e-14,1.4270592183008822e-14
6.248636077225991e-10,0.4023198588240831,154.0,0.0,0.0,0.0,0.99721359416485933,1.0,18.999899660380898,0.00011120505528645046,0.00075225435774013108,0.000653346709544869,9.8501674062842609e-05,2.8540401656450916e-10,9.0172682364672329e-07,0.0004416298764617592,3.4452665202141892e-09,0.0007219995852440948,1.8367094833427869e-06,1.0550769186651052e-12,2.4762552249208181e-06,1.3681832337767364e-14,6.3201933681086982e-07,1.6147898045132332e-06,1.615739008984167e-06,5.9148607003937355e-10,3.5761731880533226e-10,2.3951837053548033e-09,1.7273026220778309e-14,1.6626760886640013e-14,1.6641257226437853e-14
6.415138521211278e-10,0.40231985267788284,154.0,0.0,0.0,0.0,0.99713944681567501,1.0,18.999896886522972,0.00011416142074923606,0.00077224128031502565,0.00067053758998921224,0.00010122660272216976,2.9298698339506209e-10,9.0166460345989856e-07,0.00045338773102969845,3.4450103490896385e-09,0.00074122721886359143,1.8855721300054349e-06,1.0842643355872391e-12,2.6096386534690338e-06,1.4045815075690456e-14,6.5199372118312053e-07,1.7151327178698259e-06,1.7161409447177203e-06,6.2824883727995054e-10,3.7986069098372852e-10,2.5915077432697678e-09,2.0036350789110895e-14,1.9303075166383222e-14,1.9320388969992371e-14
6.581640965196566e-10,0.4023198465408007,154.0,0.0,0.0,0.0,0.99706530462924758,1.0,18.99989411350743,0.00011711743222279142,0.00079222520119254984,0.00068772319419474427,0.0001039506945101313,3.0056880941146906e-10,9.0160238753928455e-07,0.00046514460608850877,3.4447541958109909e-09,0.00076045352506092987,1.9344274256507279e-06,1.1134427885659187e-12,2.7465070526877429e-06,1.4409743055132884e-14,6.7196917676043492e-07,1.8185976402775127e-06,1.819666728349426e-06,6.6615566751095941e-10,4.0279680554925442e-10,2.798261003888991e-09,2.3145006990339534e-14,2.2316920811761946e-14,2.2337498528631875e-14
6.748143409181853e-10,0.40231984041283697,154.0,0.0,0.0,0.0,0.99699116760629836,1.0,18.999891341334123,0.00012007308973847018,0.00081220612003528553,0.00070490352316167891,0.00010667394958577614,3.0814949448039e-10,9.01540175887517e-07,0.00047690050170783667,3.444498060357217e-09,0.00077967850392729032,1.9832753694597966e-06,1.1426122792839032e-12,2.8868593810061696e-06,1.4773616270065791e-14,6.9194465898228367e-07,1.9251846551154262e-06,1.926316443496735e-06,7.0520659127198964e-10,4.2642568188359363e-10,3.015711766181173e-09,2.6630536049804115e-14,2.5699598474397188e-14,2.5723941996574586e-14
6.914645853167141e-10,0.4023198342939905,154.0,0.0,0.0,0.0,0.99691703574754742,1.0,18.999888570002881,0.00012302839332762689,0.00083218403650619837,0.00072207857789002719,0.0001093963681080788,3.1572903848580284e-10,9.014779685031527e-07,0.0004886554179573385,3.4442419427466516e-09,0.00079890215555386925,2.0321159606146493e-06,1.1717728094770963e-12,3.0306945969644947e-06,1.513743471431214e-14,7.1191927486665452e-07,2.0348936946821567e-06,2.036090022618738e-06,7.4540158367606492e-10,4.50747305677962e-10,3.2441281873332835e-09,3.0526332162624838e-14,2.9484304718250577e-14,2.9512976443746243e-14
7.081148297152428e-10,0.40231982818426093,154.0,0.0,0.0,0.0,0.99684290905371498,1.0,18.999885799513557,0.00012598334302161668,0.00085215895026863905,0.00073924835937959864,0.00011211795023597134,3.2330744129784846e-10,9.0141576538651593e-07,0.00050040935490667734,3.4439858429944156e-09,0.00081812448003187681,2.0809491982982469e-06,1.2009243808408346e-12,3.178011659213938e-06,1.5501198381781253e-14,7.3189226102764601e-07,2.1477245621303234e-06,2.1489872689639951e-06,7.8674057245688614e-10,4.757616338244542e-10,3.4837783027508065e-09,3.4867691842658442e-14,3.3706187642594836e-14,3.3739815840772767e-14
7.247650741137716e-10,0.4023198220836469,154.0,0.0,0.0,0.0,0.99676878752552034,1.0,18.999883029865984,0.00012893793885179535,0.00087213086098634281,0.00075641286863000314,0.00011483869612837131,3.3088470277955304e-10,9.0135356654101315e-07,0.00051216231262552327,3.4437297610751336e-09,0.00083734547745253571,2.1297750816945514e-06,1.2300669950437391e-12,3.3288095265168314e-06,1.5864907266501253e-14,7.518629649163795e-07,2.2636769501847833e-06,2.2650078753001146e-06,8.2922344483597908e-10,5.0146859859016608e-10,3.7349300260580017e-09,3.9691862922398924e-14,3.8402402427465185e-14,3.8441686915183604e-14
7.414153185123003e-10,0.40231981599214756,154.0,0.0,0.0,0.0,0.99669467116368238,1.0,18.99988026106001,0.00013189218084951959,0.00089209976832342911,0.00077357210664067821,0.00011755860594417922,3.3846082281835197e-10,9.0129137196532215e-07,0.00052391429118355578,3.4434736970005768e-09,0.00085656514790708534,2.1785936099883957e-06,1.2592006538294986e-12,3.4830871577467007e-06,1.6228561362300168e-14,7.7183082877253744e-07,2.3827504571560769e-06,2.3841514399369528e-06,8.728500533973638e-10,5.2786811118812048e-10,3.9978511490982128e-09,4.5038093207824591e-14,4.361216680323518e-14,4.3657884940447914e-14
7.580655629108291e-10,0.402319809909761,154.0,0.0,0.0,0.0,0.99662055996891941,1.0,18.999877493095468,0.00013484606904614675,0.00091206567194440169,0.00079072607441092626,0.00012027767984226424,3.4603580128683256e-10,9.0122918165877895e-07,0.00053566529065046252,3.4432176507960717e-09,0.00087578349148677976,2.2274047823655416e-06,1.2883253588999096e-12,3.6408435118883452e-06,1.6592160663079947e-14,7.9179537587900954e-07,2.5049446006557368e-06,2.5064174804503422e-06,9.1762022111942138e-10,5.549600648357393e-10,4.2728093419341925e-09,5.0947678791814863e-14,4.9376816445806198e-14,4.942982945931725e-14
7.747158073093578e-10,0.4023198038364855,154.0,0.0,0.0,0.0,0.99654645394194918,1.0,18.999874725972212,0.00013779960347303475,0.00093202857151414894,0.00080787477293993372,0.00012299591798146139,3.5360963804278007e-10,9.0116699562551961e-07,0.00054741531109593622,3.4429616224349361e-09,0.00089500050828288352,2.2762085980127783e-06,1.3174411119051779e-12,3.8020775480379181e-06,1.6955705162937177e-14,8.1175619879970819e-07,2.6302588293327146e-06,2.6318054454257527e-06,9.6353374568068746e-10,5.8274433737205443e-10,4.560072152848479e-09,5.7464012029229555e-14,5.5739860298569032e-14,5.5801119942622827e-14
7.913660517078865e-10,0.4023197977723198,154.0,0.0,0.0,0.0,0.99647235308348892,1.0,18.999871959690083,0.00014075278416154243,0.00095198846669794306,0.00082501820322677922,0.00012571332052058117,3.6118233297719655e-10,9.0110481386470039e-07,0.00055916435258968034,3.4427056119188147e-09,0.00091421619838667951,2.3250050561177671e-06,1.3465479145965476e-12,3.9667882254030029e-06,1.7319194855708876e-14,8.3171294932952322e-07,2.7586925329013828e-06,2.760314724492529e-06,1.0105904031385779e-09,6.1122079349389767e-10,4.859907008343791e-09,6.4632629176821719e-14,6.2747035822441889e-14,6.2817591384822785e-14
