Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507)
2.4203966946556963e-07,0.46990626728291485,154.0,0.0,0.0,0.0,0.0062848782229746204,1.0,18.985320770640708,0.0086082992512253459,0.025094520253626778,1.2895165981859612e-05,8.7011093058185826e-07,5.7915574815155534e-09,3.300059218278755e-07,0.15909141185847578,5.4290324996900436e-10,0.67407124555004072,3.6374141298597444e-05,6.9303875874065297e-15,0.025715619395299389,2.0877790971172981e-13,3.38157379244322e-08,0.035480545693452631,0.063085331989312404,8.5560826117054868e-06,4.9209321817474061e-06,0.036393259877501395,5.1852947265721406e-05,0.0012942403727201858,0.0073585696443685851,0.00065412643963811171,0.0052154683791607289,0.0079245075249793975,7.5130931916826212e-11,0.00010893442014430121,2.5126154968629881e-05,0.010180402785889881,4.2551520620060761e-06,1.5805664674716434e-06,1.8255723589221076e-10,0.00037677983245434704,7.6233137378969339e-06,0.00028346615196517868,1.1055904999158458e-05,6.0853439775691098e-05,0.00047735875402409294,3.8392158040310274e-06,1.4055133252977493e-05,4.8234093229863923e-11,0.00030076583342290527,7.4924683735172134e-05,9.0773943009336124e-07,6.1223588769897436e-08,1.1073106847307039e-09,3.6981155018429674e-09,7.9658240574584985e-06,1.0221112710924966e-11,7.018626471771494e-08,1.5820821562831686e-09,4.6859349530645861e-05,1.6932648708490773e-08,1.0224320154124388e-08
2.4350410739394147e-07,0.46990627978909744,154.0,0.0,0.0,0.0,0.0061698539440797583,1.0,18.985276870134371,0.0085517706221007062,0.024941735779847263,1.2274764550189261e-05,8.2824622905972689e-07,5.7562829307925026e-09,3.2798330846085764e-07,0.15848915771872085,5.3296715393990013e-10,0.67485626138927468,3.6152597780410948e-05,6.5969374518080399e-15,0.02571909649164552,2.0750630876155011e-13,3.2211387236919672e-08,0.035445976012343533,0.063086149352723483,8.5477261822557512e-06,4.9161260646572289e-06,0.036530832292186233,5.1751173874860676e-05,0.0012910872335821226,0.0073624254546382556,0.00065043197843522502,0.005220191891478116,0.0079632003349570848,7.5414754891310031e-11,0.00010906146223194845,2.5031065546511074e-05,0.010214595878753951,4.2712486649934801e-06,1.5858851886019367e-06,1.816636122716513e-10,0.00037820238970387112,7.6138080805050336e-06,0.00028403760577553315,1.1078192729288505e-05,6.097700885021005e-05,0.00048086283042691693,3.8470239599136808e-06,1.416630745074176e-05,4.8332037455337552e-11,0.00030290220587454513,7.5661666642866594e-05,9.1227779545678757e-07,6.152957661252676e-08,1.1128468400513896e-09,3.7172552922306873e-09,8.0070667716073504e-06,1.0285301142966033e-11,7.0710957557052137e-08,1.5939094508340458e-09,4.7354973513117986e-05,1.7111702769454605e-08,1.0332437062964171e-08
2.449685453223133e-07,0.4699062925803494,154.0,0.0,0.0,0.0,0.0060580069138873646,1.0,18.985233232115757,0.0084955509473977186,0.024790045413316548,1.1687246072177969e-05,7.8860058086397461e-07,5.7212611281811659e-09,3.2599063375235683e-07,0.1578882456874566,5.2330551739241809e-10,0.67563636856839582,3.5932641659940751e-05,6.281161958705197e-15,0.025722476529428506,2.0624381905263301e-13,3.069205303355416e-08,0.035411940434983691,0.063086927497969514,8.5394987025768107e-06,4.9113941117733585e-06,0.036667490207734132,5.1651072288569909e-05,0.0012879857134447926,0.0073660619666011222,0.00064675784728415178,0.0052248545785433123,0.0080016858501160103,7.5696689738686132e-11,0.00010918770864585162,2.4936187114864699e-05,0.010248547499174558,4.2872382557012134e-06,1.5911663279737874e-06,1.8077448374308379e-10,0.00037961624115278843,7.6042516297767004e-06,0.00028459929932558202,1.1100099620611143e-05,6.1098470288184348e-05,0.00048436065228141549,3.8546988668135697e-06,1.4277219346527802e-05,4.8428311110526899e-11,0.00030502979051770014,7.6399232752615899e-05,9.16784039418655e-07,6.1833396991470569e-08,1.1183438118400264e-09,3.7362585794243033e-09,8.0480153232341043e-06,1.0349335632766808e-11,7.1236257811057905e-08,1.6057504373016751e-09,4.7852398015987094e-05,1.7291406838221164e-08,1.0440946461135303e-08
2.4643298325068516e-07,0.46990630565058494,154.0,0.0,0.0,0.0,0.0059492357999293534,1.0,18.985189854757717,0.0084396406897035564,0.024639439509826246,1.113080211736071e-05,7.5105194172196222e-07,5.68648984428907e-09,3.2402706257301028e-07,0.15728870359015748,5.1390958694412895e-10,0.67641163910268209,3.5714258935363945e-05,5.9820890319149223e-15,0.0257257624802971,2.0499036021823407e-13,2.9253060060027829e-08,0.03537842951791343,0.063087668501533981,8.5313978934709826e-06,4.906735012237915e-06,0.0368032411584754,5.1552610206398388e-05,0.0012849349684014996,0.0073694846010210939,0.00064310396434333144,0.0052294574898387935,0.0080399649658812883,7.5976752029068475e-11,0.00010931317108885679,2.4841524100408842e-05,0.010282260081192082,4.3031217159197935e-06,1.596410264795537e-06,1.798898381246394e-10,0.00038102150931943981,7.5946460337110135e-06,0.00028515136357557116,1.112163078514472e-05,6.1217852405882661e-05,0.00048785218017032646,3.8622423169132267e-06,1.4387866659476053e-05,4.8522936639680306e-11,0.00030714855908561399,7.7137359877166523e-05,9.2125859584552101e-07,6.21350791951716e-08,1.1238021293517476e-09,3.755127183755093e-09,8.0886736346039743e-06,1.0413218870534306e-11,7.1762166507238187e-08,1.617605138846033e-09,4.8351609266514903e-05,1.7471755939161419e-08,1.0549845344241688e-08
2.47897421179057e-07,0.46990631899369883,154.0,0.0,0.0,0.0,0.0058434426445740902,1.0,18.985146736247163,0.0083840402227655809,0.024489908523263187,1.0603725235406451e-05,7.1548508241283164e-07,5.6519668724193203e-09,3.2209178716687975e-07,0.15669055806552162,5.0477090074050882e-10,0.67718214300513169,3.549743574739827e-05,5.6988008767814847e-15,0.025728957208962819,2.0374585270975427e-13,2.7889994111910058e-08,0.03534543396637578,0.063088374325753122,8.5234215116401682e-06,4.9021474758402681e-06,0.036938092598857879,5.1455755937177974e-05,0.0012819341600926945,0.0073726986600340374,0.00063947024631015635,0.0052340016529228801,0.0080780385803843006,7.6254957167380456e-11,0.00010943786093811999,2.4747080741355166e-05,0.010315736020889693,4.3188999180892122e-06,1.6016173723555948e-06,1.7900966272317507e-10,0.00038241831505004566,7.5849928980119657e-06,0.00028569392728389713,1.1142791248943073e-05,6.1335183043260353e-05,0.00049133737601832596,3.8696560722321144e-06,1.4498247195864549e-05,4.8615936109507258e-11,0.00030925848518696799,7.7876026234814855e-05,9.2570189466119802e-07,6.2434652245706415e-08,1.1292223170321177e-09,3.7738629106385971e-09,8.1290455958801002e-06,1.0476953529354514e-11,7.2288684734787779e-08,1.6294735800177887e-09,4.8852593686571955e-05,1.7652745167018672e-08,1.0659130750379632e-08
2.4936185910742884e-07,0.46990633260357595,154.0,0.0,0.0,0.0,0.005740532750403279,1.0,18.985103874785072,0.0083287498349769382,0.024341443004962774,1.010440329640304e-05,6.8179120678340103e-07,5.6176900284203433e-09,3.2018402622225249e-07,0.15609383460608919,4.9588127855346859e-10,0.67794794835204453,3.5282158378358414e-05,5.430430937693291e-15,0.025732063477321186,2.0251021779132351e-13,2.6598687403886225e-08,0.035312944633759481,0.063089046825189163,8.5155673495505395e-06,4.8976302329391985e-06,0.037072051904466101,5.136047839151579e-05,0.0012789824563338107,0.0073757093295845014,0.0006358566085425876,0.0052384880739690396,0.0081159075942416805,7.6531320395462481e-11,0.0001095617892557774,2.4652861093860421e-05,0.010348977677209374,4.3345737254182245e-06,1.6067880181497988e-06,1.7813394436757938e-10,0.00038380677753753999,7.575293787350646e-06,0.00028622711704710178,1.1163585953656967e-05,6.1450489572594083e-05,0.00049481620306563259,3.8769418651731681e-06,1.460835884699949e-05,4.8707331216022207e-11,0.00031135954425643987,7.8615210441017645e-05,9.3011436176059345e-07,6.2732144892976479e-08,1.1346048944120268e-09,3.7924675501086041e-09,8.1691350641170366e-06,1.0540542264174127e-11,7.2815813639632687e-08,1.6413557866465451e-09,4.9355337891046947e-05,1.7834369686332121e-08,1.0768799759789769e-08
2.508262970358007e-07,0.4699063464741015,154.0,0.0,0.0,0.0,0.005640414569552373,1.0,18.985061268586382,0.0082737697327404779,0.024194033603028686,9.6313141467816368e-06,6.498675910680019e-07,5.583657150527879e-09,3.1830302397461447e-07,0.15549855759748091,4.8723281222226434e-10,0.67870912134637817,3.5068413251163633e-05,5.1761610252844458e-15,0.025735083948408607,2.0128337753410449e-13,2.5375204754909574e-08,0.035280952520903998,0.063089687752645965,8.5078332352638843e-06,4.8931820343659164e-06,0.037205126373029286,5.12667470740412e-05,0.001276079031686072,0.0073785216818203804,0.00063226296517334519,0.0052429177382896349,0.0081535729103400702,7.680585679415605e-11,0.00010968496679925289,2.4558869038258769e-05,0.010381987372747342,4.3501439920023247e-06,1.6119225640055558e-06,1.7726266944016788e-10,0.00038518701434046707,7.5655502265804358e-06,0.00028675105733933556,1.118401975807471e-05,6.1563798907003222e-05,0.00049828862584218238,3.8841013990621819e-06,1.4718199587152439e-05,4.8797143291299014e-11,0.00031345171350641808,7.9354891500190333e-05,9.3449641893228368e-07,6.3027585609488437e-08,1.1399503760132405e-09,3.8109428763927916e-09,8.2089458623441656e-06,1.0603987710860942e-11,7.334355441973931e-08,1.6532517857350944e-09,4.9859828686201248e-05,1.8016624730840575e-08,1.087884949449701e-08
2.5229073496417253e-07,0.46990636059916724,154.0,0.0,0.0,0.0,0.00554299959687405,1.0,18.985018915880005,0.0082191000437151392,0.024047671061622408,9.183020563517799e-06,6.1961724334032221e-07,5.549866099200058e-09,3.164480493406528e-07,0.15490475035630316,4.7881785642465375e-10,0.67946572637895741,3.485618692830204e-05,4.9352186039866648e-15,0.025738021190201747,2.0006525481034812e-13,2.4215830544386853e-08,0.035249448775278636,0.063090298764847647,8.5002170322387179e-06,4.8888016513096683e-06,0.037337323225417746,5.1174532075441149e-05,0.0012732230679739082,0.007381140677445653,0.00062868922921712226,0.0052472916108446642,0.0081910354336265194,7.7078581285364421e-11,0.00010980740403121677,2.4465108285082256e-05,0.010414767394529264,4.3656115629403628e-06,1.6170213662028353e-06,1.7639582390628062e-10,0.00038655914140192052,7.5557637019073629e-06,0.00028726587055127759,1.120409743964166e-05,6.1675137508855276e-05,0.00050175461014236261,3.8911363486798956e-06,1.4827767471543205e-05,4.8885393310133368e-11,0.00031553497187984718,8.00950487976883e-05,9.3884848378935945e-07,6.3321002585693249e-08,1.1452592712640441e-09,3.8292906475279343e-09,8.2484817787344162e-06,1.0667292485339057e-11,7.3871908320679195e-08,1.6651616053594318e-09,5.0366053067973435e-05,1.8199505602868244e-08,1.0989277117939682e-08
2.5375517289254437e-07,0.4699063749726802,154.0,0.0,0.0,0.0,0.0054482022667893979,1.0,18.984976814908695,0.0081647408199489058,0.023902346220225589,8.7581654901779813e-06,5.909485819881684e-07,5.5163147569462101e-09,3.1461839508218681e-07,0.15431243516676635,4.7062901976660834e-10,0.68021782608760706,3.4645466110755358e-05,4.7068742310977575e-15,0.025740877679265698,1.9885577328722185e-13,2.3117056396926464e-08,0.035218424690046449,0.063090881427798493,8.4927166391035548e-06,4.8844878751873448e-06,0.037468649606627873,5.1083804064315244e-05,0.0012704137547524101,0.0073835711680313625,0.00062513531267123425,0.0052516106367360062,0.0082282960709045023,7.7349508634089306e-11,0.0001099291111292061,2.4371582380877008e-05,0.01044731999476598,4.3809772744498359e-06,1.6220847755921102e-06,1.7553339334218616e-10,0.00038792327306850377,7.545935662017642e-06,0.0002877716770285029,1.1223823695958093e-05,6.1784531398053697e-05,0.00050521412300027731,3.898048360786669e-06,1.4937060634367591e-05,4.8972101896611779e-11,0.00031760930000417976,8.0835662091967766e-05,9.4317096970809198e-07,6.3612423725852165e-08,1.1505320844244182e-09,3.8475126050125095e-09,8.2877465658537106e-06,1.0730459182794944e-11,7.4400876631436783e-08,1.6770852745742536e-09,5.087399822023815e-05,1.8383007672693968e-08,1.1100079834588631e-08
2.552196108209162e-07,0.4699063895885701,154.0,0.0,0.0,0.0,0.0053559398536965185,1.0,18.98493496392901,0.0081106920409022617,0.023758050012878239,8.3554675392639219e-06,5.6377513216175143e-07,5.4830010281500941e-09,3.128133769989676e-07,0.15372163331606056,4.6265915617932571e-10,0.68096548141428537,3.4436237636888798e-05,4.4904391390082565e-15,0.02574365580425712,1.9765485742043782e-13,2.2075569555461562e-08,0.035187871703023434,0.063091437221842198,8.4853299894049818e-06,4.8802395174985835e-06,0.037599112586755266,5.0994534278878646e-05,0.0012676502897280618,0.0073858178982850811,0.00062160112661009898,0.0052558757416876515,0.0082653557306353598,7.7618653450443041e-11,0.00011005009799491995,2.4278294713821906e-05,0.010479647391590102,4.3962419539807926e-06,1.6271131377093183e-06,1.7467536296138987e-10,0.00038927952210929755,7.5360675191642712e-06,0.00028826859510929002,1.1243203146255232e-05,6.189200616020548e-05,0.00050866713266553348,3.9048390546395462e-06,1.5046077286869102e-05,4.90572893305855e-11,0.00031967468014641438,8.1576711506922152e-05,9.4746428577399051e-07,6.3901876644402058e-08,1.1557693145202398e-09,3.8656104734947927e-09,8.3267439399869514e-06,1.0793490376950854e-11,7.4930460680449675e-08,1.6890228233236886e-09,5.138365151302399e-05,1.8567126377905649e-08,1.1211254889557437e-08
2.5668404874928806e-07,0.4699064044407941,154.0,0.0,0.0,0.0,0.0052661323758109542,1.0,18.984893361211263,0.0080569536163658962,0.023614773467395239,7.9737167461455702e-06,5.3801523920265833e-07,5.449922838888225e-09,3.1103233314932671e-07,0.15313236512853109,4.5490135661269209e-10,0.68170875166028011,3.4228488481310019e-05,4.2852629526783153e-15,0.025746357869288257,1.964624324477038e-13,2.1088241904727198e-08,0.035157781395542598,0.063091967546437477,8.4780550513328694e-06,4.8760554096677323e-06,0.037728719161956296,5.0906694518539694e-05,0.0012649318791358116,0.0073878855082791101,0.00061808658127391247,0.0052600878325123699,0.0083022153227452124,7.788603019163748e-11,0.0001101703742631998,2.4185248519156693e-05,0.01051175176977409,4.4114064203283809e-06,1.6321067928879333e-06,1.7382171763944016e-10,0.0003906279997348137,7.5261606502145528e-06,0.00028875674116186087,1.1262240332849221e-05,6.1997586954667917e-05,0.00051211360857952772,3.9115100225017238e-06,1.5154815715453816e-05,4.9140975554048688e-11,0.0003217310961691916,8.2318177524389876e-05,9.5172883673484388e-07,6.4189388662792069e-08,1.1609714552859954e-09,3.8835859604945055e-09,8.3654775805364295e-06,1.0856388619402085e-11,7.5460661831870757e-08,1.7009742823570383e-09,5.1895000500694101e-05,1.8751857222741457e-08,1.1322799568204599e-08
2.581484866776599e-07,0.4699064195233445,154.0,0.0,0.0,0.0,0.0051787025023169739,1.0,18.984852005039411,0.0080035253892763447,0.023472507704563897,7.6117705606678605e-06,5.1359179811430291e-07,5.4170781367437556e-09,3.0927462309768969e-07,0.15254464999869585,4.4734894101474717e-10,0.68244769453954368,3.4022205753700197e-05,4.0907315348841485e-15,0.025748986097157488,1.9527842438201341e-13,2.0152119609124205e-08,0.035128145491231569,0.06309247372466549,8.4708898274246465e-06,4.8719344028737814e-06,0.037857476255397558,5.0820257135375815e-05,0.0012622577380753633,0.0073897785356377369,0.00061459158615187102,0.0052642477975653286,0.0083388757584371073,7.8151653163946952e-11,0.00011028994931070608,2.4092446884426083e-05,0.010543635281430295,4.4264714837439828e-06,1.6370660763682134e-06,1.7297244193731925e-10,0.00039196881561592438,7.5162163976602311e-06,0.00028923622962105135,1.1280939722572727e-05,6.210129852247274e-05,0.00051555352135221897,3.9180628301442674e-06,1.5263274279847474e-05,4.9223180177419164e-11,0.00032377853348793199,8.3060040976830498e-05,9.5596502296035431e-07,6.4474986806764805e-08,1.1661389951155435e-09,3.9014407561561912e-09,8.4039511294886613e-06,1.0919156439014641e-11,7.5991481482041282e-08,1.7129396831492686e-09,5.2408032920093521e-05,1.8937195777418709e-08,1.1434711195728319e-08
2.5961292460603174e-07,0.4699064348302524,154.0,0.0,0.0,0.0,0.0050935754637131958,1.0,18.984810893711018,0.0079504071384331031,0.023331243937324563,7.2685500632698875e-06,4.904319981855139e-07,5.3844648906165282e-09,3.0753962718800546e-07,0.15195850642314318,4.3999545058708361e-10,0.68318236623021955,3.381737669762116e-05,3.9062649521584035e-15,0.025751542632451781,1.9410276000479979e-13,1.9264413330949443e-08,0.035098955854712698,0.063092957007484282,8.4638323542510246e-06,4.8678753678695874e-06,0.037985390718193644,5.0735195025530462e-05,0.0012596270908094066,0.0073915014176838883,0.00061111605006026071,0.0052683565071849929,0.0083753379500083932,7.8415536524648009e-11,0.00011040883226430179,2.3999892754546096e-05,0.010575300046693393,4.4414379460449797e-06,1.6419913184037117e-06,1.7212752012350059e-10,0.00039330207790274924,7.5062360705918948e-06,0.00028970717302440421,1.1299305708184144e-05,6.2203165194127272e-05,0.00051898684273937149,3.9244990173400494e-06,1.5371451411294069e-05,4.9303922485721867e-11,0.00032581697902898742,8.3802283040164489e-05,9.6017324040798512e-07,6.4758697804057014e-08,1.1712724170204488e-09,3.9191765330325795e-09,8.4421681909459573e-06,1.0981796341380245e-11,7.6522921056165809e-08,1.7249190578260492e-09,5.292273668866714e-05,1.9123137677452527e-08,1.1546987136755052e-08
2.610773625344036e-07,0.4699064503555942,154.0,0.0,0.0,0.0,0.0050106789652401909,1.0,18.984770025537124,0.0078975985811205515,0.023190973469936763,6.9430363931691148e-06,4.684670819271006e-07,5.3520810905297696e-09,3.0582674584218239e-07,0.15137395203134998,4.3283464030647872e-10,0.68391282142443255,3.361398868930121e-05,3.7313155547326409e-15,0.025754029544526304,1.9293536685896638e-13,1.8422488996817715e-08,0.035070204490232515,0.063093418577744434,8.4568807020846075e-06,4.8638771947913018e-06,0.038112469330332945,5.0651481620550773e-05,0.001257039171026359,0.0073930584935455543,0.00060765988121572548,0.0052724148141218277,0.0084116028106732046,7.8677694283933577e-11,0.0001105270320091524,2.39075889366988e-05,0.010606748154385759,4.4563066007231284e-06,1.6468828443651119e-06,1.7128693619475058e-10,0.00039462789324348817,7.496220945639196e-06,0.00029016968204768646,1.1317342609754217e-05,6.2303210897291157e-05,0.00052241354562025601,3.9308200983498411e-06,1.5479345610795014e-05,4.938322144467375e-11,0.00032784642118878808,8.454488522677381e-05,9.6435388059466903e-07,6.5040548082495591e-08,1.1763721985954728e-09,3.9367949458963122e-09,8.4801323307191518e-06,1.1044310808325536e-11,7.7054982005178824e-08,1.7369124390931237e-09,5.3439099902551178e-05,1.9309678622964617e-08,1.1659624794922192e-08
2.6254180046277543e-07,0.4699064660934946,154.0,0.0,0.0,0.0,0.0049299431032819039,1.0,18.984729398842234,0.0078450993756380601,0.023051687697132485,6.6342673768397539e-06,4.476321175269151e-07,5.3199247474338738e-09,3.0413539888264772e-07,0.15079100361545594,4.2586047170341091e-10,0.68463911337639838,3.3412029236402874e-05,3.5653661641539243e-15,0.025756448830366114,1.9177617324181431e-13,1.7623859081849122e-08,0.035041883540228858,0.063093859553979559,8.4500329745535775e-06,4.8599387929591902e-06,0.038238718801591395,5.0569090878685297e-05,0.0012544932220700208,0.0073944540062223819,0.00060422298730399926,0.0052764235539551323,0.0084476712543899712,7.8938140306803112e-11,0.00011064455719655302,2.3815538105061322e-05,0.010637981662666203,4.4710782330515144e-06,1.6517409748414726e-06,1.7045067389574692e-10,0.00039594636680318889,7.4861722678783646e-06,0.00029062386553982633,1.1335054676030116e-05,6.2401459164329484e-05,0.00052583360397579046,3.9370275624005911e-06,1.5586955447388097e-05,4.9461095706670396e-11,0.00032986684979396155,8.5287829378659431e-05,9.6850733057403829e-07,6.5320563768466495e-08,1.1814388119907957e-09,3.9542976315783858e-09,8.5178470759780154e-06,1.1106702297472584e-11,7.758766580279449e-08,1.7489198601697966e-09,5.3957110834642156e-05,1.9496814377984267e-08,1.1772621612455943e-08
