Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815)
2.900030366955658e-06,0.3629773333165498,154.0,0.0,0.0,0.0,0.91360177387809227,1.0,18.97252365362575,0.0045671645699756989,0.006853984778985839,0.001649133811924215,0.0036575744467633041,1.0679296517284643e-08,2.5055189545712714e-10,0.00045731307709396147,3.7407146378247209e-14,0.00039459261101069948,7.2182406786024537e-05,1.2713469837257762e-10,0.023846370844955431,1.5467665388119502e-12,1.1314134418233355e-07,0.00023699075536618349,0.00036517350919095014,2.5611644990349524e-07,1.8548599569605714e-07,0.022991046529707043,1.1506667698665051e-06,4.0955352849196047e-06,4.2386947614973266e-06,0.021509027616873122,0.00037252299108886324,0.0018111252678680789,7.2147786309015444e-12,8.4308296214752943e-09,9.4971724422938962e-09,0.00010876902461112068,7.3799260987964382e-08,2.0346420301499237e-09,2.0995895535466478e-11,1.0733079357083445e-06,1.1941758839320821e-07,2.845711299662274e-06,5.0439206749877551e-06,1.3948233085913047e-07,3.2896100964564866e-05,1.6781233955542621e-06,1.2356881962803842e-05,2.8906715810057274e-14,6.9596613131758561e-06,4.8011747295443737e-06,2.7665988695473902e-08,6.1403597586004702e-08,1.1745426702033774e-12,6.1276193518903166e-12,4.2646219654043475e-08,2.9018793345693177e-15,6.2899730521505208e-12,3.6810350694271365e-13,5.8642024566305669e-09,1.5428173864321013e-11,1.2975480660105285e-11,3.3614623843361688e-11,3.1817500813697714e-15,7.2214718355845064e-17,1.4589468277440263e-11,9.3081176141780107e-21,2.1769543079533647e-15,1.4924672472235871e-10,1.7822726745215069e-15,3.6391676644122895e-07,2.5790638651551911e-12
2.935409149985482e-06,0.36297674552071035,154.0,0.0,0.0,0.0,0.91263100034043687,1.0,18.972205066121415,0.0045955856026066583,0.0068486972475101712,0.0016468056139042622,0.0036523581491560543,1.0670896047498191e-08,2.5029986588308207e-10,0.00046263055138318147,3.7367398347756315e-14,0.00039920153880802144,7.2125627285245453e-05,1.2695338354856773e-10,0.024167045836535152,1.5455498340100324e-12,1.1298163967289148e-07,0.00023862934754975424,0.00036986769443577274,2.5788336814746152e-07,1.8676564388463263e-07,0.023317512366213492,1.1709758203399364e-06,4.2219026592391002e-06,4.3718021754061914e-06,0.021801518742439158,0.00037261464881679213,0.0018408878372612417,7.3171092351666262e-12,8.5295895083083435e-09,9.6079152029175704e-09,0.00011126194723383978,7.4847474927582201e-08,2.0814322866987304e-09,2.1281419550345422e-11,1.0888648239163434e-06,1.21045998263493e-07,2.8949959906655556e-06,5.1312826776238254e-06,1.4208477406868293e-07,3.3849338313543942e-05,1.709918932647e-06,1.2764085371935314e-05,2.9446053561976571e-14,7.1889031568737762e-06,4.9600454867154049e-06,2.8456524092973055e-08,6.315756255483685e-08,1.2081043863724284e-12,6.3048474925593346e-12,4.387984693106527e-08,2.9857486215773316e-15,6.4626459522353064e-12,3.7820881184462151e-13,6.0937179606541178e-09,1.6031764813923795e-11,1.3483115802998669e-11,3.492971173647515e-11,3.2726352803320118e-15,7.5039938185511431e-17,1.5159662238780006e-11,9.6719028018342286e-21,2.2620352844984273e-15,1.5394894473647204e-10,1.8331824576489266e-15,3.7959760726922909e-07,2.6901933714937181e-12
2.970787933015306e-06,0.3629761589936138,154.0,0.0,0.0,0.0,0.91166255407757868,1.0,18.971887112166989,0.0046235626599367514,0.0068433103214994313,0.0016445057847128564,0.0036472051001664122,1.0662341252425719e-08,2.5004845682719671e-10,0.00046794210421871921,3.7327745610072699e-14,0.00040380582970948989,7.2067804680674022e-05,1.267742672208243e-10,0.024487130580223903,1.5443107780193701e-12,1.1282388258232517e-07,0.00024024008728568342,0.0003745552895543526,2.5962014045577215e-07,1.880234596082692e-07,0.023643388358013214,1.1911266887401886e-06,4.3498800153926926e-06,4.5067254101725805e-06,0.022093319075240765,0.00037270088854523181,0.001870630752440923,7.4192518697963996e-12,8.6282500025625094e-09,9.7185346085264021e-09,0.0001137696485072245,7.5893795129860807e-08,2.1285015580887497e-09,2.1566269258118225e-11,1.1044057647672815e-06,1.2267057544336512e-07,2.9442835334269404e-06,5.2186480729771899e-06,1.4468791458281204e-07,3.4815663550196707e-05,1.7417234813155542e-06,1.3177910294766189e-05,2.9985535825057279e-14,7.4218718966339073e-06,5.121614562860391e-06,2.9257609631157291e-08,6.4934901246328143e-08,1.2421140028534624e-12,6.4844963565698957e-12,4.5130328633778949e-08,3.0707641068510186e-15,6.6377202583372114e-12,3.884546553890794e-13,6.3294573649015869e-09,1.6651711951713663e-11,1.4004506911691446e-11,3.6280435900359067e-11,3.3647316354141179e-15,7.7941715862750526e-17,1.5745289245865842e-11,1.0045534311652537e-20,2.3494190890271227e-15,1.5871560582932951e-10,1.8847706757374547e-15,3.9571736210904063e-07,2.8044334443377629e-12
3.00616671604513e-06,0.3629755737327875,154.0,0.0,0.0,0.0,0.91069642834100073,1.0,18.971569790658716,0.0046511014806852793,0.0068378288949923448,0.0016422334048327772,0.0036421132470943023,1.0653639785234201e-08,2.4979766682034716e-10,0.00047324774946950793,3.7288187885988391e-14,0.00040840549519652471,7.2008990703534745e-05,1.2659727802069066e-10,0.024806621882131608,1.5430504784291239e-12,1.1266800959909365e-07,0.00024182348164238681,0.00037923637407850323,2.613273169485792e-07,1.8925984126941171e-07,0.023968673282078405,1.2111160078518196e-06,4.4794455977712641e-06,4.6434452831655479e-06,0.022384431989034257,0.00037278215405520652,0.0019003533447172335,7.5212061641510749e-12,8.7268113503777349e-09,9.8290309480703719e-09,0.00011629178856483138,7.6938217671520643e-08,2.1758434317858188e-09,2.1850447951699558e-11,1.1199308260167483e-06,1.2429133849979681e-07,2.9935726020651859e-06,5.3060145058498037e-06,1.4729163699180922e-07,3.5795045794450865e-05,1.7735355167420304e-06,1.3598340955619663e-05,3.0525138681658749e-14,7.6585587102031975e-06,5.2858810558469254e-06,3.0069211098276217e-08,6.6735536792643023e-08,1.2765700672130796e-12,6.6665591680277776e-12,4.6397617670790799e-08,3.1569226008271348e-15,6.8151908929827133e-12,3.9884074041542601e-13,6.5715050044170546e-09,1.7288236458395409e-11,1.4539840004928659e-11,3.7667278231787268e-11,3.4580351635695366e-15,8.092108665273545e-17,1.6346557694229957e-11,1.042914510051789e-20,2.4391368170942591e-15,1.6354602896699456e-10,1.9370350976548358e-15,4.1228149070760634e-07,2.9218227767029889e-12
3.041545499074954e-06,0.36297498973602327,154.0,0.0,0.0,0.0,0.9097326162367837,1.0,18.971253100461166,0.0046782077315610507,0.0068322576285930279,0.0016399875917685513,0.0036370805903200767,1.0644798965044076e-08,2.4954749458641951e-10,0.00047854750096393365,3.7248724888566059e-14,0.00041300054671461771,7.1949234818670366e-05,1.2642234641775879e-10,0.025125516781411488,1.5417699937074598e-12,1.1251395923559643e-07,0.00024338002789188739,0.00038391102495313907,2.6300543728663874e-07,1.9047517969748489e-07,0.024293366079321855,1.2309406863899597e-06,4.6105776395303716e-06,4.7819425648266819e-06,0.022674860826143332,0.00037285885272334137,0.0019300549938174674,7.6229717899144889e-12,8.82527379712755e-09,9.9394045096592101e-09,0.00011882803433208365,7.7980739116271612e-08,2.223451623263515e-09,2.2133958893609913e-11,1.1354400742240104e-06,1.2590830584186667e-07,3.0428619858435285e-06,5.3933798258433152e-06,1.498958355077685e-07,3.6787454317261476e-05,1.8053536408147687e-06,1.4025361425536491e-05,3.1064840208358652e-14,7.8989546888937181e-06,5.4528439972592191e-06,3.0891294358433793e-08,6.8559392545675596e-08,1.3114711302379529e-12,6.8510291672419745e-12,4.7681667063391045e-08,3.2442209214876232e-15,6.9950527793646675e-12,4.093667697940064e-13,6.8199449868188685e-09,1.7941558907492796e-11,1.5089300590944576e-11,3.9090719305674649e-11,3.5525418931477861e-15,8.3979082980996465e-17,1.6963675406481572e-11,1.0822867759787641e-20,2.5312194787690652e-15,1.6843953335473516e-10,1.9899734986447997e-15,4.2929542317115209e-07,3.0423998515429075e-12
3.076924282104778e-06,0.3629744070001021,154.0,0.0,0.0,0.0,0.90877111073538674,1.0,18.970937040376622,0.0047048870081448793,0.0068266009646214716,0.0016377674659181379,0.003632105217626799,1.063582563902536e-08,2.4929793726119298e-10,0.0004838413724890177,3.720935633811837e-14,0.0004175909956726812,7.1888583309949876e-05,1.2624940599172412e-10,0.025443812538659474,1.5404703182696871e-12,1.1236167225524065e-07,0.00024491021370842144,0.00038857931661579305,2.6465502832137495e-07,1.9166985647002687e-07,0.024617465843257521,1.2505978964096445e-06,4.7432543768510365e-06,4.9221979929294183e-06,0.022964608895230651,0.0003729313585556343,0.0019597351243056558,7.7245484988864022e-12,8.9236375874049423e-09,1.0049655580545063e-08,0.00012137805937935281,7.9021356555608043e-08,2.2713199734272835e-09,2.2416805312954892e-11,1.150933575095144e-06,1.2752149570633534e-07,3.0921505809387566e-06,5.4807420731351148e-06,1.5250041322236972e-07,3.7792858538832502e-05,1.8371765723479744e-06,1.4458955638405995e-05,3.1604620320998591e-14,8.143050846630576e-06,5.6225023587551157e-06,3.1723825398729716e-08,7.0406392050589064e-08,1.3468157479160777e-12,7.0378996113493969e-12,4.898242994932186e-08,3.3326558945756117e-15,7.1773008426667004e-12,4.2003244655835515e-13,7.0748611925126209e-09,1.8611899254038383e-11,1.5653073656924388e-11,4.0551238350985829e-11,3.6482478624478445e-15,8.7116734380386941e-17,1.7596849631408972e-11,1.1226834514693631e-20,2.6256979984826907e-15,1.7339543694738256e-10,2.0435836595698137e-15,4.4676456007343509e-07,3.1662029425115376e-12
3.112303065134602e-06,0.36297382552226726,154.0,0.0,0.0,0.0,0.9078119046808969,1.0,18.970621609184214,0.0047311448357619966,0.0068208631385263648,0.0016355721888187567,0.0036271852656598685,1.0626726423988076e-08,2.4904899318733647e-10,0.00048912937778964997,3.7170081939357636e-14,0.00042217685344244607,7.1827080905547509e-05,1.2607839195809746e-10,0.02576150662501106,1.5391524098286601e-12,1.1221109112200208e-07,0.00024641451734928475,0.00039324132107635443,2.6627660884781413e-07,1.9284424730268553e-07,0.024940971809685328,1.2700850611951384e-06,4.8774540624285308e-06,5.0641922860888503e-06,0.023253679469573279,0.00037300001496029853,0.0019893932022945933,7.8259360666979657e-12,9.0219029650093173e-09,1.0159784447106351e-08,0.00012394154378293415,8.0060067550978834e-08,2.319442446076284e-09,2.2698990404605931e-11,1.1664113936831972e-06,1.2913092614642242e-07,3.141437382445549e-06,5.5680994639962399e-06,1.5510528141602465e-07,3.8811228026888921e-05,1.8690031379828893e-06,1.4899107406977759e-05,3.2144460633221635e-14,8.3908381289379844e-06,5.7948550578002684e-06,3.2566770308249983e-08,7.2276459118281298e-08,1.3826024805856304e-12,7.2271637751941247e-12,5.0299859589001041e-08,3.422224354102424e-15,7.3619300114150895e-12,4.3083747390139132e-13,7.3363372748332287e-09,1.9299476853098177e-11,1.6231343686158498e-11,4.2049313286623004e-11,3.7451491235897501e-15,9.0335067570322678e-17,1.8246287044451607e-11,1.1641177224697147e-20,2.7226032151270168e-15,1.7841305693219113e-10,2.0978633689987662e-15,4.6469427256549518e-07,3.293270114748654e-12
3.1476818481644258e-06,0.36297324530036235,154.0,0.0,0.0,0.0,0.90685499079959186,1.0,18.970306805646683,0.0047569866703444461,0.0068150481908219145,0.0016334009675248833,0.003622318915177765,1.0617507702527288e-08,2.4880066135212189e-10,0.00049441153056787852,3.7130901386759958e-14,0.00042675813135791956,7.1764770738171567e-05,1.2590924103914299e-10,0.026078596711888686,1.5378171901889125e-12,1.1206216001815266e-07,0.00024789340782189676,0.00039789710799651611,2.6787068844442621e-07,1.9399872123249589e-07,0.025263883347364274,1.2893998435537673e-06,5.0131549781616118e-06,5.207906156493215e-06,0.023542075785614756,0.00037306513724239318,0.0020190287324580664,7.9271342915587596e-12,9.1200701729344394e-09,1.0269791394832697e-08,0.00012651817401197949,8.1096870036004717e-08,2.3678131254374682e-09,2.2980517327960517e-11,1.1818735933072689e-06,1.3073661502327267e-07,3.1907214734276568e-06,5.6554503710680379e-06,1.5771035889733045e-07,3.9842532496159989e-05,1.900832263734516e-06,1.5345800444255091e-05,3.2684344319283739e-14,8.6423074249616044e-06,5.9699009624315177e-06,3.3420095248663103e-08,7.4169517807204138e-08,1.4188298916712736e-12,7.4188149517542009e-12,5.1633909369129989e-08,3.5129231425758763e-15,7.5489352186066395e-12,4.4178155525603122e-13,7.6044566603061135e-09,2.0004510457783702e-11,1.6824294656077276e-11,4.3585420720856045e-11,3.8432417415501395e-15,9.3635106455015185e-17,1.8912193750494031e-11,1.2066027385249225e-20,2.8219658824663037e-15,1.8349171018534098e-10,2.1528104226814876e-15,4.830899024869714e-07,3.4236392256668515e-12
3.1830606311942497e-06,0.3629726663309181,154.0,0.0,0.0,0.0,0.90590036170841104,1.0,18.969992628463142,0.0047824178992835528,0.0068091599797500436,0.0016312530032473337,0.0036175044411572662,1.0608175390905761e-08,2.4855293852677122e-10,0.00049968784448224917,3.7091814388415033e-14,0.000431334840714871,7.1701692799389197e-05,1.257418933349039e-10,0.026395080661314334,1.5364655196587973e-12,1.1191482544770744e-07,0.00024934734508287219,0.00040254674476821085,2.694377634290586e-07,1.9513363773015954e-07,0.025586199949307539,1.3085401345597301e-06,5.1503354471310479e-06,5.3533203219447098e-06,0.023829801042096893,0.00037312701494828177,0.0020486412552341753,8.0281430547307957e-12,9.2181394533573532e-09,1.0379676708310929e-08,0.00012910764278926737,8.2131762379846361e-08,2.4164262137560207e-09,2.3261389204856106e-11,1.1973202360152568e-06,1.3233857999950739e-07,3.2400020188646506e-06,5.7427933130534419e-06,1.6031557140838486e-07,4.0886741806267401e-05,1.9326629671178161e-06,1.5799018375157528e-05,3.3224255989003576e-14,8.8974495740100909e-06,6.1476388962241926e-06,3.4283766516266247e-08,7.6085492368974838e-08,1.4554965502831034e-12,7.6128464526263083e-12,5.2984532805340176e-08,3.6047491111092799e-15,7.7383114027793947e-12,4.5286439444485869e-13,7.8793025490247841e-09,2.0727218200634485e-11,1.7432110020954551e-11,4.5160035912619746e-11,3.9425217912232334e-15,9.7017872038238701e-17,1.9594775282791277e-11,1.2501516127061066e-20,2.9238166689472672e-15,1.8863071370323364e-10,2.2084226219870811e-15,5.0195676247859795e-07,3.5573479257414899e-12
3.2184394142240737e-06,0.3629720886108456,154.0,0.0,0.0,0.0,0.90494800992301649,1.0,18.969679076313056,0.0048074438422725423,0.0068032021895920516,0.0016291275347157723,0.0036127401678455093,1.0598735227466912e-08,2.4830582277769109e-10,0.00050495833314718975,3.7052820637087798e-14,0.00043590699277035834,7.1637885882386388e-05,1.2557629058937121e-10,0.026710956516767439,1.5350982292497581e-12,1.1176903555507261e-07,0.00025077678021836401,0.00040719029659108344,2.7097832288959091e-07,1.9624935099771881e-07,0.025907921224805057,1.327504042769751e-06,5.288973844932502e-06,5.500415517273541e-06,0.024116858399533422,0.00037318591401816611,0.0020782303442454988,8.1289622537259274e-12,9.3161110476281377e-09,1.0489440671212083e-08,0.00013170964895408175,8.3164743356794045e-08,2.4652760289105377e-09,2.3541609120053865e-11,1.212751383237868e-06,1.3393683853473292e-07,3.2892782605740824e-06,5.8301269454498746e-06,1.6292085107796086e-07,4.1943825959386404e-05,1.9644943498391726e-06,1.6258744746730881e-05,3.3764181576575997e-14,9.1562553712826802e-06,6.3280676428592215e-06,3.5157750527811908e-08,7.8024307342880075e-08,1.4926010306685269e-12,7.8092516089651396e-12,5.435168354862605e-08,3.6976991199632812e-15,7.930053509216804e-12,4.6408569564732809e-13,8.1609579149035158e-09,2.1467817617049347e-11,1.8054972733585478e-11,4.6773632816004698e-11,4.0429853624640211e-15,1.0048438252162912e-16,2.0294236603091973e-11,1.2947774216253108e-20,3.0281861577529919e-15,1.9382938501001154e-10,2.2646977766275103e-15,5.2130013609601326e-07,3.6944336593266861e-12
3.2538181972538976e-06,0.36297151213813544,154.0,0.0,0.0,0.0,0.90399792786505961,1.0,18.969366147877235,0.0048320697521394189,0.0067971783396350328,0.0016270238573796111,0.0036080244483212049,1.0589192823899916e-08,2.4805931351975721e-10,0.00051022301013244162,3.7013919810548717e-14,0.00044047459874231197,7.1573387906721813e-05,1.2541237549039702e-10,0.027026222494568736,1.5337161276949642e-12,1.1162473997624737e-07,0.00025218215559693962,0.00041182782654880019,2.7249284832592656e-07,1.9734620972802176e-07,0.026229046892301339,1.3462898837982891e-06,5.4290486102975288e-06,5.6491725050578758e-06,0.02440325097971964,0.00037324207868677354,0.0021077956039801246,8.2295917861131502e-12,9.4139851962605574e-09,1.0599083566279355e-08,0.0001343238973644121,8.4195812020716058e-08,2.5143570020956404e-09,2.3821180121286379e-11,1.2281670943642752e-06,1.3553140788285102e-07,3.3385495068079167e-06,5.9174500417625982e-06,1.6552613588530103e-07,4.3013755099963489e-05,1.9963255910327158e-06,1.6724963048239196e-05,3.4304108229552687e-14,9.4187155791687603e-06,6.5111859495036231e-06,3.6042013765455899e-08,7.998588754964848e-08,1.5301419098657004e-12,8.0080237718487979e-12,5.5735315388909375e-08,3.7917700387850292e-15,8.1241564909160095e-12,4.7544516345149347e-13,8.4495055060359112e-09,2.2226525648695239e-11,1.8693065248219257e-11,4.8426684091877606e-11,4.1446285597694577e-15,1.0403565332952781e-16,2.1010782106069631e-11,1.3404932057166614e-20,3.1351048474653595e-15,1.9908704254228965e-10,2.3216337044751806e-15,5.4112527792507591e-07,3.8349336654722318e-12
3.2891969802837216e-06,0.36297093690913185,154.0,0.0,0.0,0.0,0.90305010786950701,1.0,18.969053841769778,0.0048563008156701469,0.0067910917953904271,0.0016249412504839027,0.0036033557354065841,1.0579553308801077e-08,2.4781340717189181e-10,0.00051548188896253556,3.6975111607671591e-14,0.00044503766980913797,7.1508233539255582e-05,1.25250094334293e-10,0.027340876975700951,1.5323199619575132e-12,1.1148189069633913e-07,0.00025356390506549932,0.00041645939568351465,2.7398180723246106e-07,1.9842455252463325e-07,0.026549576772593134,1.3648961703004417e-06,5.5705382550908111e-06,5.7995720857367863e-06,0.024688981865667797,0.00037329573329306434,0.0021373366676004412,8.3300316397399707e-12,9.511762138923483e-09,1.0708605675316962e-08,0.00013695009876631462,8.5224967783362086e-08,2.5636636755652751e-09,2.4100105217447878e-11,1.2435674271820623e-06,1.3712230509050788e-07,3.387815127722965e-06,6.004761485933263e-06,1.6813136918536263e-07,4.4096499512558824e-05,2.0281559409651938e-06,1.7197656719684558e-05,3.4844024207729841e-14,9.6848209320272695e-06,6.6969925306529872e-06,3.6936522853854039e-08,8.1970157995874172e-08,1.5681177709197395e-12,8.2091563125747811e-12,5.7135382256270101e-08,3.886958746578927e-15,8.3206153094288087e-12,4.8694250303429263e-13,8.7450278452283306e-09,2.3003558614509605e-11,1.934656949369342e-11,5.011966104874909e-11,4.2474474971430673e-15,1.0767269697873705e-16,2.174461561804668e-11,1.3873119691478614e-20,3.2446031518299472e-15,2.0440300601197822e-10,2.3792282288142199e-15,5.6143741369816661e-07,3.9788849787365717e-12
