Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429)
8.306771701344897e-10,0.9836420361204976,154.0,0.0,0.0,0.0,0.99682010145818201,1.0,18.999973490267582,0.00016952603404709284,0.00047650125923054664,0.0004486360184021834,2.5913673304939395e-05,7.1024727228276555e-11,1.1712941898193247e-06,0.00076914957968520241,4.9904994547146018e-09,0.0012850386425393968,4.5610218781656163e-07,2.6793585331560389e-13,9.2163912503046845e-07,3.2930153544259338e-15,5.0400301014985207e-07,1.8970362804156214e-06,1.8974825961050241e-06,2.7566109166955281e-10,1.657605145979676e-10,6.6914228747090159e-08,1.3096133141487283e-14,1.2810246161958395e-14,1.282830547973149e-14,6.821207599123661e-10,1.3875924046753363e-07,2.7151717897386131e-12,5.4294002837349683e-17,6.9133475492410723e-08,4.0973918268710066e-08,4.8164901234847221e-12,2.7969025493518525e-12,1.2364228460330547e-16,5.5081692343873694e-17,1.1666985021812462e-13,1.0598063162771754e-13,1.0422746172677084e-14,2.5540805290566206e-16,2.1823809476683256e-16,2.7470474419431401e-16,3.2311571949457108e-18,2.7676938487681345e-21,1.3134229597295971e-22,1.1459841001220822e-19,7.3499925349807187e-19,2.223669169788438e-14,1.2344543235096443e-15,1.4151218279933492e-17,8.3908632940161487e-17,2.2740742252542721e-13,5.9892636643944693e-16,1.3064340478833958e-11,3.5263907425500372e-13,3.1378066597685078e-11
8.614401413942246e-10,0.9836420313960913,154.0,0.0,0.0,0.0,0.99670256779814448,1.0,18.999972480063466,0.0001757859603475579,0.00049408690929790837,0.000465075002834223,2.6896519532087738e-05,7.3645946759143597e-11,1.1711698688048618e-06,0.00079759401270094782,4.9899110316422774e-09,0.0013325826118172237,4.7295057434872836e-07,2.7809804627564517e-13,9.9076645436436708e-07,3.4146591383122415e-15,5.2498929732597437e-07,2.0562907050038504e-06,2.0567748953028867e-06,2.9880619531185353e-10,1.7968540849190887e-10,7.1990947517690754e-08,1.5975097792639846e-14,1.5655183911717139e-14,1.5678132945030804e-14,7.6023377655653495e-10,1.4915049710055283e-07,3.1341270052513254e-12,5.7963963364567576e-17,7.3260127911622644e-08,4.340746764278819e-08,5.6039303062175403e-12,3.0435067597597776e-12,1.480974754241529e-16,6.1404587718640044e-17,1.348490604541789e-13,1.2207715344367241e-13,1.2446482282433939e-14,3.0898452699850102e-16,2.691962506903163e-16,3.2934488629250215e-16,4.1109906915197329e-18,3.6008131829965111e-21,1.6201088031430915e-22,1.4718936612256486e-19,9.1184566237969762e-19,2.4092565842199745e-14,1.3407256884385683e-15,1.5332576130752941e-17,9.124598348807471e-17,2.4729850290261217e-13,6.2586985095122128e-16,1.3651940521661216e-11,3.6857000275980078e-13,3.4146940850014343e-11
8.922031126539594e-10,0.9836420267116178,154.0,0.0,0.0,0.0,0.99658505043904944,1.0,18.999971470094465,0.00018204458644827942,0.00051166821539939348,0.0004815037576242359,2.7878753974951981e-05,7.6266518546009132e-11,1.1710455650257944e-06,0.00082603448603409243,4.9893226901791471e-09,0.0013801214713712996,4.8979479739596803e-07,2.8825391365822315e-13,1.0623815841152605e-06,3.5362728622245736e-15,5.4596363516342352e-07,2.2220391987752568e-06,2.2225628717440484e-06,3.2289525474530111e-10,1.9417851554269577e-10,7.7255395862114795e-08,1.9339176579384678e-14,1.8986857056542446e-14,1.9015757920248454e-14,8.4406499584504337e-10,1.5991529932848532e-07,3.5997199642763565e-12,6.1753762994070764e-17,7.74459345365069e-08,4.587495321854489e-08,6.4843387275393801e-12,3.3010185777760052e-12,1.7619255910576243e-16,6.8192415571940391e-17,1.550681454855905e-13,1.3990428797048832e-13,1.4768930895135306e-14,3.7114261017365774e-16,3.2952847163414635e-16,3.9233985847557014e-16,5.1840495630540766e-18,4.6397555521771472e-21,1.9832121439162406e-22,1.8737226093275619e-19,1.1225720387773488e-18,2.6035214893341899e-14,1.4521213998071801e-15,1.6569184073353807e-17,9.8898880644263041e-17,2.6804450371722139e-13,6.5282781906480125e-16,1.4239848532865894e-11,3.8450950810692209e-13,3.7037537300000742e-11
9.229660839136943e-10,0.9836420220670532,154.0,0.0,0.0,0.0,0.99646754937893323,1.0,18.999970460360288,0.00018830191256825296,0.00052924517807762081,0.00049792228727892551,2.8860376903226939e-05,7.8886442669625841e-11,1.1709212784832501e-06,0.00085447100220499062,4.9887344303151815e-09,0.0014276552252540965,5.066348574773276e-07,2.9840345825186245e-13,1.136483311762347e-06,3.6578565299104032e-15,5.6692573538110638e-07,2.3942780078170413e-06,2.394842778033409e-06,3.4792772422398899e-10,2.0923950734105419e-10,8.2707793603098793e-08,2.3246825413109949e-14,2.2865426192605172e-14,2.2901518867037403e-14,9.3381308711934043e-10,1.7105347789765007e-07,4.115277116670877e-12,6.5663542131077297e-17,8.1687543175218235e-08,4.8374399434675271e-08,7.4647489609252584e-12,3.5694558699953138e-12,2.0830070783532633e-16,7.5461526770944261e-17,1.7747338157988485e-13,1.5957578867841093e-13,1.742118824219511e-14,4.4285777671576484e-16,4.005243030502267e-16,4.6461093874628821e-16,6.4832206147154197e-18,5.9250441773548982e-21,2.4104941709710031e-22,2.365530759023927e-19,1.3721240188899531e-18,2.8065702491736614e-14,1.5687073032147355e-15,1.7861719582667729e-17,1.0686700964016669e-16,2.8964449271258857e-13,6.7979684738353573e-16,1.4827989853904212e-11,4.0045552431491127e-13,4.0049902238106694e-11
9.537290551734292e-10,0.9836420174623726,154.0,0.0,0.0,0.0,0.99635006461583131,1.0,18.999969450860629,0.00019455793892644231,0.00054681779787530175,0.00051433059630339047,2.9841388586488271e-05,8.1505719210760452e-11,1.170797009175704e-06,0.00088290356362028411,4.9881462520411865e-09,0.0014751838773298296,5.2347075511194552e-07,3.085466828438553e-13,1.2130704352004648e-06,3.7794101451178594e-15,5.8787538737188472e-07,2.5730033021777716e-06,2.5736107909997803e-06,3.7390304693601084e-10,2.2486804878986601e-10,8.8348360507876072e-08,2.7760896545323201e-14,2.7355815947292292e-14,2.7400539809454548e-14,1.0296764129475091e-09,1.8256486348473128e-07,4.6842378065309938e-12,6.9693441145315188e-17,8.5981789847334171e-08,5.0903944337403728e-08,8.552446961408657e-12,3.8488355384335761e-12,2.448166664414464e-16,8.3228258053360143e-17,2.0221600382087083e-13,1.8120827957694366e-13,2.0436308768740855e-14,5.2517329471740094e-16,4.8359396574757223e-16,5.4714446935971576e-16,8.0454435256946849e-18,7.5032796696835314e-21,2.9104423731787799e-22,2.9633551962975266e-19,1.6659580589968008e-18,3.0185051726291421e-14,1.6905467617814935e-15,1.921083430662683e-17,1.1515003328110101e-16,3.1209747925887894e-13,7.0677414158629336e-16,1.5416303547440755e-11,4.1640636510067777e-13,4.3184067959276699e-11
9.84492026433164e-10,0.9836420128975527,154.0,0.0,0.0,0.0,0.99623259614777937,1.0,18.999968441595186,0.0002008126657417792,0.00056438607533523897,0.00053072868920113925,3.0821789294209678e-05,8.4124348250193267e-11,1.1706727571017151e-06,0.00091133217257943571,4.9875581553470199e-09,0.0015227074312850189,5.4030249081904726e-07,3.1868359022044013e-13,1.292141752739988e-06,3.9009337115957041e-15,6.0881243800901149e-07,2.7582111960238779e-06,2.7588630318576283e-06,4.0082065793677975e-10,2.4106379987681385e-10,9.4177316287904307e-08,3.2948777506996152e-14,3.2527893260796647e-14,3.2582910286252346e-14,1.1318530294372343e-09,1.9444928669728846e-07,5.3101541047975739e-12,7.3843600370847752e-17,9.0325688218788217e-08,5.3461833048780325e-08,9.7549706170656314e-12,4.1391737053594318e-12,2.8615701116725213e-16,9.1508931831108656e-17,2.2945219622909079e-13,2.0492119455066361e-13,2.3849349784848955e-14,6.1920199803048531e-16,5.8027447416258297e-16,6.4099404324186338e-16,9.9120248170965789e-18,9.4277829674428979e-21,3.4923073634991814e-22,3.6854055637427709e-19,2.0100735597448841e-18,3.2394246317016667e-14,1.817700723463567e-15,2.0617154819030717e-17,1.2374759840892778e-16,3.3540243190107682e-13,7.3375742123078619e-16,1.6004739884649275e-11,4.3236065434714589e-13,4.6440055326474361e-11
9.999999999999999e-10,0.9836420083725687,154.0,0.0,0.0,0.0,0.99617338509647035,1.0,18.999967932901377,0.00020396525406112624,0.0005732408033575074,0.00053899128788216109,3.1315789208294962e-05,8.5444184316919869e-11,1.1706101267113926e-06,0.00092566186905529923,4.9872617198514423e-09,0.001546662678913388,5.487859879199802e-07,3.2379132967195698e-13,1.3329439564748441e-06,3.9621837717113037e-15,6.1936223642575197e-07,2.8540331038050261e-06,2.8547079151531791e-06,4.1474720040815235e-10,2.4944319936592709e-10,9.7187252593818069e-08,3.5842120295546434e-14,3.5417163540473069e-14,3.5478076864991482e-14,1.1858175429741547e-09,2.0058173587580939e-07,5.6484341214186775e-12,7.5981381638358493e-17,9.2533423870380336e-08,5.476151318065091e-08,1.0407164692145968e-11,4.2896960811244149e-12,3.0896412341532989e-16,9.588332353253094e-17,2.441784364229878e-13,2.1770244229286086e-13,2.5732423448538435e-14,6.7141554768705675e-16,6.3469547266820375e-16,6.9294745223805076e-16,1.0982741565050359e-17,1.0548132084091888e-20,3.819836791883137e-22,4.1029125770524543e-19,2.2046661790771389e-18,3.3542290020531745e-14,1.8838339929483634e-15,2.134797682547088e-17,1.2820086565568717e-16,3.4747339435331282e-13,7.4736167463908812e-16,1.6301410879877424e-11,4.4040434188468516e-13,4.8127625629688409e-11
1.0152549976928989e-09,0.9836420083725687,154.0,0.0,0.0,0.0,0.99611514397281342,1.0,18.999967432563668,0.0002070660932331634,0.00058195001100032763,0.00054711657047409532,3.180157929577967e-05,8.6742329868718879e-11,1.1705485222602209e-06,0.00093975683128088498,4.9869701402228375e-09,0.0015702258906384555,5.5713006511794948e-07,3.2881418316697419e-13,1.373696063106725e-06,4.0224272330933523e-15,6.2973677680506287e-07,2.9498977624531627e-06,2.9505955810245865e-06,4.2867998630480255e-10,2.5782641697714316e-10,1.0019488059863101e-07,3.8882527961677175e-14,3.8456645219638874e-14,3.8523864916645335e-14,1.2405406865482004e-09,2.0670657807417868e-07,5.9966906419588524e-12,7.8114160105924117e-17,9.4716419634123894e-08,5.6046411613228957e-08,1.1080109304709523e-11,4.440485862030072e-12,3.3276039022335476e-16,1.0031985599813466e-16,2.5934308189321744e-13,2.3083671783860603e-13,2.7697414986623402e-14,7.2612801351438272e-16,6.9223578257858578e-16,7.4728268731774246e-16,1.2128961155106127e-17,1.1759279289001832e-20,4.1661398713504286e-22,4.5522708822768517e-19,2.4110457488349439e-18,3.4694231828856977e-14,1.9502277914262658e-15,2.208128339236715e-17,1.3265934107120181e-16,3.5955829237616333e-13,7.6074482596732809e-16,1.6593258299525949e-11,4.483172694942457e-13,4.981787585776105e-11
1.0460179689526338e-09,0.9836420038873951,154.0,0.0,0.0,0.0,0.99599770808896848,1.0,18.999966423765763,0.00021331822161946279,0.00059950960541355471,0.00056349424462262055,3.2780758860497533e-05,8.935966414714552e-11,1.170424304649891e-06,0.0009681775418278523,4.9863822066588761e-09,0.0016177392587506123,5.7395347852805764e-07,3.389384644678926e-13,1.4577321654418172e-06,4.1438907133608672e-15,6.5064832444710647e-07,3.1480590449380912e-06,3.148804489567963e-06,4.5748045680698982e-10,2.7515555386003216e-10,1.0640127303928753e-07,4.5639014523393846e-14,4.522235644981533e-14,4.5303962586472291e-14,1.3559368284039045e-09,2.1933656808592323e-07,6.7476244408487923e-12,8.25052606128474e-17,9.9151323703204774e-08,5.86561211946194e-08,1.2535903448895278e-11,4.7527869901913742e-12,3.8508774752440181e-16,1.0967732374221745e-16,2.920547131122745e-13,2.5907972562285265e-13,3.2019696887432979e-14,8.4720844517973121e-16,8.2128695219606889e-16,8.6720504277801209e-16,1.474727145835887e-17,1.4566623657055109e-20,4.942827860486147e-22,5.5871380362106589e-19,2.8760592962139882e-18,3.7085916897305841e-14,2.0881842960107595e-15,2.3603798778195079e-17,1.4188489070114816e-16,3.8456398693108771e-13,7.8773483819948316e-16,1.718182570194802e-11,4.6427529485724257e-13,5.3317533447372757e-11
1.0767809402123686e-09,0.983641999442007,154.0,0.0,0.0,0.0,0.99588028849428001,1.0,18.999965415201171,0.00021956905111951316,0.0006170648591179986,0.00057986171614553674,3.3759328257564021e-05,9.1976351166295494e-11,1.1703001042693753e-06,0.00099659430623381365,4.985794354645269e-09,0.0016652475388325315,5.9077273156886658e-07,3.4905643690661109e-13,1.5442488593016376e-06,4.2653241561489488e-15,6.7154702418787832e-07,3.3526910659181513e-06,3.353485787799641e-06,4.8722149114908169e-10,2.9305086244424033e-10,1.1279671315270676e-07,5.3300043559008871e-14,5.2910786066043482e-14,5.3009265251090399e-14,1.478238593602983e-09,2.3233908713502716e-07,7.5668447495415259e-12,8.701704211785821e-17,1.0362788941231522e-07,6.1289492604402012e-08,1.4130644083663106e-11,5.0760916608351768e-12,4.4362253058706613e-16,1.1959761336071817e-16,3.2775806154867379e-13,2.8977772870637191e-13,3.6857518184252303e-14,9.8377501622170128e-16,9.6938233345227104e-16,1.0020295422823524e-15,1.7823337405847084e-17,1.7927568840643136e-20,5.8341337386650283e-22,6.8160221340065256e-19,3.4129426459788875e-18,3.9570174456051226e-14,2.2316243675510612e-15,2.5185256988869329e-17,1.5142387346966619e-16,4.1041843538194067e-13,8.1472621955948993e-16,1.7770415092065413e-11,4.8023398328366356e-13,5.693902577936921e-11
1.1075439114721035e-09,0.9836419950363802,154.0,0.0,0.0,0.0,0.9957628851867828,1.0,18.999964406869601,0.00022581858195211852,0.00063461577265683028,0.00059621898954013476,3.4737287756083057e-05,9.4592391007004924e-11,1.1701759211173133e-06,0.0010250071264276584,4.9852065841721762e-09,0.0017127507339542126,6.0758782475996039e-07,3.5916810326554496e-13,1.6332449446576873e-06,4.3867275652089502e-15,6.9243283577210105e-07,3.5637898328615884e-06,3.564635491339771e-06,5.1790250885779422e-10,3.1151199333120162e-10,1.1938142042516135e-07,6.1952491984569322e-14,6.1613344172095074e-14,6.1731516350146008e-14,1.6076428155301548e-09,2.4571396555625663e-07,8.4583528743426053e-12,9.1649644811031425e-17,1.0814374673532845e-07,6.3945141145052463e-08,1.5872872416566634e-11,5.4104141133235893e-12,5.088708833790824e-16,1.3009698808022269e-16,3.6662900839211355e-13,3.2306081626656778e-13,4.2254372077228497e-14,1.1372356696654379e-15,1.138627758653765e-15,1.1531005840833894e-15,2.1419251996243041e-17,2.1929576690909847e-20,6.8527316294022294e-22,8.2680089952116323e-19,4.0302030536648743e-18,4.214784296000944e-14,2.3806000095321862e-15,2.6826192076369378e-17,1.6127591492269506e-16,4.3712055822395806e-13,8.4171795934652663e-16,1.8359004435629915e-11,4.9619272503098735e-13,6.06823454750671e-11
1.1383068827318383e-09,0.9836419906704887,154.0,0.0,0.0,0.0,0.9956454981645122,1.0,18.999963398770745,0.00023206681433605072,0.00065216234657331179,0.00061256606930217342,3.5714637625068709e-05,9.7207783750123762e-11,1.1700517551922848e-06,0.0010534160042585483,4.9846188952297691e-09,0.0017602488470525248,6.2439875862101274e-07,3.6927346632617964e-13,1.7247192218964954e-06,4.5081009442928618e-15,7.1330573118427609e-07,3.7813513425089277e-06,3.782249605361807e-06,5.4952292789837085e-10,3.3053859617821882e-10,1.261556142862189e-07,7.1688436078506768e-14,7.142726791426337e-14,7.156831883622711e-14,1.744346022666788e-09,2.5946103361688622e-07,9.4262620128771477e-12,9.640320884618353e-17,1.1269665871841557e-07,6.6621761751682732e-08,1.777137939464001e-11,5.7557683185827098e-12,5.81361824977948e-16,1.4119169588001625e-16,4.0884833453434866e-13,3.5906160066688761e-13,4.8255961564715611e-14,1.309076128507734e-15,1.3312867398330364e-15,1.3218407030644486e-15,2.5603175767378686e-17,2.6670673726534131e-20,8.0122446751726757e-22,9.9755099800683953e-19,4.7370623148187881e-18,4.4819727596033415e-14,2.5351611714988812e-15,2.8527116903311515e-17,1.7144064203480403e-16,4.6466928214987524e-13,8.687092327897428e-16,1.894757575362565e-11,5.121510225745591e-13,6.4547481021837477e-11
1.1690698539915732e-09,0.9836419863443083,154.0,0.0,0.0,0.0,0.99552812742550278,1.0,18.999962390904308,0.00023831374849004987,0.00066970458141079681,0.00062890295992588355,3.6691378133446536e-05,9.9822529476515813e-11,1.1699276064928391e-06,0.0010818209415005004,4.9840312878082058e-09,0.0018077418809386778,6.4120553367178496e-07,3.7937252886908614e-13,1.8186704918195159e-06,4.6294442971533171e-15,7.3416569147685186e-07,4.0053715840380285e-06,4.0063241277588374e-06,5.8208216513518152e-10,3.5013031997681148e-10,1.3311951410860945e-07,8.260527834323312e-14,8.2455797092204602e-14,8.2623312821372402e-14,1.8885444389010741e-09,2.7358012151692849e-07,1.0474797087274711e-11,1.0127787434078806e-16,1.1728451400972633e-07,6.9318124413396771e-08,1.9835205271994098e-11,6.1121680300994698e-12,6.6164741495825554e-16,1.52897969319308e-16,4.5460171075480817e-13,3.9791516330433128e-13,5.4910237740457995e-14,1.5008614164145399e-15,1.549786666658435e-15,1.5097527386955274e-15,3.044970023976144e-17,3.2260351680569708e-20,9.3272823409451274e-22,1.1974529337569249e-18,5.5434931677592797e-18,4.7586601473779423e-14,2.6953558211360288e-15,3.0288523901349629e-17,1.8191768481058289e-16,4.9306354433608084e-13,8.9569936698486481e-16,1.9536114379277976e-11,5.2810847004726324e-13,6.8534417531138622e-11
1.199832825251308e-09,0.9836419820578131,154.0,0.0,0.0,0.0,0.99541077296778957,1.0,18.999961383269984,0.00024455938463282395,0.0006872424777127305,0.00064522966590397626,3.7667509550050175e-05,1.0243662826705874e-10,1.1698034750174919e-06,0.0011102219398567022,4.983443761897648e-09,0.0018552298383052697,6.5800815043212838e-07,3.8946529367388471e-13,1.9150975556430278e-06,4.7507576275435908e-15,7.5501270431182777e-07,4.2358465415169869e-06,4.2368550515975764e-06,6.1557963668869065e-10,3.7028681326843459e-10,1.4027333920810346e-07,9.4805872441048864e-14,9.4808349326690856e-14,9.5006352840710566e-14,2.0404339838378237e-09,2.8807105938935096e-07,1.1608294577450819e-11,1.062737813758975e-16,1.2190531980743831e-07,7.2033069857264952e-08,2.2073639178702773e-11,6.4796268253950443e-12,7.5030290635647872e-16,1.6523202536812636e-16,5.0407968791702921e-13,4.3975900147130179e-13,6.2267437118681974e-14,1.7142373399982891e-15,1.7967249995808597e-15,1.7184219999117563e-15,3.6040218152056154e-17,3.88205136914433e-20,1.0813477689056349e-21,1.4304944240393851e-18,6.4602563539737281e-18,5.0449206791722842e-14,2.861230015126851e-15,3.2110885813768418e-17,1.927066775305807e-16,5.2230229576083943e-13,9.2268781291941941e-16,2.0124608347869322e-11,5.4406473635428156e-13,7.2643137361055745e-11
1.230595796511043e-09,0.9836419778109785,154.0,0.0,0.0,0.0,0.99529343478940679,1.0,18.999960375867481,0.0002508037229830491,0.00070477603602265009,0.00066154619172764629,3.8643032143620172e-05,1.0505008020264407e-10,1.1696793607647243e-06,0.0011386190009635812,4.9828563174882554e-09,0.0019027127217329457,6.7480660942198337e-07,3.9955176351923283e-13,2.0139992149980284e-06,4.872040939217607e-15,7.7584676213439889e-07,4.4727721957261239e-06,4.4738383669412991e-06,6.5001475820060457e-10,3.9100772430471274e-10,1.4761730884339753e-07,1.0839864622350573e-13,1.0860069478098277e-13,1.088336847297925e-13,2.2002102731079549e-09,3.02933677300284e-07,1.2831202354485507e-11,1.1139106999607039e-16,1.2655719520302123e-07,7.4765505480034549e-08,2.4496218690700265e-11,6.8581581395961311e-12,8.4792688694604691e-16,1.7821006524182578e-16,5.5747768717590407e-13,4.84732976213168e-13,7.0380118009558246e-14,1.9509319335687136e-15,2.0748754538842402e-15,1.9495184269129897e-15,4.2463300083611714e-17,4.6486466853280708e-20,1.248752459934621e-21,1.7010797685469448e-18,7.4989383217306364e-18,5.3408255975711094e-14,3.0328279685740345e-15,3.3994656420601813e-17,2.0380725970312209e-16,5.5238450372206536e-13,9.4967412257841372e-16,2.0713047897371431e-11,5.6001955135440123e-13,7.6873620625782332e-11
