Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011)
1.1861546756929938e-09,0.38899458531685993,154.0,0.0,0.0,0.0,0.98638604227544269,1.0,18.99970569384946,0.0003813059443483908,0.0028226351180459385,0.0025108088201928366,0.00028458181183628657,9.3126560625988964e-10,2.7837539090738891e-06,0.0026970014241194276,1.7109544644289178e-08,0.0048481075412642053,5.9278809620843253e-06,2.6197296187105463e-12,2.4925547783097012e-05,3.8629768129545974e-14,4.0702256460986172e-06,2.9024528300872662e-05,2.9041362151832572e-05,9.632283916590612e-09,5.6808645050150599e-09,1.9363698503272833e-06,1.0799302114588807e-11,1.1252437002802486e-11,1.1294298085924685e-11,1.5151456106094782e-07,3.6271779067676447e-06,1.444670308585818e-09,4.3052754865899188e-15,4.2769552532039335e-07,2.3447347128081133e-07,1.4539395669627222e-09,1.2441291938474559e-10,7.0896939602010423e-14,1.9555298373620531e-14,7.3017113333792378e-11,6.2662534479269399e-11,9.7802661403066897e-12,5.4113876175074041e-13
1.2214406630773227e-09,0.38899457040274926,154.0,0.0,0.0,0.0,0.9859844277957891,1.0,18.999696915977378,0.00039254385393146821,0.0029053528071976515,0.0025833476910343601,0.00029295392378212614,9.5855606122943945e-10,2.7826883144170818e-06,0.0027766329209279405,1.7102578354899889e-08,0.0049914225457048699,6.1016949470075343e-06,2.696799441779427e-12,2.6414631148706762e-05,3.9762448425370562e-14,4.1963959730496716e-06,3.0874581398602503e-05,3.0892588476999913e-05,1.0246310356027235e-08,6.0431113640065747e-09,2.0573471019416997e-06,1.2560786729749263e-11,1.3132830283088675e-11,1.3183221762999195e-11,1.6532190581708488e-07,3.8441261502734192e-06,1.6224553115354029e-09,4.5568247334937771e-15,4.4539955602737678e-07,2.4411532892886293e-07,1.6398214889101015e-09,1.3295191524364666e-10,8.1510916029891994e-14,2.1344197025028814e-14,8.206709673357273e-11,7.0125068270154193e-11,1.1277068997328397e-11,6.2786498757200991e-13
1.2567266504616516e-09,0.38899455564220925,154.0,0.0,0.0,0.0,0.98558300755159256,1.0,18.999688144513719,0.00040377571746020701,0.0029879985023152215,0.0026557713984537343,0.00030131272881493709,9.8582274020861228e-10,2.7816232372436351e-06,0.002856228400423435,1.7095615434653352e-08,0.0051346825876119684,6.2753575033100079e-06,2.7737467675096321e-12,2.7946045655004479e-05,4.0894141917889319e-14,4.3223662757732353e-06,3.2781050213073042e-05,3.280027891283964e-05,1.0879062376305407e-08,6.4164087963723264e-09,2.1822226961482771e-06,1.4541700895227433e-11,1.525612450659471e-11,1.531644761041538e-11,1.7993328976703761e-07,4.0672738589499473e-06,1.8160816274243474e-09,4.815969312939979e-15,4.63174718260961e-07,2.5379307589179587e-07,1.8429067390159853e-09,1.4179441560065093e-10,9.3308872419183239e-14,2.3238010704927518e-14,9.1929123454270691e-11,7.8213824263652296e-11,1.2948705920379839e-11,7.2521510983656276e-13
1.2920126378459805e-09,0.38899454103496645,154.0,0.0,0.0,0.0,0.98518178147987923,1.0,18.999679379432827,0.00041500153793774434,0.0030705722258584107,0.0027280800442402121,0.00030965823874254904,1.0130656506323303e-09,2.7805586773934388e-06,0.0029357878834030209,1.7088655882457272e-08,0.0052778877002791925,6.4488686783423253e-06,2.8505717045986296e-12,2.9519719366941456e-05,4.202484891566818e-14,4.44813672705834e-06,3.4743844097533233e-05,3.476434391136846e-05,1.1530509865191007e-08,6.800739032096667e-09,2.3110161929665602e-06,1.6761316948192815e-11,1.7644996330235224e-11,1.7716830278663771e-11,1.9537031636603334e-07,4.2966123198459572e-06,2.0264513846479569e-09,5.0827473725352488e-15,4.8101438943501e-07,2.6350320899391263e-07,2.0642122714716447e-09,1.5094198480982805e-10,1.0637935028527157e-13,2.5239613908428617e-14,1.0264977460692721e-10,8.6960056200587391e-11,1.4809559961268747e-11,8.3410791010164946e-13
1.3272986252303093e-09,0.388994526580748,154.0,0.0,0.0,0.0,0.98478074951759764,1.0,18.999670620709153,0.00042622131836610839,0.0031530740003363777,0.0028002737301972666,0.00031799046537427713,1.040284799951741e-09,2.7794946347059025e-06,0.0030153113903540808,1.7081699697218022e-08,0.0054210379164309937,6.6222285195584062e-06,2.9272743617575557e-12,3.1135580431686485e-05,4.315456972794645e-14,4.5737075011100702e-06,3.6762872447829182e-05,3.6784694002262849e-05,1.2200622724631417e-08,7.1960843095316791e-09,2.4437471106804957e-06,1.9239914112801837e-11,2.0323468594430376e-11,2.0408586946098949e-11,2.1165449663889416e-07,4.5321327987621365e-06,2.2544903491927448e-09,5.3571969784136221e-15,4.9891250788155542e-07,2.7324252877863773e-07,2.3047826459220583e-09,1.6039618319890815e-10,1.2081429936705923e-13,2.735187119567198e-14,1.1427686430071523e-10,9.6395499892843157e-11,1.6874716430440542e-11,9.5550957684600863e-13
1.3625846126146382e-09,0.3889945122792809,154.0,0.0,0.0,0.0,0.98437991160161753,1.0,18.999661868317222,0.00043743506174621802,0.003235503848307585,0.002872352558142346,0.00032630942052089149,1.0674801956341901e-09,2.7784311090199739e-06,0.0030947989414806011,1.7074746877840585e-08,0.0055641332682700691,6.7954370745153389e-06,3.0038548477109468e-12,3.2793557078578026e-05,4.4283304664635766e-14,4.6990787728114789e-06,3.8838044703106285e-05,3.8861239793607008e-05,1.2889370870988792e-08,7.6024268755354597e-09,2.5804349258554307e-06,2.1998794649073799e-11,2.33169462624181e-11,2.3417334212319612e-11,2.2880724940018241e-07,4.7738265403777259e-06,2.5011478165068481e-09,5.6393561152696951e-15,5.1686352535705225e-07,2.8300811318711405e-07,2.5656898948831675e-09,1.7015856725417817e-10,1.3670907605186834e-13,2.9577637156766157e-14,1.2685943440078623e-10,1.0655235677581515e-10,1.9159973302891179e-11,1.090434472178085e-12
1.397870599998967e-09,0.3889944981302927,154.0,0.0,0.0,0.0,0.98397926766873223,1.0,18.999653122231635,0.00044864277107788141,0.0033178617923797036,0.0029443166299066201,0.00033461511599458961,1.0946518451631866e-09,2.7773681001741701e-06,0.0031742505567272164,1.7067797423228634e-08,0.0057071737875207928,6.968494390873161e-06,3.0803132711964734e-12,3.449357761907619e-05,4.5411054036318656e-14,4.8242507175626759e-06,4.0969270345937091e-05,4.0993891972064154e-05,1.3596724235082408e-08,8.0197489854972518e-09,2.7210990733551812e-06,2.5060299401872614e-11,2.6652252117068734e-11,2.6770124774025866e-11,2.4684990147404927e-07,5.0216847683770198e-06,2.7673965034447869e-09,5.9292626863920247e-15,5.348623635744406e-07,2.9279729352054902e-07,2.8480333914668854e-09,1.8023068975531902e-10,1.5416244049073422e-13,3.1919756378238891e-14,1.4044774929853807e-10,1.1746327786406961e-10,2.1681851259819048e-11,1.2399458721693692e-12
1.433156587383296e-09,0.3889944841335116,154.0,0.0,0.0,0.0,0.98357881765565669,1.0,18.99964438242711,0.00045984444935979568,0.0034001478552095205,0.0030161660473347349,0.00034290756360896992,1.1217997560383774e-09,2.7763056080065853e-06,0.0032536662558011599,1.7060851332284486e-08,0.0058501595054689806,7.1414005163946891e-06,3.1566497409647047e-12,3.623557044671485e-05,4.6537818154247397e-14,4.9492235112646896e-06,4.3156458902305985e-05,4.3182561302903199e-05,1.4322652762183531e-08,8.4480329033343943e-09,2.8657589463591836e-06,2.8447822764451202e-11,3.0357662216115353e-11,3.0495483884101768e-11,2.6580368791378496e-07,5.2756986855757219e-06,3.0542324402879282e-09,6.2269545136966865e-15,5.5290437442359315e-07,3.0260763249039054e-07,3.1529397174188376e-09,1.9061409987412391e-10,1.7327655252257214e-13,3.4381063410960924e-14,1.5509329069429128e-10,1.291613481007583e-10,2.4457603374815809e-11,1.4051566814492554e-12
1.4684425747676248e-09,0.38899447028866624,154.0,0.0,0.0,0.0,0.98317856149902838,1.0,18.999635648878421,0.00047104009958954645,0.0034823620595028446,0.0030879009122845589,0.00035118677517900174,1.1489239357755108e-09,2.7752436323549123e-06,0.00333304605819232,1.7053908603909099e-08,0.0059930904529982799,7.3141554989453027e-06,3.2328643657788302e-12,3.8019464037053476e-05,4.7663597330342671e-14,5.0739973301657613e-06,4.5399519941732915e-05,4.5427158630162449e-05,1.5067126412056339e-08,8.8872609015166432e-09,3.0144338963796825e-06,3.2185827071007067e-11,3.4462941106643926e-11,3.462344559458537e-11,2.8568975222106915e-07,5.5358594740472102e-06,3.3626748628420376e-09,6.5324693377608968e-15,5.7098530356004121e-07,3.1243690417077344e-07,3.4815625314682684e-09,2.0131034324995203e-10,1.9415696651928419e-13,3.6964382739505956e-14,1.7084875239235305e-10,1.4168007109118161e-10,2.7505224453537924e-11,1.587230122708101e-12
1.5037285621519537e-09,0.3889944565954847,154.0,0.0,0.0,0.0,0.98277849913540782,1.0,18.999626921560449,0.00048222972476360648,0.0035645044280144134,0.0031595213266269431,0.00035945276252099775,1.1760243919064157e-09,2.7741821730564608e-06,0.0034123899831915486,1.7046969237002109e-08,0.0061359666606234792,7.4867593864927876e-06,3.3089572544144074e-12,3.9845186947629024e-05,4.8788391877192474e-14,5.1985723506607919e-06,4.769836307744533e-05,4.7727594876860058e-05,1.5830115159015084e-08,9.3374152611000214e-09,3.1671432332789726e-06,3.629985643202382e-11,3.8999376799417287e-11,3.9185588783920038e-11,3.0652914656492551e-07,5.8021582952486721e-06,3.6937661046132907e-09,6.8458448178567714e-15,5.8910125707183708e-07,3.2228307568547643e-07,3.8350824379849219e-09,2.1232096204849263e-10,2.1691262525280304e-13,3.9672528752911487e-14,1.8776803510844754e-10,1.5505335421115841e-10,3.0843460035548785e-11,1.7873804017369777e-12
1.5390145495362826e-09,0.3889944430536966,154.0,0.0,0.0,0.0,0.98237863050127916,1.0,18.999618200448143,0.00049341332787733536,0.0036465749835478019,0.0032310273922454701,0.00036770553745258565,1.2031011319789597e-09,2.7731212299481691e-06,0.0034916980499074017,1.7040033230461816e-08,0.0062787881585210066,7.6592122271070979e-06,3.3849285156590934e-12,4.1712667817907747e-05,4.9912202108050581e-14,5.3229487492055072e-06,5.0052897966437137e-05,5.0083781045089594e-05,1.6611588991943474e-08,9.7984782717383567e-09,3.3239062252866797e-06,4.0816550025610772e-11,4.3999815503587072e-11,4.4215072968870631e-11,3.2834283200037634e-07,6.0745862901471333e-06,4.0485714890641506e-09,7.1671185319850934e-15,6.072486709659779e-07,3.3214429048030194e-07,4.2147068559400775e-09,2.236474950062552e-10,2.4165585287349229e-13,4.2508305716805835e-14,2.0590624128949647e-10,1.6931549408129969e-10,3.4491815066620754e-11,2.0068733486035784e-12
1.5743005369206115e-09,0.3889944296630314,154.0,0.0,0.0,0.0,0.98197895553304881,1.0,18.999609485516551,0.00050459091192497853,0.0037285737489553225,0.0033024192110362072,0.00037594511179268013,1.2301541635570279e-09,2.7720608028666202e-06,0.0035709702772814076,1.7033100583185185e-08,0.0064215549765568401,7.8315140689601907e-06,3.4607782583123989e-12,4.3621835369236839e-05,5.1035028336835492e-14,5.4471267023343438e-06,5.2463034309425657e-05,5.2495628216011876e-05,1.7411517914280318e-08,1.027043223167478e-08,3.484742099017084e-06,4.5763654857875677e-11,4.9498696122528474e-11,4.9746673901673392e-11,3.5115167868680228e-07,6.353134579345351e-06,4.4281792219504602e-09,7.4963279769092426e-15,6.2542428323910805e-07,3.4201885304552014e-07,4.6216698881733651e-09,2.3529147746326944e-10,2.6850234708087064e-13,4.5474507746868801e-14,2.2531966994573556e-10,1.8450116239855991e-10,3.8470562249526191e-11,2.2470270355449702e-12
1.6095865243049403e-09,0.3889944164232185,154.0,0.0,0.0,0.0,0.98157947416704694,1.0,18.999600776740809,0.00051576247989966668,0.0038105007471379393,0.0033736968849074618,0.00038417149736145534,1.2571834942204906e-09,2.7710008916480494e-06,0.0036502066841020268,1.7026171294067851e-08,0.0065642671443120471,8.0036649603258477e-06,3.5365065911854264e-12,4.5572618404796145e-05,5.2156870878129274e-14,5.5711063866747092e-06,5.492868185081355e-05,5.4963047549850358e-05,1.8229871944006792e-08,1.0753259447734201e-08,3.6496700394864788e-06,5.1170038005222882e-11,5.5532084511601795e-11,5.581681895305361e-11,3.7497646610600139e-07,6.637794263207597e-06,4.8337002837411191e-09,7.833510568189156e-15,6.4362510831411898e-07,3.5190521496295484e-07,5.0572321909674017e-09,2.4725444138748172e-10,2.9757117056158116e-13,4.8573918783592687e-14,2.4606581149515016e-10,2.0064539211656857e-10,4.2800750081227705e-11,2.5092123721492474e-12
1.6448725116892692e-09,0.38899440333398855,154.0,0.0,0.0,0.0,0.98118018633952742,1.0,18.999592074096125,0.00052692803479341529,0.0038923560010451718,0.0034448605157795329,0.00039238470598031649,1.2841891315651696e-09,2.7699414961283599e-06,0.0037294072890173961,1.7019245362004124e-08,0.0067069246911061753,8.1756649495794418e-06,3.6121136231006105e-12,4.7564945809549719e-05,5.3277730047176046e-14,5.6948879789159964e-06,5.7449750378697355e-05,5.7485950285931253e-05,1.9066621113649093e-08,1.1246942235324895e-08,3.8187091901305634e-06,5.7065698351129169e-11,6.213770749853915e-11,6.2463622281637893e-11,3.9983788327995107e-07,6.9285564219853122e-06,5.2662683221216726e-09,8.1787036402153285e-15,6.6184841364077601e-07,3.618019621619997e-07,5.5226808439293067e-09,2.5953791539373315e-10,3.2898474176361238e-13,5.1809312568312095e-14,2.6820334262021211e-10,2.1778356396637706e-10,4.7504210584249962e-11,2.7948536783889429e-12
1.680158499073598e-09,0.38899439039507194,154.0,0.0,0.0,0.0,0.98078109198666841,1.0,18.999583377557801,0.00053808757959712293,0.0039741395336749998,0.0035159102055844701,0.00040058474947187155,1.3111710832028121e-09,2.7688826161431332e-06,0.0038085721105469649,1.7012322785886999e-08,0.0068495276460186468,8.3475140851977766e-06,3.6875994628914574e-12,4.9598746550197308e-05,5.4397606159880846e-14,5.8184716557731942e-06,6.00261497248829e-05,6.0064247742729197e-05,1.9921735470283531e-08,1.1751462918441524e-08,3.9918786528218811e-06,6.3481777829554875e-11,6.935498666707114e-11,6.9726919790205031e-11,4.2575652898827138e-07,7.2254121159426497e-06,5.7270395445831937e-09,8.5319444462429422e-15,6.800916982763263e-07,3.7170780327931505e-07,6.0193292201767325e-09,2.7214342475870765e-10,3.6286882506935895e-13,5.5183452620470752e-14,2.9179212113690052e-10,2.3595139330947057e-10,5.260356673981953e-11,3.1054292360548319e-12
1.715444486457927e-09,0.3889943776061995,154.0,0.0,0.0,0.0,0.98038219104457125,1.0,18.999574687101216,0.00054924111730057204,0.0040558513680737738,0.0035868460562658226,0.00040877163965990403,1.338129356761059e-09,2.7678242515276363e-06,0.0038877011670921308,1.700540356460815e-08,0.0069920760379083586,8.519212415758886e-06,3.7629642194022955e-12,5.1673949675125816e-05,5.5516499532808468e-14,5.9418575939797685e-06,6.2657789764872728e-05,6.2697851317883172e-05,2.0795185075532235e-08,1.2266803829662631e-08,4.1691974878872769e-06,7.0450572186872347e-11,7.7225071904449989e-11,7.7648303869262761e-11,4.5275291198539085e-07,7.5283523854818781e-06,6.2171926110977782e-09,8.8932701584260413e-15,6.9835267327894215e-07,3.8162155902685977e-07,6.548516856827516e-09,2.8507249143243684e-10,3.9935252042403776e-13,5.8699092216095537e-14,3.1689318087599035e-10,2.5518491731512408e-10,5.8122239630141915e-11,3.4424718191231009e-12
1.7507304738422558e-09,0.38899436496710266,154.0,0.0,0.0,0.0,0.97998348344926167,1.0,18.99956600270184,0.00056038865089242664,0.0041374915273361176,0.0036576681697784055,0.00041694538836934493,1.3650639598834127e-09,2.7667664021168294e-06,0.0039667944769459455,1.699848769705793e-08,0.0071345698954315999,8.6907599899418366e-06,3.8382080014880181e-12,5.3790484314360634e-05,5.6634410483182002e-14,6.0650459702982319e-06,6.5344580417837236e-05,6.5386672488194783e-05,2.1686940005553424e-08,1.2792947310144861e-08,4.3506847141253922e-06,7.8005541273985782e-11,8.579087471359563e-11,8.6271157928510269e-11,4.8084745121741354e-07,7.8373682512686728e-06,6.7379285268819977e-09,9.2627178678517183e-15,7.1662924376117741e-07,3.9154215248126723e-07,7.1116093257935683e-09,2.9832663404704264e-10,4.3856825247089135e-13,6.235897436744739e-14,3.4356872657659104e-10,2.7552048245438272e-10,6.4084455297000136e-11,3.8075692035754592e-12
1.7860164612265847e-09,0.38899435247751296,154.0,0.0,0.0,0.0,0.97958496913669035,1.0,18.999557324335235,0.00057153018336023292,0.0042190600346048391,0.003728376648088044,0.00042510600742624518,1.3919749002292126e-09,2.7657090677453788e-06,0.0040458520583019865,1.6991575182125382e-08,0.0072770092470584745,8.8621568565265477e-06,3.913330918013826e-12,5.5948279679517007e-05,5.7751339328881878e-14,6.1880369615232059e-06,6.8086431646594727e-05,6.8130622809633781e-05,2.2596970351034724e-08,1.3329875709619031e-08,4.5363593088241974e-06,8.6181318880060503e-11,9.5097101290589751e-11,9.5640690716741974e-11,5.1006047603868811e-07,8.1524507143572675e-06,7.2904705352496273e-09,9.6403245845744644e-15,7.3491949246292969e-07,4.0146860021474944e-07,7.7099981048793815e-09,3.1190736792357088e-10,4.8065175924028273e-13,6.6165831803820848e-14,3.7188212879191863e-10,2.9699473230311428e-10,7.0515251323701543e-11,4.202364657180362e-12
1.8565884359952427e-09,0.38899432794578365,154.0,0.0,0.0,0.0,0.97878852010318596,1.0,18.999539985602972,0.00059379525686828732,0.0043819821859730143,0.0038694531070154106,0.00044138790389205946,1.4457258233074868e-09,2.7635959434577615e-06,0.0042038601078437515,1.6977760205662956e-08,0.0075617245456581945,9.2044986625240052e-06,4.0632145898965036e-12,6.0387369841711486e-05,5.9982251981060383e-14,6.4334274959721054e-06,7.373495590097137e-05,7.3783557525722591e-05,2.4471737723764515e-08,1.4436016707330999e-08,4.9203463053078963e-06,1.0453975924139876e-10,1.1611882021399806e-10,1.1680995806085991e-10,5.7192285320415419e-07,8.8007793393492963e-06,8.4959763514667487e-09,1.0420162675172271e-14,7.7153415794767483e-07,4.2133554618720675e-07,9.0183592636032594e-09,3.4005465422119501e-10,5.7398154442298426e-13,7.4231351929430106e-14,4.3368178360224735e-10,3.4350727564663805e-10,8.4886829422246366e-11,5.087903054602281e-12
1.9201032132870347e-09,0.38899430637585697,154.0,0.0,0.0,0.0,0.97807237635590849,1.0,18.999524401132476,0.000613813329129427,0.0045283673055380733,0.0039960343107940813,0.00045599682596049267,1.4940208045437089e-09,2.7616958913690313e-06,0.0043459453417214336,1.6965338181627401e-08,0.0078177821865360771,9.5120913593538468e-06,4.1976976267137329e-12,6.452295419003859e-05,6.1986717772423847e-14,6.6536056939927789e-06,7.9006032539478309e-05,7.9058854817983136e-05,2.6221230527249731e-08,1.5468251136213132e-08,5.280444933147347e-06,1.2355732469267134e-10,1.3805701041174309e-10,1.3890804812721293e-10,6.316263307542672e-07,9.4049321900759446e-06,9.702431527884505e-09,1.1150290388654594e-14,8.0451803501165186e-07,4.3922759639127767e-07,1.0331082859659842e-08,3.6651928809043446e-10,6.6921528218218444e-13,8.2020179105059877e-14,4.9556236552274359e-10,3.8963614373202508e-10,9.9691804717309819e-11,6.0040926334956167e-12
